id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
IT2a|f16r|f16r.10-f16r.13,IT2a,f16r|f16r.10-f16r.13,f16r,16,21,4,17,4,17,4,21,GRIND,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f16r|f16r.10,f16r.11,f16r.12,f16r.13"
IT2a|f16v|f16v.1-f16v.6,IT2a,f16v|f16v.1-f16v.6,f16v,16,36,7,29,6,27,7,36,GRIND,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f16v|f16v.1,f16v.2,f16v.3,f16v.4,f16v.5,f16v.6"
IT2a|f16v|f16v.7-f16v.13,IT2a,f16v|f16v.7-f16v.13,f16v,16,37,14,23,9,21,14,37,RINSE|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f16v|f16v.7,f16v.8,f16v.9,f16v.10,f16v.11,f16v.12,f16v.13"
IT2a|f17r|f17r.1-f17r.3,IT2a,f17r|f17r.1-f17r.3,f17r,17,25,5,20,5,20,5,25,GRIND|LIFT_OUT,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f17r|f17r.1,f17r.2,f17r.3"
IT2a|f17r|f17r.4-f17r.6,IT2a,f17r|f17r.4-f17r.6,f17r,17,22,5,17,5,17,5,22,CRUSH|KEEP|SPREAD,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f17r|f17r.4,f17r.5,f17r.6"
IT2a|f17r|f17r.7-f17r.12,IT2a,f17r|f17r.7-f17r.12,f17r,17,28,3,25,3,24,3,28,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f17r|f17r.7,f17r.8,f17r.9,f17r.10,f17r.11,f17r.12"
IT2a|f17v|f17v.1-f17v.23,IT2a,f17v|f17v.1-f17v.23,f17v,17,134,35,99,21,85,35,134,DRY|KEEP|KNEAD|RETRIEVE|RINSE,True,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f17v|f17v.1,f17v.2,f17v.3,f17v.4,f17v.5,f17v.6,f17v.7,f17v.8,f17v.9,f17v.10,f17v.11,f17v.12,f17v.13,f17v.14,f17v.15,f17v.16,f17v.17,f17v.18,f17v.19,f17v.20,f17v.21,f17v.22,f17v.23"
IT2a|f18r|f18r.1-f18r.4,IT2a,f18r|f18r.1-f18r.4,f18r,18,31,4,27,3,23,4,31,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f18r|f18r.1,f18r.2,f18r.3,f18r.4"
IT2a|f18r|f18r.5-f18r.13,IT2a,f18r|f18r.5-f18r.13,f18r,18,50,10,40,8,35,10,50,,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f18r|f18r.5,f18r.6,f18r.7,f18r.8,f18r.9,f18r.10,f18r.11,f18r.12,f18r.13"
IT2a|f18r|f18r.14-f18r.14,IT2a,f18r|f18r.14-f18r.14,f18r,18,2,0,2,0,2,0,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f18r|f18r.14
IT2a|f18v|f18v.1-f18v.10,IT2a,f18v|f18v.1-f18v.10,f18v,18,71,13,58,11,49,13,71,GRIND|LIFT_OUT|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f18v|f18v.1,f18v.2,f18v.3,f18v.4,f18v.5,f18v.6,f18v.7,f18v.8,f18v.9,f18v.10"
IT2a|f19r|f19r.1-f19r.13,IT2a,f19r|f19r.1-f19r.13,f19r,19,76,21,55,8,42,21,76,LIFT_OUT|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f19r|f19r.1,f19r.2,f19r.3,f19r.4,f19r.5,f19r.6,f19r.7,f19r.8,f19r.9,f19r.10,f19r.11,f19r.12,f19r.13"
IT2a|f19v|f19v.1-f19v.7,IT2a,f19v|f19v.1-f19v.7,f19v,19,37,13,24,9,22,13,37,LIFT_OUT|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f19v|f19v.1,f19v.2,f19v.3,f19v.4,f19v.5,f19v.6,f19v.7"
IT2a|f19v|f19v.8-f19v.13,IT2a,f19v|f19v.8-f19v.13,f19v,19,38,9,29,5,28,9,38,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f19v|f19v.8,f19v.9,f19v.10,f19v.11,f19v.12,f19v.13"
IT2a|f19v|f19v.14-f19v.14,IT2a,f19v|f19v.14-f19v.14,f19v,19,2,1,1,1,1,1,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_OPERATION_VALUES,f19v|f19v.14
IT2a|f20r|f20r.1-f20r.4,IT2a,f20r|f20r.1-f20r.4,f20r,20,26,6,20,6,20,6,26,SORT|SPREAD,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f20r|f20r.1,f20r.2,f20r.3,f20r.4"
IT2a|f20r|f20r.5-f20r.8,IT2a,f20r|f20r.5-f20r.8,f20r,20,26,9,17,6,17,9,26,GRIND|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f20r|f20r.5,f20r.6,f20r.7,f20r.8"
IT2a|f20r|f20r.9-f20r.13,IT2a,f20r|f20r.9-f20r.13,f20r,20,33,6,27,4,27,6,33,LIFT_OUT,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f20r|f20r.9,f20r.10,f20r.11,f20r.12,f20r.13"
IT2a|f20v|f20v.1-f20v.4,IT2a,f20v|f20v.1-f20v.4,f20v,20,35,13,22,10,21,13,35,DRY|GRIND|KEEP|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f20v|f20v.1,f20v.2,f20v.3,f20v.4"
IT2a|f20v|f20v.5-f20v.11,IT2a,f20v|f20v.5-f20v.11,f20v,20,54,25,29,15,28,25,54,GRIND|KEEP|KNEAD|LIFT_OUT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f20v|f20v.5,f20v.6,f20v.7,f20v.8,f20v.9,f20v.10,f20v.11"
IT2a|f21r|f21r.1-f21r.3,IT2a,f21r|f21r.1-f21r.3,f21r,21,25,8,17,8,17,8,25,GRIND|SIEVE,True,False,EXCLUDED_LEAF|BELOW_MIN_KNOWN_FRACTION,"f21r|f21r.1,f21r.2,f21r.3"
IT2a|f21r|f21r.4-f21r.7,IT2a,f21r|f21r.4-f21r.7,f21r,21,29,5,24,3,24,5,29,RETRIEVE,True,False,EXCLUDED_LEAF|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f21r|f21r.4,f21r.5,f21r.6,f21r.7"
IT2a|f21r|f21r.8-f21r.12,IT2a,f21r|f21r.8-f21r.12,f21r,21,41,41,0,37,0,41,41,COVER|CRUSH|DRY|GRIND|KEEP|RETRIEVE|RINSE|SEPARATE_BY_GRADE|SIEVE|SPREAD|STORE_SEPARATELY,True,False,EXCLUDED_LEAF,"f21r|f21r.8,f21r.9,f21r.10,f21r.11,f21r.12"
IT2a|f21v|f21v.1-f21v.8,IT2a,f21v|f21v.1-f21v.8,f21v,21,56,22,34,13,30,22,56,LIFT_OUT|SORT,True,False,EXCLUDED_LEAF|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f21v|f21v.1,f21v.2,f21v.3,f21v.4,f21v.5,f21v.6,f21v.7,f21v.8"
IT2a|f22r|f22r.1-f22r.3,IT2a,f22r|f22r.1-f22r.3,f22r,22,30,11,19,8,19,11,30,KEEP,True,False,BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f22r|f22r.1,f22r.2,f22r.3"
IT2a|f22r|f22r.4-f22r.6,IT2a,f22r|f22r.4-f22r.6,f22r,22,22,7,15,4,14,7,22,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f22r|f22r.4,f22r.5,f22r.6"
IT2a|f22r|f22r.7-f22r.9,IT2a,f22r|f22r.7-f22r.9,f22r,22,23,8,15,8,14,8,23,KEEP|LIFT_OUT,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_FRACTION,"f22r|f22r.7,f22r.8,f22r.9"
IT2a|f22r|f22r.10-f22r.13,IT2a,f22r|f22r.10-f22r.13,f22r,22,31,5,26,3,25,5,31,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f22r|f22r.10,f22r.11,f22r.12,f22r.13"
IT2a|f22v|f22v.1-f22v.5,IT2a,f22v|f22v.1-f22v.5,f22v,22,31,5,26,4,25,5,31,LIFT_OUT|SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f22v|f22v.1,f22v.2,f22v.3,f22v.4,f22v.5"
IT2a|f22v|f22v.6-f22v.15,IT2a,f22v|f22v.6-f22v.15,f22v,22,42,20,22,12,21,20,42,KEEP|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f22v|f22v.6,f22v.7,f22v.8,f22v.9,f22v.10,f22v.11,f22v.12,f22v.13,f22v.14,f22v.15"
IT2a|f22v|f22v.16-f22v.16,IT2a,f22v|f22v.16-f22v.16,f22v,22,2,0,2,0,2,0,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f22v|f22v.16
IT2a|f23r|f23r.1-f23r.3,IT2a,f23r|f23r.1-f23r.3,f23r,23,29,11,18,8,18,11,29,GRIND|LIFT_OUT,True,False,BELOW_MIN_KNOWN_FRACTION,"f23r|f23r.1,f23r.2,f23r.3"
IT2a|f23r|f23r.4-f23r.5,IT2a,f23r|f23r.4-f23r.5,f23r,23,21,7,14,4,14,7,21,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f23r|f23r.4,f23r.5"
IT2a|f23r|f23r.6-f23r.11,IT2a,f23r|f23r.6-f23r.11,f23r,23,56,7,49,5,42,7,56,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f23r|f23r.6,f23r.7,f23r.8,f23r.9,f23r.10,f23r.11"
IT2a|f23v|f23v.1-f23v.5,IT2a,f23v|f23v.1-f23v.5,f23v,23,36,6,30,6,29,6,36,GRIND|RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f23v|f23v.1,f23v.2,f23v.3,f23v.4,f23v.5"
IT2a|f23v|f23v.6-f23v.12,IT2a,f23v|f23v.6-f23v.12,f23v,23,53,15,38,13,35,15,53,GRIND|KEEP|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f23v|f23v.6,f23v.7,f23v.8,f23v.9,f23v.10,f23v.11,f23v.12"
IT2a|f24r|f24r.1-f24r.19,IT2a,f24r|f24r.1-f24r.19,f24r,24,106,25,81,13,66,25,106,DRY|SEPARATE_BY_GRADE|SORT,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f24r|f24r.1,f24r.2,f24r.3,f24r.4,f24r.5,f24r.6,f24r.7,f24r.8,f24r.9,f24r.10,f24r.11,f24r.12,f24r.13,f24r.14,f24r.15,f24r.16,f24r.17,f24r.18,f24r.19"
IT2a|f24r|f24r.20-f24r.20,IT2a,f24r|f24r.20-f24r.20,f24r,24,1,0,1,0,1,0,1,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f24r|f24r.20
IT2a|f24v|f24v.1-f24v.5,IT2a,f24v|f24v.1-f24v.5,f24v,24,33,2,31,2,31,2,33,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f24v|f24v.1,f24v.2,f24v.3,f24v.4,f24v.5"
IT2a|f24v|f24v.6-f24v.11,IT2a,f24v|f24v.6-f24v.11,f24v,24,23,5,18,5,18,5,23,KEEP,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f24v|f24v.6,f24v.7,f24v.8,f24v.9,f24v.10,f24v.11"
IT2a|f24v|f24v.12-f24v.16,IT2a,f24v|f24v.12-f24v.16,f24v,24,24,8,16,5,16,8,24,DRY,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f24v|f24v.12,f24v.13,f24v.14,f24v.15,f24v.16"
IT2a|f25r|f25r.1-f25r.7,IT2a,f25r|f25r.1-f25r.7,f25r,25,48,14,34,9,32,14,48,GRIND|SEPARATE_BY_GRADE|SORT,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f25r|f25r.1,f25r.2,f25r.3,f25r.4,f25r.5,f25r.6,f25r.7"
IT2a|f25v|f25v.1-f25v.7,IT2a,f25v|f25v.1-f25v.7,f25v,25,57,19,38,8,35,19,57,KEEP|MIX|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f25v|f25v.1,f25v.2,f25v.3,f25v.4,f25v.5,f25v.6,f25v.7"
IT2a|f26r|f26r.1-f26r.6,IT2a,f26r|f26r.1-f26r.6,f26r,26,50,5,45,3,39,5,50,SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f26r|f26r.1,f26r.2,f26r.3,f26r.4,f26r.5,f26r.6"
IT2a|f26r|f26r.7-f26r.10,IT2a,f26r|f26r.7-f26r.10,f26r,26,36,5,31,3,28,5,36,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f26r|f26r.7,f26r.8,f26r.9,f26r.10"
IT2a|f26v|f26v.1-f26v.2,IT2a,f26v|f26v.1-f26v.2,f26v,26,22,0,22,0,21,0,22,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f26v|f26v.1,f26v.2"
IT2a|f26v|f26v.3-f26v.4,IT2a,f26v|f26v.3-f26v.4,f26v,26,22,0,22,0,22,0,22,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f26v|f26v.3,f26v.4"
IT2a|f26v|f26v.5-f26v.6,IT2a,f26v|f26v.5-f26v.6,f26v,26,22,1,21,1,19,1,22,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f26v|f26v.5,f26v.6"
IT2a|f26v|f26v.7-f26v.9,IT2a,f26v|f26v.7-f26v.9,f26v,26,24,2,22,2,21,2,24,GRIND|SIEVE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f26v|f26v.7,f26v.8,f26v.9"
IT2a|f27r|f27r.1-f27r.6,IT2a,f27r|f27r.1-f27r.6,f27r,27,48,18,30,11,26,18,48,GRIND|KEEP|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f27r|f27r.1,f27r.2,f27r.3,f27r.4,f27r.5,f27r.6"
IT2a|f27r|f27r.7-f27r.12,IT2a,f27r|f27r.7-f27r.12,f27r,27,42,13,29,8,25,13,42,GRIND|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f27r|f27r.7,f27r.8,f27r.9,f27r.10,f27r.11,f27r.12"
IT2a|f27r|f27r.13-f27r.13,IT2a,f27r|f27r.13-f27r.13,f27r,27,1,0,1,0,1,0,1,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f27r|f27r.13
IT2a|f28r|f28r.1-f28r.9,IT2a,f28r|f28r.1-f28r.9,f28r,28,67,18,49,10,45,18,67,GRIND|KEEP|STORE_SEPARATELY,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f28r|f28r.1,f28r.2,f28r.3,f28r.4,f28r.5,f28r.6,f28r.7,f28r.8,f28r.9"
IT2a|f28v|f28v.1-f28v.3,IT2a,f28v|f28v.1-f28v.3,f28v,28,22,5,17,3,15,5,22,GRIND,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.1,f28v.2,f28v.3"
IT2a|f28v|f28v.4-f28v.5,IT2a,f28v|f28v.4-f28v.5,f28v,28,18,6,12,5,12,6,18,DRY,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.4,f28v.5"
IT2a|f28v|f28v.6-f28v.6,IT2a,f28v|f28v.6-f28v.6,f28v,28,2,2,0,2,0,2,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_OPERATION_VALUES,f28v|f28v.6
IT2a|f28v|f28v.7-f28v.9,IT2a,f28v|f28v.7-f28v.9,f28v,28,26,9,17,7,17,9,26,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f28v|f28v.7,f28v.8,f28v.9"
IT2a|f29r|f29r.1-f29r.4,IT2a,f29r|f29r.1-f29r.4,f29r,29,29,8,21,7,20,8,29,DRY|GRIND|SORT,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f29r|f29r.1,f29r.2,f29r.3,f29r.4"
IT2a|f29r|f29r.5-f29r.9,IT2a,f29r|f29r.5-f29r.9,f29r,29,36,7,29,6,27,7,36,SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29r|f29r.5,f29r.6,f29r.7,f29r.8,f29r.9"
IT2a|f29v|f29v.1-f29v.4,IT2a,f29v|f29v.1-f29v.4,f29v,29,39,13,26,9,25,13,39,DRY|RINSE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f29v|f29v.1,f29v.2,f29v.3,f29v.4"
IT2a|f29v|f29v.5-f29v.9,IT2a,f29v|f29v.5-f29v.9,f29v,29,40,12,28,10,27,12,40,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29v|f29v.5,f29v.6,f29v.7,f29v.8,f29v.9"
IT2a|f29v|f29v.10-f29v.12,IT2a,f29v|f29v.10-f29v.12,f29v,29,16,3,13,3,13,3,16,RINSE,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f29v|f29v.10,f29v.11,f29v.12"
IT2a|f2r|f2r.1-f2r.7,IT2a,f2r|f2r.1-f2r.7,f2r,2,46,11,35,9,32,11,46,GRIND|SEPARATE_BY_GRADE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f2r|f2r.1,f2r.2,f2r.3,f2r.4,f2r.5,f2r.6,f2r.7"
IT2a|f2r|f2r.8-f2r.13,IT2a,f2r|f2r.8-f2r.13,f2r,2,53,19,34,15,32,19,53,GRIND|KEEP|RETRIEVE|SIEVE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f2r|f2r.8,f2r.9,f2r.10,f2r.11,f2r.12,f2r.13"
IT2a|f2v|f2v.1-f2v.4,IT2a,f2v|f2v.1-f2v.4,f2v,2,30,13,17,9,17,13,30,KEEP|LIFT_OUT,False,False,BELOW_MIN_KNOWN_FRACTION,"f2v|f2v.1,f2v.2,f2v.3,f2v.4"
IT2a|f2v|f2v.5-f2v.8,IT2a,f2v|f2v.5-f2v.8,f2v,2,31,14,17,8,16,14,31,DRY|GRIND,False,False,BELOW_MIN_KNOWN_FRACTION,"f2v|f2v.5,f2v.6,f2v.7,f2v.8"
IT2a|f30r|f30r.1-f30r.7,IT2a,f30r|f30r.1-f30r.7,f30r,30,52,8,44,6,41,8,52,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f30r|f30r.1,f30r.2,f30r.3,f30r.4,f30r.5,f30r.6,f30r.7"
IT2a|f30r|f30r.8-f30r.13,IT2a,f30r|f30r.8-f30r.13,f30r,30,43,7,36,5,32,7,43,SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f30r|f30r.8,f30r.9,f30r.10,f30r.11,f30r.12,f30r.13"
IT2a|f30v|f30v.1-f30v.11,IT2a,f30v|f30v.1-f30v.11,f30v,30,63,23,40,13,38,23,63,DRY|GRIND|SIEVE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f30v|f30v.1,f30v.2,f30v.3,f30v.4,f30v.5,f30v.6,f30v.7,f30v.8,f30v.9,f30v.10,f30v.11"
IT2a|f31r|f31r.1-f31r.5,IT2a,f31r|f31r.1-f31r.5,f31r,31,35,8,27,6,25,8,35,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f31r|f31r.1,f31r.2,f31r.3,f31r.4,f31r.5"
IT2a|f31r|f31r.6-f31r.9,IT2a,f31r|f31r.6-f31r.9,f31r,31,27,5,22,4,19,5,27,DRY|SPREAD,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f31r|f31r.6,f31r.7,f31r.8,f31r.9"
IT2a|f31r|f31r.10-f31r.15,IT2a,f31r|f31r.10-f31r.15,f31r,31,37,5,32,5,28,5,37,DRY|RETRIEVE|RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f31r|f31r.10,f31r.11,f31r.12,f31r.13,f31r.14,f31r.15"
IT2a|f31r|f31r.16-f31r.16,IT2a,f31r|f31r.16-f31r.16,f31r,31,2,0,2,0,2,0,2,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f31r|f31r.16
IT2a|f32r|f32r.1-f32r.5,IT2a,f32r|f32r.1-f32r.5,f32r,32,31,12,19,9,19,12,31,SORT,False,False,EXCLUDED_LEAF|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f32r|f32r.1,f32r.2,f32r.3,f32r.4,f32r.5"
IT2a|f32r|f32r.6-f32r.19,IT2a,f32r|f32r.6-f32r.19,f32r,32,46,15,31,10,30,15,46,,True,False,EXCLUDED_LEAF|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f32r|f32r.6,f32r.7,f32r.8,f32r.9,f32r.10,f32r.11,f32r.12,f32r.13,f32r.14,f32r.15,f32r.16,f32r.17,f32r.18,f32r.19"
IT2a|f32v|f32v.1-f32v.6,IT2a,f32v|f32v.1-f32v.6,f32v,32,48,18,30,8,30,18,48,GRIND|SEPARATE_BY_GRADE,False,False,EXCLUDED_LEAF|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f32v|f32v.1,f32v.2,f32v.3,f32v.4,f32v.5,f32v.6"
IT2a|f32v|f32v.7-f32v.11,IT2a,f32v|f32v.7-f32v.11,f32v,32,37,37,0,31,0,37,37,CRUSH|DRY|GRIND|KEEP|KNEAD|LIFT_OUT|MIX|SEPARATE_BY_GRADE|SORT,False,False,EXCLUDED_LEAF,"f32v|f32v.7,f32v.8,f32v.9,f32v.10,f32v.11"
IT2a|f33r|f33r.1-f33r.7,IT2a,f33r|f33r.1-f33r.7,f33r,33,72,11,61,8,51,11,72,RINSE,True,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f33r|f33r.1,f33r.2,f33r.3,f33r.4,f33r.5,f33r.6,f33r.7"
IT2a|f33v|f33v.1-f33v.6,IT2a,f33v|f33v.1-f33v.6,f33v,33,61,9,52,7,40,9,61,RINSE|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f33v|f33v.1,f33v.2,f33v.3,f33v.4,f33v.5,f33v.6"
