gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O1470	qokedy	G733-C27471	f82v	f82	f82v.7	11	1	0	1	B	B	2	12	MIDDLE	LAST_THIRD	qokal	OPEN	lo	OPEN	NONE	NONE	NONE	LEFT_D3_5	5	NA	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	OPEN	0	0
G749-O1471	qokedy	G733-C27478	f82v	f82	f82v.8	6	0	1	0	B	B	2	10	MIDDLE	MIDDLE_THIRD	qokey	HOT|MIDDLE_STAGE	qokol	HOT|PROCESS	HOT|MIDDLE_STAGE|PROCESS	NONE	MIDDLE_STAGE	LEFT_D3_5	3	NA	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy	OPEN	0	0
G749-O1472	qokedy	G733-C27491	f82v	f82	f82v.9	9	1	0	1	B	B	2	9	LAST	LAST_THIRD	oteedy	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	OPEN	0	0
G749-O1473	qokaiin	G733-C27514	f83r	f83	f83r.11	3	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	shedy	OPEN	chkain	HOT|DRY|LEVEL_II	HOT|DRY|LEVEL_II	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	OPEN	0	0
G749-O1474	qokedy	G733-C27517	f83r	f83	f83r.11	6	1	0	1	B	B	2	10	MIDDLE	MIDDLE_THIRD	shcthey	MOIST|MATERIAL	okair	HOT|PART|MATERIAL|PREPARATION	HOT|MOIST|PART|MATERIAL|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	OPEN	0	0
G749-O1475	okedy	G733-C27528	f83r	f83	f83r.12	7	1	0	1	B	B	2	9	MIDDLE	LAST_THIRD	al	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal	OPEN	0	0
G749-O1476	qokedy	G733-C27529	f83r	f83	f83r.12	8	1	0	1	B	B	2	9	MIDDLE	LAST_THIRD	okedy	OPEN	qokal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal	OPEN	0	0
G749-O1477	qokedy	G733-C27537	f83r	f83	f83r.13	7	0	0	0	B	B	2	10	MIDDLE	LAST_THIRD	sair	OPEN	qedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar	OPEN	0	0
G749-O1478	qokaiin	G733-C27547	f83r	f83	f83r.14	7	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	lchedy	OPEN	shcthy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	OPEN	0	0
G749-O1479	cheey	G733-C27595	f83r	f83	f83r.2	2	1	0	1	B	B	2	11	MIDDLE	FIRST_THIRD	sol	OPEN	qokaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	OPEN	0	0
G749-O1480	qokaiin	G733-C27596	f83r	f83	f83r.2	3	1	0	1	B	B	2	11	MIDDLE	FIRST_THIRD	cheey	OPEN	shol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	OPEN	0	0
G749-O1481	qokedy	G733-C27608	f83r	f83	f83r.20	4	1	1	0	B	B	2	9	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	sol	OPEN	HOT|END_STAGE	END_STAGE	NONE	LEFT_D2	2	NA	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	OPEN	0	0
G749-O1482	qokedy	G733-C27611	f83r	f83	f83r.20	7	0	0	0	B	B	2	9	MIDDLE	LAST_THIRD	cheeety	OPEN	qoky	HOT|BEGIN_STAGE	HOT|BEGIN_STAGE	NONE	BEGIN_STAGE	LEFT_D3_5	5	NA	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	OPEN	0	0
G749-O1483	qokedy	G733-C27615	f83r	f83	f83r.21	2	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	solkeedy	OPEN	otedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	OPEN	0	0
G749-O1484	qokedy	G733-C27621	f83r	f83	f83r.21	8	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	qokchedy	OPEN	chckhdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	OPEN	0	0
G749-O1485	qokedy	G733-C27637	f83r	f83	f83r.23	5	1	0	1	B	B	2	9	MIDDLE	MIDDLE_THIRD	shedy	OPEN	shecthedy	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	OPEN	0	0
G749-O1486	qokedy	G733-C27651	f83r	f83	f83r.25	4	1	0	1	B	B	2	6	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	chedy	OPEN	HOT|END_STAGE	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeedy qolchey qokeey qokedy chedy otal	OPEN	0	0
G749-O1487	sheey	G733-C27667	f83r	f83	f83r.28	3	1	0	1	B	B	2	6	MIDDLE	MIDDLE_THIRD	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	qokedy	OPEN	HOT|DRY|BEGIN_STAGE|END_STAGE	END_STAGE	BEGIN_STAGE	RIGHT_D3_5	NA	3	saiin cheeky sheey qokedy shedy oldy	OPEN	0	0
G749-O1488	qokedy	G733-C27668	f83r	f83	f83r.28	4	1	0	1	B	B	2	6	MIDDLE	MIDDLE_THIRD	sheey	OPEN	shedy	OPEN	NONE	NONE	NONE	RIGHT_D2	NA	2	saiin cheeky sheey qokedy shedy oldy	OPEN	0	0
G749-O1489	cheey	G733-C27672	f83r	f83	f83r.29	2	1	0	1	B	B	2	5	MIDDLE	FIRST_THIRD	salchedy	OPEN	qody	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	salchedy cheey qody kesd oldy	OPEN	0	0
G749-O1490	qokaiin	G733-C27683	f83r	f83	f83r.3	8	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	lchedy	OPEN	qotal	COLD|MATERIAL|BEGIN_STAGE	COLD|BEGIN_STAGE|MATERIAL	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	OPEN	0	0
G749-O1491	cheol	G733-C27695	f83r	f83	f83r.32	1	0	0	0	B	B	2	4	FIRST	FIRST_THIRD	EDGE	EDGE	qokchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	cheol qokchedy lchedy qokey	OPEN	0	0
G749-O1492	cheky	G733-C27710	f83r	f83	f83r.35	2	1	0	1	B	B	2	5	MIDDLE	FIRST_THIRD	saiin	OPEN	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	HOT|END_STAGE|MATERIAL|PREPARATION	NONE	END_STAGE	NO_CLOSE_WITHIN_5	NA	NA	saiin cheky okeeol okain chdy	OPEN	0	0
G749-O1493	chdy	G733-C27713	f83r	f83	f83r.35	5	1	0	1	B	B	2	5	LAST	LAST_THIRD	okain	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin cheky okeeol okain chdy	OPEN	0	0
G749-O1494	qokedy	G733-C27735	f83r	f83	f83r.4	3	1	0	1	B	B	2	9	MIDDLE	FIRST_THIRD	chedy	OPEN	chkedy	OPEN	NONE	NONE	NONE	LEFT_D2	2	NA	qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy	OPEN	0	0
G749-O1495	cheol	G733-C27768	f83r	f83	f83r.48	2	1	0	1	B	B	2	5	MIDDLE	FIRST_THIRD	dal	OPEN	lol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dal cheol lol chdal aiin	OPEN	0	0
G749-O1496	cheol	G733-C27792	f83r	f83	f83r.53	2	0	0	0	B	B	2	4	MIDDLE	MIDDLE_THIRD	solchkal	OPEN	qotar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solchkal cheol qotar ol	OPEN	0	0
G749-O1497	qokaiin	G733-C27807	f83r	f83	f83r.6	5	1	0	1	B	B	2	9	MIDDLE	MIDDLE_THIRD	olchedy	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	OPEN	0	0
G749-O1498	qokedy	G733-C27819	f83r	f83	f83r.7	8	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	rsheedy	OPEN	qoteedy	COLD|CLOSE|END_STAGE	COLD|END_STAGE|CLOSE	END_STAGE	NONE	RIGHT_D1	NA	1	solshed lsheedy qeeedy qoky o qol rsheedy qokedy qoteedy qoteedy	OPEN	0	0
G749-O1499	qokedy	G733-C27830	f83r	f83	f83r.9	3	1	0	1	B	B	2	9	MIDDLE	FIRST_THIRD	checphedy	OPEN	lsheedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	OPEN	0	0
G749-O1500	qokedy	G733-C27852	f83v	f83	f83v.11	6	0	0	0	B	B	2	10	MIDDLE	MIDDLE_THIRD	okchdy	HOT|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	okail	OPEN	HOT|DRY|BEGIN_STAGE|END_STAGE|PREPARATION|CLOSE	END_STAGE	BEGIN_STAGE	LEFT_D1	1	NA	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	OPEN	0	0
G749-O1501	cheey	G733-C27861	f83v	f83	f83v.12	5	1	0	1	B	B	2	11	MIDDLE	MIDDLE_THIRD	lldar	OPEN	qoal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	OPEN	0	0
G749-O1502	olkar	G733-C27864	f83v	f83	f83v.12	8	1	0	1	B	B	2	11	MIDDLE	LAST_THIRD	qokeedy	HOT|END_STAGE	sheedy	OPEN	HOT|END_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	OPEN	0	0
G749-O1503	cheol	G733-C27888	f83v	f83	f83v.14	8	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	rchedy	OPEN	qokeor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy	OPEN	0	0
G749-O1504	qokaiin	G733-C27891	f83v	f83	f83v.15	1	0	0	0	B	B	2	10	FIRST	FIRST_THIRD	EDGE	EDGE	cheol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	OPEN	0	0
G749-O1505	cheol	G733-C27892	f83v	f83	f83v.15	2	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	qokaiin	OPEN	shey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	OPEN	0	0
G749-O1506	cheol	G733-C27895	f83v	f83	f83v.15	5	1	0	1	B	B	2	10	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	dal	OPEN	HOT|END_STAGE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	OPEN	0	0
G749-O1507	qokaiin	G733-C27907	f83v	f83	f83v.16	7	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	qokeey	HOT|END_STAGE	chedy	OPEN	HOT|END_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	OPEN	0	0
G749-O1508	qokaiin	G733-C27913	f83v	f83	f83v.17	3	1	0	1	B	B	2	9	MIDDLE	FIRST_THIRD	cheeal	OPEN	sheol	MOIST|MATERIAL	MOIST|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokain cheeal qokaiin sheol qokear cheedy olcheey qokal qokay	OPEN	0	0
G749-O1509	qokedy	G733-C27940	f83v	f83	f83v.2	3	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	shedy	OPEN	shedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	OPEN	0	0
G749-O1510	qokedy	G733-C27944	f83v	f83	f83v.2	7	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	checthedy	DRY|MATERIAL|PROCESS|PASS	qotal	COLD|MATERIAL|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE|MATERIAL|PROCESS|PASS	NONE	BEGIN_STAGE	NO_CLOSE_WITHIN_5	NA	NA	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	OPEN	0	0
G749-O1511	cheol	G733-C27951	f83v	f83	f83v.20	4	1	0	1	B	B	2	8	MIDDLE	MIDDLE_THIRD	olol	OPEN	tedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	OPEN	0	0
G749-O1512	qokaiin	G733-C27957	f83v	f83	f83v.21	2	1	0	1	B	B	2	7	MIDDLE	FIRST_THIRD	qokeed	HOT|PROCESS|END_STAGE	sheolkain	HOT|MATERIAL|PROCESS|LEVEL_II	HOT|END_STAGE|LEVEL_II|MATERIAL|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeed qokaiin sheolkain sheol olkeedy l shedy	OPEN	0	0
G749-O1513	qokaiin	G733-C27974	f83v	f83	f83v.23	5	1	0	1	B	B	2	7	MIDDLE	LAST_THIRD	sheol	MOIST|MATERIAL	shckhy	OPEN	MOIST|MATERIAL	NONE	NONE	LEFT_D2	2	NA	qol aiiin chckhedy sheol qokaiin shckhy lchey	OPEN	0	0
G749-O1514	cheol	G733-C28000	f83v	f83	f83v.27	2	1	0	1	B	B	2	6	MIDDLE	FIRST_THIRD	dsheol	AMOUNT|MATERIAL	shedy	OPEN	AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheol cheol shedy qokaiin cheeky lols	OPEN	0	0
G749-O1515	qokaiin	G733-C28002	f83v	f83	f83v.27	4	1	0	1	B	B	2	6	MIDDLE	MIDDLE_THIRD	shedy	OPEN	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	HOT|DRY|BEGIN_STAGE|END_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheol cheol shedy qokaiin cheeky lols	OPEN	0	0
G749-O1516	qokaiin	G733-C28025	f83v	f83	f83v.3	7	1	0	1	B	B	2	10	MIDDLE	LAST_THIRD	qotaldy	OPEN	dair	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	OPEN	0	0
G749-O1517	qokaiin	G733-C28029	f83v	f83	f83v.30	1	1	0	1	B	B	2	6	FIRST	FIRST_THIRD	EDGE	EDGE	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin chedy qokal otal chedy qotals	OPEN	0	0
G749-O1518	qokaiin	G733-C28093	f83v	f83	f83v.8	2	1	0	1	B	B	2	5	MIDDLE	FIRST_THIRD	rolkeedy	OPEN	okaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	rolkeedy qokaiin okaiin ched okchey	OPEN	0	0
G749-O1519	okal	G733-C28163	f85r1	f85	f85r1.15	4	1	0	1	T	B	2	12	MIDDLE	FIRST_THIRD	okaiin	OPEN	al	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	OPEN	0	0
G749-O1520	cheey	G733-C28176	f85r1	f85	f85r1.16	5	1	0	1	T	B	2	5	LAST	LAST_THIRD	y	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shoiin qokar okar y cheey	OPEN	0	0
G749-O1521	qokedy	G733-C28189	f85r1	f85	f85r1.18	3	0	0	0	T	B	2	10	MIDDLE	FIRST_THIRD	otchey	OPEN	qodaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	OPEN	0	0
G749-O1522	cheey	G733-C28203	f85r1	f85	f85r1.2	2	1	0	1	T	B	2	12	MIDDLE	FIRST_THIRD	yoiin	OPEN	qocthdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	OPEN	0	0
G749-O1523	okedy	G733-C28241	f85r1	f85	f85r1.22	6	1	0	1	T	B	2	6	LAST	LAST_THIRD	ychedy	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ydair tar chedy oraiin ychedy okedy	OPEN	0	0
G749-O1524	qokedy	G733-C28261	f85r1	f85	f85r1.24	9	1	0	1	T	B	2	10	MIDDLE	LAST_THIRD	sheekeey	OPEN	olchedy	OPEN	NONE	NONE	NONE	LEFT_D3_5	5	NA	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	OPEN	0	0
G749-O1525	qokaiin	G733-C28266	f85r1	f85	f85r1.25	4	1	0	1	T	B	2	5	MIDDLE	LAST_THIRD	chcthdy	DRY|MATERIAL|END_STAGE	ykchedy	OPEN	DRY|END_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	schedaiir oteody chcthdy qokaiin ykchedy	OPEN	0	0
G749-O1526	okedy	G733-C28284	f85r1	f85	f85r1.27	4	1	0	1	T	B	2	9	MIDDLE	MIDDLE_THIRD	qotar	OPEN	qokal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	OPEN	0	0
G749-O1527	cheey	G733-C28307	f85r1	f85	f85r1.29	7	1	0	1	T	B	2	13	MIDDLE	MIDDLE_THIRD	s	OPEN	qokchdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	OPEN	0	0
G749-O1528	cheol	G733-C28322	f85r1	f85	f85r1.3	9	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	otedy	OPEN	saiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	OPEN	0	0
G749-O1529	okedy	G733-C28329	f85r1	f85	f85r1.30	5	0	0	0	T	B	2	10	MIDDLE	MIDDLE_THIRD	chcthy	OPEN	chdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	OPEN	0	0
G749-O1530	chdy	G733-C28330	f85r1	f85	f85r1.30	6	1	0	1	T	B	2	10	MIDDLE	MIDDLE_THIRD	okedy	OPEN	chdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	OPEN	0	0
G749-O1531	chdy	G733-C28331	f85r1	f85	f85r1.30	7	0	0	0	T	B	2	10	MIDDLE	LAST_THIRD	chdy	OPEN	otal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	OPEN	0	0
G749-O1532	qokedy	G733-C28418	f85r1	f85	f85r1.7	6	0	0	0	T	B	2	10	MIDDLE	MIDDLE_THIRD	sheedy	OPEN	qotchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo	OPEN	0	0
G749-O1533	olkaiin	G733-C28460	f85r2	f85	f85r2.1	16	1	0	1	C	B	2	35	MIDDLE	MIDDLE_THIRD	otchedy	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	odar	AMOUNT|PART|PREPARATION|PROCESS	COLD|DRY|MIDDLE_STAGE|END_STAGE|AMOUNT|PART|PREPARATION|PROCESS|CLOSE	NONE	COLD	LEFT_D1	1	NA	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	OPEN	0	0
G749-O1534	chdy	G733-C28519	f85r2	f85	f85r2.18	4	1	0	1	C	B	2	5	MIDDLE	LAST_THIRD	qokal	OPEN	sary	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okees olaiin qokal chdy sary	OPEN	0	0
G749-O1535	olkar	G733-C28581	f85r2	f85	f85r2.5	2	0	0	0	C	B	2	3	MIDDLE	MIDDLE_THIRD	ockhdar	OPEN	shoral	MATERIAL	MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ockhdar olkar shoral	OPEN	0	0
G749-O1536	qokedy	G733-C28586	f85r2	f85	f85r2.7	3	0	0	0	C	B	2	5	MIDDLE	MIDDLE_THIRD	olkey	OPEN	sheos	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedeey olkey qokedy sheos fcheey	OPEN	0	0
G749-O1537	qokaiin	G733-C28607	f86v3	f86	f86v3.1	7	1	0	1	C	B	2	7	LAST	LAST_THIRD	olpchey	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tchedy qokeedy qoedy qopchy raiin olpchey qokaiin	OPEN	0	0
G749-O1538	qokaiin	G733-C28614	f86v3	f86	f86v3.10	7	1	0	1	C	B	2	11	MIDDLE	MIDDLE_THIRD	sheedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	OPEN	0	0
G749-O1539	qokedy	G733-C28615	f86v3	f86	f86v3.10	8	0	0	0	C	B	2	11	MIDDLE	LAST_THIRD	qokaiin	OPEN	ykaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	OPEN	0	0
G749-O1540	chdy	G733-C28622	f86v3	f86	f86v3.11	4	1	0	1	C	B	2	12	MIDDLE	FIRST_THIRD	yteeody	OPEN	chedos	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	OPEN	0	0
G749-O1541	sheey	G733-C28628	f86v3	f86	f86v3.11	10	1	0	1	C	B	2	12	MIDDLE	LAST_THIRD	aiir	OPEN	yteeeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	OPEN	0	0
G749-O1542	olkar	G733-C28647	f86v3	f86	f86v3.13	6	1	0	1	C	B	2	11	MIDDLE	MIDDLE_THIRD	qodaiin	OPEN	chedaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	OPEN	0	0
G749-O1543	kchdy	G733-C28692	f86v3	f86	f86v3.19	6	0	0	0	C	B	2	10	MIDDLE	MIDDLE_THIRD	chol	DRY	chol	DRY	DRY	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy	OPEN	0	0
G749-O1544	qochey	G733-C28710	f86v3	f86	f86v3.20	6	1	0	1	C	B	2	9	MIDDLE	MIDDLE_THIRD	ykeeody	OPEN	chckhey	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	OPEN	0	0
G749-O1545	qokaiin	G733-C28739	f86v3	f86	f86v3.24	5	0	0	0	C	B	2	9	MIDDLE	MIDDLE_THIRD	shedy	OPEN	chdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin	OPEN	0	0
G749-O1546	chdy	G733-C28740	f86v3	f86	f86v3.24	6	0	0	0	C	B	2	9	MIDDLE	MIDDLE_THIRD	qokaiin	OPEN	otar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin	OPEN	0	0
G749-O1547	chdy	G733-C28750	f86v3	f86	f86v3.25	7	0	0	0	C	B	2	11	MIDDLE	MIDDLE_THIRD	daiin	OPEN	oteedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	OPEN	0	0
G749-O1548	sheey	G733-C28759	f86v3	f86	f86v3.26	5	1	0	1	C	B	2	9	MIDDLE	MIDDLE_THIRD	shedaiin	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	OPEN	0	0
G749-O1549	cheey	G733-C28795	f86v3	f86	f86v3.30	5	1	0	1	C	B	2	7	MIDDLE	LAST_THIRD	or	OPEN	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytchey yteey chdal or cheey daiin cheokaii	OPEN	0	0
G749-O1550	oty	G733-C28827	f86v3	f86	f86v3.35	3	1	0	1	C	B	2	5	MIDDLE	MIDDLE_THIRD	teeody	OPEN	otchedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheey teeody oty otchedy daiiraii	OPEN	0	0
