certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-4830	ABSENT	1	Y+OK+O+D_ADDR	4	Y|OK|O|D_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · AUSFÜHRUNG · HIER	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4831	ABSENT	1	Y+OK+OL	3	Y|OK|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · FORTSETZEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4832	ABSENT	1	Y+OK+OL+Y	4	Y|OK|OL|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y|FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · FORTSETZEN · POSTEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4833	ABSENT	1	Y+OK+OR	3	Y|OK|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y|FOCUS:OK<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · EINHEIT	OK	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4834	ABSENT	1	Y+OK+Y	3	Y|OK|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y|FOCUS:OK<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · POSTEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4835	ABSENT	1	Y+OK+Y+CH+Y	5	Y|OK|Y|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK|CH	Y|Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y|FOCUS:OK<-Y|FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · SETZEN · POSTEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4836	ABSENT	3	Y+OR	2	Y|OR	YES	YES	T2_FUTURE_STRONG	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|OWNER_CONTEXT	FOCUS:OWNER<-Y|FOCUS:OWNER<-OR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINHEIT	NONE	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4837	ABSENT	1	Y+OT	2	Y|OT	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT	FOCUS:OWNER<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · DANACH	NONE	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4838	ABSENT	1	Y+P	2	Y|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4839	ABSENT	1	Y+P+AIIN	3	Y|P|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · WERT	P	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4840	ABSENT	1	Y+P+AIN	3	Y|P|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · ANTEIL	P	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4841	OBSERVED	1	Y+P+AIR	3	Y|P|AIR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:P<-Y|FOCUS:P<-AIR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSETZEN · BAHN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4842	ABSENT	2	Y+P+AL	3	Y|P|AL	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:P<-Y|FOCUS:P<-AL	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSETZEN · ZIELORT	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4843	ABSENT	1	Y+P+AL+Y	4	Y|P|AL|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-AL|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · ZIELORT · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4844	ABSENT	1	Y+P+AN	3	Y|P|AN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · KLASSE	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4845	ABSENT	2	Y+P+AR	3	Y|P|AR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:P<-Y|FOCUS:P<-AR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSETZEN · AUSGANG	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4846	ABSENT	1	Y+P+A_ADDR+K+Y	5	Y|P|A_ADDR|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|K	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:K<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · HIER · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4847	ABSENT	1	Y+P+CH+AIIN	4	Y|P|CH|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-AIIN|PAIR:P>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · NEHMEN · WERT	CH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4848	ABSENT	1	Y+P+CH+AIN	4	Y|P|CH|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-AIN|PAIR:P>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · NEHMEN · ANTEIL	CH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4849	ABSENT	1	Y+P+CH+E+Y	5	Y|P|CH|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:P>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · NEHMEN · GRAD I · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4850	ABSENT	1	Y+P+CH+O	4	Y|P|CH|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|PAIR:P>CH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · NEHMEN · AUSFÜHRUNG	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4851	ABSENT	2	Y+P+CH+OR	4	Y|P|CH|OR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-OR|PAIR:P>CH	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSETZEN · NEHMEN · EINHEIT	CH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4852	OBSERVED	1	Y+P+CH+Y	4	Y|P|CH|Y	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-Y|PAIR:P>CH	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSETZEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4853	ABSENT	1	Y+P+CHD+Y	4	Y|P|CHD|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CHD	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · BEARBEITEN · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4854	ABSENT	1	Y+P+E+DA+Y	5	Y|P|E|DA|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · ZWEITE STUFE · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4855	ABSENT	1	Y+P+E+DY	4	Y|P|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|CLOSE:P	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · SCHLUSS	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4856	ABSENT	1	Y+P+E+O	4	Y|P|E|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · AUSFÜHRUNG	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4857	ABSENT	1	Y+P+E+O+DY	5	Y|P|E|O|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|CLOSE:P	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · AUSFÜHRUNG · SCHLUSS	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4858	ABSENT	1	Y+P+E+O+D_ADDR+AIN	6	Y|P|E|O|D_ADDR|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|FOCUS:P<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · AUSFÜHRUNG · HIER · ANTEIL	P	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4859	ABSENT	1	Y+P+E+O+D_ADDR+Y	6	Y|P|E|O|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4860	ABSENT	1	Y+P+E+OL+OL	5	Y|P|E|OL|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · FORTSETZEN · FORTSETZEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4861	ABSENT	1	Y+P+E+OR	4	Y|P|E|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|FOCUS:P<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · EINHEIT	P	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4862	ABSENT	1	Y+P+E+SH+E+Y	6	Y|P|E|SH|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|SH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-E|FOCUS:SH<-E|FOCUS:SH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD I · HALTEN · GRAD I · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4863	ABSENT	1	Y+P+EE+D_ADDR+Y	5	Y|P|EE|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EE|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD II · HIER · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4864	ABSENT	1	Y+P+EE+OL	4	Y|P|EE|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EE	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD II · FORTSETZEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4865	ABSENT	1	Y+P+EE+OR	4	Y|P|EE|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EE|FOCUS:P<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD II · EINHEIT	P	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4866	ABSENT	1	Y+P+EE+S+AN	5	Y|P|EE|S|AN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|S	Y	2:P+EE+S__DIRECT_P>S_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EE	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	POSTEN · EINSETZEN · GRAD II · WÄHLEN · KLASSE	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4867	ABSENT	1	Y+P+EE+Y	4	Y|P|EE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EE|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD II · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4868	ABSENT	1	Y+P+EEE+Y	4	Y|P|EEE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-EEE|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · GRAD III · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
