entry	kind	working_meaning_de	composition	context_rule	status
okshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß-feuchter Ansatz in der Mitte des Grades	o+k+sh+e+y	exact complete ZL3b surface only; 9 audited occurrences, 5 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okshdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß-feuchter Ansatz am Anfang des Grades, abgeschlossen	o+k+sh+d+y	exact complete ZL3b surface only; 1 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okshedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	o+k+sh+e+d+y	exact complete ZL3b surface only; 4 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otchy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Anfang des Grades	o+t+ch+y	exact complete ZL3b surface only; 40 audited occurrences, 36 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otchey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz in der Mitte des Grades	o+t+ch+e+y	exact complete ZL3b surface only; 26 audited occurrences, 23 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otcheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Ende des Grades	o+t+ch+ee+y	exact complete ZL3b surface only; 3 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otchdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	o+t+ch+d+y	exact complete ZL3b surface only; 24 audited occurrences, 10 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otchedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	o+t+ch+e+d+y	exact complete ZL3b surface only; 34 audited occurrences, 18 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otcheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Ende des Grades, abgeschlossen	o+t+ch+ee+d+y	exact complete ZL3b surface only; 1 audited occurrences, 0 all-reader exact; migration decision ADD_V24_READER_WARNING_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otshy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-feuchter Ansatz am Anfang des Grades	o+t+sh+y	exact complete ZL3b surface only; 4 audited occurrences, 4 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-feuchter Ansatz in der Mitte des Grades	o+t+sh+e+y	exact complete ZL3b surface only; 7 audited occurrences, 6 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otshdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	o+t+sh+d+y	exact complete ZL3b surface only; 3 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otshedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	o+t+sh+e+d+y	exact complete ZL3b surface only; 7 audited occurrences, 4 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokchy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken am Anfang des Grades	qo+k+ch+y	exact complete ZL3b surface only; 64 audited occurrences, 58 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokchey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken in der Mitte des Grades	qo+k+ch+e+y	exact complete ZL3b surface only; 25 audited occurrences, 24 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokcheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken am Ende des Grades	qo+k+ch+ee+y	exact complete ZL3b surface only; 2 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokchdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken am Anfang des Grades, abgeschlossen	qo+k+ch+d+y	exact complete ZL3b surface only; 49 audited occurrences, 29 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokchedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken in der Mitte des Grades, abgeschlossen	qo+k+ch+e+d+y	exact complete ZL3b surface only; 39 audited occurrences, 27 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokcheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken am Ende des Grades, abgeschlossen	qo+k+ch+ee+d+y	exact complete ZL3b surface only; 2 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokshy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und feucht am Anfang des Grades	qo+k+sh+y	exact complete ZL3b surface only; 9 audited occurrences, 7 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und feucht in der Mitte des Grades	qo+k+sh+e+y	exact complete ZL3b surface only; 8 audited occurrences, 5 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokshdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und feucht am Anfang des Grades, abgeschlossen	qo+k+sh+d+y	exact complete ZL3b surface only; 4 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokshedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und feucht in der Mitte des Grades, abgeschlossen	qo+k+sh+e+d+y	exact complete ZL3b surface only; 10 audited occurrences, 7 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qoksheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und feucht am Ende des Grades, abgeschlossen	qo+k+sh+ee+d+y	exact complete ZL3b surface only; 1 audited occurrences, 0 all-reader exact; migration decision ADD_V24_READER_WARNING_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotchy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken am Anfang des Grades	qo+t+ch+y	exact complete ZL3b surface only; 61 audited occurrences, 55 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotchey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken in der Mitte des Grades	qo+t+ch+e+y	exact complete ZL3b surface only; 18 audited occurrences, 18 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotcheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken am Ende des Grades	qo+t+ch+ee+y	exact complete ZL3b surface only; 1 audited occurrences, 0 all-reader exact; migration decision ADD_V24_READER_WARNING_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotchdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken am Anfang des Grades, abgeschlossen	qo+t+ch+d+y	exact complete ZL3b surface only; 21 audited occurrences, 19 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotchedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken in der Mitte des Grades, abgeschlossen	qo+t+ch+e+d+y	exact complete ZL3b surface only; 24 audited occurrences, 17 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotcheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und trocken am Ende des Grades, abgeschlossen	qo+t+ch+ee+d+y	exact complete ZL3b surface only; 3 audited occurrences, 3 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotshy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und feucht am Anfang des Grades	qo+t+sh+y	exact complete ZL3b surface only; 5 audited occurrences, 4 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und feucht in der Mitte des Grades	qo+t+sh+e+y	exact complete ZL3b surface only; 2 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotshdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und feucht am Anfang des Grades, abgeschlossen	qo+t+sh+d+y	exact complete ZL3b surface only; 3 audited occurrences, 3 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qotshedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und feucht in der Mitte des Grades, abgeschlossen	qo+t+sh+e+d+y	exact complete ZL3b surface only; 3 audited occurrences, 2 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
chy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken am Anfang des Grades	ch+y	exact complete ZL3b surface only; 162 audited occurrences, 114 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
chey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken in der Mitte des Grades	ch+e+y	exact complete ZL3b surface only; 314 audited occurrences, 282 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
cheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken am Ende des Grades	ch+ee+y	exact complete ZL3b surface only; 158 audited occurrences, 137 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
chdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken am Anfang des Grades, abgeschlossen	ch+d+y	exact complete ZL3b surface only; 133 audited occurrences, 89 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
chedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken in der Mitte des Grades, abgeschlossen	ch+e+d+y	exact complete ZL3b surface only; 470 audited occurrences, 296 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
cheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	trocken am Ende des Grades, abgeschlossen	ch+ee+d+y	exact complete ZL3b surface only; 56 audited occurrences, 39 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
shy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Anfang des Grades	sh+y	exact complete ZL3b surface only; 95 audited occurrences, 67 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
shey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht in der Mitte des Grades	sh+e+y	exact complete ZL3b surface only; 232 audited occurrences, 179 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
sheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Ende des Grades	sh+ee+y	exact complete ZL3b surface only; 127 audited occurrences, 105 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
shdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Anfang des Grades, abgeschlossen	sh+d+y	exact complete ZL3b surface only; 40 audited occurrences, 25 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
shedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht in der Mitte des Grades, abgeschlossen	sh+e+d+y	exact complete ZL3b surface only; 390 audited occurrences, 219 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
sheedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Ende des Grades, abgeschlossen	sh+ee+d+y	exact complete ZL3b surface only; 77 audited occurrences, 41 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
ky@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Anfang des Grades	k+y	exact complete ZL3b surface only; 29 audited occurrences, 12 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
key@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß in der Mitte des Grades	k+e+y	exact complete ZL3b surface only; 13 audited occurrences, 8 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
keey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Ende des Grades	k+ee+y	exact complete ZL3b surface only; 43 audited occurrences, 27 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
kedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß in der Mitte des Grades, abgeschlossen	k+e+d+y	exact complete ZL3b surface only; 42 audited occurrences, 16 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
keedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Ende des Grades, abgeschlossen	k+ee+d+y	exact complete ZL3b surface only; 59 audited occurrences, 22 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
ty@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Anfang des Grades	t+y	exact complete ZL3b surface only; 20 audited occurrences, 10 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
tey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt in der Mitte des Grades	t+e+y	exact complete ZL3b surface only; 9 audited occurrences, 7 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
teey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Ende des Grades	t+ee+y	exact complete ZL3b surface only; 17 audited occurrences, 14 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
tedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt in der Mitte des Grades, abgeschlossen	t+e+d+y	exact complete ZL3b surface only; 31 audited occurrences, 16 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
teedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt am Ende des Grades, abgeschlossen	t+ee+d+y	exact complete ZL3b surface only; 13 audited occurrences, 7 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
oky@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz am Anfang des Grades	o+k+y	exact complete ZL3b surface only; 89 audited occurrences, 80 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz in der Mitte des Grades	o+k+e+y	exact complete ZL3b surface only; 40 audited occurrences, 36 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okeey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz am Ende des Grades	o+k+ee+y	exact complete ZL3b surface only; 138 audited occurrences, 116 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz am Anfang des Grades, abgeschlossen	o+k+d+y	exact complete ZL3b surface only; 1 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz in der Mitte des Grades, abgeschlossen	o+k+e+d+y	exact complete ZL3b surface only; 87 audited occurrences, 47 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
okeedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heißer Ansatz am Ende des Grades, abgeschlossen	o+k+ee+d+y	exact complete ZL3b surface only; 94 audited occurrences, 49 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
oty@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz am Anfang des Grades	o+t+y	exact complete ZL3b surface only; 101 audited occurrences, 92 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz in der Mitte des Grades	o+t+e+y	exact complete ZL3b surface only; 42 audited occurrences, 38 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
oteey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz am Ende des Grades	o+t+ee+y	exact complete ZL3b surface only; 100 audited occurrences, 90 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz am Anfang des Grades, abgeschlossen	o+t+d+y	exact complete ZL3b surface only; 1 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
otedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz in der Mitte des Grades, abgeschlossen	o+t+e+d+y	exact complete ZL3b surface only; 131 audited occurrences, 75 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
oteedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz am Ende des Grades, abgeschlossen	o+t+ee+d+y	exact complete ZL3b surface only; 88 audited occurrences, 66 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qoky@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Anfang des Grades	qo+k+y	exact complete ZL3b surface only; 138 audited occurrences, 125 all-reader exact; migration decision REVISE_V23_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß in der Mitte des Grades	qo+k+e+y	exact complete ZL3b surface only; 96 audited occurrences, 88 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokeey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Ende des Grades	qo+k+ee+y	exact complete ZL3b surface only; 280 audited occurrences, 264 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß am Anfang des Grades, abgeschlossen	qo+k+d+y	exact complete ZL3b surface only; 4 audited occurrences, 1 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
qokedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß in der Mitte des Grades, abgeschlossen	qo+k+e+d+y	exact complete ZL3b surface only; 249 audited occurrences, 164 all-reader exact; migration decision ADD_V24_EXACT_WHOLE; every component remains whole-bound; no substring, absent-cell or non-family transfer	NEW_V24_FAMILY_MIGRATION
