page	locus	target_surfaces	zl3b_line	v31_tokenwise_de	v32_tokenwise_de	complete_v32
f77v	f77v.30	dal	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | [dal:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	True
f77v	f77v.33	dal	qokaiin cheky rar chedy qokal dar y qotal dal rain	heiß, Grad III | [cheky:?] | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | abgemessene Fraktion I | [y:?] | [qotal:?] | [dal:?] | [rain:?]	heiß, Grad III | [cheky:?] | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | abgemessene Fraktion I | [y:?] | [qotal:?] | abgemessene Rohstoffmenge I | [rain:?]	False
f77v	f77v.6	odal|dal	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	[qetedy:?] | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | [odal:?] | [chal:?] | abgemessene Fraktion I | [qopshedy:?] | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?]	[qetedy:?] | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | abgemessene Rohstoffmenge I im Ansatz | [chal:?] | abgemessene Fraktion I | [qopshedy:?] | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I	False
f77v	f77v.7	shdal	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	[olshedy:?] | [qolsheedy:?] | [qy:?] | [rr:?] | [ycheedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | [chs:?] | [shdal:?] | trocken in der Mitte des Grades, abgeschlossen | [qolky:?]	[olshedy:?] | [qolsheedy:?] | [qy:?] | [rr:?] | [ycheedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | [chs:?] | feuchte abgemessene Rohstoffmenge I am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [qolky:?]	False
f78r	f78r.15	dal	dchckhedy qokchdy qokedy okedy dal or okeed olkain	[dchckhedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dal:?] | Drogenportion | [okeed:?] | [olkain:?]	[dchckhedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | Drogenportion | [okeed:?] | [olkain:?]	False
f78r	f78r.27	daiil|aldy	daiin chckhal daiil aldy	Grad-/Maßwert III | trockenes Arzneikompositum, Rohstoffform I | [daiil:?] | [aldy:?]	Grad-/Maßwert III | trockenes Arzneikompositum, Rohstoffform I | abgemessene Rohstoffmenge III | Rohstoffklasse I, abgeschlossen	True
f78r	f78r.30	dal	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Grad-/Maßwert III | [olkain:?] | [dal:?] | trocken in der Mitte des Grades, abgeschlossen | [ololdal:?] | [chchty:?] | kalt in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Grad-/Maßwert III | [olkain:?] | abgemessene Rohstoffmenge I | trocken in der Mitte des Grades, abgeschlossen | [ololdal:?] | [chchty:?] | kalt in der Mitte des Grades, abgeschlossen	False
f78r	f78r.7	dal	qokal otedy qokedy qokedy dal qokedy qokedy s am	heiße Substanz | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [s:?] | [am:?]	heiße Substanz | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [s:?] | [am:?]	False
f78v	f78v.14	dal	qolkeshdy qol shedy olkedy okol chedy qokain dal	[qolkeshdy:?] | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | [olkedy:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dal:?]	[qolkeshdy:?] | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | [olkedy:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Rohstoffmenge I	False
f78v	f78v.18	dal	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades, abgeschlossen | [dal:?] | [lshckhy:?] | [qol:?] | [qol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qor:?]	trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [lshckhy:?] | [qol:?] | [qol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qor:?]	False
f78v	f78v.2	dal	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	[olshedy:?] | heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel | [cthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?] | [dal:?] | Materialmaß | kalter Ansatz am Anfang des Grades | [dal:?]	[olshedy:?] | heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel | [cthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | abgemessene Rohstoffmenge I | Materialmaß | kalter Ansatz am Anfang des Grades | abgemessene Rohstoffmenge I	False
f78v	f78v.29	al	lchedy otchey qol chedy lr al s aiiin ol shedy ary	getrocknetes Drogenholz | kalt-trockener Ansatz in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [lr:?] | [al:?] | [s:?] | Menge-/Klassenwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [ary:?]	getrocknetes Drogenholz | kalt-trockener Ansatz in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [lr:?] | Rohstoffklasse I | [s:?] | Menge-/Klassenwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [ary:?]	False
f78v	f78v.5	dal	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | abgemessene Fraktion I | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?]	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | abgemessene Fraktion I | Ansatz aus heißem Rohstoff, Form I | abgemessene Rohstoffmenge I | [olchedy:?]	False
f79r	f79r.19	oral	sol cheey chol sain oral shey qokain sheyky shoty oly	Samenmaterial/Saatgut | trocken am Ende des Grades | trocken; nominal trockenes Gut/Material | [sain:?] | Ansatz aus Wurzelrohstoff, Form I | feucht in der Mitte des Grades | heiß, Grad II | [sheyky:?] | [shoty:?] | [oly:?]	Samenmaterial/Saatgut | trocken am Ende des Grades | trocken; nominal trockenes Gut/Material | [sain:?] | Rohstoffportion, Klasse I | feucht in der Mitte des Grades | heiß, Grad II | [sheyky:?] | [shoty:?] | [oly:?]	False
f79r	f79r.22	dal	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey	Drogenholz, trocken gebunden, Form I | [dal:?] | feucht am Ende des Grades, abgeschlossen | [efchedy:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | [qofchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dorchedchey:?]	Drogenholz, trocken gebunden, Form I | abgemessene Rohstoffmenge I | feucht am Ende des Grades, abgeschlossen | [efchedy:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | [qofchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dorchedchey:?]	False
f79v	f79v.33	oral	por ar or yteey teey okar oshey qoky chey okeey ldy oral	Pulverportion | Drogenfraktion I | Drogenportion | [yteey:?] | kalt am Ende des Grades | heiße Drogenfraktion I im Ansatz | [oshey:?] | heiß am Anfang des Grades | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [ldy:?] | Ansatz aus Wurzelrohstoff, Form I	Pulverportion | Drogenfraktion I | Drogenportion | [yteey:?] | kalt am Ende des Grades | heiße Drogenfraktion I im Ansatz | [oshey:?] | heiß am Anfang des Grades | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [ldy:?] | Rohstoffportion, Klasse I	False
f79v	f79v.41	daldy	yshedy qokeey okain ol keey daldy chedy raiin orain	[yshedy:?] | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [daldy:?] | trocken in der Mitte des Grades, abgeschlossen | Wurzel, Typ/Charge III | [orain:?]	[yshedy:?] | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | abgemessene Rohstoffmenge I, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Wurzel, Typ/Charge III | [orain:?]	False
f80r	f80r.28	dal	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	[pcheolkal:?] | [dal:?] | [korchy:?] | kalt in der Mitte des Grades | kalt am Anfang des Grades | getrocknete Wurzel | heiße Substanz | [olkolshedy:?] | [chty:?]	[pcheolkal:?] | abgemessene Rohstoffmenge I | [korchy:?] | kalt in der Mitte des Grades | kalt am Anfang des Grades | getrocknete Wurzel | heiße Substanz | [olkolshedy:?] | [chty:?]	False
f80r	f80r.40	daly	torolshsdy opchey shepchy qotain shcthy qokedy daly	[torolshsdy:?] | [opchey:?] | [shepchy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß in der Mitte des Grades, abgeschlossen | [daly:?]	[torolshsdy:?] | [opchey:?] | [shepchy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform	False
f80r	f80r.51	al	talkl ol s al cheoly daiin otaly otain chey lkain olom	[talkl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | [al:?] | [cheoly:?] | Grad-/Maßwert III | [otaly:?] | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [lkain:?] | [olom:?]	[talkl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Rohstoffklasse I | [cheoly:?] | Grad-/Maßwert III | [otaly:?] | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [lkain:?] | [olom:?]	False
f80v	f80v.15	aly|dal	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	kalt, Grad III | [chty:?] | getrocknetes Drogenholz | [s:?] | [aly:?] | kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades | kalt am Ende des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?]	kalt, Grad III | [chty:?] | getrocknetes Drogenholz | [s:?] | Rohstoffklasse I, Grundform | kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades | kalt am Ende des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I	False
f80v	f80v.22	dal	dchedy qokal ol chey dal or shedy lshedy	[dchedy:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [dal:?] | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz	[dchedy:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | abgemessene Rohstoffmenge I | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz	False
f80v	f80v.27	dal	pshol kain olkar shey qokain dal oltaiin okain shal qoty	[pshol:?] | heiß, Grad II | [olkar:?] | feucht in der Mitte des Grades | heiß, Grad II | [dal:?] | [oltaiin:?] | heiß im Zubereitungsrahmen, Grad II | [shal:?] | kalt am Anfang des Grades	[pshol:?] | heiß, Grad II | [olkar:?] | feucht in der Mitte des Grades | heiß, Grad II | abgemessene Rohstoffmenge I | [oltaiin:?] | heiß im Zubereitungsrahmen, Grad II | [shal:?] | kalt am Anfang des Grades	False
f80v	f80v.28	al	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	[olcheol:?] | heiß, Grad II | Drogenportion | [al:?] | trocken, Grad II | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | rohes Drogenholz	[olcheol:?] | heiß, Grad II | Drogenportion | Rohstoffklasse I | trocken, Grad II | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | rohes Drogenholz	False
f80v	f80v.36	daly	soin okain sheor ol shey daly olshedy olal shedy lchy	[soin:?] | heiß im Zubereitungsrahmen, Grad II | feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [daly:?] | [olshedy:?] | Ansatz aus Holzrohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	[soin:?] | heiß im Zubereitungsrahmen, Grad II | feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | abgemessene Rohstoffmenge I, Grundform | [olshedy:?] | Ansatz aus Holzrohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	False
f80v	f80v.42	al	pol ol aiin olkal shar shedy qokol chdy ldol dar al	Pulverstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [olkal:?] | [shar:?] | feucht in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken am Anfang des Grades, abgeschlossen | [ldol:?] | abgemessene Fraktion I | [al:?]	Pulverstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [olkal:?] | [shar:?] | feucht in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken am Anfang des Grades, abgeschlossen | [ldol:?] | abgemessene Fraktion I | Rohstoffklasse I	False
f81r	f81r.20	daly	qopchedy qol chedy qokeey odaiin rain daly	[qopchedy:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Zubereitungsdosis III | [rain:?] | [daly:?]	[qopchedy:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Zubereitungsdosis III | [rain:?] | abgemessene Rohstoffmenge I, Grundform	False
f81r	f81r.4	al	dchedy qokain ol ol chcthy ykeedy al	[dchedy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeedy:?] | [al:?]	[dchedy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeedy:?] | Rohstoffklasse I	False
f81v	f81v.1	dal	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | [dal:?] | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	False
f81v	f81v.2	al	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	heiß in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [kair:?] | Ansatz aus heißem Rohstoff, Form I | Samenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [olkain:?] | [al:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelstoff | [dl:?]	heiß in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [kair:?] | Ansatz aus heißem Rohstoff, Form I | Samenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [olkain:?] | Rohstoffklasse I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelstoff | [dl:?]	False
f81v	f81v.22	dal	qokal qol oiin cheey dal lchedy chedy salchtedytar	heiße Substanz | [qol:?] | Zubereitungsform III | trocken am Ende des Grades | [dal:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [salchtedytar:?]	heiße Substanz | [qol:?] | Zubereitungsform III | trocken am Ende des Grades | abgemessene Rohstoffmenge I | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [salchtedytar:?]	False
f81v	f81v.26	dal	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checholtar:?] | Zubereitungsform III | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dal:?] | feucht in der Mitte des Grades | [olkeol:?] | [olkeedy:?] | [okeol:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checholtar:?] | Zubereitungsform III | heißer Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades | [olkeol:?] | [olkeedy:?] | [okeol:?]	False
f81v	f81v.6	daldy	qokain okaiin ol chedy cheol lky l s aiin okain daldy	heiß, Grad II | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | [lky:?] | [l:?] | [s:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | [daldy:?]	heiß, Grad II | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | [lky:?] | [l:?] | [s:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | abgemessene Rohstoffmenge I, abgeschlossen	False
f82r	f82r.18	dal	polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory	[polched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [dal:?] | [chedar:?] | heiß am Ende des Grades | [ykeey:?] | [l:?] | [s:?] | [araiin:?] | [ory:?]	[polched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [chedar:?] | heiß am Ende des Grades | [ykeey:?] | [l:?] | [s:?] | [araiin:?] | [ory:?]	False
f82r	f82r.21	dal	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	Grad-/Maßwert III | trocken angesetzte heiße Zubereitung am Gradanfang | [lkedy:?] | [salshey:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [dal:?]	Grad-/Maßwert III | trocken angesetzte heiße Zubereitung am Gradanfang | [lkedy:?] | [salshey:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | abgemessene Rohstoffmenge I	False
f82r	f82r.27	daldy	pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy	getrocknetes Pulver | [rsheal:?] | [daldy:?] | heiß am Ende des Grades, abgeschlossen | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [lochedy:?]	getrocknetes Pulver | [rsheal:?] | abgemessene Rohstoffmenge I, abgeschlossen | heiß am Ende des Grades, abgeschlossen | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [lochedy:?]	False
f82v	f82v.11	dal	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	[pcheol:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cheeky:?] | heiße Substanz | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	[pcheol:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cheeky:?] | heiße Substanz | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	False
f82v	f82v.12	dal	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	[dal:?] | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	abgemessene Rohstoffmenge I | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	False
f82v	f82v.15	dal	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | [dal:?]	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	False
f82v	f82v.17	aly	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	Drogenportion | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [qok:?] | [char:?] | [okai:?] | heiß am Ende des Grades, abgeschlossen | Wurzel/Wurzeldroge, trocken gebunden, Form II | kalt in der Mitte des Grades, abgeschlossen | [chtedy:?] | [rches:?] | [aly:?]	Drogenportion | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [qok:?] | [char:?] | [okai:?] | heiß am Ende des Grades, abgeschlossen | Wurzel/Wurzeldroge, trocken gebunden, Form II | kalt in der Mitte des Grades, abgeschlossen | [chtedy:?] | [rches:?] | Rohstoffklasse I, Grundform	False
f82v	f82v.21	aly	dain chey qokeeey qoky okaiin okain olkain otain okar aly	Grad-/Maßwert II | trocken in der Mitte des Grades | [qokeeey:?] | heiß am Anfang des Grades | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad II | [olkain:?] | kalt im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | [aly:?]	Grad-/Maßwert II | trocken in der Mitte des Grades | [qokeeey:?] | heiß am Anfang des Grades | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad II | [olkain:?] | kalt im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I, Grundform	False
f82v	f82v.32	al	sar al loraiin chey qokain o roiiin	Samenfraktion I | [al:?] | Holzportion III | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | Wurzeldroge: Formklasse IV	Samenfraktion I | Rohstoffklasse I | Holzportion III | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | Wurzeldroge: Formklasse IV	False
f82v	f82v.33	oral	qody shar ay qokchey kchey olkain opchedy qfol shty oral	[qody:?] | [shar:?] | [ay:?] | heiß und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [olkain:?] | [opchedy:?] | [qfol:?] | [shty:?] | Ansatz aus Wurzelrohstoff, Form I	[qody:?] | [shar:?] | [ay:?] | heiß und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [olkain:?] | [opchedy:?] | [qfol:?] | [shty:?] | Rohstoffportion, Klasse I	False
f82v	f82v.5	dal	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	[tokol:?] | [olfchedy:?] | heiß am Ende des Grades, abgeschlossen | [qokedal:?] | feucht; nominal feuchtes Gut/Material | [qotal:?] | [otdal:?] | [dal:?] | [olshedy:?]	[tokol:?] | [olfchedy:?] | heiß am Ende des Grades, abgeschlossen | [qokedal:?] | feucht; nominal feuchtes Gut/Material | [qotal:?] | [otdal:?] | abgemessene Rohstoffmenge I | [olshedy:?]	False
