statement_id	register	record_unit_id	page	owner_zones	events	event_ids	common_action_atomic_reading_de	wet_context_expansion_de	revised_events	owner_class	owner_code	concrete_owner_de	dies_resolves_to_de	dort_quelle_resolves_to_de	stelle_resolves_to_de	owner_source	owner_expanded_reading_de
B4-S001	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E315	länger ansetzen; Schluss.	Länger ansetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Länger ansetzen und schließen.
B4-S002	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	3	E316|E317|E318	dies weiterführen; länger ansetzen; kurz ansetzen; Schluss.	Dies weiterführen, länger ansetzen, dann kurz ansetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Dies weiterführen, länger ansetzen, dann kurz ansetzen und schließen.
B4-S003	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	7	E319|E320|E321|E322|E323|E324|E325	dies umsetzen; Folgestelle; nächster Posten; länger ansetzen; verwende dies; fortsetzen; absetzen; Schluss.	Dies umsetzen, an die Folgestelle gehen, den nächsten Posten länger ansetzen, dies verwenden, fortsetzen, absetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Dies umsetzen, an die Folgestelle gehen, den nächsten Posten länger ansetzen, dies verwenden, fortsetzen, absetzen und schließen.
B4-S004	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E326	dies befestigen; Schluss.	Dies befestigen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Dies befestigen und schließen.
B4-S005	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	3	E327|E328|E329	Portion; dies umsetzen; länger ansetzen; Schluss.	Eine Portion bereitstellen, dies umsetzen, länger ansetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Eine Portion bereitstellen, dies umsetzen, länger ansetzen und schließen.
B4-S006	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E330	trennen; Schluss.	Seihen und schließen.	1	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Seihen und schließen.
B4-S007	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E331	trennen; Schluss.	Seihen und schließen.	1	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Seihen und schließen.
B4-S008	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	4	E332|E333|E334|E335	Mass; dies länger wärmen; dies länger halten; kurz ansetzen; Schluss.	Auf Maß bringen, dies länger wärmen und halten, kurz ansetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Auf Maß bringen, dies länger wärmen und halten, kurz ansetzen und schließen.
B4-S009	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E336	absetzen; Schluss.	Absetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Absetzen und schließen.
B4-S010	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E337	fortsetzen; Schluss.	Fortsetzen und schließen.	0	B4_ARCH_PAIR	B4_MAIN_ARCH_LINKED_PAIR	durch einen Bogen verbundenes Hauptpaar	Arbeitsflüssigkeit im verbundenen Hauptpaar	diese Station oder ihr laufender Bestand	durch einen Bogen verbundenes Hauptpaar	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer durch einen Bogen verbundenes Hauptpaar: [DIES=Arbeitsflüssigkeit im verbundenen Hauptpaar; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=durch einen Bogen verbundenes Hauptpaar] Fortsetzen und schließen.
B4-S011	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	7	E338|E339|E340|E341|E342|E343|E344	Mass; kurz wärmen; länger fortsetzen; eine Portion zugeben; dies umsetzen; fortsetzen; kurz abführen; Schluss.	Auf Maß bringen, kurz wärmen, länger fortsetzen, eine Portion zugeben, dies umsetzen, fortsetzen, kurz abführen und schließen.	0	B4_LEFT_FRINGE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke offene Randstation	Arbeitsgut an der linken Randstation	diese Station oder ihr laufender Bestand	linke offene Randstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation: [DIES=Arbeitsgut an der linken Randstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation] Auf Maß bringen, kurz wärmen, länger fortsetzen, eine Portion zugeben, dies umsetzen, fortsetzen, kurz abführen und schließen.
B4-S012	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	1	E345	hinausführen; Schluss.	Hinausführen und schließen.	0	B4_LEFT_FRINGE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke offene Randstation	Arbeitsgut an der linken Randstation	diese Station oder ihr laufender Bestand	linke offene Randstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation: [DIES=Arbeitsgut an der linken Randstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation] Hinausführen und schließen.
B4-S013	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	2	E346|E347	Fortsetzung einsetzen; absetzen; Schluss.	Die Fortsetzung einsetzen, absetzen und schließen.	0	B4_LEFT_FRINGE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke offene Randstation	Arbeitsgut an der linken Randstation	diese Station oder ihr laufender Bestand	linke offene Randstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation: [DIES=Arbeitsgut an der linken Randstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation] Die Fortsetzung einsetzen, absetzen und schließen.
B4-S014	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW	4	E348|E349|E350|E351	Ansatz; dies; dies kurz durchführen; Lauf schliessen.	Den Ansatz und diesen Posten kurz durchfuehren und den Wasserlauf schliessen.	0	B4_LEFT_FRINGE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke offene Randstation	Arbeitsgut an der linken Randstation	diese Station oder ihr laufender Bestand	linke offene Randstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation: [DIES=Arbeitsgut an der linken Randstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation] Den Ansatz und diesen Posten kurz durchfuehren und den Wasserlauf schliessen.
B4-S015	BIOLOGICAL	B4	f83r	B4_ZONE_A_LEFT_AND_UPPER_FLOW|B4_ZONE_B_RIGHT_LOWER_FLOW	6	E352|E353|E354|E355|E356|E357	eine Portion zugeben; Ergebnis; eine Portion; Durchgangstelle; kurz auffangen; hinausführen; Schluss.	Eine Portion und den Klarauszug mit einer weiteren Portion zur Durchlassstelle bringen; nach dem Besitzerwechsel kurz auffangen, hinausführen und schließen.	1	B4_LEFT_FRINGE+B4_RIGHT_RUN	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	sichtbarer Wechsel von linke offene Randstation zu rechte S-förmige Mehrarmstation	Arbeitsposten am Stationswechsel	diese Station oder ihr laufender Bestand	sichtbarer Wechsel von linke offene Randstation zu rechte S-förmige Mehrarmstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer sichtbarer Wechsel von linke offene Randstation zu rechte S-förmige Mehrarmstation: [DIES=Arbeitsposten am Stationswechsel; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=sichtbarer Wechsel von linke offene Randstation zu rechte S-förmige Mehrarmstation] Eine Portion und den Klarauszug mit einer weiteren Portion zur Durchlassstelle bringen; nach dem Besitzerwechsel kurz auffangen, hinausführen und schließen.
B4-S016	BIOLOGICAL	B4	f83r	B4_ZONE_B_RIGHT_LOWER_FLOW	4	E358|E359|E360|E361	weitere Portion; Stelle; aus dem Vorrat zufuehren; absetzen; Schluss.	Eine weitere Portion an die Stelle bringen, aus dem Vorrat zufuehren, absetzen und schliessen.	0	B4_RIGHT_RUN	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-förmige Mehrarmstation	Arbeitsflüssigkeit in der rechten Mehrarmstation	diese Station oder ihr laufender Bestand	rechte S-förmige Mehrarmstation	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer rechte S-förmige Mehrarmstation: [DIES=Arbeitsflüssigkeit in der rechten Mehrarmstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=rechte S-förmige Mehrarmstation] Eine weitere Portion an die Stelle bringen, aus dem Vorrat zufuehren, absetzen und schliessen.
B5-S001	BIOLOGICAL	B5	f83r	B5_LOCAL_RECORD_OWNER	1	E362	danach umsetzen; Schluss.	Danach umsetzen und schliessen.	0	B5_LEFT	B5_LEFT_OPEN_FRINGE_STATION	linke offene Randstation des Nachtrags	Arbeitsposten an der linken Nachtragsstation	diese Station oder ihr laufender Bestand	linke offene Randstation des Nachtrags	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation des Nachtrags: [DIES=Arbeitsposten an der linken Nachtragsstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation des Nachtrags] Danach umsetzen und schliessen.
B5-S002	BIOLOGICAL	B5	f83r	B5_LOCAL_RECORD_OWNER	1	E363	Ansatz umsetzen; Schluss.	Den Ansatz umsetzen und schliessen.	0	B5_LEFT	B5_LEFT_OPEN_FRINGE_STATION	linke offene Randstation des Nachtrags	Arbeitsposten an der linken Nachtragsstation	diese Station oder ihr laufender Bestand	linke offene Randstation des Nachtrags	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation des Nachtrags: [DIES=Arbeitsposten an der linken Nachtragsstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation des Nachtrags] Den Ansatz umsetzen und schliessen.
B5-S003	BIOLOGICAL	B5	f83r	B5_LOCAL_RECORD_OWNER	9	E364|E365|E366|E367|E368|E369|E370|E371|E372	an der Stelle absetzen; Stelle; fortsetzen; weiterfuehren; an der Stelle umsetzen; Mass; fortsetzen; zweite Stufe; dies umsetzen.	An der Absetzstelle fortsetzen und weiterfuehren; an der Stelle umsetzen, auf Mass bringen, fortsetzen, die zweite Stufe einstellen und dies umsetzen.	0	B5_LEFT	B5_LEFT_OPEN_FRINGE_STATION	linke offene Randstation des Nachtrags	Arbeitsposten an der linken Nachtragsstation	diese Station oder ihr laufender Bestand	linke offene Randstation des Nachtrags	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer linke offene Randstation des Nachtrags: [DIES=Arbeitsposten an der linken Nachtragsstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=linke offene Randstation des Nachtrags] An der Absetzstelle fortsetzen und weiterfuehren; an der Stelle umsetzen, auf Mass bringen, fortsetzen, die zweite Stufe einstellen und dies umsetzen.
B6-S001	BIOLOGICAL	B6	f83r	B6_LOCAL_RECORD_OWNER	9	E373|E374|E375|E376|E377|E378|E379|E380|E381	laenger auffangen; dies kurz zuführen; dies senken; fortsetzen; Mass; fortsetzen; Portion; dies; Ansatz zur Stelle fuehren.	Länger auffangen, dies kurz zuführen, abkuehlen und fortsetzen; auf Mass bringen, fortsetzen, eine Portion davon nehmen und den Ansatz zur Stelle fuehren.	1	B6_RIGHT	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-förmige Mehrarmstation des Nachtrags	Arbeitsflüssigkeit in der rechten Nachtragsstation	diese Station oder ihr laufender Bestand	rechte S-förmige Mehrarmstation des Nachtrags	V74_SELECTED_LOCAL_STATION_OWNER	Beim Bildbesitzer rechte S-förmige Mehrarmstation des Nachtrags: [DIES=Arbeitsflüssigkeit in der rechten Nachtragsstation; DORT/QUELLE=diese Station oder ihr laufender Bestand; STELLE=rechte S-förmige Mehrarmstation des Nachtrags] Länger auffangen, dies kurz zuführen, abkuehlen und fortsetzen; auf Mass bringen, fortsetzen, eine Portion davon nehmen und den Ansatz zur Stelle fuehren.
