event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	current_channel	current_spoken_unit	current_reading_de
P912-E2226	P910-E2226	P912-D0766	f70v	f70v1	ZODIAC	f70v1.16	L	LABEL	16	2	otal	Widderrad mit Stern tragenden Figuren	YES	Kennung fuer aries outer figure 10	OT+AL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L078	DANACH · ZIELSTELLE	Bild-/Musterwert: Kennung fuer aries outer figure 10	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E2226	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.
P912-E2227	P910-E2227	P912-D0607	f70v	f70v1	ZODIAC	f70v1.16	L	LABEL	16	3	okealar	Widderrad mit Stern tragenden Figuren	YES	Kennung fuer aries inner figure 04	OK+E+AL+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L054	ANSETZEN · KURZ · ZIELSTELLE · QUELLSTELLE	Bild-/Musterwert: Kennung fuer aries inner figure 04	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E2227	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Zielplatz, Quell- oder Bezugsstelle.
P912-E2228	P910-E2228	P912-D0805	f70v	f70v1	ZODIAC	f70v1.17	L	LABEL	17	1	otear	Widderrad mit Stern tragenden Figuren	YES	Kennung fuer aries inner figure 05	OT+E+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L092	DANACH · KURZ · QUELLSTELLE	Bild-/Musterwert: Kennung fuer aries inner figure 05	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E2228	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Quell- oder Bezugsstelle.
P912-E2229	P910-E2229	P912-D0052	f70v	f70v1	ZODIAC	f70v1.17	L	LABEL	17	2	araydy	Widderrad mit Stern tragenden Figuren	YES	Kennung fuer aries inner figure 05	AR+A_ADDR+Y+DY	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L009	QUELLSTELLE · LOKALE ADRESSE · DIESER POSTEN · SCHLUSS	Bild-/Musterwert: Kennung fuer aries inner figure 05	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E2229	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, lokale Adresse, dieser Platz, Eintrag schließen.
P912-E2230	P910-E2230	P912-D0597	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	1	okcheo	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OK+CHEO	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · REGISTER-EINTRAG	die Ringstelle setzen; den lokalen Eintrag lesen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2230	Fischrad mit Stern tragenden Figuren: Platz aktivieren, lokaler Eintrag.
P912-E2231	P910-E2231	P912-D0325	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	2	dar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2231	Fischrad mit Stern tragenden Figuren: Unterplatz, Quell- oder Bezugsstelle.
P912-E2232	P910-E2232	P912-D0838	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	3	otey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · DIESER POSTEN	danach; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2232	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, dieser Platz.
P912-E2233	P910-E2233	P912-D1329	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	4	ykeey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	Y+K+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LANG · DIESER POSTEN	diesen Posten; den Wert zuordnen; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2233	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.
P912-E2234	P910-E2234	P912-D1251	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	5	tchy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	T+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · DIESER POSTEN	die Stelle markieren; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2234	Fischrad mit Stern tragenden Figuren: Platz einstellen, dieser Platz.
P912-E2235	P910-E2235	P912-D0864	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	6	otsheo	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+SH+E+O	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · HALTEN · KURZ · GANG	danach; den Bezug halten; kurz; den Ringgang lesen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2235	Fischrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, erster Grad, Reihe aufrufen.
P912-E2236	P910-E2236	P912-D0836	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	7	oteotey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	danach; kurz; den Ringgang lesen; die Stelle markieren; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2236	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.
P912-E2237	P910-E2237	P912-D1164	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	8	shey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Bezug halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2237	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.
P912-E2238	P910-E2238	P912-D1125	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	9	shecth	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+E+CTH	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · STATUS	den Bezug halten; kurz; den Stellenstatus prüfen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2238	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Bereitschaftsklasse.
P912-E2239	P910-E2239	P912-D0725	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	10	opcheoldair	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	O+P+CH+E+OL+D_ADDR+AIR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG · BEGINNEN/EINSETZEN · ENTNEHMEN/ABLESEN · KURZ · FORTSETZEN · TEILADRESSE · LAUF	den Ringgang lesen; den Eintrag beginnen; die Kennung ablesen; kurz; fortsetzen; an der Teiladresse; entlang des Laufs	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2239	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Klassenkennung, erster Grad, gleiche Reihe weiter, Unterplatz, Ringlauf.
P912-E2240	P910-E2240	P912-D0336	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	11	dateey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	DA+T+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZWEITE STUFE · BEARBEITEN/MARKIEREN · LANG · DIESER POSTEN	auf der zweiten Stufe; die Stelle markieren; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2240	Fischrad mit Stern tragenden Figuren: zweite Stufe, Platz einstellen, zweiter Grad, dieser Platz.
P912-E2241	P910-E2241	P912-D1078	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	12	sal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	S+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · ZIELSTELLE	die Sternkennung lesen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2241	Fischrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.
P912-E2242	P910-E2242	P912-D0541	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	13	ody	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	O+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG · SCHLUSS	den Ringgang lesen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2242	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.
P912-E2243	P910-E2243	P912-D0235	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	14	choteey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	CH+OT+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · DANACH · LANG · DIESER POSTEN	die Kennung ablesen; danach; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2243	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, zweiter Grad, dieser Platz.
P912-E2244	P910-E2244	P912-D0200	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	15	choeteedy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	HO+E+T+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	OBJEKTTEIL · KURZ · BEARBEITEN/MARKIEREN · LANG · SCHLUSS	den Figurenteil verwenden; kurz; die Stelle markieren; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2244	Fischrad mit Stern tragenden Figuren: Teil, erster Grad, Platz einstellen, zweiter Grad, Eintrag schließen.
P912-E2245	P910-E2245	P912-D0835	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	16	oteoteotsho	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+O+T+SH+O	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · BEARBEITEN/MARKIEREN · KURZ · GANG · BEARBEITEN/MARKIEREN · HALTEN · GANG	danach; kurz; den Ringgang lesen; die Stelle markieren; kurz; den Ringgang lesen; die Stelle markieren; den Bezug halten; den Ringgang lesen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2245	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, Reihe aufrufen, Platz einstellen, Bezug halten, Reihe aufrufen.
P912-E2246	P910-E2246	P912-D1368	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	17	yteos	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	Y+T+E+O+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · BEARBEITEN/MARKIEREN · KURZ · GANG · S-ADRESSE	diesen Posten; die Stelle markieren; kurz; den Ringgang lesen; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2246	Fischrad mit Stern tragenden Figuren: dieser Platz, Platz einstellen, erster Grad, Reihe aufrufen, Sternbezug.
P912-E2247	P910-E2247	P912-D0021	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	18	alain	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · PORTION	zur Zielstelle; eine Portion	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2247	Fischrad mit Stern tragenden Figuren: Zielplatz, Einheit.
P912-E2248	P910-E2248	P912-D1150	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	19	sheodaly	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+E+O+AL+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · GANG · ZIELSTELLE · DIESER POSTEN	den Bezug halten; kurz; den Ringgang lesen; zur Zielstelle; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2248	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen, Zielplatz, dieser Platz.
P912-E2249	P910-E2249	P912-D0508	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	20	o	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	O	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG	den Ringgang lesen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2249	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.
P912-E2250	P910-E2250	P912-D0006	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	21	aiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2250	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.
P912-E2251	P910-E2251	P912-D0220	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	22	cholkal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OL+K+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · ZUORDNEN/ZUGEBEN · ZIELSTELLE	fortsetzen; den Wert zuordnen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2251	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Wert zuordnen, Zielplatz.
P912-E2252	P910-E2252	P912-D0208	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	23	chokear	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OK+E+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · QUELLSTELLE	die Ringstelle setzen; kurz; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2252	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.
P912-E2253	P910-E2253	P912-D0827	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	24	oteody	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · DIESER POSTEN	danach; kurz; den Ringgang lesen; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2253	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.
P912-E2254	P910-E2254	P912-D0219	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	25	cholaiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OL+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SOLL-MASS	fortsetzen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2254	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.
P912-E2255	P910-E2255	P912-D0815	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	26	oteeoal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+O+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · GANG · ZIELSTELLE	danach; länger; den Ringgang lesen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2255	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Zielplatz.
P912-E2256	P910-E2256	P912-D0019	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	27	al	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2256	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2257	P910-E2257	P912-D1138	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	28	sheeos	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+EE+O+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · GANG · S-ADRESSE	den Bezug halten; länger; den Ringgang lesen; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2257	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Reihe aufrufen, Sternbezug.
P912-E2258	P910-E2258	P912-D0643	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	29	okey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OK+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · DIESER POSTEN	die Ringstelle setzen; kurz; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2258	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.
P912-E2259	P910-E2259	P912-D0218	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	30	chol	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2259	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter.
P912-E2260	P910-E2260	P912-D0394	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	31	dy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2260	Fischrad mit Stern tragenden Figuren: dieser Platz.
P912-E2261	P910-E2261	P912-D0818	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	32	otees	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · S-ADRESSE	danach; länger; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2261	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Sternbezug.
P912-E2262	P910-E2262	P912-D0185	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	33	cho	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	HO	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	OBJEKTTEIL	den Figurenteil verwenden	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2262	Fischrad mit Stern tragenden Figuren: Teil.
P912-E2263	P910-E2263	P912-D1063	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	34	s	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	S	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE	die Sternkennung lesen	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2263	Fischrad mit Stern tragenden Figuren: Klasse wählen.
P912-E2264	P910-E2264	P912-D0681	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	35	olar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OL+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · QUELLSTELLE	fortsetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2264	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Quell- oder Bezugsstelle.
P912-E2265	P910-E2265	P912-D0839	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	36	otoaiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+O+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · GANG · SOLL-MASS	danach; den Ringgang lesen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2265	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, verzeichneter Sollwert.
P912-E2266	P910-E2266	P912-D0816	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	37	oteeody	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+O+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · GANG · SCHLUSS	danach; länger; den Ringgang lesen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2266	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.
P912-E2267	P910-E2267	P912-D1218	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	38	sos	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	S_ADDR+O+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	S-ADRESSE · GANG · S-ADRESSE	an der S-Adresse; den Ringgang lesen; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2267	Fischrad mit Stern tragenden Figuren: Sternbezug, Reihe aufrufen, Sternbezug.
P912-E2268	P910-E2268	P912-D1263	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	39	todaiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	T+O+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · GANG · SOLL-MASS	die Stelle markieren; den Ringgang lesen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2268	Fischrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen, verzeichneter Sollwert.
P912-E2269	P910-E2269	P912-D0202	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	40	chokain	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Ringstelle setzen; eine Portion	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2269	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Einheit.
P912-E2270	P910-E2270	P912-D0769	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	41	otalal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+AL+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · ZIELSTELLE · ZIELSTELLE	danach; zur Zielstelle; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2270	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.
P912-E2271	P910-E2271	P912-D0809	f70v	f70v2	ZODIAC	f70v2.1	C	RING_TEXT	1	42	oteeam	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+AM_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · GEGEN-/INNENFELD	danach; länger; am Gegen-/Innenfeld	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_OR_DIAGRAM	P912-E2271	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Innenplatz.
P912-E2272	P910-E2272	P912-D0770	f70v	f70v2	ZODIAC	f70v2.2	L	LABEL	2	1	otalalg	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces outer figure 01	OT+AL+AL+G_LABEL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L080	DANACH · ZIELSTELLE · ZIELSTELLE · G-KENNZEICHEN	Bild-/Musterwert: Kennung fuer pisces outer figure 01	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E2272	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, g-Zeichen.
