source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
RF1b|f68v1.2|G021	RF1b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
RF1b|f68v1.2|G023	RF1b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	ch
RF1b|f68v1.2|G024	RF1b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	9	3	MIDDLE	ch
RF1b|f68v1.2|G030	RF1b	f68v1.2	f68v1	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
RF1b|f68v1.7|G002	RF1b	f68v1.7	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
RF1b|f68v1.8|G002	RF1b	f68v1.8	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	ch
RF1b|f68v1.8|G003	RF1b	f68v1.8	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	3	LAST	ch
RF1b|f68v1.9|G002	RF1b	f68v1.9	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	4	3	MIDDLE	sh
RF1b|f68v1.9|G003	RF1b	f68v1.9	f68v1	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	3	LAST	sh
RF1b|f68v2.1|G003	RF1b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	sh
RF1b|f68v2.1|G004	RF1b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	sh
RF1b|f68v2.1|G007	RF1b	f68v2.1	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	sh
RF1b|f68v2.10|G002	RF1b	f68v2.10	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	5	2	LAST	ch
RF1b|f68v2.12|G002	RF1b	f68v2.12	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	2	LAST	ch
RF1b|f68v2.13|G001	RF1b	f68v2.13	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	3	FIRST	ch
RF1b|f68v2.14|G002	RF1b	f68v2.14	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	6	3	LAST	ch
RF1b|f68v2.18|G001	RF1b	f68v2.18	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	3	FIRST	ch
RF1b|f68v2.2|G002	RF1b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
RF1b|f68v2.2|G003	RF1b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	MIDDLE	ch
RF1b|f68v2.2|G005	RF1b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	sh
RF1b|f68v2.2|G008	RF1b	f68v2.2	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	sh
RF1b|f68v2.3|G002	RF1b	f68v2.3	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	sh
RF1b|f68v2.3|G005	RF1b	f68v2.3	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	MIDDLE	ch
RF1b|f68v2.4|G002	RF1b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	sh
RF1b|f68v2.4|G004	RF1b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
RF1b|f68v2.4|G006	RF1b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
RF1b|f68v2.4|G008	RF1b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
RF1b|f68v2.4|G009	RF1b	f68v2.4	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	7	2	LAST	ch
RF1b|f68v2.5|G001	RF1b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	FIRST	ch
RF1b|f68v2.5|G002	RF1b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	6	2	MIDDLE	sh
RF1b|f68v2.5|G006	RF1b	f68v2.5	f68v2	f68v	f68	v	0	A		4	P	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
RF1b|f68v2.6|G005	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
RF1b|f68v2.6|G007	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
RF1b|f68v2.6|G011	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
RF1b|f68v2.6|G015	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	10	2	MIDDLE	ch
RF1b|f68v2.6|G022	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
RF1b|f68v2.6|G032	RF1b	f68v2.6	f68v2	f68v	f68	v	0	A		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
RF1b|f68v2.9|G001	RF1b	f68v2.9	f68v2	f68v	f68	v	0	A		4	R	DIAGNOSTIC_NONPROSE	7	2	FIRST	sh
RF1b|f68v3.1|G001	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
RF1b|f68v3.1|G002	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f68v3.1|G004	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	sh
RF1b|f68v3.1|G005	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f68v3.1|G006	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f68v3.1|G007	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	sh
RF1b|f68v3.1|G009	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
RF1b|f68v3.1|G010	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	8	0	MIDDLE	sh
RF1b|f68v3.1|G012	RF1b	f68v3.1	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
RF1b|f68v3.10|G003	RF1b	f68v3.10	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
RF1b|f68v3.10|G006	RF1b	f68v3.10	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	LAST	ch
RF1b|f68v3.11|G001	RF1b	f68v3.11	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	1	FIRST	ch
RF1b|f68v3.12|G001	RF1b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	FIRST	ch
RF1b|f68v3.12|G002	RF1b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
RF1b|f68v3.12|G004	RF1b	f68v3.12	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
RF1b|f68v3.13|G003	RF1b	f68v3.13	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	ch
RF1b|f68v3.14|G004	RF1b	f68v3.14	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
RF1b|f68v3.16|G001	RF1b	f68v3.16	f68v3	f68v	f68	v	0	C		4	L	DIAGNOSTIC_NONPROSE	8	1	SINGLE	ch
RF1b|f68v3.2|G002	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.2|G003	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
RF1b|f68v3.2|G005	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
RF1b|f68v3.2|G006	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.2|G007	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	9	0	MIDDLE	sh
RF1b|f68v3.2|G009	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
RF1b|f68v3.2|G012	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	3	0	MIDDLE	ch
RF1b|f68v3.2|G013	RF1b	f68v3.2	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.3|G001	RF1b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	3	0	FIRST	sh
RF1b|f68v3.3|G002	RF1b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.3|G004	RF1b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
RF1b|f68v3.3|G005	RF1b	f68v3.3	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.4|G001	RF1b	f68v3.4	f68v3	f68v	f68	v	0	C		4	P	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
RF1b|f68v3.5|G004	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.5|G012	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
RF1b|f68v3.5|G015	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.5|G017	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.5|G027	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.5|G034	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
RF1b|f68v3.5|G037	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
RF1b|f68v3.5|G038	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
RF1b|f68v3.5|G046	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.5|G051	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.5|G052	RF1b	f68v3.5	f68v3	f68v	f68	v	0	C		4	C	DIAGNOSTIC_NONPROSE	6	0	LAST	sh
RF1b|f68v3.6|G001	RF1b	f68v3.6	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	FIRST	ch
RF1b|f68v3.6|G004	RF1b	f68v3.6	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.7|G004	RF1b	f68v3.7	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f68v3.8|G002	RF1b	f68v3.8	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.8|G004	RF1b	f68v3.8	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f68v3.8|G005	RF1b	f68v3.8	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f68v3.9|G001	RF1b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	9	1	FIRST	sh
RF1b|f68v3.9|G002	RF1b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	sh
RF1b|f68v3.9|G003	RF1b	f68v3.9	f68v3	f68v	f68	v	0	C		4	R	DIAGNOSTIC_NONPROSE	8	1	MIDDLE	ch
RF1b|f73r.14|G001	RF1b	f73r.14	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE	sh
RF1b|f73r.18|G001	RF1b	f73r.18	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE	sh
RF1b|f73r.2|G001	RF1b	f73r.2	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
RF1b|f73r.22|G014	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
RF1b|f73r.22|G016	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
RF1b|f73r.22|G017	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
RF1b|f73r.22|G019	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
RF1b|f73r.22|G021	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
RF1b|f73r.22|G023	RF1b	f73r.22	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	2	LAST	ch
RF1b|f73r.27|G001	RF1b	f73r.27	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	5	2	SINGLE	ch
RF1b|f73r.29|G001	RF1b	f73r.29	f73r	f73r	f73	r	0	Z		4	L	DIAGNOSTIC_NONPROSE	4	3	SINGLE	ch
RF1b|f73r.33|G002	RF1b	f73r.33	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
RF1b|f73r.33|G004	RF1b	f73r.33	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	3	MIDDLE	ch
RF1b|f73r.5|G001	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	9	0	FIRST	ch
RF1b|f73r.5|G007	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f73r.5|G009	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
RF1b|f73r.5|G010	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	ch
RF1b|f73r.5|G012	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
RF1b|f73r.5|G013	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f73r.5|G015	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f73r.5|G016	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f73r.5|G017	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	13	0	MIDDLE	ch
RF1b|f73r.5|G019	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f73r.5|G021	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f73r.5|G025	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	sh
RF1b|f73r.5|G031	RF1b	f73r.5	f73r	f73r	f73	r	0	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	LAST	ch
RF1b|f73v.16|G001	RF1b	f73v.16	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	7	1	SINGLE	ch
RF1b|f73v.22|G004	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	9	2	MIDDLE	ch
RF1b|f73v.22|G009	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
RF1b|f73v.22|G011	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
RF1b|f73v.22|G012	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	2	MIDDLE	ch
RF1b|f73v.22|G014	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
RF1b|f73v.22|G017	RF1b	f73v.22	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
RF1b|f73v.33|G003	RF1b	f73v.33	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	3	MIDDLE	ch
RF1b|f73v.5|G004	RF1b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f73v.5|G011	RF1b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
RF1b|f73v.5|G014	RF1b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	sh
RF1b|f73v.5|G020	RF1b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f73v.5|G029	RF1b	f73v.5	f73v	f73v	f73	v	1	Z		4	C	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
RF1b|f73v.7|G001	RF1b	f73v.7	f73v	f73v	f73	v	1	Z		4	L	DIAGNOSTIC_NONPROSE	5	0	SINGLE	sh
RF1b|f87r.1|G002	RF1b	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	sh
RF1b|f87r.1|G003	RF1b	f87r.1	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f87r.10|G001	RF1b	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	2	FIRST	sh
RF1b|f87r.10|G003	RF1b	f87r.10	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f87r.11|G001	RF1b	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	9	2	FIRST	sh
RF1b|f87r.11|G003	RF1b	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
RF1b|f87r.11|G005	RF1b	f87r.11	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
RF1b|f87r.12|G001	RF1b	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	FIRST	sh
RF1b|f87r.12|G002	RF1b	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f87r.12|G004	RF1b	f87r.12	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f87r.13|G003	RF1b	f87r.13	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f87r.13|G006	RF1b	f87r.13	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87r.14|G002	RF1b	f87r.14	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	sh
RF1b|f87r.14|G005	RF1b	f87r.14	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87r.15|G001	RF1b	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	FIRST	sh
RF1b|f87r.15|G002	RF1b	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87r.15|G003	RF1b	f87r.15	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87r.16|G002	RF1b	f87r.16	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87r.16|G003	RF1b	f87r.16	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	3	LAST	ch
RF1b|f87r.2|G001	RF1b	f87r.2	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	10	0	FIRST	ch
RF1b|f87r.2|G002	RF1b	f87r.2	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f87r.3|G001	RF1b	f87r.3	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	FIRST	ch
RF1b|f87r.4|G003	RF1b	f87r.4	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
RF1b|f87r.5|G005	RF1b	f87r.5	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
RF1b|f87r.5|G008	RF1b	f87r.5	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	LAST	ch
RF1b|f87r.6|G002	RF1b	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE	sh
RF1b|f87r.6|G004	RF1b	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
RF1b|f87r.6|G005	RF1b	f87r.6	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
RF1b|f87r.7|G002	RF1b	f87r.7	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE	ch
RF1b|f87r.7|G008	RF1b	f87r.7	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
RF1b|f87r.8|G001	RF1b	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	1	FIRST	sh
RF1b|f87r.8|G003	RF1b	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
RF1b|f87r.8|G004	RF1b	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
RF1b|f87r.8|G005	RF1b	f87r.8	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
RF1b|f87r.9|G002	RF1b	f87r.9	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	sh
RF1b|f87r.9|G004	RF1b	f87r.9	f87r	f87r	f87	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f87v.1|G001	RF1b	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	0	FIRST	ch
RF1b|f87v.1|G004	RF1b	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
RF1b|f87v.1|G005	RF1b	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
RF1b|f87v.1|G007	RF1b	f87v.1	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	10	0	MIDDLE	ch
RF1b|f87v.10|G001	RF1b	f87v.10	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	7	2	FIRST	ch
RF1b|f87v.11|G001	RF1b	f87v.11	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	FIRST	ch
RF1b|f87v.11|G003	RF1b	f87v.11	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f87v.12|G001	RF1b	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	FIRST	ch
RF1b|f87v.12|G003	RF1b	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f87v.12|G005	RF1b	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87v.12|G007	RF1b	f87v.12	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f87v.13|G001	RF1b	f87v.13	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	3	FIRST	sh
