locus	page	section	currier	hand	code	kind	grammar_scope	symbol_count	family_sequence	zl_sta_codes	it_sta_codes	rf_sta_codes	alternative_sites	strict_zero_alternative	union_boundary_positions	synchronized_boundary_positions	three_reading_boundary_positions	two_reading_boundary_positions	one_reading_boundary_positions	exact_boundary_position_sets	exact_typed_boundary_maps
f84r.39	f84r	B	B	2	+P1	P	CONFIRMED_PROSE	29	BLJBALKBADAQJBAKJBAQKBADAQKBA	B1 L1 J1 B1 A2 L1 K2 B1 A2 D1 A1 Q1 J1 B1 A2 K1 J1 B1 A2 Q2 K2 B1 A2 D1 A1 Q1 K2 B1 A2	B1 L1 J1 B1 A2 L1 K2 B1 A2 D1 A1 Q1 J1 B1 A2 K1 J1 B1 A2 Q2 K2 B1 A2 D1 A1 Q1 K2 B1 A2	B1 L1 J1 B1 A2 Lb K2 B1 A2 D1 A1 Q1 J1 Ba A2 K1 J1 Ba A2 Q2 K2 B1 A2 D1 A1 Q1 K2 B1 A2	0	1	5,9,15,19,23	5,9,15,19,23	5,9,15,19,23			1	1
f84r.4	f84r	B	B	2	@Ln	L	DIAGNOSTIC_NONPROSE	5	AQJBA	A1 Q1 J1 B1 A2	A1 Q1 J1 B1 A2	A1 Q1 J1 B1 A2	0	1						1	1
f84r.44	f84r	B	B	2	+P1	P	CONFIRMED_PROSE	27	AQJBADAQJBAKUAABKUABACACACA	A2 Q1 J1 B1 A2 D1 A1 Q2 J1 B1 A2 K1 U2 A2 A1 B2 K1 U2 A2 B1 A3 C1 A3 C1 A1 C1 A2	A2 Q1 J1 B1 A2 D1 A1 Q2 J1 B1 A2 K1 U2 A2 A1 B2 K1 U2 A2 B1 A3 C1 A3 C1 A1 C2 A2	A2 Q1 J1 Ba A2 D1 A1 Q2 J1 B1 A2 K1 U2 A2 A1 B2 K1 U2 A2 B1 A3 C1 A3 C1 A1 C1 A2	0	1	5,11,14,16,19,22,24	5,11,14,16,19,22,24	5,11,14,19,22	16,24		0	0
f84r.47	f84r	B	B	2	@Lt	L	DIAGNOSTIC_NONPROSE	5	AQABA	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	A1 Q2 A3 B2 A2	0	1						1	1
f84r.7	f84r	B	B	2	=Ln	L	DIAGNOSTIC_NONPROSE	4	ABLA	A1 B2 L1 A2	A1 B2 L1 A2	A1 B2 L1 A2	0	1	2	2		2		0	0
f84r.8	f84r	B	B	2	@Ln	L	DIAGNOSTIC_NONPROSE	5	AQJBA	A1 Q2 J1 B1 A2	A1 Q2 J1 B1 A2	A1 Q2 J1 B1 A2	0	1						1	1
f84r.9	f84r	B	B	2	=Ln	L	DIAGNOSTIC_NONPROSE	4	BQAB	B2 Q1 A1 B2	B2 Q1 A1 B2	B2 Q1 Aa B2	0	1						1	1
f84v.1	f84v	B	B	2	@P1	P	CONFIRMED_PROSE	17	AQBABACKBABACACAB	A1 Q2 B1 A2 B1 A3 C1 K1 B1 A2 B1 A3 C1 A1 C1 A3 B3	A1 Q2 B1 A2 B1 A3 C1 K1 B1 A2 B1 A3 C1 A1 C1 A3 B3	A1 Q2 Ba A2 B1 A3 C1 K1 B1 A2 B1 A3 C1 A1 C1 A3 B3	0	1	4,7,10,13,15	4,7,10,13	4,7,10,13		15	0	0
f84v.10	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	33	DAQKBAQJBALKBADAQKBADAKBAAQKBABAB	D1 A1 Q2 K2 B1 A1 Q2 J1 B1 A2 L1 K2 B1 A2 D1 A1 Q1 K2 B1 A2 D1 A1 K2 B1 A2 A1 Q1 K2 B1 A2 B1 A3 B3	D1 A1 Q2 K2 B1 A1 Q2 J1 B1 A2 L1 K2 B1 A2 D1 A1 Q1 K2 B1 A2 D1 A1 K2 B1 A2 A1 Q1 K2 B1 A2 B1 A3 B3	D1 A1 Q2 K2 B1 A1 Q2 J1 B1 Ab L1 K2 Ba Ab D1 A1 Q1 K2 B1 A2 D1 A1 K2 B1 Ab A1 Q1 K2 Ba A2 B1 A3 B3	0	1	5,10,14,20,25,30	5,10,14,20,25,30	5,10,14,20,25,30			1	1
f84v.12	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	43	DAQKCDAQJBAAQJBALJBADAQJBABABABQKBABABQKBAB	D1 A1 Q1 K2 C2 D1 A1 Q1 J1 B1 A2 A1 Q2 J1 B1 A2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 B1 A1 B2 A1 B2 Q1 K2 B1 A2 B1 A1 B2 Q2 K2 B1 A3 B3	D1 A1 Q1 K2 C2 D1 A1 Q1 J1 B1 A2 A1 Q2 J1 B1 A2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 B1 A1 B2 A1 B2 Q1 K2 B1 A2 B1 A1 B2 Q2 K2 B1 A3 B3	D1 A1 Q1 K2 C2 D1 A1 Q2 J1 B1 A2 A1 Q2 J1 B1 A2 L1 J1 Ba A2 D1 A1 Q1 J1 B1 A2 B1 A1 B2 A1 B2 Q1 K2 Ba A2 B1 A1 B2 Q2 K2 B1 A3 B3	0	1	5,11,16,20,26,29,35,38	5,11,16,20,26,29,35,38	5,11,16,20,26,29,35,38			1	1
f84v.13	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	48	LJBABKJBAAQJBAAQABKUJBADAQJBABAQJBABABBQKADAQABA	L1 J1 B1 A1 B2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 A1 Q2 A3 B2 K1 U1 J1 B1 A2 D1 A1 Q2 J1 B1 A2 B1 A1 Q1 J1 B1 A2 B1 A1 B2 B2 Q1 K2 A2 D1 A1 Q1 A2 B1 A2	L1 J1 B1 A1 B2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 A1 Q2 A1 B2 K1 U1 J1 B1 A2 D1 A1 Q2 J1 B1 A2 B1 A1 Q1 J1 B1 A2 B1 A1 B2 B2 Q1 K2 A2 D1 A1 Q1 A2 B1 A2	L1 J1 B1 A1 B2 K1 J1 B1 A2 A1 Q1 J1 Ba A2 A1 Q2 A1 B2 K1 U1 J1 Ba A2 D1 A1 Q2 J1 B1 A2 B1 A1 Q1 J1 B1 A2 B1 A1 B2 B2 Q1 K2 A2 D1 A1 Q1 A2 B1 A2	0	1	5,9,14,18,23,29,35,38,42	5,9,14,18,23,29,35,38,42	5,9,14,18,23,29,35,38,42			1	1
f84v.14	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	50	BLJAABQKABABABAQJBAAQJBAAQJBADAQJBABABBACABKJBACAF	B1 L1 J1 A2 A1 B2 Q1 K2 A2 B1 A1 B2 A1 B2 A1 Q2 J1 B1 A2 A1 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 B1 A3 B2 B1 A3 C1 A1 B2 K1 J1 B1 A2 C2 A3 F1	B1 L1 J1 A2 A1 B2 Q1 K1 A2 B1 A1 B2 A1 B2 A1 Q2 J1 B1 A2 A1 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 B1 A1 B2 B1 A3 C1 A1 B2 K1 J1 B1 A2 C2 A3 F1	B1 L1 J1 A2 A1 B2 Q1 K2 A2 Ba A1 B2 A1 B2 A1 Q2 J1 Ba A2 A1 Q1 J1 Ba A2 A1 Q1 J1 Ba A2 D1 A1 Q1 J1 Ba A2 B1 A1 B2 B1 A3 C1 A1 B2 K1 J1 Ba A2 C2 A3 F1	0	1	4,9,12,14,19,24,29,35,38,41,43,47	4,9,12,14,19,24,29,35,38,41,43,47	4,9,12,14,19,24,29,35,38,41,43,47			1	1
f84v.15	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	47	DAQLJBADAQKBABAGKJUAAQABABQJBAKJBABABQJBAAQJBAB	D1 A1 Q1 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A2 B1 A3 G1 K1 J1 U2 A2 A1 Q1 A3 B2 A1 B2 Q1 J1 B1 A2 K1 J1 B1 A2 B1 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 B1 A3 B3	D1 A1 Q1 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A2 B1 A3 G1 K1 J1 U2 A2 A1 Q1 A3 B2 A1 B2 Q1 J1 B1 A2 K1 J1 B1 A2 B1 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 B1 A3 B3	D1 A1 Q1 Lb J1 B1 A2 D1 A1 Q1 K2 B1 A2 Ba A3 G1 K1 J1 U2 A2 A1 Q1 A3 B2 A1 B2 Q1 J1 B1 A2 K1 J1 B1 A2 B1 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 Ba A3 B3	0	1	7,12,13,16,20,24,26,30,34,41	7,12,13,16,20,24,26,30,34,41	7,13,16,20,24,26,30,34,41	12		0	0
f84v.16	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	46	CAHABKJBADABQJBALJADAQJBADAQJABABAABLJBADAQJBA	C2 A1 H1 A1 B2 K1 J1 B1 A2 D1 A1 B2 Q2 J1 B1 A2 L1 J1 A2 D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 B1 A1 B2 A2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2	C2 A1 H1 A1 B2 K1 J1 B1 A2 D1 A1 B2 Q1 J1 B1 A2 L1 J1 A2 D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 B1 A1 B2 A2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2	C2 A1 H1 A1 B2 K1 J1 B1 A2 D1 A1 B2 Q1 J1 B1 A2 L1 J1 A2 D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 B1 A1 B2 A2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2	0	1	3,5,9,12,16,19,25,30,33,34,36,40	3,5,9,12,16,19,25,30,33,34,36,40	3,5,9,12,16,19,25,30,34,36,40	33		0	0
f84v.17	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	45	DAQKAAQABKJBABAGBABLKBAKJBAAQJBACQKBAQABQABBA	D1 A1 Q1 K2 A2 A1 Q2 A1 B2 K1 J1 B1 A2 B1 A3 G1 B1 A1 B2 L1 K2 B1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 C1 Q1 K1 B1 A2 Q1 A1 B2 Q1 A1 B2 B1 A2	D1 A1 Q1 K2 A2 A1 Q2 A1 B2 K1 J1 B1 A2 B1 A3 G1 B1 A1 B2 L1 K2 B1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 C1 Q1 K1 B1 A2 Q1 A1 B2 Q1 A3 B2 B1 A2	D1 A1 Q1 K2 A2 A1 Q2 A1 B2 K1 J1 B1 A2 B1 A3 G1 B1 A1 B2 L1 K2 B1 A2 K1 J1 Ba A2 A1 Q1 J1 B1 A2 C1 Q1 K1 B1 A2 Q1 A1 B2 Q1 A3 B2 B1 A2	0	1	5,9,13,16,19,23,27,32,33,37,40	5,9,13,16,19,23,27,32,33,37,40	5,9,13,16,19,23,27,32,37,40	33		0	0
f84v.18	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	46	BLKADAQKBAAQJBADAQACLJBADAQABABLUADAQAFABQABBA	B1 L1 K2 A2 D1 A1 Q1 K2 B1 A2 A2 Q1 J1 B1 A2 D1 A1 Q1 A1 C1 L1 J1 B1 A2 D1 A1 Q1 A2 B1 A1 B2 L1 U1 A2 D1 A1 Q1 A3 F1 A1 B2 Q1 A1 B2 B1 A2	B1 L1 K2 A2 D1 A1 Q1 K2 B1 A2 A2 Q1 J1 B1 A2 D1 A1 Q1 A1 C1 L1 J1 B1 A2 D1 A1 Q1 A2 B1 A1 B2 L1 U1 A2 D1 A1 Q1 A3 F1 A1 B2 Q1 A1 B2 B1 A2	B1 L1 K2 A2 D1 A1 Q1 K2 Ba A2 A2 Q1 J1 Ba A2 D1 A1 Q1 A1 C1 L1 J1 B1 A2 D1 A1 Q1 A2 B1 A1 B2 L1 U1 A2 D1 A1 Q1 A3 F1 A1 B2 Q1 A1 B2 B1 A2	0	1	4,10,15,20,24,28,31,34,39,41	4,10,15,20,24,28,31,34,39,41	4,10,15,20,24,28,31,34,39,41			1	1
f84v.19	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	50	CABQJCABAQACLJQALQABDAQACKBAQABLJBAAQACAQJBALJBABA	C2 A1 B2 Q1 J1 C2 A1 B2 A1 Q1 A3 C1 L1 J1 Q1 A2 L1 Q1 A1 B2 D1 A1 Q1 A3 C1 K1 B1 A2 Q2 A3 B2 L1 J1 B1 A2 A1 Q1 A3 C1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 B1 A2	C2 A1 B2 Q1 J1 C2 A1 B2 A1 Q1 A3 C1 L1 J1 Q1 A2 L1 Q1 A1 B2 D1 A1 Q1 A1 C1 K1 B1 A2 Q2 A3 B2 L1 J1 B1 A2 A1 Q1 A3 C1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 B1 A2	C2 A1 B2 Q1 J1 C2 A1 B2 A1 Q1 A3 C1 L1 J1 Q1 A2 L1 Q1 A1 B2 D1 A1 Q1 Aa C1 K1 B1 A2 Q2 A3 B2 L1 J1 B1 A2 A1 Q1 A3 C1 A1 Q1 J1 Ba A2 L1 J1 B1 A2 B1 A2	0	1	6,12,16,20,25,28,31,35,39,44,48	6,12,16,20,25,28,31,35,39,44,48	6,12,16,20,25,28,31,35,39,44	48		0	0
f84v.2	f84v	B	B	2	+P1	P	CONFIRMED_PROSE	15	CAGAQMACABAQABA	C2 A1 G1 A1 Q1 M1 A2 C2 A1 B2 A1 Q1 A3 B2 A2	C2 A1 G1 A1 Q1 M1 A2 C2 A1 B2 A1 Q1 A3 B2 A2	C2 A1 G1 A1 Q1 M1 A2 C2 A1 B2 A1 Q1 A3 B2 A2	0	1	3,7,8,10	3,7,10	3,7,10		8	0	0
f84v.20	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	25	QABLADAQADAQJBALJBADAQKBA	Q2 A1 B2 L1 A2 D1 A1 Q1 A2 D1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 D1 A1 Q2 K2 B1 A2	Q2 A1 B2 L1 A2 D1 A1 Q1 A2 D1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A2	Q2 A1 B2 L1 A2 D1 A1 Q1 A2 D1 A1 Q1 J1 Ba A2 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A2	0	1	5,9,15,19	5,9,15,19	5,9,15,19			1	1
f84v.21	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	43	PKABLJBALQABAQJBAAPKABACQKBAAPKJBACAGTKAABC	P1 K1 A1 B2 L1 J1 B1 A2 L1 Q2 A1 B2 A1 Q1 J1 B1 A2 A1 P1 K1 A1 B2 A1 C1 Q1 K1 B1 A2 A1 P2 K1 J1 B1 A2 C1 A3 G1 T2 K2 A2 A1 B2 C2	P1 K1 A1 B2 L1 J1 B1 A2 L1 Q2 A3 B2 A1 Q1 J1 B1 A2 A1 P1 K1 A1 B2 A1 C1 Q1 K1 B1 A2 A1 P2 K1 J1 B1 A2 C2 A3 G1 T2 K2 A2 A1 B2 C2	P1 K1 A1 B2 L1 J1 B1 A2 L1 Q2 A3 B2 A1 Q1 J1 B1 A2 A1 P1 K1 A1 B2 A1 C1 Q1 K1 B1 A2 Aa P2 K1 J1 B1 A2 C2 A3 G1 T2 K2 A2 A1 B2 C2	0	1	4,8,12,17,24,28,33,34,35,37,40	8,12,17,24,28,33,34,35,37,40	8,12,17,24,28,37,40	33,34,35	4	0	0
f84v.22	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	46	ALJAQJBAAQAFLJADAQJBAQKBAAQJBAAQJABAAQJBAABLBA	A1 L1 J1 A2 Q2 J1 B1 A2 A1 Q1 A3 F1 L1 J1 A2 D1 A1 Q1 J1 B1 A2 Q1 K1 B1 A2 A1 Q1 J1 B1 A2 A1 Q1 J1 A2 B1 A2 A1 Q1 J1 B1 A2 A1 B2 L1 B1 A2	A1 L1 J1 A2 Q2 J1 B1 A2 A1 Q1 A3 F1 L1 J1 A2 D1 A1 Q1 J1 B1 A2 Q1 K1 B1 A2 A1 Q1 J1 B1 A2 A1 Q1 J1 A2 B1 A2 A1 Q1 J1 B1 A2 A1 B2 L1 B1 A2	A1 L1 J1 A2 Q2 J1 B1 A2 A1 Q1 A3 F1 L1 J1 A2 D1 A1 Q1 J1 B1 A2 Q1 K1 B1 A2 A1 Q1 J1 B1 A2 A1 Q1 J1 A2 B1 A2 A1 Q1 J1 B1 A2 A1 B2 L1 B1 A2	0	1	4,8,12,15,21,25,30,34,36,41	4,8,12,15,21,25,30,34,36,41	4,8,12,15,21,25,30,34,36,41			1	1
f84v.23	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	29	DAQKAABQAGAQABLJBAUAQACABACAC	D1 A1 Q1 K2 A2 A1 B2 Q1 A3 G1 A1 Q1 A1 B2 L1 J1 B1 A2 U2 A2 Q1 A1 C1 A1 B2 A1 C1 A1 C1	D1 A1 Q1 K2 A2 A1 B2 Q2 A3 G1 A1 Q1 A1 B2 L1 J1 B1 A2 U2 A2 Q1 A1 C1 A1 B2 A1 C1 A1 C1	D1 A1 Q1 K2 A2 A1 B2 Q1 A3 G1 A1 Q1 A1 B2 L1 J1 B1 A2 U2 A2 Q1 A1 C1 A1 B2 A1 C1 Aa C1	0	1	5,10,14,18,20,23,25	5,10,14,18,20,25	5,10,14,18,20,25		23	0	0
f84v.24	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	25	AKKAAQKBAABQAFABKJACAGABA	A2 K1 K2 A2 A1 Q1 K2 B1 A2 A1 B2 Q1 A3 F1 A1 B2 K1 J1 A2 C2 A3 G1 A1 B2 A2	A2 K1 K2 A2 A1 Q1 K2 B1 A2 A1 B2 Q1 A3 F1 A1 B2 K1 J1 A2 C2 A3 G1 A1 B2 A2	A2 K1 K2 A2 A1 Q1 K2 B1 A2 A1 B2 Q1 A3 F1 A1 B2 K1 J1 A2 C2 A3 G1 A1 B2 A2	0	1	1,4,9,14,16,19,22	4,9,14,19,22	4,9,14,19,22		1,16	0	0
f84v.27	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	25	AACLJBADABQKBAABKJBAABQAB	A2 A1 C1 L1 J1 B1 A2 D1 A1 B2 Q1 K2 B1 A2 A1 B2 K1 J1 B1 A2 A1 B2 Q1 A3 B2	A2 A1 C1 L1 J1 B1 A2 D1 A1 B2 Q1 K2 B1 A2 A1 B2 K1 J1 B1 A2 A1 B2 Q1 A3 B2	A2 A1 C1 L1 J1 Ba A2 D1 A1 B2 Q1 K2 Ba A2 A1 B2 K1 J1 B1 A2 A1 B2 Q1 A3 B2	0	1	1,3,7,14,20	1,3,7,14,20	1,3,7,14,20			1	1
f84v.28	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	23	BABLJBADAQJBALJBABAFBAG	B1 A3 B2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 B1 A3 F1 B1 A3 G1	B1 A3 B2 L1 J1 B1 A2 D1 A1 Q1 J1 B1 A2 L1 J1 B1 A2 B1 A3 F1 B1 A3 G1	Ba A3 B2 L1 J1 B1 A2 D1 A1 Q1 J1 Ba A2 L1 J1 B1 A2 B1 A3 F1 Ba A3 G1	0	1	3,7,13,17,20	3,7,13,17,20	3,7,13,17,20			1	1
f84v.29	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	24	CAFLJBADAQKABAGAQJBAABBA	C2 A3 F1 L1 J1 B1 A2 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 J1 B1 A2 A1 B2 B1 A2	C2 A1 F1 L1 J1 B1 A2 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 J1 B1 A2 A1 B2 B1 A2	C2 A3 F1 L1 J1 Ba A2 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 J1 Ba A2 A1 B2 B1 A2	0	1	3,7,12,15,20	3,7,12,15,20	3,7,12,15,20			1	1
f84v.3	f84v	B	B	2	@P0	P	CONFIRMED_PROSE	30	QACLJBAAQJBADAQJBAAQJBACTBACAB	Q1 A1 C1 L1 J1 B1 A2 A1 Q2 J1 B1 A2 D1 A1 Q2 J1 B1 A2 A1 Q2 J1 B1 A3 C1 T2 B1 A3 C1 A1 B2	Q1 A1 C1 L1 J1 B1 A2 A1 Q2 J1 B1 A2 D1 A1 Q2 J1 B1 A2 A1 Q2 J1 B1 A3 C1 T2 B1 A1 C1 A1 B2	Q1 A1 C1 Lb J1 B1 A2 A1 Q2 J1 Ba A2 D1 A1 Q2 J1 B1 A2 A1 Q2 J1 B1 A3 C1 T2 B1 A1 C1 A1 B2	0	1	3,7,12,18,24,26,28	3,7,12,18,24	3,7,12,18,24		26,28	0	0
f84v.30	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	28	DAQJAABQKBDAQJBADAQJADAQJABA	D1 A1 Q1 J1 A2 A1 B2 Q1 K2 B1 D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A2 A1 B2 Q1 K2 B1 D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A2 A1 B2 Q1 K2 Ba D1 A1 Q1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 A1 B2 A2	0	1	5,7,10,16,21	5,7,10,16,21	5,7,10,16,21			1	1
f84v.32	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	32	DAQJBALJAQABAQJBAAPKJBAQJBABABAC	D1 A1 Q1 J1 B1 A2 L1 J1 A2 Q1 A3 B2 A1 Q1 J1 B1 A2 A2 P2 K1 J1 B1 A2 Q2 J1 B1 A2 B2 A1 B2 A1 C1	D1 A1 Q1 J1 B1 A2 L1 J1 A2 Q1 A3 B2 A1 Q1 J1 B1 A2 A2 P2 K1 J1 B1 A2 Q2 J1 B1 A2 B2 A1 B2 A1 C1	D1 A1 Q1 J1 Ba A2 L1 J1 A2 Q1 A3 B2 A1 Q1 J1 Ba A2 A2 P2 K1 J1 Ba A2 Q2 J1 B1 A2 B2 A1 B2 A1 C1	0	1	6,9,12,17,23,27	6,9,12,17,23,27	6,9,12,17,23,27			1	1
f84v.33	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	34	LJBADAQJADAQJBAKJABACAQJAAQJLAABKA	L1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 B1 A2 K1 J1 A2 B1 A3 C1 A1 Q1 J1 A2 A1 Q1 J1 L1 A2 A1 B2 K1 A2	L1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 B1 A2 K1 J1 A2 B1 A3 C1 A1 Q1 J1 A2 A1 Q1 J1 L1 A2 A1 B2 K1 A2	L1 J1 B1 A2 D1 A1 Q1 J1 A2 D1 A1 Q1 J1 B1 A2 K1 J1 A2 B1 A3 C1 A1 Q1 J1 A2 A1 Q1 J1 L1 A2 A1 B2 K1 A2	0	1	4,9,15,18,21,25,30	4,9,15,18,21,25,30	4,9,15,18,21,25,30			1	1
f84v.34	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	35	DAQAFABKJBAABKJACABACKBABKJAAQJABKA	D1 A1 Q1 A3 F1 A1 B2 K1 J1 B1 A2 A3 B2 K1 J1 A2 C2 A3 B2 A1 C1 K1 B1 A2 B1 K1 J1 A2 A1 Q1 J1 A2 B2 K1 A2	D1 A1 Q1 A3 F1 A1 B2 K1 J1 B1 A2 A1 B2 K1 J1 A2 C2 A3 B2 A1 C1 K1 B1 A2 B1 K1 J1 A2 A1 Q1 J1 A2 B2 K1 A2	D1 A1 Q1 A3 F1 A1 B2 K1 J1 B1 A2 A1 B2 K1 J1 A2 C2 A3 B2 A1 C1 K1 Ba A2 B1 K1 J1 A2 A1 Q1 J1 A2 B2 K1 A2	0	1	5,7,11,16,17,19,21,24,28,32	5,7,11,16,17,19,21,24,28,32	5,7,11,16,17,19,21,24,28,32			1	0
f84v.35	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	39	LACABAQAFLJBAABLJBAQABAQKBAKJBAAQJBABAB	L1 A1 C1 A1 B2 A1 Q1 A3 F1 L1 J1 B1 A2 A1 B2 L1 J1 B1 A2 Q2 A1 B2 A1 Q1 K2 B1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 B2 A1 B2	L1 A1 C1 A1 B2 A1 Q1 A3 F1 L1 J1 B1 A2 A1 B2 L1 J1 B1 A2 Q2 A1 B2 A1 Q1 K2 B1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 B2 A1 B2	L1 A1 C1 A1 B2 A1 Q2 A3 F1 Lb J1 Ba A2 Aa B2 L1 J1 B1 A2 Q2 A1 B2 A1 Q1 K2 B1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2 B2 A1 B2	0	1	3,5,9,13,15,19,22,27,31,36	3,5,9,13,15,19,27,31,36	3,5,9,13,19,27,31,36	15	22	0	0
f84v.36	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	40	DAQJACABQJBAAQJABQAFLJALJCABLJBADAQKACAC	D1 A1 Q1 J1 A2 C2 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 A2 B2 Q1 A3 F1 L1 J1 A2 L1 J1 C2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 K2 A2 C1 A1 C1	D1 A1 Q1 J1 A2 C2 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 A2 B2 Q1 A3 F1 L1 J1 A2 L1 J1 C2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 K2 A2 C1 A1 C1	D1 A1 Q1 J1 A2 C2 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 A2 B2 Q1 A3 F1 L1 J1 A2 L1 J1 C2 A1 B2 L1 J1 B1 A2 D1 A1 Q1 K2 A2 C1 A1 C1	0	1	5,8,12,16,20,23,26,28,32,37	5,8,12,16,20,23,26,28,32,37	5,8,12,16,20,23,26,28,32,37			1	0
f84v.37	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	34	KUADAQAGLJABAFDAQKABAGAQAGDAQABBAC	K1 U1 A2 D1 A1 Q1 A3 G1 L1 J1 A2 B1 A3 F1 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 A3 G1 D1 A1 Q1 A3 B2 B1 A2 C2	K1 U1 A2 D1 A1 Q1 A3 G1 L1 J1 A2 B1 A3 F1 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 A3 G1 D1 A1 Q1 A3 B2 B1 A2 C2	K1 U1 A2 D1 A1 Q1 A3 G1 L1 J1 A2 B1 A3 F1 D1 A1 Q1 K2 A2 B1 A3 G1 A1 Q1 A3 G1 D1 A1 Q1 A3 B2 B1 A2 C2	0	1	3,8,11,14,19,22,26,31	3,8,11,14,19,22,26,31	3,8,11,14,19,22,26,31			1	1
