pair_order	target_record_order	target_segment_id	target_page	target_section	target_currier	target_hand	target_group_count	target_family_expression	target_sta_expression	target_basic_eva_lossy	target_formal_expression	candidate_rank	candidate_pool_size	candidate_record_order	candidate_segment_id	candidate_page	candidate_section	candidate_currier	candidate_hand	same_section	candidate_family_expression	candidate_sta_expression	candidate_basic_eva_lossy	candidate_formal_expression	structure_distance	adjacency_distance	first_last_mismatches	edge_core_mismatches	opening_count_distance	closing_count_distance	family_distance	sta_member_distance	favored_path_distance	exact_structure_match
439	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	22	38	3899	f114r.34|S01	f114r	S	B	3	0	AQAF ABQAG AQAC KBAC ABQAB	A2 Q2 A3 F1 | A1 B2 Q1 A3 G1 | A2 Q1 A3 C1 | K1 B1 A3 C1 | A3 B2 Q1 A3 B3	ytain olkaiin ykar chdar alkam	F:AQAF{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:ABQAG{adj=UUUU;fl=I;ec=U;o=0;c=1;p=-} | C:AQAC{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:KBAC{adj=UUU;fl=I;ec=C;o=2;c=2;p=-} | L:ABQAB{adj=UUUU;fl=I;ec=E;o=0;c=3;p=-}	28	9	4	2	8	5	13	17	6	0
440	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	23	38	2389	f80v.29|S01	f80v	B	B	2	0	DAQAF ABQAF ABQAF AB QKAB	D1 A1 Q1 A3 F1 | A1 B2 Q1 A3 F1 | A1 B2 Q1 A3 F1 | A1 B2 | Q1 K2 A1 B2	qokain olkain olkain ol keeol	F:DAQAF{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:ABQAF{adj=UUUU;fl=I;ec=U;o=2;c=1;p=-} | C:ABQAF{adj=UUUU;fl=I;ec=U;o=2;c=1;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:QKAB{adj=FUU;fl=I;ec=U;o=2;c=2;p=QK}	28	10	5	2	6	5	15	16	11	0
441	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	24	38	1090	f48v.8|S03	f48v	H	B	5	1	AQABA KJA QABA QAQAC AQAB	A1 Q2 A1 B2 A2 | K1 J1 A2 | Q1 A3 B2 A2 | Q2 A1 Q1 A3 C1 | A1 Q2 A3 B3	otoly chey kaly tokar otam	F:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:QABA{adj=UUU;fl=I;ec=I;o=2;c=0;p=-} | C:QAQAC{adj=UFUU;fl=I;ec=I;o=4;c=0;p=AQ} | L:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ}	29	8	3	4	7	7	14	18	10	0
442	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	25	38	3956	f115r.34|S01	f115r	S	B	@	0	KKA BQMA AQKA CAG KJQA	K1 K2 A1 | B2 Q1 M1 A2 | A1 Q1 K2 A2 | C1 A3 G1 | K1 J1 Q1 A2	cheeo lkeeey okeey raiin cheky	F:KKA{adj=UU;fl=I;ec=C;o=1;c=2;p=-} | C:BQMA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | C:CAG{adj=UU;fl=F;ec=U;o=2;c=0;p=-} | L:KJQA{adj=FUU;fl=I;ec=C;o=0;c=3;p=KJ}	29	9	4	4	5	7	16	17	11	0
443	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	26	38	3583	f107v.24|S01	f107v	S	B	3	0	BAF ABAG KAB ABQAF BQAG	B1 A3 F1 | A1 B2 A3 G1 | K1 A1 B2 | A1 B2 Q1 A3 F1 | B2 Q1 A3 G1	dain olaiin chol olkain lkaiin	F:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:ABAG{adj=UUU;fl=I;ec=U;o=0;c=1;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:ABQAF{adj=UUUU;fl=I;ec=U;o=2;c=1;p=-} | L:BQAG{adj=UUU;fl=I;ec=U;o=0;c=1;p=-}	29	11	4	3	6	5	17	20	10	0
444	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	27	38	1942	f75r.15|S03	f75r	B	B	2	0	CAB AC LJBA AQKBA DAQA	C2 A1 B2 | A1 C1 | L1 J1 B1 A2 | A1 Q1 K1 B1 A2 | D1 A1 Q1 A2	sol or shedy okchdy qoky	F:CAB{adj=UU;fl=U;ec=E;o=2;c=2;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | L:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ}	30	9	5	3	6	7	18	19	14	0
445	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	28	38	2699	f85r2.3|S01	f85r2	C	B	2	0	DAQAC LKBA LABAG ABPAC ACA	D1 A1 Q2 A1 C1 | L1 K2 B1 A2 | L1 A1 B1 A3 G1 | A1 B2 P2 A3 C1 | A3 C1 A2	qotor sheedy shodaiin olfar ary	F:DAQAC{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:LKBA{adj=UUU;fl=I;ec=C;o=0;c=0;p=-} | C:LABAG{adj=UUUU;fl=I;ec=I;o=1;c=0;p=-} | C:ABPAC{adj=UUUU;fl=I;ec=I;o=2;c=1;p=-} | L:ACA{adj=UU;fl=L;ec=E;o=0;c=2;p=-}	31	11	4	5	7	4	15	19	9	0
446	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	29	38	2698	f85r2.2|S01	f85r2	C	B	2	0	CAF AC AC AG APKBA	C2 A3 F1 | A1 C1 | A1 C1 | A3 G1 | A1 P1 K1 B1 A2	sain or or aiin opchdy	F:CAF{adj=UU;fl=F;ec=E;o=4;c=0;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | L:APKBA{adj=UFUU;fl=I;ec=U;o=0;c=1;p=PK}	31	11	5	1	10	4	18	18	12	0
447	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	30	38	3622	f108r.28|S01	f108r	S	B	3	0	CAF ACABQKA DAAB ABQJBA AQAG	C2 A3 F1 | A3 C1 A1 B2 Q1 K2 A2 | D1 A1 A3 B2 | A1 B2 Q1 J1 B1 A2 | A1 Q1 A3 G1	sain arolkeey qoal olkedy okaiin	F:CAF{adj=UU;fl=F;ec=E;o=4;c=0;p=-} | C:ACABQKA{adj=UUUUFU;fl=I;ec=I;o=1;c=1;p=QK} | C:DAAB{adj=FDU;fl=I;ec=I;o=0;c=2;p=DA} | C:ABQJBA{adj=UUUUU;fl=I;ec=U;o=0;c=1;p=-} | L:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ}	32	13	3	4	7	5	16	17	10	0
448	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	31	38	917	f40v.3|S01	f40v	H	B	2	1	C AF AF AQAG AQAB	C2 | A3 F3 | A3 F1 | A1 Q1 A3 G1 | A1 Q1 A3 B3	s air ain okaiin okam	F:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AF{adj=U;fl=I;ec=U;o=2;c=2;p=-} | C:AF{adj=U;fl=I;ec=U;o=2;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ}	32	12	5	2	8	5	18	20	12	0
449	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	32	38	2712	f85r2.23|S01	f85r2	C	B	2	0	AB BKJAB KAB AB LJABA	A1 B2 | B2 K1 J1 A1 B2 | K1 A1 B2 | A1 B2 | L1 J1 A1 B2 A2	ol lcheol chol ol sheoly	F:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BKJAB{adj=UFUU;fl=I;ec=I;o=1;c=2;p=KJ} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:LJABA{adj=FUUU;fl=I;ec=U;o=0;c=1;p=LJ}	32	10	5	4	3	10	18	20	12	0
450	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	33	38	2000	f75v.14|S02	f75v	B	B	2	0	CAC KJBA DAQA ABLQA DAQABA	C2 A1 C1 | K1 J1 B1 A2 | D1 A1 Q1 A2 | A1 B2 L1 Q2 A2 | D1 A1 Q1 A2 B1 A2	sor chedy qoky olshty qokydy	F:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:ABLQA{adj=UUDU;fl=I;ec=I;o=0;c=2;p=-} | L:DAQABA{adj=FFUUU;fl=I;ec=U;o=0;c=0;p=DAQ}	32	12	3	3	8	6	19	21	12	0
451	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	34	38	3805	f113r.3|S01	f113r	S	B	3	0	LKC AAB KC AG AQKACA	L1 K1 C2 | A1 A3 B2 | K1 C2 | A3 G1 | A1 Q2 K2 A1 C2 A2	shchs oal chs aiin oteeosy	F:LKC{adj=UD;fl=I;ec=I;o=2;c=0;p=-} | C:AAB{adj=DU;fl=I;ec=I;o=1;c=2;p=-} | C:KC{adj=D;fl=I;ec=I;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | L:AQKACA{adj=FFUUU;fl=I;ec=I;o=0;c=1;p=AQK}	32	14	4	3	7	4	20	21	13	0
452	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	35	38	1284	f57r.10|S02	f57r	H	B	5	1	C KJAC AQJAC DWA QTA	C2 | K1 J1 A1 C2 | A2 Q1 J1 A1 C2 | D1 W2 A2 | Q2 T2 A2	s cheos ykeos qcthhy tcfhy	F:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:KJAC{adj=FUU;fl=I;ec=C;o=2;c=2;p=KJ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | C:DWA{adj=UU;fl=I;ec=I;o=0;c=0;p=-} | L:QTA{adj=UU;fl=I;ec=I;o=1;c=0;p=-}	33	9	4	4	7	9	17	19	8	0
453	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	36	38	1981	f75v.1|S01	f75v	B	B	2	0	PKJBAC APKJBA DAQJBA APKJBA DAPBA	P1 K1 J1 B1 A3 C1 | A1 P1 K1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | A1 P1 K1 J1 B1 A2 | D1 A1 P1 B1 A2	pchedar opchedy qokedy opchedy qopdy	F:PKJBAC{adj=FFUUU;fl=I;ec=I;o=4;c=0;p=PKJ} | C:APKJBA{adj=UFFUU;fl=I;ec=C;o=0;c=1;p=PKJ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:APKJBA{adj=UFFUU;fl=I;ec=C;o=0;c=1;p=PKJ} | L:DAPBA{adj=FUDU;fl=I;ec=I;o=0;c=0;p=DA}	33	12	3	3	8	7	19	21	11	0
454	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	37	38	2544	f83r.27|S01	f83r	B	B	2	0	BAF KJBA DAQKBA LUJBA LUJBA	B1 A3 F1 | K1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2 | L1 U1 J1 B1 A2 | L1 U1 J1 B1 A2	dain chedy qokeedy shckhedy shckhedy	F:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:LUJBA{adj=UUUU;fl=I;ec=I;o=0;c=0;p=-} | L:LUJBA{adj=UUUU;fl=I;ec=I;o=0;c=0;p=-}	34	12	4	4	6	8	19	20	10	0
455	1246	f55v.9|S01	f55v	H	B	2	5	AQAQA DAQKA AQAB KJA AC	A2 Q1 A3 Q1 A2 | D1 A1 Q1 K1 A2 | A1 Q1 A3 B2 | K1 J1 A2 | A1 C1	ykaky qokchy okal chey or	F:AQAQA{adj=FUFU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | L:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-}	38	38	2153	f77r.29|S01	f77r	B	B	2	0	CAG KKAB DAQKBA DAQKBA DAQAB	C2 A3 G1 | K1 K2 A1 B2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q2 A3 B2	saiin cheeol qokeedy qokeedy qotal	F:CAG{adj=UU;fl=F;ec=U;o=2;c=0;p=-} | C:KKAB{adj=UUU;fl=I;ec=I;o=0;c=4;p=-} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | L:DAQAB{adj=FFUU;fl=U;ec=U;o=0;c=2;p=DAQ}	35	13	4	3	6	9	19	22	15	0
456	1248	f55v.10|S01	f55v	H	B	2	6	AAG AB C AG AQAG AQA	A1 A3 G1 | A1 B2 | C2 | A3 G1 | A1 Q1 A3 G1 | A1 Q1 A2	oaiin ol s aiin okaiin oky	F:AAG{adj=DU;fl=I;ec=E;o=1;c=0;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ}	1	40	758	f34r.5|S02	f34r	H	B	2	1	AQJC AC AQKBB KJBA AQJA AQAG	A1 Q1 J1 C2 | A3 C1 | A2 Q1 K2 B1 B2 | K1 J1 B1 A2 | A1 Q2 J1 A2 | A1 Q1 A3 G1	okes ar ykeedl chedy otey okaiin	F:AQJC{adj=FUD;fl=I;ec=I;o=1;c=0;p=AQ} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AQKBB{adj=FFUD;fl=I;ec=I;o=0;c=2;p=AQK} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | L:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ}	23	9	4	2	5	3	16	19	7	0
457	1248	f55v.10|S01	f55v	H	B	2	6	AAG AB C AG AQAG AQA	A1 A3 G1 | A1 B2 | C2 | A3 G1 | A1 Q1 A3 G1 | A1 Q1 A2	oaiin ol s aiin okaiin oky	F:AAG{adj=DU;fl=I;ec=E;o=1;c=0;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ}	2	40	3870	f113v.44|S01	f113v	S	B	3	0	BAG KJAB AQAF AQAC AQAG ABAG	B1 A3 G1 | K1 J1 A3 B2 | A1 Q2 A3 F1 | A1 Q1 A3 C1 | A1 Q2 A3 G1 | A1 B2 A1 G1	daiin cheal otain okar otaiin oloiin	F:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:KJAB{adj=FUU;fl=I;ec=U;o=0;c=4;p=KJ} | C:AQAF{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:AQAC{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:ABAG{adj=UUU;fl=I;ec=U;o=0;c=1;p=-}	24	10	4	2	3	5	12	15	8	0
458	1248	f55v.10|S01	f55v	H	B	2	6	AAG AB C AG AQAG AQA	A1 A3 G1 | A1 B2 | C2 | A3 G1 | A1 Q1 A3 G1 | A1 Q1 A2	oaiin ol s aiin okaiin oky	F:AAG{adj=DU;fl=I;ec=E;o=1;c=0;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | L:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ}	3	40	1925	f75r.6|S02	f75r	B	B	2	0	BAC AQJA DAQAF KUA DAQKBA DAQA	B1 A3 C1 | A1 Q1 J1 A2 | D1 A1 Q1 A3 F1 | K1 U2 A2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q1 A2	dar okey qokain chcthy qokeedy qoky	F:BAC{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:DAQAF{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:KUA{adj=UU;fl=I;ec=C;o=0;c=3;p=-} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | L:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ}	26	11	4	1	2	8	18	18	8	0
