anonymous_event_id	trigger_family_surface	trigger_state	physical_folio	section	currier	hand	code	kind	trigger_group_index	locus_group_count	remaining_groups_after_trigger
EO001-aa161b23e11abf61eeff	BLJBA	FIRST	f80	B	B	2	+P0	P	1	10	9
EO001-aa33504ada49863480e5	CAG	CORE	f104	S	B	3	+P0	P	7	11	4
EO001-aa36ae5194b84a95a41b	QKJBA	CORE	f106	S	B	3	+P0	P	7	11	4
EO001-ab0691c0b720f5a02b58	DAQKA	FIRST	f116	S	B	3	+P0	P	1	12	11
EO001-ab2d7a7de9be3693be60	CAG	CORE	f75	B	B	2	+P0	P	4	10	6
EO001-ab4ca29e9333ddc501cf	DAQKBA	CORE	f104	S	B	3	+P0	P	7	13	6
EO001-ab7abc63244739ab223d	DAQKA	CORE	f20	H	A	1	+P0	P	5	7	2
EO001-ab7d1307be63de99408e	QAC	CORE	f79	B	B	2	+P0	P	2	6	4
EO001-abf5f199e8059a35a4ee	DAQKBA	CORE	f79	B	B	2	+P0	P	5	9	4
EO001-ac61a486683473be4b3e	AQKA	CORE	f107	S	B	3	+P0	P	3	9	6
EO001-ac969341c566835462f2	DAQKBA	FIRST	f104	S	B	3	+P0	P	1	11	10
EO001-aca906a4f6e82b6a0de8	AQKA	CORE	f113	S	B	3	+P0	P	7	15	8
EO001-acab0c2de2d46420d68f	DAQKA	CORE	f80	B	B	2	+P0	P	6	8	2
EO001-acebbff0b6b49e6be70f	CAG	CORE	f89	P	A	1	@P0	P	5	8	3
EO001-ad3acdebb605bf8e7541	QKJBA	FIRST	f85	T	B	2	+P0	P	1	10	9
EO001-ad6f781e373cfdfdc766	DAQKA	CORE	f104	S	B	3	+P0	P	7	13	6
EO001-ada061886559d0f969ce	AQKA	FIRST	f76	T	B	2	=P0	P	1	6	5
EO001-adb6410fcd11a1a3013a	CAG	CORE	f106	S	B	3	+P0	P	5	12	7
EO001-addc1dd2746200d51945	DAQKA	FIRST	f104	S	B	3	+P0	P	1	10	9
EO001-adfb0c657f5a8eb93475	CAG	FIRST	f9	H	A	1	+P0	P	1	5	4
EO001-ae838060c392cb530e32	AQKA	CORE	f18	H	A	1	+P0	P	4	6	2
EO001-aeacc0f2fdd4cc4bfa6d	LA	CORE	f79	B	B	2	+P0	P	2	11	9
EO001-af20659c02b07fc5aacf	DAQKA	CORE	f35	H	A	1	+P0	P	2	4	2
EO001-af32d42b0703c0e5b6c6	CAF	FIRST	f76	T	B	2	+P0	P	1	10	9
EO001-af4d949241b08f252e6e	AQKA	CORE	f108	S	B	3	+P0	P	9	12	3
EO001-b05dd33b8c342eb49dbe	LA	CORE	f20	H	A	1	+P0	P	2	8	6
EO001-b06e75dcfa935004f4a2	DAQKA	CORE	f107	S	B	3	+P0	P	6	10	4
EO001-b0addce54c260ad90e81	DAQKA	CORE	f84	B	B	2	+P1	P	4	8	4
EO001-b0b31647ab550bedf99a	DAQKA	CORE	f108	S	B	3	+P0	P	6	11	5
EO001-b124d36afc543c56f306	CAF	FIRST	f103	S	B	3	+P0	P	1	10	9
EO001-b12bf2b7ffb47b24a89f	AQKA	CORE	f108	S	B	3	+P0	P	11	13	2
EO001-b12e12d4f75edd7cadc7	CAF	FIRST	f8	H	A	1	+P0	P	1	9	8
EO001-b15d243569a2bad7fe0d	CAF	CORE	f30	H	A	1	+P0	P	5	7	2
EO001-b18a0ce88d3ea96597a5	DAQKA	CORE	f18	H	A	1	+P0	P	3	6	3
EO001-b1ae02140636ef2647c9	LA	FIRST	f2	H	A	1	+P0	P	1	5	4
EO001-b1bb55905eae66e14412	DAQKBA	FIRST	f75	B	B	2	+P0	P	1	10	9
EO001-b1c18dce5bb6405ac2fb	AQKA	CORE	f90	H	A	1	+P0	P	5	10	5
EO001-b2380f50dad35802e653	DAQKA	CORE	f81	B	B	2	+P0	P	4	7	3
EO001-b358acdcb963ea265f00	LA	CORE	f20	H	A	1	+P0	P	3	8	5
EO001-b379c2a27674774a887e	DAQKA	CORE	f58	S	A	3	+P0	P	8	10	2
EO001-b3a875f1be9a50840911	DAQKBA	CORE	f83	B	B	2	+P0	P	7	9	2
EO001-b3ef758f199b48986742	CAF	FIRST	f113	S	B	3	+P0	P	1	12	11
EO001-b41fd287396b6d8abbbb	CAG	FIRST	f112	S	B	3	+P0	P	1	10	9
EO001-b45e2f291c3ccfc9ca98	QKJBA	FIRST	f39	H	B	2	+P0	P	1	11	10
EO001-b4a3c9a6bb5c60373a90	LA	FIRST	f42	H	A	1	+P0	P	1	7	6
EO001-b4cebf8c59426f57e78e	AQKA	CORE	f113	S	B	3	+P0	P	2	12	10
EO001-b4d0d5b665846be3bd7e	LA	CORE	f44	H	A	1	+P0	P	6	10	4
EO001-b4da50e28710c11fca26	CAF	CORE	f78	B	B	2	+P0	P	3	10	7
EO001-b5305cea85d19edf75ce	CAF	FIRST	f85	C	B	2	@Pb	P	1	5	4
EO001-b54d1061becc407009eb	DAQKBA	CORE	f76	T	B	2	+P0	P	8	12	4
EO001-b554f785f87ef4fe288e	DAQKA	FIRST	f75	B	B	2	+P0	P	1	8	7
EO001-b56905f6e87936dc7708	CAG	FIRST	f112	S	B	3	+P0	P	1	10	9
EO001-b5c3b66f73279ed526de	QAC	CORE	f29	H	A	1	+P0	P	3	11	8
EO001-b607cd111f109ae0002d	QKJBA	FIRST	f82	B	B	2	+P0	P	1	8	7
EO001-b68446b5d73807df3db5	LA	CORE	f35	H	A	1	+P0	P	2	6	4
EO001-b68ba82bccc0bba510ce	QAC	CORE	f113	S	B	3	+P0	P	8	11	3
EO001-b6b8057d824fe32bea0b	DAQKA	CORE	f115	S	B	@	+P0	P	4	11	7
EO001-b6df799b69642b9c82c7	AQKA	CORE	f108	S	B	3	+P0	P	3	11	8
EO001-b7412954bba9152c6b4b	DAQKBA	CORE	f77	B	B	2	+P0	P	4	9	5
EO001-b75b2d575d730ccbdd6d	LA	CORE	f20	H	A	1	@P0	P	4	10	6
EO001-b765d2e765bfd7469fae	DAQKBA	CORE	f103	S	B	3	+P0	P	2	9	7
EO001-b768b15d6df1f49acbef	DAQKA	CORE	f30	H	A	1	+P0	P	4	6	2
EO001-b79c8e1c11e5d126dc77	CAG	FIRST	f77	B	B	2	+P0	P	1	5	4
EO001-b7a2e5314c17ab9fb311	DAQKA	CORE	f103	S	B	3	+P0	P	6	11	5
EO001-b80240b59b599c197796	AQKA	CORE	f86	T	B	2	+P0	P	2	9	7
EO001-b89c89378606cd1f62cd	QKJBA	CORE	f40	H	B	2	+P0	P	2	4	2
EO001-b906bc3cf7c1c5c88602	AQKA	CORE	f108	S	B	3	+P0	P	7	12	5
EO001-b96455b7442459992429	DAQKBA	CORE	f77	B	B	2	+P0	P	3	8	5
EO001-ba33aac3236af72e2a25	CAG	CORE	f77	B	B	2	+P0	P	7	9	2
EO001-ba4b98803772a8049eea	DAQKA	CORE	f108	S	B	3	+P0	P	7	10	3
EO001-ba4be56c8039281f9aed	DAQKA	FIRST	f80	B	B	2	+P0	P	1	11	10
EO001-bab8b7a20350f522a9fe	DAQKBA	FIRST	f79	B	B	2	+P0	P	1	10	9
EO001-bac87ed890b3ae116b7c	AQKA	CORE	f96	H	A	1	+P0	P	4	7	3
EO001-baf2cb3cd4183c99c3a6	QAC	CORE	f105	S	B	3	+P0	P	2	11	9
EO001-bb115fdf69866191292b	DAQKA	CORE	f10	H	A	1	+P0	P	5	10	5
EO001-bb28d61b04573c617b15	LA	FIRST	f42	H	A	1	+P0	P	1	9	8
EO001-bb47b0f52f0875da162a	DAQKA	FIRST	f76	B	B	2	+P0	P	1	5	4
EO001-bbf50a357799bc043eb6	DAQKA	FIRST	f84	B	B	2	+P0	P	1	7	6
EO001-bc4e52317faafd90832b	QAC	CORE	f22	H	A	1	+P0	P	5	12	7
EO001-bc8fa113011479c6d5f0	LA	CORE	f56	H	A	1	+P0	P	4	6	2
EO001-bcd0cf025e4cc9854cd2	DAQKA	CORE	f89	P	A	1	+P0	P	8	16	8
EO001-bcddf56e390cacdf0a1f	DAQKBA	CORE	f76	B	B	2	+P0	P	7	11	4
EO001-bd256ded98b683b66215	DAQKA	CORE	f77	B	B	2	+P0	P	2	6	4
EO001-bd29f1e0e5d51e14da94	QAC	CORE	f6	H	A	1	+P0	P	5	8	3
EO001-be17fa812d739618984a	DAQKBA	CORE	f112	S	B	3	+P0	P	5	9	4
EO001-be50a7544ec8fd5ab1a5	DAQKA	CORE	f22	H	A	1	+P0	P	3	10	7
EO001-bea8c65a995635c58329	DAQKA	CORE	f103	S	B	3	+P0	P	2	6	4
EO001-bec53a707ea479d4e8c8	DAQKA	CORE	f108	S	B	3	+P0	P	7	10	3
EO001-bf2d7d9e7fdd34edc88d	AQKA	CORE	f83	B	B	2	+P0	P	2	10	8
EO001-bf3026aecfac941d011a	AQKA	CORE	f112	S	B	3	+P0	P	7	10	3
EO001-bf3e8eb2b20b72128e3c	DAQKBA	CORE	f77	B	B	2	+P0	P	2	9	7
EO001-bf74425e6d5c9a5f47fb	DAQKA	CORE	f15	H	A	1	+P0	P	2	6	4
EO001-bfbc9c993987c3ff063c	AQKA	CORE	f105	S	B	3	+P0	P	3	12	9
EO001-bfe4160aa8c817bae51b	AQKA	FIRST	f86	T	B	2	+P0	P	1	9	8
EO001-c03729646abb9aff5ed6	DAQKBA	CORE	f108	S	B	3	+P0	P	3	10	7
EO001-c05aff65bcd1dd7ae84c	DAQKBA	CORE	f77	B	B	2	+P0	P	7	9	2
EO001-c0d4dc78c6ab7650b72a	DAQKBA	CORE	f85	T	B	2	+P0	P	4	11	7
EO001-c0dfd3d0463561b131ce	LA	CORE	f54	H	A	1	+P0	P	11	13	2
EO001-c0e134bdc6b3355114b3	DAQKA	CORE	f25	H	A	1	+P0	P	2	8	6
EO001-c108f86bd79b482c3c10	LA	CORE	f75	B	B	2	+P0	P	6	9	3
EO001-c11107800629e499c6e6	DAQKBA	CORE	f108	S	B	3	+P0	P	2	10	8
EO001-c129360d089533925819	BLJBA	FIRST	f82	B	B	2	+P0	P	1	9	8
EO001-c14f248f49424a948ade	DAQKA	CORE	f77	B	B	2	+P0	P	3	6	3
EO001-c15497beeb46cd1e754f	AQKA	CORE	f45	H	A	1	+P0	P	3	5	2
EO001-c1897eea225d6ccdcb8a	CAG	FIRST	f103	S	B	3	+P0	P	1	4	3
EO001-c1aa31432d49833794e5	DAQKA	CORE	f107	S	B	3	+P0	P	5	11	6
EO001-c1c966ecb751eb694196	QAC	FIRST	f39	H	B	2	+P0	P	1	4	3
EO001-c1d17ad4441ff1d0e224	CAF	CORE	f83	B	B	2	+P0	P	4	11	7
EO001-c1fad3fcade6a828f22b	CAG	FIRST	f115	S	B	3	+P0	P	1	7	6
EO001-c2363e32aba460241f8a	DAQKA	FIRST	f108	S	B	3	+P0	P	1	9	8
EO001-c23f1277dd33232943ad	BLJBA	FIRST	f76	T	B	2	+P0	P	1	12	11
EO001-c2a88fb4979d2aea2713	DAQKA	CORE	f115	S	B	@	+P0	P	3	8	5
EO001-c302a22d1678da186552	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	10	9
EO001-c3087d4b22ce3e861118	DAQKA	CORE	f111	S	B	3	+P0	P	2	10	8
EO001-c35eef3d00675fb588bc	DAQKA	FIRST	f29	H	A	1	+P0	P	1	7	6
EO001-c36eb5470094b7ff24c8	AQKA	CORE	f107	S	B	3	+P0	P	8	11	3
EO001-c3d7348c1cdc387a3b40	DAQKBA	CORE	f106	S	B	3	+P0	P	7	12	5
EO001-c3e014a05c7a99a3ef8e	QAC	CORE	f46	H	B	2	+P0	P	7	13	6
EO001-c4220530fcf3649b4702	DAQKA	CORE	f111	S	B	3	+P0	P	5	10	5
EO001-c4307ab97dee02efaac9	BLJBA	FIRST	f84	B	B	2	+P0	P	1	9	8
EO001-c4aefa3d4570dce8cf0a	AQKA	CORE	f79	B	B	2	+P0	P	5	8	3
EO001-c50b53795c499854425e	DAQKBA	CORE	f84	B	B	2	+P0	P	4	7	3
EO001-c5604e88871a08f0a1d9	AQKA	CORE	f39	H	B	2	+P0	P	7	11	4
EO001-c57dc912f6680c938efb	AQKA	FIRST	f103	S	B	3	+P0	P	1	12	11
EO001-c5e9adff3fdd5e92ce07	DAQKA	CORE	f108	S	B	3	+P0	P	7	10	3
EO001-c602f1451037f372c753	DAQKA	FIRST	f84	B	B	2	+P0	P	1	7	6
EO001-c61a33709305c107873d	CAG	CORE	f77	B	B	2	+P0	P	3	6	3
EO001-c62889eb7fb44b46f52a	AQKA	FIRST	f31	H	B	2	+P0	P	1	11	10
EO001-c690319baae92fb20b53	BLJBA	FIRST	f82	B	B	2	+P0	P	1	8	7
EO001-c6b1f72019628055d174	AQKA	CORE	f108	S	B	3	+P0	P	2	13	11
EO001-c6c2db35dc105264628b	LA	CORE	f21	H	A	1	+P0	P	5	9	4
EO001-c6fb6c243a700510b9d0	DAQKBA	CORE	f108	S	B	3	+P0	P	8	12	4
EO001-c705206916cde82ef1d6	CAG	CORE	f107	S	B	3	+P0	P	6	10	4
EO001-c71b41cb4f57c857702f	CAG	FIRST	f112	S	B	3	+P0	P	1	8	7
EO001-c75825b96fce914491f9	AQKA	CORE	f23	H	A	1	+P0	P	6	11	5
EO001-c7601c92a1f44826c2e5	DAQKBA	CORE	f83	B	B	2	+P0	P	7	11	4
EO001-c79567461981549a65c4	BLJBA	FIRST	f81	B	B	2	+P0	P	1	7	6
EO001-c7c1767366d24c1c87a7	AQKA	CORE	f81	B	B	2	+P0	P	4	8	4
EO001-c7c440f5305a3fad4a80	QAC	CORE	f50	H	B	2	+P0	P	7	12	5
EO001-c8021828d68a04877438	CAG	FIRST	f105	S	B	3	+P0	P	1	8	7
EO001-c809b5799b3d600108af	DAQKA	CORE	f112	S	B	3	@P0	P	2	9	7
EO001-c8291f9142dbc39f9749	CAG	FIRST	f112	S	B	3	+P0	P	1	8	7
EO001-c858418d4d7c74c27657	DAQKA	FIRST	f7	H	A	1	+P0	P	1	7	6
EO001-c86f288d29637bf5e2d0	AQKA	CORE	f86	C	B	2	+Pb	P	2	9	7
EO001-c87584fd41e97501f5c0	DAQKA	CORE	f111	S	B	3	+P0	P	6	12	6
EO001-c88257323d555644e740	LA	CORE	f23	H	A	1	+P0	P	3	9	6
EO001-c8b290605a6778758cc0	CAF	FIRST	f112	S	B	3	+P0	P	1	9	8
EO001-c8c15f9ba60c9121ba01	AQKA	FIRST	f35	H	A	1	+P0	P	1	4	3
EO001-c8ed38c1757c2ee3fc07	AQKA	CORE	f115	S	B	@	+P0	P	3	6	3
EO001-c9053b4891693a1ef3b8	CAG	FIRST	f4	H	A	1	+P0	P	1	3	2
EO001-c90cf1185991a2672927	AQKA	CORE	f75	B	B	2	@P0	P	2	6	4
EO001-c91a55d9b2c21bd261f2	DAQKA	CORE	f34	H	B	2	+P0	P	3	11	8
EO001-c9428b311566a836a019	AQKA	CORE	f106	S	B	3	+P0	P	3	7	4
EO001-c967614a9862336cebed	DAQKA	CORE	f29	H	A	1	@P0	P	7	9	2
EO001-c991bcf3a4b458876f3c	CAG	FIRST	f88	P	A	1	+P0	P	1	4	3
EO001-c9a10dde48776da123d4	AQKA	CORE	f22	H	A	1	+P0	P	3	7	4
EO001-c9c1779eaee8ab39b3b3	DAQKBA	CORE	f78	B	B	2	+P0	P	4	8	4
EO001-c9d002e75d9c7b01eb9e	LA	CORE	f108	S	B	3	+P0	P	2	12	10
EO001-c9ded1396ad65693394c	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	6	5
EO001-ca05b46fc2d1e5a1bbf9	DAQKA	CORE	f111	S	B	3	+P0	P	6	10	4
EO001-ca0c126525b9c41e77f8	AQKA	FIRST	f111	S	B	3	+P0	P	1	11	10
EO001-ca89638a0663a10be35f	QAC	CORE	f78	B	B	2	+P0	P	2	11	9
EO001-ca8eae60ab7b21af0515	DAQKA	CORE	f103	S	B	3	+P0	P	3	12	9
EO001-ca8fd24c3db10f8e9e75	QKJBA	FIRST	f83	B	B	2	+P0	P	1	8	7
EO001-cabd48b9b0ad223f4984	DAQKBA	FIRST	f103	S	B	3	+P0	P	1	5	4
EO001-cb34a6bd2aa8f4304ac0	AQKA	CORE	f58	S	A	3	+P0	P	5	10	5
EO001-cb386043ff07bc2b6127	QAC	FIRST	f33	H	B	2	+P0	P	1	4	3
EO001-cb99f684de8cacabaa30	CAG	FIRST	f76	T	B	2	+P0	P	1	11	10
EO001-cb9d770e0e7ca121d086	DAQKBA	CORE	f83	B	B	2	+P0	P	6	10	4
EO001-cbdd2f0daa13d2515f4e	LA	CORE	f29	H	A	1	+P0	P	4	8	4
EO001-cc1efd61b7f147063d72	DAQKA	FIRST	f95	H	B	3	+P0	P	1	5	4
EO001-cc2571be03fc1ba25771	DAQKBA	CORE	f75	B	B	2	+P0	P	2	6	4
EO001-cc36315cd4bfd2f45806	DAQKA	FIRST	f15	H	A	1	+P0	P	1	7	6
EO001-ccac1f4be4b8bb1952b3	DAQKA	CORE	f106	S	B	3	+P0	P	6	12	6
EO001-cd2386ab57cc45e69254	DAQKBA	CORE	f108	S	B	3	+P0	P	6	13	7
EO001-cd7203aa74ab538f6753	DAQKBA	FIRST	f80	B	B	2	+P0	P	1	11	10
EO001-cd814d7d79094755fbfb	DAQKA	CORE	f82	B	B	2	+P0	P	4	10	6
EO001-cd9209a824a30fb28300	CAG	CORE	f106	S	B	3	+P0	P	5	10	5
EO001-cda79fc178595c6e5ef0	DAQKBA	CORE	f76	B	B	2	+P0	P	3	11	8
EO001-cdaee0e7fd98d1199ddd	LA	CORE	f39	H	B	2	+P0	P	2	13	11
EO001-cdc07053963a72b3b70e	CAG	CORE	f47	H	A	1	+P0	P	3	5	2
EO001-ce0c13199b484b1e029b	AQKA	CORE	f112	S	B	3	+P0	P	5	10	5
EO001-ce68ce676fe276ffa9b0	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	9	8
EO001-ce7be9d13215e2694023	LA	CORE	f28	H	A	1	+P0	P	6	8	2
EO001-ceb82d3abe653dc5e57b	DAQKBA	FIRST	f78	B	B	2	+P0	P	1	5	4
EO001-cf0addef6427c5aa1e1b	AQKA	FIRST	f48	H	B	5	+P0	P	1	11	10
EO001-cf2caa71a2d7faafe027	DAQKBA	CORE	f82	B	B	2	+P0	P	2	10	8
EO001-cf3905bf1af8ac69707e	DAQKA	CORE	f115	S	B	3	+P0	P	3	6	3
EO001-cf7ef5c4c96e042c55ed	DAQKA	CORE	f107	S	B	3	+P0	P	7	13	6
EO001-cf97344625a5f5eca50c	DAQKA	CORE	f116	S	B	3	+P0	P	3	8	5
EO001-cfaf5944d1ccb6999cce	DAQKBA	CORE	f111	S	B	3	+P0	P	5	10	5
EO001-cfbf62b5a8cfaa93f4cd	CAG	FIRST	f58	S	A	3	+P0	P	1	10	9
EO001-cfc533d9a4aed03ca185	DAQKA	CORE	f103	S	B	3	+P0	P	9	11	2
EO001-cfc559d441d4fcf541f3	DAQKA	CORE	f114	S	B	3	+P0	P	7	10	3
EO001-d051a4a7fa2220254a12	AQKA	CORE	f16	H	A	1	+P0	P	3	7	4
EO001-d076056af5bd305eac1c	DAQKA	FIRST	f34	H	B	2	+P0	P	1	8	7
EO001-d085a50b3c53f397f826	CAG	CORE	f112	S	B	3	+P0	P	2	9	7
EO001-d09a48e58d876202683e	DAQKA	FIRST	f108	S	B	3	+P0	P	1	11	10
EO001-d0ee26d5d1578e54f8b4	DAQKBA	CORE	f112	S	B	3	+P0	P	6	10	4
EO001-d13f58b1611a3fcf2274	AQKA	CORE	f66	T	B	5	+P0	P	6	10	4
EO001-d14ec46d4c3c70fbd04b	DAQKA	CORE	f108	S	B	3	+P0	P	4	10	6
EO001-d16409222269afa325bd	DAQKBA	CORE	f113	S	B	3	+P0	P	7	15	8
EO001-d1e25148faecc5770707	DAQKBA	CORE	f82	B	B	2	+P0	P	2	9	7
EO001-d23d0dcd8b0b8a32dc53	AQKA	FIRST	f2	H	A	1	+P0	P	1	8	7
EO001-d2b50e6ce02a25e0c4c3	DAQKBA	CORE	f115	S	B	3	+P0	P	2	10	8
EO001-d2b9e26e081e525e718e	DAQKA	CORE	f111	S	B	3	+P0	P	5	10	5
EO001-d2e422e0b7d96dd960dc	AQKA	CORE	f79	B	B	2	+P0	P	4	12	8
EO001-d31c9e81b04d55b82dd3	DAQKBA	CORE	f80	B	B	2	+P0	P	2	11	9
EO001-d37c163bb25c7b14f8b9	DAQKA	CORE	f111	S	B	3	+P0	P	3	12	9
EO001-d3e78280a7facf94c0f6	DAQKBA	CORE	f112	S	B	3	+P0	P	5	7	2
EO001-d406053e43945e973c0d	DAQKBA	CORE	f115	S	B	3	+P0	P	3	12	9
EO001-d40aec7bf96d63c90713	CAG	CORE	f82	B	B	2	+P0	P	4	10	6
EO001-d40d7cfd36d2c3d754b5	CAG	CORE	f111	S	B	3	+P0	P	2	10	8
EO001-d47cc18872d1dcb72977	DAQKBA	CORE	f106	S	B	3	+P0	P	6	11	5
EO001-d4a1ad7d7374ef23f714	QAC	FIRST	f93	H	A	1	+P0	P	1	7	6
EO001-d4a71a0442ce3d8ecc83	DAQKA	CORE	f113	S	B	3	+P0	P	5	12	7
EO001-d4cddda42f85e22c67d1	LA	CORE	f20	H	A	1	+P0	P	2	9	7
EO001-d4db06f1dc47be5d5dbc	QAC	CORE	f85	T	B	2	+P0	P	2	6	4
EO001-d572a59a3c84b41bb94a	DAQKA	CORE	f93	H	A	1	@P0	P	2	9	7
EO001-d5cefffba233378f6172	DAQKA	FIRST	f29	H	A	1	+P0	P	1	7	6
EO001-d5ddb5e6f08fb142fe63	QAC	FIRST	f39	H	B	2	+P0	P	1	12	11
EO001-d6996c4d7b7f32c3094f	AQKA	CORE	f81	B	B	2	+P0	P	4	7	3
EO001-d6b51c955f83932ce401	DAQKBA	CORE	f86	T	B	2	+P0	P	8	12	4
EO001-d6ca484b8c21e0f6e028	CAG	FIRST	f37	H	A	1	+P0	P	1	5	4
EO001-d6ccbf413de13e4f3a96	DAQKA	FIRST	f22	H	A	1	+P0	P	1	5	4
EO001-d6fa51f0baed4da46bb7	QAC	FIRST	f96	H	A	1	@P0	P	1	7	6
EO001-d6fb5cee32595bc29481	AQKA	CORE	f11	H	A	1	+P0	P	7	9	2
EO001-d72810a89b3aa60d81c2	DAQKA	CORE	f90	H	A	1	+P0	P	6	10	4
EO001-d73b049262b1a7daaed8	LA	CORE	f104	S	B	3	+P0	P	8	13	5
EO001-d775d50015b6a3412a8d	CAF	FIRST	f75	B	B	2	+P0	P	1	10	9
EO001-d78101928ab46adc3021	DAQKBA	CORE	f84	B	B	2	+P0	P	7	13	6
EO001-d78eba22b482be6be0f0	AQKA	CORE	f44	H	A	1	+P0	P	2	8	6
EO001-d7ae3c0e136bc1d67a03	DAQKA	FIRST	f35	H	A	1	+P0	P	1	4	3
EO001-d7d703826d695eb7babf	DAQKBA	CORE	f106	S	B	3	+P0	P	4	12	8
EO001-d7dde1df58ef77773cb6	DAQKBA	CORE	f106	S	B	3	+P0	P	4	9	5
EO001-d7df5ffd506562be232e	LA	CORE	f23	H	A	1	@P0	P	6	12	6
EO001-d7f2b5a27065f4cfb46a	LA	CORE	f107	S	B	3	+P0	P	2	10	8
EO001-d8413bcfbed55d3ddbf7	QKJBA	CORE	f79	B	B	2	+P0	P	2	6	4
EO001-d8665367528667d4596f	DAQKBA	CORE	f79	B	B	2	+P0	P	4	8	4
EO001-d893ff3cf49adf2aef95	DAQKA	CORE	f90	H	A	1	+P0	P	4	11	7
EO001-d89de4d93033221c0d5a	DAQKBA	CORE	f83	B	B	2	+P0	P	3	9	6
EO001-d90e7ea7adb5f178a5aa	LA	CORE	f107	S	B	3	+P0	P	8	11	3
EO001-d947a9bdca05d71f2d80	DAQKA	CORE	f102	P	A	1	+P0	P	3	9	6
EO001-d97cad04bc37082c00c3	DAQKA	FIRST	f20	H	A	1	+P0	P	1	8	7
EO001-d97dccf13da4d6a93e8a	LA	FIRST	f8	H	A	1	+P0	P	1	7	6
EO001-d97f3602a2607cf11042	BLJBA	CORE	f111	S	B	3	+P0	P	3	14	11
EO001-d9b555ec3798875180af	DAQKA	CORE	f76	T	B	2	+P0	P	4	6	2
EO001-da950de97d8e132d38ec	DAQKA	CORE	f88	P	A	1	+P0	P	2	10	8
EO001-dab52afbd7dfdc3ce045	DAQKA	CORE	f56	H	A	1	+P0	P	5	7	2
EO001-daf841277b18a9ddf7a3	DAQKA	CORE	f114	S	B	3	+P0	P	4	10	6
EO001-db18a55774add84c58b6	CAG	FIRST	f112	S	B	3	+P0	P	1	10	9
EO001-db8bb7df37d94e2c34e7	CAG	CORE	f76	T	B	2	+P0	P	9	14	5
EO001-db958d1702b27df2dd85	DAQKA	FIRST	f29	H	A	1	+P0	P	1	8	7
EO001-dbb334a59bfea337bdfb	AQKA	CORE	f99	P	A	1	+P0	P	4	10	6
EO001-dc185a46dc6ad8941f3d	QAC	CORE	f113	S	B	3	+P0	P	5	10	5
EO001-dc2d97a2b5b6a0e8e36b	DAQKA	FIRST	f77	B	B	2	+P0	P	1	9	8
EO001-dc60085ba3aa641afa67	CAG	FIRST	f111	S	B	3	+P0	P	1	10	9
EO001-dc66bd5ceeec1991bc68	DAQKBA	CORE	f78	B	B	2	+P0	P	6	9	3
EO001-dc82184d4e591e941355	DAQKA	CORE	f108	S	B	3	+P0	P	4	10	6
EO001-dca24fea7c4bd0bfe8d0	DAQKA	CORE	f75	B	B	2	+P0	P	9	12	3
EO001-dcbab3059c863f22deec	LA	CORE	f47	H	A	1	+P0	P	4	7	3
EO001-dd1847c6aca40135e9ad	AQKA	FIRST	f21	H	A	1	+P0	P	1	8	7
EO001-dd1d10aff03d3e97f48f	DAQKA	CORE	f112	S	B	3	+P0	P	7	9	2
EO001-dd9bb2f5623bba5433aa	QAC	CORE	f50	H	B	2	+P0	P	2	10	8
EO001-ddadc0b60d237ae251a3	DAQKA	CORE	f111	S	B	3	+P0	P	9	12	3
EO001-ddb23f4beed380b90a73	DAQKA	FIRST	f7	H	A	1	+P0	P	1	11	10
EO001-ddc464117693d8c23f13	DAQKBA	CORE	f76	B	B	2	+P0	P	6	11	5
EO001-ddf6d026be3219241f0a	CAG	CORE	f83	B	B	2	+P0	P	5	9	4
EO001-de2bf85551e1856464c9	DAQKA	CORE	f108	S	B	3	+P0	P	8	11	3
EO001-de3ed34c30e142bc23e8	DAQKBA	FIRST	f77	B	B	2	+P0	P	1	10	9
EO001-de896c2ad62e1d5e87ab	DAQKBA	CORE	f104	S	B	3	+P0	P	4	11	7
EO001-de912e4d469ed430a6bd	DAQKBA	CORE	f80	B	B	2	+P0	P	2	10	8
EO001-de938e38488e34b9f53e	DAQKA	CORE	f24	H	A	1	+P0	P	2	5	3
EO001-defadf467a22ab2e71f1	DAQKBA	CORE	f111	S	B	3	+P0	P	9	12	3
EO001-df3041e4d0e95267e891	DAQKA	CORE	f114	S	B	3	+P0	P	5	10	5
EO001-df4409378b004f5bfa3e	QAC	CORE	f79	B	B	2	+P0	P	6	9	3
EO001-df6058927b577a828b40	AQKA	FIRST	f84	B	B	2	+P0	P	1	13	12
EO001-dfb824654978bb4c83a1	AQKA	FIRST	f19	H	A	1	+P0	P	1	5	4
EO001-dfef27fe630b8e305117	QKJBA	CORE	f106	S	B	3	+P0	P	5	11	6
EO001-e000465d1ff119d57c95	CAG	FIRST	f108	S	B	3	+P0	P	1	12	11
EO001-e006d638c1fc7cb0a763	DAQKA	CORE	f82	B	B	2	+P0	P	7	10	3
EO001-e04a75dfe36ecf18c376	DAQKA	CORE	f102	P	A	1	+P0	P	8	10	2
EO001-e076e2f9d5d6d9879406	DAQKA	CORE	f104	S	B	3	+P0	P	4	10	6
