page	locus	source_locus	old_locus	unit	normalized_code	unit_description	local_comment	object_tags	context_class	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
f85v2	fRos.147	f85v2.147	f85v2.X9.52	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 1, row 2.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.148	f85v2.148	f85v2.X9.53	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 1, row 3. The final @l is actually on the other side of the column, so it should be transcribed in <f85v2.X9.58>; but the spacing strongly suggests that it belongs to this label.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.149	f85v2.149	f85v2.X9.56	X9	@L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 2, row 1.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.150	f85v2.150	f85v2.X9.57	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 2, row 2.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.151	f85v2.151	f85v2.X9.58	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 2, row 3. The initial letter @l has been appended to <f85v2.X9.53>.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.152	f85v2.152	f85v2.X9.61	X9	@L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 3, row 1.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.153	f85v2.153	f85v2.X9.62	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 3, row 2.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.154	f85v2.154	f85v2.X9.63	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 3, row 3. The last letter is definitely @y, not @a, in BLI04.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.155	f85v2.155	f85v2.X9.66	X9	@L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 4, row 1.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.156	f85v2.156	f85v2.X9.67	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 4, row 2. It is definitely @'ch' not @'ee' in BLI04.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.157	f85v2.157	f85v2.X9.68	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 4, row 3.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.158	f85v2.158	f85v2.X9.71	X9	@L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 5, row 1.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.159	f85v2.159	f85v2.X9.72	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 5, row 2. Stolfi says that it is definitely @'ch' not @'ee' in BLI04.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.160	f85v2.160	f85v2.X9.73	X9	+L0	Labels on Southeast rosette and its North, Northwest, and West connections.	Doorway 5, row 3. The tail of the first @y is very faintly visible in BLI04.	ROSETTE_OR_MAP;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.137	f85v2.137	f85v2.Q9.1	Q9	@Pb	Text inside Southeast rosette.	"Entries <f85v2.Q9.1> and <f85v2.Q9.1> are a two-line text block, West of the canopy. The baselines are parallel to the main axis of the canopy. Reading towards 11:00. Entries <f85v2.Q9.11> through <f85v2.Q9.13> are a three-line text block inside the Southeast rosette, at 05:30. The last line rests against the West side of the starry triangle at 05:00. The lines read inwards, towards 11:30. Entries <f85v2.Q9.21> through <f85v2.Q9.24;U> are a four-line text block inside the Southeast rosette, at 04:45. Line 1 runs next to and along the West side of the starry triangle at 05:00. The lines read inwards, towards 10:00. West of canopy, line 1 (right-justified). The ""�"" denotes justification filler. The {\} denotes a step down of the baselines. Given the plume's position, the @'sh' may be @'(cs)'."	ROSETTE_OR_MAP	OBJECT_BEARING	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.138	f85v2.138	f85v2.Q9.2	Q9	*Pb	Text inside Southeast rosette.	West of canopy, line 2. The first two letters are badly mis-shapen in BLI04. The second word definitely begins with @'chep' not @'chp' in BLI04.	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.139	f85v2.139	f85v2.Q9.11	Q9	@Pb	Text inside Southeast rosette.	West of starry triangle, line 1. Extends from the framing text ring to the South edge of the canopy. There is no trace of any char before the first @t in BLI04.	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.140	f85v2.140	f85v2.Q9.12	Q9	+Pb	Text inside Southeast rosette.	West of starry triangle, line 2. Extends to the South edge of the canopy. There is no trace of any char before the first @o in BLI04. The final chars definitely like @'eery' in BLI04, but could be a mis-shapen @'edy'.	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.141	f85v2.141	f85v2.Q9.13	Q9	+Pb	Text inside Southeast rosette.	West of starry triangle, line 3. Starts at the framing text ring. Stops some distance before South edge of the canopy. The @'oo' in the second word could be @'oa'. Word 4 looks more like @'ihekor' than @'chekor' in BLI04.	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.142	f85v2.142	f85v2.Q9.21	Q9	@Pb	Text inside Southeast rosette.	"East of starry triangle, line 1. Starts at the ""tongue field"" at 04:30. Runs into the bottom of line <f85v2.Q9.13>."	ROSETTE_OR_MAP	OBJECT_BEARING	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.143	f85v2.143	f85v2.Q9.22	Q9	+Pb	Text inside Southeast rosette.	"East of starry triangle, line 2. Starts at the ""tongue field"" at 04:30. Runs into the end of line <f85v2.Q9.13>. Word 3 definitely ends with @'chdy' not @'ady' in BLI04. Word 4 definitely ends with @y not @o in BLI04."	ROSETTE_OR_MAP	OBJECT_BEARING	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.144	f85v2.144	f85v2.Q9.23	Q9	+Pb	Text inside Southeast rosette.	"East of starry triangle, line 3. Extend from the ""tongue field"" at 04:30 to the South edge of the canopy. The first ""o"" is squeezed between the tips of two tongues. Word 4 definitely does not end with @'ad' in BLI04; perhaps @'ch' or @'oh'. &304; = an unreadable glyph, probly @C or @O, ligd to an @h."	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f85v2	fRos.145	f85v2.145	f85v2.Q9.24	Q9	+Pb	Text inside Southeast rosette.	"East of starry triangle, line 4. Starts some distance away from the ""tongue field"" at 04:30. Stops some distance before the South edge of the canopy. Lines 3 and 4 are a bit further apart than the others. It may be a centered title."	ROSETTE_OR_MAP	OBJECT_BEARING	REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.1	f88r.1	f88r.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of container, near top. Kluge's 01A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.2	f88r.2	f88r.L1.2	L1	@Lf	Labels in row of plants 1 (top).	There are 6 labels alternating with 5 plants; not clear how plants and labels are paired up. We presume that the first label is attached to the container at left. plant <f88r>[1,1] - light coloured roots, twigs East of plant <f88r>[1,1]. Kluge's 02A.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.3	f88r.3	f88r.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f88r>[1,2] - light coloured twigs, dark roots. East of plant <f88r>[1,2]. Kluge's 02B.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.4	f88r.4	f88r.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f88r>[1,3] - light coloured roots, twigs, dark btwn roots, stem. East of plant <f88r>[1,3]. Kluge's 03A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.5	f88r.5	f88r.L1.5	L1	@Lf	Labels in row of plants 1 (top).	plant <f88r>[1,4] - mostly root, dark colour with light coloured sprouts East of plant <f88r>[1,4]. Kluge's 04A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.6	f88r.6	f88r.L1.6	L1	@Lf	Labels in row of plants 1 (top).	plant <f88r>[1,5] - light coloured roots, dark leaf East of plant <f88r>[1,5], West of its leaf.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.12	f88r.12	f88r.C2.1	C2	@Lc	Labels associated with container 2 (middle).	Label West of container, near top. Kluge's 05A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.13	f88r.13	f88r.L2.2	L2	@Lf	Labels in row of plants 2 (middle)	There are 6 labels and 4 plants, the last one with two kinds of leaves. It is not clear how plants and labels are to be paired up. We assume that the first label is attached to the container at left. plant <f88r>[2,1] - light and dark roots, dark flowers East of plant <f88r>[2,1]. Kluge's 06B.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.14	f88r.14	f88r.L2.3	L2	@Lf	Labels in row of plants 2 (middle)	plant <f88r>[2,2] - light, dark roots, dark where stem meets roots. East of plant <f88r>[2,2]. Kluge's 07A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.15	f88r.15	f88r.L2.4	L2	@Lf	Labels in row of plants 2 (middle)	plant <f88r>[2,3] - Blotchy flower. East of plant <f88r>[2,3]. Kluge's 08A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.16	f88r.16	f88r.L2.5	L2	@Lf	Labels in row of plants 2 (middle)	plant <f88r>[2,4] - light coloured hairy root, dark leaf. East of plant <f88r>[2,4]. Kluge's 08B.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.17	f88r.17	f88r.L2.6	L2	@Lf	Labels in row of plants 2 (middle)	plant <f88r>[2,5] - speckled root, hand-shaped leaf plant <f88r>[2,5] - second set of leaves (triangular). Against right edge, East of second set of leaves of plant <f88r>[2,5]. Kluge's 09A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.23	f88r.23	f88r.C3.1	C3	@Lc	Labels associated with container 3 (bottom).	East of container, near top. Kluge's 10A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.24	f88r.24	f88r.L3.2	L3	@Lf	Labels in row of plants 3 (bottom)	There are three labels and two plants in this row. We presume that the first label is attached to the container at left. (However, there is an unlabeled plant below paragraph 3...) West of plant <f88r>[3,1]. Kluge's 10B.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88r	f88r.25	f88r.25	f88r.L3.3	L3	@Lf	Labels in row of plants 3 (bottom)	plant <f88r>[3,1] - bulb with thin roots, triangular serrated leaves plant <f88r>[3,2] - light coloured roots with bumps, round knobby leaves. Above plant <f88r>[3,2]. Kluge's 11A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.1	f88v.1	f88v.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of container, near top. Kluge's 13A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.2	f88v.2	f88v.L1.2	L1	@Lf	Labels in row of plants 1 (top).	There are 5 labels alternating with 4 plants. We assume that the first one is attached to the container at left. plant <f88v>[1,1] - 2 dark roots, dark leaves East of plant <f88v>[1,1]. Kluge's 13B.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.3	f88v.3	f88v.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f88v>[1,2] - dark roots, dark leaves. East of plant <f88v>[1,2]. Kluge's 14A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.4	f88v.4	f88v.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f88v>[1,3] - dark roots, dark flower, grasses? at top of root. East of plant <f88v>[1,3]. Kluge's 15A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.5	f88v.5	f88v.L1.5	L1	@Lf	Labels in row of plants 1 (top).	plant <f88v>[1,4] - 2 dark roots, dark leaves. East of plant <f88v>[1,4]. Kluge's 16A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.11	f88v.11	f88v.C2.1	C2	@Lc	Labels associated with container 2 (middle).	East of container, near top. Kluge's 17A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.12	f88v.12	f88v.L2.2	L2	@Lf	Labels in row of plants 2 (middle).	There are 4 labels alternating with 3 plants. We assume that the first label refers to the container at left. plant <f88v>[2,1] - multiple dark roots, flying-squirrel leaf. East of plant <f88v>[2,1]. Kluge's 17B.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.13	f88v.13	f88v.L2.3	L2	@Lf	Labels in row of plants 2 (middle).	plant <f88v>[2,2] - alternating light and dark roots, dark star-shaped leaf. East of plant <f88v>[2,2]. Kluge's 18A.	PLANT;STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.14	f88v.14	f88v.L2.4	L2	@Lf	Labels in row of plants 2 (middle).	plant <f88v>[2,3] - multiple light roots, large dark leaves. East of plant <f88v>[2,3]. Kluge's 19A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.27	f88v.27	f88v.C3.1	C3	@Lc	Labels associated with container 3 (bottom).	Label under container. Kluge's 20A.	LABEL	LABEL_ONLY		REL_ARRAY_OR_GROUP	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.28	f88v.28	f88v.L3.1	L3	@Lf	Labels on row of plants 3 (bottom).	There are 4 labels alternating with 3 plants. The first label is under the container at left; assumed to refer to it. plant <f88v>[3,1] - large light coloured root, dark leaves East of plant <f88v>[3,1]. Kluge's 20B.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.29	f88v.29	f88v.L3.2	L3	@Lf	Labels on row of plants 3 (bottom).	plant <f88v>[3,2] - large light coloured root, dark leaves. East of plant <f88v>[3,2]. Kluge's 21A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f88v	f88v.30	f88v.30	f88v.L3.3	L3	@Lf	Labels on row of plants 3 (bottom).	plant <f88v>[3,3] - multiple roots mostly light coloured, dark leaves. Against right edge of panel, East of plant <f88v>[3,3]. Kluge's 22A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.1	f89r1.1	f89r1.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of container, near top. Kluge's 23A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.2	f89r1.2	f89r1.L1.2	L1	@Lf	Labels in row of plants 1 (top).	There are 5 labels alternating with 4 plants. We assume that the first one is attached to the container at left. plant <f89r1>[1,1] - large light coloured root East of plant <f89r1>[1,1]. Kluge's 23B.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.3	f89r1.3	f89r1.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r1>[1,2] - light coloured root, dark leaves, stem East of plant <f89r1>[1,2]. Kluge's 24A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.4	f89r1.4	f89r1.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r1>[1,3] - three roots, hairy base of stem, dark flowers East of plant <f89r1>[1,3]. Kluge's 25A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.5	f89r1.5	f89r1.L1.5	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r1>[1,4] - large twotone root with duck(?) face, light leaf East of plant <f89r1>[1,4]. Kluge's 26A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.11	f89r1.11	f89r1.C2.1	C2	@Lc	Labels associated with container 2 (middle).	East of container, a bit above its widest point. <f89r1.C2.1;L> was part of Latham's L2.1. <f89r1.C2.1;K> was part of Kluge's 27A.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.12	f89r1.12	f89r1.L2.1	L2	@Lf	Labels in row of plants 2 (middle).	There are 4 labels alternating with 3 plants. We assume that the first one refers to the container at left. plant <f89r1>[2,1] - large striped root, dark leaf East of plant <f89r1>[2,1]. <f89r1.L2.1;L> was part of Latham's L2.1. <f89r1.L2.1;K> was part of Kluge's 27A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.13	f89r1.13	f89r1.L2.2	L2	@Lf	Labels in row of plants 2 (middle).	plant <f89r1>[2,2] - roots only, light colour East of plant <f89r1>[2,2]. Kluge's 28A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.14	f89r1.14	f89r1.L2.3	L2	@Lf	Labels in row of plants 2 (middle).	plant <f89r1>[2,3] - large striped root - mostly dark Above plant <f89r1>[2,3]. Kluge's 29A.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.24	f89r1.24	f89r1.C3.1	C3	@Lc	Labels associated with container 3 (bottom).	East of container, just above base. Kluge's 30A in <f89r>.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.25	f89r1.25	f89r1.L3.2	L3	@Lf	Labels in row of plants 3 (bottom)	There are four labels alternating with 3 plants. We assume that the first one refers to the container at left. plant <f89r1>[3,1] - light coloured roots, shark-teeth leaf East of plant <f89r1>[3,1], below leaf. Kluge's 30B in <f89r>.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.26	f89r1.26	f89r1.L3.3	L3	@Lf	Labels in row of plants 3 (bottom)	plant <f89r1>[3,2] - light coloured roots with heads, dark tapered leaf East of plant <f89r1>[3,2], below leaf. Kluge's 31A in <f89r>.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r1	f89r1.27	f89r1.27	f89r1.L3.4	L3	@Lf	Labels in row of plants 3 (bottom)	plant <f89r1>[3,3] - light coloured roots, oval leaf with spikes. East of plant <f89r1>[3,3]. Kluge's 32A in <f89r>. &CPo; = @C ligd to platf @P ligd to top of @o. &CP; = (presumably) a @C ligd to a platf gallows @P but not ligd to the next glyph.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.1	f89r2.1	f89r2.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of container, just above top of body. Latham's t.1. Kluge's 33A in <f89v>. Grove's X.6.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.2	f89r2.2	f89r2.L1.1	L1	@Lf	Labels in row of plants 1 (top).	There are four plants and five labels. We assume that the first label is attached to the container at left. plant <f89r2>[1,1] dark roots, dark leaves with light stripe East of plant <f89r2>[1,1]. Latham's t.2. Kluge's 33B in <f89v>. Grove's X.4.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.3	f89r2.3	f89r2.L1.2	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r2>[1,2] dark roots, flowers?, grassy at base of stem East of plant <f89r2>[1,2], below leaves. Latham's t.3. Kluge's 34A in <f89v>. Grove's X.8.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.4	f89r2.4	f89r2.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r2>[1,3] large, light roots, dark leaves East of plant <f89r2>[1,3], below leaves. Latham's t.4. Kluge's 35A in <f89v>. Grove's X.18.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
