consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f86v5.22|C005	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	16	17	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.22|C006	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	18	20	3	AKA	A1 K2 A2	A1 K2 A2	A1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.22|C007	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	21	27	7	QJABQAG	Q2 J1 A1 B1 Q1 A3 G1	Q2 J1 A1 B1 Q1 A3 G1	Q2 J1 A1 Ba Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.22|C008	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	28	33	6	AQABAG	A1 Q2 A1 B1 A3 G1	A1 Q2 A1 B1 A3 G1	A1 Q2 A1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.22|C009	f86v5.22	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	34	37	4	AQAF	A1 Q1 A3 F1	A1 Q1 A3 F1	Aa Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.24|C001	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	3	3	AAC	A1 A3 C1	A1 A3 C1	A1 A3 C1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C002	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	4	5	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C003	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	6	9	4	AQAF	A2 Q1 A3 F1	A2 Q1 A3 F1	A2 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C004	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	10	13	4	AQAB	A1 Q1 A3 B2	A1 Q1 A3 B2	A1 Q1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C005	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	14	18	5	QKABA	Q1 K1 A1 B1 A2	Q1 K1 A1 B1 A2	Q1 K1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C006	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	19	21	3	KUA	K1 U1 A2	K1 U1 A2	K1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C007	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	22	25	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C008	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	26	30	5	ABQAC	A1 B2 Q1 A3 C1	A1 B2 Q1 A3 C1	A1 B2 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.24|C009	f86v5.24	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	31	34	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.25|C001	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	6	1	3	3	CAF	C2 A3 F3	C2 A3 F3	C2 A3 F3	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.25|C002	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	6	4	6	3	QAF	Q1 A3 F1	Q1 A3 F1	Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.25|C003	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	6	7	8	2	AC	A3 C1	A3 C1	A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.25|C004	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	6	9	14	6	ABALKA	A3 B2 A1 L1 K2 A2	A3 B2 A1 L1 K2 A2	A3 B2 A1 L1 K2 A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.25|C005	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	6	15	18	4	DAKA	D1 A1 K2 A2	D1 A1 K2 A2	D1 A1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.25|C006	f86v5.25	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	6	19	23	5	BQJCA	B2 Q1 J1 C2 A2	B2 Q1 J1 C2 A2	B2 Q1 J1 C2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.27|C001	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	11	1	4	4	PKAC	P1 K1 A1 C1	P1 K1 A1 C1	P1 K1 A1 C1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C002	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	11	5	9	5	APKAC	A2 P1 K1 A1 C1	A2 P1 K1 A1 C1	A2 P1 K1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C003	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	11	10	11	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C004	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	11	12	15	4	AQAC	A1 Q2 A3 C1	A1 Q2 A3 C1	A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C005	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	11	16	19	4	LABA	L1 A1 B1 A2	L1 A1 B1 A2	L1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C006	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	11	20	25	6	PKAQAC	P1 K1 A2 Q1 A3 C1	P1 K1 A2 Q1 A3 C1	P1 K1 A2 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C007	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	11	26	29	4	AQAC	A2 Q2 A3 C1	A2 Q2 A3 C1	A2 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C008	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	11	30	33	4	ABAC	A1 B1 A3 C1	A1 B1 A3 C1	A1 B1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C009	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	11	34	36	3	AMC	A1 M1 C2	A1 M1 C2	A1 M1 C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C010	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	11	37	40	4	ACAB	A3 C1 A3 B2	A3 C1 A3 B2	A3 C1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.27|C011	f86v5.27	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	11	11	41	42	2	AB	A1 B3	A1 B3	A1 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.29|C001	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	6	6	ALJAAC	A2 L1 J1 A1 A3 C1	A2 L1 J1 A1 A3 C1	A2 L1 J1 A1 A3 C1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C002	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	7	13	7	DAQJABA	D1 A1 Q2 J1 A1 B1 A2	D1 A1 Q2 J1 A1 B1 A2	D1 A1 Q2 J1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C003	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	14	18	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C004	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	19	22	4	LABA	L1 A1 B1 A2	L1 A1 B1 A2	Lb A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C005	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	23	27	5	DAQAB	D1 A1 Q1 A3 B2	D1 A1 Q1 A3 B2	D1 A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C006	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	28	31	4	QKJA	Q2 K1 J1 A2	Q2 K1 J1 A2	Q2 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C007	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	32	35	4	AQKA	A2 Q2 K1 A2	A2 Q2 K1 A2	A2 Q2 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C008	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	36	38	3	QAB	Q2 A3 B2	Q2 A3 B2	Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.29|C009	f86v5.29	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	39	41	3	QAC	Q2 A3 C1	Q2 A3 C1	Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.3|C001	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	4	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C002	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	5	7	3	KBA	K1 B1 A2	K1 B1 A2	K1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C003	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	8	12	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 Aa C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C004	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	13	16	4	AQMA	A1 Q1 M1 A2	A1 Q1 M1 A2	A1 Q1 M1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C005	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	17	22	6	LJAQAG	L1 J1 A1 Q1 A3 G1	L1 J1 A1 Q1 A3 G1	L1 J1 A1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C006	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	23	27	5	KJAQA	K1 J1 A1 Q1 A2	K1 J1 A1 Q1 A2	K1 J1 A1 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C007	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	28	35	8	AQKABAEB	A1 Q2 K2 A1 B1 A3 E1 B2	A1 Q2 K2 A1 B1 A3 E1 B2	A1 Q2 K2 A1 B1 A3 E1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C008	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	36	39	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.3|C009	f86v5.3	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	40	43	4	AQAF	A1 Q2 A3 F1	A1 Q2 A3 F1	A1 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.31|C001	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	10	1	3	3	QAB	Q2 A1 B2	Q2 A1 B2	Q2 A1 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C002	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	10	4	6	3	QAG	Q1 A3 G1	Q1 A3 G1	Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C003	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	10	7	11	5	AQKBA	A2 Q2 K1 B1 A2	A2 Q2 K1 B1 A2	A2 Q2 K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C004	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	10	12	14	3	KAB	K1 A1 B2	K1 A1 B2	K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C005	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	10	15	19	5	AQJBA	A2 Q2 J1 B1 A2	A2 Q2 J1 B1 A2	A2 Q2 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C006	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	10	20	23	4	AQAF	A2 Q2 A3 F1	A2 Q2 A3 F1	A2 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C007	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	10	24	28	5	DABAG	D1 A1 B1 A3 G1	D1 A1 B1 A3 G1	D1 A1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C008	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	10	29	33	5	AQABA	A2 Q2 A1 B1 A2	A2 Q2 A1 B1 A2	A2 Q2 A1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C009	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	10	34	38	5	AQJLA	A2 Q1 J1 L1 A2	A2 Q1 J1 L1 A2	A2 Q1 J1 L1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.31|C010	f86v5.31	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	10	39	40	2	AC	A3 C1	A3 C1	A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.32|C001	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	12	1	4	4	BLJA	B1 L1 J1 A2	B1 L1 J1 A2	B1 Lb J1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C002	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	12	5	8	4	AQKA	A2 Q2 K1 A2	A2 Q2 K1 A2	A2 Q2 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C003	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	12	9	10	2	BA	B1 A2	B1 A2	B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C004	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	12	11	15	5	DAQAB	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C005	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	12	16	18	3	LBA	L1 B1 A2	L1 B1 A2	L1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C006	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	12	19	20	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C007	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	12	21	22	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C008	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	12	23	26	4	KABA	K1 A1 B1 A2	K1 A1 B1 A2	K1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C009	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	12	27	29	3	KJA	K1 J1 A2	K1 J1 A2	K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C010	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	12	30	31	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.32|C011	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	11	12	32	36	5	QJABA	Q2 J1 A1 B1 A2	Q2 J1 A1 B1 A2	Q2 J1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
