edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
ZL3b	f73v.13	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oteody	ot+od	BOUND_E+BARE	oteody=C04+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.14	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ypaiin	aii	BARE	ypaiin=C06[BARE]{H95:EXACT}		1	1
ZL3b	f73v.15	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	yfaiin y	aii	BARE	yfaiin=C06[BARE]{H95:EXACT}		1	1
ZL3b	f73v.16	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ofcheesy	o+Hees	BARE+BARE	ofcheesy=C05+R:Hees[BARE+BARE]{H95:OPEN}		0	0
ZL3b	f73v.17	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oraiiny	or	REL_I	oraiiny=C07[REL_I]{H95:COMP}		1	1
ZL3b	f73v.18	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ykeeody	e+od	BOUND_E+BARE	ykeeody=C11+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.19	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	okeos	ok+os	BOUND_E+BARE	okeos=C02+C27[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.2	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oteody	ot+od	BOUND_E+BARE	oteody=C04+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.20	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ykeear	e	BOUND_E	ykeear=C11[BOUND_E]{H95:COMP}		1	1
ZL3b	f73v.21	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	qokeoly	ok+ol	Q_BOUND_E+BARE	qokeoly=C02+C03[Q_BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.22	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	CONT		21	oteotos alshy oteolain chokeedam otody qoty shedy chdy tchol oteody cheytey choty okey dy okecholy otey chodaiin chey okeedy saly ar daly	ot+ot+os al+H ot+ol Hok ot+od ot H Hd H ot+od H+t Hot ok ok+H ot Hod H ok al ar al	BOUND_E+BARE+BARE BARE+BARE BOUND_E+REL_I BOUND_D BARE+BARE Q_BARE BOUND_D BARE FREE_L BOUND_E+BARE BOUND_E+BOUND_E BARE BOUND_E BOUND_E+FREE_L BOUND_E REL_I BOUND_E BOUND_D BARE BARE BARE	oteotos=C04+C04+C27[BOUND_E+BARE+BARE]{H95:COMP} | alshy=C13+C01[BARE+BARE]{H95:COMP} | oteolain=C04+C03[BOUND_E+REL_I]{H95:COMP} | chokeedam=C28[BOUND_D]{H95:COMP} | otody=C04+C10[BARE+BARE]{H95:COMP} | qoty=C04[Q_BARE]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | chdy=C14[BARE]{H95:COMP} | tchol=C01[FREE_L]{H95:COMP} | oteody=C04+C10[BOUND_E+BARE]{H95:COMP} | cheytey=C01+C24[BOUND_E+BOUND_E]{H95:COMP} | choty=C31[BARE]{H95:EXACT} | okey=C02[BOUND_E]{H95:COMP} | okecholy=C02+C01[BOUND_E+FREE_L]{H95:COMP} | otey=C04[BOUND_E]{H95:COMP} | chodaiin=C22[REL_I]{H95:EXACT} | chey=C01[BOUND_E]{H95:COMP} | okeedy=C02[BOUND_D]{H95:COMP} | saly=C13[BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | daly=C13[BARE]{H95:COMP}		21	21
ZL3b	f73v.23	f73v	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	otedy	ot	BOUND_D	otedy=C04[BOUND_D]{H95:COMP}		1	1
ZL3b	f73v.24	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	eeed	e	BOUND_D	eeed=C11[BOUND_D]{H95:COMP}		1	1
ZL3b	f73v.25	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oky	ok	BARE	oky=C02[BARE]{H95:COMP}		1	1
ZL3b	f73v.26	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oia	oi	FREE_A	oia=R:oi[FREE_A]{H95:EXACT}		0	1
ZL3b	f73v.27	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	okal	ok	FREE_L	okal=C02[FREE_L]{H95:COMP}		1	1
ZL3b	f73v.28	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ykey	e	BARE	ykey=C11[BARE]{H95:COMP}		1	1
ZL3b	f73v.29	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ykeee	e	BOUND_E	ykeee=C11[BOUND_E]{H95:COMP}		1	1
ZL3b	f73v.3	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	oteedy	ot	BOUND_D	oteedy=C04[BOUND_D]{H95:COMP}		1	1
ZL3b	f73v.30	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	okeod	ok+od	BOUND_E+BARE	okeod=C02+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.31	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ykey	e	BARE	ykey=C11[BARE]{H95:COMP}		1	1
ZL3b	f73v.32	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	ypal	al	BARE	ypal=C13[BARE]{H95:COMP}		1	1
ZL3b	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	CONT		10	otedchor alar olkcho otolam o kees char y ytaly alaly otaram	ot+H al ol+k+Ho ot+ol o ees H al al otar	BOUND_D+FREE_R FREE_R BARE+BARE+BARE BARE+FREE_A BARE BARE FREE_R BARE FREE_L FREE_A	otedchor=C04+C01[BOUND_D+FREE_R]{H95:COMP} | alar=C13[FREE_R]{H95:COMP} | olkcho=C03+C08+C15[BARE+BARE+BARE]{H95:COMP} | otolam=C04+C03[BARE+FREE_A]{H95:COMP} | o=C05[BARE]{H95:COMP} | kees=R:ees[BARE]{H95:EXACT} | char=C01[FREE_R]{H95:COMP} | ytaly=C13[BARE]{H95:COMP} | alaly=C13[FREE_L]{H95:COMP} | otaram=R:otar[FREE_A]{H95:EXACT}		8	10
ZL3b	f73v.4	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	eeeody	e+od	BOUND_E+BARE	eeeody=C11+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.5	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	CONT		32	otoar ykeody okodeey qopchey opaiin qoteedy dpy otedy shedy qokeody cheor al okegal oteody shedy otesalod air chy ykeesaly y keoly dys opchey dy toly chfaikchy ytedar eeey qokeey oty yteedy choldy qokalaiin ykaipy orary	ot+o e+od ok+od+e o+H o ot ot H ok+od H+or al ok ot+od H otes+od air H ees e+ol s o+H ol H+k+H ed e ok ot e H+d okal ai or	BARE+FREE_R BARE+BARE BARE+BARE+BOUND_E Q_BARE+BOUND_E REL_I Q_BOUND_D BOUND_D BOUND_D Q_BOUND_E+BARE BOUND_E+BARE BARE BOUND_E BOUND_E+BARE BOUND_D FREE_L+BARE BARE BARE FREE_L BARE+BARE BARE BARE+BOUND_E BARE REL_I+BARE+BARE FREE_R BOUND_E Q_BOUND_E BARE BOUND_D FREE_L+BARE Q_REL_I BARE FREE_R	otoar=C04+C05[BARE+FREE_R]{H95:COMP} | ykeody=C11+C10[BARE+BARE]{H95:COMP} | okodeey=C02+C10+C11[BARE+BARE+BOUND_E]{H95:COMP} | qopchey=C05+C01[Q_BARE+BOUND_E]{H95:COMP} | opaiin=C05[REL_I]{H95:COMP} | qoteedy=C04[Q_BOUND_D]{H95:COMP} | otedy=C04[BOUND_D]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qokeody=C02+C10[Q_BOUND_E+BARE]{H95:COMP} | cheor=C01+C07[BOUND_E+BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | okegal=C02[BOUND_E]{H95:COMP} | oteody=C04+C10[BOUND_E+BARE]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | otesalod=R:otes+C10[FREE_L+BARE]{H95:OPEN} | air=C26[BARE]{H95:EXACT} | chy=C01[BARE]{H95:COMP} | ykeesaly=R:ees[FREE_L]{H95:EXACT} | keoly=C11+C03[BARE+BARE]{H95:COMP} | dys=C18[BARE]{H95:COMP} | opchey=C05+C01[BARE+BOUND_E]{H95:COMP} | toly=C03[BARE]{H95:COMP} | chfaikchy=C01+C08+C01[REL_I+BARE+BARE]{H95:COMP} | ytedar=C30[FREE_R]{H95:EXACT} | eeey=C11[BOUND_E]{H95:COMP} | qokeey=C02[Q_BOUND_E]{H95:COMP} | oty=C04[BARE]{H95:COMP} | yteedy=C11[BOUND_D]{H95:COMP} | choldy=C01+C16[FREE_L+BARE]{H95:COMP} | qokalaiin=R:okal[Q_REL_I]{H95:EXACT} | ykaipy=C19[BARE]{H95:EXACT} | orary=C07[FREE_R]{H95:COMP}		29	31
ZL3b	f73v.6	f73v	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	okeody	ok+od	BOUND_E+BARE	okeody=C02+C10[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.7	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	sheol	H+ol	BOUND_E+BARE	sheol=C01+C03[BOUND_E+BARE]{H95:COMP}		1	1
ZL3b	f73v.8	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	odees	od+ees	BARE+BARE	odees=C10+R:ees[BARE+BARE]{H95:OPEN}		0	0
ZL3b	f73v.9	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	CONT		1	eery	eer	BARE	eery=R:eer[BARE]{H95:OPEN}		0	0
ZL3b	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	OPEN	k	7	kchedykary okeey qokar shyk chedy qotar shedy	H+k ok ok Hk H ot H	BOUND_D+FREE_R BOUND_E Q_FREE_R BARE BOUND_D Q_FREE_R BOUND_D	kchedykary=C01+C08[BOUND_D+FREE_R]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | shyk=C29[BARE]{H95:EXACT} | chedy=C01[BOUND_D]{H95:COMP} | qotar=C04[Q_FREE_R]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP}		7	7
ZL3b	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	9	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	H ot Hd H ok Hckh ot ed l+H	FREE_R Q_FREE_R BARE BOUND_E Q_REL_I BARE BOUND_E BARE BARE+BOUND_D	dshor=C01[FREE_R]{H95:COMP} | qotar=C04[Q_FREE_R]{H95:COMP} | chdy=C14[BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | chckhy=C25[BARE]{H95:EXACT} | otey=C04[BOUND_E]{H95:COMP} | tedy=C30[BARE]{H95:EXACT} | lchedy=C09+C01[BARE+BOUND_D]{H95:COMP}		9	9
ZL3b	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam	ok okair ol ok ok ok H or H+k	Q_BOUND_D Q_BARE BARE Q_BOUND_D Q_FREE_L FREE_R BOUND_D BARE BOUND_E+FREE_A	qokeedy=C02[Q_BOUND_D]{H95:COMP} | qokair=R:okair[Q_BARE]{H95:EXACT} | oly=C03[BARE]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | dor=C07[BARE]{H95:COMP} | chekam=C01+C08[BOUND_E+FREE_A]{H95:COMP}		8	9
ZL3b	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	s	10	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	H+ckh ok ol H r ol H H ol+H ok	BOUND_E+BARE Q_FREE_L BARE BOUND_E BARE BARE BOUND_E BOUND_E BARE+BOUND_D Q_BARE	ssheckhy=C01+C21[BOUND_E+BARE]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | oly=C03[BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | r=C20[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | olshedy=C03+C01[BARE+BOUND_D]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP}	W9>W10:BOUND_D>Q_BARE	10	10
ZL3b	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		8	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	H e ok ok ok ok ok ol+H	BOUND_D BOUND_D Q_BOUND_D Q_BOUND_D Q_BOUND_D Q_BOUND_D Q_REL_I BARE+BOUND_D	pchedy=C01[BOUND_D]{H95:COMP} | keedy=C11[BOUND_D]{H95:COMP} | qokedy=C02[Q_BOUND_D]{H95:COMP} | qokedy=C02[Q_BOUND_D]{H95:COMP} | qokedy=C02[Q_BOUND_D]{H95:COMP} | qokedy=C02[Q_BOUND_D]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | olshedy=C03+C01[BARE+BOUND_D]{H95:COMP}	W2>W3:BOUND_D>Q_BOUND_D	8	8
ZL3b	f75r.14	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	ai al ei+H ok ol+H ok Hckh ok ot al	BARE BARE BARE+BARE Q_REL_I BARE+BOUND_D Q_REL_I BARE Q_REL_I FREE_R BARE	sain=C19[BARE]{H95:EXACT} | al=C13[BARE]{H95:COMP} | keishy=R:ei+C01[BARE+BARE]{H95:OPEN} | qokain=C02[Q_REL_I]{H95:COMP} | olshedy=C03+C01[BARE+BOUND_D]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | chckhy=C25[BARE]{H95:EXACT} | qokain=C02[Q_REL_I]{H95:COMP} | otar=C04[FREE_R]{H95:COMP} | aly=C13[BARE]{H95:COMP}	W5>W6:BOUND_D>Q_REL_I	9	9
ZL3b	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	ai ok ol+k+ol aii H ol or H ok+Hd ok	BARE Q_REL_I Q_BARE+BOUND_E+BARE BARE BOUND_D BARE BARE BOUND_D BARE+BARE Q_BARE	sain=C19[BARE]{H95:EXACT} | qokain=C02[Q_REL_I]{H95:COMP} | qolkeeoly=C03+C08+C03[Q_BARE+BOUND_E+BARE]{H95:COMP} | saiin=C06[BARE]{H95:EXACT} | chedy=C01[BOUND_D]{H95:COMP} | sol=C03[BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | okchdy=C02+C14[BARE+BARE]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP}		10	10
ZL3b	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	9	dshedy qokar sheedy lch shokain chy okshedy qokain chedy	H ok H l+H Hok H ok+H ok H	BOUND_D Q_FREE_R BOUND_D BARE+BARE REL_I BARE BARE+BOUND_D Q_REL_I BOUND_D	dshedy=C01[BOUND_D]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | sheedy=C01[BOUND_D]{H95:COMP} | lch=C09+C01[BARE+BARE]{H95:COMP} | shokain=C28[REL_I]{H95:COMP} | chy=C01[BARE]{H95:COMP} | okshedy=C02+C01[BARE+BOUND_D]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP}	W7>W8:BOUND_D>Q_REL_I	9	9
ZL3b	f75r.17	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	pchedar shepchy lshedary dal shal shy kol shedy qokam	H H+H l+H al H H ol H ok	BOUND_D BOUND_E+BARE BARE+BOUND_D BARE FREE_L BARE BARE BOUND_D Q_FREE_A	pchedar=C01[BOUND_D]{H95:COMP} | shepchy=C01+C01[BOUND_E+BARE]{H95:COMP} | lshedary=C09+C01[BARE+BOUND_D]{H95:COMP} | dal=C13[BARE]{H95:COMP} | shal=C01[FREE_L]{H95:COMP} | shy=C01[BARE]{H95:COMP} | kol=C03[BARE]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qokam=C02[Q_FREE_A]{H95:COMP}		9	9
ZL3b	f75r.18	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	s	9	sol sheedy qol shedy qol otain char sar oly	ol H ol H ol ot H ar ol	BARE BOUND_D Q_BARE BOUND_D Q_BARE REL_I FREE_R BARE BARE	sol=C03[BARE]{H95:COMP} | sheedy=C01[BOUND_D]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | otain=C04[REL_I]{H95:COMP} | char=C01[FREE_R]{H95:COMP} | sar=C12[BARE]{H95:EXACT} | oly=C03[BARE]{H95:COMP}	W2>W3:BOUND_D>Q_BARE;W4>W5:BOUND_D>Q_BARE	9	9
ZL3b	f75r.19	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		8	qokshedy qol shey qoky shey ey qokain ar	ok+H ol H ok H e ok ar	Q_BARE+BOUND_D Q_BARE BOUND_E Q_BARE BOUND_E BARE Q_REL_I BARE	qokshedy=C02+C01[Q_BARE+BOUND_D]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | ey=C11[BARE]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | ar=C12[BARE]{H95:EXACT}	W1>W2:BOUND_D>Q_BARE;W3>W4:BOUND_E>Q_BARE	8	8
ZL3b	f75r.2	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		8	dain shey ly ssheol qoldy chedykar chekeedy ror	ai H l H+ol ol+d H+k H+k r+or	BARE BOUND_E BARE BOUND_E+BARE Q_BARE+BARE BOUND_D+FREE_R BOUND_E+BOUND_D BARE+BARE	dain=C19[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | ly=C09[BARE]{H95:COMP} | ssheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qoldy=C03+C16[Q_BARE+BARE]{H95:COMP} | chedykar=C01+C08[BOUND_D+FREE_R]{H95:COMP} | chekeedy=C01+C08[BOUND_E+BOUND_D]{H95:COMP} | ror=C20+C07[BARE+BARE]{H95:COMP}		8	8
ZL3b	f75r.20	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	ry shey qor chey lchey lo ydain shey qokain	r H or H l+H l+o ai H ok	BARE BOUND_E Q_BARE BOUND_E BARE+BOUND_E BARE+BARE BARE BOUND_E Q_REL_I	ry=C20[BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | qor=C07[Q_BARE]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | lchey=C09+C01[BARE+BOUND_E]{H95:COMP} | lo=C09+C05[BARE+BARE]{H95:COMP} | ydain=C19[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP}	W2>W3:BOUND_E>Q_BARE	9	9
ZL3b	f75r.21	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	o	8	oqokain chey qckhsy or ysheor ol lor am	o+ok H ckhs or H+or ol l+or a	BARE+Q_REL_I BOUND_E Q_BARE BARE BOUND_E+BARE BARE BARE+BARE BARE	oqokain=C05+C02[BARE+Q_REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qckhsy=R:ckhs[Q_BARE]{H95:OPEN} | or=C07[BARE]{H95:COMP} | ysheor=C01+C07[BOUND_E+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | lor=C09+C07[BARE+BARE]{H95:COMP} | am=C23[BARE]{H95:EXACT}	W2>W3:BOUND_E>Q_BARE	7	7
ZL3b	f75r.22	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	odar shey qokain chedy or shey kar chedy sar	od H ok H or H ar H ar	FREE_R BOUND_E Q_REL_I BOUND_D BARE BOUND_E BARE BOUND_D BARE	odar=C10[FREE_R]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | or=C07[BARE]{H95:COMP} | shey=C01[BOUND_E]{H95:COMP} | kar=C12[BARE]{H95:EXACT} | chedy=C01[BOUND_D]{H95:COMP} | sar=C12[BARE]{H95:EXACT}		9	9
ZL3b	f75r.23	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		7	pchey kshey qokeey qokal sshey qol chedyqokam	H H ok ok H ol H+ok	BOUND_E BOUND_E Q_BOUND_E Q_FREE_L BOUND_E Q_BARE BOUND_D+Q_FREE_A	pchey=C01[BOUND_E]{H95:COMP} | kshey=C01[BOUND_E]{H95:COMP} | qokeey=C02[Q_BOUND_E]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | sshey=C01[BOUND_E]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | chedyqokam=C01+C02[BOUND_D+Q_FREE_A]{H95:COMP}	W2>W3:BOUND_E>Q_BOUND_E;W5>W6:BOUND_E>Q_BARE	7	7
ZL3b	f75r.24	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		7	qokain olkeey qolkary sain checthy lor ol	ok ol+k ol+k ai H+cth l+or ol	Q_REL_I BARE+BOUND_E Q_BARE+FREE_R BARE BOUND_E+BARE BARE+BARE BARE	qokain=C02[Q_REL_I]{H95:COMP} | olkeey=C03+C08[BARE+BOUND_E]{H95:COMP} | qolkary=C03+C08[Q_BARE+FREE_R]{H95:COMP} | sain=C19[BARE]{H95:EXACT} | checthy=C01+C17[BOUND_E+BARE]{H95:COMP} | lor=C09+C07[BARE+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP}	W2>W3:BOUND_E>Q_BARE	7	7
ZL3b	f75r.25	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		7	sain shckhy qokeedy shy dy qokeedy lchedy ram	ai Hckh ok H ok l+H r	BARE BARE Q_BOUND_D BARE Q_BOUND_D BARE+BOUND_D FREE_A	sain=C19[BARE]{H95:EXACT} | shckhy=C25[BARE]{H95:EXACT} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | shy=C01[BARE]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | lchedy=C09+C01[BARE+BOUND_D]{H95:COMP} | ram=C20[FREE_A]{H95:COMP}		7	7
ZL3b	f75r.26	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		8	dain ol sheol dain ol qoly dar ajy	ai ol H+ol ai ol ol ar a+j	BARE BARE BOUND_E+BARE BARE BARE Q_BARE BARE BARE+BARE	dain=C19[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | dain=C19[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | qoly=C03[Q_BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | ajy=C23+R:j[BARE+BARE]{H95:OPEN}		7	7
ZL3b	f75r.27	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	OPEN		10	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	al+H Ht+ol ot H H ok+d ar ot ot+od r+ol	BARE+FREE_R BARE+BARE Q_BARE FREE_R BOUND_D FREE_L+BARE BARE FREE_R BARE+BARE BARE+BARE	pdalshor=C13+C01[BARE+FREE_R]{H95:COMP} | shtol=R:Ht+C03[BARE+BARE]{H95:OPEN} | qoty=C04[Q_BARE]{H95:COMP} | pshar=C01[FREE_R]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | okaldy=C02+C16[FREE_L+BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | otody=C04+C10[BARE+BARE]{H95:COMP} | rol=C20+C03[BARE+BARE]{H95:COMP}		9	9
ZL3b	f75r.28	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT	t	11	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy	H H ok ol ol+dair H+cth ol l H ok l+ol+H	BOUND_D BOUND_D Q_BOUND_E BARE BARE+BARE BOUND_E+BARE Q_BARE BARE BOUND_D Q_BOUND_D BARE+BARE+BOUND_D	tchedy=C01[BOUND_D]{H95:COMP} | pchedy=C01[BOUND_D]{H95:COMP} | qokeey=C02[Q_BOUND_E]{H95:COMP} | sol=C03[BARE]{H95:COMP} | oldair=C03+R:dair[BARE+BARE]{H95:OPEN} | shecthy=C01+C17[BOUND_E+BARE]{H95:COMP} | qol=C03[Q_BARE]{H95:COMP} | l=C09[BARE]{H95:COMP} | sheedy=C01[BOUND_D]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | lolchedy=C09+C03+C01[BARE+BARE+BOUND_D]{H95:COMP}	W2>W3:BOUND_D>Q_BOUND_E;W9>W10:BOUND_D>Q_BOUND_D	10	10
ZL3b	f75r.29	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan	ai Hk l+o l+k ol ok+ol ai ol+H ok H ot	BARE FREE_L BARE+BARE BARE+REL_I BARE BOUND_D+Q_BARE BARE BARE+BOUND_E Q_BOUND_D BOUND_D Q_FREE_A	dain=C19[BARE]{H95:EXACT} | chkal=C29[FREE_L]{H95:EXACT} | lo=C09+C05[BARE+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | okeedyqol=C02+C03[BOUND_D+Q_BARE]{H95:COMP} | dain=C19[BARE]{H95:EXACT} | olchey=C03+C01[BARE+BOUND_E]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qotan=C04[Q_FREE_A]{H95:COMP}		11	11
