root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
Htaiir		NONCORE	1	BARE	2	2	2	1	1.0	0.5	0.0	0	0	BARE	BARE:2	P:2	o:1;H:1	H:2;aii:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1;H:1	H:1		2	2	2	1	1.0	0.5	0.0	0	0	BARE	BARE:2	P:2	o:1;H:1	H:2;aii:1	
Htair		NONCORE	1	BARE	2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	L:1;P:1	H:1;ot:1	o:1;H:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	L:1;P:1	H:1;ot:1	o:1;H:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	L:1;P:1	H:1;ot:1	o:1;H:1	
Htc		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			L:1			o:1															
Htd		NONCORE	0																																1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1	aii:1	ot:1
Htees		NONCORE	0																																1	0	1	1	1.0	0.0	0.0	0	0			C:1	aii:1	aii:1	
Htl		NONCORE	1	BARE	2	2	1	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	okair:2	l:1;k:1;r:1;t:1		2	2	1	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	okair:2	l:1;k:1;r:1;tht:1		2	2	1	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	okair:2	l:1;k:1;r:1;t:1	
Hx		NONCORE	1	BARE	6	4	5	4	0.5	0.0	0.25	0	0	BARE	BARE:2;FREE_R:1;FREE_A:1	P:4;L:2	H:2;t:1;od:1;l:1;Hl:1;ot:1;o:1	ar:2;H:1;k:1;al:1	H:1;ss:1;o:1;or:1	5	5	5	3	0.6	0.0	0.2	0	0	BARE	BARE:3;FREE_R:1;FREE_A:1	P:5	H:3;t:1;od:1;l:1;Hl:1;ok:1;Hd:1;ot:1	H:1;k:1;al:1;ar:1;o:1;s:1	H:1;od:1	7	5	6	4	0.42857142857142855	0.0	0.2	0	0	BARE	BARE:3;FREE_R:1;FREE_A:1	P:5;L:2	H:3;o:2;t:1;l:1;Hl:1;ok:1;Hd:1;ot:1	ar:2;H:1;k:1;al:1;o:1	H:1;ss:1;o:1;os:1;od:1
Hzs		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ed:1	aii:1																															
a	C23	SPARSE_CORE_ATOM	1	BARE	470	390	171	8	0.6957446808510638	0.06153846153846154	0.5128205128205128	0	0	BARE	BARE:382;FREE_A:4;FREE_R:2;Q_BARE:1;Q_FREE_L:1	P:408;C:30;L:27;R:5	H:80;ok:49;ar:41;ot:34;aii:33;or:27;ol:23;air:17	H:58;o:25;ot:21;ok:20;ol:16;ar:14;al:12;a:11	s:38;d:27;k:26;H:13;t:12;e:11;o:9;or:6	430	350	156	8	0.7069767441860465	0.04857142857142857	0.58	0	0	BARE	BARE:346;FREE_A:2;Q_BARE:1;FREE_R:1	P:368;C:30;L:25;R:7	H:85;ok:42;ot:37;aii:33;ar:32;or:24;ol:23;al:17	H:49;ot:17;ok:17;ol:14;or:13;o:12;a:11;al:10	s:31;k:22;d:21;t:11;H:11;o:7;e:7;ol:5	484	396	168	8	0.7417355371900827	0.03535353535353535	0.5505050505050505	0	1	BARE	BARE:387;FREE_A:3;Q_BARE:2;FREE_R:2;FREE_L:1;Q_FREE_L:1	P:411;L:36;C:32;R:5	H:90;ok:52;ar:49;ot:38;ol:31;aii:30;or:23;k:21	H:59;o:24;ot:24;ok:22;ol:14;or:14;a:10;aii:10	k:32;s:25;d:18;t:11;H:11;o:10;e:8;ol:4
aair		NONCORE	0		1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	or:1		o:1																1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	r:1		
aalairi		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			C:1	or:1		d:1																														
ai	C19	SPARSE_CORE_ATOM	1	BARE	565	535	159	8	0.9274336283185841	0.19065420560747665	0.15700934579439252	0	0	BARE	BARE:534;FREE_R:1	P:542;C:11;L:9;R:3	H:129;ol:43;ok:38;o:34;ot:31;aii:27;ar:26;or:25	H:156;ol:63;ok:48;ot:34;k:31;ar:25;al:22;or:20	s:11;d:6;H:5;o:4;k:4;od:3;al:2;ai:2	568	545	160	8	0.8855633802816901	0.1871559633027523	0.1706422018348624	0	0	BARE	BARE:544;FREE_R:1	P:551;C:10;L:6;R:1	H:139;ol:49;ok:46;ot:41;o:37;aii:28;ar:26;or:23	H:152;ol:71;ok:53;ot:34;k:31;or:23;ar:20;o:20	s:14;d:8;th:8;k:5;kh:4;o:4;H:4;od:3	598	568	159	8	0.9448160535117057	0.176056338028169	0.1443661971830986	0	0	BARE	BARE:567;FREE_R:1	P:576;L:10;C:8;R:4	H:139;ok:48;ol:43;o:39;ot:36;ar:29;aii:25;k:23	H:159;ol:64;ok:58;ot:38;k:27;ar:22;al:20;a:19	d:9;k:5;o:5;s:4;H:4;al:2;od:1;t:1
aii	C06	SPARSE_CORE_ATOM	1	BARE	1834	1708	218	8	0.965103598691385	0.16217798594847777	0.14578454332552693	0	1	BARE	BARE:1705;Q_BARE:3	P:1732;C:78;L:19;R:5	H:454;ol:174;ok:156;or:147;ot:132;o:109;s:76;ar:72	H:476;ok:210;ol:167;ot:156;o:115;k:90;od:78;or:66	d:19;s:9;o:7;ol:5;od:5;H:4;al:3;os:2	1798	1683	217	8	0.9721913236929922	0.1592394533571004	0.1408199643493761	0	1	BARE	BARE:1680;Q_BARE:3	P:1706;C:70;L:18;R:4	H:448;ol:179;ok:162;or:147;ot:139;o:113;ar:67;e:53	H:456;ok:204;ol:168;ot:160;o:109;k:83;od:73;or:68	d:16;s:14;o:6;od:4;ol:3;H:3;or:1;t:1	1921	1787	219	8	0.9718896408120771	0.1505316172355904	0.13766088416340236	0	1	BARE	BARE:1785;Q_BARE:2	P:1810;C:92;L:15;R:4	H:494;ol:175;ok:153;o:152;or:138;ot:137;ar:81;s:69	H:517;ok:213;ot:173;ol:168;o:139;k:99;od:68;or:67	d:18;od:7;s:5;ol:4;H:3;o:3;al:3;or:2
aiii		NONCORE	1	BARE	81	76	55	7	0.9382716049382716	0.039473684210526314	0.13157894736842105	0	0	BARE	BARE:76	P:77;C:2;R:1;L:1	H:14;ol:13;or:13;ar:11;ok:8;ot:4;r:4;s:3	H:12;ok:12;ol:10;o:8;ot:5;al:4;k:4;t:3	d:2;c:1;k:1;ol:1	73	72	46	6	0.8904109589041096	0.041666666666666664	0.125	0	0	BARE	BARE:72	P:72;L:1	H:15;or:13;ol:9;ar:9;ok:6;ot:4;r:3;l:3	H:13;ok:11;ol:10;k:5;al:4;ot:4;o:3;Hees:2	d:2;k:2;th:1;e:1;r:1;o:1;ol:1;kh:1	88	83	59	7	0.9431818181818182	0.03614457831325301	0.14457831325301204	0	0	BARE	BARE:83	P:84;C:2;R:1;L:1	H:15;or:14;ol:12;ar:12;ok:8;ot:4;e:4;r:4	ok:15;H:14;ol:10;o:6;ot:6;k:5;al:4;e:4	d:2;e:1;k:1;ol:1
aiiil		NONCORE	1	BARE	3	3	3	2	0.6666666666666666	0.0	0.6666666666666666	0	0	BARE	BARE:3	P:3	aii:1;e:1;cthd:1;ar:1	air:1;ol:1;s:1	s:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	e:1;cthd:1	air:1;ol:1;s:1	s:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	e:1;cthd:1	air:1;ol:1;s:1	s:1
aiiir		NONCORE	1	BARE	2	2	2	2	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	ol:1;H:1;os:1	ckh:1;l:1;H:1	o:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ol:1	ckh:1	H:1	2	2	2	2	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	ol:1;H:1;os:1	ckh:1;l:1	H:1;o:1
aiil		NONCORE	1	BARE	8	7	8	4	0.625	0.0	0.42857142857142855	0	0	BARE	BARE:7	P:7;R:1	ol:2;aii:2;H:1;okaiir:1;Hckh:1;e:1;od:1;or:1	ok:1;ol:1;al:1;d:1;ar:1;ot:1	d:3	8	7	8	4	0.625	0.0	0.42857142857142855	0	0	BARE	BARE:7	P:7;R:1	ol:2;aii:2;H:1;okaiir:1;Hckh:1;e:1;od:1;or:1	ok:1;ol:1;al:1;d:1;ar:1;ot:1	d:3	8	7	8	4	0.625	0.0	0.42857142857142855	0	0	BARE	BARE:7	P:7;R:1	aii:2;ol:1;H:1;okaiir:1;Hckh:1;ar:1;od:1;or:1	ol:2;ok:1;ar:1;ot:1	d:3
aiir		NONCORE	1	BARE	80	57	50	7	0.925	0.24561403508771928	0.08771929824561403	0	0	BARE	BARE:53;FREE_L:3;REL_I:1	P:61;C:13;R:6	H:16;ol:9;ar:8;ok:7;ot:6;o:5;or:4;od:4	H:21;o:10;ok:10;ot:8;ol:5;al:4;k:3;ar:3	od:2;H:1;d:1;o:1;k:1;ol:1	74	55	44	8	0.918918918918919	0.23636363636363636	0.10909090909090909	0	0	BARE	BARE:50;FREE_L:5	P:59;C:9;R:6	H:18;ot:7;ar:7;ol:6;ok:6;e:5;al:5;o:4	H:19;o:9;ot:7;ok:6;al:6;od:5;ol:4;or:3	ol:3;H:1;oki:1;od:1	83	60	53	7	0.891566265060241	0.18333333333333332	0.1	0	0	BARE	BARE:56;FREE_L:3;REL_I:1	P:64;C:12;R:5;L:2	H:18;ot:9;ok:8;ol:8;ar:8;o:5;k:5;or:5	H:20;ok:12;ot:11;o:7;ar:4;od:4;k:3;ol:3	ol:2;H:2;o:2;d:1;Hes:1;k:1;od:1;oj:1
ail		NONCORE	1	BARE	15	14	11	5	0.7333333333333333	0.07142857142857142	0.21428571428571427	0	0	BARE	BARE:14	P:14;C:1	ar:3;ok:2;ai:1;al:1;aii:1;ot:1;or:1;r:1	H:5;od:2;air:1;ot:1;ok:1;k:1;l:1;al:1	d:4	14	13	11	4	0.7142857142857143	0.07692307692307693	0.23076923076923078	0	0	BARE	BARE:13	P:13;C:1	ar:3;ok:2;ai:1;al:1;aii:1;or:1;aiii:1;Hod:1	H:4;od:2;air:1;otaiir:1;ok:1;k:1;al:1;Hod:1	d:4	15	15	11	4	0.7333333333333333	0.06666666666666667	0.2	0	0	BARE	BARE:15	P:15	ar:3;ai:1;aii:1;ot:1;or:1;r:1;aiii:1;e:1	H:5;air:1;ok:1;k:1;l:1;od:1;al:1;aii:1	d:3;o:1
ain		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			C:1	e:1;tees:1	e:1;os:1																
air	C26	SPARSE_CORE_ATOM	1	BARE	350	287	128	8	0.8914285714285715	0.23693379790940766	0.1254355400696864	0	0	BARE	BARE:267;FREE_L:9;FREE_A:7;FREE_R:3;REL_I:1	P:295;C:33;L:14;R:8	H:70;ok:24;o:22;ol:21;ot:21;or:20;s:17;ar:16	H:86;al:32;o:23;ok:20;ol:18;a:17;k:17;ar:16	od:14;ol:8;o:5;d:3;k:3;H:3;s:2;or:2	328	274	124	8	0.8963414634146342	0.22262773722627738	0.12408759124087591	0	0	BARE	BARE:256;FREE_L:8;FREE_A:4;FREE_R:4;Q_FREE_L:1;REL_I:1	P:279;C:30;L:11;R:8	H:70;o:25;ok:25;ol:24;ot:20;or:19;l:15;al:12	H:83;al:27;ol:23;ok:22;o:18;k:16;od:15;a:13	od:10;ol:9;o:7;d:3;H:3;k:2;s:1;or:1	367	301	131	8	0.8801089918256131	0.2292358803986711	0.11960132890365449	0	0	BARE	BARE:281;FREE_L:10;FREE_A:5;FREE_R:4;REL_I:1	P:308;C:36;L:16;R:7	H:79;o:30;ol:27;ot:23;ok:22;or:19;s:16;ar:16	H:94;o:34;al:32;ok:23;ol:23;ot:20;a:18;k:17	od:12;ol:10;o:7;d:5;H:4;k:3;or:3;oi:1
airair		NONCORE	0																	2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	cth:1;aii:1	Ho:1;o:1;H:1																
airi		NONCORE	1	BARE	4	4	3	3	1.0	0.0	0.5	0	0	BARE	BARE:4	P:4	H:2;ok:2;ol:2	ok:1;e:1		4	4	4	3	1.0	0.0	0.75	0	0	BARE	BARE:4	P:4	H:2;Ho:1;ok:1;ol:1	e:1		6	5	5	4	1.0	0.0	0.6	0	0	BARE	BARE:5	P:5;C:1	H:2;ok:2;ol:2;Ho:1;a:1	ok:1;e:1	
airl		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1			2	2	2	2	1.0	0.0	1.0	0	0	BARE	BARE:2	P:2	H:1;l:1			3	3	2	2	1.0	0.0	0.6666666666666666	0	0	BARE	BARE:3	P:3	l:1;ok:1;airl:1	airl:1	
al	C13	SUPPORTED_COMPONENT	1	BARE	1184	962	175	8	0.6739864864864865	0.057172557172557176	0.2494802494802495	0	0	BARE	BARE:912;FREE_A:15;REL_I:12;FREE_R:12;FREE_L:11	P:996;C:124;L:44;R:20	H:264;ok:140;ar:96;ol:92;ot:87;o:73;aii:62;al:62	H:240;ol:91;ok:89;o:63;al:62;ar:60;ot:57;or:42	d:84;H:72;k:55;ol:32;s:29;Hd:25;or:24;o:24	1158	945	178	8	0.6994818652849741	0.056084656084656084	0.2518518518518518	0	0	BARE	BARE:896;FREE_A:14;FREE_R:13;REL_I:11;FREE_L:10;Q_BARE:1	P:975;C:124;L:39;R:20	H:260;ok:131;ar:96;ot:91;ol:88;o:69;aii:66;al:64	H:248;ol:93;ok:76;al:64;ot:55;o:55;ar:52;od:45	d:74;k:61;H:53;ol:35;o:25;s:23;or:21;Hd:20	1249	1001	183	8	0.7229783827061649	0.05094905094905095	0.23676323676323677	0	0	BARE	BARE:955;FREE_R:13;REL_I:12;FREE_A:12;FREE_L:8;Q_BARE:1	P:1036;C:139;L:54;R:20	H:286;ok:138;ar:107;ot:96;ol:96;o:88;aii:65;al:65	H:248;ok:106;ol:92;o:70;ot:65;al:65;ar:63;k:45	H:68;k:62;d:52;ol:36;s:31;o:25;or:22;Hd:18
alail		NONCORE	0																																1	0	1	1	0.0	0.0	0.0	0	0			C:1	ot:1;o:1	ot:1	d:1
alair		NONCORE	1	BARE	2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	Ho:1;k:1;os:1;ok:1	ok:1;ol:1;a:1;k:1;H:1		2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	Ho:1;k:1;os:1;ok:1	ok:2;ol:1;H:1	d:1	3	1	3	3	0.3333333333333333	0.0	0.0	0	0	BARE	BARE:1	C:1;L:1;P:1	Ho:1;k:1;os:1;ok:1	ok:1;a:1;k:1;H:1	d:1;ol:1
alal		NONCORE	0																																1	0	1	1	0.0	0.0	0.0	0	0			C:1	Ho:1;k:1	H:1;ok:1;o:1	d:1
ali		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			L:1	H:1																		1	0	1	1	1.0	0.0	0.0	0	0			L:1	r:1		
all		NONCORE	0																	2	2	2	1	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	al:1;k:1;x:1	ol:1;ot:1	k:1	3	3	3	1	1.0	0.0	0.0	0	0	BARE	BARE:2;REL_I:1	P:3	ar:1;x:1;air:1	H:1;otd:1;ot:1;ok:1	
alr		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1	l:1	d:1	2	1	2	2	1.0	0.0	1.0	0	0	BARE	BARE:1	L:1;P:1	ok:1	al:1		4	4	4	3	1.0	0.0	0.5	0	0	BARE	BARE:4	P:4	aii:1;H:1;os:1;ai:1;ok:1	aiir:1;ar:1	
ar	C12	SPARSE_CORE_ATOM	1	BARE	1362	1106	197	8	0.8781204111600588	0.12386980108499096	0.18806509945750452	0	0	BARE	BARE:1008;REL_I:31;FREE_L:29;FREE_A:20;FREE_R:16;Q_BARE:2	P:1134;C:128;L:73;R:27	H:250;ok:158;ot:132;ol:95;o:92;ar:77;al:60;or:60	H:261;ol:116;ok:96;al:96;ar:77;ot:73;aii:72;o:70	H:31;ol:28;od:26;d:22;o:20;or:19;s:5;k:5	1256	1046	189	8	0.8813694267515924	0.121414913957935	0.19024856596558318	0	0	BARE	BARE:949;REL_I:29;FREE_L:28;FREE_A:20;FREE_R:20	P:1068;C:103;L:57;R:28	H:238;ok:156;ot:137;ol:92;o:86;ar:68;or:65;al:52	H:252;ol:105;al:96;ok:92;ar:68;aii:67;ot:63;o:62	ol:31;od:26;H:22;or:17;d:16;o:16;s:9;e:4	1466	1178	191	8	0.8990450204638472	0.11884550084889643	0.1774193548387097	0	0	BARE	BARE:1090;FREE_L:28;REL_I:23;FREE_A:21;FREE_R:16	P:1203;C:160;L:75;R:28	H:278;ok:169;ot:159;o:117;ol:94;ar:92;al:63;or:57	H:266;ol:113;al:107;ok:102;ar:92;ot:86;aii:81;o:81	H:29;ol:28;o:23;od:22;or:19;d:11;k:6;os:4
araar		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			R:1																																	
araiir		NONCORE	1	BARE	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;k:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;k:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;k:1	
arail		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;H:1	ol:1;H:1	H:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1;H:1	ol:1;H:1	H:1	2	2	2	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2	Hcth:1;ot:1;H:1	ol:1;H:1	s:1;H:1
arair		NONCORE	1	BARE	3	3	2	1	1.0	0.3333333333333333	0.3333333333333333	0	0	BARE	BARE:3	P:3	okees:1;od:1;Hcth:1	ot:1;ok:1		6	6	5	2	1.0	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:5;FREE_L:1	P:6	ol:2;e:2;r:1;t:1;okees:1;od:1;Hcth:1	Hod:1;ol:1;ar:1;ot:1;ok:1		4	4	3	1	1.0	0.25	0.25	0	0	BARE	BARE:3;FREE_L:1	P:4	ol:1;e:1;okees:1;od:1;Hcth:1	Hod:1;e:1;ok:1	
aral		NONCORE	1	FREE_A	3	2	3	3	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1;FREE_R:1	P:3	ok:1;ot:1	olal:1;d:1;e:1		2	2	2	2	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1;FREE_R:1	P:2	ok:1;ot:1			2	1	2	2	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:2	ok:1	olal:1;d:1;e:1	
aralar		NONCORE	0																																1	0	1	1	1.0	0.0	0.0	0	0			R:1			
arall		NONCORE	1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	L:1;P:1	air:1	ot:1		1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1			
arar		NONCORE	1		4	3	4	4	1.0	0.0	0.6666666666666666	0	0	FREE_A	FREE_A:1;REL_I:1;FREE_L:1	P:3;C:1	ok:2;Hd:1;H:1;ot:1	ok:1;or:1;ot:1;od:1		3	2	3	3	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1;FREE_L:1	P:2;C:1	ok:2;ohd:1;ot:1	ok:1;os:1		1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	H:1	ot:1;od:1	
ari		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hckh:1	Hk:1		1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hckh:1	Hk:1	o:1	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1;k:1;Hckh:1	Hk:1	
arii		NONCORE	1	BARE	2	2	1	1	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	ar:1;ok:1;H:1	ok:1;H:1		3	3	2	1	1.0	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3	ar:1;ok:1;H:1;or:1	ok:1;H:1;aii:1		3	3	2	1	1.0	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3	ar:1;ok:1;H:1;or:1	ok:1;H:1;aii:1	
arl		NONCORE	1	BARE	3	3	3	3	1.0	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3	or:1;aii:1;ot:1;H:1;od:1	cth:1;ol:1;H:1		5	3	5	5	1.0	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:4;C:1	or:1;ar:1;o:1;cth:1;ol:1;aii:1;ot:1;H:1	ol:2;cth:1;ok:1;od:1;H:1		3	2	3	3	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2;C:1	or:1;o:1;cth:1;ol:1;ot:1;H:1;od:1	cth:1;ok:1;od:1;ol:1;H:1	
arr		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			L:1																		
b		NONCORE	0		15	15	14	4	0.0	0.26666666666666666	0.06666666666666667	0	0	BARE	BARE:15	P:15	aii:2;Hok:2;o:2;H:2;Hch:1;ol:1;Ho:1;r:1	H:5;o:4;or:2;ol:2;s:2;e:2;Ho:1;cth:1	H:6;e:3;ok:2;o:2;ol:1;ot:1;Hot:1;Hod:1																17	17	16	5	0.0	0.23529411764705882	0.11764705882352941	0	0	BARE	BARE:17	P:17	H:3;r:2;aii:2;Hok:2;o:2;ol:2;Hch:1;Ho:1	H:5;o:3;or:2;ol:2;s:2;e:2;d:2;Ho:1	H:7;e:4;ok:3;o:2;ol:1;ot:1;Hot:1;Hod:1
c		NONCORE	1	BARE	7	1	4	4	0.8571428571428571	0.0	0.0	0	0	BARE	BARE:1	C:4;L:2;P:1	r:3;H:1;d:1	o:2;H:1;s:1	aiii:1	27	13	21	8	0.4074074074074074	0.15384615384615385	0.07692307692307693	0	0	BARE	BARE:13	P:14;C:9;L:3;R:1	r:6;air:2;o:2;Ho:2;d:2;H:2;ok:2;Hch:2	H:6;o:4;ot:3;Hd:3;ol:2;ok:2;Hod:1;Hoii:1	o:7;H:3;ol:2;ok:1;ckh:1;or:1;cth:1;t:1	9	2	6	5	0.6666666666666666	0.0	0.5	0	0	BARE	BARE:2	C:4;P:3;L:1;R:1	r:3;or:2;d:1;ot:1;Hod:1;e:1;al:1	o:2;s:1;r:1;e:1	od:1;ckh:1;okir:1;ol:1
cair		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			L:1		o:1																	1	0	1	1	1.0	0.0	0.0	0	0			L:1		o:1	
car		NONCORE	0																	1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	H:1		sr:1															
cck		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	or:1;H:1	s:1																
cfh		NONCORE	1	BARE	46	40	41	7	0.43478260869565216	0.0	0.125	0	0	BARE	BARE:14;BOUND_E:13;FREE_L:7;FREE_R:3;REL_I:2;FREE_A:1	P:42;L:3;R:1	H:13;o:6;ot:5;Hod:4;or:3;aii:3;ol:3;k:3	H:12;ol:6;o:5;aii:3;or:3;Ho:3;a:2;s:2	Ho:8;o:6;ol:4;H:4;d:2;k:1;Hd:1;od:1	45	38	39	8	0.4666666666666667	0.0	0.13157894736842105	0	0	BARE	BARE:14;BOUND_E:11;FREE_L:7;FREE_R:3;REL_I:2;FREE_A:1	P:41;L:3;R:1	H:12;ot:5;or:5;o:5;aii:3;ol:3;k:3;Hod:3	H:10;ol:6;o:5;s:3;or:3;ar:3;Ho:3;a:2	o:7;Ho:6;ol:4;H:4;e:1;k:1;Hd:1;od:1	47	40	42	7	0.5106382978723404	0.0	0.15	0	0	BARE	BARE:15;BOUND_E:11;FREE_L:7;REL_I:3;FREE_R:3;FREE_A:1	P:43;L:3;R:1	H:16;o:7;ot:5;aii:4;ol:3;k:3;al:3;cph:2	H:11;ol:7;o:5;or:4;aii:3;Ho:3;a:2;s:2	H:5;o:5;Ho:5;ol:4;d:2;k:1;Hd:1;od:1
cfhd		NONCORE	1	BARE	4	4	4	4	0.25	0.0	0.25	0	0	BARE	BARE:3;FREE_R:1	P:4	H:2;o:2;ot:1;oiii:1	or:1;ar:1;oail:1;o:1	ol:1;o:1;Ho:1	4	4	4	4	0.25	0.0	0.25	0	0	BARE	BARE:4	P:4	H:2;o:2;ot:1;oiii:1	or:1;ar:1;oail:1;o:1	or:1;ol:1;o:1;Ho:1	3	3	3	3	0.3333333333333333	0.0	0.0	0	0	BARE	BARE:3	P:3	ot:1;o:1;H:1;oiii:1	or:1;ar:1;oail:1;o:1	o:1;Ho:1
cfhh		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			R:1	ok:1;o:1		o:1	3	2	3	3	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2;R:1	o:2;Hod:1;ok:1;s:1;H:1	oo:1	Ho:1;o:1;ol:1															
cfho		NONCORE	1	REL_I	1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	s:1	Hod:1		2	2	2	2	1.0	0.0	0.0	0	0	REL_I	REL_I:1;BARE:1	P:2	s:1;al:1	Hod:1;o:1;H:1;ol:1		1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	s:1	Hod:1	
cfhod		NONCORE	1	FREE_R	1	1	1	1	1.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	H:1	H:1		2	2	2	1	0.5	0.0	0.0	0	0	FREE_R	FREE_R:1;BARE:1	P:2	H:1;okaiir:1	H:2	or:1	1	1	1	1	1.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	H:1	H:1	
cfhs		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1	aii:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1	aii:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	o:1	aii:1	
