event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
ZL3b|f79r.20|1	ZL3b	f79r.20	f79r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f79r.20|3	ZL3b	f79r.20	f79r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shaly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shal"",""role"":""FREE_L"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychedar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedar"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f79r.24|8	ZL3b	f79r.24	f79r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okainy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[REL_I]"",""neighbor_surface"":""okain"",""role"":""REL_I"",""root"":""ok""}]"
ZL3b|f79r.28|1	ZL3b	f79r.28	f79r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f79r.3|6	ZL3b	f79r.3	f79r	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""qoy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[Q_BARE]"",""neighbor_surface"":""qo"",""role"":""Q_BARE"",""root"":""o""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""chey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f79r.30|1	ZL3b	f79r.30	f79r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""yshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f79r.40|1	ZL3b	f79r.40	f79r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f79r.43|1	ZL3b	f79r.43	f79r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""shey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f79v.15|6	ZL3b	f79v.15	f79v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		RIGHT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dyteey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BOUND_E]"",""neighbor_surface"":""teey"",""role"":""BOUND_E"",""root"":""t""}]"
ZL3b|f79v.39|10	ZL3b	f79v.39	f79v	10	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f79v.42|7	ZL3b	f79v.42	f79v	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ainy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ai[BARE]"",""neighbor_surface"":""ain"",""role"":""BARE"",""root"":""ai""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaral"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[FREE_L]"",""neighbor_surface"":""daral"",""role"":""FREE_L"",""root"":""ar""}]"
ZL3b|f7v.1|6	ZL3b	f7v.1	f7v	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f7v.3|5	ZL3b	f7v.3	f7v	5	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f7v.3|6	ZL3b	f7v.3	f7v	6	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f7v.3|12	ZL3b	f7v.3	f7v	12	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H+ol[BOUND_E+BARE]"",""neighbor_surface"":""cheol"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+ol+d""}]"
ZL3b|f7v.9|7	ZL3b	f7v.9	f7v	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80r.11|9	ZL3b	f80r.11	f80r	9	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80r.14|8	ZL3b	f80r.14	f80r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_L]"",""neighbor_surface"":""qotal"",""role"":""Q_FREE_L+BARE"",""root"":""ot+d""}]"
ZL3b|f80r.15|10	ZL3b	f80r.15	f80r	10	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80r.23|9	ZL3b	f80r.23	f80r	9	ty	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""tyol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
ZL3b|f80r.34|10	ZL3b	f80r.34	f80r	10	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80r.38|4	ZL3b	f80r.38	f80r	4	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80r.42|1	ZL3b	f80r.42	f80r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ycheeytal"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+t[BOUND_E+FREE_L]"",""neighbor_surface"":""cheeytal"",""role"":""BOUND_E+FREE_L"",""root"":""H+t""}]"
ZL3b|f80r.52|9	ZL3b	f80r.52	f80r	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aiiny"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE"",""root"":""aii""},{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
ZL3b|f80v.16|4	ZL3b	f80v.16	f80v	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotardy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_R]"",""neighbor_surface"":""qotar"",""role"":""Q_FREE_R+BARE"",""root"":""ot+d""}]"
ZL3b|f80v.16|6	ZL3b	f80v.16	f80v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT;RIGHT	2	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_L]"",""neighbor_surface"":""qotal"",""role"":""Q_FREE_L+BARE"",""root"":""ot+d""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dykeedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BOUND_D]"",""neighbor_surface"":""keedy"",""role"":""BOUND_D"",""root"":""k""}]"
ZL3b|f80v.17|6	ZL3b	f80v.17	f80v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H+ol[BOUND_E+BARE]"",""neighbor_surface"":""cheol"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+ol+d""}]"
ZL3b|f80v.21|4	ZL3b	f80v.21	f80v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okaly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[FREE_L]"",""neighbor_surface"":""okal"",""role"":""FREE_L"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yrchey"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""r+H[BARE+BOUND_E]"",""neighbor_surface"":""rchey"",""role"":""BARE+BOUND_E"",""root"":""r+H""}]"
ZL3b|f80v.35|4	ZL3b	f80v.35	f80v	4	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80v.43|8	ZL3b	f80v.43	f80v	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f80v.8|9	ZL3b	f80v.8	f80v	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_BARE]"",""neighbor_surface"":""qoty"",""role"":""Q_BARE"",""root"":""otd""}]"
ZL3b|f81r.17|1	ZL3b	f81r.17	f81r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ychecthy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+cth[BOUND_E+BARE]"",""neighbor_surface"":""checthy"",""role"":""BOUND_E+BARE"",""root"":""H+cth""}]"
ZL3b|f81r.25|8	ZL3b	f81r.25	f81r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BARE"",""root"":""Hedd""}]"
ZL3b|f81r.29|1	ZL3b	f81r.29	f81r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ysheedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""sheedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f81v.11|10	ZL3b	f81v.11	f81v	10	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f81v.25|5	ZL3b	f81v.25	f81v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""yshchey"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hch[BOUND_E]"",""neighbor_surface"":""shchey"",""role"":""BOUND_E"",""root"":""Hch""}]"
ZL3b|f81v.4|4	ZL3b	f81v.4	f81v	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f81v.4|8	ZL3b	f81v.4	f81v	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82r.15|7	ZL3b	f82r.15	f82r	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82r.15|10	ZL3b	f82r.15	f82r	10	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82r.2|4	ZL3b	f82r.2	f82r	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82r.24|10	ZL3b	f82r.24	f82r	10	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82v.16|9	ZL3b	f82v.16	f82v	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[FREE_L]"",""neighbor_surface"":""okal"",""role"":""FREE_L+BARE"",""root"":""ok+d""}]"
ZL3b|f82v.19|7	ZL3b	f82v.19	f82v	7	dy	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dycheckhy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+ckh[BOUND_E+BARE]"",""neighbor_surface"":""checkhy"",""role"":""BOUND_E+BARE"",""root"":""H+ckh""}]"
ZL3b|f82v.24|8	ZL3b	f82v.24	f82v	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dytary"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""t[FREE_R]"",""neighbor_surface"":""dytar"",""role"":""FREE_R"",""root"":""t""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yl"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l[BARE]"",""neighbor_surface"":""l"",""role"":""BARE"",""root"":""l""}]"
ZL3b|f82v.35|10	ZL3b	f82v.35	f82v	10	dym	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f82v.6|7	ZL3b	f82v.6	f82v	7	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BARE"",""root"":""Hedd""}]"
ZL3b|f83r.14|10	ZL3b	f83r.14	f83r	10	sy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dalsy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+s""}]"
ZL3b|f83r.33|1	ZL3b	f83r.33	f83r	1	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f83v.25|1	ZL3b	f83v.25	f83v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""shey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f83v.7|5	ZL3b	f83v.7	f83v	5	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BARE"",""root"":""Hedd""}]"
ZL3b|f84r.14|7	ZL3b	f84r.14	f84r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	RIGHT		"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE"",""root"":""al""},{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f84r.20|3	ZL3b	f84r.20	f84r	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f84r.21|5	ZL3b	f84r.21	f84r	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	LEFT		"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okaly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[FREE_L]"",""neighbor_surface"":""okal"",""role"":""FREE_L"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""chey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f84r.21|10	ZL3b	f84r.21	f84r	10	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0	LEFT		"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""tory"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""tor"",""role"":""BARE"",""root"":""or""}]"
ZL3b|f84r.28|4	ZL3b	f84r.28	f84r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""olaiiny"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[REL_I]"",""neighbor_surface"":""olaiin"",""role"":""REL_I"",""root"":""ol""}]"
ZL3b|f84r.28|6	ZL3b	f84r.28	f84r	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qoly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[Q_BARE]"",""neighbor_surface"":""qol"",""role"":""Q_BARE"",""root"":""ol""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yqor"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[Q_BARE]"",""neighbor_surface"":""qor"",""role"":""Q_BARE"",""root"":""or""}]"
ZL3b|f84r.3|1	ZL3b	f84r.3	f84r	1	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f84r.33|7	ZL3b	f84r.33	f84r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheoly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+ol[BOUND_E+BARE]"",""neighbor_surface"":""cheol"",""role"":""BOUND_E+BARE"",""root"":""H+ol""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ytedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ed[BARE]"",""neighbor_surface"":""tedy"",""role"":""BARE"",""root"":""ed""}]"
