source_group_id	edition	locus	source_group_index	source_group_count	left_separator	right_separator	sta_group_raw	primary_sta_codes	primary_sta_families	primary_sta_symbol_count	alternative_site_count	nearest_basic_eva_primary
RF1b|f89r1.21|G004	RF1b	f89r1.21	4	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3B2	B1 A3 B2	BAB	3	0	dal
RF1b|f89r1.21|G005	RF1b	f89r1.21	5	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K1A2	D1 A1 Q1 K1 A2	DAQKA	5	0	qokchy
RF1b|f89r1.21|G006	RF1b	f89r1.21	6	10	DEFINITE_SPACE	DEFINITE_SPACE	A2Q1K1B1A2	A2 Q1 K1 B1 A2	AQKBA	5	0	ykchdy
RF1b|f89r1.21|G007	RF1b	f89r1.21	7	10	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K1A3B3	A1 Q2 K1 A3 B3	AQKAB	5	0	otcham
RF1b|f89r1.21|G008	RF1b	f89r1.21	8	10	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
RF1b|f89r1.21|G009	RF1b	f89r1.21	9	10	DEFINITE_SPACE	DEFINITE_SPACE	C2L1C1	C2 L1 C1	CLC	3	0	sshr
RF1b|f89r1.21|G010	RF1b	f89r1.21	10	10	DEFINITE_SPACE	LINE_END	A3G1	A3 G1	AG	2	0	aiin
RF1b|f89r1.22|G001	RF1b	f89r1.22	1	10	LINE_START	DEFINITE_SPACE	A2K1K2A1	A2 K1 K2 A1	AKKA	4	0	ycheeo
RF1b|f89r1.22|G002	RF1b	f89r1.22	2	10	DEFINITE_SPACE	DEFINITE_SPACE	C1	C1	C	1	0	r
RF1b|f89r1.22|G003	RF1b	f89r1.22	3	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1B2	L1 J1 A1 B2	LJAB	4	0	sheol
RF1b|f89r1.22|G004	RF1b	f89r1.22	4	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1U1J1B1A2	D1 A1 U1 J1 B1 A2	DAUJBA	6	0	qockhedy
RF1b|f89r1.22|G005	RF1b	f89r1.22	5	10	DEFINITE_SPACE	DEFINITE_SPACE	A2Q2A2	A2 Q2 A2	AQA	3	0	yty
RF1b|f89r1.22|G006	RF1b	f89r1.22	6	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1B1A2	L1 J1 A1 B1 A2	LJABA	5	0	sheody
RF1b|f89r1.22|G007	RF1b	f89r1.22	7	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2A1B2	D1 A1 Q2 A1 B2	DAQAB	5	0	qotol
RF1b|f89r1.22|G008	RF1b	f89r1.22	8	10	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A3B1	K1 J1 A3 B1	KJAB	4	0	chead
RF1b|f89r1.22|G009	RF1b	f89r1.22	9	10	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A2	K1 J1 A2	KJA	3	0	chey
RF1b|f89r1.22|G010	RF1b	f89r1.22	10	10	DEFINITE_SPACE	LINE_END	B1A3B2	B1 A3 B2	BAB	3	0	dal
RF1b|f89r1.23|G001	RF1b	f89r1.23	1	6	LINE_START	DEFINITE_SPACE	B1A3F1	B1 A3 F1	BAF	3	0	dain
RF1b|f89r1.23|G002	RF1b	f89r1.23	2	6	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1A1C2	A1 Q2 J1 A1 C2	AQJAC	5	0	oteos
RF1b|f89r1.23|G003	RF1b	f89r1.23	3	6	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B1A2	K1 J1 A1 B1 A2	KJABA	5	0	cheody
RF1b|f89r1.23|G004	RF1b	f89r1.23	4	6	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B5A3F1	K1 J1 A1 B5 A3 F1	KJABAF	6	0	cheojain
RF1b|f89r1.23|G005	RF1b	f89r1.23	5	6	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r1.23|G006	RF1b	f89r1.23	6	6	DEFINITE_SPACE	LINE_END	K1A1B1A3G1	K1 A1 B1 A3 G1	KABAG	5	0	chodaiin
RF1b|f89r1.24|G001	RF1b	f89r1.24	1	1	LINE_START	LINE_END	A2Q1A1T2A2	A2 Q1 A1 T2 A2	AQATA	5	0	ykocfhy
RF1b|f89r1.25|G001	RF1b	f89r1.25	1	1	LINE_START	LINE_END	C2A3B2B1A3B3	C2 A3 B2 B1 A3 B3	CABBAB	6	0	saldam
RF1b|f89r1.26|G001	RF1b	f89r1.26	1	1	LINE_START	LINE_END	C2A2B1A3C1A3C1A2	C2 A2 B1 A3 C1 A3 C1 A2	CABACACA	8	0	sydarary
RF1b|f89r1.27|G001	RF1b	f89r1.27	1	1	LINE_START	LINE_END	A2B1TlB1A2	A2 B1 Tl B1 A2	ABTBA	5	0	ydcpody
RF1b|f89r2.1|G001	RF1b	f89r2.1	1	1	LINE_START	LINE_END	A1B1A1C1A2	A1 B1 A1 C1 A2	ABACA	5	0	odory
RF1b|f89r2.2|G001	RF1b	f89r2.2	1	1	LINE_START	LINE_END	B1A1B2A2	B1 A1 B2 A2	BABA	4	0	doly
RF1b|f89r2.3|G001	RF1b	f89r2.3	1	1	LINE_START	LINE_END	A1P1K1A1C2A3B3	A1 P1 K1 A1 C2 A3 B3	APKACAB	7	0	opchosam
RF1b|f89r2.4|G001	RF1b	f89r2.4	1	1	LINE_START	LINE_END	C2A3B2A1G1L1J1A1B2	C2 A3 B2 A1 G1 L1 J1 A1 B2	CABAGLJAB	9	0	saloiinsheol
RF1b|f89r2.5|G001	RF1b	f89r2.5	1	1	LINE_START	LINE_END	A1P1K1J1A1C2	A1 P1 K1 J1 A1 C2	APKJAC	6	0	opcheos
RF1b|f89r2.6|G001	RF1b	f89r2.6	1	15	LINE_START	DEFINITE_SPACE	D1A1Q1K1F1B1A2	D1 A1 Q1 K1 F1 B1 A2	DAQKFBA	7	0	qokchindy
RF1b|f89r2.6|G002	RF1b	f89r2.6	2	15	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B1A3B2	K1 J1 A1 B1 A3 B2	KJABAB	6	0	cheodal
RF1b|f89r2.6|G003	RF1b	f89r2.6	3	15	DEFINITE_SPACE	DEFINITE_SPACE	BaA3F3	Ba A3 F3	BAF	3	0	dair
RF1b|f89r2.6|G004	RF1b	f89r2.6	4	15	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2Q1K2B1A2	K1 A1 B2 Q1 K2 B1 A2	KABQKBA	7	0	cholkeedy
RF1b|f89r2.6|G005	RF1b	f89r2.6	5	15	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1BaA2	D1 A1 Q1 J1 Ba A2	DAQJBA	6	0	qokedy
RF1b|f89r2.6|G006	RF1b	f89r2.6	6	15	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A3B2	K1 J1 A3 B2	KJAB	4	0	cheal
RF1b|f89r2.6|G007	RF1b	f89r2.6	7	15	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1	K1 J1 A1	KJA	3	0	cheo
RF1b|f89r2.6|G008	RF1b	f89r2.6	8	15	DEFINITE_SPACE	DEFINITE_SPACE	B1A3B2	B1 A3 B2	BAB	3	0	dal
RF1b|f89r2.6|G009	RF1b	f89r2.6	9	15	DEFINITE_SPACE	DEFINITE_SPACE	D1A1A3F2C2	D1 A1 A3 F2 C2	DAAFC	5	0	qoaiis
RF1b|f89r2.6|G010	RF1b	f89r2.6	10	15	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A2	L1 J1 A2	LJA	3	0	shey
RF1b|f89r2.6|G011	RF1b	f89r2.6	11	15	DEFINITE_SPACE	DEFINITE_SPACE	T1M1B1A1B2	T1 M1 B1 A1 B2	TMBAB	5	0	cpheeedol
RF1b|f89r2.6|G012	RF1b	f89r2.6	12	15	DEFINITE_SPACE	DEFINITE_SPACE	B1K2A2	B1 K2 A2	BKA	3	0	deey
RF1b|f89r2.6|G013	RF1b	f89r2.6	13	15	DEFINITE_SPACE	DEFINITE_SPACE	D1A1U1J1A2	D1 A1 U1 J1 A2	DAUJA	5	0	qockhey
RF1b|f89r2.6|G014	RF1b	f89r2.6	14	15	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2BaA2	K1 A1 B2 Ba A2	KABBA	5	0	choldy
RF1b|f89r2.6|G015	RF1b	f89r2.6	15	15	DEFINITE_SPACE	LINE_END	B1A3E1B3	B1 A3 E1 B3	BAEB	4	0	daim
RF1b|f89r2.7|G001	RF1b	f89r2.7	1	16	LINE_START	DEFINITE_SPACE	K1A1C2	K1 A1 C2	KAC	3	0	chos
RF1b|f89r2.7|G002	RF1b	f89r2.7	2	16	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
RF1b|f89r2.7|G003	RF1b	f89r2.7	3	16	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B1A3B2	K1 J1 A1 B1 A3 B2	KJABAB	6	0	cheodal
RF1b|f89r2.7|G004	RF1b	f89r2.7	4	16	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.7|G005	RF1b	f89r2.7	5	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A2	K1 A2	KA	2	0	chy
RF1b|f89r2.7|G006	RF1b	f89r2.7	6	16	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A3F1	K1 J1 B1 A3 F1	KJBAF	5	0	chedain
RF1b|f89r2.7|G007	RF1b	f89r2.7	7	16	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2K1C2A2U1J1A1B2	B1 A1 B2 K1 C2 A2 U1 J1 A1 B2	BABKCAUJAB	10	0	dolchsyckheol
RF1b|f89r2.7|G008	RF1b	f89r2.7	8	16	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.7|G009	RF1b	f89r2.7	9	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B1A2	K1 A1 B1 A2	KABA	4	0	chody
RF1b|f89r2.7|G010	RF1b	f89r2.7	10	16	DEFINITE_SPACE	DEFINITE_SPACE	K1K2B1A2	K1 K2 B1 A2	KKBA	4	0	cheedy
RF1b|f89r2.7|G011	RF1b	f89r2.7	11	16	DEFINITE_SPACE	DEFINITE_SPACE	Q2K1A1B1A1B2	Q2 K1 A1 B1 A1 B2	QKABAB	6	0	tchodol
RF1b|f89r2.7|G012	RF1b	f89r2.7	12	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A1C1	K1 A1 C1	KAC	3	0	chor
RF1b|f89r2.7|G013	RF1b	f89r2.7	13	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2BaA2	K1 A1 B2 Ba A2	KABBA	5	0	choldy
RF1b|f89r2.7|G014	RF1b	f89r2.7	14	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A1C2	K1 A1 C2	KAC	3	0	chos
RF1b|f89r2.7|G015	RF1b	f89r2.7	15	16	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
RF1b|f89r2.7|G016	RF1b	f89r2.7	16	16	DEFINITE_SPACE	LINE_END	A1Q1N1Bd	A1 Q1 N1 Bd	AQNB	4	0	okeeeel
RF1b|f89r2.8|G001	RF1b	f89r2.8	1	14	LINE_START	DEFINITE_SPACE	Q2A1B2	Q2 A1 B2	QAB	3	0	tol
RF1b|f89r2.8|G002	RF1b	f89r2.8	2	14	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.8|G003	RF1b	f89r2.8	3	14	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.8|G004	RF1b	f89r2.8	4	14	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1A1B1A2	B1 A3 G1 A1 B1 A2	BAGABA	6	0	daiinody
RF1b|f89r2.8|G005	RF1b	f89r2.8	5	14	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2A2	D1 A1 Q1 K2 A2	DAQKA	5	0	qokeey
RF1b|f89r2.8|G006	RF1b	f89r2.8	6	14	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2BaA2	K1 J1 A1 B2 Ba A2	KJABBA	6	0	cheoldy
RF1b|f89r2.8|G007	RF1b	f89r2.8	7	14	DEFINITE_SPACE	DEFINITE_SPACE	D1A1B1A2	D1 A1 B1 A2	DABA	4	0	qody
RF1b|f89r2.8|G008	RF1b	f89r2.8	8	14	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1C1	K1 J1 A1 C1	KJAC	4	0	cheor
RF1b|f89r2.8|G009	RF1b	f89r2.8	9	14	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	C2	C2	C	1	0	s
RF1b|f89r2.8|G010	RF1b	f89r2.8	10	14	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	Z1Z1Z1	Z1 Z1 Z1	ZZZ	3	0	???
RF1b|f89r2.8|G011	RF1b	f89r2.8	11	14	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.8|G012	RF1b	f89r2.8	12	14	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A2	A1 Q1 A2	AQA	3	0	oky
RF1b|f89r2.8|G013	RF1b	f89r2.8	13	14	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B1A2	K1 J1 A1 B1 A2	KJABA	5	0	cheody
RF1b|f89r2.8|G014	RF1b	f89r2.8	14	14	DEFINITE_SPACE	LINE_END	K1J1A1Q1A2	K1 J1 A1 Q1 A2	KJAQA	5	0	cheoky
RF1b|f89r2.9|G001	RF1b	f89r2.9	1	1	LINE_START	LINE_END	A1Q2A1B2B1A2	A1 Q2 A1 B2 B1 A2	AQABBA	6	0	otoldy
RF1b|f89r2.10|G001	RF1b	f89r2.10	1	3	LINE_START	DEFINITE_SPACE	A1Q2A1B2	A1 Q2 A1 B2	AQAB	4	0	otol
RF1b|f89r2.10|G002	RF1b	f89r2.10	2	3	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
RF1b|f89r2.10|G003	RF1b	f89r2.10	3	3	DEFINITE_SPACE	LINE_END	B1A2	B1 A2	BA	2	0	dy
RF1b|f89r2.11|G001	RF1b	f89r2.11	1	1	LINE_START	LINE_END	A1P1K1A3C1A1G1	A1 P1 K1 A3 C1 A1 G1	APKACAG	7	0	opcharoiin
RF1b|f89r2.12|G001	RF1b	f89r2.12	1	16	LINE_START	DEFINITE_SPACE	P1A1C1A3K1A1B2	P1 A1 C1 A3 K1 A1 B2	PACAKAB	7	0	porachol
RF1b|f89r2.12|G002	RF1b	f89r2.12	2	16	DEFINITE_SPACE	DEFINITE_SPACE	A2A1B1A2	A2 A1 B1 A2	AABA	4	0	yody
RF1b|f89r2.12|G003	RF1b	f89r2.12	3	16	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2J1A1B2	D1 A1 Q2 J1 A1 B2	DAQJAB	6	0	qoteol
RF1b|f89r2.12|G004	RF1b	f89r2.12	4	16	DEFINITE_SPACE	DEFINITE_SPACE	A1B2B1A3G1	A1 B2 B1 A3 G1	ABBAG	5	0	oldaiin
RF1b|f89r2.12|G005	RF1b	f89r2.12	5	16	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A1B2	A1 Q2 A1 B2	AQAB	4	0	otol
RF1b|f89r2.12|G006	RF1b	f89r2.12	6	16	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1C1	L1 J1 A1 C1	LJAC	4	0	sheor
RF1b|f89r2.12|G007	RF1b	f89r2.12	7	16	DEFINITE_SPACE	DEFINITE_SPACE	L1A1C1	L1 A1 C1	LAC	3	0	shor
RF1b|f89r2.12|G008	RF1b	f89r2.12	8	16	DEFINITE_SPACE	DEFINITE_SPACE	A1B2BaA3G1	A1 B2 Ba A3 G1	ABBAG	5	0	oldaiin
RF1b|f89r2.12|G009	RF1b	f89r2.12	9	16	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K1A1B2	A1 Q2 K1 A1 B2	AQKAB	5	0	otchol
RF1b|f89r2.12|G010	RF1b	f89r2.12	10	16	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2	K1 J1 A1 B2	KJAB	4	0	cheol
RF1b|f89r2.12|G011	RF1b	f89r2.12	11	16	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A1B2P2K1A2	A1 Q2 A1 B2 P2 K1 A2	AQABPKA	7	0	otolfchy
RF1b|f89r2.12|G012	RF1b	f89r2.12	12	16	DEFINITE_SPACE	DEFINITE_SPACE	B1A3C1	B1 A3 C1	BAC	3	0	dar
RF1b|f89r2.12|G013	RF1b	f89r2.12	13	16	DEFINITE_SPACE	DEFINITE_SPACE	K1A1	K1 A1	KA	2	0	cho
RF1b|f89r2.12|G014	RF1b	f89r2.12	14	16	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1J1A1P1A1B2	B2 Q1 J1 A1 P1 A1 B2	BQJAPAB	7	0	lkeopol
RF1b|f89r2.12|G015	RF1b	f89r2.12	15	16	DEFINITE_SPACE	DEFINITE_SPACE	A1K2A1C1	A1 K2 A1 C1	AKAC	4	0	oeeor
RF1b|f89r2.12|G016	RF1b	f89r2.12	16	16	DEFINITE_SPACE	LINE_END	A3C1	A3 C1	AC	2	0	ar
RF1b|f89r2.13|G001	RF1b	f89r2.13	1	17	LINE_START	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.13|G002	RF1b	f89r2.13	2	17	DEFINITE_SPACE	DEFINITE_SPACE	A1B2Q1J1A2	A1 B2 Q1 J1 A2	ABQJA	5	0	olkey
RF1b|f89r2.13|G003	RF1b	f89r2.13	3	17	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1J1A1B2	A1 Q1 J1 A1 B2	AQJAB	5	0	okeol
RF1b|f89r2.13|G004	RF1b	f89r2.13	4	17	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1J1A2	A1 Q1 J1 A2	AQJA	4	0	okey
RF1b|f89r2.13|G005	RF1b	f89r2.13	5	17	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2A1B2	A1 Q1 K2 A1 B2	AQKAB	5	0	okeeol
RF1b|f89r2.13|G006	RF1b	f89r2.13	6	17	DEFINITE_SPACE	DEFINITE_SPACE	D1A1A1C1	D1 A1 A1 C1	DAAC	4	0	qoor
RF1b|f89r2.13|G007	RF1b	f89r2.13	7	17	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
RF1b|f89r2.13|G008	RF1b	f89r2.13	8	17	DEFINITE_SPACE	DEFINITE_SPACE	K1A1C1	K1 A1 C1	KAC	3	0	chor
RF1b|f89r2.13|G009	RF1b	f89r2.13	9	17	DEFINITE_SPACE	DEFINITE_SPACE	K1J1Q1A2	K1 J1 Q1 A2	KJQA	4	0	cheky
RF1b|f89r2.13|G010	RF1b	f89r2.13	10	17	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
RF1b|f89r2.13|G011	RF1b	f89r2.13	11	17	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.13|G012	RF1b	f89r2.13	12	17	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
RF1b|f89r2.13|G013	RF1b	f89r2.13	13	17	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2	K1 J1 A1 B2	KJAB	4	0	cheol
RF1b|f89r2.13|G014	RF1b	f89r2.13	14	17	DEFINITE_SPACE	DEFINITE_SPACE	Q1A1B2BaA3B3	Q1 A1 B2 Ba A3 B3	QABBAB	6	0	koldam
RF1b|f89r2.13|G015	RF1b	f89r2.13	15	17	DEFINITE_SPACE	DEFINITE_SPACE	A1B2K1J1A1B2	A1 B2 K1 J1 A1 B2	ABKJAB	6	0	olcheol
RF1b|f89r2.13|G016	RF1b	f89r2.13	16	17	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
RF1b|f89r2.13|G017	RF1b	f89r2.13	17	17	DEFINITE_SPACE	LINE_END	K1J1A1B2	K1 J1 A1 B2	KJAB	4	0	cheol
RF1b|f89r2.14|G001	RF1b	f89r2.14	1	18	LINE_START	DEFINITE_SPACE	Q2A1C2	Q2 A1 C2	QAC	3	0	tos
RF1b|f89r2.14|G002	RF1b	f89r2.14	2	18	DEFINITE_SPACE	DEFINITE_SPACE	A1B2	A1 B2	AB	2	0	ol
RF1b|f89r2.14|G003	RF1b	f89r2.14	3	18	DEFINITE_SPACE	DEFINITE_SPACE	K1A1C1	K1 A1 C1	KAC	3	0	chor
RF1b|f89r2.14|G004	RF1b	f89r2.14	4	18	DEFINITE_SPACE	DEFINITE_SPACE	A2B1A3G1	A2 B1 A3 G1	ABAG	4	0	ydaiin
RF1b|f89r2.14|G005	RF1b	f89r2.14	5	18	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A2	K1 J1 A2	KJA	3	0	chey
RF1b|f89r2.14|G006	RF1b	f89r2.14	6	18	DEFINITE_SPACE	DEFINITE_SPACE	C2	C2	C	1	0	s
RF1b|f89r2.14|G007	RF1b	f89r2.14	7	18	DEFINITE_SPACE	DEFINITE_SPACE	A1H1	A1 H1	AH	2	0	oiiin
RF1b|f89r2.14|G008	RF1b	f89r2.14	8	18	DEFINITE_SPACE	DEFINITE_SPACE	K1U1A2	K1 U1 A2	KUA	3	0	chckhy
RF1b|f89r2.14|G009	RF1b	f89r2.14	9	18	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1B2	D1 A1 Q1 J1 A1 B2	DAQJAB	6	0	qokeol
RF1b|f89r2.14|G010	RF1b	f89r2.14	10	18	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1J1A2	A1 Q1 J1 A2	AQJA	4	0	okey
RF1b|f89r2.14|G011	RF1b	f89r2.14	11	18	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2A2	A1 Q1 K2 A2	AQKA	4	0	okeey
RF1b|f89r2.14|G012	RF1b	f89r2.14	12	18	DEFINITE_SPACE	DEFINITE_SPACE	Q1K2A2	Q1 K2 A2	QKA	3	0	keey
RF1b|f89r2.14|G013	RF1b	f89r2.14	13	18	DEFINITE_SPACE	DEFINITE_SPACE	KdJ1Q1A2	Kd J1 Q1 A2	KJQA	4	0	caeky
RF1b|f89r2.14|G014	RF1b	f89r2.14	14	18	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1A1B2	D1 A1 Q1 A1 B2	DAQAB	5	0	qokol
RF1b|f89r2.14|G015	RF1b	f89r2.14	15	18	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2A2	A1 Q1 K2 A2	AQKA	4	0	okeey
RF1b|f89r2.14|G016	RF1b	f89r2.14	16	18	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2	B1 A1 B2	BAB	3	0	dol
RF1b|f89r2.14|G017	RF1b	f89r2.14	17	18	DEFINITE_SPACE	DEFINITE_SPACE	K1K2A1B1A2	K1 K2 A1 B1 A2	KKABA	5	0	cheeody
RF1b|f89r2.14|G018	RF1b	f89r2.14	18	18	DEFINITE_SPACE	LINE_END	A1J1U1A2	A1 J1 U1 A2	AJUA	4	0	oeckhy
RF1b|f89r2.15|G001	RF1b	f89r2.15	1	8	LINE_START	DEFINITE_SPACE	A2K1J1A1Q1K2A1U1A1	A2 K1 J1 A1 Q1 K2 A1 U1 A1	AKJAQKAUA	9	0	ycheokeeockho
RF1b|f89r2.15|G002	RF1b	f89r2.15	2	8	DEFINITE_SPACE	DEFINITE_SPACE	C2A3G1	C2 A3 G1	CAG	3	0	saiin
RF1b|f89r2.15|G003	RF1b	f89r2.15	3	8	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1J1A1	A1 Q1 J1 A1	AQJA	4	0	okeo
RF1b|f89r2.15|G004	RF1b	f89r2.15	4	8	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
RF1b|f89r2.15|G005	RF1b	f89r2.15	5	8	DEFINITE_SPACE	DEFINITE_SPACE	A1U1A2	A1 U1 A2	AUA	3	0	ockhy
RF1b|f89r2.15|G006	RF1b	f89r2.15	6	8	DEFINITE_SPACE	DEFINITE_SPACE	C2A1U1J1A2	C2 A1 U1 J1 A2	CAUJA	5	0	sockhey
RF1b|f89r2.15|G007	RF1b	f89r2.15	7	8	DEFINITE_SPACE	DEFINITE_SPACE	C2A3G1	C2 A3 G1	CAG	3	0	saiin
RF1b|f89r2.15|G008	RF1b	f89r2.15	8	8	DEFINITE_SPACE	LINE_END	K1K2Q1A2	K1 K2 Q1 A2	KKQA	4	0	cheeky
RF1b|f89r2.16|G001	RF1b	f89r2.16	1	1	LINE_START	LINE_END	Q1A1C1A3F1A2	Q1 A1 C1 A3 F1 A2	QACAFA	6	0	korainy
RF1b|f89r2.17|G001	RF1b	f89r2.17	1	1	LINE_START	LINE_END	C2A1BaA3C1	C2 A1 Ba A3 C1	CABAC	5	0	sodar
RF1b|f89r2.18|G001	RF1b	f89r2.18	1	1	LINE_START	LINE_END	K1J1A2C2	K1 J1 A2 C2	KJAC	4	0	cheys
RF1b|f89r2.19|G001	RF1b	f89r2.19	1	1	LINE_START	LINE_END	K1J1A1B1A2	K1 J1 A1 B1 A2	KJABA	5	0	cheody
RF1b|f89r2.20|G001	RF1b	f89r2.20	1	1	LINE_START	LINE_END	A1P2A1C1A3F1	A1 P2 A1 C1 A3 F1	APACAF	6	0	oforain
RF1b|f89r2.21|G001	RF1b	f89r2.21	1	2	LINE_START	UNCERTAIN_SMALL_SPACE	A1Q1L1B1	A1 Q1 L1 B1	AQLB	4	0	okshd
RF1b|f89r2.21|G002	RF1b	f89r2.21	2	2	UNCERTAIN_SMALL_SPACE	LINE_END	K1A1C2	K1 A1 C2	KAC	3	0	chos
RF1b|f89r2.22|G001	RF1b	f89r2.22	1	13	LINE_START	DEFINITE_SPACE	Q1A1B2K1J1C2	Q1 A1 B2 K1 J1 C2	QABKJC	6	0	kolches
RF1b|f89r2.22|G002	RF1b	f89r2.22	2	13	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1B2	L1 J1 A1 B2	LJAB	4	0	sheol
RF1b|f89r2.22|G003	RF1b	f89r2.22	3	13	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1J1P2A2	D1 A1 Q1 J1 A1 J1 P2 A2	DAQJAJPA	8	0	qokeoefy
RF1b|f89r2.22|G004	RF1b	f89r2.22	4	13	DEFINITE_SPACE	DEFINITE_SPACE	L1K2A2	L1 K2 A2	LKA	3	0	sheey
RF1b|f89r2.22|G005	RF1b	f89r2.22	5	13	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1J1A1C1	A1 P1 K1 J1 A1 C1	APKJAC	6	0	opcheor
RF1b|f89r2.22|G006	RF1b	f89r2.22	6	13	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1J1A1B2	A1 P1 K1 J1 A1 B2	APKJAB	6	0	opcheol
RF1b|f89r2.22|G007	RF1b	f89r2.22	7	13	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B1A2	L1 A1 B1 A2	LABA	4	0	shody
