source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
RF1b|f102v2.30|G006	RF1b	f102v2.30	f102v2	P	A	1	@P0	P	CONFIRMED_PROSE	4267	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeodsheey	qokeodsheey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.30|G007	RF1b	f102v2.30	f102v2	P	A	1	@P0	P	CONFIRMED_PROSE	4267	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	opaiin	opaiin	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.30|G008	RF1b	f102v2.30	f102v2	P	A	1	@P0	P	CONFIRMED_PROSE	4267	8	8	0	0	DEFINITE_SPACE	LINE_END	dee@221;r	dee r	2	9,10	1	MULTI_ASCII_FRAGMENT
RF1b|f102v2.31|G001	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	1	9	0	0	LINE_START	DEFINITE_SPACE	oldeey	oldeey	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G002	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhy	ckhy	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G003	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeody	sheeody	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G004	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	eeos	eeos	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G005	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheshe	sheshe	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G006	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oee@221;r	oee r	2	6,7	1	MULTI_ASCII_FRAGMENT
RF1b|f102v2.31|G007	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeear	ykeear	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G008	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekeey	chekeey	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.31|G009	RF1b	f102v2.31	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4268	9	9	0	0	DEFINITE_SPACE	LINE_END	ykory	ykory	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G001	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	1	12	0	0	LINE_START	DEFINITE_SPACE	dor	dor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G002	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	2	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheos	cheos	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G003	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	3	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho@221;r	sho r	2	3,4	1	MULTI_ASCII_FRAGMENT
RF1b|f102v2.32|G004	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	4	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeol	okeol	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G005	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	5	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shoy	shoy	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G006	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	6	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G007	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	7	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G008	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	8	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oky	oky	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G009	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	9	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeor	cheeor	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G010	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	10	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G011	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	11	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	12	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.32|G012	RF1b	f102v2.32	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4269	12	12	0	0	DEFINITE_SPACE	LINE_END	sy	sy	1	13	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G001	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	1	12	0	0	LINE_START	DEFINITE_SPACE	qokeor	qokeor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G002	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	2	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G003	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	3	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	?keeeos	keeeos	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G004	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	4	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G005	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	5	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	o	o	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G006	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	6	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G007	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	7	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G008	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	8	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chos	chos	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G009	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	9	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiiin	aiiin	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G010	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	10	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oky	oky	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G011	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	11	12	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	okar	okar	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.33|G012	RF1b	f102v2.33	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4270	12	12	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	aiin	aiin	1	12	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G001	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	1	9	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	sos	sos	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G002	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	2	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	shey	shey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G003	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeor	okeeor	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G004	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheockhey	sheockhey	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G005	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeos	qokeos	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G006	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G007	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheos	ctheos	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G008	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okey	okey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.34|G009	RF1b	f102v2.34	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4271	9	9	0	0	DEFINITE_SPACE	LINE_END	sal	sal	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G001	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	1	9	0	0	LINE_START	DEFINITE_SPACE	ychor	ychor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G002	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G003	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	por	por	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G004	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeor	sheeor	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G005	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shekeey	shekeey	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G006	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoky	qoky	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G007	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	che@221;teody	che teody	2	7,8	1	MULTI_ASCII_FRAGMENT
RF1b|f102v2.35|G008	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.35|G009	RF1b	f102v2.35	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4272	9	9	0	0	DEFINITE_SPACE	LINE_END	daiin	daiin	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G001	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	1	9	0	0	LINE_START	DEFINITE_SPACE	okeeor	okeeor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G002	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G003	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeey	okeey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G004	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s@221;r	s r	2	4,5	1	MULTI_ASCII_FRAGMENT
RF1b|f102v2.36|G005	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	eeey	eeey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G006	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okey	okey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G007	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okey	okey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G008	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeey	okeey	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.36|G009	RF1b	f102v2.36	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4273	9	9	0	0	DEFINITE_SPACE	LINE_END	qokeor	qokeor	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G001	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	1	10	0	0	LINE_START	DEFINITE_SPACE	tchor	tchor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G002	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G003	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G004	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kor	kor	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G005	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G006	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthey	cthey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G007	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoeeey	qoeeey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G008	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G009	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeoroly	okeoroly	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.37|G010	RF1b	f102v2.37	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4274	10	10	0	0	DEFINITE_SPACE	LINE_END	sar	sar	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G001	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	1	10	0	0	LINE_START	DEFINITE_SPACE	dor	dor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G002	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G003	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckheey	ckheey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G004	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeor	qokeor	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G005	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okey	okey	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G006	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chos	chos	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G007	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G008	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeey	ykeey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G009	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeo	okeeo	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.38|G010	RF1b	f102v2.38	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4275	10	10	0	0	DEFINITE_SPACE	LINE_END	rain	rain	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.39|G001	RF1b	f102v2.39	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4276	1	4	0	0	LINE_START	DEFINITE_SPACE	yotaiin	yotaiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.39|G002	RF1b	f102v2.39	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4276	2	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.39|G003	RF1b	f102v2.39	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4276	3	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheekey	cheekey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v2.39|G004	RF1b	f102v2.39	f102v2	P	A	1	+P0	P	CONFIRMED_PROSE	4276	4	4	0	0	DEFINITE_SPACE	LINE_END	orain	orain	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.1|G001	RF1b	f102v1.1	f102v1	P	A	1	@Lc	L	DIAGNOSTIC_NONPROSE	4277	1	1	0	0	LINE_START	LINE_END	keoraiiin	keoraiiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.2|G001	RF1b	f102v1.2	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4278	1	1	0	0	LINE_START	LINE_END	okeody	okeody	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.3|G001	RF1b	f102v1.3	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4279	1	1	0	0	LINE_START	LINE_END	okeody	okeody	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.4|G001	RF1b	f102v1.4	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4280	1	1	0	0	LINE_START	LINE_END	daiisaly	daiisaly	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.5|G001	RF1b	f102v1.5	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4281	1	1	0	0	LINE_START	LINE_END	yp@221;ry	yp ry	2	1,2	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.6|G001	RF1b	f102v1.6	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4282	1	1	0	0	LINE_START	LINE_END	opchyt{cy}	opchyt	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G001	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	1	8	0	0	LINE_START	DEFINITE_SPACE	p@221;aiin	p aiin	2	1,2	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.7|G002	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ockhey	ockhey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G003	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	pchol	pchol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G004	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	doiin	doiin	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G005	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G006	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shockhsy	shockhsy	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G007	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheocthy	sheocthy	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.7|G008	RF1b	f102v1.7	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4283	8	8	0	0	DEFINITE_SPACE	LINE_END	qokeody	qokeody	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G001	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	1	11	0	0	LINE_START	DEFINITE_SPACE	dairn	dairn	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G002	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G003	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G004	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheol	ctheol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G005	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeor	qokeor	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G006	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	os	os	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G007	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	7	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G008	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	8	11	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	cheo	cheo	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G009	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	9	11	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	r	r	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G010	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokey	qokey	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.8|G011	RF1b	f102v1.8	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4284	11	11	0	0	DEFINITE_SPACE	LINE_END	choky	choky	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G001	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	1	11	0	0	LINE_START	DEFINITE_SPACE	teody	teody	1	1	1	ONE_ASCII_FRAGMENT
