query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
RF1b|f104v.7|G010	RF1b	f104v.7|G010|chXedy	f104v.7	10	f104v	f104v	f104	f104v|P002	0	chXedy	1	1	0
RF1b|f104v.7|G011	RF1b	f104v.7|G011|chXdy	f104v.7	11	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	0
RF1b|f104v.8|G010	RF1b	f104v.8|G010|chXdy	f104v.8	10	f104v	f104v	f104	f104v|P003	0	chXdy	1	5	0
RF1b|f104v.9|G010	RF1b	f104v.9|G010|chXdy	f104v.9	10	f104v	f104v	f104	f104v|P003	0	chXdy	1	5	0
RF1b|f105r.13|G003	RF1b	f105r.13|G003|chXdy	f105r.13	3	f105r	f105r	f105	f105r|P003	1	chXdy	1	2	1
RF1b|f105r.13|G004	RF1b	f105r.13|G004|chXdy	f105r.13	4	f105r	f105r	f105	f105r|P003	1	chXdy	1	2	1
RF1b|f105r.18|G005	RF1b	f105r.18|G005|chXdy	f105r.18	5	f105r	f105r	f105	f105r|P005	1	chXdy	1	2	1
RF1b|f105r.19|G005	RF1b	f105r.19|G005|chXdy	f105r.19	5	f105r	f105r	f105	f105r|P005	1	chXdy	1	2	1
RF1b|f106r.16|G009	RF1b	f106r.16|G009|chXdar	f106r.16	9	f106r	f106r	f106	f106r|P006	1	chXdar	1	1	0
RF1b|f106r.17|G007	RF1b	f106r.17|G007|chXdar	f106r.17	7	f106r	f106r	f106	f106r|P006	1	chXdar	1	1	0
RF1b|f106r.2|G009	RF1b	f106r.2|G009|chXdy	f106r.2	9	f106r	f106r	f106	f106r|P001	0	chXdy	1	2	0
RF1b|f106r.2|G010	RF1b	f106r.2|G010|chXdy	f106r.2	10	f106r	f106r	f106	f106r|P001	0	chXdy	1	2	0
RF1b|f106r.40|G007	RF1b	f106r.40|G007|shXdy	f106r.40	7	f106r	f106r	f106	f106r|P014	3	shXdy	1	1	1
RF1b|f106r.41|G002	RF1b	f106r.41|G002|shXdy	f106r.41	2	f106r	f106r	f106	f106r|P014	3	shXdy	1	1	0
RF1b|f106r.4|G009	RF1b	f106r.4|G009|lchXdy	f106r.4	9	f106r	f106r	f106	f106r|P002	0	lchXdy	1	3	0
RF1b|f106r.6|G009	RF1b	f106r.6|G009|lchXdy	f106r.6	9	f106r	f106r	f106	f106r|P002	0	lchXdy	1	3	0
RF1b|f106v.11|G003	RF1b	f106v.11|G003|shXdy	f106v.11	3	f106v	f106v	f106	f106v|P004	0	shXdy	1	1	0
RF1b|f106v.11|G008	RF1b	f106v.11|G008|shXdy	f106v.11	8	f106v	f106v	f106	f106v|P004	0	shXdy	1	1	0
RF1b|f106v.15|G002	RF1b	f106v.15|G002|shXdy	f106v.15	2	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	0
RF1b|f106v.16|G005	RF1b	f106v.16|G005|shXdy	f106v.16	5	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	1
RF1b|f106v.16|G008	RF1b	f106v.16|G008|shXdy	f106v.16	8	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	1
RF1b|f107r.10|G009	RF1b	f107r.10|G009|chXy	f107r.10	9	f107r	f107r	f107	f107r|P003	0	chXy	1	1	1
RF1b|f107r.13|G006	RF1b	f107r.13|G006|shXdy	f107r.13	6	f107r	f107r	f107	f107r|P004	0	shXdy	1	1	1
RF1b|f107r.13|G009	RF1b	f107r.13|G009|shXdy	f107r.13	9	f107r	f107r	f107	f107r|P004	0	shXdy	1	1	1
RF1b|f107r.46|G002	RF1b	f107r.46|G002|chXey	f107r.46	2	f107r	f107r	f107	f107r|P013	3	chXey	1	1	0
RF1b|f107r.47|G002	RF1b	f107r.47|G002|chXey	f107r.47	2	f107r	f107r	f107	f107r|P013	3	chXey	1	1	0
RF1b|f107r.9|G009	RF1b	f107r.9|G009|chXy	f107r.9	9	f107r	f107r	f107	f107r|P003	0	chXy	1	1	1
RF1b|f107v.11|G003	RF1b	f107v.11|G003|shXdy	f107v.11	3	f107v	f107v	f107	f107v|P004	0	shXdy	1	1	1
RF1b|f107v.12|G006	RF1b	f107v.12|G006|shXdy	f107v.12	6	f107v	f107v	f107	f107v|P004	0	shXdy	1	1	1
RF1b|f107v.21|G004	RF1b	f107v.21|G004|chXl	f107v.21	4	f107v	f107v	f107	f107v|P006	1	chXl	1	2	1
RF1b|f107v.22|G005	RF1b	f107v.22|G005|chXl	f107v.22	5	f107v	f107v	f107	f107v|P006	1	chXl	1	2	1
RF1b|f107v.30|G010	RF1b	f107v.30|G010|chXy	f107v.30	10	f107v	f107v	f107	f107v|P009	2	chXy	1	2	1
RF1b|f107v.31|G002	RF1b	f107v.31|G002|chXy	f107v.31	2	f107v	f107v	f107	f107v|P009	2	chXy	1	2	1
RF1b|f108r.17|G003	RF1b	f108r.17|G003|chXdy	f108r.17	3	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
RF1b|f108r.17|G009	RF1b	f108r.17|G009|chXdy	f108r.17	9	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
RF1b|f108r.18|G006	RF1b	f108r.18|G006|chXdy	f108r.18	6	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
RF1b|f108r.22|G009	RF1b	f108r.22|G009|chXy	f108r.22	9	f108r	f108r	f108	f108r|P006	1	chXy	1	2	1
RF1b|f108r.23|G002	RF1b	f108r.23|G002|chXy	f108r.23	2	f108r	f108r	f108	f108r|P006	1	chXy	1	2	1
RF1b|f108r.41|G007	RF1b	f108r.41|G007|chXdy	f108r.41	7	f108r	f108r	f108	f108r|P012	3	chXdy	1	1	1
RF1b|f108r.42|G006	RF1b	f108r.42|G006|chXdy	f108r.42	6	f108r	f108r	f108	f108r|P012	3	chXdy	1	1	1
RF1b|f108r.49|G002	RF1b	f108r.49|G002|lchXdy	f108r.49	2	f108r	f108r	f108	f108r|P014	3	lchXdy	1	1	1
RF1b|f108r.49|G006	RF1b	f108r.49|G006|lchXdy	f108r.49	6	f108r	f108r	f108	f108r|P014	3	lchXdy	1	1	1
RF1b|f108v.22|G003	RF1b	f108v.22|G003|shXey	f108v.22	3	f108v	f108v	f108	f108v|P006	1	shXey	1	1	1
RF1b|f108v.24|G008	RF1b	f108v.24|G008|shXey	f108v.24	8	f108v	f108v	f108	f108v|P006	1	shXey	1	1	1
RF1b|f108v.30|G009	RF1b	f108v.30|G009|shXdy	f108v.30	9	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	0
RF1b|f108v.32|G006	RF1b	f108v.32|G006|shXdy	f108v.32	6	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	1
RF1b|f108v.33|G003	RF1b	f108v.33|G003|chXy	f108v.33	3	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
RF1b|f108v.35|G007	RF1b	f108v.35|G007|chXy	f108v.35	7	f108v	f108v	f108	f108v|P007	2	chXy	4	1	0
RF1b|f108v.37|G009	RF1b	f108v.37|G009|shXdy	f108v.37	9	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	1
RF1b|f108v.38|G004	RF1b	f108v.38|G004|chXy	f108v.38	4	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
RF1b|f108v.39|G002	RF1b	f108v.39|G002|chXy	f108v.39	2	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
RF1b|f108v.39|G004	RF1b	f108v.39|G004|chXy	f108v.39	4	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
RF1b|f111r.10|G003	RF1b	f111r.10|G003|shXdy	f111r.10	3	f111r	f111r	f111	f111r|P002	0	shXdy	1	3	1
RF1b|f111r.10|G009	RF1b	f111r.10|G009|chXdy	f111r.10	9	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	1
RF1b|f111r.14|G011	RF1b	f111r.14|G011|chXdy	f111r.14	11	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	1
RF1b|f111r.14|G012	RF1b	f111r.14|G012|lchXdy	f111r.14	12	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	1
RF1b|f111r.1|G008	RF1b	f111r.1|G008|shXy	f111r.1	8	f111r	f111r	f111	f111r|P001	0	shXy	1	1	1
RF1b|f111r.1|G011	RF1b	f111r.1|G011|shXy	f111r.1	11	f111r	f111r	f111	f111r|P001	0	shXy	1	1	1
RF1b|f111r.28|G010	RF1b	f111r.28|G010|chXdy	f111r.28	10	f111r	f111r	f111	f111r|P002	2	chXdy	1	1	1
RF1b|f111r.2|G006	RF1b	f111r.2|G006|shXdy	f111r.2	6	f111r	f111r	f111	f111r|P001	0	shXdy	2	2	1
RF1b|f111r.2|G009	RF1b	f111r.2|G009|shXdy	f111r.2	9	f111r	f111r	f111	f111r|P001	0	shXdy	2	2	1
RF1b|f111r.30|G009	RF1b	f111r.30|G009|chXdy	f111r.30	9	f111r	f111r	f111	f111r|P002	2	chXdy	1	1	1
RF1b|f111r.42|G007	RF1b	f111r.42|G007|chXdy	f111r.42	7	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	1
RF1b|f111r.42|G008	RF1b	f111r.42|G008|chXdy	f111r.42	8	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	0
RF1b|f111r.42|G010	RF1b	f111r.42|G010|chXdy	f111r.42	10	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	0
RF1b|f111r.43|G005	RF1b	f111r.43|G005|chXdy	f111r.43	5	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	1
RF1b|f111r.47|G007	RF1b	f111r.47|G007|chXdy	f111r.47	7	f111r	f111r	f111	f111r|P004	3	chXdy	1	5	1
RF1b|f111r.47|G009	RF1b	f111r.47|G009|chXdy	f111r.47	9	f111r	f111r	f111	f111r|P004	3	chXdy	1	5	1
RF1b|f111r.48|G008	RF1b	f111r.48|G008|chXal	f111r.48	8	f111r	f111r	f111	f111r|P005	3	chXal	1	1	1
RF1b|f111r.50|G007	RF1b	f111r.50|G007|chXal	f111r.50	7	f111r	f111r	f111	f111r|P005	3	chXal	1	1	0
RF1b|f111r.5|G004	RF1b	f111r.5|G004|shXdy	f111r.5	4	f111r	f111r	f111	f111r|P001	0	shXdy	2	2	1
RF1b|f111r.6|G002	RF1b	f111r.6|G002|shXdy	f111r.6	2	f111r	f111r	f111	f111r|P002	0	shXdy	1	3	1
RF1b|f111r.6|G004	RF1b	f111r.6|G004|chXdy	f111r.6	4	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	1
RF1b|f111r.7|G005	RF1b	f111r.7|G005|lchXdy	f111r.7	5	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	1
RF1b|f111r.9|G004	RF1b	f111r.9|G004|chXdy	f111r.9	4	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	0
RF1b|f111r.9|G005	RF1b	f111r.9|G005|lchXdy	f111r.9	5	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	0
RF1b|f111r.9|G009	RF1b	f111r.9|G009|chXdy	f111r.9	9	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	0
RF1b|f111r.9|G010	RF1b	f111r.9|G010|chXdy	f111r.9	10	f111r	f111r	f111	f111r|P002	0	chXdy	5	1	0
RF1b|f111v.22|G011	RF1b	f111v.22|G011|chXy	f111v.22	11	f111v	f111v	f111	f111v|P001	1	chXy	1	1	0
RF1b|f111v.24|G006	RF1b	f111v.24|G006|chXy	f111v.24	6	f111v	f111v	f111	f111v|P001	1	chXy	1	1	0
RF1b|f111v.31|G006	RF1b	f111v.31|G006|chXy	f111v.31	6	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
RF1b|f111v.31|G008	RF1b	f111v.31|G008|chXy	f111v.31	8	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
RF1b|f111v.32|G002	RF1b	f111v.32|G002|chXy	f111v.32	2	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
RF1b|f111v.32|G006	RF1b	f111v.32|G006|chXy	f111v.32	6	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
RF1b|f111v.32|G010	RF1b	f111v.32|G010|chXy	f111v.32	10	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
RF1b|f111v.38|G008	RF1b	f111v.38|G008|chXdy	f111v.38	8	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	0
RF1b|f111v.39|G003	RF1b	f111v.39|G003|chXdy	f111v.39	3	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
RF1b|f111v.39|G006	RF1b	f111v.39|G006|chXdy	f111v.39	6	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
RF1b|f111v.39|G010	RF1b	f111v.39|G010|chXdy	f111v.39	10	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
RF1b|f111v.48|G002	RF1b	f111v.48|G002|chXey	f111v.48	2	f111v	f111v	f111	f111v|P008	3	chXey	1	1	1
RF1b|f111v.49|G002	RF1b	f111v.49|G002|chXey	f111v.49	2	f111v	f111v	f111	f111v|P008	3	chXey	1	1	1
RF1b|f111v.49|G009	RF1b	f111v.49|G009|chXy	f111v.49	9	f111v	f111v	f111	f111v|P008	3	chXy	1	1	1
RF1b|f111v.50|G004	RF1b	f111v.50|G004|chXy	f111v.50	4	f111v	f111v	f111	f111v|P008	3	chXy	1	1	1
RF1b|f112v.13|G004	RF1b	f112v.13|G004|chXdy	f112v.13	4	f112v	f112v	f112	f112v|P003	1	chXdy	1	3	1
RF1b|f112v.13|G007	RF1b	f112v.13|G007|chXdy	f112v.13	7	f112v	f112v	f112	f112v|P003	1	chXdy	1	3	1
RF1b|f112v.16|G006	RF1b	f112v.16|G006|chXdy	f112v.16	6	f112v	f112v	f112	f112v|P004	1	chXdy	1	3	0
RF1b|f112v.17|G003	RF1b	f112v.17|G003|chXdy	f112v.17	3	f112v	f112v	f112	f112v|P004	1	chXdy	1	3	0
RF1b|f112v.34|G003	RF1b	f112v.34|G003|chXckhy	f112v.34	3	f112v	f112v	f112	f112v|P009	2	chXckhy	1	1	1
RF1b|f112v.35|G006	RF1b	f112v.35|G006|chXckhy	f112v.35	6	f112v	f112v	f112	f112v|P009	2	chXckhy	1	1	1
RF1b|f112v.37|G009	RF1b	f112v.37|G009|chXl	f112v.37	9	f112v	f112v	f112	f112v|P010	3	chXl	1	2	1
RF1b|f112v.38|G007	RF1b	f112v.38|G007|chXl	f112v.38	7	f112v	f112v	f112	f112v|P010	3	chXl	1	2	1
RF1b|f113r.5|G011	RF1b	f113r.5|G011|chXdy	f113r.5	11	f113r	f113r	f113	f113r|P002	0	chXdy	1	2	0
RF1b|f113r.5|G012	RF1b	f113r.5|G012|chXdy	f113r.5	12	f113r	f113r	f113	f113r|P002	0	chXdy	1	2	1
RF1b|f113r.6|G008	RF1b	f113r.6|G008|chXs	f113r.6	8	f113r	f113r	f113	f113r|P002	0	chXs	1	2	1
RF1b|f113r.7|G001	RF1b	f113r.7|G001|chXs	f113r.7	1	f113r	f113r	f113	f113r|P002	0	chXs	1	2	1
RF1b|f113v.46|G003	RF1b	f113v.46|G003|chXey	f113v.46	3	f113v	f113v	f113	f113v|P014	3	chXey	1	1	0
RF1b|f113v.46|G006	RF1b	f113v.46|G006|chXey	f113v.46	6	f113v	f113v	f113	f113v|P014	3	chXey	1	1	0
RF1b|f114r.4|G005	RF1b	f114r.4|G005|chXdy	f114r.4	5	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
RF1b|f114r.5|G002	RF1b	f114r.5|G002|chXdy	f114r.5	2	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
RF1b|f114r.6|G004	RF1b	f114r.6|G004|chXdy	f114r.6	4	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
RF1b|f114v.10|G002	RF1b	f114v.10|G002|chXdaiin	f114v.10	2	f114v	f114v	f114	f114v|P003	0	chXdaiin	1	2	0
RF1b|f114v.10|G005	RF1b	f114v.10|G005|chXdaiin	f114v.10	5	f114v	f114v	f114	f114v|P003	0	chXdaiin	1	2	0
RF1b|f114v.10|G006	RF1b	f114v.10|G006|chXdain	f114v.10	6	f114v	f114v	f114	f114v|P003	0	chXdain	1	2	0
RF1b|f114v.1|G003	RF1b	f114v.1|G003|chXdain	f114v.1	3	f114v	f114v	f114	f114v|P001	0	chXdain	1	2	1
RF1b|f114v.2|G008	RF1b	f114v.2|G008|chXdain	f114v.2	8	f114v	f114v	f114	f114v|P001	0	chXdain	1	2	1
RF1b|f114v.2|G009	RF1b	f114v.2|G009|shXdy	f114v.2	9	f114v	f114v	f114	f114v|P001	0	shXdy	1	1	1
RF1b|f114v.5|G005	RF1b	f114v.5|G005|shXdy	f114v.5	5	f114v	f114v	f114	f114v|P001	0	shXdy	1	1	1
RF1b|f114v.8|G006	RF1b	f114v.8|G006|chXdain	f114v.8	6	f114v	f114v	f114	f114v|P003	0	chXdain	1	2	1
RF1b|f115r.11|G002	RF1b	f115r.11|G002|chXdy	f115r.11	2	f115r	f115r	f115	f115r|P004	0	chXdy	1	4	1
RF1b|f115r.11|G004	RF1b	f115r.11|G004|chXdy	f115r.11	4	f115r	f115r	f115	f115r|P004	0	chXdy	1	4	1
RF1b|f115r.14|G006	RF1b	f115r.14|G006|chXey	f115r.14	6	f115r	f115r	f115	f115r|P005	1	chXey	1	1	0
RF1b|f115r.15|G002	RF1b	f115r.15|G002|chXo	f115r.15	2	f115r	f115r	f115	f115r|P005	1	chXo	1	1	0
RF1b|f115r.15|G006	RF1b	f115r.15|G006|chXdy	f115r.15	6	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
RF1b|f115r.15|G008	RF1b	f115r.15|G008|chXdy	f115r.15	8	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
RF1b|f115r.17|G002	RF1b	f115r.17|G002|chXey	f115r.17	2	f115r	f115r	f115	f115r|P005	1	chXey	1	1	1
RF1b|f115r.18|G001	RF1b	f115r.18|G001|chXo	f115r.18	1	f115r	f115r	f115	f115r|P005	1	chXo	1	1	0
RF1b|f115r.22|G005	RF1b	f115r.22|G005|chXdy	f115r.22	5	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
RF1b|f115r.22|G008	RF1b	f115r.22|G008|chXedy	f115r.22	8	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
RF1b|f115r.22|G010	RF1b	f115r.22|G010|chXedy	f115r.22	10	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
RF1b|f115r.23|G004	RF1b	f115r.23|G004|chXdy	f115r.23	4	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
RF1b|f115r.23|G011	RF1b	f115r.23|G011|chXdy	f115r.23	11	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	0
RF1b|f115r.24|G006	RF1b	f115r.24|G006|chXey	f115r.24	6	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
RF1b|f115r.25|G003	RF1b	f115r.25|G003|chXey	f115r.25	3	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
RF1b|f115r.25|G007	RF1b	f115r.25|G007|chXey	f115r.25	7	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
RF1b|f115r.30|G009	RF1b	f115r.30|G009|chXey	f115r.30	9	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
RF1b|f115r.33|G007	RF1b	f115r.33|G007|chXey	f115r.33	7	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
RF1b|f115r.43|G005	RF1b	f115r.43|G005|qokchXdy	f115r.43	5	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
RF1b|f115r.43|G006	RF1b	f115r.43|G006|qokchXdy	f115r.43	6	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
RF1b|f115r.6|G009	RF1b	f115r.6|G009|chXdy	f115r.6	9	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
RF1b|f115r.7|G002	RF1b	f115r.7|G002|chXdy	f115r.7	2	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
RF1b|f115r.7|G004	RF1b	f115r.7|G004|chXdy	f115r.7	4	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
RF1b|f116r.11|G008	RF1b	f116r.11|G008|chXdy	f116r.11	8	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
RF1b|f116r.13|G007	RF1b	f116r.13|G007|chXdy	f116r.13	7	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
RF1b|f116r.16|G002	RF1b	f116r.16|G002|chXdy	f116r.16	2	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
RF1b|f116r.17|G008	RF1b	f116r.17|G008|chXdy	f116r.17	8	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
RF1b|f116r.1|G002	RF1b	f116r.1|G002|shXy	f116r.1	2	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
RF1b|f116r.20|G007	RF1b	f116r.20|G007|chXdy	f116r.20	7	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
RF1b|f116r.22|G005	RF1b	f116r.22|G005|chXdy	f116r.22	5	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
RF1b|f116r.22|G011	RF1b	f116r.22|G011|chXdy	f116r.22	11	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
RF1b|f116r.27|G004	RF1b	f116r.27|G004|lshXdy	f116r.27	4	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
RF1b|f116r.27|G010	RF1b	f116r.27|G010|lshXdy	f116r.27	10	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
RF1b|f116r.32|G003	RF1b	f116r.32|G003|shXy	f116r.32	3	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
RF1b|f116r.32|G006	RF1b	f116r.32|G006|shXy	f116r.32	6	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
RF1b|f116r.35|G005	RF1b	f116r.35|G005|lchXy	f116r.35	5	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	1
RF1b|f116r.36|G003	RF1b	f116r.36|G003|shXy	f116r.36	3	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
RF1b|f116r.37|G007	RF1b	f116r.37|G007|lchXy	f116r.37	7	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	0
RF1b|f116r.38|G006	RF1b	f116r.38|G006|shXy	f116r.38	6	f116r	f116r	f116	f116r|P007	2	shXy	3	1	1
RF1b|f116r.39|G002	RF1b	f116r.39|G002|chXy	f116r.39	2	f116r	f116r	f116	f116r|P007	3	chXy	1	3	1
RF1b|f116r.39|G005	RF1b	f116r.39|G005|shXy	f116r.39	5	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
RF1b|f116r.3|G007	RF1b	f116r.3|G007|shXy	f116r.3	7	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
RF1b|f116r.40|G002	RF1b	f116r.40|G002|shXy	f116r.40	2	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
RF1b|f116r.40|G004	RF1b	f116r.40|G004|shXy	f116r.40	4	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
RF1b|f116r.41|G008	RF1b	f116r.41|G008|shXy	f116r.41	8	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
RF1b|f116r.42|G008	RF1b	f116r.42|G008|shXy	f116r.42	8	f116r	f116r	f116	f116r|P007	3	shXy	6	2	1
RF1b|f116r.43|G011	RF1b	f116r.43|G011|shXy	f116r.43	11	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
RF1b|f116r.44|G009	RF1b	f116r.44|G009|chXy	f116r.44	9	f116r	f116r	f116	f116r|P007	3	chXy	1	3	0
RF1b|f116r.45|G002	RF1b	f116r.45|G002|shXy	f116r.45	2	f116r	f116r	f116	f116r|P007	3	shXy	6	2	0
RF1b|f116r.46|G003	RF1b	f116r.46|G003|shXy	f116r.46	3	f116r	f116r	f116	f116r|P008	3	shXy	1	7	1
RF1b|f116r.48|G005	RF1b	f116r.48|G005|chXy	f116r.48	5	f116r	f116r	f116	f116r|P008	3	chXy	2	2	0
RF1b|f116r.48|G007	RF1b	f116r.48|G007|chXy	f116r.48	7	f116r	f116r	f116	f116r|P008	3	chXy	2	2	0
RF1b|f116r.49|G002	RF1b	f116r.49|G002|shXy	f116r.49	2	f116r	f116r	f116	f116r|P008	3	shXy	1	7	1
RF1b|f116r.49|G005	RF1b	f116r.49|G005|chXy	f116r.49	5	f116r	f116r	f116	f116r|P008	3	chXy	2	2	1
RF1b|f116r.4|G008	RF1b	f116r.4|G008|chXdy	f116r.4	8	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
RF1b|f116r.5|G005	RF1b	f116r.5|G005|chXdy	f116r.5	5	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
RF1b|f116r.6|G004	RF1b	f116r.6|G004|chXdy	f116r.6	4	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
RF1b|f116r.6|G006	RF1b	f116r.6|G006|chXdy	f116r.6	6	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
RF1b|f22r.8|G001	RF1b	f22r.8|G001|dchXr	f22r.8	1	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
RF1b|f22r.8|G009	RF1b	f22r.8|G009|dchXr	f22r.8	9	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
RF1b|f34v.4|G008	RF1b	f34v.4|G008|chXdy	f34v.4	8	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	1
RF1b|f34v.5|G008	RF1b	f34v.5|G008|chXdy	f34v.5	8	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	0
RF1b|f3r.20|G002	RF1b	f3r.20|G002|chXl	f3r.20	2	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
RF1b|f3r.20|G004	RF1b	f3r.20|G004|chXl	f3r.20	4	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
RF1b|f42r.13|G002	RF1b	f42r.13|G002|shXl	f42r.13	2	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
RF1b|f42r.13|G004	RF1b	f42r.13|G004|shXl	f42r.13	4	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
RF1b|f42r.13|G005	RF1b	f42r.13|G005|shXl	f42r.13	5	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
RF1b|f58r.31|G005	RF1b	f58r.31|G005|chXl	f58r.31	5	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
RF1b|f58r.31|G008	RF1b	f58r.31|G008|chXl	f58r.31	8	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
RF1b|f58v.25|G003	RF1b	f58v.25|G003|shXey	f58v.25	3	f58v	f58v	f58	f58v|P002	2	shXey	1	1	1
RF1b|f58v.28|G007	RF1b	f58v.28|G007|shXey	f58v.28	7	f58v	f58v	f58	f58v|P002	2	shXey	1	1	0
RF1b|f66r.67|G007	RF1b	f66r.67|G007|shXdy	f66r.67	7	f66r	f66r	f66	f66r|P004	2	shXdy	1	1	1
RF1b|f66r.67|G008	RF1b	f66r.67|G008|shXdy	f66r.67	8	f66r	f66r	f66	f66r|P004	2	shXdy	1	1	1
RF1b|f75r.15|G008	RF1b	f75r.15|G008|shXdy	f75r.15	8	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	0
RF1b|f75r.17|G008	RF1b	f75r.17|G008|shXdy	f75r.17	8	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
RF1b|f75r.18|G004	RF1b	f75r.18|G004|shXdy	f75r.18	4	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
