unit_id	cell_id	physical_folio	section	position
LRG007-U2bb22d931c9f21ee687f	LRG007-C093	f83	B	CORE
LRG007-U2d773b32774c36bf96c7	LRG007-C093	f83	B	CORE
LRG007-U30437b7641d7fde0d6ff	LRG007-C093	f83	B	CORE
LRG007-U30b0df230669ef0c64dd	LRG007-C093	f83	B	FIRST
LRG007-U33fd1da8137a3b69321e	LRG007-C093	f83	B	CORE
LRG007-U3e099e5ab9d50aeb8870	LRG007-C093	f83	B	CORE
LRG007-U41b46e87c550c1b02037	LRG007-C093	f83	B	LAST
LRG007-U43cb1aa62b11811f960c	LRG007-C093	f83	B	CORE
LRG007-U4ef11c365038e459c314	LRG007-C093	f83	B	FIRST
LRG007-U54acf3491f5fdff0f6d7	LRG007-C093	f83	B	FIRST
LRG007-U5ca631195f4387abc81f	LRG007-C093	f83	B	CORE
LRG007-U5ffc1373f45ac93adcbc	LRG007-C093	f83	B	CORE
LRG007-U773a3c2f57908bc8511f	LRG007-C093	f83	B	CORE
LRG007-U796442e95045b3bb57b5	LRG007-C093	f83	B	CORE
LRG007-U83a7693c793c93d6c542	LRG007-C093	f83	B	CORE
LRG007-U8da5a8b2331be39e629f	LRG007-C093	f83	B	CORE
LRG007-U8e2dc896c08face71d17	LRG007-C093	f83	B	FIRST
LRG007-U8f75c0cb841acf8c4b96	LRG007-C093	f83	B	CORE
LRG007-U94baaafa7eadf417e2a1	LRG007-C093	f83	B	CORE
LRG007-U965b9956423e84016fbc	LRG007-C093	f83	B	CORE
LRG007-U9cabeca2c9e94412182d	LRG007-C093	f83	B	LAST
LRG007-Ua2f9d0fd58175d09c714	LRG007-C093	f83	B	CORE
LRG007-Ua4f38c4ef4cb2b6566b6	LRG007-C093	f83	B	LAST
LRG007-Uab19fe3394fdf763c77f	LRG007-C093	f83	B	CORE
LRG007-Ub28c767a89bd5954161a	LRG007-C093	f83	B	CORE
LRG007-Uc56e74a47d98c063d278	LRG007-C093	f83	B	CORE
LRG007-Ucc3c0a9d0596c4832a99	LRG007-C093	f83	B	CORE
LRG007-Uccc414d31b745c1ffcc8	LRG007-C093	f83	B	CORE
LRG007-Uccdf7f99ebaad1a18659	LRG007-C093	f83	B	CORE
LRG007-Ud343f8f7c9255876fe5c	LRG007-C093	f83	B	CORE
LRG007-Ud78155033c7e09888eca	LRG007-C093	f83	B	CORE
LRG007-Udaa35ef8b77fe1ddc882	LRG007-C093	f83	B	CORE
LRG007-Udf3fc81f456397d7b55c	LRG007-C093	f83	B	FIRST
LRG007-Ue85182be88d2a81eda34	LRG007-C093	f83	B	FIRST
LRG007-Uee64d81e989f0c7ad629	LRG007-C093	f83	B	CORE
LRG007-Uf39b402e27b25562e9e6	LRG007-C093	f83	B	CORE
LRG007-U0dc8dba6089163463098	LRG007-C094	f83	B	LAST
LRG007-U37837abb372ac9457ee7	LRG007-C094	f83	B	FIRST
LRG007-U383cd825419faf9b3224	LRG007-C094	f83	B	CORE
LRG007-U4f7dc3579b0e3c2f1d3e	LRG007-C094	f83	B	CORE
LRG007-U61663e4125f5e3c4d3f0	LRG007-C094	f83	B	CORE
LRG007-U92b8b6ab0722a4351723	LRG007-C094	f83	B	CORE
LRG007-U93ef1ceabe476658e5cd	LRG007-C094	f83	B	FIRST
LRG007-U98cbfbd08937ccd7e2e5	LRG007-C094	f83	B	FIRST
LRG007-Uadfc884f1e499f728782	LRG007-C094	f83	B	CORE
LRG007-Uc734fafd605e7372b5ba	LRG007-C094	f83	B	FIRST
LRG007-Uc9d4adebc2245d4171fa	LRG007-C094	f83	B	FIRST
LRG007-Ue0f87f7bb2857e2313b1	LRG007-C094	f83	B	CORE
LRG007-Ued76c53410187def5482	LRG007-C094	f83	B	CORE
LRG007-Uf7a4735bf239cd56a01f	LRG007-C094	f83	B	FIRST
LRG007-Uf833315070a1bf44ed69	LRG007-C094	f83	B	CORE
LRG007-U52bd789666b81fe38eca	LRG007-C095	f83	B	CORE
LRG007-U735f9e053e412d683d00	LRG007-C095	f83	B	CORE
LRG007-U825ea434b94caedc6dbd	LRG007-C095	f83	B	CORE
LRG007-Uc403296a799927fcf5f6	LRG007-C095	f83	B	CORE
LRG007-Uc4300bc7278fa59b5611	LRG007-C095	f83	B	FIRST
LRG007-Uc747f5be7aa31d123426	LRG007-C095	f83	B	CORE
LRG007-Ucedab0a0aec9a4902ac1	LRG007-C095	f83	B	FIRST
LRG007-Uf16e5a06f29868fcf4ff	LRG007-C095	f83	B	LAST
LRG007-U00c5a5d69676be82275b	LRG007-C096	f83	B	CORE
LRG007-U0df8bb5a2a455ad388c2	LRG007-C096	f83	B	CORE
LRG007-U25568ec537620a4bdbc7	LRG007-C096	f83	B	CORE
LRG007-U26c609e10c7106a01865	LRG007-C096	f83	B	CORE
LRG007-U2ce94a4ba35884997e39	LRG007-C096	f83	B	CORE
LRG007-U309744f14bebc3cff2e9	LRG007-C096	f83	B	LAST
LRG007-U3927d35618ffd8cf90b1	LRG007-C096	f83	B	CORE
LRG007-U3d439e37cb4a2d032c3d	LRG007-C096	f83	B	CORE
LRG007-U3f2ddfaab42bae39fc63	LRG007-C096	f83	B	CORE
LRG007-U426cb2c827001dd82ea5	LRG007-C096	f83	B	FIRST
LRG007-U4b4426a7175c40659da1	LRG007-C096	f83	B	CORE
LRG007-U570c8f73f4e156e7912c	LRG007-C096	f83	B	CORE
LRG007-U599d5b37e8eaf3f843c8	LRG007-C096	f83	B	LAST
LRG007-U5a3347b34f7ed734cc21	LRG007-C096	f83	B	FIRST
LRG007-U5a478207491d2455df2c	LRG007-C096	f83	B	CORE
LRG007-U5fc813e0d6a91b7271f1	LRG007-C096	f83	B	FIRST
LRG007-U69bff00dade45abb96b2	LRG007-C096	f83	B	CORE
LRG007-U6b9384508a274029975f	LRG007-C096	f83	B	FIRST
LRG007-U72d9d0f972683c086af7	LRG007-C096	f83	B	CORE
LRG007-U747e849b38b4470d0bf8	LRG007-C096	f83	B	CORE
LRG007-U7db830e20c81a97908a1	LRG007-C096	f83	B	CORE
LRG007-U806d93cdcf9ab9973688	LRG007-C096	f83	B	FIRST
LRG007-U836e524a81af15d06ef6	LRG007-C096	f83	B	CORE
LRG007-U8430f327312cedfa96aa	LRG007-C096	f83	B	CORE
LRG007-U87a6f5078190761f064d	LRG007-C096	f83	B	FIRST
LRG007-U91eabb7cc3e89fc9a1c4	LRG007-C096	f83	B	CORE
LRG007-U93c648d27d7c9b6119f2	LRG007-C096	f83	B	CORE
LRG007-U9f0cc48cbf6d320af8dd	LRG007-C096	f83	B	FIRST
LRG007-Ubf05a4af31e986e51f03	LRG007-C096	f83	B	LAST
LRG007-Uc436a62130e8241b23c6	LRG007-C096	f83	B	CORE
LRG007-Uc4f535a4fa9e0e39a7be	LRG007-C096	f83	B	CORE
LRG007-Uc54196cefe6d28034bb1	LRG007-C096	f83	B	FIRST
LRG007-Uc6fde440860028900101	LRG007-C096	f83	B	FIRST
LRG007-Ud0162649163f5f54c069	LRG007-C096	f83	B	CORE
LRG007-Ud4245d49f9e1bfed3792	LRG007-C096	f83	B	LAST
LRG007-Ud7155ed43843451ea787	LRG007-C096	f83	B	CORE
LRG007-Udbe48173689ed70c6ced	LRG007-C096	f83	B	FIRST
LRG007-Udcca21644d2b6a196371	LRG007-C096	f83	B	CORE
LRG007-Ue8c5a45d7c476abddaa8	LRG007-C096	f83	B	CORE
LRG007-Ueab88bcf6b95206c4561	LRG007-C096	f83	B	CORE
LRG007-Uec7798e34f8356bf24ac	LRG007-C096	f83	B	CORE
LRG007-Ufebde3e46d47de77ac9c	LRG007-C096	f83	B	CORE
LRG007-U0109354fd4d6b4cd9fd2	LRG007-C097	f83	B	FIRST
LRG007-U0bd85d1f63783243268c	LRG007-C097	f83	B	CORE
LRG007-U10f3e7623f58b33666e4	LRG007-C097	f83	B	FIRST
LRG007-U13bc31a56833222b0ea6	LRG007-C097	f83	B	CORE
LRG007-U1c0dc0e1413b5ecf270b	LRG007-C097	f83	B	FIRST
LRG007-U1dcbcd15415a96153e7a	LRG007-C097	f83	B	FIRST
LRG007-U2684116dd0392e28417c	LRG007-C097	f83	B	LAST
LRG007-U27a9ae33f652ae3e2c8f	LRG007-C097	f83	B	CORE
LRG007-U2a902ae0e4de04bab181	LRG007-C097	f83	B	CORE
LRG007-U2dc13f2de7688c3cd14f	LRG007-C097	f83	B	CORE
LRG007-U2eef7b01b42de4e227a9	LRG007-C097	f83	B	CORE
LRG007-U2f859e035c98199dcfb1	LRG007-C097	f83	B	CORE
LRG007-U335413bc376912bfae33	LRG007-C097	f83	B	CORE
LRG007-U339816c86065b1e7aab5	LRG007-C097	f83	B	LAST
LRG007-U39ca84a9e2b685818d19	LRG007-C097	f83	B	CORE
LRG007-U3b63e7c50636626690a2	LRG007-C097	f83	B	CORE
LRG007-U3e6929ef2e1a275abc87	LRG007-C097	f83	B	CORE
LRG007-U3e776db8a35948efbbb2	LRG007-C097	f83	B	CORE
LRG007-U3e9fc741e04640be7635	LRG007-C097	f83	B	CORE
LRG007-U4029c2867b718c679463	LRG007-C097	f83	B	CORE
LRG007-U49e49265ce7922c20ac8	LRG007-C097	f83	B	CORE
LRG007-U5187a70f6ea71408d47c	LRG007-C097	f83	B	CORE
LRG007-U53039a73fcebc171f7ce	LRG007-C097	f83	B	LAST
LRG007-U54e38eac7a7ea92c394d	LRG007-C097	f83	B	LAST
LRG007-U57fbcd44d1da6b6d3192	LRG007-C097	f83	B	CORE
LRG007-U6878e53bf3f3614b7044	LRG007-C097	f83	B	CORE
LRG007-U6bffce9b608509206e91	LRG007-C097	f83	B	FIRST
LRG007-U6d3e65879dcb4704f6ee	LRG007-C097	f83	B	CORE
LRG007-U6de15234fb9cb021bf19	LRG007-C097	f83	B	CORE
LRG007-U7295fb0d6be3c003038a	LRG007-C097	f83	B	CORE
LRG007-U77a2334040f37c23be11	LRG007-C097	f83	B	CORE
LRG007-U81192802fb16acfb5b63	LRG007-C097	f83	B	FIRST
LRG007-U845cb660ce975158d6bc	LRG007-C097	f83	B	CORE
LRG007-U878689de08280fdac63d	LRG007-C097	f83	B	LAST
LRG007-U8e4ac1fc6e0f83b959da	LRG007-C097	f83	B	CORE
LRG007-U99c7e557ac3c74a1b1f8	LRG007-C097	f83	B	CORE
LRG007-U99cd25b163efb415dc20	LRG007-C097	f83	B	CORE
LRG007-Ua48607387b3f414e7bb9	LRG007-C097	f83	B	CORE
LRG007-Ua846c78450b73f356de5	LRG007-C097	f83	B	CORE
LRG007-Uaa78ba056cf7e76dd26a	LRG007-C097	f83	B	CORE
LRG007-Ub5b7354fe7f858c7c673	LRG007-C097	f83	B	FIRST
LRG007-Ubcf8722a62d81f278103	LRG007-C097	f83	B	FIRST
LRG007-Ubed09b1b62af07d75c4c	LRG007-C097	f83	B	CORE
LRG007-Ucd158d348c9f65a2be1d	LRG007-C097	f83	B	CORE
LRG007-Ucf8713a65a31a3af45fe	LRG007-C097	f83	B	CORE
LRG007-Ud1b16e13bdbe5ecc4832	LRG007-C097	f83	B	CORE
LRG007-Ue030f52990465077e3dc	LRG007-C097	f83	B	CORE
LRG007-Uf4561e295437acf4ccb3	LRG007-C097	f83	B	CORE
LRG007-U01461ce39a7a20d25ad3	LRG007-C098	f83	B	CORE
LRG007-U2997acda1bb77a286e50	LRG007-C098	f83	B	CORE
LRG007-U2ec9437006aa003be55e	LRG007-C098	f83	B	CORE
LRG007-U362b2dad02799ea41ad7	LRG007-C098	f83	B	LAST
LRG007-U3de38e21a3feda601555	LRG007-C098	f83	B	FIRST
LRG007-U4136b28d79f53c1d5f5a	LRG007-C098	f83	B	CORE
LRG007-U494a2f52388fd769ccd1	LRG007-C098	f83	B	CORE
LRG007-U4b75f0a9a45958b2e35c	LRG007-C098	f83	B	LAST
LRG007-U54626cc1f473a92a5e03	LRG007-C098	f83	B	LAST
LRG007-U5aa652ed5245411df702	LRG007-C098	f83	B	LAST
LRG007-U6a1bb8db152ddaae6a2b	LRG007-C098	f83	B	CORE
LRG007-U6b8e5276ecb56c3342f3	LRG007-C098	f83	B	CORE
LRG007-U6ee0090f3c6718b2dff0	LRG007-C098	f83	B	CORE
LRG007-U704b40058e5dc18a56b2	LRG007-C098	f83	B	CORE
LRG007-U77e0296829e56c01db22	LRG007-C098	f83	B	CORE
LRG007-U7a13f2bf6176c66cca12	LRG007-C098	f83	B	CORE
LRG007-Ua1b1979a7f052c2b3175	LRG007-C098	f83	B	CORE
LRG007-Ua9732b7ecb881d0be89d	LRG007-C098	f83	B	CORE
LRG007-Uaf87782a6690f3eacb62	LRG007-C098	f83	B	CORE
LRG007-Ub6952a4dffdf19e764e1	LRG007-C098	f83	B	CORE
LRG007-Ub793cec0b2c161e9d6c1	LRG007-C098	f83	B	CORE
LRG007-Ubdb7c0d2e1255e45e64d	LRG007-C098	f83	B	CORE
LRG007-Ucb70332ccadcdf6b500b	LRG007-C098	f83	B	CORE
LRG007-Ud56f0b1185ef3d2c64e2	LRG007-C098	f83	B	CORE
LRG007-Ud9501150dd7b47ea0e90	LRG007-C098	f83	B	CORE
LRG007-Ueccb6f8a8eb7c3268793	LRG007-C098	f83	B	CORE
LRG007-Uf708707e94c6bf15b8d6	LRG007-C098	f83	B	CORE
LRG007-U0489d9b6fab2e5b5a2fa	LRG007-C099	f83	B	CORE
LRG007-U0a18f028e1246c8c1545	LRG007-C099	f83	B	LAST
LRG007-U2eee30d15817aa1cb2a8	LRG007-C099	f83	B	CORE
LRG007-U3c6238eb3f8da98428b1	LRG007-C099	f83	B	FIRST
LRG007-U458a02cf2928ca6e5b39	LRG007-C099	f83	B	CORE
LRG007-U483c70e536bbfa9d82d4	LRG007-C099	f83	B	CORE
LRG007-U57db050954a8fb83f3b7	LRG007-C099	f83	B	CORE
LRG007-U6eb81897566db16f9320	LRG007-C099	f83	B	FIRST
LRG007-Ub0a04e1a62b07f615bb6	LRG007-C099	f83	B	CORE
LRG007-Ud15016d76396bf99f141	LRG007-C099	f83	B	CORE
LRG007-Ue4c3e1bb1472d59d8e44	LRG007-C099	f83	B	CORE
LRG007-Uee11c891de2deb56ae91	LRG007-C099	f83	B	CORE
LRG007-U027844d6fa52d9fc1410	LRG007-C100	f84	B	CORE
LRG007-U033bfbbeb6411b60434d	LRG007-C100	f84	B	LAST
LRG007-U0bcf6888127bb393d0c2	LRG007-C100	f84	B	CORE
LRG007-U0c4d092f7a539b55b67d	LRG007-C100	f84	B	CORE
LRG007-U0d8f35470cf6d8eff485	LRG007-C100	f84	B	CORE
LRG007-U0e4731cebd1325a377ca	LRG007-C100	f84	B	CORE
LRG007-U119c1672f731e66a0710	LRG007-C100	f84	B	CORE
LRG007-U1311f3da3115f13afd20	LRG007-C100	f84	B	CORE
LRG007-U1794ba59f8fb27aa3ca4	LRG007-C100	f84	B	CORE
LRG007-U20d2896e7ea8d1066218	LRG007-C100	f84	B	CORE
LRG007-U2257e8b010f162cfcfa9	LRG007-C100	f84	B	CORE
LRG007-U22c6cb93c91d5c22029f	LRG007-C100	f84	B	CORE
LRG007-U24ed3b9decfe958bfb5f	LRG007-C100	f84	B	LAST
LRG007-U34b16fbd52b9a4be9c7b	LRG007-C100	f84	B	FIRST
LRG007-U35930b88b0ded78c980d	LRG007-C100	f84	B	CORE
LRG007-U35c4b182962c14a6eb42	LRG007-C100	f84	B	CORE
LRG007-U3a2aac644c051809692d	LRG007-C100	f84	B	CORE
LRG007-U3cc0fd29def507947020	LRG007-C100	f84	B	CORE
LRG007-U3e4dbb50bf17f61bd48a	LRG007-C100	f84	B	CORE
LRG007-U4117eac8d64e81ae5c0f	LRG007-C100	f84	B	CORE
LRG007-U41ebbc71107ab936e294	LRG007-C100	f84	B	CORE
LRG007-U42c0042c1f1672a261fe	LRG007-C100	f84	B	LAST
LRG007-U45c72b499fb565ae505c	LRG007-C100	f84	B	CORE
LRG007-U485d6643bb9885cfa61b	LRG007-C100	f84	B	FIRST
LRG007-U4a5a0b49c42779f7c2ec	LRG007-C100	f84	B	CORE
LRG007-U501f1e2bdc94b91ecd9c	LRG007-C100	f84	B	CORE
LRG007-U5177cb72fea5d243fd06	LRG007-C100	f84	B	CORE
LRG007-U5237a2d85786443e5c66	LRG007-C100	f84	B	CORE
LRG007-U5c039a1a87f2b6498430	LRG007-C100	f84	B	CORE
LRG007-U5c9bcbb476b7ecc9f169	LRG007-C100	f84	B	LAST
LRG007-U5cc36c19a2709b2c27ef	LRG007-C100	f84	B	CORE
LRG007-U5ec52408653896d22c96	LRG007-C100	f84	B	CORE
LRG007-U5f57764bfefb598ba84f	LRG007-C100	f84	B	CORE
LRG007-U627e016ced257d9494e5	LRG007-C100	f84	B	CORE
LRG007-U6bbc16ea850e197f344a	LRG007-C100	f84	B	LAST
LRG007-U6da07b883127909ecc19	LRG007-C100	f84	B	LAST
LRG007-U7281f638de2b037be464	LRG007-C100	f84	B	CORE
LRG007-U74ab53d0d1b912127b13	LRG007-C100	f84	B	CORE
LRG007-U7a9a44fa878488337c0f	LRG007-C100	f84	B	CORE
LRG007-U7ecea2a4e8d65aec08a3	LRG007-C100	f84	B	CORE
LRG007-U7f478db9da9770d8504c	LRG007-C100	f84	B	LAST
LRG007-U7fac6f6d2497e52bb8f2	LRG007-C100	f84	B	CORE
LRG007-U8215bb83b0f26b333c90	LRG007-C100	f84	B	FIRST
LRG007-U8432cd5b6fbbccc9e5b7	LRG007-C100	f84	B	CORE
LRG007-U901c9967712a159211fa	LRG007-C100	f84	B	CORE
LRG007-U94c62a02fce5833a5d77	LRG007-C100	f84	B	CORE
LRG007-U9a96aeeaf4afb5ab3c71	LRG007-C100	f84	B	CORE
LRG007-Ua392c413153b3a2e1e33	LRG007-C100	f84	B	CORE
LRG007-Ua43414072c59b02d7f3b	LRG007-C100	f84	B	CORE
LRG007-Uad4f854859f9712ce82c	LRG007-C100	f84	B	CORE
LRG007-Ub01474d21db26d822eae	LRG007-C100	f84	B	CORE
LRG007-Ub6dd0149bff0edfb4758	LRG007-C100	f84	B	CORE
LRG007-Ub930eeb3f35e1f321de2	LRG007-C100	f84	B	FIRST
LRG007-Ube4866a3c37e07402804	LRG007-C100	f84	B	CORE
LRG007-Ubf16dc9446410f9c5be4	LRG007-C100	f84	B	CORE
LRG007-Ubf4ccf3c8f93b2a4c631	LRG007-C100	f84	B	CORE
LRG007-Ubfaadea1334b48c50a71	LRG007-C100	f84	B	CORE
LRG007-Uc37c5b656dbcf257ec06	LRG007-C100	f84	B	CORE
LRG007-Uc9d894e46569b03ec8fa	LRG007-C100	f84	B	LAST
LRG007-Ucea3cb5a6bbfe260462e	LRG007-C100	f84	B	CORE
LRG007-Ucea5e0c11d619965755b	LRG007-C100	f84	B	LAST
LRG007-Ud3d790bc6a9bbd89d523	LRG007-C100	f84	B	CORE
LRG007-Ud500263666950d8dda8f	LRG007-C100	f84	B	LAST
LRG007-Ude8dbd8c915323523422	LRG007-C100	f84	B	LAST
LRG007-Uea6ce9e18f07186a18d4	LRG007-C100	f84	B	CORE
LRG007-Ueb1a1949dd7661690878	LRG007-C100	f84	B	CORE
LRG007-Ued0ec9edee06937614dd	LRG007-C100	f84	B	CORE
LRG007-Ued2795e9a117a88860e6	LRG007-C100	f84	B	LAST
LRG007-Ueec489d50af028542a09	LRG007-C100	f84	B	CORE
LRG007-Uf8f960289eb274b23b0e	LRG007-C100	f84	B	CORE
LRG007-Uf95f23bdf50aff4adf9b	LRG007-C100	f84	B	FIRST
LRG007-Ufd77b8f0e444920b9e1c	LRG007-C100	f84	B	CORE
LRG007-Ufebf07b886f2239cadb3	LRG007-C100	f84	B	FIRST
LRG007-U00649c3c6f767eee347d	LRG007-C101	f84	B	FIRST
LRG007-U033a8ecb7f884daf3a81	LRG007-C101	f84	B	CORE
LRG007-U03f37f9779cf648a2ec4	LRG007-C101	f84	B	CORE
LRG007-U05a1f4e75617773035f8	LRG007-C101	f84	B	CORE
LRG007-U05ac0fc1dbbb35022f0d	LRG007-C101	f84	B	CORE
LRG007-U064ba2f607f55204850b	LRG007-C101	f84	B	CORE
LRG007-U09f3d20e9888d621e66a	LRG007-C101	f84	B	CORE
LRG007-U0a8cad68ee2d9ebfa6cd	LRG007-C101	f84	B	CORE
LRG007-U0e0b9ec75ce3fe7e1da2	LRG007-C101	f84	B	CORE
LRG007-U17aa3ba6ce0728f6299a	LRG007-C101	f84	B	CORE
LRG007-U240cf95fb95d813e7aa0	LRG007-C101	f84	B	FIRST
LRG007-U292e4a52246feca1a3e2	LRG007-C101	f84	B	CORE
LRG007-U2b48cd754f2730885afb	LRG007-C101	f84	B	CORE
LRG007-U2b7d6cd32f7ca18f5f2f	LRG007-C101	f84	B	CORE
LRG007-U2c9d532f590a9c7e3b7d	LRG007-C101	f84	B	CORE
LRG007-U2e4f7fc8b4b9d0cc5c66	LRG007-C101	f84	B	CORE
LRG007-U35662d9ea02215ca1e0c	LRG007-C101	f84	B	CORE
LRG007-U3679dc307a29d946e34e	LRG007-C101	f84	B	CORE
LRG007-U3be64970515075f8a331	LRG007-C101	f84	B	FIRST
LRG007-U49363e343a53f65a71f0	LRG007-C101	f84	B	CORE
LRG007-U4b04a24155998104310b	LRG007-C101	f84	B	CORE
LRG007-U4c98f97501fb6526fd66	LRG007-C101	f84	B	CORE
LRG007-U4e02d8acf3e3b8a80f3f	LRG007-C101	f84	B	CORE
LRG007-U539f007a7b87de5fe640	LRG007-C101	f84	B	CORE
LRG007-U53a477471ba046d6fecd	LRG007-C101	f84	B	CORE
LRG007-U5470e1899c5949ec496a	LRG007-C101	f84	B	CORE
LRG007-U568b90cbe5443d4e597a	LRG007-C101	f84	B	CORE
LRG007-U59d2d594dbbc47bddf4f	LRG007-C101	f84	B	CORE
LRG007-U5ea15f50f2c40e81c125	LRG007-C101	f84	B	CORE
LRG007-U65cfcf623a298f045765	LRG007-C101	f84	B	CORE
LRG007-U66abf7f3195b17ebc548	LRG007-C101	f84	B	LAST
LRG007-U694ca0809273fd55a2cb	LRG007-C101	f84	B	CORE
LRG007-U69501403fceed09aa33b	LRG007-C101	f84	B	CORE
LRG007-U744635cee3d87c580f8c	LRG007-C101	f84	B	CORE
LRG007-U75e67e43189c78b08efe	LRG007-C101	f84	B	CORE
LRG007-U7ed0739c9a77d33452d1	LRG007-C101	f84	B	CORE
LRG007-U81b10138588149e66a1c	LRG007-C101	f84	B	CORE
LRG007-U82cbed8cd1a146b4b880	LRG007-C101	f84	B	CORE
LRG007-U85890d3d725c940733c0	LRG007-C101	f84	B	CORE
LRG007-U881d9b94c7296d291375	LRG007-C101	f84	B	CORE
LRG007-U88822a1e380f2017b45c	LRG007-C101	f84	B	CORE
LRG007-U8ac29436ce3db833bdb9	LRG007-C101	f84	B	CORE
LRG007-U8d8a68b34d3bfd224641	LRG007-C101	f84	B	CORE
LRG007-U9819cff7b848f8e2bc86	LRG007-C101	f84	B	CORE
LRG007-U9a20f50548b9d782bf5b	LRG007-C101	f84	B	CORE
LRG007-U9c4b2ee6f912775107cc	LRG007-C101	f84	B	CORE
LRG007-U9e1c9135a48b6d84e454	LRG007-C101	f84	B	CORE
LRG007-U9f6e906df57a3ab58d5b	LRG007-C101	f84	B	CORE
LRG007-Ua0d018b1267cb0c1c440	LRG007-C101	f84	B	CORE
LRG007-Ua4f4b69df3399dc56db5	LRG007-C101	f84	B	CORE
LRG007-Ua7009b46a191e827e2a5	LRG007-C101	f84	B	CORE
LRG007-Ua81bbb07650ad7cbff02	LRG007-C101	f84	B	CORE
LRG007-Uacc99f0c4ce154b294ea	LRG007-C101	f84	B	CORE
LRG007-Ub24e3675413779fb6967	LRG007-C101	f84	B	CORE
LRG007-Ub60c20a6c62b19032cf7	LRG007-C101	f84	B	CORE
LRG007-Ub77a490c743f8d5a3439	LRG007-C101	f84	B	CORE
LRG007-Ubcd3f10525f6b631192d	LRG007-C101	f84	B	CORE
LRG007-Ubd024ba50b0b363028fd	LRG007-C101	f84	B	LAST
LRG007-Ubfb43c2ab8423d9a7ffc	LRG007-C101	f84	B	CORE
LRG007-Uc19824c949070d8e0411	LRG007-C101	f84	B	CORE
LRG007-Ucf51e7a7bbc7eebcfc6b	LRG007-C101	f84	B	CORE
LRG007-Ud2c158981efdb7988521	LRG007-C101	f84	B	LAST
LRG007-Ud330fc360f1a176bc405	LRG007-C101	f84	B	CORE
LRG007-Uda10b3bc2e2bdb201e73	LRG007-C101	f84	B	CORE
LRG007-Uda8a2b209edc637b2157	LRG007-C101	f84	B	CORE
LRG007-Ue27bcba620fe4080f597	LRG007-C101	f84	B	CORE
LRG007-Ue5958e29c26cb0a70870	LRG007-C101	f84	B	CORE
LRG007-Ued2888c4d7e4119d7e6d	LRG007-C101	f84	B	CORE
LRG007-Uf116ca3627c85e049f25	LRG007-C101	f84	B	CORE
LRG007-Uf1d874915ef7e72d23ef	LRG007-C101	f84	B	LAST
LRG007-Uf36d1d0cd8454d21c1ec	LRG007-C101	f84	B	CORE
LRG007-Uf53ea1458e7290dd8da5	LRG007-C101	f84	B	CORE
LRG007-Uf774ef9ad6b617df9a47	LRG007-C101	f84	B	CORE
LRG007-U018ffb12a674a2c8fbf5	LRG007-C102	f84	B	CORE
LRG007-U01ef058faef7b85d6f77	LRG007-C102	f84	B	CORE
LRG007-U06e63568cff652b20715	LRG007-C102	f84	B	FIRST
LRG007-U09699056bafd1932d9e6	LRG007-C102	f84	B	CORE
LRG007-U099e8456bce403d4a09b	LRG007-C102	f84	B	CORE
LRG007-U134b1f8fdde34c2f781f	LRG007-C102	f84	B	CORE
LRG007-U15d6e2e6ddfc9b1cb9c0	LRG007-C102	f84	B	LAST
LRG007-U17460c2a09c0be62c20a	LRG007-C102	f84	B	CORE
LRG007-U23b719b1c613e8f446c4	LRG007-C102	f84	B	CORE
LRG007-U29bdea553aea2340537d	LRG007-C102	f84	B	FIRST
LRG007-U2d61c95e5ecf8a2bfc72	LRG007-C102	f84	B	CORE
LRG007-U2dfc018e34d1d04f4bc7	LRG007-C102	f84	B	CORE
LRG007-U302a17a63f9d80c86aad	LRG007-C102	f84	B	LAST
LRG007-U34e32b1491e9b5f6cb39	LRG007-C102	f84	B	CORE
LRG007-U3f67e763d9cffd18fdb8	LRG007-C102	f84	B	CORE
LRG007-U4901a3a81545d9c671ea	LRG007-C102	f84	B	CORE
LRG007-U57a93026bebe36d42c45	LRG007-C102	f84	B	FIRST
LRG007-U585e299ebb0fa6847331	LRG007-C102	f84	B	CORE
LRG007-U6415e98ab762000e5f7a	LRG007-C102	f84	B	FIRST
LRG007-U687f3b4bb7990e2627e0	LRG007-C102	f84	B	FIRST
LRG007-U6cf057f3aa99be6b6b69	LRG007-C102	f84	B	CORE
LRG007-U79d4b475b6055bcebf01	LRG007-C102	f84	B	CORE
LRG007-U7ee1a551d19cd7e591ee	LRG007-C102	f84	B	FIRST
LRG007-U814e620e52059aaefa2e	LRG007-C102	f84	B	CORE
LRG007-U832cbd886ac6f4bce4d5	LRG007-C102	f84	B	LAST
LRG007-U83603be9b1811c79acb1	LRG007-C102	f84	B	CORE
LRG007-U844f191f93cccb7a39f3	LRG007-C102	f84	B	CORE
LRG007-U930e01ebba838d17be07	LRG007-C102	f84	B	LAST
LRG007-U942f008532eaeb4f8d3d	LRG007-C102	f84	B	CORE
LRG007-U9e6dc2d85c43c0a292f9	LRG007-C102	f84	B	FIRST
LRG007-Ua5d8c30d571b1f0d738d	LRG007-C102	f84	B	CORE
LRG007-Ua5db7d95f126782aec66	LRG007-C102	f84	B	CORE
LRG007-Ub5ec295818c2b2bf9780	LRG007-C102	f84	B	CORE
LRG007-Ub781304f7079f5e39202	LRG007-C102	f84	B	FIRST
LRG007-Ub9c2304cdd42e7ec62b8	LRG007-C102	f84	B	CORE
