source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f78v.10|G006	RF1b	f78v.10	f78v	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	qokeee@152;y	qokeee y	2	6,7	6	7	qokeee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.11|G007	RF1b	f78v.11	f78v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;y	ch y	2	7,8	7	8	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.14|G001	RF1b	f78v.14	f78v	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	qolkesh@152;y	qolkesh y	2	1,2	1	2	qolkesh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.14|G003	RF1b	f78v.14	f78v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.15|G003	RF1b	f78v.15	f78v	CONFIRMED_PROSE	P	3	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.15|G009	RF1b	f78v.15	f78v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	10,11	10	11	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.16|G004	RF1b	f78v.16	f78v	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	@152;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f78v.17|G005	RF1b	f78v.17	f78v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	lch@152;y	lch y	2	5,6	5	6	lch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.19|G001	RF1b	f78v.19	f78v	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	lche@152;y	lche y	2	1,2	1	2	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.2|G003	RF1b	f78v.2	f78v	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	r{ch'}e@152;y	re y	2	3,4	3	4	re	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.2|G004	RF1b	f78v.2	f78v	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	cth@152;y	cth y	2	5,6	5	6	cth	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.21|G002	RF1b	f78v.21	f78v	CONFIRMED_PROSE	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	lshe@152;y	lshe y	2	2,3	2	3	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.21|G003	RF1b	f78v.21	f78v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	ol{ch'}e@152;y	ole y	2	4,5	4	5	ole	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.21|G008	RF1b	f78v.21	f78v	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	ytee@152;y	ytee y	2	10,11	10	11	ytee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.22|G007	RF1b	f78v.22	f78v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	o@176;e@221;l	o e l	3	7,8,9	7,8,9		o e l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f78v.24|G005	RF1b	f78v.24	f78v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ol{ch'}@152;y	ol y	2	5,6	5	6	ol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.26|G008	RF1b	f78v.26	f78v	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	fche@152;y	fche y	2	8,9	8	9	fche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.27|G009	RF1b	f78v.27	f78v	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	9,10	9	10	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.29|G004	RF1b	f78v.29	f78v	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.29|G010	RF1b	f78v.29	f78v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	11,12	11	12	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.31|G007	RF1b	f78v.31	f78v	CONFIRMED_PROSE	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	yte@152;y	yte y	2	7,8	7	8	yte	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.4|G006	RF1b	f78v.4	f78v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	6,7	6	7	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.4|G008	RF1b	f78v.4	f78v	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	lolke@152;ykain	lolke ykain	2	9,10	9,10		lolke ykain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f78v.8|G004	RF1b	f78v.8	f78v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	4,5	4	5	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f78v.9|G008	RF1b	f78v.9	f78v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	8,9	8	9	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.1|G006	RF1b	f79r.1	f79r	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	opch@221;lor	opch lor	2	6,7	6,7		opch lor		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.11|G002	RF1b	f79r.11	f79r	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	2,3	2	3	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.11|G004	RF1b	f79r.11	f79r	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	dsh@152;y	dsh y	2	5,6	5	6	dsh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.13|G001	RF1b	f79r.13	f79r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	psh@221;rol	psh rol	2	1,2	1,2		psh rol		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.13|G005	RF1b	f79r.13	f79r	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	opche@152;y	opche y	2	6,7	6	7	opche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.15|G004	RF1b	f79r.15	f79r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.16|G005	RF1b	f79r.16	f79r	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ot@221;l	ot l	2	5,6	5,6		ot l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.16|G009	RF1b	f79r.16	f79r	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	qok@221;m	qok m	2	10,11	10	11	qok	m	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.26|G005	RF1b	f79r.26	f79r	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	qo@176;chdy	qo chdy	2	5,6	5,6		qo chdy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.27|G008	RF1b	f79r.27	f79r	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	chol@221;r	chol r	2	8,9	8,9		chol r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.3|G011	RF1b	f79r.3	f79r	CONFIRMED_PROSE	P	11	11	UNCERTAIN_SMALL_SPACE	LINE_END	che@152;y	che y	2	11,12	11	12	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.31|G007	RF1b	f79r.31	f79r	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	7,8	7	8	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.32|G003	RF1b	f79r.32	f79r	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	3,4	3	4	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.32|G004	RF1b	f79r.32	f79r	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	o@176;aiin	o aiin	2	5,6	5,6		o aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.34|G006	RF1b	f79r.34	f79r	CONFIRMED_PROSE	P	6	6	DEFINITE_SPACE	LINE_END	otee@152;y	otee y	2	6,7	6	7	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.35|G002	RF1b	f79r.35	f79r	CONFIRMED_PROSE	P	2	8	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	che@152;y	che y	2	2,3	2	3	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.39|G005	RF1b	f79r.39	f79r	CONFIRMED_PROSE	P	5	7	DEFINITE_SPACE	DEFINITE_SPACE	ork@221;r	ork r	2	5,6	5,6		ork r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.4|G003	RF1b	f79r.4	f79r	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qot@221;r	qot r	2	3,4	3,4		qot r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.40|G001	RF1b	f79r.40	f79r	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	yshe@152;y	yshe y	2	1,2	1	2	yshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.40|G004	RF1b	f79r.40	f79r	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	otchot@221;r	otchot r	2	5,6	5,6		otchot r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.42|G008	RF1b	f79r.42	f79r	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	chee@152;y	chee y	2	8,9	8	9	chee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79r.9|G001	RF1b	f79r.9	f79r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	s@221;iin	s iin	2	1,2	1,2		s iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79r.9|G002	RF1b	f79r.9	f79r	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.1|G005	RF1b	f79v.1	f79v	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	ot@221;ldy	ot ldy	2	5,6	5,6		ot ldy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.1|G008	RF1b	f79v.1	f79v	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	olo@206;ol	olo ol	2	9,10	9,10		olo ol		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.12|G002	RF1b	f79v.12	f79v	CONFIRMED_PROSE	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	ofch@152;y	ofch y	2	2,3	2	3	ofch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.12|G006	RF1b	f79v.12	f79v	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	qolte@152;y	qolte y	2	7,8	7	8	qolte	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.13|G007	RF1b	f79v.13	f79v	CONFIRMED_PROSE	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	7,8	7	8	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.14|G004	RF1b	f79v.14	f79v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;l	qok l	2	4,5	4,5		qok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.14|G006	RF1b	f79v.14	f79v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	7,8	7	8	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.16|G005	RF1b	f79v.16	f79v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	5,6	5	6	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.2|G007	RF1b	f79v.2	f79v	CONFIRMED_PROSE	P	7	7	DEFINITE_SPACE	LINE_END	qo@206;chedy	qo chedy	2	7,8	7,8		qo chedy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.23|G007	RF1b	f79v.23	f79v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	7,8	7	8	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.24|G006	RF1b	f79v.24	f79v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	6,7	6	7	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.26|G004	RF1b	f79v.26	f79v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	4,5	4	5	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.28|G006	RF1b	f79v.28	f79v	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	ol@176;air	ol air	2	6,7	6,7		ol air		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.29|G005	RF1b	f79v.29	f79v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	opche@152;y	opche y	2	5,6	5	6	opche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.3|G004	RF1b	f79v.3	f79v	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}ee@152;y	ee y	2	4,5	4	5	ee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.3|G007	RF1b	f79v.3	f79v	CONFIRMED_PROSE	P	7	7	DEFINITE_SPACE	LINE_END	ota@206;am	ota am	2	8,9	8,9		ota am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.31|G003	RF1b	f79v.31	f79v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	@221;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f79v.31|G007	RF1b	f79v.31	f79v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	6,7	6	7	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.34|G005	RF1b	f79v.34	f79v	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	orshee@152;y	orshee y	2	5,6	5	6	orshee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.38|G007	RF1b	f79v.38	f79v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	sheckh@152;y	sheckh y	2	7,8	7	8	sheckh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.4|G006	RF1b	f79v.4	f79v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	@206;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f79v.4|G009	RF1b	f79v.4	f79v	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	lche@152;y	lche y	2	8,9	8	9	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.42|G004	RF1b	f79v.42	f79v	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.5|G002	RF1b	f79v.5	f79v	CONFIRMED_PROSE	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	2,3	2	3	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.5|G003	RF1b	f79v.5	f79v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	qot@221;l	qot l	2	4,5	4,5		qot l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f79v.6|G006	RF1b	f79v.6	f79v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	6,7	6	7	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.6|G008	RF1b	f79v.6	f79v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	9,10	9	10	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.7|G004	RF1b	f79v.7	f79v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	ke@152;y	ke y	2	4,5	4	5	ke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f79v.8|G004	RF1b	f79v.8	f79v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	te@152;yol	te yol	2	4,5	4,5		te yol		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f7r.6|G003	RF1b	f7r.6	f7r	CONFIRMED_PROSE	P	3	5	DEFINITE_SPACE	DRAWING_INTERRUPTION	chkol@152;y	chkol y	2	3,4	3	4	chkol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f7v.1|G001	RF1b	f7v.1	f7v	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	pol@222;shy	pol shy	2	1,2	1,2		pol shy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.1|G001	RF1b	f80r.1	f80r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	tor@221;ly	tor ly	2	1,2	1,2		tor ly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.11|G002	RF1b	f80r.11	f80r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	fshe@152;y	fshe y	2	2,3	2	3	fshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.12|G001	RF1b	f80r.12	f80r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	d@222;kshy	d kshy	2	1,2	1,2		d kshy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.12|G007	RF1b	f80r.12	f80r	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;in	qok in	2	8,9	8,9		qok in		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.12|G010	RF1b	f80r.12	f80r	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	12,13	12	13	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.13|G010	RF1b	f80r.13	f80r	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	10,11	10	11	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.15|G002	RF1b	f80r.15	f80r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	2,3	2	3	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.15|G004	RF1b	f80r.15	f80r	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	olche@152;y	olche y	2	5,6	5	6	olche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.16|G005	RF1b	f80r.16	f80r	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	5	6	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.16|G008	RF1b	f80r.16	f80r	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	9,10	9	10	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.18|G001	RF1b	f80r.18	f80r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	p@221;iin	p iin	2	1,2	2	1	iin	p	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.18|G006	RF1b	f80r.18	f80r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;r	qok r	2	7,8	7,8		qok r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.19|G002	RF1b	f80r.19	f80r	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	2,3	2	3	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.2|G001	RF1b	f80r.2	f80r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	olch@152;y	olch y	2	1,2	1	2	olch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.23|G009	RF1b	f80r.23	f80r	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	9,10	9	10	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.25|G006	RF1b	f80r.25	f80r	CONFIRMED_PROSE	P	6	13	DEFINITE_SPACE	DEFINITE_SPACE	lshe@152;y	lshe y	2	6,7	6	7	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.26|G004	RF1b	f80r.26	f80r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	4,5	4	5	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
