unit_id	base_id	physical_folio	section	currier	kind	group_count	locus_role	left_context	right_context
Uc72752b89c68d3eb	B17a1723c4ea2ca8e	f76	T	B	P	15	MIDDLE	B	A
Uc7353eabc8ccdd9c	B631dcc6c12743dde	f42	H	A	P	10	LAST	B	END
Uc739b37555967779	B33c30eb30bc775af	f83	B	B	P	10	MIDDLE	A	B
Uc73caf30ba71e831	B6badc8581c16b126	f104	S	B	P	14	MIDDLE	C	A
Uc73e30e8a1591872	B27ad378d4d427ed2	f106	S	B	P	11	MIDDLE	F	Q
Uc7459ff4bc8f3a2d	B8a40d6304293415b	f84	B	B	P	8	MIDDLE	B	B
Uc75caf83d51e74d4	Be267ad8725c9e070	f108	S	B	P	11	MIDDLE	C	L
Uc75d50794a2f2f04	B5619b6057973af5a	f116	S	B	P	11	MIDDLE	B	B
Uc75eec4bd53b4cab	B631dcc6c12743dde	f89	P	A	P	7	MIDDLE	F	A
Uc769672369f34b72	Bc83c484379b2601b	f107	S	B	P	10	MIDDLE	C	C
Uc76aa233110a19ac	B6badc8581c16b126	f33	H	B	P	14	MIDDLE	C	A
Uc76f6ccfa3b19a2f	B5619b6057973af5a	f108	S	B	P	13	MIDDLE	B	U
Uc7785466aaa976f6	B7f4ff3cd47611b8a	f21	H	A	P	9	MIDDLE	A	Q
Uc780634ac2a5dd87	B6f9e9e2a839a28a9	f84	B	B	P	8	MIDDLE	A	D
Uc781e23405b5cb28	Bde8fbd777c39d95a	f111	S	B	P	11	MIDDLE	A	Q
Uc78580bb77199146	B27ad378d4d427ed2	f49	H	A	P	4	MIDDLE	C	B
Uc785cbe98c02311a	B631dcc6c12743dde	f28	H	A	P	8	MIDDLE	B	K
Uc78bdd38a33b0cbd	B631dcc6c12743dde	f78	B	B	P	4	FIRST	START	K
Uc79b3e8ca6ce4eaa	B23721ed74b5cd1be	f75	B	B	P	6	FIRST	START	L
Uc7aadaabbfd35e25	B631dcc6c12743dde	f105	S	B	P	11	MIDDLE	A	A
Uc7ad3bb2720b1a08	B7f4ff3cd47611b8a	f3	H	A	P	5	MIDDLE	C	B
Uc7af3a8594d4b1b6	B466830ffa38d822b	f44	H	A	P	8	MIDDLE	A	B
Uc7b070818e55f245	B631dcc6c12743dde	f55	H	B	P	10	FIRST	START	A
Uc7b5b04c9866abb7	B6f9e9e2a839a28a9	f76	T	B	P	11	MIDDLE	A	D
Uc7b6b7d50fde1e00	B7f4ff3cd47611b8a	f54	H	A	P	4	MIDDLE	B	U
Uc7cfa034f5b0aaa8	B6badc8581c16b126	f9	H	A	P	9	LAST	C	END
Uc7dc13aa5328b8d2	B421b9041275aa797	f96	H	A	P	8	MIDDLE	C	K
Uc7e40bfae1f48765	B631dcc6c12743dde	f4	H	A	P	2	FIRST	START	U
Uc7e859099c53aab9	Bc83c484379b2601b	f2	H	A	P	6	MIDDLE	C	U
Uc7f8b558037859f5	B6badc8581c16b126	f113	S	B	P	12	MIDDLE	C	U
Uc80e47c3fe4a1f28	B8a40d6304293415b	f105	S	B	P	8	MIDDLE	C	Q
Uc810ca2be8640730	B9667d8bf0db540b5	f33	H	B	P	8	MIDDLE	G	A
Uc81d0d99f8076996	B0f76627cf4e4f7eb	f88	P	A	P	9	MIDDLE	B	K
Uc83bcc97fa28b516	B631dcc6c12743dde	f95	H	B	P	10	FIRST	START	A
Uc853c68c10196af2	Be267ad8725c9e070	f115	S	B	P	8	MIDDLE	A	K
Uc85f8f926be592ba	B5265b4af1a16d1b6	f76	B	B	P	12	MIDDLE	A	K
Uc887ae938d84624c	B3037f54cdb4647af	f115	S	B	P	9	MIDDLE	F	B
Uc893742ad8124759	B9a85fffafff12db9	f90	H	A	P	11	MIDDLE	A	K
Uc895b4ed04f22a9d	B33c30eb30bc775af	f77	B	B	P	8	MIDDLE	B	B
Uc8b594357c0dccfd	B631dcc6c12743dde	f36	H	A	P	3	MIDDLE	A	B
Uc8b6005fcb466173	B6badc8581c16b126	f104	S	B	P	13	MIDDLE	C	K
Uc8d6a1f0ffb0a3ca	Bb2006fce0cdc1d65	f3	H	A	P	5	LAST	B	END
Uc8ebbc38d8322b69	B27ad378d4d427ed2	f75	B	B	P	13	MIDDLE	B	Q
Uc9048b2dd9b5ab88	Bde8fbd777c39d95a	f108	S	B	P	10	MIDDLE	A	B
Uc921e41b7bb79d41	B6badc8581c16b126	f76	T	B	P	13	FIRST	START	K
Uc92893143c746595	B42d3a51a4f6f3495	f114	S	B	P	10	MIDDLE	A	D
Uc93412662f8cfdc0	Bc83c484379b2601b	f21	H	A	P	9	MIDDLE	A	B
Uc945d41f77a2fa84	B9a85fffafff12db9	f96	H	A	P	7	MIDDLE	A	K
Uc9466a27be2ed907	B04c58ff894953789	f105	S	B	P	10	MIDDLE	A	A
Uc951fdff367f8928	B421b9041275aa797	f1	T	A	P	9	MIDDLE	F	Q
Uc974a667b8c18527	B9667d8bf0db540b5	f108	S	B	P	11	MIDDLE	B	D
Uc987d89058efc9e3	Be267ad8725c9e070	f77	B	B	P	10	MIDDLE	B	B
Uc99f56cadfc7d54d	Bb2006fce0cdc1d65	f6	H	A	P	5	MIDDLE	C	C
Uc9a30c9a12d3b838	B17a1723c4ea2ca8e	f78	B	B	P	9	MIDDLE	B	A
Uc9cbe6f437d6a9cb	B04c58ff894953789	f88	P	A	P	6	FIRST	START	K
Uc9d7b7d76a90f591	B8a40d6304293415b	f112	S	B	P	13	LAST	B	END
Uc9ea33e155424be1	B7f4ff3cd47611b8a	f103	S	B	P	11	MIDDLE	G	Q
Uca05d3d47ca3e9ac	B27ad378d4d427ed2	f108	S	B	P	9	MIDDLE	G	Q
Uca0a6e350e0ab765	B9a85fffafff12db9	f96	H	A	P	4	MIDDLE	C	K
Uca0bc99c5a290fcb	B46290e40cfa79910	f103	S	B	P	10	FIRST	START	A
Uca0fe235664bc31e	B9a85fffafff12db9	f107	S	B	P	11	MIDDLE	G	A
Uca170f3d78f04965	Be1879e5d17143259	f82	B	B	P	9	MIDDLE	F	D
Uca24807fbf8cb2ee	Be267ad8725c9e070	f104	S	B	P	10	MIDDLE	A	K
Uca3216aa8a3501b9	B27ad378d4d427ed2	f76	B	B	P	12	MIDDLE	A	B
Uca3ccc2ff6ab239d	B33c30eb30bc775af	f102	P	A	P	10	LAST	A	END
Uca6e52595cebd376	B421b9041275aa797	f10	H	A	P	9	MIDDLE	A	U
Uca79cbc3bc8d5e41	B631dcc6c12743dde	f25	H	A	P	8	MIDDLE	B	U
Uca80167b5b0ee7f3	B5265b4af1a16d1b6	f77	B	B	P	7	MIDDLE	G	L
Uca8c46b312d84da4	B9a85fffafff12db9	f23	H	A	P	11	MIDDLE	A	K
Uca94113276123547	B631dcc6c12743dde	f82	B	B	P	10	FIRST	START	K
Uca9b673721e9f58f	B17a1723c4ea2ca8e	f77	B	B	P	9	MIDDLE	B	K
Ucaa24ba05b025ef4	B5265b4af1a16d1b6	f48	H	B	P	7	MIDDLE	A	B
Ucaa4b290c1766bf7	B3037f54cdb4647af	f107	S	B	P	11	MIDDLE	B	B
Ucaa599738f605fcd	B5265b4af1a16d1b6	f22	H	A	P	12	LAST	A	END
Ucaaa9bf3f4709fdc	B9667d8bf0db540b5	f86	C	B	P	11	MIDDLE	G	K
Ucaad450d0d811d41	Bb2006fce0cdc1d65	f54	H	A	P	12	MIDDLE	B	A
Ucacd82ee4e295c81	B631dcc6c12743dde	f35	H	A	P	4	LAST	E	END
Ucacf20e8add6c236	Bc83c484379b2601b	f32	H	A	P	7	MIDDLE	C	B
Ucb1152f9be081071	B9a85fffafff12db9	f18	H	A	P	8	MIDDLE	C	A
Ucb38b628780efe70	B5265b4af1a16d1b6	f58	S	A	P	10	MIDDLE	A	K
Ucb50e86c23f5f5ea	B9667d8bf0db540b5	f104	S	B	P	9	FIRST	START	K
Ucb50ee99cc99fcb7	B6f9e9e2a839a28a9	f81	B	B	P	9	MIDDLE	A	K
Ucb555b4627c5acea	B17a1723c4ea2ca8e	f113	S	B	P	11	MIDDLE	A	B
Ucb6a26c6d7457835	B8a40d6304293415b	f78	B	B	P	8	MIDDLE	C	A
Ucb747a7518fb3db1	B17a1723c4ea2ca8e	f26	H	B	P	10	FIRST	START	B
Ucb75fc2c9f341ce0	B9667d8bf0db540b5	f115	S	B	P	5	FIRST	START	B
Ucb7b394a80e687c9	Be267ad8725c9e070	f104	S	B	P	10	MIDDLE	C	D
Ucb8d8e59b0301a12	B2c32b89192c114b6	f90	H	A	P	11	MIDDLE	A	A
Ucb8e16ce0817749c	B7f4ff3cd47611b8a	f88	P	A	P	10	MIDDLE	B	K
Ucba24c13084755df	B631dcc6c12743dde	f83	B	B	P	11	FIRST	START	L
Ucbacfe6992559faf	B631dcc6c12743dde	f99	P	A	P	7	MIDDLE	B	D
Ucbb2ece629e502b7	B7f4ff3cd47611b8a	f3	H	A	P	5	MIDDLE	G	L
Ucbb3574dc569fc2a	B04c58ff894953789	f79	B	B	P	10	MIDDLE	B	K
Ucbc32bf230b8d30b	B04c58ff894953789	f17	H	A	P	8	MIDDLE	B	K
Ucbc96f18115239e4	B6badc8581c16b126	f88	P	A	P	9	FIRST	START	K
Ucbc9e01f03e5b3bb	B6badc8581c16b126	f76	B	B	P	11	LAST	C	END
Ucbcfdec797632e62	Be267ad8725c9e070	f40	H	B	P	10	FIRST	START	A
Ucbd0b1a4399e0033	B5265b4af1a16d1b6	f78	B	B	P	9	MIDDLE	A	D
Ucbdcba7a30059cef	B5265b4af1a16d1b6	f56	H	A	P	5	LAST	A	END
Ucbdd053c9cb7b28e	B9a85fffafff12db9	f39	H	B	P	11	MIDDLE	F	L
Ucc088cca57181505	B631dcc6c12743dde	f15	H	A	P	6	MIDDLE	B	U
Ucc123c8d9a7e45b5	Bb2006fce0cdc1d65	f6	H	A	P	5	MIDDLE	B	K
Ucc1c7272c1293c1b	B9667d8bf0db540b5	f84	B	B	P	13	MIDDLE	C	A
Ucc2fe152bd95000d	B9a85fffafff12db9	f84	B	B	P	16	MIDDLE	A	A
Ucc34486a3dabd374	B9a85fffafff12db9	f95	H	B	P	8	MIDDLE	A	K
Ucc38a65e1a611c8f	B7f4ff3cd47611b8a	f104	S	B	P	13	MIDDLE	G	Q
Ucc4192749e7dde50	B7f4ff3cd47611b8a	f38	H	A	P	10	MIDDLE	C	B
Ucc549757aaba0521	B7f4ff3cd47611b8a	f89	P	A	P	9	MIDDLE	G	K
Ucc56a1df1068d401	B2c32b89192c114b6	f77	B	B	P	10	MIDDLE	B	A
Ucc57000bab3eed7c	B5265b4af1a16d1b6	f3	H	A	P	7	MIDDLE	B	B
Ucc62759205dc336d	B226e84515aab16d2	f35	H	A	P	7	MIDDLE	G	A
Ucc6a364fc971e8a0	B33c30eb30bc775af	f10	H	A	P	10	LAST	A	END
Ucc6e7f58b9aa55a6	B226e84515aab16d2	f82	B	B	P	10	MIDDLE	A	K
Ucc6fa645ae68995b	B5619b6057973af5a	f77	B	B	P	10	MIDDLE	L	D
Ucc9885ec07e0964c	B42d3a51a4f6f3495	f76	T	B	P	13	MIDDLE	A	L
Uccc336fd3c5ceccc	Bb2006fce0cdc1d65	f17	H	A	P	6	MIDDLE	B	K
Ucce1ae37a8d56199	B33c30eb30bc775af	f9	H	A	P	11	MIDDLE	B	A
Ucd014ea9b2b3ac0a	B7f4ff3cd47611b8a	f104	S	B	P	13	MIDDLE	C	K
Ucd0ae6ea74b30ab3	B5265b4af1a16d1b6	f75	B	B	P	10	MIDDLE	A	L
Ucd0b86ac34863a89	B421b9041275aa797	f56	H	A	P	3	MIDDLE	B	U
Ucd1f82432f312c61	B421b9041275aa797	f87	H	A	P	8	LAST	C	END
Ucd232afb21e1b091	B9667d8bf0db540b5	f15	H	A	P	7	LAST	C	END
Ucd2c281f25cf4b1b	B421b9041275aa797	f8	H	A	P	9	MIDDLE	C	K
Ucd3caa2e00bc8c90	B9a85fffafff12db9	f99	P	A	P	11	MIDDLE	C	A
Ucd49e912645c5bac	B8a40d6304293415b	f85	T	B	P	12	MIDDLE	C	A
Ucd5093de859d5b29	B7f4ff3cd47611b8a	f42	H	A	P	9	MIDDLE	A	K
Ucd557407380dad08	B04c58ff894953789	f83	B	B	P	10	LAST	B	END
Ucd57aee66be80cec	B60a636a0f1b62790	f104	S	B	P	10	LAST	B	END
Ucd59bb71fdd4d97f	B6badc8581c16b126	f79	B	B	P	10	MIDDLE	C	A
Ucd82e5a85cab048b	B7f4ff3cd47611b8a	f29	H	A	P	11	MIDDLE	B	Q
Ucd834ace242372fe	B421b9041275aa797	f7	H	A	P	5	MIDDLE	F	B
Ucd99060b615e7d14	B8a40d6304293415b	f113	S	B	P	14	MIDDLE	B	A
Ucd998a021c9cb5ad	B7f4ff3cd47611b8a	f1	H	A	P	10	MIDDLE	A	B
Ucd9db77947cd33c6	B6badc8581c16b126	f115	S	B	P	10	MIDDLE	C	A
Ucda471f1a10d8f24	B33c30eb30bc775af	f33	H	B	P	10	MIDDLE	B	A
Ucda6f6b24c749777	B4c3ad952b3349660	f24	H	A	P	4	LAST	B	END
Ucdb8daf93f9a8aaf	B9aebcc1a63ebf5d7	f104	S	B	P	10	MIDDLE	A	A
Ucdbfc382551582ca	Bde8fbd777c39d95a	f114	S	B	P	10	MIDDLE	A	D
Ucdedbb1c3d44e142	B631dcc6c12743dde	f102	P	A	P	8	FIRST	START	U
Ucdf127e7d5483539	B421b9041275aa797	f3	H	A	P	5	MIDDLE	C	B
Ucdfd3cbcf8e25e04	B04c58ff894953789	f39	H	B	P	11	FIRST	START	A
Uce21275e79cf74b4	B0f76627cf4e4f7eb	f1	H	A	P	10	MIDDLE	B	U
Uce2b878d8c94507b	B4c3ad952b3349660	f79	B	B	P	10	MIDDLE	A	A
Uce403b3afd250e49	B9a85fffafff12db9	f50	H	B	P	12	MIDDLE	C	A
Uce5a01330b9f847f	B631dcc6c12743dde	f16	H	A	P	8	MIDDLE	A	K
Uce73936d9d796a5d	B27ad378d4d427ed2	f48	H	B	P	10	FIRST	START	Q
Uce73a3981e93b79b	B33c30eb30bc775af	f56	H	A	P	6	LAST	G	END
Uce7b09b1ffadb718	Bd9cf74fe8412e08f	f111	S	B	P	15	MIDDLE	A	B
Uce8f6f32a08f05db	B2c32b89192c114b6	f87	H	A	P	7	MIDDLE	A	A
Uce99a3c93b0a5041	B631dcc6c12743dde	f28	H	A	P	7	MIDDLE	B	A
Uce9cf4e21beb8a2b	B9a85fffafff12db9	f40	H	B	P	9	MIDDLE	A	A
Ucec3eec400667e95	B9aebcc1a63ebf5d7	f83	B	B	P	4	MIDDLE	A	B
Uced5299800e127f8	B2c32b89192c114b6	f80	B	B	P	8	MIDDLE	A	K
Ucef37f903cb43dd9	B17a1723c4ea2ca8e	f115	S	B	P	8	LAST	A	END
Ucf1ad18c0379b13d	B8a40d6304293415b	f79	B	B	P	10	MIDDLE	G	A
Ucf1cfd10d80cebb3	B5619b6057973af5a	f103	S	B	P	12	MIDDLE	A	D
Ucf21807e415f0ba3	B7f4ff3cd47611b8a	f47	H	A	P	5	MIDDLE	B	B
Ucf2db21a849ede9c	B8a40d6304293415b	f32	H	A	P	4	LAST	G	END
Ucf30ad1081f22d19	B33c30eb30bc775af	f86	T	B	P	13	MIDDLE	A	Q
Ucf4806d183a00023	Bd9cf74fe8412e08f	f103	S	B	P	11	MIDDLE	A	C
Ucf5395043a0189f3	Be267ad8725c9e070	f89	P	A	P	8	MIDDLE	A	K
Ucf576ce7a2a0314a	B421b9041275aa797	f27	H	A	P	6	MIDDLE	C	K
Ucf594b016150dd07	B7f4ff3cd47611b8a	f54	H	A	P	12	MIDDLE	A	B
Ucf59863e21c22cda	B421b9041275aa797	f20	H	A	P	7	MIDDLE	A	J
Ucf5f331e30ed3e8c	B7f4ff3cd47611b8a	f95	H	B	P	10	MIDDLE	C	Q
Ucf60b63b70a6cb91	B6badc8581c16b126	f86	T	B	P	11	MIDDLE	C	K
Ucf65ac477c8381ab	B42d3a51a4f6f3495	f45	H	A	P	6	MIDDLE	B	L
Ucf7a12cb2507a2c5	B66c6bc411942f0b3	f47	H	A	P	8	MIDDLE	G	K
Ucf804ad8d4114ce3	B27ad378d4d427ed2	f108	S	B	P	10	MIDDLE	A	D
Ucf8776b660bd435f	B421b9041275aa797	f8	H	A	P	9	MIDDLE	C	L
Ucf979fb35a3f1a37	B27ad378d4d427ed2	f76	T	B	P	12	FIRST	START	K
Ucfa448dc752ce8c5	Bc83c484379b2601b	f1	H	A	P	8	MIDDLE	A	U
Ucfa80d2e2d95f1d5	B7f4ff3cd47611b8a	f47	H	A	P	10	MIDDLE	A	L
Ucfb1c16b48741193	Be267ad8725c9e070	f106	S	B	P	11	MIDDLE	A	K
Ucfb2f866c7802771	B42d3a51a4f6f3495	f32	H	A	P	5	MIDDLE	B	B
Ucfd5b29e2875c463	B226e84515aab16d2	f79	B	B	P	10	FIRST	START	L
Ucfdc07304e4002bf	B04c58ff894953789	f33	H	B	P	13	MIDDLE	G	K
Ucfdd089ebc6d3c02	B631dcc6c12743dde	f11	H	A	P	9	MIDDLE	A	B
Ucfe67a5435825ae7	B421b9041275aa797	f15	H	A	P	6	MIDDLE	C	K
Ucfe6ef8d3a25cc72	B6badc8581c16b126	f76	T	B	P	13	MIDDLE	C	K
Ucffe00dcfcde6c63	B33c30eb30bc775af	f40	H	B	P	10	MIDDLE	A	D
Ud00d4f04e37114b7	B226e84515aab16d2	f79	B	B	P	10	MIDDLE	B	K
Ud00db4cbc5e1afd9	B8a40d6304293415b	f84	B	B	P	10	MIDDLE	C	A
Ud01781b2f2eee6ff	Bde8fbd777c39d95a	f82	B	B	P	6	MIDDLE	B	D
Ud01b70bb4c6e25d4	B5265b4af1a16d1b6	f41	H	B	P	13	LAST	A	END
Ud026b460f37e9937	B33c30eb30bc775af	f75	B	B	P	13	MIDDLE	B	B
Ud03cd1eec653597d	B17a1723c4ea2ca8e	f103	S	B	P	12	MIDDLE	A	A
Ud04391d9e9d10e57	B421b9041275aa797	f49	H	A	P	7	MIDDLE	A	K
Ud04d2ef90ff2dcd2	B631dcc6c12743dde	f25	H	A	P	7	MIDDLE	G	U
Ud060a19ddf520694	B6badc8581c16b126	f46	H	B	P	12	MIDDLE	C	K
Ud0694e52aadecffb	B9a85fffafff12db9	f107	S	B	P	4	FIRST	START	A
Ud075bf1aefe5ad0b	B9a85fffafff12db9	f104	S	B	P	11	MIDDLE	B	A
Ud08331d2c8e07018	B7f4ff3cd47611b8a	f17	H	A	P	6	MIDDLE	C	L
Ud08d611a01279636	B5265b4af1a16d1b6	f80	B	B	P	13	MIDDLE	A	K
Ud08dc72e9c2440d2	B9a85fffafff12db9	f108	S	B	P	10	MIDDLE	B	Q
Ud09d2ca96847447f	B631dcc6c12743dde	f95	H	B	P	6	FIRST	START	L
Ud0a23cb2c892e8e8	B421b9041275aa797	f86	T	B	P	12	MIDDLE	A	A
Ud0a3786590d280e1	B27ad378d4d427ed2	f106	S	B	P	11	MIDDLE	A	A
Ud0a89e3f6d6444d2	B8a40d6304293415b	f114	S	B	P	14	LAST	B	END
Ud0b3989b1b44ac66	B8a40d6304293415b	f35	H	A	P	5	FIRST	START	K
Ud0ce9afcf052a6e3	B9a85fffafff12db9	f86	T	B	P	11	MIDDLE	G	D
Ud0cef91e16558658	B5265b4af1a16d1b6	f81	B	B	P	7	LAST	A	END
Ud0d30172205b6666	B5265b4af1a16d1b6	f32	H	A	P	4	LAST	G	END
Ud0edd22d50daf109	B9a85fffafff12db9	f34	H	B	P	13	MIDDLE	C	A
Ud0ef443a6e93f46f	B9a85fffafff12db9	f105	S	B	P	13	MIDDLE	G	A
Ud0f096f26ef750fc	Ba3207f074ca6bf72	f16	H	A	P	8	FIRST	START	A
Ud0fad3710d4e8a3d	B226e84515aab16d2	f78	B	B	P	10	LAST	G	END
Ud101448b4ba7ca68	B6f9e9e2a839a28a9	f111	S	B	P	14	MIDDLE	A	A
Ud10610d7d6381e7d	B5265b4af1a16d1b6	f77	B	B	P	9	MIDDLE	G	B
Ud1101c175ba7add6	B421b9041275aa797	f21	H	A	P	8	MIDDLE	B	K
Ud1190802ea579619	B7f4ff3cd47611b8a	f77	B	B	P	9	LAST	A	END
Ud11c82c1eaac5fbe	B9667d8bf0db540b5	f94	H	B	P	11	MIDDLE	G	A
Ud11e136e8a530685	B7f4ff3cd47611b8a	f86	T	B	P	12	MIDDLE	B	A
Ud1261fe1092eba0e	B9a85fffafff12db9	f33	H	B	P	13	MIDDLE	A	A
Ud129839e57cceead	B2693f8bdd6844067	f3	H	A	P	7	MIDDLE	C	A
Ud1397cababc1cbf9	B421b9041275aa797	f49	H	A	P	7	MIDDLE	A	B
Ud16022244c7a6eea	Bde8fbd777c39d95a	f116	S	B	P	12	MIDDLE	B	L
Ud16c7f7c9129ec0e	B6badc8581c16b126	f113	S	B	P	5	MIDDLE	C	A
Ud174e955f97637e4	Be1879e5d17143259	f112	S	B	P	9	MIDDLE	A	A
Ud1755c8266158e27	B9a85fffafff12db9	f86	T	B	P	9	MIDDLE	G	A
Ud194e73029a51965	B7f4ff3cd47611b8a	f55	H	B	P	11	MIDDLE	G	K
Ud19c8da27f25b4df	B7f4ff3cd47611b8a	f3	H	A	P	5	LAST	A	END
Ud1a1539bc5309f33	B9aebcc1a63ebf5d7	f78	B	B	P	9	MIDDLE	A	A
Ud1a27692433791b7	B631dcc6c12743dde	f42	H	A	P	8	LAST	A	END
Ud1a6d855b8f8d506	B04c58ff894953789	f115	S	B	P	13	MIDDLE	C	A
Ud1aabcb1f9f5afed	Bb2006fce0cdc1d65	f52	H	A	P	4	MIDDLE	C	A
Ud1ae43a38f96cc21	B5265b4af1a16d1b6	f15	H	A	P	8	LAST	C	END
Ud1b105ceb4222f1b	B631dcc6c12743dde	f10	H	A	P	8	MIDDLE	B	B
Ud1ba9b5cfa5b136f	B2c32b89192c114b6	f54	H	A	P	13	MIDDLE	B	C
Ud1d22ed97b177a52	B42d3a51a4f6f3495	f1	T	A	P	5	MIDDLE	A	U
Ud1dd72978663bd5a	B6badc8581c16b126	f105	S	B	P	7	MIDDLE	B	A
Ud1ea4ac9a52a78c5	B6badc8581c16b126	f115	S	B	P	4	MIDDLE	C	D
Ud2049d5abb0df016	B8a40d6304293415b	f105	S	B	P	7	MIDDLE	A	C
Ud21ff3d8b0846fff	B631dcc6c12743dde	f77	B	B	P	8	FIRST	START	K
Ud236fedd56370b21	B5265b4af1a16d1b6	f86	T	B	P	9	LAST	A	END
Ud23cc3037c7ea705	B7f4ff3cd47611b8a	f113	S	B	P	11	MIDDLE	G	A
Ud24566dde8697631	B60a636a0f1b62790	f15	H	A	P	5	MIDDLE	G	C
Ud249315dfbf29bbd	B6badc8581c16b126	f105	S	B	P	12	MIDDLE	C	A
Ud24bd09fd1675499	B421b9041275aa797	f3	H	A	P	4	FIRST	START	D
Ud24e7c2273ec138f	B60a636a0f1b62790	f48	H	B	P	13	MIDDLE	A	A
Ud25aa3584c2a864e	B8a40d6304293415b	f56	H	A	P	7	FIRST	START	Q
Ud25e9712b589d2dd	B33c30eb30bc775af	f13	H	A	P	8	MIDDLE	B	A
Ud26fd0b805107067	B17a1723c4ea2ca8e	f78	B	B	P	7	MIDDLE	A	D
Ud27b7de0b27f171c	B311ff8acf28ca2ac	f13	H	A	P	9	MIDDLE	A	L
Ud2803b916fa9ebc5	B04c58ff894953789	f8	H	A	P	7	LAST	B	END
Ud2b5c1e663c6f549	B9a85fffafff12db9	f84	B	B	P	7	MIDDLE	B	A
Ud2e0b65cd22d2fa8	B8a40d6304293415b	f90	H	A	P	10	MIDDLE	B	A
Ud2f074e8230fc330	B5265b4af1a16d1b6	f66	T	B	P	10	MIDDLE	A	L
Ud314bbb52dca35cd	B8bf3abb2aa343fb0	f83	B	B	P	9	LAST	A	END
Ud32e22445a7ada44	B0f76627cf4e4f7eb	f49	H	A	P	5	MIDDLE	C	K
Ud37829c80865e7a9	B421b9041275aa797	f2	H	A	P	8	MIDDLE	F	B
Ud379b159f4caf88a	Bde8fbd777c39d95a	f106	S	B	P	7	MIDDLE	B	D
Ud37b4bcdc00f490a	B466830ffa38d822b	f84	B	B	P	11	LAST	A	END
Ud37e5915501ef20f	B9a85fffafff12db9	f104	S	B	P	13	MIDDLE	A	A
Ud3870a5c4c2c1f8c	Bc83c484379b2601b	f6	H	A	P	8	MIDDLE	C	U
Ud388d7fba1b8b088	Ba1a596669c3b2901	f83	B	B	P	5	MIDDLE	B	B
Ud38d832a56da7cd1	Be267ad8725c9e070	f115	S	B	P	10	MIDDLE	B	K
Ud3b25d84374dae59	B5265b4af1a16d1b6	f105	S	B	P	14	LAST	C	END
Ud3c3affca9e886a4	B04c58ff894953789	f34	H	B	P	11	MIDDLE	A	A
Ud3c69f30c363f1e3	B27ad378d4d427ed2	f83	B	B	P	9	MIDDLE	A	Q
Ud3d3b3b7ca64c66a	B60a636a0f1b62790	f76	T	B	P	10	LAST	B	END
Ud3ec758144ddd9b0	B226e84515aab16d2	f23	H	A	P	10	MIDDLE	A	K
Ud3f18a31dba82a01	B17a1723c4ea2ca8e	f108	S	B	P	9	MIDDLE	A	A
Ud3f3495d40004ac5	B8a40d6304293415b	f10	H	A	P	9	LAST	F	END
Ud3f642405226b990	B8a40d6304293415b	f100	P	A	P	10	MIDDLE	C	K
Ud40f027643fe9c4d	B9a85fffafff12db9	f102	P	A	P	10	MIDDLE	C	K
Ud423164348ecff72	B8a40d6304293415b	f78	B	B	P	9	MIDDLE	A	L
Ud42e0be4e8386215	B9a85fffafff12db9	f33	H	B	P	14	MIDDLE	B	K
Ud435945751ae7a47	B04c58ff894953789	f27	H	A	P	9	MIDDLE	F	L
Ud437647190862b95	B226e84515aab16d2	f79	B	B	P	13	MIDDLE	A	K
Ud43f93ce64366a20	B60a636a0f1b62790	f76	T	B	P	13	MIDDLE	A	D
Ud452d2409458d8f3	B27ad378d4d427ed2	f82	B	B	P	10	MIDDLE	F	D
Ud453fea800ecdeed	B421b9041275aa797	f106	S	B	P	7	MIDDLE	G	A
Ud45b4cfb0a8c9ce9	B705894a6d724cf06	f75	B	B	P	8	FIRST	START	Q
Ud46ba74a6fa8ae67	B6f9e9e2a839a28a9	f103	S	B	P	6	MIDDLE	A	A
Ud46e454897e3416b	B9a85fffafff12db9	f33	H	B	P	8	MIDDLE	C	K
Ud47a835d42f25948	B631dcc6c12743dde	f25	H	A	P	8	MIDDLE	B	K
Ud47ca1ac70566fac	B421b9041275aa797	f21	H	A	P	8	MIDDLE	A	L
Ud4879899916ea67f	B2c32b89192c114b6	f104	S	B	P	7	MIDDLE	A	A
Ud48edf086937eba1	Bd538efe18784601a	f114	S	B	P	9	MIDDLE	B	A
Ud49373fb0985d573	B9a85fffafff12db9	f86	C	B	P	7	FIRST	START	A
Ud4940c47d1224374	Bd9cf74fe8412e08f	f111	S	B	P	12	MIDDLE	A	K
Ud49fde74e2bd516a	B27ad378d4d427ed2	f75	B	B	P	12	MIDDLE	C	D
Ud4b07ac051115bf5	B33c30eb30bc775af	f114	S	B	P	13	MIDDLE	A	C
Ud4bea5122693eb5b	B27ad378d4d427ed2	f79	B	B	P	9	MIDDLE	A	B
Ud4cdd8951366e7d4	Be267ad8725c9e070	f107	S	B	P	11	FIRST	START	A
Ud4dd04967c622f3b	B8a40d6304293415b	f112	S	B	P	12	MIDDLE	B	K
Ud4e5294892721792	B631dcc6c12743dde	f3	H	A	P	9	MIDDLE	B	C
Ud4ea37e6da46dee7	B6badc8581c16b126	f33	H	B	P	13	MIDDLE	C	C
Ud4eccf8abf66bea5	B8a40d6304293415b	f83	B	B	P	5	MIDDLE	G	B
Ud4f9a719038d43e1	B8a40d6304293415b	f111	S	B	P	12	MIDDLE	G	Q
