edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
RF1b	f17v|f17v.1-f17v.23	B	E	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	B	P	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	B	R	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	B	E	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	B	P	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	B	R	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	E	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	P	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	J	R	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.5:1	ychol	trockne	f17v.4:1	kchor		f17v.4:1	kchor		False	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.5:2	chol	erhitze	f17v.5:4	tchol		f17v.5:4	tchol		False	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		f17v.5:4	tchol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		f17v.7:4	cheor		False	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		f17v.7:4	cheor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.11:4	chol	erhitze	f17v.10:4	okol		f17v.2:4	okol		False	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.13:3	chol	erhitze	f17v.13:4	cthol		f17v.13:4	cthol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.16:2	chol	erhitze	f17v.16:3	okeol		f17v.14:5	okeol		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		f17v.13:4	cthol		False	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		f17v.18:2	cheeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.19:2	chey	prüfe	f17v.19:4	cthor		f17v.19:4	cthor		False	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3	NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.20:4	chol	erhitze	f17v.20:3	cheor		f17v.7:4	cheor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.22:3	chey	prüfe	f17v.22:4	keeor		f17v.22:4	keeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	E	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	P	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f17v|f17v.1-f17v.23	M	R	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		f17v.10:2	okeor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	E	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	P	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	R	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	E	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	P	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	R	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	E	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
