event_id	statement_id	record	page	locus	surface	card_no	owner_code	morphological_class	expanded_semantic_parts	literal_card_reading_de	procedure_tokens	contextual_reading_rule
E287	B3-S026	B3	f83r	f83r.16	chedy	PROC042	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E288	B3-S026	B3	f83r	f83r.16	qokain	PROC080	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E289	B3-S026	B3	f83r	f83r.16	checthy	PROC014	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	CTH+Y	bereit · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E290	B3-S026	B3	f83r	f83r.16	chealror	PROC148	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	AL+R+OR	Zielstelle · abkühlen · Ansatz	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E291	B3-S026	B3	f83r	f83r.20	solkeedy	PROC098	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SOLK+EE+DY	auffangen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E292	B3-S027	B3	f83r	f83r.20	qoteedy	PROC129	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+EE+DY	danach · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E293	B3-S028	B3	f83r	f83r.20	qokeey	PROC092	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E294	B3-S028	B3	f83r	f83r.20	qokedy	PROC067	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E295	B3-S029	B3	f83r	f83r.20	sol	PROC013	B3_MAIN_ARCH_LINKED_PAIR	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E296	B3-S029	B3	f83r	f83r.20	cheeety	PROC149	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	EEE+T+Y	vollständig · eintragen · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E297	B3-S029	B3	f83r	f83r.20	qokedy	PROC067	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E298	B3-S030	B3	f83r	f83r.20	qoky	PROC008	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E299	B3-S030	B3	f83r	f83r.20	saiin	PROC009	B3_MAIN_ARCH_LINKED_PAIR	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E300	B3-S030	B3	f83r	f83r.22	schedair	PROC150	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHD+AIR	umsetzen · Lauf	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E301	B3-S030	B3	f83r	f83r.22	otchedy	PROC145	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+CHD+DY	danach · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E302	B3-S031	B3	f83r	f83r.22	qokeedy	PROC100	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E303	B3-S032	B3	f83r	f83r.22	chedain	PROC151	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHD+AIN	umsetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E304	B3-S032	B3	f83r	f83r.22	chedy	PROC042	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E305	B3-S032	B3	f83r	f83r.22	qotedaiin	PROC152	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+E+AIIN	danach · kurz · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E306	B3-S032	B3	f83r	f83r.22	otaiin	PROC112	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+AIIN	danach · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E307	B3-S032	B3	f83r	f83r.22	otedy	PROC135	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+E+DY	danach · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E308	B3-S033	B3	f83r	f83r.22	ldy	PROC108	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	L+DY	führen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E309	B3-S034	B3	f83r	f83r.24	soiiin	PROC097	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	O+IIN	Arbeitsgang · Sollstufe	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E310	B3-S034	B3	f83r	f83r.24	checthy	PROC014	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CTH+Y	bereit · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E311	B3-S034	B3	f83r	f83r.24	chety	PROC004	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	T+Y	eintragen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E312	B3-S034	B3	f83r	f83r.24	otaiin	PROC112	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+AIIN	danach · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E313	B3-S034	B3	f83r	f83r.24	olsaly	PROC153	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OL+AL+Y	fortsetzen · Zielstelle · dies	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E314	B3-S034	B3	f83r	f83r.24	shedy	PROC078	B3_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E315	B4-S001	B4	f83r	f83r.25	qokeedy	PROC100	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E316	B4-S002	B4	f83r	f83r.25	qolchey	PROC154	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OL+Y	fortsetzen · dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E317	B4-S002	B4	f83r	f83r.25	qokeey	PROC092	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E318	B4-S002	B4	f83r	f83r.25	qokedy	PROC067	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E319	B4-S003	B4	f83r	f83r.25	chedy	PROC042	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E320	B4-S003	B4	f83r	f83r.25	otal	PROC131	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+AL	danach · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E321	B4-S003	B4	f83r	f83r.26	otchey	PROC065	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OT+Y	danach · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E322	B4-S003	B4	f83r	f83r.26	qokeey	PROC092	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E323	B4-S003	B4	f83r	f83r.26	qoky	PROC008	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E324	B4-S003	B4	f83r	f83r.26	tol	PROC013	B4_MAIN_ARCH_LINKED_PAIR	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E325	B4-S003	B4	f83r	f83r.26	shedy	PROC078	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E326	B4-S004	B4	f83r	f83r.26	qokylddy	PROC155	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+Y+LDDY	ansetzen · dies · befestigen; Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E327	B4-S005	B4	f83r	f83r.27	dain	PROC156	B4_MAIN_ARCH_LINKED_PAIR	ATOMIC_CORE_CARD	AIN	Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E328	B4-S005	B4	f83r	f83r.27	chedy	PROC042	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E329	B4-S005	B4	f83r	f83r.27	qokeedy	PROC100	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E330	B4-S006	B4	f83r	f83r.27	shckhedy	PROC099	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SH+CKH+E+DY	halten · Durchlass · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E331	B4-S007	B4	f83r	f83r.27	shckhedy	PROC099	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SH+CKH+E+DY	halten · Durchlass · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E332	B4-S008	B4	f83r	f83r.28	saiin	PROC009	B4_MAIN_ARCH_LINKED_PAIR	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E333	B4-S008	B4	f83r	f83r.28	cheeky	PROC046	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	CHK+EE+Y	wärmen · länger · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E334	B4-S008	B4	f83r	f83r.28	sheey	PROC157	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SH+EE+Y	halten · länger · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E335	B4-S008	B4	f83r	f83r.28	qokedy	PROC067	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E336	B4-S009	B4	f83r	f83r.28	shedy	PROC078	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E337	B4-S010	B4	f83r	f83r.28	oldy	PROC047	B4_MAIN_ARCH_LINKED_PAIR	FULL_COMPONENT_COMPOSITION	OL+DY	fortsetzen · Schluss	CONTINUE_USE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E338	B4-S011	B4	f83r	f83r.35	saiin	PROC009	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E339	B4-S011	B4	f83r	f83r.35	cheky	PROC083	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	CHK+E+Y	wärmen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E340	B4-S011	B4	f83r	f83r.35	okeeol	PROC158	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OK+EE+OL	ansetzen · länger · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E341	B4-S011	B4	f83r	f83r.35	okain	PROC080	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E342	B4-S011	B4	f83r	f83r.35	chdy	PROC042	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E343	B4-S011	B4	f83r	f83r.37	sol	PROC013	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E344	B4-S011	B4	f83r	f83r.37	lkedy	PROC159	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	L+K+E+DY	führen · zuführen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E345	B4-S012	B4	f83r	f83r.37	lchedy	PROC120	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E346	B4-S013	B4	f83r	f83r.37	qokol	PROC160	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OK+OL	ansetzen · fortsetzen	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E347	B4-S013	B4	f83r	f83r.37	shedy	PROC078	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E348	B4-S014	B4	f83r	f83r.38	or	PROC016	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	OR	Ansatz	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E349	B4-S014	B4	f83r	f83r.38	chey	PROC019	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E350	B4-S014	B4	f83r	f83r.38	qockhey	PROC161	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	O+CKH+E+Y	Arbeitsgang · Durchlass · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E351	B4-S014	B4	f83r	f83r.38	dairydy	PROC162	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	AIR+Y+DY	Lauf · dies · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E352	B4-S015	B4	f83r	f83r.39	qokain	PROC080	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E353	B4-S015	B4	f83r	f83r.39	shey	PROC031	B4_MAIN_LEFT_OPEN_FRINGE_STATION	MEMORIZED_WHOLE_SIGN	PROC031	Empfangsbestand	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E354	B4-S015	B4	f83r	f83r.39	kain	PROC069	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	K+AIN	zuführen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E355	B4-S015	B4	f83r	f83r.39	chckhal	PROC163	B4_MAIN_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	CH+CKH+AL	abziehen · Durchlass · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E356	B4-S015	B4	f83r	f83r.41	solkey	PROC164	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	SOLK+E+Y	auffangen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E357	B4-S015	B4	f83r	f83r.41	lchedy	PROC120	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E358	B4-S016	B4	f83r	f83r.41	qolkain	PROC070	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	OL+K+AIN	fortsetzen · zuführen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E359	B4-S016	B4	f83r	f83r.41	dal	PROC055	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E360	B4-S016	B4	f83r	f83r.44	skar	PROC165	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	K+AR	zuführen · von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E361	B4-S016	B4	f83r	f83r.44	shedy	PROC078	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E362	B5-S001	B5	f83r	f83r.47	otchdy	PROC166	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OT+CHD+DY	danach · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E363	B5-S002	B5	f83r	f83r.47	qokchdy	PROC082	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	OK+CHD+DY	ansetzen · umsetzen · Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E364	B5-S003	B5	f83r	f83r.47	shedal	PROC142	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	SHED+AL	absetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E365	B5-S003	B5	f83r	f83r.48	dal	PROC055	B5_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E366	B5-S003	B5	f83r	f83r.48	cheol	PROC013	B5_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E367	B5-S003	B5	f83r	f83r.48	lol	PROC167	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	L+OL	führen · fortsetzen	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E368	B5-S003	B5	f83r	f83r.48	chdal	PROC168	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	CHD+AL	umsetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E369	B5-S003	B5	f83r	f83r.48	aiin	PROC009	B5_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E370	B5-S003	B5	f83r	f83r.49	sol	PROC013	B5_LEFT_OPEN_FRINGE_STATION	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E371	B5-S003	B5	f83r	f83r.49	daiiin	PROC169	B5_LEFT_OPEN_FRINGE_STATION	COMPRESSED_KNOWN_VALUE_SIGN	IIN+GRADE_II	Sollstufe · zweite	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E372	B5-S003	B5	f83r	f83r.49	chedy	PROC042	B5_LEFT_OPEN_FRINGE_STATION	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E373	B6-S001	B6	f83r	f83r.52	solkeey	PROC170	B6_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	SOLK+EE+Y	auffangen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E374	B6-S001	B6	f83r	f83r.52	qekey	PROC171	B6_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	E+K+E+Y	kurz · zuführen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E375	B6-S001	B6	f83r	f83r.52	raly	PROC172	B6_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	R+AL+Y	abkühlen · Zielstelle · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E376	B6-S001	B6	f83r	f83r.52	ol	PROC013	B6_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E377	B6-S001	B6	f83r	f83r.54	daiin	PROC009	B6_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E378	B6-S001	B6	f83r	f83r.54	ol	PROC013	B6_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E379	B6-S001	B6	f83r	f83r.54	dain	PROC156	B6_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	AIN	Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E380	B6-S001	B6	f83r	f83r.54	chey	PROC019	B6_RIGHT_S_RUN_MULTIPORT_STATION	ATOMIC_CORE_CARD	Y	dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E381	B6-S001	B6	f83r	f83r.54	ldalor	PROC173	B6_RIGHT_S_RUN_MULTIPORT_STATION	FULL_COMPONENT_COMPOSITION	L+AL+OR	führen · Zielstelle · Ansatz	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
