identity	house_surface	component_recipe	short_value_de	marks	orders	order_count	sections	apprentice_action	semantic_revision	old_short_value_de	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de	tenth_lesson	local_fluent_expansions_de
PROC133	chedchy	CHD+Y	UMSETZEN · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	UMSETZEN · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN UMSETZEN
PROC134	pchedal	P+CHD+AL	EINBRINGEN · UMSETZEN · ZIELSTELLE	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	EINBRINGEN · UMSETZEN · ZIELSTELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE EINBRINGEN
PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLIESSEN	2	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZEN FOLGESCHRITT SCHLIESSEN
PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREIT · UMSETZEN · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · UMSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ BEREITHALTEN UND UMSETZEN
PROC137	chary	AR+Y	QUELLE · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	QUELLE · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AUS DER QUELLE NEHMEN
PROC138	okair	OK+AIR	ANSETZEN · LAUF	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · WASSER	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WASSER ANSETZEN
PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLIESSEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER HALTEN UND SCHLIESSEN
PROC140	lo	L+O	LEITEN · ARBEITSGANG	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · ARBEITSGANG	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	IM ARBEITSGANG LEITEN
PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLIESSEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ ANSETZEN UND HALTEN
PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	2	WH03,WH05	2	HOW	READ_SHARED_CORE	NO	STEHENLASSEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	STEHENLASSEN · ZIELSTELLE
PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ BEREITHALTEN
PROC144	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLIESSEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	ZIELSTELLE · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE UMSETZEN UND SCHLIESSEN
PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLIESSEN	2	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DANACH UMSETZEN UND SCHLIESSEN
PROC146	cheedar	EE+AR	LANG · QUELLE	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	DREI KURZE ARBEITSGAENGE · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER AUS DER QUELLE ARBEITEN
PROC147	chldaiin	L+AIIN	LEITEN · MASS	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	NACH SOLLMASS LEITEN
PROC148	chealror	AL+R+OR	ZIELSTELLE · KUEHL · ANSATZ	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	ZIELSTELLE · KUEHLEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZIELANSATZ KUEHLEN
PROC149	cheeety	EEE+T+Y	VOLLSTAENDIG · BEARBEITEN · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	BIS DER GANZE POSTEN ERFASST IST · BEARBEITEN · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	VOLLSTAENDIG DURCHARBEITEN
PROC150	schedair	CHD+AIR	UMSETZEN · LAUF	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	DAS WASSER UMSETZEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WASSER UMSETZEN
PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	UMSETZEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	EINE PORTION UMSETZEN
PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · MASS	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH · EIN KURZER ARBEITSGANG · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DANACH KURZ NACH SOLLMASS
PROC153	olsaly	OL+AL+Y	FORTSETZEN · ZIELSTELLE · POSTEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	WEITER · ZIELSTELLE · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE WEITERFUEHREN
PROC154	qolchey	OL+Y	FORTSETZEN · POSTEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	WEITER · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN WEITERFUEHREN
PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · POSTEN · FESTBINDEN · SCHLIESSEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ANSETZEN UND FESTBINDEN
PROC156	dain	AIN	EIN ABGEGRENZTER TEIL	2	WH04,WH06	2	HOW	READ_SHARED_CORE	NO	EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	EIN ABGEGRENZTER TEIL
PROC157	sheey	SH+EE+Y	LANG HALTEN	1	WH04	1	HOW	READ_FUSED_WHOLE_WORD	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	LANG HALTEN	TAUGHT_CARD_REANALYSED	LANG HALTEN
PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER WEITERANSETZEN
PROC159	lkedy	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLIESSEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	KURZ WEITERLEITEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ WEITERLEITEN UND SCHLIESSEN
PROC160	qokol	OK+OL	ANSETZEN · FORTSETZEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · WEITER	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITERANSETZEN
PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · POSTEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	DEN POSTEN KURZ DURCH DEN DURCHLASS FUEHREN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ DURCH DEN DURCHLASS FUEHREN
PROC162	dairydy	AIR+Y+DY	LAUF · POSTEN · SCHLIESSEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	WASSER · POSTEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WASSERPOSTEN SCHLIESSEN
PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	ENTNEHMEN · DURCHLASS · ZIELSTELLE	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AM ZIELDURCHLASS ENTNEHMEN
PROC164	solkey	SOLK+E+Y	SAMMELN · KURZ · POSTEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	SAMMELN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ SAMMELN
PROC165	skar	K+AR	ZUGEBEN · QUELLE	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	AUS DER QUELLE ZUGEBEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AUS DER QUELLE ZUGEBEN
PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLIESSEN	1	WH05	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH · UMSETZEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DANACH UMSETZEN UND SCHLIESSEN
PROC167	lol	L+OL	LEITEN · FORTSETZEN	1	WH05	1	HOW	READ_ROOT_COMPOSITION	YES	VON DORT WEITERLEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	VON DORT WEITERLEITEN
PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	1	WH05	1	HOW	READ_ROOT_COMPOSITION	YES	UMSETZEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE UMSETZEN
PROC169	daiiin	DA+IIN	ZWEITE · STUFE	1	WH05	1	HOW	READ_ROOT_COMPOSITION	YES	ZWEI · EINE EINGESTELLTE ARBEITSSTUFE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	BIS ZUR ZWEITEN STUFE
PROC170	solkeey	SOLK+EE+Y	SAMMELN · LANG · POSTEN	1	WH06	1	HOW	READ_ROOT_COMPOSITION	YES	SAMMELN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LANG SAMMELN
PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · POSTEN	1	WH06	1	HOW	READ_ROOT_COMPOSITION	YES	EIN KURZER ARBEITSGANG · ZUGEBEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ ZUGEBEN
PROC172	raly	R+AL+Y	KUEHL · ZIELSTELLE · POSTEN	1	WH06	1	HOW	READ_ROOT_COMPOSITION	YES	KUEHLEN · ZIELSTELLE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE KUEHLEN
PROC173	ldalor	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	1	WH06	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · ZIELSTELLE · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ANSATZ ZUR ZIELSTELLE LEITEN
