reading	model	permission_paragraph	permission_witness	no_permission_paragraph	no_permission_witness	decision	all_shared_atom_conflicts	merged_prefix_conflicts
IT2a	M	f31r|f31r.16-f31r.16	29	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=c;OA:y!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	29	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=ch;OA:y!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	29	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=cha;OA:y!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	30	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	30	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	30	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=c;OA:thy!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	30	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=ch;OA:thy!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	30	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=cha;OA:thy!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	31	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	31	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	31	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=c;OA:hy!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	31	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=ch;OA:hy!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	31	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=cha;OA:hy!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	32	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	32	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	32	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=c;OA:thy!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	32	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=ch;OA:thy!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	32	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=cha;OA:thy!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	33	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	33	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	33	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=c;OA:thy!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	33	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=ch;OA:thy!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	33	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=cha;OA:thy!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	34	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	34	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	34	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=c;OA:thy!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	34	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=ch;OA:thy!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	34	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=cha;OA:thy!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	35	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	35	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	35	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=c;OA:hy!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	35	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=ch;OA:hy!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	35	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=cha;OA:hy!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	36	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	36	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	36	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;OA:thy!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	36	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:c!=ch;OA:thy!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	36	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:c!=cha;OA:thy!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	37	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	37	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	37	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=c;OA:hy!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	37	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=ch;OA:hy!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	37	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=cha;OA:hy!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	38	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	38	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	38	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=c;OA:y!=har;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	38	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=ch;OA:y!=ar;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	38	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=cha;OA:y!=r;OB:or!=ain	
IT2a	M	f31r|f31r.16-f31r.16	39	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	39	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	39	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;OA:thy!=har	
IT2a	M	f31r|f31r.16-f31r.16	39	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:c!=ch;OA:thy!=ar	
IT2a	M	f31r|f31r.16-f31r.16	39	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:c!=cha;OA:thy!=r	
IT2a	M	f31r|f31r.16-f31r.16	40	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	40	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	40	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=c;OA:hy!=har	
IT2a	M	f31r|f31r.16-f31r.16	40	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=ch;OA:hy!=ar	
IT2a	M	f31r|f31r.16-f31r.16	40	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ct!=cha;OA:hy!=r	
IT2a	M	f31r|f31r.16-f31r.16	41	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	41	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	41	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=c;OA:y!=har	
IT2a	M	f31r|f31r.16-f31r.16	41	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=ch;OA:y!=ar	
IT2a	M	f31r|f31r.16-f31r.16	41	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:cth!=cha;OA:y!=r	
IT2a	M	f31r|f31r.16-f31r.16	42	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	42	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	42	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=c;OA:thy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	42	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=ch;OA:thy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	42	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ic!=cha;OA:thy!=r	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	43	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	43	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	43	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=c;OA:hy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	43	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=ch;OA:hy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	43	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:ict!=cha;OA:hy!=r	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	44	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ote!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	44	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ote!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	44	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=c;OA:thy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	44	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=ch;OA:thy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	44	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ote!=dor;S:iic!=cha;OA:thy!=r	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	0	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	0	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=ch;OA:har!=ar;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	0	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=cha;OA:har!=r;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	1	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=c;OA:ar!=har;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	1	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	1	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=cha;OA:ar!=r;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	2	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	2	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	2	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=c;OA:r!=har;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	2	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=ch;OA:r!=ar;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	2	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	3	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	3	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=c;OA:ar!=har;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=ch;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=cha;OA:ar!=r;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	4	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	4	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=c;OA:r!=har;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=ch;OA:r!=ar;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=cha;OB:or!=ain	
IT2a	M	f42r|f42r.6-f42r.6	5	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:a!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	5	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:a!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:a!=c;OA:r!=har;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:a!=ch;OA:r!=ar;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:a!=cha;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	6	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	6	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	6	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	6	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=ch;OA:har!=ar;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	6	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=cha;OA:har!=r;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	7	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	7	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	7	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=c;OA:ar!=har;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	7	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	7	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=cha;OA:ar!=r;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	8	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	8	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	8	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=c;OA:r!=har;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	8	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=ch;OA:r!=ar;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	8	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	9	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	9	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	9	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=c;OA:ar!=har;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	9	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=ch;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	9	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:h!=cha;OA:ar!=r;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	10	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	10	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	10	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=c;OA:r!=har;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	10	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=ch;OA:r!=ar;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	10	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ha!=cha;OB:ora!=ain	
IT2a	M	f42r|f42r.6-f42r.6	11	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	11	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	11	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	11	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=ch;OA:har!=ar	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	11	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=cha;OA:har!=r	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	12	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ch!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	12	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	12	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=c;OA:ar!=har	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	12	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	12	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:ch!=cha;OA:ar!=r	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	13	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	13	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	13	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=c;OA:r!=har	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	13	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:cha!=ch;OA:r!=ar	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	13	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor	OB/OC
IT2a	M	f42r|f42r.6-f42r.6	14	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:c!=cho;OA:har!=rly	
IT2a	M	f42r|f42r.6-f42r.6	14	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:c!=hod;OA:har!=eey	
IT2a	M	f42r|f42r.6-f42r.6	14	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	L:d!=dor	
IT2a	M	f42r|f42r.6-f42r.6	14	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=ch;OA:har!=ar	
IT2a	M	f42r|f42r.6-f42r.6	14	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	L:d!=dor;S:c!=cha;OA:har!=r	
IT2a	M	f42r|f42r.6-f42r.6	15	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ch!=cho;OA:ar!=rly	
