reading	paragraph	leaf	model	groups	characters	status	reasons	nodes	witnesses
IT2a	f30r|f30r.1-f30r.7	30	D	52	257	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f30r|f30r.8-f30r.13	30	M	43	230	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f30r|f30r.8-f30r.13	30	D	43	230	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f30v|f30v.1-f30v.11	30	M	63	341	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f30v|f30v.1-f30v.11	30	D	63	341	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f31r|f31r.1-f31r.5	31	M	35	169	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f31r|f31r.1-f31r.5	31	D	35	169	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f31r|f31r.6-f31r.9	31	M	27	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f31r|f31r.6-f31r.9	31	D	27	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f31r|f31r.10-f31r.15	31	M	37	191	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f31r|f31r.10-f31r.15	31	D	37	191	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f31r|f31r.16-f31r.16	31	M	2	12	SAT_COMPLETE		1174	45
IT2a	f31r|f31r.16-f31r.16	31	D	2	12	EXHAUSTED		281	0
IT2a	f32r|f32r.1-f32r.5	32	M	31	161	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f32r|f32r.1-f32r.5	32	D	31	161	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f32r|f32r.6-f32r.19	32	M	46	197	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f32r|f32r.6-f32r.19	32	D	46	197	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f32v|f32v.1-f32v.6	32	M	48	213	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f32v|f32v.1-f32v.6	32	D	48	213	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f32v|f32v.7-f32v.11	32	M	37	164	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f32v|f32v.7-f32v.11	32	D	37	164	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f33r|f33r.1-f33r.7	33	M	72	362	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f33r|f33r.1-f33r.7	33	D	72	362	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f33v|f33v.1-f33v.6	33	M	61	241	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f33v|f33v.1-f33v.6	33	D	61	241	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f33v|f33v.7-f33v.11	33	M	48	205	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f33v|f33v.7-f33v.11	33	D	48	205	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f34r|f34r.1-f34r.9	34	M	86	404	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f34r|f34r.1-f34r.9	34	D	86	404	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f34r|f34r.10-f34r.15	34	M	58	268	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f34r|f34r.10-f34r.15	34	D	58	268	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f34v|f34v.1-f34v.5	34	M	53	291	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f34v|f34v.1-f34v.5	34	D	53	291	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f34v|f34v.6-f34v.11	34	M	62	298	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f34v|f34v.6-f34v.11	34	D	62	298	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f35r|f35r.1-f35r.8	35	M	39	205	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f35r|f35r.1-f35r.8	35	D	39	205	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f35r|f35r.9-f35r.15	35	M	53	251	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f35r|f35r.9-f35r.15	35	D	53	251	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f35v|f35v.1-f35v.21	35	M	87	424	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f35v|f35v.1-f35v.21	35	D	87	424	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f36r|f36r.1-f36r.3	36	M	22	112	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f36r|f36r.1-f36r.3	36	D	22	112	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f36r|f36r.4-f36r.9	36	M	40	171	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f36r|f36r.4-f36r.9	36	D	40	171	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f36v|f36v.1-f36v.4	36	M	32	160	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f36v|f36v.1-f36v.4	36	D	32	160	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f36v|f36v.5-f36v.14	36	M	39	183	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f36v|f36v.5-f36v.14	36	D	39	183	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f37r|f37r.1-f37r.3	37	M	24	116	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f37r|f37r.1-f37r.3	37	D	24	116	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f37r|f37r.4-f37r.7	37	M	23	110	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f37r|f37r.4-f37r.7	37	D	23	110	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f37r|f37r.8-f37r.11	37	M	30	146	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f37r|f37r.8-f37r.11	37	D	30	146	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f37v|f37v.1-f37v.7	37	M	30	149	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f37v|f37v.1-f37v.7	37	D	30	149	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f37v|f37v.8-f37v.13	37	M	23	119	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f37v|f37v.8-f37v.13	37	D	23	119	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f37v|f37v.14-f37v.23	37	M	35	192	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f37v|f37v.14-f37v.23	37	D	35	192	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f38r|f38r.1-f38r.6	38	M	41	197	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f38r|f38r.1-f38r.6	38	D	41	197	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f38v|f38v.1-f38v.8	38	M	66	270	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f38v|f38v.1-f38v.8	38	D	66	270	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f39r|f39r.1-f39r.5	39	M	49	247	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.1-f39r.5	39	D	49	247	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.6-f39r.9	39	M	37	202	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.6-f39r.9	39	D	37	202	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.10-f39r.15	39	M	63	296	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.10-f39r.15	39	D	63	296	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f39r|f39r.16-f39r.16	39	M	5	24	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f39r|f39r.16-f39r.16	39	D	5	24	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f39v|f39v.1-f39v.6	39	M	71	312	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f39v|f39v.1-f39v.6	39	D	71	312	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f39v|f39v.7-f39v.14	39	M	71	312	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f39v|f39v.7-f39v.14	39	D	71	312	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.1-f3r.10	3	M	49	226	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.1-f3r.10	3	D	49	226	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.11-f3r.14	3	M	19	105	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_final_characters	0	0
IT2a	f3r|f3r.11-f3r.14	3	D	19	105	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_final_characters	0	0
IT2a	f3r|f3r.15-f3r.17	3	M	23	111	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.15-f3r.17	3	D	23	111	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.18-f3r.20	3	M	24	121	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3r|f3r.18-f3r.20	3	D	24	121	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f3v|f3v.1-f3v.6	3	M	41	180	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f3v|f3v.1-f3v.6	3	D	41	180	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f3v|f3v.7-f3v.14	3	M	42	206	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f3v|f3v.7-f3v.14	3	D	42	206	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f40r|f40r.1-f40r.7	40	M	65	286	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40r|f40r.1-f40r.7	40	D	65	286	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40r|f40r.8-f40r.11	40	M	32	144	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40r|f40r.8-f40r.11	40	D	32	144	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40v|f40v.1-f40v.12	40	M	50	248	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f40v|f40v.1-f40v.12	40	D	50	248	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f40v|f40v.13-f40v.18	40	M	52	237	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40v|f40v.13-f40v.18	40	D	52	237	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f40v|f40v.19-f40v.19	40	M	4	22	EXHAUSTED		1159	0
IT2a	f40v|f40v.19-f40v.19	40	D	4	22	EXHAUSTED		412	0
IT2a	f41r|f41r.1-f41r.5	41	M	47	252	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f41r|f41r.1-f41r.5	41	D	47	252	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f41r|f41r.6-f41r.11	41	M	51	286	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f41r|f41r.6-f41r.11	41	D	51	286	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f41v|f41v.2-f41v.8	41	M	67	346	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f41v|f41v.2-f41v.8	41	D	67	346	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42r|f42r.1-f42r.5	42	M	26	141	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f42r|f42r.1-f42r.5	42	D	26	141	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f42r|f42r.6-f42r.6	42	M	2	10	SAT_COMPLETE		920	55
IT2a	f42r|f42r.6-f42r.6	42	D	2	10	SAT_COMPLETE		362	6
IT2a	f42r|f42r.7-f42r.14	42	M	60	282	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42r|f42r.7-f42r.14	42	D	60	282	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42r|f42r.15-f42r.15	42	M	3	18	EXHAUSTED		1261	0
IT2a	f42r|f42r.15-f42r.15	42	D	3	18	EXHAUSTED		356	0
IT2a	f42r|f42r.16-f42r.22	42	M	47	218	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42r|f42r.16-f42r.22	42	D	47	218	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42r|f42r.23-f42r.23	42	M	3	19	EXHAUSTED		749	0
IT2a	f42r|f42r.23-f42r.23	42	D	3	19	EXHAUSTED		351	0
IT2a	f42v|f42v.1-f42v.8	42	M	56	257	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42v|f42v.1-f42v.8	42	D	56	257	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42v|f42v.9-f42v.16	42	M	57	260	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f42v|f42v.9-f42v.16	42	D	57	260	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f43r|f43r.1-f43r.6	43	M	66	311	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f43r|f43r.1-f43r.6	43	D	66	311	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f43r|f43r.7-f43r.9	43	M	29	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f43r|f43r.7-f43r.9	43	D	29	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f43r|f43r.10-f43r.14	43	M	57	297	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f43r|f43r.10-f43r.14	43	D	57	297	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f43v|f43v.1-f43v.5	43	M	50	245	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f43v|f43v.1-f43v.5	43	D	50	245	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f43v|f43v.6-f43v.9	43	M	32	177	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f43v|f43v.6-f43v.9	43	D	32	177	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f43v|f43v.10-f43v.16	43	M	72	340	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f43v|f43v.10-f43v.16	43	D	72	340	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f44r|f44r.1-f44r.4	44	M	26	133	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44r|f44r.1-f44r.4	44	D	26	133	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44r|f44r.5-f44r.7	44	M	22	101	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44r|f44r.5-f44r.7	44	D	22	101	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44r|f44r.8-f44r.11	44	M	27	129	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44r|f44r.8-f44r.11	44	D	27	129	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f44v|f44v.1-f44v.3	44	M	25	121	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f44v|f44v.1-f44v.3	44	D	25	121	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f44v|f44v.4-f44v.7	44	M	34	163	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f44v|f44v.4-f44v.7	44	D	34	163	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f44v|f44v.8-f44v.13	44	M	37	173	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f44v|f44v.8-f44v.13	44	D	37	173	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45r|f45r.1-f45r.4	45	M	33	156	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f45r|f45r.1-f45r.4	45	D	33	156	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f45r|f45r.5-f45r.7	45	M	21	102	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f45r|f45r.5-f45r.7	45	D	21	102	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f45r|f45r.8-f45r.11	45	M	32	144	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f45r|f45r.8-f45r.11	45	D	32	144	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f45v|f45v.1-f45v.4	45	M	38	157	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45v|f45v.1-f45v.4	45	D	38	157	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45v|f45v.5-f45v.7	45	M	24	99	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45v|f45v.5-f45v.7	45	D	24	99	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45v|f45v.8-f45v.11	45	M	25	108	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f45v|f45v.8-f45v.11	45	D	25	108	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f46r|f46r.1-f46r.5	46	M	57	303	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46r|f46r.1-f46r.5	46	D	57	303	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46r|f46r.6-f46r.8	46	M	37	172	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46r|f46r.6-f46r.8	46	D	37	172	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46r|f46r.9-f46r.10	46	M	22	102	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f46r|f46r.9-f46r.10	46	D	22	102	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f46r|f46r.11-f46r.15	46	M	41	216	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46r|f46r.11-f46r.15	46	D	41	216	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f46v|f46v.1-f46v.13	46	M	111	549	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f46v|f46v.1-f46v.13	46	D	111	549	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f47r|f47r.1-f47r.5	47	M	30	145	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f47r|f47r.1-f47r.5	47	D	30	145	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f47r|f47r.6-f47r.11	47	M	49	210	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f47r|f47r.6-f47r.11	47	D	49	210	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f47v|f47v.1-f47v.6	47	M	39	182	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f47v|f47v.1-f47v.6	47	D	39	182	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f47v|f47v.7-f47v.14	47	M	46	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f47v|f47v.7-f47v.14	47	D	46	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f48r|f48r.1-f48r.9	48	M	89	471	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f48r|f48r.1-f48r.9	48	D	89	471	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f48v|f48v.1-f48v.6	48	M	72	326	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f48v|f48v.1-f48v.6	48	D	72	326	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f48v|f48v.7-f48v.11	48	M	54	261	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f48v|f48v.7-f48v.11	48	D	54	261	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f49r|f49r.1-f49r.3	49	M	23	114	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f49r|f49r.1-f49r.3	49	D	23	114	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
