event_id	page	record	statement_id	locus	owner_sequence	card_no	surface	component_recipe	atomic_reading_de	station_clause_de	global_flow_claim	surface_owner_boundary_unchanged
E331	f83r	B4	B4-S007	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	NONE	YES
E332	f83r	B4	B4-S008	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC009	saiin	AIIN	MASS	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Mass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	NONE	YES
E333	f83r	B4	B4-S008	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Mass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	NONE	YES
E334	f83r	B4	B4-S008	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Mass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	NONE	YES
E335	f83r	B4	B4-S008	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Mass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	NONE	YES
E336	f83r	B4	B4-S009	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Absetzen lassen; den Schritt schliessen.	NONE	YES
E337	f83r	B4	B4-S010	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	PROC047	oldy	OL+DY	FORTSETZEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Fortsetzen; den Schritt schliessen.	NONE	YES
E338	f83r	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC009	saiin	AIIN	MASS	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E339	f83r	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E340	f83r	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E341	f83r	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC080	okain	OK+AIN	ANSETZEN · PORTION	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E342	f83r	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC042	chdy	CHD+Y	UMSETZEN · DIES	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E343	f83r	B4	B4-S011	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC013	sol	OL	FORTSETZEN	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E344	f83r	B4	B4-S011	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC159	lkedy	L+K+E+DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	[Besitzerwechsel zu B4_MAIN_LEFT_OPEN_FRINGE_STATION] An der linken offenen Randstation: Nach Mass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, fortsetzen, kurz weiterleiten und zugeben, dann schliessen.	NONE	YES
E345	f83r	B4	B4-S012	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	An der linken offenen Randstation: Weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E346	f83r	B4	B4-S013	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC160	qokol	OK+OL	ANSETZEN · FORTSETZEN	An der linken offenen Randstation: Weiter ansetzen; dann absetzen lassen; den Schritt schliessen.	NONE	YES
E347	f83r	B4	B4-S013	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	An der linken offenen Randstation: Weiter ansetzen; dann absetzen lassen; den Schritt schliessen.	NONE	YES
E348	f83r	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC016	or	OR	ANSATZ	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren, ihn kurz im Arbeitsgang am Durchlass halten, dieses Wasser lokal weiterfuehren und den Schritt schliessen.	NONE	YES
E349	f83r	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC019	chey	Y	DIES	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren, ihn kurz im Arbeitsgang am Durchlass halten, dieses Wasser lokal weiterfuehren und den Schritt schliessen.	NONE	YES
E350	f83r	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren, ihn kurz im Arbeitsgang am Durchlass halten, dieses Wasser lokal weiterfuehren und den Schritt schliessen.	NONE	YES
E351	f83r	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren, ihn kurz im Arbeitsgang am Durchlass halten, dieses Wasser lokal weiterfuehren und den Schritt schliessen.	NONE	YES
E352	f83r	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E353	f83r	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E354	f83r	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC069	kain	K+AIN	ZUGEBEN · PORTION	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E355	f83r	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIEL	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E356	f83r	B4	B4-S015	f83r.41	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC164	solkey	SOLK+E+Y	AUFFANGEN · KURZ · DIES	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E357	f83r	B4	B4-S015	f83r.41	B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	[Lokaler Wechsel innerhalb der Aussage: B4_MAIN_LEFT_OPEN_FRINGE_STATION > B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass am Ziel entnehmen, kurz auffangen, weiterleiten, umsetzen und schliessen.	NONE	YES
E358	f83r	B4	B4-S016	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC070	qolkain	OL+K+AIN	FORTSETZEN · ZUGEBEN · PORTION	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, am Ziel aus der Quelle nachzugeben, absetzen lassen und schliessen.	NONE	YES
E359	f83r	B4	B4-S016	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC055	dal	AL	ZIEL	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, am Ziel aus der Quelle nachzugeben, absetzen lassen und schliessen.	NONE	YES
E360	f83r	B4	B4-S016	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC165	skar	K+AR	ZUGEBEN · QUELLE	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, am Ziel aus der Quelle nachzugeben, absetzen lassen und schliessen.	NONE	YES
E361	f83r	B4	B4-S016	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, am Ziel aus der Quelle nachzugeben, absetzen lassen und schliessen.	NONE	YES
E362	f83r	B5	B5-S001	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	[Station B5_LEFT_OPEN_FRINGE_STATION] An der linken offenen Nebenstation: Danach umsetzen und den Schritt schliessen.	NONE	YES
E363	f83r	B5	B5-S002	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	An der linken offenen Nebenstation: Ansetzen und umsetzen; den Schritt schliessen.	NONE	YES
E364	f83r	B5	B5-S003	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	PROC142	shedal	SHED+AL	ABSETZEN · ZIEL	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E365	f83r	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	PROC055	dal	AL	ZIEL	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E366	f83r	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	PROC013	cheol	OL	FORTSETZEN	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E367	f83r	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	PROC167	lol	L+OL	WEITERLEITEN · FORTSETZEN	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E368	f83r	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	PROC168	chdal	CHD+AL	UMSETZEN · ZIEL	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E369	f83r	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	PROC009	aiin	AIIN	MASS	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E370	f83r	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	PROC013	sol	OL	FORTSETZEN	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E371	f83r	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	PROC169	daiiin	DA+IIN	ZWEIT · STUFE	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E372	f83r	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	PROC042	chedy	CHD+Y	UMSETZEN · DIES	An der linken offenen Nebenstation: Am Ziel absetzen und dort weiterarbeiten; weiterleiten und fortsetzen, am Ziel umsetzen, nach Mass fortsetzen, fuer den zweiten Durchgang bis zur Stufe fuehren und den Posten umsetzen.	NONE	YES
E373	f83r	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC170	solkeey	SOLK+EE+Y	AUFFANGEN · LANG · DIES	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E374	f83r	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E375	f83r	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC172	raly	R+AL+Y	KUEHLEN · ZIEL · DIES	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E376	f83r	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC013	ol	OL	FORTSETZEN	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E377	f83r	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC009	daiin	AIIN	MASS	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E378	f83r	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC013	ol	OL	FORTSETZEN	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E379	f83r	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC156	dain	AIN	PORTION	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E380	f83r	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC019	chey	Y	DIES	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
E381	f83r	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	PROC173	ldalor	L+AL+OR	WEITERLEITEN · ZIEL · ANSATZ	[Station B6_RIGHT_S_RUN_MULTIPORT_STATION] An der rechten S-Lauf-Nebenstation: Den Posten laenger auffangen, kurz zugeben, am Ziel kuehlen, nach Mass weiterarbeiten, eine Portion nehmen und den Ansatz zum Ziel weiterleiten.	NONE	YES
