source_group_id	unit_id	page	visible_surface	atom_sequence_recovered	clause_shape_recovered	source_slots_recovered	short_dictionary_readback_de	combined_reverse_readback_de	component_status	owner_status	rich_source_status	structural_readback_complete
E228	B2-S022	f82r	lochedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Rest abfuehren; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: Rest abfuehren; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E229	B3-S001	f83r	olkeedy	SOLK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger sammeln; Schluss	C03 ACTION>GRADE>CLOSE: länger sammeln; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E230	B3-S002	f83r	qotal	OT+AL	C02	ORDER>TARGET	danach dorthin	C02 ORDER>TARGET: danach dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E231	B3-S002	f83r	chkeedy	CHK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger wärmen; Schluss	C03 ACTION>GRADE>CLOSE: länger wärmen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E232	B3-S003	f83r	chey	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E233	B3-S003	f83r	daiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E234	B3-S003	f83r	chey	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E235	B3-S003	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E236	B3-S004	f83r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E237	B3-S004	f83r	qotal	OT+AL	C02	ORDER>TARGET	danach dorthin	C02 ORDER>TARGET: danach dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E238	B3-S004	f83r	dar	AR	C09	SOURCE_OR_PREPARATION	aus dem Ansatz	C09 SOURCE_OR_PREPARATION: aus dem Ansatz	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E239	B3-S005	f83r	schedy	CHD+CLOSE	C08	ACTION>CLOSE	Posten überführen; Schluss	C08 ACTION>CLOSE: Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E240	B3-S006	f83r	chedchy	CHD+Y	C07	ACTION>REFERENT	diesen Posten überführen	C07 ACTION>REFERENT: diesen Posten überführen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E241	B3-S006	f83r	qokal	OK+AL	C04	ACTION>TARGET	dort ansetzen	C04 ACTION>TARGET: dort ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E242	B3-S006	f83r	olchedy	OL+CHD+CLOSE	C02	ORDER>ACTION>CLOSE	weiterüberführen; Schluss	C02 ORDER>ACTION>CLOSE: weiterüberführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E243	B3-S007	f83r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E244	B3-S007	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E245	B3-S007	f83r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E246	B3-S008	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E247	B3-S009	f83r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E248	B3-S010	f83r	pchedal	P+CHD+AL	C01	LEARNED_OR_LOCAL_BODY>ACTION>TARGET	Einlass	C01 LEARNED_OR_LOCAL_BODY>ACTION>TARGET: Einlass	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E249	B3-S010	f83r	otedy	OT+E+CLOSE	C02	ORDER>GRADE>CLOSE	kurze Folge; Schluss	C02 ORDER>GRADE>CLOSE: kurze Folge; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E250	B3-S011	f83r	shecthedchy	CTH+CHD+Y	C07	ACTION>REFERENT	bereiten Posten umsetzen	C07 ACTION>REFERENT: bereiten Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E251	B3-S011	f83r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E252	B3-S011	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E253	B3-S011	f83r	chary	AR+Y	C09	SOURCE_OR_PREPARATION>REFERENT	aus diesem Posten	C09 SOURCE_OR_PREPARATION>REFERENT: aus diesem Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E254	B3-S012	f83r	sor	OR	C09	SOURCE_OR_PREPARATION	Ansatz	C09 SOURCE_OR_PREPARATION: Ansatz	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E255	B3-S012	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E256	B3-S013	f83r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E257	B3-S013	f83r	chkain	AIN	C10	QUANTITY_OR_STAGE	eine Portion	C10 QUANTITY_OR_STAGE: eine Portion	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E258	B3-S013	f83r	shcthey	CTH+E+Y	C03	ACTION>GRADE>REFERENT	kurz bereithalten	C03 ACTION>GRADE>REFERENT: kurz bereithalten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E259	B3-S013	f83r	qokedy	OK+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E260	B3-S014	f83r	okair	OK+AIR	C05	ACTION>SOURCE_OR_PREPARATION	Wasser einlassen	C05 ACTION>SOURCE_OR_PREPARATION: Wasser einlassen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E261	B3-S014	f83r	sheedy	SHED+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger absetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger absetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E262	B3-S015	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E263	B3-S016	f83r	lo	L	C01	LEARNED_OR_LOCAL_BODY	abfuehren	C01 LEARNED_OR_LOCAL_BODY: abfuehren	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E264	B3-S016	f83r	qokchedy	OK+CHD+CLOSE	C08	ACTION>CLOSE	angesetzten Inhalt überführen; Schluss	C08 ACTION>CLOSE: angesetzten Inhalt überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E265	B3-S017	f83r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E266	B3-S018	f83r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E267	B3-S019	f83r	qokshedy	OK+SHED+CLOSE	C08	ACTION>CLOSE	Absetzgang ansetzen; Schluss	C08 ACTION>CLOSE: Absetzgang ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E268	B3-S020	f83r	dal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E269	B3-S020	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E270	B3-S021	f83r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E271	B3-S021	f83r	shcthy	CTH+Y	C07	ACTION>REFERENT	bereit	C07 ACTION>REFERENT: bereit	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E272	B3-S021	f83r	dal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E273	B3-S021	f83r	sy	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E274	B3-S021	f83r	saiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E275	B3-S021	f83r	shedal	SHED+AL	C04	ACTION>TARGET	dort absetzen	C04 ACTION>TARGET: dort absetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E276	B3-S021	f83r	shecthy	CTH+E+Y	C03	ACTION>GRADE>REFERENT	kurz bereit halten	C03 ACTION>GRADE>REFERENT: kurz bereit halten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E277	B3-S021	f83r	chey	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E278	B3-S021	f83r	tal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E279	B3-S021	f83r	shcthy	CTH+Y	C07	ACTION>REFERENT	bereit	C07 ACTION>REFERENT: bereit	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E280	B3-S021	f83r	dalchdy	AL+CHD+CLOSE	C04	ACTION>TARGET>CLOSE	dorthin umsetzen; Schluss	C04 ACTION>TARGET>CLOSE: dorthin umsetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E281	B3-S022	f83r	qotchedy	OT+CHD+CLOSE	C02	ORDER>ACTION>CLOSE	nächsten Posten überführen; Schluss	C02 ORDER>ACTION>CLOSE: nächsten Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E282	B3-S023	f83r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E283	B3-S024	f83r	tchedy	CHD+CLOSE	C08	ACTION>CLOSE	Posten überführen; Schluss	C08 ACTION>CLOSE: Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E284	B3-S025	f83r	qokchdy	OK+CHD+CLOSE	C08	ACTION>CLOSE	Umsetzung ansetzen; Schluss	C08 ACTION>CLOSE: Umsetzung ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E285	B3-S026	f83r	cheedar	CHD+AR	C05	ACTION>SOURCE_OR_PREPARATION	von dort umsetzen	C05 ACTION>SOURCE_OR_PREPARATION: von dort umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E286	B3-S026	f83r	chldaiin	SHED+AIIN	C06	ACTION>QUANTITY_OR_STAGE	Absetzmaß	C06 ACTION>QUANTITY_OR_STAGE: Absetzmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E287	B3-S026	f83r	chedy	CHD+Y	C07	ACTION>REFERENT	laufenden Posten umsetzen	C07 ACTION>REFERENT: laufenden Posten umsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E288	B3-S026	f83r	qokain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E289	B3-S026	f83r	checthy	CTH+Y	C07	ACTION>REFERENT	bereit	C07 ACTION>REFERENT: bereit	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E290	B3-S026	f83r	chealror	AL+OR	C09	SOURCE_OR_PREPARATION>TARGET	Ansatz von dort zur Zielstelle	C09 SOURCE_OR_PREPARATION>TARGET: Ansatz von dort zur Zielstelle	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E291	B3-S026	f83r	solkeedy	SOLK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger sammeln; Schluss	C03 ACTION>GRADE>CLOSE: länger sammeln; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E292	B3-S027	f83r	qoteedy	OT+EE+CLOSE	C02	ORDER>GRADE>CLOSE	lange Folge; Schluss	C02 ORDER>GRADE>CLOSE: lange Folge; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E293	B3-S028	f83r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E294	B3-S028	f83r	qokedy	OK+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E295	B3-S029	f83r	sol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E296	B3-S029	f83r	cheeety	EEE+TY	C10	QUANTITY_OR_STAGE>GRADE	ganzen Teilposten	C10 QUANTITY_OR_STAGE>GRADE: ganzen Teilposten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E297	B3-S029	f83r	qokedy	OK+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E298	B3-S030	f83r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E299	B3-S030	f83r	saiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E300	B3-S030	f83r	schedair	AIR	C09	SOURCE_OR_PREPARATION	Wasser weiterleiten	C09 SOURCE_OR_PREPARATION: Wasser weiterleiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E301	B3-S030	f83r	otchedy	OT+CHD+CLOSE	C02	ORDER>ACTION>CLOSE	nächsten Posten überführen; Schluss	C02 ORDER>ACTION>CLOSE: nächsten Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
