action_head	action_value_de	grade_slot	grade_value_de	argument_slot	argument_value_de	endpoint_slot	predicted_skeleton_reading_de	status	blocked_reasons	exact_recipe_type_count	event_count	register_count	registers	page_count	exact_recipes	surfaces
P	EINSETZEN	NONE	NONE	NONE	NONE	OPEN	EINSETZEN	ATTESTED_MULTI_REGISTER	NONE	11	13	3	HERBAL|BIOLOGICAL|CELESTIAL	10	CARRIER_Q+O+P|CARRIER_Q+O+P+OL|O+P+AR|O+P+O+AM_ADDR|O+P+O+D_ADDR+OL|O+P+OL|OL+P|P+AR|P+AR+AR|P+O+D_ADDR+AR|P+OL	arary|opar|opodchol|opol|opom|par|parar|podar|pol|qolp|qop|qopol
P	EINSETZEN	NONE	NONE	NONE	NONE	CLOSE	EINSETZEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	Y	POSTEN	OPEN	EINSETZEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	8	13	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	7	CARRIER_Q+O+P+Y|D_ADDR+P+Y|O+P+Y|O+P+Y+D_ADDR+LOCAL_CHAR_G|P+OL+D_ADDR+Y|P+Y|Y+P+AIR|Y+P+O+D_ADDR	dpchy|opchey|opchy|opydg|pchey|poldy|qopchy|qopy|ypaim|ypair|ypod
P	EINSETZEN	NONE	NONE	Y	POSTEN	CLOSE	EINSETZEN · POSTEN · SCHLUSS	ATTESTED_LOCAL	NONE	1	1	1	HERBAL	1	O+P+Y+DY	opydy
P	EINSETZEN	NONE	NONE	AIIN	WERT	OPEN	EINSETZEN · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	AIIN	WERT	CLOSE	EINSETZEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	AIN	ANTEIL	OPEN	EINSETZEN · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	AIN	ANTEIL	CLOSE	EINSETZEN · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	OR	EINHEIT	OPEN	EINSETZEN · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	NONE	NONE	OR	EINHEIT	CLOSE	EINSETZEN · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	NONE	NONE	OPEN	EINSETZEN · GRAD I	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	NONE	NONE	CLOSE	EINSETZEN · GRAD I · SCHLUSS	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	O+P+E+DY	opedy
P	EINSETZEN	E	GRAD I	Y	POSTEN	OPEN	EINSETZEN · GRAD I · POSTEN	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	O+P+E+Y	qopchey
P	EINSETZEN	E	GRAD I	Y	POSTEN	CLOSE	EINSETZEN · GRAD I · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	AIIN	WERT	OPEN	EINSETZEN · GRAD I · WERT	ATTESTED_LOCAL	NONE	1	1	1	HERBAL	1	O+E+P+AIIN	oepaiin
P	EINSETZEN	E	GRAD I	AIIN	WERT	CLOSE	EINSETZEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	AIN	ANTEIL	OPEN	EINSETZEN · GRAD I · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	AIN	ANTEIL	CLOSE	EINSETZEN · GRAD I · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	OR	EINHEIT	OPEN	EINSETZEN · GRAD I · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	E	GRAD I	OR	EINHEIT	CLOSE	EINSETZEN · GRAD I · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	NONE	NONE	OPEN	EINSETZEN · GRAD II	ATTESTED_MULTI_REGISTER	NONE	2	2	2	BIOLOGICAL|PHARMA	2	P+O+EE+AR|P+OL+EE+D_ADDR+AR+AN	poeear|poleedaran
P	EINSETZEN	EE	GRAD II	NONE	NONE	CLOSE	EINSETZEN · GRAD II · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	Y	POSTEN	OPEN	EINSETZEN · GRAD II · POSTEN	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	Y	POSTEN	CLOSE	EINSETZEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	AIIN	WERT	OPEN	EINSETZEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	AIIN	WERT	CLOSE	EINSETZEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	AIN	ANTEIL	OPEN	EINSETZEN · GRAD II · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	AIN	ANTEIL	CLOSE	EINSETZEN · GRAD II · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	OR	EINHEIT	OPEN	EINSETZEN · GRAD II · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EE	GRAD II	OR	EINHEIT	CLOSE	EINSETZEN · GRAD II · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	NONE	NONE	OPEN	EINSETZEN · GRAD III	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	NONE	NONE	CLOSE	EINSETZEN · GRAD III · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	Y	POSTEN	OPEN	EINSETZEN · GRAD III · POSTEN	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	Y	POSTEN	CLOSE	EINSETZEN · GRAD III · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	AIIN	WERT	OPEN	EINSETZEN · GRAD III · WERT	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	AIIN	WERT	CLOSE	EINSETZEN · GRAD III · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	AIN	ANTEIL	OPEN	EINSETZEN · GRAD III · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE|P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	EINSETZEN · GRAD III · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE|P_HAS_NO_AIN_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	OR	EINHEIT	OPEN	EINSETZEN · GRAD III · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE|P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
P	EINSETZEN	EEE	GRAD III	OR	EINHEIT	CLOSE	EINSETZEN · GRAD III · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	P_HAS_NO_EEE_LICENSE|P_HAS_NO_OR_LICENSE	0	0	0	NONE	0	NONE	NONE
