event_id	page	locus	token_index	head	arity	ending	quality_core	wrapper	value_run_length	value_run	value_equal	right_stop	right_censored	reader_support	source_line
AR1795	f99r	f99r.30	8	okchol	2	OL	kch	o	0		0	qokold	0	3	tol cheody qokol okoly okoldy qokoly qokal okchol qokold
AR1796	f99r	f99r.31	3	qotol	1	OL	t	qo	0		0	sheol	0	3	chees okeey qotol sheol daiin qotol okeol
AR1797	f99r	f99r.31	6	qotol	1	OL	t	qo	0		0	okeol	0	3	chees okeey qotol sheol daiin qotol okeol
AR1798	f99r	f99r.41	7	chor	1	OR	ch	BARE	0		0	choly	0	3	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory
AR1799	f99r	f99r.47	1	tol	1	OL	t	BARE	0		0	keey	0	2	tol keey ctheey
AR1800	f99r	f99r.48	4	chol	1	OL	ch	BARE	0		0	cheodal	0	3	ykeol okeol ockhey chol cheodal okeo r alcheeg orar
AR1801	f99r	f99r.50	8	or	0	OR	NONE	BARE	0		0	al	0	3	qokeeo okeey qokeey okesy qokeeo sar sheseky or al
AR1802	f99r	f99r.51	6	okor	1	OR	k	o	0		0	okeey	0	3	yshaiin ey octhey dy daiin okor okeey shsh
AR1803	f99r	f99r.52	3	or	0	OR	NONE	BARE	0		0	agairom	0	1	ychor ols or agairom
AR1804	f99v	f99v.3	1	otor	1	OR	t	o	0		0	chy	0	2	otor chy
AR1805	f99v	f99v.11	3	qokchol	2	OL	kch	qo	0		0	qokeol	0	3	okoiin choty qokchol qokeol okoldy qoldy toly daiin
AR1806	f99v	f99v.12	4	otol	1	OL	t	o	1	daiin	0	oty	0	3	qokeo qokeol chockhy otol daiin oty otoey da chor aiin
AR1807	f99v	f99v.12	9	chor	1	OR	ch	BARE	0		0	aiin	0	1	qokeo qokeol chockhy otol daiin oty otoey da chor aiin
AR1808	f99v	f99v.13	2	okol	1	OL	k	o	0		0	shocthy	0	3	okoraiin okol shocthy qokor oloiram
AR1809	f99v	f99v.13	4	qokor	1	OR	k	qo	0		0	oloiram	0	3	okoraiin okol shocthy qokor oloiram
AR1810	f99v	f99v.21	4	okor	1	OR	k	o	0		0	eosaiin	0	2	doror okeeody opar okor eosaiin otoraiin shey ols aiiin qoetal
AR1811	f99v	f99v.23	2	chol	1	OL	ch	BARE	0		0	okeoldy	0	3	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom
AR1812	f99v	f99v.23	4	qokol	1	OL	k	qo	0		0	qokeolo	0	3	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom
AR1813	f99v	f99v.24	3	okol	1	OL	k	o	0		0	qokey	0	3	shokeeey cholshey okol qokey okeodal oldy
AR1814	f99v	f99v.28	1	chor	1	OR	ch	BARE	0		0	olekor	0	3	chor olekor
AR1815	f99v	f99v.34	2	ol	0	OL	NONE	BARE	0		0	ol	0	3	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam
AR1816	f99v	f99v.34	3	ol	0	OL	NONE	BARE	0		0	olaiin	0	3	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam
AR1817	f99v	f99v.34	6	qokol	1	OL	k	qo	0		0	olshy	0	3	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam
AR1818	f99v	f99v.34	9	or	0	OR	NONE	BARE	0		0	aiin	0	3	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam
AR1819	f99v	f99v.35	1	ol	0	OL	NONE	BARE	0		0	okeeey	0	3	ol okeeey oqoeeol cheol chody okoiin
AR1820	f99v	f99v.37	3	qokol	1	OL	k	qo	0		0	olkeol	0	3	eol soey qokol olkeol daiin okoly
AR1821	f99v	f99v.38	1	ol	0	OL	NONE	BARE	0		0	cheey	0	2	ol cheey qokeol okeol okeol shokol ykey
AR1822	f99v	f99v.39	2	shol	1	OL	sh	BARE	0		0	okchey	0	2	dar shol okchey ckhey qokololal okeol
AR1823	f99v	f99v.40	1	or	0	OR	NONE	BARE	0		0	aiin	0	3	or aiin okeody okol odaiin qoky olaldy
AR1824	f99v	f99v.40	4	okol	1	OL	k	o	0		0	odaiin	0	3	or aiin okeody okol odaiin qoky olaldy
AR1825	f99v	f99v.41	4	qokol	1	OL	k	qo	0		0	aiidal	0	3	qockhol oiin shody qokol aiidal aiidaiim
AR1826	f99v	f99v.42	1	ol	0	OL	NONE	BARE	0		0	sheol	0	2	ol sheol olkeol okol or oraloly ykeol okal okaldaly
AR1827	f99v	f99v.42	4	okol	1	OL	k	o	0		0	or	0	3	ol sheol olkeol okol or oraloly ykeol okal okaldaly
AR1828	f99v	f99v.42	5	or	0	OR	NONE	BARE	0		0	oraloly	0	3	ol sheol olkeol okol or oraloly ykeol okal okaldaly
AR1829	f100r	f100r.14	1	shor	1	OR	sh	BARE	0		0	chkeey	0	3	shor chkeey qoteey qokeody qoteold qokeol so raiin otal ykeeeo
AR1830	f100r	f100r.15	2	shol	1	OL	sh	BARE	0		0	qokeeol	0	3	dcheor shol qokeeol chor chol qokeeody dareu
AR1831	f100r	f100r.15	4	chor	1	OR	ch	BARE	0		0	chol	0	3	dcheor shol qokeeol chor chol qokeeody dareu
AR1832	f100r	f100r.15	5	chol	1	OL	ch	BARE	0		0	qokeeody	0	3	dcheor shol qokeeol chor chol qokeeody dareu
AR1833	f100r	f100r.23	2	chol	1	OL	ch	BARE	0		0	cphol	0	3	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
AR1834	f100r	f100r.23	4	shol	1	OL	sh	BARE	0		0	shol	0	3	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
AR1835	f100r	f100r.23	5	shol	1	OL	sh	BARE	0		0	qockhol	0	3	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
AR1836	f100r	f100r.23	7	chor	1	OR	ch	BARE	0		0	chol	0	3	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
AR1837	f100r	f100r.23	8	chol	1	OL	ch	BARE	0		0	sho	0	3	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
AR1838	f100r	f100r.25	3	chol	1	OL	ch	BARE	1	daiin	0	ctheol	0	3	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol
AR1839	f100r	f100r.26	3	chol	1	OL	ch	BARE	0		0	cholody	0	3	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al
AR1840	f100r	f100r.27	1	chol	1	OL	ch	BARE	0		0	cheol	0	3	chol cheol cho chckheody otolchey
AR1841	f100v	f100v.14	6	chor	1	OR	ch	BARE	0		0	oteey	0	3	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo
AR1842	f100v	f100v.15	4	ol	0	OL	NONE	BARE	0		0	cheol	0	2	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s
AR1843	f100v	f100v.15	7	chol	1	OL	ch	BARE	0		0	cheey	0	3	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s
AR1844	f100v	f100v.16	2	chol	1	OL	ch	BARE	0		0	chey	0	2	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy
AR1845	f100v	f100v.17	4	okol	1	OL	k	o	0		0	chol	0	3	chockhey sholkcheol qokeol okol chol chotor chso solcthy
AR1846	f100v	f100v.17	5	chol	1	OL	ch	BARE	0		0	chotor	0	3	chockhey sholkcheol qokeol okol chol chotor chso solcthy
AR1847	f100v	f100v.18	3	ol	0	OL	NONE	BARE	0		0	cheo	0	2	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal
AR1848	f100v	f100v.20	7	ol	0	OL	NONE	BARE	0		0	chockhar	0	3	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar
AR1849	f100v	f100v.21	2	okor	1	OR	k	o	0		0	ol	0	3	soral okor ol choy ly araroy okar cheeeal cheokeol orey
AR1850	f100v	f100v.21	3	ol	0	OL	NONE	BARE	0		0	choy	0	3	soral okor ol choy ly araroy okar cheeeal cheokeol orey
AR1851	f102r1	f102r1.5	7	chol	1	OL	ch	BARE	0		0	ekey	0	3	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain
AR1852	f102r1	f102r1.5	9	qokol	1	OL	k	qo	1	dain	0	LINE_END	1	2	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain
AR1853	f102r1	f102r1.10	3	chol	1	OL	ch	BARE	0		0	chol	0	3	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy
AR1854	f102r1	f102r1.10	4	chol	1	OL	ch	BARE	0		0	ykeeol	0	3	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy
AR1855	f102r1	f102r1.14	7	okol	1	OL	k	o	0		0	chos	0	3	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin
AR1856	f102r1	f102r1.14	10	or	0	OR	NONE	BARE	0		0	oeeaiin	0	1	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin
AR1857	f102r1	f102r1.15	1	or	0	OR	NONE	BARE	0		0	chol	0	3	or chol daiin dykeor sheey qokeody dor os ykeeykam
AR1858	f102r1	f102r1.15	2	chol	1	OL	ch	BARE	1	daiin	0	dykeor	0	2	or chol daiin dykeor sheey qokeody dor os ykeeykam
AR1859	f102v2	f102v2.4	1	chor	1	OR	ch	BARE	0		0	LINE_END	1	2	chor
AR1860	f102v2	f102v2.7	1	okol	1	OL	k	o	0		0	LINE_END	1	1	okol
AR1861	f102v2	f102v2.20	9	ol	0	OL	NONE	BARE	0		0	sheeoy	0	3	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc
AR1862	f102v2	f102v2.22	2	or	0	OR	NONE	BARE	0		0	aiin	0	2	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
AR1863	f102v2	f102v2.22	7	chol	1	OL	ch	BARE	0		0	sheey	0	3	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
AR1864	f102v2	f102v2.22	10	ol	0	OL	NONE	BARE	0		0	keo	0	1	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho
AR1865	f102v2	f102v2.23	6	or	0	OR	NONE	BARE	0		0	eey	0	2	okey okey shey okey oiees or eey
AR1866	f102v2	f102v2.32	10	ol	0	OL	NONE	BARE	1	daiin	0	sy	0	3	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy
AR1867	f102v2	f102v2.34	5	okchol	2	OL	kch	o	0		0	ctheor	0	1	sorshey okeeor sheockhey qokeos okchol ctheor okey sal
AR1868	f102v2	f102v2.37	1	tchor	2	OR	tch	BARE	0		0	ar	0	2	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
AR1869	f102v2	f102v2.37	4	kor	1	OR	k	BARE	0		0	or	0	3	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
AR1870	f102v2	f102v2.37	5	or	0	OR	NONE	BARE	0		0	cthey	0	2	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar
AR1871	f102v1	f102v1.8	2	ol	0	OL	NONE	BARE	0		0	chey	0	3	dairn ol chey ctheol qokeor os aiin cheor qokey choky
AR1872	f102v1	f102v1.9	6	or	0	OR	NONE	BARE	0		0	cheo	0	2	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar
AR1873	f102v1	f102v1.10	2	ol	0	OL	NONE	BARE	0		0	ydaiin	0	3	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy
AR1874	f102v1	f102v1.10	7	kor	1	OR	k	BARE	0		0	shey	0	2	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy
AR1875	f102v1	f102v1.11	2	chol	1	OL	ch	BARE	0		0	qooiin	0	3	sol chol qooiin qokol cheol chey kolcheey daiin cheody dy
AR1876	f102v1	f102v1.11	4	qokol	1	OL	k	qo	0		0	cheol	0	2	sol chol qooiin qokol cheol chey kolcheey daiin cheody dy
AR1877	f102v1	f102v1.13	2	ol	0	OL	NONE	BARE	1	daiin	0	qkol	0	2	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim
AR1878	f102v1	f102v1.14	1	chor	1	OR	ch	BARE	0		0	cheor	0	3	chor cheor ckhey oteol aeky
AR1879	f102v1	f102v1.19	3	or	0	OR	NONE	BARE	0		0	sheol	0	3	foidaiin dair or sheol okeeol qoteol oroey olkey
AR1880	f102v1	f102v1.22	5	qool	0	OL	NONE	qo	0		0	chsey	0	2	ykeeody chodaiin qokeos cheol qool chsey oteody okchy
AR1881	f102v1	f102v1.24	3	qoor	0	OR	NONE	qo	0		0	cheol	0	3	ysaiin ckhey qoor cheol
AR1882	f103r	f103r.3	7	or	0	OR	NONE	BARE	0		0	orol	0	2	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal
AR1883	f103r	f103r.4	7	ol	0	OL	NONE	BARE	0		0	loty	0	2	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly
AR1884	f103r	f103r.7	8	ol	0	OL	NONE	BARE	0		0	shedy	0	2	saiin chey shs olshedy qokeey okeeody qoedy ol shedy
AR1885	f103r	f103r.10	2	ol	0	OL	NONE	BARE	0		0	oain	0	2	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain
AR1886	f103r	f103r.10	5	chol	1	OL	ch	BARE	0		0	okam	0	1	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain
AR1887	f103r	f103r.15	3	shol	1	OL	sh	BARE	0		0	qotey	0	2	qotedy qokeey shol qotey shkaiin
AR1888	f103r	f103r.17	9	or	0	OR	NONE	BARE	0		0	aiin	0	2	sar shey qokey keedy qokeey chckhy qokal oty or aiin
AR1889	f103r	f103r.23	5	shol	1	OL	sh	BARE	0		0	LINE_END	1	3	daiin sheckhy lchedy chckhy shol
AR1890	f103r	f103r.25	12	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol
AR1891	f103r	f103r.28	9	ol	0	OL	NONE	BARE	0		0	cheey	0	3	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy
AR1892	f103r	f103r.31	2	chol	1	OL	ch	BARE	0		0	kaiin	0	2	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty
AR1893	f103r	f103r.43	3	ol	0	OL	NONE	BARE	0		0	sheey	0	3	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin
AR1894	f103r	f103r.45	3	shol	1	OL	sh	BARE	0		0	shedar	0	3	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y
AR1895	f103r	f103r.46	1	chol	1	OL	ch	BARE	0		0	keey	0	2	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan
AR1896	f103r	f103r.46	9	ol	0	OL	NONE	BARE	0		0	loiin	0	1	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan
AR1897	f103r	f103r.49	5	ol	0	OL	NONE	BARE	0		0	sheed	0	2	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am
AR1898	f103v	f103v.3	2	or	0	OR	NONE	BARE	0		0	chedy	0	3	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain
AR1899	f103v	f103v.4	6	ol	0	OL	NONE	BARE	0		0	qoteedy	0	2	y cheey qokeey okeey lkees ol qoteedy ykeedy
AR1900	f103v	f103v.7	3	chol	1	OL	ch	BARE	0		0	chey	0	3	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy
AR1901	f103v	f103v.7	11	ol	0	OL	NONE	BARE	0		0	chedydy	0	2	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy
AR1902	f103v	f103v.9	10	ol	0	OL	NONE	BARE	0		0	lkar	0	3	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar
AR1903	f103v	f103v.10	1	or	0	OR	NONE	BARE	0		0	cheey	0	3	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy
AR1904	f103v	f103v.12	7	ol	0	OL	NONE	BARE	0		0	shedy	0	1	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam
AR1905	f103v	f103v.16	7	ol	0	OL	NONE	BARE	0		0	kedy	0	1	daiin sheekchy okeeshy qol shedy otain ol kedy
AR1906	f103v	f103v.17	8	ol	0	OL	NONE	BARE	0		0	char	0	3	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy
AR1907	f103v	f103v.18	2	ol	0	OL	NONE	BARE	0		0	oqaiin	0	2	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol
AR1908	f103v	f103v.23	5	or	0	OR	NONE	BARE	0		0	aiiin	0	1	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty
AR1909	f103v	f103v.23	10	or	0	OR	NONE	BARE	0		0	ar	0	1	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty
AR1910	f103v	f103v.34	3	ol	0	OL	NONE	BARE	0		0	chey	0	3	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy
AR1911	f103v	f103v.37	3	ol	0	OL	NONE	BARE	0		0	shey	0	2	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar
AR1912	f103v	f103v.38	4	ol	0	OL	NONE	BARE	0		0	chey	0	3	oteey l chees ol chey chey chol keechy
AR1913	f103v	f103v.38	7	chol	1	OL	ch	BARE	0		0	keechy	0	2	oteey l chees ol chey chey chol keechy
AR1914	f103v	f103v.39	5	shol	1	OL	sh	BARE	0		0	okeedar	0	3	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy
AR1915	f103v	f103v.40	5	ol	0	OL	NONE	BARE	0		0	keey	0	3	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
AR1916	f103v	f103v.45	2	ol	0	OL	NONE	BARE	0		0	cheey	0	3	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly
AR1917	f103v	f103v.45	8	or	0	OR	NONE	BARE	0		0	ain	0	1	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly
AR1918	f103v	f103v.46	2	shol	1	OL	sh	BARE	0		0	qokain	0	3	tain shol qokain chckhy rorol chdy raly osaiin chary
AR1919	f104r	f104r.5	4	ol	0	OL	NONE	BARE	0		0	chl	0	3	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod
AR1920	f104r	f104r.5	6	ol	0	OL	NONE	BARE	0		0	cheday	0	1	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod
AR1921	f104r	f104r.9	3	qokol	1	OL	k	qo	0		0	cheeo	0	2	ycheeoy qokecho qokol cheeo dam
AR1922	f104r	f104r.10	1	tol	1	OL	t	BARE	0		0	chedal	0	3	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr
AR1923	f104r	f104r.12	9	qotor	1	OR	t	qo	0		0	opchey	0	2	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam
AR1924	f104r	f104r.14	9	ol	0	OL	NONE	BARE	0		0	oeeal	0	3	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal
AR1925	f104r	f104r.18	4	or	0	OR	NONE	BARE	0		0	chockhar	0	3	dcheeokeody qokain qolar or chockhar otalkshedy
AR1926	f104r	f104r.19	10	otor	1	OR	t	o	0		0	airod	0	2	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd
AR1927	f104r	f104r.20	5	chol	1	OL	ch	BARE	0		0	rar	0	3	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
AR1928	f104r	f104r.23	1	ol	0	OL	NONE	BARE	0		0	sheockhey	0	2	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
AR1929	f104r	f104r.23	3	chol	1	OL	ch	BARE	0		0	kechdy	0	2	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
AR1930	f104r	f104r.23	7	chol	1	OL	ch	BARE	0		0	keeody	0	2	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
AR1931	f104r	f104r.23	9	otchor	2	OR	tch	o	0		0	aiir	0	3	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
AR1932	f104r	f104r.23	11	chol	1	OL	ch	BARE	0		0	kar	0	2	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
AR1933	f104r	f104r.28	3	or	0	OR	NONE	BARE	0		0	aror	0	2	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
AR1934	f104r	f104r.28	7	or	0	OR	NONE	BARE	0		0	char	0	2	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
AR1935	f104r	f104r.28	12	or	0	OR	NONE	BARE	0		0	or	0	2	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
AR1936	f104r	f104r.28	13	or	0	OR	NONE	BARE	0		0	aiin	0	2	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
AR1937	f104r	f104r.29	5	or	0	OR	NONE	BARE	0		0	air	0	3	ysheodaiin shody yteedy cheedar or air cheoltar arodly
AR1938	f104r	f104r.35	6	chol	1	OL	ch	BARE	0		0	cheol	0	3	yshoiin qocheol chedaiin qodal chey chol cheol olaly
AR1939	f104r	f104r.38	3	qokchol	2	OL	kch	qo	0		0	kcheody	0	3	okaiin orcheol qokchol kcheody qotchdy
AR1940	f104r	f104r.39	6	chol	1	OL	ch	BARE	0		0	qoar	0	3	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino
AR1941	f104v	f104v.1	6	ol	0	OL	NONE	BARE	0		0	ear	0	3	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam
AR1942	f104v	f104v.3	7	chol	1	OL	ch	BARE	0		0	qokeedy	0	3	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
AR1943	f104v	f104v.3	11	ol	0	OL	NONE	BARE	0		0	dl	0	3	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
AR1944	f104v	f104v.4	4	qotol	1	OL	t	qo	0		0	qotched	0	3	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
AR1945	f104v	f104v.4	6	chol	1	OL	ch	BARE	0		0	chey	0	3	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
AR1946	f104v	f104v.6	2	shol	1	OL	sh	BARE	0		0	sheol	0	3	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
AR1947	f104v	f104v.9	7	ol	0	OL	NONE	BARE	0		0	chedaiin	0	3	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
AR1948	f104v	f104v.10	1	shol	1	OL	sh	BARE	0		0	cheedy	0	3	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
AR1949	f104v	f104v.11	6	qotol	1	OL	t	qo	0		0	qokol	0	3	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
AR1950	f104v	f104v.11	7	qokol	1	OL	k	qo	0		0	qokol	0	3	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
AR1951	f104v	f104v.11	8	qokol	1	OL	k	qo	1	daiin	0	LINE_END	1	3	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
AR1952	f104v	f104v.17	8	qotol	1	OL	t	qo	0		0	sheedy	0	3	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
AR1953	f104v	f104v.17	10	or	0	OR	NONE	BARE	0		0	ain	0	2	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
AR1954	f104v	f104v.19	2	chol	1	OL	ch	BARE	0		0	chpcheor	0	3	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
AR1955	f104v	f104v.19	5	qotol	1	OL	t	qo	0		0	sheedy	0	2	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
AR1956	f104v	f104v.20	1	or	0	OR	NONE	BARE	0		0	sheeo	0	3	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
AR1957	f104v	f104v.20	8	qokol	1	OL	k	qo	0		0	chor	0	3	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
AR1958	f104v	f104v.20	9	chor	1	OR	ch	BARE	0		0	chorol	0	3	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
AR1959	f104v	f104v.24	9	otor	1	OR	t	o	0		0	qokar	0	3	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
AR1960	f104v	f104v.25	10	ol	0	OL	NONE	BARE	0		0	aiin	0	3	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
AR1961	f104v	f104v.27	2	shor	1	OR	sh	BARE	0		0	sheol	0	3	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al
AR1962	f104v	f104v.30	7	or	0	OR	NONE	BARE	0		0	cheeody	0	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
AR1963	f104v	f104v.31	4	chol	1	OL	ch	BARE	0		0	sheody	0	2	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy
AR1964	f104v	f104v.32	4	or	0	OR	NONE	BARE	0		0	ain	0	2	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am
AR1965	f104v	f104v.33	7	or	0	OR	NONE	BARE	0		0	ol	0	3	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
AR1966	f104v	f104v.33	8	ol	0	OL	NONE	BARE	0		0	ar	0	3	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
AR1967	f104v	f104v.38	7	or	0	OR	NONE	BARE	0		0	aiin	0	2	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
AR1968	f104v	f104v.38	10	or	0	OR	NONE	BARE	0		0	aiin	0	2	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
AR1969	f105r	f105r.2	8	or	0	OR	NONE	BARE	0		0	cheey	0	3	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody
AR1970	f105r	f105r.5	6	or	0	OR	NONE	BARE	0		0	aiiroekey	0	2	daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey
AR1971	f105r	f105r.6	9	qokor	1	OR	k	qo	0		0	olpshedy	0	2	par arody shedeeey qopchedy qody qoteody aiin yteody qokor olpshedy
AR1972	f105r	f105r.7	3	or	0	OR	NONE	BARE	0		0	aiiin	0	3	ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody
AR1973	f105r	f105r.8	3	or	0	OR	NONE	BARE	0		0	air	0	3	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal
AR1974	f105r	f105r.15	2	ol	0	OL	NONE	BARE	0		0	r	0	3	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral
AR1975	f105r	f105r.17	5	shol	1	OL	sh	BARE	0		0	kol	0	3	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
AR1976	f105r	f105r.17	6	kol	1	OL	k	BARE	0		0	aiirol	0	3	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
AR1977	f105r	f105r.21	7	otol	1	OL	t	o	0		0	shody	0	3	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim
