host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	action_root	action_slot_id	gdt584_rule_id	paragraph_boundary	integration_status	completion_layer	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	object_class	object_lemma_de	rendered_object_np_de	typing_card_id	reference_scope_card_id	reference_mode	source_pointer	gdt584_upstream_clause_de	gdt598_integrated_clause_de	clause_changed	guard
4371	G407-S594	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3595@2:CHD	G407-E3595	CHD	RUNNING:G407-E3595@2	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	den Stationsansatz	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	NONE	Behandle den Ansatz	Behandle den Stationsansatz	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4372	G407-S594	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3595@3:DY	G407-E3595	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4373	G407-S595	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3596@2:CHD	G407-E3596	CHD	RUNNING:G407-E3596@2	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	den Stationsansatz	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	NONE	Behandle den Ansatz über den Stationskontakt oder die Leitung	Behandle den Stationsansatz über den Stationskontakt oder die Leitung	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4374	G407-S595	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3596@3:DY	G407-E3596	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4375	G407-S596	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3597@1:T	G407-E3597	T	RUNNING:G407-E3597@1	T_BIO_STATION_REGULATE	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	CONDITION	Stationsbedingung	die Stationsbedingung	T02_ACTION_INTERNAL_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	NONE	Reguliere die Stationsbedingung	Reguliere die Stationsbedingung	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4376	G407-S596	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3597@2:CHD	G407-E3597	CHD	RUNNING:G407-E3597@2	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3597@2:CHD	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4377	G407-S596	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3598@1:OK	G407-E3598	OK	RUNNING:G407-E3598@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite vor	Beschicke oder bereite vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4378	G407-S596	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3598@2:CHD	G407-E3598	CHD	RUNNING:G407-E3598@2	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	denselben Stationsansatz	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC	ANAPHORIC	ACTION:G407-E3597@2:CHD	Behandle den Ansatz	Behandle denselben Stationsansatz	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4379	G407-S596	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3598@3:DY	G407-E3598	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4380	G407-S597	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	OWNER:Variantenatlas lokaler Becken und Anwendungen	G407-E3599	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad II und von der Ausgangsstation oder aus dem Ausgangsbecken	Verwende für den vorangehenden Arbeitsschritt auf Grad II und von der Ausgangsstation oder aus dem Ausgangsbecken	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4381	G407-S597	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3601@1:CHD	G407-E3601	CHD	RUNNING:G407-E3601@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	2	AIIN+Y	Stations- oder Badmaß|Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3601@1:CHD	Behandle das Stations- oder Badmaß und den Stationsansatz über den Stationskontakt oder die Leitung	Behandle das Stationsmaß und den Stationsansatz über den Stationskontakt oder die Leitung	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4382	G407-S597	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3602@1:OK	G407-E3602	OK	RUNNING:G407-E3602@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	AIN	Anwendungsportion	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4383	G407-S597	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3603@1:CH	G407-E3603	CH	RUNNING:G407-E3603@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass ab	Entnimm oder lass ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4384	G407-S597	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3603@2:T	G407-E3603	T	RUNNING:G407-E3603@2	T_BIO_STATION_REGULATE	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3603@2:T	Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken	Reguliere den Stationsansatz zur Zielstation oder ins Zielbecken	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4385	G407-S597	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3604@2:R	G407-E3604	R	RUNNING:G407-E3604@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	OR	Becken- oder Körpereinheit	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Kennzeichne oder prüfe die Becken- oder Körpereinheit	Kennzeichne oder prüfe die Becken- oder Körpereinheit	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4386	G407-S597	7	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3605@2:CH	G407-E3605	CH	RUNNING:G407-E3605@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass auf Grad I und an der Stations-Arbeitsstelle ab	Entnimm oder lass auf Grad I und an der Stations-Arbeitsstelle ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4387	G407-S597	8	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3605@5:K	G407-E3605	K	RUNNING:G407-E3605@5	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz in Anwendungsform, auf Grad I und an der Stations-Arbeitsstelle zu	Führe den Stationsansatz in Anwendungsform, auf Grad I und an der Stations-Arbeitsstelle zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4388	G407-S597	9	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3606@2:K	G407-E3606	K	RUNNING:G407-E3606@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung zu	Führe auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4389	G407-S597	10	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3607@1:SH	G407-E3607	SH	RUNNING:G407-E3607@1	SH_REST_HOLD	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Halte den Zustand	Halte den Zustand	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4390	G407-S597	11	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3607@2:CH	G407-E3607	CH	RUNNING:G407-E3607@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass ab	Entnimm oder lass ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4391	G407-S597	12	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3607@3:K	G407-E3607	K	RUNNING:G407-E3607@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz auf Grad I zu	Führe den Stationsansatz auf Grad I zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4392	G407-S597	13	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3608@2:T	G407-E3608	T	RUNNING:G407-E3608@2	T_BIO_STATION_REGULATE	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3608@2:T	Reguliere den Stationsansatz und das Stations- oder Badmaß	Reguliere den Stationsansatz und das Stationsmaß	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4393	G407-S597	14	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3609@1:SH	G407-E3609	SH	RUNNING:G407-E3609@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	denselben Stationsansatz	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC	ANAPHORIC	GDT595:G407-E3609:RUNNING:G407-E3608@1	Halte im Bad auf Grad I	Halte denselben Stationsansatz im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4394	G407-S597	15	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3609@3:CH	G407-E3609	CH	RUNNING:G407-E3609@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass den Stationsansatz ab	Entnimm oder lass den Stationsansatz ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4395	G407-S597	16	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3610@1:S	G407-E3610	S	RUNNING:G407-E3610@1	S_REST_SELECT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	denselben Stationsansatz	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC	ANAPHORIC	ACTION:G407-E3609@3:CH	Wähle die Einheit aus	Wähle denselben Stationsansatz aus	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4396	G407-S597	17	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3610@2:CH	G407-E3610	CH	RUNNING:G407-E3610@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass auf Grad I ab	Entnimm oder lass auf Grad I ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4397	G407-S597	18	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3610@4:T	G407-E3610	T	RUNNING:G407-E3610@4	T_BIO_STATION_REGULATE	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3610@4:T	Reguliere den Stationsansatz	Reguliere den Stationsansatz	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4398	G407-S597	19	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3611@1:P	G407-E3611	P	RUNNING:G407-E3611@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Wende im zweiten Durchgang an	Wende im zweiten Durchgang an	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4399	G407-S597	20	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3611@4:SH	G407-E3611	SH	RUNNING:G407-E3611@4	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3611:RUNNING:G407-E3611@6	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4400	G407-S597	21	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3612@1:SH	G407-E3612	SH	RUNNING:G407-E3612@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	den Stationsansatz	T02_BLOCKER_STATION	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	BLOCKER:O	Halte im Bad in Anwendungsform	Halte den Stationsansatz im Bad in Anwendungsform	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4401	G407-S597	22	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3612@3:CH	G407-E3612	CH	RUNNING:G407-E3612@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass ab	Entnimm oder lass ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4402	G407-S597	23	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3612@4:P	G407-E3612	P	RUNNING:G407-E3612@4	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Wende auf Grad I an	Wende auf Grad I an	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4403	G407-S597	24	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3612@6:DY	G407-E3612	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4404	G407-S598	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3613@1:OT	G407-E3613	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4405	G407-S598	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3614@1:SH	G407-E3614	SH	RUNNING:G407-E3614@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	OR	Becken- oder Körpereinheit	UNIT	Badeinheit	die Badeinheit	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3614:RUNNING:G407-E3613@2	Halte die Becken- oder Körpereinheit im Bad auf Grad I	Halte die Badeinheit im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4406	G407-S598	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3614@3:DY	G407-E3614	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4407	G407-S599	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3615@2:P	G407-E3615	P	RUNNING:G407-E3615@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Wende in Anwendungsform an	Wende in Anwendungsform an	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
