edition	paragraph	at	word	role	R	M
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G003	chckhey	UNREAD	⟦chckhey⟧	⟦chckhey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G004	daiin	VALUE_ASSUMED	m(cthol)/m(cthy)=C	m(cthol)=C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G005	ctheody	UNREAD	⟦ctheody⟧	⟦ctheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G006	ydy	UNREAD	⟦ydy⟧	⟦ydy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G001	ochoiky	UNREAD	⟦ochoiky⟧	⟦ochoiky⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G002	dshey	UNREAD	⟦dshey⟧	⟦dshey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G003	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G004	ykcheody	UNREAD	⟦ykcheody⟧	⟦ykcheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G005	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G006	dam	UNREAD	⟦dam⟧	⟦dam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G001	todaiin	UNREAD	⟦todaiin⟧	⟦todaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G002	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G003	qotea	UNREAD	⟦qotea⟧	⟦qotea⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G004	dchy	UNREAD	⟦dchy⟧	⟦dchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G005	qotod	UNREAD	⟦qotod⟧	⟦qotod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G006	odaiin	MATERIAL_ASSUMED	M(odaiin) [Materialhypothese]	M(odaiin) [Materialhypothese]
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G001	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G002	kshody	UNREAD	⟦kshody⟧	⟦kshody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G003	tsheody	UNREAD	⟦tsheody⟧	⟦tsheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G004	sheody	UNREAD	⟦sheody⟧	⟦sheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G005	sheetchy	UNREAD	⟦sheetchy⟧	⟦sheetchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G006	opod	UNREAD	⟦opod⟧	⟦opod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G001	oc	UNREAD	⟦oc⟧	⟦oc⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G002	theody	UNREAD	⟦theody⟧	⟦theody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G004	qodal	UNREAD	⟦qodal⟧	⟦qodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G005	cthody	UNREAD	⟦cthody⟧	⟦cthody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G006	sheor	UNREAD	⟦sheor⟧	⟦sheor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G007	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G001	ychocthy	UNREAD	⟦ychocthy⟧	⟦ychocthy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G002	qodal	UNREAD	⟦qodal⟧	⟦qodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G003	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G001	otsho	UNREAD	⟦otsho⟧	⟦otsho⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G002	or	UNREAD	⟦or⟧	⟦or⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G003	chear	UNREAD	⟦chear⟧	⟦chear⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G004	sheos	UNREAD	⟦sheos⟧	⟦sheos⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G005	chkodal	UNREAD	⟦chkodal⟧	⟦chkodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G001	ycheey	UNREAD	⟦ycheey⟧	⟦ycheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G002	kchy	UNREAD	⟦kchy⟧	⟦kchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G003	oky	UNREAD	⟦oky⟧	⟦oky⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G004	kody	UNREAD	⟦kody⟧	⟦kody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G005	odam	UNREAD	⟦odam⟧	⟦odam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G001	ycthodaiin	UNREAD	⟦ycthodaiin⟧	⟦ycthodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G002	otoldy	UNREAD	⟦otoldy⟧	⟦otoldy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G001	tolteedy	UNREAD	⟦tolteedy⟧	⟦tolteedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G002	cthoepain	UNREAD	⟦cthoepain⟧	⟦cthoepain⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G003	oekshy	UNREAD	⟦oekshy⟧	⟦oekshy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G004	qofchdaiin	UNREAD	⟦qofchdaiin⟧	⟦qofchdaiin⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G005	shoyfar	UNREAD	⟦shoyfar⟧	⟦shoyfar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G006	okshy	UNREAD	⟦okshy⟧	⟦okshy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G007	okain	UNREAD	⟦okain⟧	⟦okain⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G008	ar	UNREAD	⟦ar⟧	⟦ar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.1|G009	alfshed	UNREAD	⟦alfshed⟧	⟦alfshed⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G001	okshy	UNREAD	⟦okshy⟧	⟦okshy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G002	tshor	UNREAD	⟦tshor⟧	⟦tshor⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G003	qoksh	UNREAD	⟦qoksh⟧	⟦qoksh⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G004	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G005	otar	UNREAD	⟦otar⟧	⟦otar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G006	oty	UNREAD	⟦oty⟧	⟦oty⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G007	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G008	otal	UNREAD	⟦otal⟧	⟦otal⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G009	ytchdy	UNREAD	⟦ytchdy⟧	⟦ytchdy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G010	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.2|G011	am	UNREAD	⟦am⟧	⟦am⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G001	tchody	UNREAD	⟦tchody⟧	⟦tchody⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G002	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G003	ychar	UNREAD	⟦ychar⟧	⟦ychar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G004	okain	UNREAD	⟦okain⟧	⟦okain⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G005	sheody	UNREAD	⟦sheody⟧	⟦sheody⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G006	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G007	chcthy	UNREAD	⟦chcthy⟧	⟦chcthy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G008	kedy	UNREAD	⟦kedy⟧	⟦kedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G009	ety	UNREAD	⟦ety⟧	⟦ety⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G010	dain	VALUE_ASSUMED	m(?)/m(?)=B	m(?)=B·Uₚ
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.3|G011	al	UNREAD	⟦al⟧	⟦al⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G001	tchedy	UNREAD	⟦tchedy⟧	⟦tchedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G002	qokal	UNREAD	⟦qokal⟧	⟦qokal⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G003	oty	UNREAD	⟦oty⟧	⟦oty⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G004	shekshey	UNREAD	⟦shekshey⟧	⟦shekshey⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G005	otaldy	UNREAD	⟦otaldy⟧	⟦otaldy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G006	okshey	UNREAD	⟦okshey⟧	⟦okshey⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G007	ytshedy	UNREAD	⟦ytshedy⟧	⟦ytshedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G008	akarar	UNREAD	⟦akarar⟧	⟦akarar⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G009	yty	UNREAD	⟦yty⟧	⟦yty⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.4|G010	chdy	UNREAD	⟦chdy⟧	⟦chdy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.5|G001	otal	UNREAD	⟦otal⟧	⟦otal⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.5|G002	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.5|G003	odaiin	MATERIAL_ASSUMED	M(odaiin) [Materialhypothese]	M(odaiin) [Materialhypothese]
IT2a	f95v1|f95v1.1-f95v1.5	IT2a|f95v1.5|G004	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G001	kodshol	UNREAD	⟦kodshol⟧	⟦kodshol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G002	otolsheeos	UNREAD	⟦otolsheeos⟧	⟦otolsheeos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G003	octhodaly	UNREAD	⟦octhodaly⟧	⟦octhodaly⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G004	opalepam	UNREAD	⟦opalepam⟧	⟦opalepam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G005	oepchksheey	UNREAD	⟦oepchksheey⟧	⟦oepchksheey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G006	qotodain	UNREAD	⟦qotodain⟧	⟦qotodain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G007	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.1|G008	oar	UNREAD	⟦oar⟧	⟦oar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G001	ycham	UNREAD	⟦ycham⟧	⟦ycham⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G002	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G003	chol	UNREAD	⟦chol⟧	⟦chol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G004	chotom	UNREAD	⟦chotom⟧	⟦chotom⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G005	cthodar	UNREAD	⟦cthodar⟧	⟦cthodar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G006	sheo	UNREAD	⟦sheo⟧	⟦sheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G007	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G008	oteodal	UNREAD	⟦oteodal⟧	⟦oteodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G009	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G010	ofchoshy	UNREAD	⟦ofchoshy⟧	⟦ofchoshy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.2|G011	cthoshol	UNREAD	⟦cthoshol⟧	⟦cthoshol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G001	dsho	UNREAD	⟦dsho⟧	⟦dsho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G002	dal	UNREAD	⟦dal⟧	⟦dal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G003	dalody	UNREAD	⟦dalody⟧	⟦dalody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G004	ytchchy	UNREAD	⟦ytchchy⟧	⟦ytchchy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G005	dam	UNREAD	⟦dam⟧	⟦dam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G006	chody	UNREAD	⟦chody⟧	⟦chody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G007	dal	UNREAD	⟦dal⟧	⟦dal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G008	ol	UNREAD	⟦ol⟧	⟦ol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G009	schodchy	UNREAD	⟦schodchy⟧	⟦schodchy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.3|G010	qotchd	UNREAD	⟦qotchd⟧	⟦qotchd⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G001	sol	UNREAD	⟦sol⟧	⟦sol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G002	shotol	UNREAD	⟦shotol⟧	⟦shotol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G003	qokchodal	UNREAD	⟦qokchodal⟧	⟦qokchodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G004	shody	UNREAD	⟦shody⟧	⟦shody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G005	chotol	UNREAD	⟦chotol⟧	⟦chotol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G006	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G007	otol	UNREAD	⟦otol⟧	⟦otol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.4|G008	ytchdg	UNREAD	⟦ytchdg⟧	⟦ytchdg⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G001	ol	UNREAD	⟦ol⟧	⟦ol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G002	chody	UNREAD	⟦chody⟧	⟦chody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G003	cfhol	UNREAD	⟦cfhol⟧	⟦cfhol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G004	dol	UNREAD	⟦dol⟧	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G005	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G006	otodar	UNREAD	⟦otodar⟧	⟦otodar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.5|G007	chodain	UNREAD	⟦chodain⟧	⟦chodain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G001	tar	UNREAD	⟦tar⟧	⟦tar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G002	otor	UNREAD	⟦otor⟧	⟦otor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G003	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G004	cho	UNREAD	⟦cho⟧	⟦cho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G005	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G006	chol	UNREAD	⟦chol⟧	⟦chol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.6|G007	sheoees	UNREAD	⟦sheoees⟧	⟦sheoees⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G001	shor	MATERIAL_ASSUMED	M(shor) [Materialhypothese]	M(shor) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G003	ody	UNREAD	⟦ody⟧	⟦ody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G004	cheodaiin	UNREAD	⟦cheodaiin⟧	⟦cheodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.7|G005	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G001	lor	UNREAD	⟦lor⟧	⟦lor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G002	sheeody	UNREAD	⟦sheeody⟧	⟦sheeody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G003	chodaiin	UNREAD	⟦chodaiin⟧	⟦chodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G004	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.8|G005	odar	UNREAD	⟦odar⟧	⟦odar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G001	shodam	UNREAD	⟦shodam⟧	⟦shodam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G002	okcheody	UNREAD	⟦okcheody⟧	⟦okcheody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.9|G003	cthoctho'l	UNREAD	⟦cthoctho'l⟧	⟦cthoctho'l⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G001	ychos	UNREAD	⟦ychos⟧	⟦ychos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G002	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G003	keol	MATERIAL_ASSUMED	M(keol) [Materialhypothese]	M(keol) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G004	cheol	UNREAD	⟦cheol⟧	⟦cheol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.10|G005	ckhody	UNREAD	⟦ckhody⟧	⟦ckhody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G001	okeol	UNREAD	⟦okeol⟧	⟦okeol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G002	oteol	UNREAD	⟦oteol⟧	⟦oteol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G003	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G004	odam	UNREAD	⟦odam⟧	⟦odam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G005	sheo	UNREAD	⟦sheo⟧	⟦sheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G006	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.11|G007	sal	UNREAD	⟦sal⟧	⟦sal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G001	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G002	shey	UNREAD	⟦shey⟧	⟦shey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G003	okcheor	UNREAD	⟦okcheor⟧	⟦okcheor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.12|G004	sheodom	UNREAD	⟦sheodom⟧	⟦sheodom⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G001	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G002	qotchy	UNREAD	⟦qotchy⟧	⟦qotchy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G003	kchol	UNREAD	⟦kchol⟧	⟦kchol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.13|G004	r	UNREAD	⟦r⟧	⟦r⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G001	ychey	UNREAD	⟦ychey⟧	⟦ychey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G002	ckhos	UNREAD	⟦ckhos⟧	⟦ckhos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G003	okcheod	UNREAD	⟦okcheod⟧	⟦okcheod⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.14|G004	chr	UNREAD	⟦chr⟧	⟦chr⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G001	ochol	UNREAD	⟦ochol⟧	⟦ochol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G002	shodal	UNREAD	⟦shodal⟧	⟦shodal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G003	dol	UNREAD	⟦dol⟧	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.15|G004	cheodam	UNREAD	⟦cheodam⟧	⟦cheodam⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G001	choshy	UNREAD	⟦choshy⟧	⟦choshy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G002	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.16|G003	chckhs	UNREAD	⟦chckhs⟧	⟦chckhs⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G001	tcheo	UNREAD	⟦tcheo⟧	⟦tcheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G002	l	UNREAD	⟦l⟧	⟦l⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.17|G003	cholchecthody	UNREAD	⟦cholchecthody⟧	⟦cholchecthody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G001	olkees	UNREAD	⟦olkees⟧	⟦olkees⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G002	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.18|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G001	tchor	UNREAD	⟦tchor⟧	⟦tchor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G003	r	UNREAD	⟦r⟧	⟦r⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.19|G004	sheoky	UNREAD	⟦sheoky⟧	⟦sheoky⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G001	ychockhy	UNREAD	⟦ychockhy⟧	⟦ychockhy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G002	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.20|G003	osos	UNREAD	⟦osos⟧	⟦osos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G003	daiin	VALUE_ASSUMED	m(cthol)/m(keol)=C	m(cthol)=C·Uₚ
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.21|G004	shcthy	UNREAD	⟦shcthy⟧	⟦shcthy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G001	kchor	UNREAD	⟦kchor⟧	⟦kchor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G002	cthy	MATERIAL_ASSUMED	M(cthy) [Materialhypothese]	M(cthy) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G003	chakal	UNREAD	⟦chakal⟧	⟦chakal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.22|G004	daiin	VALUE_ASSUMED	m(cthy)/m(cthol)=C	m(cthy)=C·Uₚ
