attachment_id	focus_key	focus_core	focus_value_de	focus_family	event_id	pass1026_event_id	running_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface	component_recipe	focus_atom_ordinal	focus_occurrence_ordinal	left_atom	right_atom	active_head_before	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	selected_attachment_de	teaching_rule_families	micro_signature	r_position_mode	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	bounded_lookahead_cards	owner_boundary_crossed	resolution_status
G399-A03890	P1003-E0470:E:1	E	GRAD I	GRADE	P1003-E0470	P1026-E3467	3467	f88v	PHARMA	P1009-S600	4	f88v.16	zweite Gefaess-/Zutatengruppe	sheo	SH+E+O	2	1	SH	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0470	4	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03891	P1003-E0471:E:1	E	GRAD I	GRADE	P1003-E0471	P1026-E3468	3468	f88v	PHARMA	P1009-S600	5	f88v.16	zweite Gefaess-/Zutatengruppe	sheody	SH+E+O+D_ADDR+Y	2	1	SH	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0471	5	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03892	P1003-E0471:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0471	P1026-E3468	3468	f88v	PHARMA	P1009-S600	5	f88v.16	zweite Gefaess-/Zutatengruppe	sheody	SH+E+O+D_ADDR+Y	5	1	D_ADDR	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0471	5	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03893	P1003-E0472:E:1	E	GRAD I	GRADE	P1003-E0472	P1026-E3469	3469	f88v	PHARMA	P1009-S600	6	f88v.16	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	2	1	OK	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0472	6	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03894	P1003-E0472:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0472	P1026-E3469	3469	f88v	PHARMA	P1009-S600	6	f88v.16	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	5	1	D_ADDR	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0472	6	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03895	P1003-E0473:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0473	P1026-E3470	3470	f88v	PHARMA	P1009-S600	7	f88v.16	zweite Gefaess-/Zutatengruppe	qoky	OK+Y	2	1	OK	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0473	7	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03896	P1003-E0474:EE:1	EE	GRAD II	GRADE	P1003-E0474	P1026-E3471	3471	f88v	PHARMA	P1009-S600	8	f88v.16	zweite Gefaess-/Zutatengruppe	chees	SH+EE+S_ADDR	2	1	SH	S_ADDR	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0474	8	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03897	P1003-E0475:E:1	E	GRAD I	GRADE	P1003-E0475	P1026-E3472	3472	f88v	PHARMA	P1009-S600	9	f88v.16	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	2	1	CH	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0475	9	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03898	P1003-E0475:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0475	P1026-E3472	3472	f88v	PHARMA	P1009-S600	9	f88v.16	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	4	1	O	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0475	9	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03899	P1003-E0476:E:1	E	GRAD I	GRADE	P1003-E0476	P1026-E3473	3473	f88v	PHARMA	P1009-S600	10	f88v.16	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	2	1	OK	O	CH=NEHMEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0476	10	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03900	P1003-E0476:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0476	P1026-E3473	3473	f88v	PHARMA	P1009-S600	10	f88v.16	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	5	1	D_ADDR	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0476	10	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03901	P1003-E0477:AL:1	AL	ZIELORT	RELATION	P1003-E0477	P1026-E3474	3474	f88v	PHARMA	P1009-S600	11	f88v.16	zweite Gefaess-/Zutatengruppe	dal	AL	1	1	CARD_START	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0476	10	1	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03902	P1003-E0478:EE:1	EE	GRAD II	GRADE	P1003-E0478	P1026-E3475	3475	f88v	PHARMA	P1009-S600	12	f88v.17	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	2	1	OK	Y	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0478	12	1	OK=SETZEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03903	P1003-E0478:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0478	P1026-E3475	3475	f88v	PHARMA	P1009-S600	12	f88v.17	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	3	1	EE	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0478	12	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03904	P1003-E0479:E:1	E	GRAD I	GRADE	P1003-E0479	P1026-E3476	3476	f88v	PHARMA	P1009-S600	13	f88v.17	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	2	1	OK	O	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0479	13	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03905	P1003-E0479:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0479	P1026-E3476	3476	f88v	PHARMA	P1009-S600	13	f88v.17	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	5	1	D_ADDR	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0479	13	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03906	P1003-E0480:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0480	P1026-E3477	3477	f88v	PHARMA	P1009-S600	14	f88v.17	zweite Gefaess-/Zutatengruppe	chor	CH+OR	2	1	CH	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0480	14	1	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03907	P1003-E0481:E:1	E	GRAD I	GRADE	P1003-E0481	P1026-E3478	3478	f88v	PHARMA	P1009-S600	15	f88v.17	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	2	1	OT	O	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P1003-E0480	14	1	CH=NEHMEN⟨VORIGE KARTE⟩[E=GRAD I]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03908	P1003-E0481:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0481	P1026-E3478	3478	f88v	PHARMA	P1009-S600	15	f88v.17	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	4	1	O	CARD_END	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P1003-E0480	14	1	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03909	P1003-E0484:EE:1	EE	GRAD II	GRADE	P1003-E0484	P1026-E3481	3481	f88v	PHARMA	P1009-S600	18	f88v.17	zweite Gefaess-/Zutatengruppe	cheedy	CH+EE+D_ADDR+Y	2	1	CH	D_ADDR	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0484	18	1	CH=NEHMEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03910	P1003-E0484:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0484	P1026-E3481	3481	f88v	PHARMA	P1009-S600	18	f88v.17	zweite Gefaess-/Zutatengruppe	cheedy	CH+EE+D_ADDR+Y	4	1	D_ADDR	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0484	18	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03911	P1003-E0486:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0486	P1026-E3483	3483	f88v	PHARMA	P1009-S601	1	f88v.18	zweite Gefaess-/Zutatengruppe	ykeeor	Y+K+EE+OR	1	1	CARD_START	K	NONE	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1003-E0486	1	2	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03912	P1003-E0486:EE:1	EE	GRAD II	GRADE	P1003-E0486	P1026-E3483	3483	f88v	PHARMA	P1009-S601	1	f88v.18	zweite Gefaess-/Zutatengruppe	ykeeor	Y+K+EE+OR	3	1	K	OR	NONE	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0486	1	2	K=GEBEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03913	P1003-E0486:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0486	P1026-E3483	3483	f88v	PHARMA	P1009-S601	1	f88v.18	zweite Gefaess-/Zutatengruppe	ykeeor	Y+K+EE+OR	4	1	EE	CARD_END	NONE	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0486	1	2	K=GEBEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03914	P1003-E0487:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0487	P1026-E3484	3484	f88v	PHARMA	P1009-S601	2	f88v.18	zweite Gefaess-/Zutatengruppe	chockhy	HO+CH+K+Y	4	1	K	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0487	2	3	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03915	P1003-E0489:EE:1	EE	GRAD II	GRADE	P1003-E0489	P1026-E3486	3486	f88v	PHARMA	P1009-S601	4	f88v.18	zweite Gefaess-/Zutatengruppe	cheeol	SH+EE+OL	2	1	SH	OL	K=GEBEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0489	4	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03916	P1003-E0490:E:1	E	GRAD I	GRADE	P1003-E0490	P1026-E3487	3487	f88v	PHARMA	P1009-S601	5	f88v.18	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	2	1	CH	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0490	5	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03917	P1003-E0490:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0490	P1026-E3487	3487	f88v	PHARMA	P1009-S601	5	f88v.18	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	4	1	O	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0490	5	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03918	P1003-E0492:E:1	E	GRAD I	GRADE	P1003-E0492	P1026-E3489	3489	f88v	PHARMA	P1009-S602	1	f88v.18	zweite Gefaess-/Zutatengruppe	soteol	S+OT+E+OL	3	1	OT	OL	NONE	SAME_CARD_LEFT_ACTION	S	WÄHLEN	P1003-E0492	1	1	S=WÄHLEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03919	P1003-E0494:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0494	P1026-E3491	3491	f88v	PHARMA	P1009-S602	3	f88v.19	zweite Gefaess-/Zutatengruppe	odaiin	O+D_ADDR+AIIN	3	1	D_ADDR	CARD_END	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P1003-E0493	2	1	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03920	P1003-E0495:E:1	E	GRAD I	GRADE	P1003-E0495	P1026-E3492	3492	f88v	PHARMA	P1009-S602	4	f88v.19	zweite Gefaess-/Zutatengruppe	sheo	SH+E+O	2	1	SH	O	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0495	4	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03921	P1003-E0497:EE:1	EE	GRAD II	GRADE	P1003-E0497	P1026-E3494	3494	f88v	PHARMA	P1009-S602	6	f88v.19	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	2	1	OK	Y	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0497	6	1	OK=SETZEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03922	P1003-E0497:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0497	P1026-E3494	3494	f88v	PHARMA	P1009-S602	6	f88v.19	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	3	1	EE	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0497	6	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03923	P1003-E0498:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0498	P1026-E3495	3495	f88v	PHARMA	P1009-S602	7	f88v.19	zweite Gefaess-/Zutatengruppe	olaiin	OL+AIIN	2	1	OL	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0497	6	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03924	P1003-E0499:E:1	E	GRAD I	GRADE	P1003-E0499	P1026-E3496	3496	f88v	PHARMA	P1009-S602	8	f88v.19	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	2	1	CH	O	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0499	8	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03925	P1003-E0499:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0499	P1026-E3496	3496	f88v	PHARMA	P1009-S602	8	f88v.19	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	4	1	O	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0499	8	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03926	P1003-E0500:E:1	E	GRAD I	GRADE	P1003-E0500	P1026-E3497	3497	f88v	PHARMA	P1009-S602	9	f88v.19	zweite Gefaess-/Zutatengruppe	chocthey	CH+O+CH+T+E+Y	5	1	T	Y	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0500	9	4	T=EINSTELLEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03927	P1003-E0500:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0500	P1026-E3497	3497	f88v	PHARMA	P1009-S602	9	f88v.19	zweite Gefaess-/Zutatengruppe	chocthey	CH+O+CH+T+E+Y	6	1	E	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0500	9	4	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03928	P1003-E0501:E:1	E	GRAD I	GRADE	P1003-E0501	P1026-E3498	3498	f88v	PHARMA	P1009-S602	10	f88v.19	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	2	1	OT	O	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P1003-E0500	9	4	T=EINSTELLEN⟨VORIGE KARTE⟩[E=GRAD I]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03929	P1003-E0501:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0501	P1026-E3498	3498	f88v	PHARMA	P1009-S602	10	f88v.19	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	4	1	O	CARD_END	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P1003-E0500	9	4	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03930	P1003-E0502:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0502	P1026-E3499	3499	f88v	PHARMA	P1009-S602	11	f88v.19	zweite Gefaess-/Zutatengruppe	dy	Y	1	1	CARD_START	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P1003-E0500	9	4	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03931	P1003-E0503:E:1	E	GRAD I	GRADE	P1003-E0503	P1026-E3500	3500	f88v	PHARMA	P1009-S602	12	f88v.20	zweite Gefaess-/Zutatengruppe	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	3	1	OK	O	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0503	12	2	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03932	P1003-E0503:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0503	P1026-E3500	3500	f88v	PHARMA	P1009-S602	12	f88v.20	zweite Gefaess-/Zutatengruppe	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	6	1	D_ADDR	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0503	12	2	OK=SETZEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03933	P1003-E0504:E:1	E	GRAD I	GRADE	P1003-E0504	P1026-E3501	3501	f88v	PHARMA	P1009-S602	13	f88v.20	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	2	1	CH	O	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0504	13	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03934	P1003-E0504:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0504	P1026-E3501	3501	f88v	PHARMA	P1009-S602	13	f88v.20	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	4	1	O	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0504	13	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03935	P1003-E0505:E:1	E	GRAD I	GRADE	P1003-E0505	P1026-E3502	3502	f88v	PHARMA	P1009-S602	14	f88v.20	zweite Gefaess-/Zutatengruppe	oteol	OT+E+OL	2	1	OT	OL	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P1003-E0504	13	1	CH=NEHMEN⟨VORIGE KARTE⟩[E=GRAD I]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03936	P1003-E0506:E:1	E	GRAD I	GRADE	P1003-E0506	P1026-E3503	3503	f88v	PHARMA	P1009-S602	15	f88v.20	zweite Gefaess-/Zutatengruppe	cheockhy	CH+E+O+CH+K+Y	2	1	CH	O	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0506	15	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
