unified_id	section	page	record_or_locus	case_ids	surface	local_identity	workshop_role_de	learning_mode	cross_section_pointer
ASTRO:A1:G059	ASTRO_CONDITION_LABEL	f67r2	f67r2.24	C4|C5	sodar	A1:G059	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G060	ASTRO_CONDITION_LABEL	f67r2	f67r2.24	C4|C5	ofar	A1:G060	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G061	ASTRO_CONDITION_LABEL	f67r2	f67r2.24	C4|C5	ar	A1:G061	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G062	ASTRO_CONDITION_LABEL	f67r2	f67r2.25	C4|C5	ydam	A1:G062	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G063	ASTRO_CONDITION_LABEL	f67r2	f67r2.26	C4|C5	yteoor	A1:G063	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G064	ASTRO_CONDITION_LABEL	f67r2	f67r2.26	C4|C5	yto	A1:G064	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G065	ASTRO_CONDITION_LABEL	f67r2	f67r2.26	C4|C5	ykor	A1:G065	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G066	ASTRO_CONDITION_LABEL	f67r2	f67r2.27	C4|C5	okeo	A1:G066	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G067	ASTRO_CONDITION_LABEL	f67r2	f67r2.27	C4|C5	r	A1:G067	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G068	ASTRO_CONDITION_LABEL	f67r2	f67r2.27	C4|C5	aiin	A1:G068	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G069	ASTRO_CONDITION_LABEL	f67r2	f67r2.27	C4|C5	am	A1:G069	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G070	ASTRO_CONDITION_LABEL	f67r2	f67r2.28	C4|C5	okain	A1:G070	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G071	ASTRO_CONDITION_LABEL	f67r2	f67r2.28	C4|C5	am	A1:G071	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G072	ASTRO_CONDITION_LABEL	f67r2	f67r2.29	C4|C5	ytody	A1:G072	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G073	ASTRO_CONDITION_LABEL	f67r2	f67r2.29	C4|C5	saiin	A1:G073	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G074	ASTRO_CONDITION_LABEL	f67r2	f67r2.30	C4|C5	ochol	A1:G074	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G075	ASTRO_CONDITION_LABEL	f67r2	f67r2.30	C4|C5	olol	A1:G075	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G076	ASTRO_CONDITION_LABEL	f67r2	f67r2.31	C4|C5	opcholdy	A1:G076	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G077	ASTRO_CONDITION_LABEL	f67r2	f67r2.32	C4|C5	dosar	A1:G077	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G078	ASTRO_CONDITION_LABEL	f67r2	f67r2.32	C4|C5	odas	A1:G078	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G079	ASTRO_CONDITION_LABEL	f67r2	f67r2.32	C4|C5	air	A1:G079	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G080	ASTRO_CONDITION_LABEL	f67r2	f67r2.32	C4|C5	alaiin	A1:G080	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G081	ASTRO_CONDITION_LABEL	f67r2	f67r2.33	C4|C5	dokan	A1:G081	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G082	ASTRO_CONDITION_LABEL	f67r2	f67r2.33	C4|C5	oear	A1:G082	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G083	ASTRO_CONDITION_LABEL	f67r2	f67r2.33	C4|C5	odal	A1:G083	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G084	ASTRO_CONDITION_LABEL	f67r2	f67r2.34	C4|C5	ofar	A1:G084	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G085	ASTRO_CONDITION_LABEL	f67r2	f67r2.34	C4|C5	oeoldan	A1:G085	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G086	ASTRO_CONDITION_LABEL	f67r2	f67r2.35	C4|C5	chol	A1:G086	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G087	ASTRO_CONDITION_LABEL	f67r2	f67r2.35	C4|C5	giin	A1:G087	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G088	ASTRO_CONDITION_LABEL	f67r2	f67r2.35	C4|C5	okol	A1:G088	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G089	ASTRO_CONDITION_LABEL	f67r2	f67r2.36	C4|C5	ytor	A1:G089	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G090	ASTRO_CONDITION_LABEL	f67r2	f67r2.36	C4|C5	daiin	A1:G090	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G091	ASTRO_CONDITION_LABEL	f67r2	f67r2.36	C4|C5	or	A1:G091	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G092	ASTRO_CONDITION_LABEL	f67r2	f67r2.37	C4|C5	ytoaiin	A1:G092	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G093	ASTRO_CONDITION_LABEL	f67r2	f67r2.38	C4|C5	otoldos	A1:G093	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G094	ASTRO_CONDITION_LABEL	f67r2	f67r2.38	C4|C5	octhole	A1:G094	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G095	ASTRO_CONDITION_LABEL	f67r2	f67r2.39	C4|C5	sor	A1:G095	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G096	ASTRO_CONDITION_LABEL	f67r2	f67r2.39	C4|C5	chedaiin	A1:G096	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G097	ASTRO_CONDITION_LABEL	f67r2	f67r2.39	C4|C5	dy	A1:G097	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G098	ASTRO_CONDITION_LABEL	f67r2	f67r2.40	C4|C5	yteos	A1:G098	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G099	ASTRO_CONDITION_LABEL	f67r2	f67r2.40	C4|C5	oiin	A1:G099	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G100	ASTRO_CONDITION_LABEL	f67r2	f67r2.40	C4|C5	og	A1:G100	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G101	ASTRO_CONDITION_LABEL	f67r2	f67r2.41	C4|C5	ytoeopchey	A1:G101	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G102	ASTRO_CONDITION_LABEL	f67r2	f67r2.41	C4|C5	chekody	A1:G102	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G103	ASTRO_CONDITION_LABEL	f67r2	f67r2.42	C4|C5	sosho	A1:G103	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G104	ASTRO_CONDITION_LABEL	f67r2	f67r2.42	C4|C5	chos	A1:G104	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G105	ASTRO_CONDITION_LABEL	f67r2	f67r2.42	C4|C5	ockhy	A1:G105	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G106	ASTRO_CONDITION_LABEL	f67r2	f67r2.43	C4|C5	daiin	A1:G106	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G107	ASTRO_CONDITION_LABEL	f67r2	f67r2.43	C4|C5	aiin	A1:G107	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G108	ASTRO_CONDITION_LABEL	f67r2	f67r2.43	C4|C5	os	A1:G108	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G109	ASTRO_CONDITION_LABEL	f67r2	f67r2.43	C4|C5	qsg	A1:G109	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G110	ASTRO_CONDITION_LABEL	f67r2	f67r2.44	C4|C5	ofydy	A1:G110	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G111	ASTRO_CONDITION_LABEL	f67r2	f67r2.44	C4|C5	sheody	A1:G111	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G112	ASTRO_CONDITION_LABEL	f67r2	f67r2.44	C4|C5	aiin	A1:G112	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G113	ASTRO_CONDITION_LABEL	f67r2	f67r2.45	C4|C5	ycheody	A1:G113	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G114	ASTRO_CONDITION_LABEL	f67r2	f67r2.45	C4|C5	es	A1:G114	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G115	ASTRO_CONDITION_LABEL	f67r2	f67r2.45	C4|C5	odaiiin	A1:G115	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G116	ASTRO_CONDITION_LABEL	f67r2	f67r2.46	C4|C5	yekees	A1:G116	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G117	ASTRO_CONDITION_LABEL	f67r2	f67r2.46	C4|C5	oraly	A1:G117	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G118	ASTRO_CONDITION_LABEL	f67r2	f67r2.47	C4|C5	yfain	A1:G118	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G119	ASTRO_CONDITION_LABEL	f67r2	f67r2.48	C4|C5	todaiin	A1:G119	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G120	ASTRO_CONDITION_LABEL	f67r2	f67r2.48	C4|C5	dain	A1:G120	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G121	ASTRO_CONDITION_LABEL	f67r2	f67r2.48	C4|C5	dy	A1:G121	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G122	ASTRO_CONDITION_LABEL	f67r2	f67r2.49	C4|C5	os	A1:G122	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G123	ASTRO_CONDITION_LABEL	f67r2	f67r2.49	C4|C5	choer	A1:G123	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G124	ASTRO_CONDITION_LABEL	f67r2	f67r2.49	C4|C5	aiin	A1:G124	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G125	ASTRO_CONDITION_LABEL	f67r2	f67r2.50	C4|C5	choeea	A1:G125	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G126	ASTRO_CONDITION_LABEL	f67r2	f67r2.50	C4|C5	sal	A1:G126	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G127	ASTRO_CONDITION_LABEL	f67r2	f67r2.51	C4|C5	dadaiin	A1:G127	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G128	ASTRO_CONDITION_LABEL	f67r2	f67r2.52	C4|C5	qotoear	A1:G128	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G129	ASTRO_CONDITION_LABEL	f67r2	f67r2.53	C4|C5	dchdar	A1:G129	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G130	ASTRO_CONDITION_LABEL	f67r2	f67r2.54	C4|C5	y	A1:G130	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G131	ASTRO_CONDITION_LABEL	f67r2	f67r2.54	C4|C5	saldal	A1:G131	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G132	ASTRO_CONDITION_LABEL	f67r2	f67r2.55	C4|C5	ytodal	A1:G132	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G133	ASTRO_CONDITION_LABEL	f67r2	f67r2.56	C4|C5	tol	A1:G133	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G134	ASTRO_CONDITION_LABEL	f67r2	f67r2.56	C4|C5	daiin	A1:G134	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G135	ASTRO_CONDITION_LABEL	f67r2	f67r2.57	C4|C5	otar	A1:G135	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G136	ASTRO_CONDITION_LABEL	f67r2	f67r2.57	C4|C5	dy	A1:G136	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G137	ASTRO_CONDITION_LABEL	f67r2	f67r2.58	C4|C5	cho	A1:G137	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G138	ASTRO_CONDITION_LABEL	f67r2	f67r2.58	C4|C5	dal	A1:G138	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G139	ASTRO_CONDITION_LABEL	f67r2	f67r2.58	C4|C5	g	A1:G139	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G140	ASTRO_CONDITION_LABEL	f67r2	f67r2.59	C4|C5	ytchodly	A1:G140	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G141	ASTRO_CONDITION_LABEL	f67r2	f67r2.60	C4|C5	octhys	A1:G141	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G142	ASTRO_CONDITION_LABEL	f67r2	f67r2.61	C4|C5	ytokar	A1:G142	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G143	ASTRO_CONDITION_LABEL	f67r2	f67r2.62	C4|C5	otolor	A1:G143	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G144	ASTRO_CONDITION_LABEL	f67r2	f67r2.63	C4|C5	okodar	A1:G144	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G145	ASTRO_CONDITION_LABEL	f67r2	f67r2.64	C1|C2	s	A1:G145	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G146	ASTRO_CONDITION_LABEL	f67r2	f67r2.64	C1|C2	air	A1:G146	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G147	ASTRO_CONDITION_LABEL	f67r2	f67r2.65	C1|C2	soear	A1:G147	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G148	ASTRO_CONDITION_LABEL	f67r2	f67r2.66	C1|C2	cpheey	A1:G148	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G149	ASTRO_CONDITION_LABEL	f67r2	f67r2.67	C1|C2	okodar	A1:G149	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G150	ASTRO_CONDITION_LABEL	f67r2	f67r2.68	C1|C2	oepchod	A1:G150	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G151	ASTRO_CONDITION_LABEL	f67r2	f67r2.69	C1|C2	s	A1:G151	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G152	ASTRO_CONDITION_LABEL	f67r2	f67r2.69	C1|C2	ay	A1:G152	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G153	ASTRO_CONDITION_LABEL	f67r2	f67r2.70	C1|C2	osar	A1:G153	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G154	ASTRO_CONDITION_LABEL	f67r2	f67r2.71	C1|C2	oran	A1:G154	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G155	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	dar	A1:G155	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G156	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	aldaiin	A1:G156	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G157	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ydaiin	A1:G157	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G158	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	qkoy	A1:G158	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G159	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ydaiin	A1:G159	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G160	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	qofair	A1:G160	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G161	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ypair	A1:G161	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G162	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ykoaiin	A1:G162	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G163	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ydoly	A1:G163	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G164	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	ytalchos	A1:G164	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G165	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	oly	A1:G165	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G166	ASTRO_CONDITION_LABEL	f67r2	f67r2.72	C4|C5	okey	A1:G166	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G167	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	sshey	A1:G167	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G168	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	sy	A1:G168	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G169	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	shees	A1:G169	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G170	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	qeykeey	A1:G170	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G171	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	ykchey	A1:G171	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G172	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	ykchey	A1:G172	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G173	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	qokeochy	A1:G173	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G174	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	oaiin	A1:G174	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G175	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	okol	A1:G175	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
