cohort_id	locus	page	line_class	line_token_count	ordinal	surface	is_target	target_mask_id	scoring_identity	frozen_non_target_default_de	structural_axes	structural_roles	reader_exact	span_id	span_member_role	render_once_owner_ordinal	left_neighbor_roles	right_neighbor_roles	left_neighbor_exact	right_neighbor_exact	source_artifact	source_row	current_provenance	old_target_default_credit	old_target_role_credit	old_target_evidence_credit	old_target_confidence_credit	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	9	oly	0	NONE	NON_TARGET	abseihen	NONE	FIELD|PROCESS	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26510|G772-E012	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	1	sain	0	NONE	NON_TARGET	Wert-/Mengenform II	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27104|G772-E013|G772-R010	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	PREPARATION	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27105	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	3	cheol	0	NONE	NON_TARGET	Trockenmaterial	NONE	PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27106|G772-E014|G772-R011	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	4	ey	0	NONE	NON_TARGET	anschließend	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27107	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	5	cheor	0	NONE	NON_TARGET	Trockenportion	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27108|G772-R012	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L021	f82r.33	f82r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	6	chey	0	NONE	NON_TARGET	bis zur Mittelstufe getrocknet	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C27109	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	1	daiir	0	NONE	NON_TARGET	abgemessene Fraktion III	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28225	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	2	cheody	0	NONE	NON_TARGET	getrockneter Ansatz	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28226	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	3	oraiin	0	NONE	NON_TARGET	drei Portionen	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28227|G772-E015	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	4	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	FIELD|PREPARATION	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28228	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	5	okaiin	0	NONE	NON_TARGET	heiß, Grad III, im Ansatzrahmen	NONE	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28229|G772-E016	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	6	cheocthey	0	NONE	NON_TARGET	trockene Zubereitungsform I	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28230|G772-R014	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	7	olor	0	NONE	NON_TARGET	Zutat	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28231	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	8	otedy	0	NONE	NON_TARGET	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28232	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	9	qotaiin	0	NONE	NON_TARGET	kalt, Grad III	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28233	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	10	chor	0	NONE	NON_TARGET	Pflanzen-/Reproduktionsteil	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28234	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L022	f85r1.21	f85r1	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	11	11	chedy	0	NONE	NON_TARGET	bis zur Mittelstufe getrocknet; abgeschlossen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C28235	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
