clause_id	physical_page	register	start_event	end_event	events	formula_events	root_composition_events	end_reason	canonical_clause_reading_de	event_ids
P915-C188	f82r	BIOLOGICAL	P912-E1146	P912-E1149	4	3	1	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; BEREIT · FORTSETZEN ; DIESEN POSTEN UMSETZEN ; NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1146|P912-E1147|P912-E1148|P912-E1149
P915-C189	f82r	BIOLOGICAL	P912-E1150	P912-E1152	3	3	0	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; QUELLE WAEHLEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1150|P912-E1151|P912-E1152
P915-C190	f82r	BIOLOGICAL	P912-E1153	P912-E1160	8	2	6	LICENSED_DY_CLOSE	FORTSETZEN ; ABSETZEN · SOLLMASS ; HALTEN · KURZ · DURCHLASS · DIES ; AN DER ZIELSTELLE ANSETZEN ; HALTEN · KURZ · ZUGEBEN · DIES ; DANACH · SOLLMASS ; UMSETZEN · FORTSETZEN ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1153|P912-E1154|P912-E1155|P912-E1156|P912-E1157|P912-E1158|P912-E1159|P912-E1160
P915-C191	f82r	BIOLOGICAL	P912-E1161	P912-E1163	3	2	1	LICENSED_DY_CLOSE	AUSWÄHLEN · DANACH · SOLLMASS ; AUS DER QUELLE ANSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1161|P912-E1162|P912-E1163
P915-C192	f82r	BIOLOGICAL	P912-E1164	P912-E1164	1	1	0	LICENSED_DY_CLOSE	WEITER KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1164
P915-C193	f82r	BIOLOGICAL	P912-E1165	P912-E1170	6	4	2	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; DIESEN POSTEN ANSETZEN ; FORTSETZEN ; LAENGER HALTEN ; BEGINNEN · KURZ · ZUGEBEN · LÄNGER · DIES ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1165|P912-E1166|P912-E1167|P912-E1168|P912-E1169|P912-E1170
P915-C194	f82r	BIOLOGICAL	P912-E1171	P912-E1171	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1171
P915-C195	f82r	BIOLOGICAL	P912-E1172	P912-E1184	13	6	7	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	LEITEN · ENTNEHMEN · AUSFÜHREN ; MARKIEREN ; LAENGER HALTEN ; KURZ ANSETZEN ; ZUR NÄCHSTEN STELLE ; DIESEN POSTEN UMSETZEN ; DANACH · KURZ · ANSATZ ; AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES ; NACH SOLLMASS ANSETZEN ; BEHANDELN · KURZ · TEIL · DIES ; MARKIEREN · ENTNEHMEN · KURZ · DIES ; TEIL · LAUF · ENTNEHMEN · KURZ · DIES ; NACH SOLLMASS ANSETZEN. LOKALER ABSCHNITT.	P912-E1172|P912-E1173|P912-E1174|P912-E1175|P912-E1176|P912-E1177|P912-E1178|P912-E1179|P912-E1180|P912-E1181|P912-E1182|P912-E1183|P912-E1184
P915-C196	f82r	BIOLOGICAL	P912-E1186	P912-E1187	2	1	1	LICENSED_DY_CLOSE	ZUGEBEN · FORTSETZEN · UMSETZEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1186|P912-E1187
P915-C197	f82r	BIOLOGICAL	P912-E1188	P912-E1194	7	3	4	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN ; DANACH · KURZ · TEIL · ANSATZ ; ENTNEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; ZUR NÄCHSTEN STELLE ; DIESEN POSTEN UMSETZEN ; ZUGEBEN · INNEN ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1188|P912-E1189|P912-E1190|P912-E1191|P912-E1192|P912-E1193|P912-E1194
P915-C198	f82r	BIOLOGICAL	P912-E1195	P912-E1203	9	3	6	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN ; FORTSETZEN · BEGINNEN · AUSFÜHREN ; AUS DEM BEZEICHNETEN TEIL ; ENTNEHMEN · KURZ · DURCHLASS · AUSFÜHREN ; LEITEN · FORTSETZEN · FORTSETZEN ; AN DER ZIELSTELLE ANSETZEN ; ANSETZEN · QUELLE · UMSETZEN · DIES ; EINSTELLEN · AUSZUG · LEITEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1195|P912-E1196|P912-E1197|P912-E1198|P912-E1199|P912-E1200|P912-E1201|P912-E1202|P912-E1203
P915-C199	f82r	BIOLOGICAL	P912-E1204	P912-E1204	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1204
P915-C200	f82r	BIOLOGICAL	P912-E1205	P912-E1205	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1205
P915-C201	f82r	BIOLOGICAL	P912-E1206	P912-E1218	13	6	7	LICENSED_DY_CLOSE	UMSETZEN · QUELLE ; LAENGER HALTEN ; LEITEN · DIES ; AUSWÄHLEN · FORTSETZEN · QUELLE · FORTSETZEN ; MARKIEREN ; FORTSETZEN · ENTNEHMEN · DIES ; AN DER ZIELSTELLE ANSETZEN ; DIES ; EINE PORTION ANSETZEN ; TEIL · VOLL · TEIL · DIES ; LAENGER ANSETZEN ; NACH SOLLMASS ANSETZEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1206|P912-E1207|P912-E1208|P912-E1209|P912-E1210|P912-E1211|P912-E1212|P912-E1213|P912-E1214|P912-E1215|P912-E1216|P912-E1217|P912-E1218
P915-C202	f82r	BIOLOGICAL	P912-E1219	P912-E1219	1	0	1	LICENSED_DY_CLOSE	ZUGEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1219
P915-C203	f82r	BIOLOGICAL	P912-E1220	P912-E1220	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1220
P915-C204	f82r	BIOLOGICAL	P912-E1221	P912-E1221	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1221
P915-C205	f82r	BIOLOGICAL	P912-E1222	P912-E1222	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1222
P915-C206	f82r	BIOLOGICAL	P912-E1223	P912-E1229	7	3	4	LICENSED_DY_CLOSE	LEITEN · ZUGEBEN · LÄNGER · TEIL · DIES ; NACH SOLLMASS ANSETZEN ; DIES ; SOLLMASS ; DIESEN POSTEN UMSETZEN ; DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1223|P912-E1224|P912-E1225|P912-E1226|P912-E1227|P912-E1228|P912-E1229
P915-C207	f82r	BIOLOGICAL	P912-E1230	P912-E1230	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1230
P915-C208	f82r	BIOLOGICAL	P912-E1231	P912-E1231	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1231
P915-C209	f82r	BIOLOGICAL	P912-E1232	P912-E1241	10	2	8	LICENSED_DY_CLOSE	LAENGER HALTEN ; MARKIEREN ; ANSATZ ; FORTSETZEN ; AUSWÄHLEN ; SOLLMASS ; DIES ; MARKIEREN · ORT ; ZWEIT · INNEN ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1232|P912-E1233|P912-E1234|P912-E1235|P912-E1236|P912-E1237|P912-E1238|P912-E1239|P912-E1240|P912-E1241
P915-C210	f82r	BIOLOGICAL	P912-E1242	P912-E1245	4	3	1	LICENSED_DY_CLOSE	NAECHSTEN POSTEN LAENGER HALTEN ; DIESEN POSTEN UMSETZEN ; ANSETZEN · VOLL · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1242|P912-E1243|P912-E1244|P912-E1245
P915-C211	f82r	BIOLOGICAL	P912-E1246	P912-E1247	2	1	1	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1246|P912-E1247
P915-C212	f82r	BIOLOGICAL	P912-E1248	P912-E1251	4	1	3	LICENSED_DY_CLOSE	MARKIEREN · ZIEL · ENTNEHMEN · KURZ · DIES ; EINSETZEN · FORTSETZEN · UMSETZEN ; DANACH · PORTION ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1248|P912-E1249|P912-E1250|P912-E1251
P915-C213	f82r	BIOLOGICAL	P912-E1252	P912-E1252	1	1	0	LICENSED_DY_CLOSE	ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1252
P915-C214	f82r	BIOLOGICAL	P912-E1253	P912-E1264	12	5	7	LICENSED_DY_CLOSE	ZIEL ; UMSETZEN · QUELLE ; LAENGER ANSETZEN ; DIESEN POSTEN LÄNGER ZUGEBEN ; LEITEN ; AUSWÄHLEN ; QUELLE · SOLLMASS ; ANSATZ · DIES ; EINE PORTION ANSETZEN ; QUELLE ; EINE PORTION ANSETZEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1253|P912-E1254|P912-E1255|P912-E1256|P912-E1257|P912-E1258|P912-E1259|P912-E1260|P912-E1261|P912-E1262|P912-E1263|P912-E1264
P915-C215	f82r	BIOLOGICAL	P912-E1265	P912-E1267	3	1	2	LICENSED_DY_CLOSE	LEITEN · ENTNEHMEN · DIES ; EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1265|P912-E1266|P912-E1267
P915-C216	f82r	BIOLOGICAL	P912-E1268	P912-E1269	2	1	1	LICENSED_DY_CLOSE	UMLEITEN · ZIEL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1268|P912-E1269
P915-C217	f82r	BIOLOGICAL	P912-E1270	P912-E1273	4	2	2	LICENSED_DY_CLOSE	KURZ HALTEN UND WEITERFÜHREN ; ZUGEBEN · VOLL · TEIL · DIES ; LEITEN · ZUGEBEN · SOLLMASS ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1270|P912-E1271|P912-E1272|P912-E1273
P915-C218	f82r	BIOLOGICAL	P912-E1274	P912-E1277	4	2	2	LICENSED_DY_CLOSE	MIT DIESEM POSTEN WEITER ; SOLLMASS ; AUSZUG · ZUGEBEN · DIES ; AM WEG KURZ ZUGEBEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1274|P912-E1275|P912-E1276|P912-E1277
P915-C219	f82r	BIOLOGICAL	P912-E1278	P912-E1300	23	8	15	LICENSED_DY_CLOSE	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES ; SOLLMASS ; DIES ; FORTSETZEN ; DIESEN POSTEN UMSETZEN ; LAENGER ANSETZEN ; ZIEL ; NACH SOLLMASS ANSETZEN ; AUSZUG MARKIEREN ; LAENGER HALTEN ; NACH SOLLMASS ANSETZEN ; HALTEN · DURCHLASS · KURZ · DIES ; FORTSETZEN ; ZUGEBEN · VOLL · TEIL · DIES ; ANSETZEN · VOLL · DIES ; MARKIEREN · ORT · AUSWÄHLEN · DIES ; LAENGER HALTEN ; BEREIT · KURZ · DIES ; LAENGER ANSETZEN ; LEITEN · LÄNGER · DIES ; SOLLMASS ; DIES ; ANSETZEN · VOLL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1278|P912-E1279|P912-E1280|P912-E1281|P912-E1282|P912-E1283|P912-E1284|P912-E1285|P912-E1286|P912-E1287|P912-E1288|P912-E1289|P912-E1290|P912-E1291|P912-E1292|P912-E1293|P912-E1294|P912-E1295|P912-E1296|P912-E1297|P912-E1298|P912-E1299|P912-E1300
P915-C220	f82r	BIOLOGICAL	P912-E1301	P912-E1301	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1301
P915-C221	f82r	BIOLOGICAL	P912-E1302	P912-E1303	2	1	1	LICENSED_DY_CLOSE	LEITEN · QUELLE ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1302|P912-E1303
P915-C222	f82r	BIOLOGICAL	P912-E1304	P912-E1312	9	3	6	LICENSED_DY_CLOSE	LEITEN · ENTNEHMEN · LÄNGER · TEIL · DIES ; ANSETZEN · KURZ · AUSFÜHREN · DIES ; ZIELSTELLE WAEHLEN ; MARKIEREN · SOLLMASS ; LAENGER ANSETZEN ; LEITEN · ZUGEBEN · LÄNGER · DIES ; LAENGER ANSETZEN ; MARKIEREN · SOLLMASS ; DIES · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1304|P912-E1305|P912-E1306|P912-E1307|P912-E1308|P912-E1309|P912-E1310|P912-E1311|P912-E1312
P915-C223	f82r	BIOLOGICAL	P912-E1313	P912-E1314	2	1	1	LICENSED_DY_CLOSE	DEN BEZEICHNETEN TEIL WEITERFÜHREN ; BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1313|P912-E1314
P915-C224	f82r	BIOLOGICAL	P912-E1315	P912-E1316	2	1	1	LICENSED_DY_CLOSE	HALTEN · LÄNGER · ZIEL ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1315|P912-E1316
P915-C225	f82r	BIOLOGICAL	P912-E1317	P912-E1319	3	2	1	LICENSED_DY_CLOSE	LEITEN · ABSETZEN ; DIESEN POSTEN KURZ DURCHFÜHREN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1317|P912-E1318|P912-E1319
P915-C226	f82r	BIOLOGICAL	P912-E1320	P912-E1324	5	3	2	LICENSED_DY_CLOSE	LEITEN · QUELLE ; LAENGER HALTEN ; MARKIEREN · DIES ; KURZ HALTEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1320|P912-E1321|P912-E1322|P912-E1323|P912-E1324
P915-C227	f82r	BIOLOGICAL	P912-E1325	P912-E1332	8	4	4	LICENSED_DY_CLOSE	ZIEL ; LEITEN · UMSETZEN · QUELLE ; ENTNEHMEN · KURZ · AUSWÄHLEN ; SOLLMASS ; NAECHSTEN POSTEN LAENGER HALTEN ; NACH SOLLMASS ANSETZEN ; KURZ ANSETZEN ; EINSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1325|P912-E1326|P912-E1327|P912-E1328|P912-E1329|P912-E1330|P912-E1331|P912-E1332
P915-C228	f82r	BIOLOGICAL	P912-E1333	P912-E1334	2	0	2	LICENSED_DY_CLOSE	MARKIEREN · HALTEN · KURZ · ZIEL ; ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1333|P912-E1334
P915-C229	f82r	BIOLOGICAL	P912-E1335	P912-E1335	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1335
P915-C230	f82r	BIOLOGICAL	P912-E1336	P912-E1336	1	0	1	LICENSED_DY_CLOSE	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1336
P915-C231	f82r	BIOLOGICAL	P912-E1337	P912-E1337	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1337
P915-C232	f82r	BIOLOGICAL	P912-E1338	P912-E1338	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1338
P915-C233	f82r	BIOLOGICAL	P912-E1339	P912-E1339	1	0	1	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1339
P915-C234	f82r	BIOLOGICAL	P912-E1340	P912-E1341	2	1	1	LICENSED_DY_CLOSE	ANSETZEN · AUSFÜHREN · STUFE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1340|P912-E1341
P915-C235	f82r	BIOLOGICAL	P912-E1342	P912-E1342	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1342
P915-C236	f82r	BIOLOGICAL	P912-E1343	P912-E1351	9	4	5	LICENSED_DY_CLOSE	DANACH · SOLLMASS ; ENTNEHMEN · BEREIT · KURZ · DIES ; DANACH · LÄNGER · FORTSETZEN ; DIES ; NACH SOLLMASS ANSETZEN ; MIT DIESEM POSTEN WEITER ; TEIL ; LAENGER HALTEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1343|P912-E1344|P912-E1345|P912-E1346|P912-E1347|P912-E1348|P912-E1349|P912-E1350|P912-E1351
P915-C237	f82r	BIOLOGICAL	P912-E1352	P912-E1352	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1352
P915-C238	f82r	BIOLOGICAL	P912-E1353	P912-E1353	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1353
P915-C239	f82r	BIOLOGICAL	P912-E1354	P912-E1356	3	2	1	LICENSED_DY_CLOSE	MARKIEREN · UMSETZEN · DIES ; DIESEN POSTEN ANSETZEN ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1354|P912-E1355|P912-E1356
P915-C240	f82r	BIOLOGICAL	P912-E1357	P912-E1363	7	6	1	LICENSED_DY_CLOSE	DANACH DIESER POSTEN ; DANACH DIESER POSTEN ; NAECHSTEN POSTEN LAENGER HALTEN ; MARKIEREN · SOLLMASS ; DEN AUSZUG WEITERFUEHREN ; NAECHSTEN POSTEN LAENGER HALTEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1357|P912-E1358|P912-E1359|P912-E1360|P912-E1361|P912-E1362|P912-E1363
P915-C241	f82r	BIOLOGICAL	P912-E1364	P912-E1365	2	2	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1364|P912-E1365
P915-C242	f82r	BIOLOGICAL	P912-E1366	P912-E1366	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1366
P915-C243	f82r	BIOLOGICAL	P912-E1367	P912-E1371	5	2	3	LICENSED_DY_CLOSE	MARKIEREN · ORT · PRÜFEN ; DEN AUSZUG WEITERFUEHREN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1367|P912-E1368|P912-E1369|P912-E1370|P912-E1371
P915-C244	f82r	BIOLOGICAL	P912-E1372	P912-E1391	20	6	14	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	DANACH DIESER POSTEN ; LEITEN · ENTNEHMEN · LÄNGER · ANSATZ ; EINE PORTION ANSETZEN ; ENTNEHMEN · LÄNGER · TEIL · DIES ; LEITEN · UMSETZEN ; EINSTELLEN · SOLLMASS ; ABSETZEN · SOLLMASS ; ENTNEHMEN · DURCHLASS · KURZ · DIES ; LEITEN · DIES ; LEITEN · DURCHLASS · DIES ; LAENGER HALTEN ; LEITEN · MARKIEREN ; DIES ; MARKIEREN · PORTION ; EINHEIT WAEHLEN ; FORTSETZEN ; DEN AUSZUG WEITERFUEHREN ; KURZ · DIES ; AUSZUG MARKIEREN ; DIES. LOKALER ABSCHNITT.	P912-E1372|P912-E1373|P912-E1374|P912-E1375|P912-E1376|P912-E1377|P912-E1378|P912-E1379|P912-E1380|P912-E1381|P912-E1382|P912-E1383|P912-E1384|P912-E1385|P912-E1386|P912-E1387|P912-E1388|P912-E1389|P912-E1390|P912-E1391
P915-C245	f83r	BIOLOGICAL	P912-E1404	P912-E1406	3	1	2	LICENSED_DY_CLOSE	DIESEN POSTEN UMSTELLEN ; LEITEN · EINSETZEN · UMSETZEN · DIES ; AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1404|P912-E1405|P912-E1406
P915-C246	f83r	BIOLOGICAL	P912-E1407	P912-E1409	3	1	2	LICENSED_DY_CLOSE	ENTNEHMEN · KURZ · EINSETZEN · FORTSETZEN ; EINSETZEN · UMSETZEN · QUELLE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1407|P912-E1408|P912-E1409
P915-C247	f83r	BIOLOGICAL	P912-E1410	P912-E1417	8	5	3	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; FORTSETZEN ; LAENGER HALTEN ; NACH SOLLMASS ANSETZEN ; WEITER HALTEN ; LEITEN · ENTNEHMEN · AUSWÄHLEN ; KURZ HALTEN ; NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1410|P912-E1411|P912-E1412|P912-E1413|P912-E1414|P912-E1415|P912-E1416|P912-E1417
P915-C248	f83r	BIOLOGICAL	P912-E1418	P912-E1422	5	3	2	LICENSED_DY_CLOSE	MARKIEREN · ENTNEHMEN · KURZ · AUSWÄHLEN ; QUELLE ; DIESEN POSTEN UMSETZEN ; BEZEICHNETER TEILANSATZ ; LÄNGER AUFFANGEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1418|P912-E1419|P912-E1420|P912-E1421|P912-E1422
P915-C249	f83r	BIOLOGICAL	P912-E1423	P912-E1424	2	1	1	LICENSED_DY_CLOSE	ZUR NÄCHSTEN STELLE ; BEHANDELN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1423|P912-E1424
P915-C250	f83r	BIOLOGICAL	P912-E1425	P912-E1428	4	1	3	LICENSED_DY_CLOSE	DIES ; SOLLMASS ; DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1425|P912-E1426|P912-E1427|P912-E1428
P915-C251	f83r	BIOLOGICAL	P912-E1429	P912-E1432	4	4	0	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; ZUR NÄCHSTEN STELLE ; AUS DEM BEZEICHNETEN TEIL ; ANSETZEN, KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1429|P912-E1430|P912-E1431|P912-E1432
P915-C252	f83r	BIOLOGICAL	P912-E1433	P912-E1434	2	2	0	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1433|P912-E1434
P915-C253	f83r	BIOLOGICAL	P912-E1435	P912-E1438	4	1	3	LICENSED_DY_CLOSE	BEHANDELN · KURZ · TEIL · DIES ; SOLLMASS ; HALTEN · KURZ · EINSTELLEN · QUELLE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1435|P912-E1436|P912-E1437|P912-E1438
P915-C254	f83r	BIOLOGICAL	P912-E1439	P912-E1446	8	4	4	LICENSED_DY_CLOSE	BEGINNEN · KURZ · ZUGEBEN · SOLLMASS ; DIESEN POSTEN UMSETZEN ; TEIL · LÄNGER · DIES ; DANACH · SOLLMASS ; DIESEN TEIL KURZ DURCHFÜHREN ; DANACH DIESER POSTEN ; ENTNEHMEN · KURZ · EINMAL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1439|P912-E1440|P912-E1441|P912-E1442|P912-E1443|P912-E1444|P912-E1445|P912-E1446
P915-C255	f83r	BIOLOGICAL	P912-E1447	P912-E1449	3	2	1	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; MARKIEREN · UMSETZEN · DIES ; NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1447|P912-E1448|P912-E1449
P915-C256	f83r	BIOLOGICAL	P912-E1450	P912-E1451	2	0	2	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1450|P912-E1451
P915-C257	f83r	BIOLOGICAL	P912-E1452	P912-E1454	3	3	0	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; AN DER ZIELSTELLE ANSETZEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1452|P912-E1453|P912-E1454
P915-C258	f83r	BIOLOGICAL	P912-E1455	P912-E1457	3	3	0	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; DIESEN POSTEN UMSETZEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1455|P912-E1456|P912-E1457
P915-C259	f83r	BIOLOGICAL	P912-E1458	P912-E1458	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1458
P915-C260	f83r	BIOLOGICAL	P912-E1459	P912-E1467	9	3	6	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; AUSWÄHLEN · FORTSETZEN · ABSETZEN ; SPÜLEN · LÄNGER · TEIL · DIES ; BEGINNEN · VOLL · TEIL · DIES ; DIESEN POSTEN ANSETZEN ; AUSFÜHREN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1459|P912-E1460|P912-E1461|P912-E1462|P912-E1463|P912-E1464|P912-E1465|P912-E1466|P912-E1467
P915-C261	f83r	BIOLOGICAL	P912-E1468	P912-E1468	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1468
P915-C262	f83r	BIOLOGICAL	P912-E1469	P912-E1469	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1469
P915-C263	f83r	BIOLOGICAL	P912-E1470	P912-E1471	2	1	1	LICENSED_DY_CLOSE	EINSETZEN · UMSETZEN · ZIEL ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1470|P912-E1471
P915-C264	f83r	BIOLOGICAL	P912-E1472	P912-E1477	6	2	4	LICENSED_DY_CLOSE	HALTEN · KURZ · BEREIT · UMSETZEN · DIES ; DIESEN POSTEN ANSETZEN ; DIESEN POSTEN UMSETZEN ; QUELLE · DIES ; EINSETZEN · ENTNEHMEN · ANSATZ ; ENTNEHMEN · KURZ · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1472|P912-E1473|P912-E1474|P912-E1475|P912-E1476|P912-E1477
