page	locus	reader	world	source_text	base_json	extended_json	confidence
f81v	f81v.27	zl3b_clean	R_JOINT	dsheol oiiin olkeedy tedy cheky shckhedy chal	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	C0_UNCONFIRMED
f81v	f81v.27	it2a_clean	Q_JOINT	dsheol oiiin olkeedy tedy cheky shckhedy chal	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	C0_UNCONFIRMED
f81v	f81v.27	it2a_clean	R_JOINT	dsheol oiiin olkeedy tedy cheky shckhedy chal	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	C0_UNCONFIRMED
f81v	f81v.27	rf1b_clean	Q_JOINT	dsheol oiiin olkeedy tedy cheky shckhedy chal	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	C0_UNCONFIRMED
f81v	f81v.27	rf1b_clean	R_JOINT	dsheol oiiin olkeedy tedy cheky shckhedy chal	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	"[""[dsheol]"", ""[oiiin]"", ""[olkeedy]"", ""[tedy]"", ""[cheky]"", ""[shckhedy]"", ""[chal]""]"	C0_UNCONFIRMED
f83r	f83r.52	zl3b_clean	Q_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.52	zl3b_clean	R_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	Q_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.52	it2a_clean	R_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	Q_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.52	rf1b_clean	R_JOINT	solkeey qekey raly ol	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""[ol]""]"	"[""Dampf?"", ""[qekey]"", ""[raly]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	Q_JOINT	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	zl3b_clean	R_JOINT	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	Q_JOINT	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	it2a_clean	R_JOINT	solchkal cheol qotar ol	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheol]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	Q_JOINT	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.53	rf1b_clean	R_JOINT	solchkal cheal qotar ol	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""[ol]""]"	"[""[solchkal]"", ""[cheal]"", ""[qotar]"", ""oder?""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	Q_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	zl3b_clean	R_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	Q_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	it2a_clean	R_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	Q_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.54	rf1b_clean	R_JOINT	daiin ol dain chey ldalor	"[""viel?"", ""[ol]"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	"[""viel?"", ""oder?"", ""wenig?"", ""[chey]"", ""[ldalor]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	Q_JOINT	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	zl3b_clean	R_JOINT	sol rtain cthal	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	"[""[sol]"", ""[rtain]"", ""[cthal]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	Q_JOINT	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	it2a_clean	R_JOINT	sol rtain cthol	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	"[""[sol]"", ""[rtain]"", ""[cthol]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	Q_JOINT	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
f83r	f83r.55	rf1b_clean	R_JOINT	sol r tain cth l	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	"[""[sol]"", ""[r]"", ""[tain]"", ""[cth]"", ""[l]""]"	C0_UNCONFIRMED
