event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	local_address_reading_de	diagram_model	correction_status
P912-E2173	f70v1	f70v	f70v1.1	oteeody	f70v1	Widderrad mit Stern tragenden Figuren	OT+EE+O+DY	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2174	f70v1	f70v	f70v1.1	cheokeo	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+OK+E+O	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2175	f70v1	f70v	f70v1.1	otaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+AIIN	Widderrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2176	f70v1	f70v	f70v1.1	shes	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+S_ADDR	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2177	f70v1	f70v	f70v1.1	to	f70v1	Widderrad mit Stern tragenden Figuren	T+O	Widderrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2178	f70v1	f70v	f70v1.1	ar	f70v1	Widderrad mit Stern tragenden Figuren	AR	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2179	f70v1	f70v	f70v1.1	oly	f70v1	Widderrad mit Stern tragenden Figuren	OL+Y	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2180	f70v1	f70v	f70v1.1	daly	f70v1	Widderrad mit Stern tragenden Figuren	AL+Y	Widderrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2181	f70v1	f70v	f70v1.1	sheal	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+AL	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2182	f70v1	f70v	f70v1.2	otalchy	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2183	f70v1	f70v	f70v1.2	tar	f70v1	Widderrad mit Stern tragenden Figuren	T+AR	Widderrad mit Stern tragenden Figuren: Platz einstellen, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2184	f70v1	f70v	f70v1.2	am	f70v1	Widderrad mit Stern tragenden Figuren	AM_ADDR	Widderrad mit Stern tragenden Figuren: Innenplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2185	f70v1	f70v	f70v1.2	dy	f70v1	Widderrad mit Stern tragenden Figuren	Y	Widderrad mit Stern tragenden Figuren: dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2186	f70v1	f70v	f70v1.3	opchey	f70v1	Widderrad mit Stern tragenden Figuren	O+P+Y	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2187	f70v1	f70v	f70v1.3	sal	f70v1	Widderrad mit Stern tragenden Figuren	S+AL	Widderrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2188	f70v1	f70v	f70v1.4	otakaizan	f70v1	Widderrad mit Stern tragenden Figuren	OT+A_ADDR+K+AIN+Z_ADDR+AN	Widderrad mit Stern tragenden Figuren: nächster Platz, lokale Adresse, Wert zuordnen, Einheit, z-Stelle, Zusatzklasse.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2189	f70v1	f70v	f70v1.5	okalal	f70v1	Widderrad mit Stern tragenden Figuren	OK+AL+AL	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2190	f70v1	f70v	f70v1.6	otaly	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2191	f70v1	f70v	f70v1.7	oalcheg	f70v1	Widderrad mit Stern tragenden Figuren	O+AL+CH+E+G_LABEL	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Zielplatz, Klassenkennung, erster Grad, g-Zeichen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2192	f70v1	f70v	f70v1.8	otchodals	f70v1	Widderrad mit Stern tragenden Figuren	OT+CH+O+AL+S_ADDR	Widderrad mit Stern tragenden Figuren: nächster Platz, Klassenkennung, Reihe aufrufen, Zielplatz, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2193	f70v1	f70v	f70v1.9	okolshy	f70v1	Widderrad mit Stern tragenden Figuren	OK+OL+SH+Y	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, Bezug halten, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2194	f70v1	f70v	f70v1.10	otshshdy	f70v1	Widderrad mit Stern tragenden Figuren	OT+SH+SH+DY	Widderrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2195	f70v1	f70v	f70v1.11	otal	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2196	f70v1	f70v	f70v1.11	ypsharal	f70v1	Widderrad mit Stern tragenden Figuren	Y+P+SH+AR+AL	Widderrad mit Stern tragenden Figuren: dieser Platz, Eintrag beginnen, Bezug halten, Quell- oder Bezugsstelle, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2197	f70v1	f70v	f70v1.12	daiin	f70v1	Widderrad mit Stern tragenden Figuren	AIIN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2198	f70v1	f70v	f70v1.12	okey	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+Y	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2199	f70v1	f70v	f70v1.12	otodal	f70v1	Widderrad mit Stern tragenden Figuren	OT+O+AL	Widderrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2200	f70v1	f70v	f70v1.12	cheokeeo	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+OK+EE+O	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, zweiter Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2201	f70v1	f70v	f70v1.12	okeodal	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+O+AL	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2202	f70v1	f70v	f70v1.12	shol	f70v1	Widderrad mit Stern tragenden Figuren	SH+OL	Widderrad mit Stern tragenden Figuren: Bezug halten, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2203	f70v1	f70v	f70v1.12	olaiin	f70v1	Widderrad mit Stern tragenden Figuren	OL+AIIN	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2204	f70v1	f70v	f70v1.12	saiin	f70v1	Widderrad mit Stern tragenden Figuren	S+AIIN	Widderrad mit Stern tragenden Figuren: Klasse wählen, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2205	f70v1	f70v	f70v1.12	sheo	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+O	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2206	f70v1	f70v	f70v1.12	qokeeol	f70v1	Widderrad mit Stern tragenden Figuren	OK+EE+OL	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2207	f70v1	f70v	f70v1.12	otchykey	f70v1	Widderrad mit Stern tragenden Figuren	OT+Y+K+E+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, dieser Platz, Wert zuordnen, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2208	f70v1	f70v	f70v1.12	chekeal	f70v1	Widderrad mit Stern tragenden Figuren	CHK+E+AL	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2209	f70v1	f70v	f70v1.12	oteosaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+S_ADDR+AIIN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2210	f70v1	f70v	f70v1.12	chekey	f70v1	Widderrad mit Stern tragenden Figuren	CHK+E+Y	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2211	f70v1	f70v	f70v1.12	okeolol	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+OL+OL	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2212	f70v1	f70v	f70v1.12	chees	f70v1	Widderrad mit Stern tragenden Figuren	SH+EE+S_ADDR	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2213	f70v1	f70v	f70v1.12	oeey	f70v1	Widderrad mit Stern tragenden Figuren	O+EE+Y	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2214	f70v1	f70v	f70v1.12	opotey	f70v1	Widderrad mit Stern tragenden Figuren	O+P+O+T+E+Y	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2215	f70v1	f70v	f70v1.12	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2216	f70v1	f70v	f70v1.12	al	f70v1	Widderrad mit Stern tragenden Figuren	AL	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2217	f70v1	f70v	f70v1.12	s	f70v1	Widderrad mit Stern tragenden Figuren	S	Widderrad mit Stern tragenden Figuren: Klasse wählen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2218	f70v1	f70v	f70v1.12	otecheo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+CHEO	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, lokaler Eintrag.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2219	f70v1	f70v	f70v1.12	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2220	f70v1	f70v	f70v1.13	okoly	f70v1	Widderrad mit Stern tragenden Figuren	OK+OL+Y	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2221	f70v1	f70v	f70v1.14	otalaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+AIIN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2222	f70v1	f70v	f70v1.15	oteo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2223	f70v1	f70v	f70v1.15	alals	f70v1	Widderrad mit Stern tragenden Figuren	AL+AL+S_ADDR	Widderrad mit Stern tragenden Figuren: Zielplatz, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2224	f70v1	f70v	f70v1.15	araly	f70v1	Widderrad mit Stern tragenden Figuren	AR+AL+Y	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2225	f70v1	f70v	f70v1.16	oteoeey	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+EE+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2226	f70v1	f70v	f70v1.16	otal	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2227	f70v1	f70v	f70v1.16	okealar	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+AL+AR	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Zielplatz, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2228	f70v1	f70v	f70v1.17	otear	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+AR	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2229	f70v1	f70v	f70v1.17	araydy	f70v1	Widderrad mit Stern tragenden Figuren	AR+A_ADDR+Y+DY	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, lokale Adresse, dieser Platz, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2230	f70v2	f70v	f70v2.1	okcheo	f70v2	Fischrad mit Stern tragenden Figuren	OK+CHEO	Fischrad mit Stern tragenden Figuren: Platz aktivieren, lokaler Eintrag.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2231	f70v2	f70v	f70v2.1	dar	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+AR	Fischrad mit Stern tragenden Figuren: Unterplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2232	f70v2	f70v	f70v2.1	otey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2233	f70v2	f70v	f70v2.1	ykeey	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+EE+Y	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2234	f70v2	f70v	f70v2.1	tchy	f70v2	Fischrad mit Stern tragenden Figuren	T+Y	Fischrad mit Stern tragenden Figuren: Platz einstellen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2235	f70v2	f70v	f70v2.1	otsheo	f70v2	Fischrad mit Stern tragenden Figuren	OT+SH+E+O	Fischrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, erster Grad, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2236	f70v2	f70v	f70v2.1	oteotey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2237	f70v2	f70v	f70v2.1	shey	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+Y	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2238	f70v2	f70v	f70v2.1	shecth	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+CTH	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Bereitschaftsklasse.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2239	f70v2	f70v	f70v2.1	opcheoldair	f70v2	Fischrad mit Stern tragenden Figuren	O+P+CH+E+OL+D_ADDR+AIR	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Klassenkennung, erster Grad, gleiche Reihe weiter, Unterplatz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2240	f70v2	f70v	f70v2.1	dateey	f70v2	Fischrad mit Stern tragenden Figuren	DA+T+EE+Y	Fischrad mit Stern tragenden Figuren: zweite Stufe, Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2241	f70v2	f70v	f70v2.1	sal	f70v2	Fischrad mit Stern tragenden Figuren	S+AL	Fischrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2242	f70v2	f70v	f70v2.1	ody	f70v2	Fischrad mit Stern tragenden Figuren	O+DY	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2243	f70v2	f70v	f70v2.1	choteey	f70v2	Fischrad mit Stern tragenden Figuren	CH+OT+EE+Y	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2244	f70v2	f70v	f70v2.1	choeteedy	f70v2	Fischrad mit Stern tragenden Figuren	HO+E+T+EE+DY	Fischrad mit Stern tragenden Figuren: Teil, erster Grad, Platz einstellen, zweiter Grad, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2245	f70v2	f70v	f70v2.1	oteoteotsho	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+O+T+SH+O	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, Reihe aufrufen, Platz einstellen, Bezug halten, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2246	f70v2	f70v	f70v2.1	yteos	f70v2	Fischrad mit Stern tragenden Figuren	Y+T+E+O+S_ADDR	Fischrad mit Stern tragenden Figuren: dieser Platz, Platz einstellen, erster Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2247	f70v2	f70v	f70v2.1	alain	f70v2	Fischrad mit Stern tragenden Figuren	AL+AIN	Fischrad mit Stern tragenden Figuren: Zielplatz, Einheit.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2248	f70v2	f70v	f70v2.1	sheodaly	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+O+AL+Y	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2249	f70v2	f70v	f70v2.1	o	f70v2	Fischrad mit Stern tragenden Figuren	O	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2250	f70v2	f70v	f70v2.1	aiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2251	f70v2	f70v	f70v2.1	cholkal	f70v2	Fischrad mit Stern tragenden Figuren	OL+K+AL	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Wert zuordnen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2252	f70v2	f70v	f70v2.1	chokear	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+AR	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2253	f70v2	f70v	f70v2.1	oteody	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2254	f70v2	f70v	f70v2.1	cholaiin	f70v2	Fischrad mit Stern tragenden Figuren	OL+AIIN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2255	f70v2	f70v	f70v2.1	oteeoal	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2256	f70v2	f70v	f70v2.1	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2257	f70v2	f70v	f70v2.1	sheeos	f70v2	Fischrad mit Stern tragenden Figuren	SH+EE+O+S_ADDR	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2258	f70v2	f70v	f70v2.1	okey	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+Y	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2259	f70v2	f70v	f70v2.1	chol	f70v2	Fischrad mit Stern tragenden Figuren	OL	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2260	f70v2	f70v	f70v2.1	dy	f70v2	Fischrad mit Stern tragenden Figuren	Y	Fischrad mit Stern tragenden Figuren: dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2261	f70v2	f70v	f70v2.1	otees	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+S_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2262	f70v2	f70v	f70v2.1	cho	f70v2	Fischrad mit Stern tragenden Figuren	HO	Fischrad mit Stern tragenden Figuren: Teil.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2263	f70v2	f70v	f70v2.1	s	f70v2	Fischrad mit Stern tragenden Figuren	S	Fischrad mit Stern tragenden Figuren: Klasse wählen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2264	f70v2	f70v	f70v2.1	olar	f70v2	Fischrad mit Stern tragenden Figuren	OL+AR	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2265	f70v2	f70v	f70v2.1	otoaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+O+AIIN	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2266	f70v2	f70v	f70v2.1	oteeody	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+DY	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2267	f70v2	f70v	f70v2.1	sos	f70v2	Fischrad mit Stern tragenden Figuren	S_ADDR+O+S_ADDR	Fischrad mit Stern tragenden Figuren: Sternbezug, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2268	f70v2	f70v	f70v2.1	todaiin	f70v2	Fischrad mit Stern tragenden Figuren	T+O+AIIN	Fischrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2269	f70v2	f70v	f70v2.1	chokain	f70v2	Fischrad mit Stern tragenden Figuren	OK+AIN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Einheit.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2270	f70v2	f70v	f70v2.1	otalal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2271	f70v2	f70v	f70v2.1	oteeam	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AM_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2272	f70v2	f70v	f70v2.2	otalalg	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AL+G_LABEL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, g-Zeichen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2273	f70v2	f70v	f70v2.3	ykary	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+AR+Y	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2274	f70v2	f70v	f70v2.4	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2275	f70v2	f70v	f70v2.5	oty	f70v2	Fischrad mit Stern tragenden Figuren	OT+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
