reader_local_card_ordinal	local_card_host_key	source_event_id	physical_page	register	locus	record_id	record_governor_key	bundle_id	bundle_governor_key	owner_de	surface	component_recipe	complete_slot_count	base_reader_source	primary_reader_source	base_exact_trace_source	base_exact_slot_trace_de	name_override_count	name_override_slot_ids	raw_name_core_sequence	gdt582_legacy_default_sequence	gdt585_primary_default_sequence	exact_name_override_trace_de	gdt585_selected_model	gdt585_source_grammar_reading_de	gdt585_composition_hypothesis_de	compound_group_id	legacy_reader_de	gdt586_primary_reader_de	running_statement_link_status	name_layer_status	guard	gdt587_carrier_assignment_count	gdt587_carrier_slot_ids	gdt587_base_reader_de	gdt587_primary_reader_de	gdt587_reader_changed	gdt587_layer_status	gdt587_guard	gdt588_base_reader_de	gdt588_primary_reader_de	gdt588_multiplicity_repair	gdt588_guard
11	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1757	P912-E1757	f67r2	CELESTIAL	f67r2.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	okar	OK+AR	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E1757@1|LOCAL_ACTION:P912-E1757@1:OK] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1757@2|LOCAL_ACTION:P912-E1757@1:OK]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Trage ein: von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Trage ein: von der Ausgangsposition.	Trage ein: von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Trage ein: von der Ausgangsposition.	Trage ein: von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
12	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1758	P912-E1758	f67r2	CELESTIAL	f67r2.4	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	shekchy	SH+E+K+CH+Y	5	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1758@1=SH:Halte die Position fest|LOCAL_ACTION:P912-E1758@1:SH] [LOCAL_COMPONENT:P912-E1758@2=E:auf Ringstufe I|LOCAL_ACTION:P912-E1758@1:SH] [LOCAL_COMPONENT:P912-E1758@3=K:Ordne zu|LOCAL_ACTION:P912-E1758@3:K] [LOCAL_COMPONENT:P912-E1758@4=CH:Lies ab|LOCAL_ACTION:P912-E1758@4:CH] [LOCAL_COMPONENT:P912-E1758@5=Y:Ringposition|LOCAL_ACTION:P912-E1758@4:CH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Halte die Position auf Ringstufe I fest. Ordne zu. Lies die Ringposition ab.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Halte die Position auf Ringstufe I fest. Ordne zu. Lies die Ringposition ab.	Halte die Position auf Ringstufe I fest. Ordne zu. Lies die Ringposition ab.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Halte die Position auf Ringstufe I fest. Ordne zu. Lies die Ringposition ab.	Halte die Position auf Ringstufe I fest. Ordne zu. Lies die Ringposition ab.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
13	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1759	P912-E1759	f67r2	CELESTIAL	f67r2.4	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	sykos	S+Y+K+O+S_ADDR	5	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1759@1=S:Wähle aus|LOCAL_ACTION:P912-E1759@1:S] [LOCAL_COMPONENT:P912-E1759@2=Y:Ringposition|LOCAL_ACTION:P912-E1759@1:S] [LOCAL_COMPONENT:P912-E1759@3=K:Ordne zu|LOCAL_ACTION:P912-E1759@3:K] [LOCAL_COMPONENT:P912-E1759@4=O:in Eintragsform|LOCAL_ACTION:P912-E1759@3:K] [LOCAL_COMPONENT:P912-E1759@5=S_ADDR:an der seitlichen Ringstelle|LOCAL_ACTION:P912-E1759@3:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Wähle die Ringposition aus. Ordne in Eintragsform und an der seitlichen Ringstelle zu.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E1759@2	Wähle die Ringposition aus. Ordne in Eintragsform und an der seitlichen Ringstelle zu.	Wähle die Ringposition aus. Ordne in Eintragsform und an der seitlichen Ringstelle zu.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Wähle die Ringposition aus. Ordne in Eintragsform und an der seitlichen Ringstelle zu.	Wähle die Ringposition aus. Ordne in Eintragsform und an der seitlichen Ringstelle zu.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
14	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1760	P912-E1760	f67r2	CELESTIAL	f67r2.5	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	ykeody	Y+K+E+O+DY	5	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1760@1|LOCAL_ACTION:P912-E1760@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1760@2|LOCAL_ACTION:P912-E1760@2:K] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E1760@3|LOCAL_ACTION:P912-E1760@2:K] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E1760@4|LOCAL_ACTION:P912-E1760@2:K] [5:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E1760@5|LOCAL_CONTROL:P912-E1760@5:DY]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition, auf Ringstufe I, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E1760@5:DY]: Arbeitsgang abschließen.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition, auf Ringstufe I, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E1760@5:DY]: Arbeitsgang abschließen.	Ordne zu: Ringposition, auf Ringstufe I, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E1760@5:DY]: Arbeitsgang abschließen.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition, auf Ringstufe I, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E1760@5:DY]: Arbeitsgang abschließen.	Ordne zu: Ringposition, auf Ringstufe I, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E1760@5:DY]: Arbeitsgang abschließen.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
15	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1761	P912-E1761	f67r2	CELESTIAL	f67r2.5	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	okchy	OK+Y	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E1761@1|LOCAL_ACTION:P912-E1761@1:OK] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E1761@2|LOCAL_ACTION:P912-E1761@1:OK]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Trage ein: Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Trage ein: Ringposition.	Trage ein: Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Trage ein: Ringposition.	Trage ein: Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
16	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1762	P912-E1762	f67r2	CELESTIAL	f67r2.6	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	dchetay	D_ADDR+CH+E+T+A_ADDR+Y	6	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1762@1=D_ADDR:an der unteren Ringstelle|LOCAL_ACTION:P912-E1762@2:CH] [LOCAL_COMPONENT:P912-E1762@2=CH:Lies ab|LOCAL_ACTION:P912-E1762@2:CH] [LOCAL_COMPONENT:P912-E1762@3=E:auf Ringstufe I|LOCAL_ACTION:P912-E1762@2:CH] [LOCAL_COMPONENT:P912-E1762@4=T:Stelle die Ringposition ein|LOCAL_ACTION:P912-E1762@4:T] [LOCAL_COMPONENT:P912-E1762@5=A_ADDR:an der oberen Ringstelle|LOCAL_ACTION:P912-E1762@4:T] [LOCAL_COMPONENT:P912-E1762@6=Y:Ringposition|LOCAL_ACTION:P912-E1762@4:T]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Lies auf Ringstufe I und an der unteren Ringstelle ab. Stelle die Ringposition an der oberen Ringstelle ein.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E1762@6	Lies auf Ringstufe I und an der unteren Ringstelle ab. Stelle die Ringposition an der oberen Ringstelle ein.	Lies auf Ringstufe I und an der unteren Ringstelle ab. Stelle die Ringposition an der oberen Ringstelle ein.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Lies auf Ringstufe I und an der unteren Ringstelle ab. Stelle die Ringposition an der oberen Ringstelle ein.	Lies auf Ringstufe I und an der unteren Ringstelle ab. Stelle die Ringposition an der oberen Ringstelle ein.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
17	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1763	P912-E1763	f67r2	CELESTIAL	f67r2.7	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	ykchy	Y+K+Y	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1763@1|LOCAL_ACTION:P912-E1763@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1763@2|LOCAL_ACTION:P912-E1763@2:K] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E1763@3|LOCAL_ACTION:P912-E1763@2:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition, Ringposition.	Ordne zu: Ringposition, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition, Ringposition.	Ordne zu: Ringposition, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
18	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1764	P912-E1764	f67r2	CELESTIAL	f67r2.7	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	kchey	K+CH+E+Y	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:K=Ordne zu|LOCAL_COMPONENT:P912-E1764@1|LOCAL_ACTION:P912-E1764@1:K] [2:CH=Lies ab|LOCAL_COMPONENT:P912-E1764@2|LOCAL_ACTION:P912-E1764@2:CH] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E1764@3|LOCAL_ACTION:P912-E1764@2:CH] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E1764@4|LOCAL_ACTION:P912-E1764@2:CH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu; Lies ab: auf Ringstufe I, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu; Lies ab: auf Ringstufe I, Ringposition.	Ordne zu; Lies ab: auf Ringstufe I, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu; Lies ab: auf Ringstufe I, Ringposition.	Ordne zu; Lies ab: auf Ringstufe I, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
19	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1765	P912-E1765	f67r2	CELESTIAL	f67r2.7	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	ykchys	Y+K+CH+Y+S	5	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1765@1=Y:Ringposition|LOCAL_ACTION:P912-E1765@2:K] [LOCAL_COMPONENT:P912-E1765@2=K:Ordne zu|LOCAL_ACTION:P912-E1765@2:K] [LOCAL_COMPONENT:P912-E1765@3=CH:Lies ab|LOCAL_ACTION:P912-E1765@3:CH] [LOCAL_COMPONENT:P912-E1765@4=Y:Ringposition|LOCAL_ACTION:P912-E1765@3:CH] [LOCAL_COMPONENT:P912-E1765@5=S:Wähle aus|LOCAL_ACTION:P912-E1765@5:S]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne die Ringposition zu. Lies die Ringposition ab. Wähle die Einheit aus.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne die Ringposition zu. Lies die Ringposition ab. Wähle die Einheit aus.	Ordne die Ringposition zu. Lies die Ringposition ab. Wähle die Einheit aus.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne die Ringposition zu. Lies die Ringposition ab. Wähle die Einheit aus.	Ordne die Ringposition zu. Lies die Ringposition ab. Wähle die Einheit aus.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
20	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1766	P912-E1766	f67r2	CELESTIAL	f67r2.8	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	chkchdar	CHK+CHD+AR	3	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1766@1=CHK:lokale CHK-Karte|LOCAL_CONTROL:P912-E1766@1:CHK] [LOCAL_COMPONENT:P912-E1766@2=CHD:Berechne|LOCAL_ACTION:P912-E1766@2:CHD] [LOCAL_COMPONENT:P912-E1766@3=AR:von der Ausgangsposition|LOCAL_ACTION:P912-E1766@2:CHD]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Verwende für den vorangehenden Arbeitsschritt lokale CHK-Karte. Berechne den Wert von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Verwende für den vorangehenden Arbeitsschritt lokale CHK-Karte. Berechne den Wert von der Ausgangsposition.	Verwende für den vorangehenden Arbeitsschritt lokale CHK-Karte. Berechne den Wert von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Verwende für den vorangehenden Arbeitsschritt lokale CHK-Karte. Berechne den Wert von der Ausgangsposition.	Verwende für den vorangehenden Arbeitsschritt lokale CHK-Karte. Berechne den Wert von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
21	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1767	P912-E1767	f67r2	CELESTIAL	f67r2.9	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	ykar	Y+K+AR	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1767@1|LOCAL_ACTION:P912-E1767@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1767@2|LOCAL_ACTION:P912-E1767@2:K] [3:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E1767@3|LOCAL_ACTION:P912-E1767@2:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition, von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition, von der Ausgangsposition.	Ordne zu: Ringposition, von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition, von der Ausgangsposition.	Ordne zu: Ringposition, von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
22	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1768	P912-E1768	f67r2	CELESTIAL	f67r2.9	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	ykaly	Y+K+AL+Y	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E1768@1|LOCAL_ACTION:P912-E1768@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E1768@2|LOCAL_ACTION:P912-E1768@2:K] [3:AL=zur Zielposition|LOCAL_COMPONENT:P912-E1768@3|LOCAL_ACTION:P912-E1768@2:K] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E1768@4|LOCAL_ACTION:P912-E1768@2:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition, zur Zielposition, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition, zur Zielposition, Ringposition.	Ordne zu: Ringposition, zur Zielposition, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition, zur Zielposition, Ringposition.	Ordne zu: Ringposition, zur Zielposition, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
23	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1769	P912-E1769	f67r2	CELESTIAL	f67r2.10	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	lkshy	L+K+SH+Y	4	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E1769@1=L:über den Ringkontakt|LOCAL_ACTION:P912-E1769@2:K] [LOCAL_COMPONENT:P912-E1769@2=K:Ordne zu|LOCAL_ACTION:P912-E1769@2:K] [LOCAL_COMPONENT:P912-E1769@3=SH:Halte die Position fest|LOCAL_ACTION:P912-E1769@3:SH] [LOCAL_COMPONENT:P912-E1769@4=Y:Ringposition|LOCAL_ACTION:P912-E1769@3:SH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne über den Ringkontakt zu. Halte die Ringposition fest.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E1769@4	Ordne über den Ringkontakt zu. Halte die Ringposition fest.	Ordne über den Ringkontakt zu. Halte die Ringposition fest.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne über den Ringkontakt zu. Halte die Ringposition fest.	Ordne über den Ringkontakt zu. Halte die Ringposition fest.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
24	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1770	P912-E1770	f67r2	CELESTIAL	f67r2.10	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	zwei lokale Himmelsraeder	kchy	K+Y	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:K=Ordne zu|LOCAL_COMPONENT:P912-E1770@1|LOCAL_ACTION:P912-E1770@1:K] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E1770@2|LOCAL_ACTION:P912-E1770@1:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition.	Ordne zu: Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition.	Ordne zu: Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
