page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f103r	f103r.10	S	B	3	14	1	2	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	daiin al oain okeol chal okam chety shedy otaiin shedy teolshy oteedy s ar ain	Grad-/Maßwert III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | zwei Teile Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trocken; nominal trockenes Gut/Material | ein Maß heißen Ansatzes | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Menge-/Klassenwert II	Grad-/Maßwert III | Grundansatz | zwei Teile Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trocken; nominal trockenes Gut/Material | ein Maß heißen Ansatzes | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Menge-/Klassenwert II	daiin | ol | oain | okeol | chol | okam | chety | shedy | otaiin | shedy | teolshy | oteedy | sor | ain	Grad-/Maßwert III · Grundansatz · zwei Teile Ansatz · Grundansatz bis zur mittleren Heizstufe erwärmt · trocken; nominal trockenes Gut/Material · ein Maß heißen Ansatzes · trocken-kalte gebundene Form · feucht in der Mitte des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad III · feucht in der Mitte des Grades, abgeschlossen · Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen · kalter Ansatz am Ende des Grades, abgeschlossen · Samenportion · Menge-/Klassenwert II	14	0	1	0	0
f103r	f103r.25	S	B	3	12	1	12	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar ey qokain chckhey cheykain chedal okeeey qoodain okain oteey ol	abgemessene Fraktion I | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradmitte | trocken in der Mitte des Grades | heiß, Grad II | trockene abgemessene Rohstoffmenge I in der Gradmitte | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion I | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradmitte | trocken in der Mitte des Grades | heiß, Grad II | trockene abgemessene Rohstoffmenge I in der Gradmitte | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | Grundansatz	dar | shey | qokain | chckhey | chey | kain | chedal | okeeey | qoodain | okain | oteey | ol	abgemessene Fraktion I · feucht in der Mitte des Grades · heiß, Grad II · Arzneikompositum: trocken, Gradmitte · trocken in der Mitte des Grades · heiß, Grad II · trockene abgemessene Rohstoffmenge I in der Gradmitte · [okeeey:?] · [qoodain:?] · heiß im Zubereitungsrahmen, Grad II · kalter Ansatz am Ende des Grades · Grundansatz	12	0	1	0	0
f103r	f103r.28	S	B	3	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy qokchey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	[deshedy:?] | stark erhitzt, Endstufe III | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	[deshedy:?] | stark erhitzt, Endstufe III | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Grundansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	deshedy | qokeeey | dalkain | okaiin | chedy | qokeey | otain | ain | ol | cheey | lkeedy	[deshedy:?] · stark erhitzt, Endstufe III · [dalkain:?] · heiß, Grad III, im Ansatzrahmen · trocken in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades · kalt im Zubereitungsrahmen, Grad II · Menge-/Klassenwert II · Grundansatz · trocken am Ende des Grades · Drogenholz, heiß am Gradende, abgeschlossen	11	0	1	0	0
f103r	f103r.4	S	B	3	9	1	7	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	ychedy qokedy okedy qokeey okey chdarol loty chedar aly	ychedy qokedy okedy qokeey okey chdar ol loty chedar aly	Eintrag: getrocknete Droge, fertig | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | abgemessene Trockenfraktion I, Anfangsstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loty:?] | [chedaraly:?]	Eintrag: getrocknete Droge, fertig | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | abgemessene Trockenfraktion I, Anfangsstufe | Grundansatz | [loty:?] | [chedaraly:?]	ychedy | qokedy | okedy | qokeey | okey | chdar | ol | loty | chedaraly	Eintrag: getrocknete Droge, fertig · heiß in der Mitte des Grades, abgeschlossen · heißer Ansatz in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades · heißer Ansatz in der Mitte des Grades · abgemessene Trockenfraktion I, Anfangsstufe · Grundansatz · [loty:?] · [chedaraly:?]	9	0	1	0	0
f103r	f103r.43	S	B	3	11	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	tar cheal ol sheey qotal sheal qokal shee y okeshedy okey qokaiin	kalte Drogenfraktion I | Rohstoffklasse I, trocken in der Gradmitte | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang | Rohstoffklasse I, feucht in der Gradmitte | Rohstoffklasse I, heiß am Gradanfang | feucht am Ende des Grades, abgeschlossen | [okeshedy:?] | heiß-feuchter Ansatz in der Gradmitte | heiß, Grad III	kalte Drogenfraktion I | Rohstoffklasse I, trocken in der Gradmitte | Grundansatz | feucht am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang | Rohstoffklasse I, feucht in der Gradmitte | Rohstoffklasse I, heiß am Gradanfang | feucht am Ende des Grades, abgeschlossen | [okeshedy:?] | heiß-feuchter Ansatz in der Gradmitte | heiß, Grad III	tar | cheal | ol | sheey | qotal | sheal | qokal | sheedy | okeshedy | shokey | qokaiin	kalte Drogenfraktion I · Rohstoffklasse I, trocken in der Gradmitte · Grundansatz · feucht am Ende des Grades · Rohstoffklasse I, kalt am Gradanfang · Rohstoffklasse I, feucht in der Gradmitte · Rohstoffklasse I, heiß am Gradanfang · feucht am Ende des Grades, abgeschlossen · [okeshedy:?] · heiß-feuchter Ansatz in der Gradmitte · heiß, Grad III	11	0	1	0	0
f103r	f103r.46	S	B	3	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	chol keey qokeey cheol chorol shedy qokeey qokeey ol laiin chedan	cholkeey qokeey cheol chorol shedy qokeey qokeey ol l iin che an	trocken; nominal trockenes Gut/Material | heiß am Ende des Grades | heiß am Ende des Grades | trockener Drogenstoff | [chorol:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholzzubereitung, Form III | [chedan:?]	trocken; nominal trockenes Gut/Material | heiß am Ende des Grades | heiß am Ende des Grades | trockener Drogenstoff | [chorol:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | Grundansatz | Drogenholzzubereitung, Form III | [chedan:?]	chol | keey | qokeey | cheol | chorol | shedy | qokeey | qokeey | ol | loiin | chedan	trocken; nominal trockenes Gut/Material · heiß am Ende des Grades · heiß am Ende des Grades · trockener Drogenstoff · [chorol:?] · feucht in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades · heiß am Ende des Grades · Grundansatz · Drogenholzzubereitung, Form III · [chedan:?]	11	0	1	0	0
f103r	f103r.49	S	B	3	13	1	5	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am	heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | Pfund / Gewichtseinheit | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Einweichung vollständig abgeschlossen | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Holzdroge mit Saatgut auf Langstufe, Charge II | Maßeinheit I	heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | Pfund / Gewichtseinheit | Grundansatz | Einweichung vollständig abgeschlossen | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Holzdroge mit Saatgut auf Langstufe, Charge II | Maßeinheit I	okeey | lr | ain | l | ol | sheed | qokeey | sheol | qokeedy | shedy | qoky | leeesain | am	heißer Ansatz am Ende des Grades · Wurzelholz · Menge-/Klassenwert II · Pfund / Gewichtseinheit · Grundansatz · Einweichung vollständig abgeschlossen · heiß am Ende des Grades · feuchtes Material · heiß am Ende des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades · Holzdroge mit Saatgut auf Langstufe, Charge II · Maßeinheit I	13	0	1	0	0
f103r	f103r.7	S	B	3	9	1	8	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	sain chey she olshedy qokeey okeeody qoeedy olshedy	saiin chey shs olshedy qokeey okeeody qaedy ol shedy	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades | [shs:?] | Holzdroge im Ansatz vollständig eingeweicht | heiß am Ende des Grades | [okeeody:?] | [qoedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades | [shs:?] | Holzdroge im Ansatz vollständig eingeweicht | heiß am Ende des Grades | [okeeody:?] | [qoedy:?] | Grundansatz | feucht in der Mitte des Grades, abgeschlossen	saiin | chey | shs | olshedy | qokeey | okeeody | qoedy | ol | shedy	Samen/Saatgut, Typ/Charge III · trocken in der Mitte des Grades · [shs:?] · Holzdroge im Ansatz vollständig eingeweicht · heiß am Ende des Grades · [okeeody:?] · [qoedy:?] · Grundansatz · feucht in der Mitte des Grades, abgeschlossen	9	0	1	0	0
f103v	f103v.12	S	B	3	13	1	7	BOUND_OL_MATERIAL_COMPONENT	NEITHER_EXACT	1	0	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam	sal sheal shedy okeedy qokeey lol shedy pchor pchedy pol sheedy opalam	sal she l shedy okeedy qokeey lol shedy pchor pchedy pol sheedy opalam	Saat-Rohstoff I | Rohstoffklasse I, feucht in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Holzstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [pchor:?] | getrocknetes Pulver | Pulverstoff | feucht am Ende des Grades, abgeschlossen | [opalam:?]	Saat-Rohstoff I | Rohstoffklasse I, feucht in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Holzstoff | Holzstoff | feucht in der Mitte des Grades, abgeschlossen | [pchor:?] | getrocknetes Pulver | Pulverstoff | feucht am Ende des Grades, abgeschlossen | [opalam:?]	sal | sheal | shedy | okeedy | qokeey | l+ol | shedy | pchor | pchedy | pol | sheedy | opalam	Saat-Rohstoff I · Rohstoffklasse I, feucht in der Gradmitte · feucht in der Mitte des Grades, abgeschlossen · heißer Ansatz am Ende des Grades, abgeschlossen · heiß am Ende des Grades · Holzstoff · feucht in der Mitte des Grades, abgeschlossen · [pchor:?] · getrocknetes Pulver · Pulverstoff · feucht am Ende des Grades, abgeschlossen · [opalam:?]	12	1	1	0	0
f103v	f103v.16	S	B	3	8	1	7	BOUND_OL_MATERIAL_COMPONENT	NEITHER_EXACT	1	0	daiin sheekchy okeeshy qol shedy otain ol kedy	doiin sheekchy okeeshy qol shedy otain olkedy	d iin sheekchy okeeshy qol shedy otain olke y	Grad-/Maßwert III | vollständig anfeuchten, dann heiß-trocken ansetzen | heißer, vollständig angefeuchteter Ansatz | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III | vollständig anfeuchten, dann heiß-trocken ansetzen | heißer, vollständig angefeuchteter Ansatz | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | erhitzte Drogenbasis | heiß in der Mitte des Grades, abgeschlossen	daiin | sheekchy | okeeshy | qol | shedy | otain | ol+kedy	Grad-/Maßwert III · vollständig anfeuchten, dann heiß-trocken ansetzen · heißer, vollständig angefeuchteter Ansatz · Drogenstoff zugeben · feucht in der Mitte des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad II · erhitzte Drogenbasis	7	1	1	0	0
f103v	f103v.17	S	B	3	11	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy chedy qoteey oteedy lke y shedy qokal ol char otal opche y	heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | vollständig getrocknetes Pulverpräparat	heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Grundansatz | Trockenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | vollständig getrocknetes Pulverpräparat	qokeedy | chedy | qoteey | oteedy | lkedy | shedy | qokal | ol | char | otal | opchedy	heiß am Ende des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · kalt am Ende des Grades · kalter Ansatz am Ende des Grades, abgeschlossen · erhitzte Holzdroge, Mittelstufe, fertig · feucht in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · Grundansatz · Trockenfraktion I · Rohstoffklasse I im Ansatz, kalt am Gradanfang · vollständig getrocknetes Pulverpräparat	11	0	1	0	0
f103v	f103v.18	S	B	3	10	1	2	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	yshear ol oqaiin chckhy lchedy chedy olaiin oteedy qokeedal larorol	yshear al oqoiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	[yshear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oqaiin:?] | Arzneikompositum: trocken, Gradmitte | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff, Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | [qokeedal:?] | [larorol:?]	[yshear:?] | Grundansatz | [oqaiin:?] | Arzneikompositum: trocken, Gradmitte | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff, Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | [qokeedal:?] | [larorol:?]	yshear | ol | oqaiin | chckhey | lchedy | chedy | olaiin | oteedy | qokeedal | larorol	[yshear:?] · Grundansatz · [oqaiin:?] · Arzneikompositum: trocken, Gradmitte · getrocknetes Drogenholz · trocken in der Mitte des Grades, abgeschlossen · Drogenstoff, Menge III · kalter Ansatz am Ende des Grades, abgeschlossen · [qokeedal:?] · [larorol:?]	10	0	1	0	0
f103v	f103v.34	S	B	3	11	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	daiin sheey ol chey qokshey qokaiin checkhy otedy lshey lchdy	daiin sheey ol chey qokshey qokaiin checkhy otedy lshey lch y	Grad-/Maßwert III | feucht am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | heiß und bis zur mittleren Einweichstufe | feucht in der Mitte des Grades | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Drogenholz, getrocknete Kurz-/Kompaktform	Grad-/Maßwert III | feucht am Ende des Grades | Grundansatz | trocken in der Mitte des Grades | heiß und bis zur mittleren Einweichstufe | feucht in der Mitte des Grades | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Drogenholz, getrocknete Kurz-/Kompaktform	daiin | sheey | ol | chey | qok | shey | qokaiin | checkhy | otedy | lshey | lchdy	Grad-/Maßwert III · feucht am Ende des Grades · Grundansatz · trocken in der Mitte des Grades · heiß und bis zur mittleren Einweichstufe · feucht in der Mitte des Grades · heiß, Grad III · trockenes Arzneikompositum am Gradanfang · kalter Ansatz in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz, Form I · Drogenholz, getrocknete Kurz-/Kompaktform	11	0	1	0	0
f103v	f103v.37	S	B	3	9	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	ol shey qokain ol shey qokeshe lsheok shdy qcphhy chety dar	olshey qokain ol shey qokeshe lsheok shdy qcphey chety dar	eingeweichte Drogenbasis, Mittelstufe | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [qokeshe:?] | [lsheok:?] | feucht am Anfang des Grades, abgeschlossen | [qcphey:?] | [chetydar:?]	eingeweichte Drogenbasis, Mittelstufe | heiß, Grad II | Grundansatz | feucht in der Mitte des Grades | [qokeshe:?] | [lsheok:?] | feucht am Anfang des Grades, abgeschlossen | [qcphey:?] | [chetydar:?]	olshey | qokain | ol | shey | qokeshe | lsheok | shdy | qcphey | chetydar	eingeweichte Drogenbasis, Mittelstufe · heiß, Grad II · Grundansatz · feucht in der Mitte des Grades · [qokeshe:?] · [lsheok:?] · feucht am Anfang des Grades, abgeschlossen · [qcphey:?] · [chetydar:?]	9	0	1	0	0
f103v	f103v.38	S	B	3	8	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	oteey l chees ol chey chey chol keechy	oteey lchees ol chey chey chol keechy	oteey l chees ol chey chey cholkeechy	kalter Ansatz am Ende des Grades | Holzdroge in der gebundenen Anschlussform | vollständig getrocknete Kräutermischung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | trocken in der Mitte des Grades | trocken; nominal trockenes Gut/Material | erhitze Trockengut vollständig und trockne es leicht nach	kalter Ansatz am Ende des Grades | Holzdroge in der gebundenen Anschlussform | vollständig getrocknete Kräutermischung | Grundansatz | trocken in der Mitte des Grades | trocken in der Mitte des Grades | trocken; nominal trockenes Gut/Material | erhitze Trockengut vollständig und trockne es leicht nach	oteey | l | chees | ol | chey | chey | chol | keechy	kalter Ansatz am Ende des Grades · Holzdroge in der gebundenen Anschlussform · vollständig getrocknete Kräutermischung · Grundansatz · trocken in der Mitte des Grades · trocken in der Mitte des Grades · trocken; nominal trockenes Gut/Material · erhitze Trockengut vollständig und trockne es leicht nach	8	0	1	0	0
f103v	f103v.4	S	B	3	8	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	y cheey qokeey okeey lkees ol qoteedy ykeedy	y cheey qokeey okeey lkees ol qoteedy ykeedy	ycheey qokeey okeey lkees ol qoteed ykeedy	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | stark erhitzte Holzdroge, Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | stark erhitzte Holzdroge, Endstufe | Grundansatz | kalt am Ende des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen	y | cheey | qokeey | okeey | lkees | ol | qoteedy | ykeedy	Eintrag: · trocken am Ende des Grades · heiß am Ende des Grades · heißer Ansatz am Ende des Grades · stark erhitzte Holzdroge, Endstufe · Grundansatz · kalt am Ende des Grades, abgeschlossen · Eintrag/Bezug: heiß am Gradende, abgeschlossen	8	0	1	0	0
f103v	f103v.40	S	B	3	10	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey sheal shey qoain ol keey qokain shckhy lchedy rain	yteey sheal shey qoain ol keey qokaiin ckhy lchedy rain	kühle hiervon bis zur Endstufe ab | Rohstoffklasse I, feucht in der Gradmitte | feucht in der Mitte des Grades | nimm zwei Teile | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | getrocknetes Drogenholz | Wurzeldroge in Charge II	kühle hiervon bis zur Endstufe ab | Rohstoffklasse I, feucht in der Gradmitte | feucht in der Mitte des Grades | nimm zwei Teile | Grundansatz | heiß am Ende des Grades | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | getrocknetes Drogenholz | Wurzeldroge in Charge II	yteey | sheal | shey | qoain | ol | keey | qokaiin | shckhy | lchedy | rain	kühle hiervon bis zur Endstufe ab · Rohstoffklasse I, feucht in der Gradmitte · feucht in der Mitte des Grades · nimm zwei Teile · Grundansatz · heiß am Ende des Grades · heiß, Grad III · Arzneikompositum: feucht, Gradanfang · getrocknetes Drogenholz · Wurzeldroge in Charge II	10	0	1	0	0
f103v	f103v.45	S	B	3	11	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	okey ol cheey lcheey lkain shckhy sheckhy orain otar oly	okey ol cheey lcheey lkain shckhy sheckhyorain otar oly	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | Holzdroge, heiß auf Stufe II | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | abseihen	heißer Ansatz in der Mitte des Grades | Grundansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | Holzdroge, heiß auf Stufe II | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | abseihen	okey | ol | cheey | lcheey | lkain | shckhy | sheckhy | or | ain | otar | oly	heißer Ansatz in der Mitte des Grades · Grundansatz · trocken am Ende des Grades · Drogenholz, trocken gebunden, Form II · Holzdroge, heiß auf Stufe II · Arzneikompositum: feucht, Gradanfang · feuchtes Arzneikompositum am Gradanfang · Drogenportion · Menge-/Klassenwert II · kalte Drogenfraktion I im Ansatz · abseihen	11	0	1	0	0
f103v	f103v.7	S	B	3	12	1	11	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol che ydy	Grad-/Maßwert III | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades | [lkeeor:?] | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chedydy:?]	Grad-/Maßwert III | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades | [lkeeor:?] | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | Grundansatz | [chedydy:?]	daiin | shey | chol | chey | oteey | lkeeor | okaiin | shedy | shedy | qokaiin | ol | chedydy	Grad-/Maßwert III · feucht in der Mitte des Grades · trocken; nominal trockenes Gut/Material · trocken in der Mitte des Grades · kalter Ansatz am Ende des Grades · [lkeeor:?] · heiß, Grad III, im Ansatzrahmen · feucht in der Mitte des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · heiß, Grad III · Grundansatz · [chedydy:?]	12	0	1	0	0
