audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A13-054	13	qoky	f51r	f51r.3	H	A	1	5	LAST	ckheodar	<EOS>	ydchody ckhey oty ckheodar qoky	y dchody ckhey oty ckheodar qoky	ydchody ckhey oty ckheo ar qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	4	0.250000	[ydchody:?] | [ckhey:?] | kalter Ansatz, Grundform | [ckheodar:?] | [qoky:?]	[ydchody:?] | [ckhey:?] | kalter Ansatz, Grundform | [ckheodar:?] | heiße Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-055	13	qoky	f52r	f52r.2	H	A	1	4	MIDDLE	ykoldy	koldal	oty shor ykoldy qoky koldal oteees dals otar dl	oty shor ytoldy qoky koldal oteees dal s otar dl	oty shor ytoldy qoky koldal oteees dals otar dl	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	2	8	0.250000	kalter Ansatz, Grundform | Blüten-/Fruchtstand; reproduktiver Teil | [ykoldy:?] | [qoky:?] | [koldal:?] | [oteees:?] | [dals:?] | [otar:?] | [dl:?]	kalter Ansatz, Grundform | Blüten-/Fruchtstand; reproduktiver Teil | [ykoldy:?] | heiße Grundform | [koldal:?] | [oteees:?] | [dals:?] | [otar:?] | [dl:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-056	13	qoky	f52r	f52r.4	H	A	1	3	MIDDLE	shopchy	qotchy	l shopchy qoky qotchy oty dar oty dam ychcthod	l shopchy qoky qotchy oty dar oty dam ychcthod	lshopchy qok qotchy oty dar oty dam ychcthod	0	0	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	8	0.375000	[l:?] | [shopchy:?] | [qoky:?] | kalt-trocken | kalter Ansatz, Grundform | [dar:?] | kalter Ansatz, Grundform | [dam:?] | [ychcthod:?]	[l:?] | [shopchy:?] | heiße Grundform | kalt-trocken | kalter Ansatz, Grundform | [dar:?] | kalter Ansatz, Grundform | [dam:?] | [ychcthod:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A13-057	13	qoky	f52r	f52r.7	H	A	1	1	FIRST	<BOS>	qockhom	qoky qockhom dals shodaim tcham dody ykeey daig am	qokshy qockhom dals shodaim tchom dody ykeey daim am	qoky qockhom dals shodaim tcham dody ykeey daid a	0	0	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	0	8	0.000000	[qoky:?] | [qockhom:?] | [dals:?] | [shodaim:?] | [tcham:?] | [dody:?] | [ykeey:?] | [daig:?] | [am:?]	heiße Grundform | [qockhom:?] | [dals:?] | [shodaim:?] | [tcham:?] | [dody:?] | [ykeey:?] | [daig:?] | [am:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A13-058	13	qoky	f58r	f58r.17	S	A	3	6	MIDDLE	dalchdy	dal	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olaraly	ysholshy qotoly daiin ykal alchdy qoky dal ytcho y s olar aly	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	10	0.100000	[ysholshy:?] | [qotoly:?] | Grad-/Maßwert III | [ykal:?] | [dalchdy:?] | [qoky:?] | [dal:?] | [ytchody:?] | [s:?] | [olar:?] | [aly:?]	[ysholshy:?] | [qotoly:?] | Grad-/Maßwert III | [ykal:?] | [dalchdy:?] | heiße Grundform | [dal:?] | [ytchody:?] | [s:?] | [olar:?] | [aly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-059	13	qoky	f58r	f58r.32	S	A	3	4	MIDDLE	chtaldy	dar	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	oqotaly qokaiin chtaldy qoky dar al choltaly qokaldy	oqotaly qokaiin chtal y qoky ar al choltaly qokal y	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	2	8	0.250000	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | [qoky:?] | [dar:?] | [al:?] | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | heiße Grundform | [dar:?] | [al:?] | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-060	13	qoky	f58r	f58r.36	S	A	3	4	MIDDLE	chockhy	chcthy	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy keeshy shoekar	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	6	0.166667	[skaiin:?] | [shokal:?] | [chockhy:?] | [qoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	[skaiin:?] | [shokal:?] | [chockhy:?] | heiße Grundform | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-061	13	qoky	f58v	f58v.38	S	A	3	3	MIDDLE	qokar	keey	ykeeody qokar qoky keey qokol okal okor cheky sydy	ykeeody qokar qoky keey qokol okol okor cheky sydy	ykeeody qokar qoky keey qok l okal okor cheky sy y	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	8	0.125000	[ykeeody:?] | heiße Portion | [qoky:?] | [keey:?] | [qokol:?] | [okal:?] | [okor:?] | [cheky:?] | [sydy:?]	[ykeeody:?] | heiße Portion | heiße Grundform | [keey:?] | [qokol:?] | [okal:?] | [okor:?] | [cheky:?] | [sydy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-062	13	qoky	f66r	f66r.58	T	B	5	4	MIDDLE	shky	shekair	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	shol daiir dal ky shka qoky shekair choty dar okchy shdy ykol	dsholdaiir dalky shky qoky shekair choty dar okchy shdy ykol	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	0	9	0.000000	[dsholdaiir:?] | [dalky:?] | [shky:?] | [qoky:?] | [shekair:?] | [choty:?] | [dar:?] | [okeey:?] | [shdy:?] | [ykol:?]	[dsholdaiir:?] | [dalky:?] | [shky:?] | heiße Grundform | [shekair:?] | [choty:?] | [dar:?] | [okeey:?] | [shdy:?] | [ykol:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-063	13	qoky	f66r	f66r.69	T	B	5	6	MIDDLE	kcheeky	dary	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	8	0.125000	[tosheo:?] | [qokaldy:?] | [oky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kcheeky:?] | [qoky:?] | [dary:?] | [okees:?] | [oly:?]	[tosheo:?] | [qokaldy:?] | [oky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kcheeky:?] | heiße Grundform | [dary:?] | [okees:?] | [oly:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-064	13	qoky	f66r	f66r.73	T	B	5	4	MIDDLE	qotol	chckhedy	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	ysheeod qoteeod qotol qoky chckhe y shey dcheol cheky cheodor	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	9	0.333333	[ysheeod:?] | [qoteeod:?] | kaltes Material | [qoky:?] | [chckhedy:?] | feucht, attributiv gebunden | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	[ysheeod:?] | [qoteeod:?] | kaltes Material | heiße Grundform | [chckhedy:?] | feucht, attributiv gebunden | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-065	13	qoky	f66r	f66r.74	T	B	5	7	MIDDLE	lsheody	daiin	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin shody otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin she y otchedy oteochey tolchedy lsheody qokydaiin otag	0	0	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	8	0.125000	[ydaiin:?] | [shedy:?] | [otchedy:?] | [oteochey:?] | [tolchedy:?] | [lsheody:?] | [qoky:?] | Grad-/Maßwert III | [otam:?]	[ydaiin:?] | [shedy:?] | [otchedy:?] | [oteochey:?] | [tolchedy:?] | [lsheody:?] | heiße Grundform | Grad-/Maßwert III | [otam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A13-066	13	qoky	f66r	f66r.77	T	B	5	9	MIDDLE	sheody	ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	9	0.111111	[qokey:?] | [ar:?] | [olkeol:?] | heiße Substanz | [cheoky:?] | [ykchdy:?] | [chody:?] | [sheody:?] | [qoky:?] | [ldy:?]	[qokey:?] | [ar:?] | [olkeol:?] | heiße Substanz | [cheoky:?] | [ykchdy:?] | [chody:?] | [sheody:?] | heiße Grundform | [ldy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-067	13	qoky	f75r	f75r.12	B	B	2	11	LAST	olshedy	<EOS>	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	ssheckhy qokal oly shey r ol cheey shey dy ol shedy qoky	ssheckhy qokal oly shey r ol cheey shey y ol shedy qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	4	10	0.400000	[ssheckhy:?] | heiße Substanz | [oly:?] | feucht, attributiv gebunden | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheey:?] | feucht, attributiv gebunden | [dy:?] | [olshedy:?] | [qoky:?]	[ssheckhy:?] | heiße Substanz | [oly:?] | feucht, attributiv gebunden | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheey:?] | feucht, attributiv gebunden | [dy:?] | [olshedy:?] | heiße Grundform	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-068	13	qoky	f75r	f75r.15	B	B	2	10	LAST	okchdy	<EOS>	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	sain qokain qol keeoly saiin chedy sol or shedy okchdy qoky	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	5	9	0.555556	[sain:?] | heiß, Grad II | [qolkeeoly:?] | Samen/Saatgut, Typ/Charge III | getrockneter Zustand | Samenmaterial/Saatgut | Teil-/Nominalträger; genaue Basisbedeutung offen | [shedy:?] | [okchdy:?] | [qoky:?]	[sain:?] | heiß, Grad II | [qolkeeoly:?] | Samen/Saatgut, Typ/Charge III | getrockneter Zustand | Samenmaterial/Saatgut | Teil-/Nominalträger; genaue Basisbedeutung offen | [shedy:?] | [okchdy:?] | heiße Grundform	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A13-069	13	qoky	f75r	f75r.19	B	B	2	4	MIDDLE	shey	shey	qokshedy qol shey qoky shey ey qokain ar	qokshedy qol shey qoky shey ithey qokain ar	qoke y qoley qoky shey ey qokain ar	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	7	0.428571	[qokshedy:?] | [qol:?] | feucht, attributiv gebunden | [qoky:?] | feucht, attributiv gebunden | [ey:?] | heiß, Grad II | [ar:?]	[qokshedy:?] | [qol:?] | feucht, attributiv gebunden | heiße Grundform | feucht, attributiv gebunden | [ey:?] | heiß, Grad II | [ar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-070	13	qoky	f75r	f75r.41	B	B	2	4	MIDDLE	oteedy	dy	sokeedy qokeedy oteedy qoky dy keedy sy	sokeedy qokeedy oteedy qoky dykeedy sy	sokee y qokee y oteedy qoky dykeedy sy	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	2	6	0.333333	[sokeedy:?] | heißer Zustand, Bindungsstufe II | [oteedy:?] | [qoky:?] | [dy:?] | [keedy:?] | Saatgut in Grundform	[sokeedy:?] | heißer Zustand, Bindungsstufe II | [oteedy:?] | heiße Grundform | [dy:?] | [keedy:?] | Saatgut in Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-071	13	qoky	f75r	f75r.5	B	B	2	10	LAST	qokeey	<EOS>	shey kar chey ckhey r ain ol olsheedy qokeey qoky	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	9	0.333333	feucht, attributiv gebunden | [kar:?] | [chey:?] | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | [qokeey:?] | [qoky:?]	feucht, attributiv gebunden | [kar:?] | [chey:?] | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | [qokeey:?] | heiße Grundform	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-072	13	qoky	f75r	f75r.6	B	B	2	8	LAST	qokeedy	<EOS>	pcheykeeor olky dar okey qokain chcthy qokeedy qoky	pchey keeor olky dar okey qokain chcthy qokeedy qoky	pcheykeeor olky dar okey qokain chcthy qokeedy qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	7	0.428571	[pcheykeeor:?] | [olky:?] | [dar:?] | [okey:?] | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heißer Zustand, Bindungsstufe II | [qoky:?]	[pcheykeeor:?] | [olky:?] | [dar:?] | [okey:?] | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heißer Zustand, Bindungsstufe II | heiße Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-073	13	qoky	f75r	f75r.7	B	B	2	9	LAST	chedy	<EOS>	pchedy qokshdy ytain chedy qokar chy lol chedy qoky	pchedy qokshdy ytain chedy qokar chy lol chedy qoky	pchedy qok y ytain che y qokar chy lol che y qoky	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	6	8	0.750000	getrocknetes Pulver | [qokshdy:?] | [ytain:?] | getrockneter Zustand | heiße Portion | trocken, Grundform | Holzstoff | getrockneter Zustand | [qoky:?]	getrocknetes Pulver | [qokshdy:?] | [ytain:?] | getrockneter Zustand | heiße Portion | trocken, Grundform | Holzstoff | getrockneter Zustand | heiße Grundform	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A13-074	13	qoky	f75v	f75v.10	B	B	2	12	LAST	otedy	<EOS>	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	0	0	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	11	0.272727	[qokeed:?] | getrockneter Zustand | [ky:?] | [okedy:?] | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | gekühlter Ansatz | [qoky:?]	[qokeed:?] | getrockneter Zustand | [ky:?] | [okedy:?] | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | gekühlter Ansatz | heiße Grundform	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A13-075	13	qoky	f75v	f75v.13	B	B	2	6	MIDDLE	sheeky	sshedy	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	4	10	0.400000	[ocheain:?] | [cheedy:?] | heiße Substanz | Grad-/Maßwert II | [sheeky:?] | [qoky:?] | eingeweichte Samen/Saat | [tedy:?] | gekühlter Ansatz | [tedy:?] | [taral:?]	[ocheain:?] | [cheedy:?] | heiße Substanz | Grad-/Maßwert II | [sheeky:?] | heiße Grundform | eingeweichte Samen/Saat | [tedy:?] | gekühlter Ansatz | [tedy:?] | [taral:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-076	13	qoky	f75v	f75v.14	B	B	2	8	MIDDLE	chedy	olshty	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	2	9	0.222222	[qol:?] | [sheckhy:?] | [qokedy:?] | [qokedy:?] | [qokaly:?] | Samenportion | getrockneter Zustand | [qoky:?] | [olshty:?] | [qokydy:?]	[qol:?] | [sheckhy:?] | [qokedy:?] | [qokedy:?] | [qokaly:?] | Samenportion | getrockneter Zustand | heiße Grundform | [olshty:?] | [qokydy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-077	13	qoky	f75v	f75v.41	B	B	2	10	MIDDLE	shey	qol	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	8	14	0.571429	Saat-Rohstoff I | [shedy:?] | heiß, Grad II | feucht, attributiv gebunden | [qoin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | [qoky:?] | [qol:?] | [cheey:?] | [chl:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheolo:?]	Saat-Rohstoff I | [shedy:?] | heiß, Grad II | feucht, attributiv gebunden | [qoin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | heiße Grundform | [qol:?] | [cheey:?] | [chl:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheolo:?]	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A13-078	13	qoky	f75v	f75v.45	B	B	2	11	MIDDLE	otey	dy	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	11	0.090909	[yshey:?] | heiße Portion | [olchedy:?] | [qor:?] | [oiin:?] | [okeedy:?] | [qokeed:?] | [qokeey:?] | [qokeey:?] | [otey:?] | [qoky:?] | [dy:?]	[yshey:?] | heiße Portion | [olchedy:?] | [qor:?] | [oiin:?] | [okeedy:?] | [qokeed:?] | [qokeey:?] | [qokeey:?] | [otey:?] | heiße Grundform | [dy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-079	13	qoky	f75v	f75v.60	B	B	2	3	MIDDLE	qokedy	lpchdy	kolkedy qokedy qoky lpchdy qotchdy lol	kolkedy qokedy qoky lpchdy qotchdy lol	kolkedy qokedy qoky lpchdy qotchdy lol	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	1	5	0.200000	[kolkedy:?] | [qokedy:?] | [qoky:?] | [lpchdy:?] | [qotchdy:?] | Holzstoff	[kolkedy:?] | [qokedy:?] | heiße Grundform | [lpchdy:?] | [qotchdy:?] | Holzstoff	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-080	13	qoky	f75v	f75v.65	B	B	2	5	MIDDLE	o	daiin	qokal dain dain o qoky daiin	qokal dain dain oqoky daiin	qokal dain dain oqoky daiin	0	0	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	4	5	0.800000	heiße Substanz | Grad-/Maßwert II | Grad-/Maßwert II | [o:?] | [qoky:?] | Grad-/Maßwert III	heiße Substanz | Grad-/Maßwert II | Grad-/Maßwert II | [o:?] | heiße Grundform | Grad-/Maßwert III	READER_SPLIT_OR_FUSION	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A13-081	13	qoky	f76r	f76r.41	T	B	2	10	MIDDLE	shey	dain	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	sain ar oke y lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	6	12	0.500000	[sain:?] | [ar:?] | [okedy:?] | Drogenholz, trocken gebunden, Form II | [qokey:?] | [shckhy:?] | gekühlter Ansatz | heiße Substanz | feucht, attributiv gebunden | [qoky:?] | Grad-/Maßwert II | getrockneter Zustand | [qokchdyl:?]	[sain:?] | [ar:?] | [okedy:?] | Drogenholz, trocken gebunden, Form II | [qokey:?] | [shckhy:?] | gekühlter Ansatz | heiße Substanz | feucht, attributiv gebunden | heiße Grundform | Grad-/Maßwert II | getrockneter Zustand | [qokchdyl:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A13-082	13	qoky	f76r	f76r.48	T	B	2	4	MIDDLE	lkeedy	okain	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	3	9	0.333333	Samen/Saatgut, Typ/Charge III | [shckhy:?] | [lkeedy:?] | [qoky:?] | heiß im Zubereitungsrahmen, Grad II | [ytain:?] | [oteedy:?] | [okedor:?] | [shedy:?] | heiße Substanz	Samen/Saatgut, Typ/Charge III | [shckhy:?] | [lkeedy:?] | heiße Grundform | heiß im Zubereitungsrahmen, Grad II | [ytain:?] | [oteedy:?] | [okedor:?] | [shedy:?] | heiße Substanz	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A13-083	13	qoky	f76v	f76v.35	B	B	2	7	MIDDLE	lchedy	saiin	ychees alchedy qokeedy lshedy tolchedy lchedy qoky saiin olor	ychees alchedy qokeedy lshedy tol chedy lchedy qoky saiin olor	ychees alchedy qokee y lshedy tolche y lchedy qoky saiin olor	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	5	8	0.625000	[ychees:?] | [alchedy:?] | heißer Zustand, Bindungsstufe II | eingeweichtes Drogenholz | [tolchedy:?] | getrocknetes Drogenholz | [qoky:?] | Samen/Saatgut, Typ/Charge III | Zutat	[ychees:?] | [alchedy:?] | heißer Zustand, Bindungsstufe II | eingeweichtes Drogenholz | [tolchedy:?] | getrocknetes Drogenholz | heiße Grundform | Samen/Saatgut, Typ/Charge III | Zutat	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A13-084	13	qoky	f76v	f76v.37	B	B	2	9	MIDDLE	qokey	saiin	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoee y lchedy chees oloiiin cheeky shekeey qokey qoky saiin sy	1	1	UNKNOWN_SURFACE	[qoky:?]	heiße Grundform	4	10	0.400000	[qoeedy:?] | getrocknetes Drogenholz | [chees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oiiin:?] | [chchky:?] | [shekeey:?] | [qokey:?] | [qoky:?] | Samen/Saatgut, Typ/Charge III | Saatgut in Grundform	[qoeedy:?] | getrocknetes Drogenholz | [chees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oiiin:?] | [chchky:?] | [shekeey:?] | [qokey:?] | heiße Grundform | Samen/Saatgut, Typ/Charge III | Saatgut in Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
