event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E3505	G407-S569	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olchedy	OL+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1501	YES	CTX1480	YES	Weiter bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E3506	G407-S570	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E3507	G407-S570	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3508	G407-S570	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3509	G407-S571	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3510	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3511	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solshed	S+OL+SH+E	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3511	YES	CTX2008	YES	Weiter wähle den Stationsposten [wie zuvor] und halte den Stationsposten [wie zuvor]; auf Grad I.
G407-E3512	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lsheedy	L+SH+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2351	YES	CTX0988	YES	Halte den Stationsposten; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
G407-E3513	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qeeedy	CARRIER_Q+EEE+D_ADDR+Y	SH	NONE	T0_EXACT_OBSERVED	1	G407-E3513	YES	CTX0225	YES	Im laufenden Gang halte den Stationsposten; als neuen Einsatz und auf Grad III; an der bezeichneten Stelle.
G407-E3514	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3515	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	o	O	OK	Y	T0_EXACT_OBSERVED	5	G407-E1688	NO	CTX1017	YES	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; als Ausführung.
G407-E3516	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qol	OL	OK	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1395	YES	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
G407-E3517	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rsheedy	R+SH+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3433	YES	CTX1928	YES	Markiere den Stationsposten und halte den Stationsposten; auf Grad II; an der bezeichneten Stelle.
G407-E3518	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3519	G407-S573	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	OT+EE+DY	OK	Y	T0_EXACT_OBSERVED	13	G407-E1784	NO	CTX1771	YES	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3520	G407-S574	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	OT+EE+DY	OK	Y	T0_EXACT_OBSERVED	13	G407-E1784	NO	CTX1771	YES	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3521	G407-S575	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	pchedal	P+CHD+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3521	YES	CTX1861	YES	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; zur Zielstation.
G407-E3522	G407-S575	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	OT+E+DY	CHD	Y	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1713	YES	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3523	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthedchy	SH+E+CH+T+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3523	YES	CTX2069	YES	Halte den Stationsposten, entnimm den Stationsposten, stelle den Stationsposten ein und bearbeite den Stationsposten; auf Grad I.
G407-E3524	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3525	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3526	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chary	AR+Y	CHD	NONE	T0_EXACT_OBSERVED	1	G407-E3526	YES	CTX0200	YES	Im laufenden Gang bearbeite den Stationsposten; von der Ausgangsstation.
G407-E3527	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	pchor	P+CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3527	YES	CTX1860	YES	Setze die Stationseinheit ein und entnimm die Stationseinheit.
G407-E3528	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	checphedy	CH+E+CH+P+E+DY	NONE	OR	T0_EXACT_OBSERVED	1	G407-E3528	YES	CTX0325	YES	Entnimm die Stationseinheit [wie zuvor], entnimm die Stationseinheit [wie zuvor] und setze die Stationseinheit [wie zuvor] ein; auf Grad I und auf Grad I; schließe den Schritt.
G407-E3529	G407-S577	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	OR	T0_EXACT_OBSERVED	5	G407-E1497	NO	CTX1257	YES	Setze die Stationseinheit [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3530	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lsheedy	L+SH+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2351	YES	CTX0988	YES	Halte den Stationsposten; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
G407-E3531	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchdy	OK+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1494	YES	CTX1245	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E3532	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	r	R	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1463	YES	CTX1892	YES	Markiere den Stationsposten [wie zuvor].
G407-E3533	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedkedy	SH+E+K+E+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3533	YES	CTX2089	YES	Halte den Stationsposten und führe den Stationsposten zu; auf Grad I und auf Grad I; an der bezeichneten Stelle.
G407-E3534	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1840	YES	CTX0269	YES	Setze den Stationsposten ein und halte den Stationsposten; als neuen Einsatz und als Ausführung; an der bezeichneten Stelle.
G407-E3535	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qopy	CARRIER_Q+O+P+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3535	YES	CTX0270	YES	Setze den Stationsposten ein; als neuen Einsatz und als Ausführung.
G407-E3536	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olkeey	OL+K+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1632	YES	CTX1527	YES	Weiter führe den Stationsposten zu; auf Grad II.
G407-E3537	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rchs	R+CH+S	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3537	YES	CTX1914	YES	Markiere den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und wähle den Stationsposten [wie zuvor].
G407-E3538	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheeb	CH+EE+LOCAL_CHAR_B	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3538	YES	CTX0393	YES	Entnimm den Stationsposten [wie zuvor]; auf Grad II; mit der lokalen Variante.
G407-E3539	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ols	OL+S	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3539	YES	CTX1547	YES	Weiter wähle den Stationsposten [wie zuvor].
G407-E3540	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	aiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0006	YES	Im laufenden Gang wähle den Stationswert.
G407-E3541	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	skal	S+K+AL	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E3541	YES	CTX1985	YES	Wähle den Stationswert [wie zuvor] und führe den Stationswert [wie zuvor] zu; zur Zielstation.
G407-E3542	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dain	AIN	K	NONE	T0_EXACT_OBSERVED	8	G407-E1432	NO	CTX0040	YES	Im laufenden Gang führe den Stationsanteil zu.
G407-E3543	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cthal	CH+T+AL	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E3543	YES	CTX0526	YES	Entnimm den Stationsanteil [wie zuvor] und stelle den Stationsanteil [wie zuvor] ein; zur Zielstation.
G407-E3544	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	s	S	NONE	AIN	T0_EXACT_OBSERVED	4	G407-E1731	YES	CTX1933	YES	Wähle den Stationsanteil [wie zuvor].
G407-E3545	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	aiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0006	YES	Im laufenden Gang wähle den Stationswert.
G407-E3546	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chky	CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1491	YES	CTX0442	YES	Entnimm den Stationsposten und führe den Stationsposten zu.
G407-E3547	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lal	L+AL	K	Y	T0_EXACT_OBSERVED	1	G407-E3547	YES	CTX0906	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung und zur Zielstation.
G407-E3548	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sam	S+AM_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3548	YES	CTX1965	YES	Wähle den Stationsposten [wie zuvor]; an der bezeichneten Stelle.
G407-E3549	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sor	S+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1486	YES	CTX2009	YES	Wähle die Stationseinheit.
G407-E3550	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	OR	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2075	YES	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3551	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E3552	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chkain	CH+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1907	YES	CTX0404	YES	Entnimm den Stationsanteil und führe den Stationsanteil zu.
G407-E3553	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthey	SH+CH+T+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2417	YES	CTX2042	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I.
G407-E3554	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3555	G407-S581	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	okair	OK+AIR	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1514	YES	CTX1182	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; entlang der Stationsbahn.
G407-E3556	G407-S581	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheedy	SH+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1565	YES	CTX2145	YES	Halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
G407-E3557	G407-S582	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3558	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lo	L+O	CHD	Y	T0_EXACT_OBSERVED	4	G407-E1496	NO	CTX0953	YES	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; als Ausführung.
G407-E3559	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qockhol	CARRIER_Q+O+CH+K+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3559	YES	CTX0238	YES	Weiter entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; als neuen Einsatz und als Ausführung.
G407-E3560	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheckhy	SH+E+CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2857	YES	CTX2067	YES	Halte den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
G407-E3561	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otal	OT+AL	K	Y	T0_EXACT_OBSERVED	7	G407-E2244	NO	CTX1648	YES	Danach im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
G407-E3562	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeal	OK+E+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3562	YES	CTX1250	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation; auf Grad I.
G407-E3563	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheckhdy	SH+E+CH+K+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3563	YES	CTX2063	YES	Halte den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I; an der bezeichneten Stelle.
G407-E3564	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	al	AL	K	Y	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0071	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
G407-E3565	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	okedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3566	G407-S584	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3567	G407-S585	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokal	OK+AL	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1518	YES	CTX1187	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
G407-E3568	G407-S585	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	salcheol	S+AL+CH+E+O+L	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3568	YES	CTX1958	YES	Wähle den Stationsposten [wie zuvor] und entnimm den Stationsposten [wie zuvor]; zur Zielstation und über die sichtbare Verbindung; auf Grad I und als Ausführung.
G407-E3569	G407-S585	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tar	T+AR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3569	YES	CTX2244	YES	Stelle den Stationsposten [wie zuvor] ein; von der Ausgangsstation.
G407-E3570	G407-S585	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3571	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	s	S	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1731	NO	CTX1935	YES	Wähle den Stationsposten [wie zuvor].
G407-E3572	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	altedy	AL+T+E+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3572	YES	CTX0142	YES	Stelle den Stationsposten ein; zur Zielstation; auf Grad I; an der bezeichneten Stelle.
G407-E3573	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sair	S+AIR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3573	YES	CTX1953	YES	Wähle den Stationsposten [wie zuvor]; entlang der Stationsbahn.
G407-E3574	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3575	G407-S587	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qedy	CARRIER_Q+E+DY	OK	Y	T0_EXACT_OBSERVED	1	G407-E3575	YES	CTX0216	YES	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; als neuen Einsatz und auf Grad I; schließe den Schritt.
G407-E3576	G407-S588	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchcphedy	L+CH+CH+P+E+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3576	YES	CTX0912	YES	Entnimm den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
G407-E3577	G407-S589	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ldar	L+DA+R	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3577	YES	CTX0931	YES	Markiere den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf der zweiten Stufe.
G407-E3578	G407-S589	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchedy	OK+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2888	YES	CTX1249	YES	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.
G407-E3579	G407-S589	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3580	G407-S590	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3581	G407-S591	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokshedy	OK+SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1569	YES	CTX1372	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an und halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3582	G407-S592	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	AL	SH	Y	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0079	YES	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
G407-E3583	G407-S592	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3584	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E3585	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthy	SH+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2116	YES	CTX2043	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E3586	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	AL	T	Y	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0081	YES	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; zur Zielstation.
G407-E3587	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sy	Y	T	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2308	YES	Im laufenden Gang stelle den Stationsposten ein.
G407-E3588	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	saiin	S+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1556	YES	CTX1946	YES	Wähle den Stationswert.
G407-E3589	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedal	SH+E+AL	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E2073	NO	CTX2051	YES	Halte den Stationswert [wie zuvor]; zur Zielstation; auf Grad I.
G407-E3590	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1670	YES	CTX2071	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I.
G407-E3591	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chey	Y	T	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2308	YES	Im laufenden Gang stelle den Stationsposten ein.
G407-E3592	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tal	T+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2698	YES	CTX2239	YES	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.
G407-E3593	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthy	SH+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2116	YES	CTX2043	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E3594	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dalchdy	AL+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2021	YES	CTX0119	YES	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation; schließe den Schritt.
G407-E3595	G407-S594	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qotchedy	OT+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3595	YES	CTX1703	YES	Danach bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E3596	G407-S595	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3597	G407-S596	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tchedy	T+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1665	YES	CTX2260	YES	Stelle den Stationsposten ein und bearbeite den Stationsposten.
G407-E3598	G407-S596	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchdy	OK+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1494	YES	CTX1245	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E3599	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheedar	EE+AR	CHD	Y	T0_EXACT_OBSERVED	1	G407-E3599	YES	CTX0777	YES	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation; auf Grad II.
