edition	grammar	mix	model	paragraph	target	prior_kernels	body_kernels	complete_body_kernels	linked_body_kernels	possible_prior_links	all_registered_body_kernels_linked	status	scope	row_status
RF1b	M	U	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_ONLY	recorded
RF1b	M	U	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_ONLY	recorded
RF1b	M	D	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_ONLY	recorded
RF1b	M	D	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_ONLY	recorded
RF1b	B	U	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	U	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	D	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	D	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	U	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	U	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	D	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	D	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	U	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	U	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	D	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	D	AP	f102v2|f102v2.30-f102v2.39	f102v2.35:1	2	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	U	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	U	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	D	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	B	D	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	U	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	U	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	D	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	J	D	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	U	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	U	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	D	AT	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
RF1b	M	D	AP	f106r|f106r.8-f106r.9	f106r.9:1	2	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_ONLY	recorded
