page	locus	target_surfaces	zl3b_line	v28_tokenwise_de	v29_tokenwise_de	v29_working_reading_de	complete_v29
f42v	f42v.13	chokeey	sho chey teor shey chey daiin chokeey daiin	feuchter Ansatz | trocken in der Mitte des Grades | [teor:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | Grad-/Maßwert III | [chokeey:?] | Grad-/Maßwert III	feuchter Ansatz | trocken in der Mitte des Grades | [teor:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | Grad-/Maßwert III | heiß-trockener Ansatz am Gradende | Grad-/Maßwert III	feuchter Ansatz; trocken in der Mitte des Grades; [teor:?]; feucht in der Mitte des Grades; trocken in der Mitte des Grades; Grad-/Maßwert III; heiß-trockener Ansatz am Gradende; Grad-/Maßwert III	False
f42v	f42v.15	chokey	chokey chol okey	[chokey:?] | trocken; nominal trockenes Gut/Material | heißer Ansatz in der Mitte des Grades	heiß-trockener Ansatz in der Gradmitte | trocken; nominal trockenes Gut/Material | heißer Ansatz in der Mitte des Grades	heiß-trockener Ansatz in der Gradmitte; trocken; nominal trockenes Gut/Material; heißer Ansatz in der Mitte des Grades	True
f43v	f43v.13	ckhedy	dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	[dshedy:?] | kalt in der Mitte des Grades, abgeschlossen | [ckhedy:?] | [chekcheey:?] | [dy:?] | [keody:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheetam:?] | [okedar:?] | [amam:?]	[dshedy:?] | kalt in der Mitte des Grades, abgeschlossen | Arzneikompositum in der Gradmitte, abgeschlossen | [chekcheey:?] | [dy:?] | [keody:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheetam:?] | [okedar:?] | [amam:?]	[dshedy:?]; kalt in der Mitte des Grades, abgeschlossen; Arzneikompositum in der Gradmitte, abgeschlossen; [chekcheey:?]; [dy:?]; [keody:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [cheetam:?]; [okedar:?]; [amam:?]	False
f43v	f43v.9	ockhy	ytchdy olos aiin ockhy	[ytchdy:?] | [olos:?] | Menge III | [ockhy:?]	[ytchdy:?] | [olos:?] | Menge III | Ansatz eines Arzneikompositums am Gradanfang	[ytchdy:?]; [olos:?]; Menge III; Ansatz eines Arzneikompositums am Gradanfang	False
f44v	f44v.9	ckhy	dshor cthees l o lkeees ckhy chcthy lo	[dshor:?] | [cthees:?] | [l:?] | [o:?] | [lkeees:?] | [ckhy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?]	[dshor:?] | [cthees:?] | [l:?] | [o:?] | [lkeees:?] | Arzneikompositum am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?]	[dshor:?]; [cthees:?]; [l:?]; [o:?]; [lkeees:?]; Arzneikompositum am Gradanfang; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [lo:?]	False
f46r	f46r.12	sheockhy	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	[techy:?] | Grad-/Maßwert III | [sheockhy:?] | heiß-trockene Zubereitung, Grundform | [r:?] | Menge III | [ches:?] | feucht in der Mitte des Grades | [kar:?] | feuchtes Arzneikompositum am Gradanfang | trocken am Anfang des Grades, abgeschlossen | [chckham:?]	[techy:?] | Grad-/Maßwert III | feucht angesetztes Arzneikompositum am Gradanfang | heiß-trockene Zubereitung, Grundform | [r:?] | Menge III | [ches:?] | feucht in der Mitte des Grades | [kar:?] | feuchtes Arzneikompositum am Gradanfang | trocken am Anfang des Grades, abgeschlossen | [chckham:?]	[techy:?]; Grad-/Maßwert III; feucht angesetztes Arzneikompositum am Gradanfang; heiß-trockene Zubereitung, Grundform; [r:?]; Menge III; [ches:?]; feucht in der Mitte des Grades; [kar:?]; feuchtes Arzneikompositum am Gradanfang; trocken am Anfang des Grades, abgeschlossen; [chckham:?]	False
f47r	f47r.3	ckhey	dor chol chy chaiin ckhey chol dain okaiin	[dor:?] | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trocken, Grad III | [ckhey:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad II | heiß, Grad III, im Ansatzrahmen	[dor:?] | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trocken, Grad III | Arzneikompositum in der Gradmitte | trocken; nominal trockenes Gut/Material | Qualitätsgrad II | heiß, Grad III, im Ansatzrahmen	[dor:?]; trocken; nominal trockenes Gut/Material; trocken am Anfang des Grades; trocken, Grad III; Arzneikompositum in der Gradmitte; trocken; nominal trockenes Gut/Material; Qualitätsgrad II; heiß, Grad III, im Ansatzrahmen	False
f47r	f47r.8	shokeey	shokeey chy tchod choy sho chtchy char ctham	[shokeey:?] | trocken am Anfang des Grades | [tchod:?] | [choy:?] | feuchter Ansatz | [chtchy:?] | [char:?] | [ctham:?]	heiß-feuchter Ansatz am Gradende | trocken am Anfang des Grades | [tchod:?] | [choy:?] | feuchter Ansatz | [chtchy:?] | [char:?] | [ctham:?]	heiß-feuchter Ansatz am Gradende; trocken am Anfang des Grades; [tchod:?]; [choy:?]; feuchter Ansatz; [chtchy:?]; [char:?]; [ctham:?]	False
f48r	f48r.2	ckhy	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy	Grad-/Maßwert III | [yteeol:?] | getrockneter Ansatz | [kechodshey:?] | kalt in der Mitte des Grades, abgeschlossen | [chtaiin:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [tedain:?] | heiß im Zubereitungsrahmen, Grad II | [ckhy:?]	Grad-/Maßwert III | [yteeol:?] | getrockneter Ansatz | [kechodshey:?] | kalt in der Mitte des Grades, abgeschlossen | [chtaiin:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [tedain:?] | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum am Gradanfang	Grad-/Maßwert III; [yteeol:?]; getrockneter Ansatz; [kechodshey:?]; kalt in der Mitte des Grades, abgeschlossen; [chtaiin:?]; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [tedain:?]; heiß im Zubereitungsrahmen, Grad II; Arzneikompositum am Gradanfang	False
f48r	f48r.5	cheockhy	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	[yteey:?] | [teol:?] | [okeody:?] | [cheockhy:?] | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | [cholkar:?] | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [od:?]	[yteey:?] | [teol:?] | [okeody:?] | trocken angesetztes Arzneikompositum am Gradanfang | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | [cholkar:?] | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [od:?]	[yteey:?]; [teol:?]; [okeody:?]; trocken angesetztes Arzneikompositum am Gradanfang; [olsheey:?]; [qoekaiin:?]; CTH-Zubereitung/Ansatz, Form I; [cholkar:?]; Menge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; [od:?]	False
f49v	f49v.24	ckhey	ochokeey ckhey daiin dain chokag	[ochokeey:?] | [ckhey:?] | Grad-/Maßwert III | Grad-/Maßwert II | [chokag:?]	[ochokeey:?] | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | Grad-/Maßwert II | [chokag:?]	[ochokeey:?]; Arzneikompositum in der Gradmitte; Grad-/Maßwert III; Grad-/Maßwert II; [chokag:?]	False
f49v	f49v.4	ckhy	qokchy qokchod sho ckhy	heiß und trocken am Anfang des Grades | [qokchod:?] | feuchter Ansatz | [ckhy:?]	heiß und trocken am Anfang des Grades | [qokchod:?] | feuchter Ansatz | Arzneikompositum am Gradanfang	heiß und trocken am Anfang des Grades; [qokchod:?]; feuchter Ansatz; Arzneikompositum am Gradanfang	False
f4v	f4v.9	shoky	qooko iiin cheog chcthy shoky daiin	[qooko:?] | [iiin:?] | [cheog:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [shoky:?] | Grad-/Maßwert III	[qooko:?] | [iiin:?] | [cheog:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß-feuchter Ansatz am Gradanfang | Grad-/Maßwert III	[qooko:?]; [iiin:?]; [cheog:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß-feuchter Ansatz am Gradanfang; Grad-/Maßwert III	False
f51r	f51r.12	ckheey	yoees ckheey kol cheeal okeor qockhey pchodal	[yoees:?] | [ckheey:?] | heiß; nominal heißes Gut/Material | [cheeal:?] | [okeor:?] | [qockhey:?] | [pchodal:?]	[yoees:?] | Arzneikompositum am Gradende | heiß; nominal heißes Gut/Material | [cheeal:?] | [okeor:?] | [qockhey:?] | [pchodal:?]	[yoees:?]; Arzneikompositum am Gradende; heiß; nominal heißes Gut/Material; [cheeal:?]; [okeor:?]; [qockhey:?]; [pchodal:?]	False
f51r	f51r.3	ckhey	ydchody ckhey oty ckheodar qoky	[ydchody:?] | [ckhey:?] | kalter Ansatz am Anfang des Grades | [ckheodar:?] | heiß am Anfang des Grades	[ydchody:?] | Arzneikompositum in der Gradmitte | kalter Ansatz am Anfang des Grades | [ckheodar:?] | heiß am Anfang des Grades	[ydchody:?]; Arzneikompositum in der Gradmitte; kalter Ansatz am Anfang des Grades; [ckheodar:?]; heiß am Anfang des Grades	False
f51r	f51r.4	ckhy	daiin es okol cheody ckhy cheeey	Grad-/Maßwert III | [es:?] | [okol:?] | getrockneter Ansatz | [ckhy:?] | [cheeey:?]	Grad-/Maßwert III | [es:?] | [okol:?] | getrockneter Ansatz | Arzneikompositum am Gradanfang | [cheeey:?]	Grad-/Maßwert III; [es:?]; [okol:?]; getrockneter Ansatz; Arzneikompositum am Gradanfang; [cheeey:?]	False
f51r	f51r.8	ckhey	oshol odaiin ckhey ckheody qokey otydy	[oshol:?] | Zubereitungsdosis III | [ckhey:?] | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	[oshol:?] | Zubereitungsdosis III | Arzneikompositum in der Gradmitte | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	[oshol:?]; Zubereitungsdosis III; Arzneikompositum in der Gradmitte; [ckheody:?]; heiß in der Mitte des Grades; [otydy:?]	False
f51v	f51v.12	ckhey	ochockhy daiin cho ckhey	[ochockhy:?] | Grad-/Maßwert III | [cho:?] | [ckhey:?]	[ochockhy:?] | Grad-/Maßwert III | [cho:?] | Arzneikompositum in der Gradmitte	[ochockhy:?]; Grad-/Maßwert III; [cho:?]; Arzneikompositum in der Gradmitte	False
f52v	f52v.11	ckhey	daiin shor qodaiin ckhey sal	Grad-/Maßwert III | Blüten-/Fruchtstand; reproduktiver Teil | [qodaiin:?] | [ckhey:?] | Saat-Rohstoff I	Grad-/Maßwert III | Blüten-/Fruchtstand; reproduktiver Teil | [qodaiin:?] | Arzneikompositum in der Gradmitte | Saat-Rohstoff I	Grad-/Maßwert III; Blüten-/Fruchtstand; reproduktiver Teil; [qodaiin:?]; Arzneikompositum in der Gradmitte; Saat-Rohstoff I	False
f52v	f52v.12	ckhy	qoekar ckhol ykchody ckhy	[qoekar:?] | [ckhol:?] | [ykchody:?] | [ckhy:?]	[qoekar:?] | [ckhol:?] | [ykchody:?] | Arzneikompositum am Gradanfang	[qoekar:?]; [ckhol:?]; [ykchody:?]; Arzneikompositum am Gradanfang	False
f52v	f52v.14	ckheey	odar cheokor ckheey	[odar:?] | [cheokor:?] | [ckheey:?]	[odar:?] | [cheokor:?] | Arzneikompositum am Gradende	[odar:?]; [cheokor:?]; Arzneikompositum am Gradende	False
f54v	f54v.1	ckhey	pcheodar chpal oloiin ckhey dar qokeey cpheeain s al	[pcheodar:?] | [chpal:?] | [oloiin:?] | [ckhey:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?] | [chpal:?] | [oloiin:?] | Arzneikompositum in der Gradmitte | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?]; [chpal:?]; [oloiin:?]; Arzneikompositum in der Gradmitte; abgemessene Fraktion I; heiß am Ende des Grades; [cpheeain:?]; [s:?]; [al:?]	False
f55r	f55r.12	ckhy	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	[oain:?] | [ckhy:?] | [dl:?] | [oiiin:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [chelal:?] | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [r:?]	[oain:?] | Arzneikompositum am Gradanfang | [dl:?] | [oiiin:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [chelal:?] | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [r:?]	[oain:?]; Arzneikompositum am Gradanfang; [dl:?]; [oiiin:?]; Grad-/Maßwert III; heiß, Grad III, im Ansatzrahmen; [chelal:?]; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; [r:?]	False
f55r	f55r.13	ockhy	lchdal ockhy daiin otol otar shar ain	[lchdal:?] | [ockhy:?] | Grad-/Maßwert III | kaltes Zubereitungsgut | [otar:?] | [shar:?] | Menge-/Klassenwert II	[lchdal:?] | Ansatz eines Arzneikompositums am Gradanfang | Grad-/Maßwert III | kaltes Zubereitungsgut | [otar:?] | [shar:?] | Menge-/Klassenwert II	[lchdal:?]; Ansatz eines Arzneikompositums am Gradanfang; Grad-/Maßwert III; kaltes Zubereitungsgut; [otar:?]; [shar:?]; Menge-/Klassenwert II	False
f55v	f55v.7	sheokey	okchd ykain sheokey or ain ch kchdy pchal ar aldy dary	[okchd:?] | [ykain:?] | [sheokey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [ch:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [pchal:?] | [ar:?] | [aldy:?] | [dary:?]	[okchd:?] | [ykain:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [ch:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [pchal:?] | [ar:?] | [aldy:?] | [dary:?]	[okchd:?]; [ykain:?]; feucht angesetzte heiße Zubereitung in der Gradmitte; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge-/Klassenwert II; [ch:?]; heiß und trocken am Anfang des Grades, abgeschlossen; [pchal:?]; [ar:?]; [aldy:?]; [dary:?]	False
f56r	f56r.17	chokeey	chokeey qokcheey schey d aiin dy	[chokeey:?] | heiß und trocken am Ende des Grades | Samen/Saatgut, trocken gebunden, Form I | [d:?] | Menge III | [dy:?]	heiß-trockener Ansatz am Gradende | heiß und trocken am Ende des Grades | Samen/Saatgut, trocken gebunden, Form I | [d:?] | Menge III | [dy:?]	heiß-trockener Ansatz am Gradende; heiß und trocken am Ende des Grades; Samen/Saatgut, trocken gebunden, Form I; [d:?]; Menge III; [dy:?]	False
f56r	f56r.3	chokeey	olchey chokchol chey keey qokeey chokeey choksy	[olchey:?] | [chokchol:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | heiß am Ende des Grades | [chokeey:?] | [choksy:?]	[olchey:?] | [chokchol:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | heiß am Ende des Grades | heiß-trockener Ansatz am Gradende | [choksy:?]	[olchey:?]; [chokchol:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; heiß am Ende des Grades; heiß-trockener Ansatz am Gradende; [choksy:?]	False
f58r	f58r.2	ckhy	dshodal or ckhy olchear char tal ytal ytar olchokal	[dshodal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ckhy:?] | [olchear:?] | [char:?] | [tal:?] | [ytal:?] | [ytar:?] | [olchokal:?]	[dshodal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Arzneikompositum am Gradanfang | [olchear:?] | [char:?] | [tal:?] | [ytal:?] | [ytar:?] | [olchokal:?]	[dshodal:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; Arzneikompositum am Gradanfang; [olchear:?]; [char:?]; [tal:?]; [ytal:?]; [ytar:?]; [olchokal:?]	False
f58r	f58r.22	osal	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | [dal:?] | [qoaiir:?] | [chalolky:?] | [osal:?] | [chotam:?] | [chal:?] | [olseeg:?]	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | [dal:?] | [qoaiir:?] | [chalolky:?] | Ansatz aus Saatrohstoff, Form I | [chotam:?] | [chal:?] | [olseeg:?]	[dcholy:?]; [ytar:?]; trocken; nominal trockenes Gut/Material; [dal:?]; [qoaiir:?]; [chalolky:?]; Ansatz aus Saatrohstoff, Form I; [chotam:?]; [chal:?]; [olseeg:?]	False
f58r	f58r.26	shoky	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	[kshar:?] | [shoky:?] | [opcheear:?] | [ofadain:?] | [opsheolaiin:?] | [opydaiin:?] | [podaiir:?]	[kshar:?] | heiß-feuchter Ansatz am Gradanfang | [opcheear:?] | [ofadain:?] | [opsheolaiin:?] | [opydaiin:?] | [podaiir:?]	[kshar:?]; heiß-feuchter Ansatz am Gradanfang; [opcheear:?]; [ofadain:?]; [opsheolaiin:?]; [opydaiin:?]; [podaiir:?]	False
f58r	f58r.34	chokey	yssheol chokey dalol shokalol qokaly kaldy ytaipom	[yssheol:?] | [chokey:?] | [dalol:?] | [shokalol:?] | [qokaly:?] | [kaldy:?] | [ytaipom:?]	[yssheol:?] | heiß-trockener Ansatz in der Gradmitte | [dalol:?] | [shokalol:?] | [qokaly:?] | [kaldy:?] | [ytaipom:?]	[yssheol:?]; heiß-trockener Ansatz in der Gradmitte; [dalol:?]; [shokalol:?]; [qokaly:?]; [kaldy:?]; [ytaipom:?]	False
f58r	f58r.36	chockhy	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	[skaiin:?] | [shokal:?] | [chockhy:?] | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	[skaiin:?] | [shokal:?] | Arzneikompositum im Trockenansatz am Gradanfang | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	[skaiin:?]; [shokal:?]; Arzneikompositum im Trockenansatz am Gradanfang; heiß am Anfang des Grades; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [ykeeshy:?]; [shoekar:?]	False
f58v	f58v.1	opal	tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin	kalt; nominal kaltes Gut/Material | [shokchy:?] | [opaiin:?] | [opaiin:?] | [chofaly:?] | [ypar:?] | [ypal:?] | [opal:?] | [opaldaiin:?]	kalt; nominal kaltes Gut/Material | [shokchy:?] | [opaiin:?] | [opaiin:?] | [chofaly:?] | [ypar:?] | [ypal:?] | Ansatz aus Pulverrohstoff, Form I | [opaldaiin:?]	kalt; nominal kaltes Gut/Material; [shokchy:?]; [opaiin:?]; [opaiin:?]; [chofaly:?]; [ypar:?]; [ypal:?]; Ansatz aus Pulverrohstoff, Form I; [opaldaiin:?]	False
f58v	f58v.16	cheockhey	ykam qokair okaly qokal chaly cheockhey olaly taldar al	[ykam:?] | [qokair:?] | [okaly:?] | heiße Substanz | [chaly:?] | [cheockhey:?] | [olaly:?] | [taldar:?] | [al:?]	[ykam:?] | [qokair:?] | [okaly:?] | heiße Substanz | [chaly:?] | trocken angesetztes Arzneikompositum in der Gradmitte | [olaly:?] | [taldar:?] | [al:?]	[ykam:?]; [qokair:?]; [okaly:?]; heiße Substanz; [chaly:?]; trocken angesetztes Arzneikompositum in der Gradmitte; [olaly:?]; [taldar:?]; [al:?]	False
f58v	f58v.18	ockhey	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | [ockhey:?] | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | Ansatz eines Arzneikompositums in der Gradmitte | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III; [chal:?]; [sheal:?]; [qockhy:?]; abgemessene Fraktion I; Menge III; Ansatz eines Arzneikompositums in der Gradmitte; heiß am Ende des Grades; [qoaiin:?]; [aral:?]	False
f58v	f58v.19	chokeey	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | [qokor:?] | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | [chokeey:?] | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | [qokor:?] | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II; [chokal:?]; [sheoldy:?]; [qokor:?]; heißes Material [terminal-M]; trockener Drogenstoff; abgemessene Fraktion I; heiß-trockener Ansatz am Gradende; [okalchy:?]	False
f58v	f58v.34	shockhy	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	kalt; nominal kaltes Gut/Material | Feuchtzubereitung | [keo:?] | [ar:?] | [qofcheal:?] | abgemessene Fraktion I | [aey:?] | [opchal:?] | [shockhy:?] | [okaly:?]	kalt; nominal kaltes Gut/Material | Feuchtzubereitung | [keo:?] | [ar:?] | [qofcheal:?] | abgemessene Fraktion I | [aey:?] | [opchal:?] | Arzneikompositum im Feuchtansatz am Gradanfang | [okaly:?]	kalt; nominal kaltes Gut/Material; Feuchtzubereitung; [keo:?]; [ar:?]; [qofcheal:?]; abgemessene Fraktion I; [aey:?]; [opchal:?]; Arzneikompositum im Feuchtansatz am Gradanfang; [okaly:?]	False
f58v	f58v.36	ockhy|shokey	tcheody okeor ockhy qokal okal shokey qokeey dalar	[tcheody:?] | [okeor:?] | [ockhy:?] | heiße Substanz | Ansatz aus heißem Rohstoff, Form I | [shokey:?] | heiß am Ende des Grades | [dalar:?]	[tcheody:?] | [okeor:?] | Ansatz eines Arzneikompositums am Gradanfang | heiße Substanz | Ansatz aus heißem Rohstoff, Form I | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	[tcheody:?]; [okeor:?]; Ansatz eines Arzneikompositums am Gradanfang; heiße Substanz; Ansatz aus heißem Rohstoff, Form I; heiß-feuchter Ansatz in der Gradmitte; heiß am Ende des Grades; [dalar:?]	False
f58v	f58v.37	chokey	olkeey okar ar choky otair otol chokey cheeky dalar	[olkeey:?] | [okar:?] | [ar:?] | heiß-trockene Zubereitung, Grundform | [otair:?] | kaltes Zubereitungsgut | [chokey:?] | [cheeky:?] | [dalar:?]	[olkeey:?] | [okar:?] | [ar:?] | heiß-trockene Zubereitung, Grundform | [otair:?] | kaltes Zubereitungsgut | heiß-trockener Ansatz in der Gradmitte | [cheeky:?] | [dalar:?]	[olkeey:?]; [okar:?]; [ar:?]; heiß-trockene Zubereitung, Grundform; [otair:?]; kaltes Zubereitungsgut; heiß-trockener Ansatz in der Gradmitte; [cheeky:?]; [dalar:?]	False
f58v	f58v.8	ckhey	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	kalt, Grad III | [ckhey:?] | [daldy:?] | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	kalt, Grad III | Arzneikompositum in der Gradmitte | [daldy:?] | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	kalt, Grad III; Arzneikompositum in der Gradmitte; [daldy:?]; [qokair:?]; [alar:?]; [ytal:?]; Menge III; kalt im Zubereitungsrahmen, Grad III; [ykaiin:?]; [ykaly:?]; [dam:?]	False
f58v	f58v.9	chockhey	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly	[salal:?] | [qolaiin:?] | [chockhey:?] | [tcholy:?] | heiß, Grad III | [qokaiinos:?] | [orcheey:?] | [olaly:?]	[salal:?] | [qolaiin:?] | Arzneikompositum im Trockenansatz in der Gradmitte | [tcholy:?] | heiß, Grad III | [qokaiinos:?] | [orcheey:?] | [olaly:?]	[salal:?]; [qolaiin:?]; Arzneikompositum im Trockenansatz in der Gradmitte; [tcholy:?]; heiß, Grad III; [qokaiinos:?]; [orcheey:?]; [olaly:?]	False
f66r	f66r.72	chokeey	sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey	eingeweichte Samen/Saat | kalter Ansatz am Ende des Grades, abgeschlossen | [ykeeody:?] | attributiv feuchte CTH-Drogenzubereitung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ld:?] | eingeweichtes Drogenholz | [chokeey:?] | [chekey:?] | trocken in der Mitte des Grades	eingeweichte Samen/Saat | kalter Ansatz am Ende des Grades, abgeschlossen | [ykeeody:?] | attributiv feuchte CTH-Drogenzubereitung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ld:?] | eingeweichtes Drogenholz | heiß-trockener Ansatz am Gradende | [chekey:?] | trocken in der Mitte des Grades	eingeweichte Samen/Saat; kalter Ansatz am Ende des Grades, abgeschlossen; [ykeeody:?]; attributiv feuchte CTH-Drogenzubereitung; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [ld:?]; eingeweichtes Drogenholz; heiß-trockener Ansatz am Gradende; [chekey:?]; trocken in der Mitte des Grades	False
f66r	f66r.77	cheoky	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	heiß in der Mitte des Grades | [ar:?] | [olkeol:?] | heiße Substanz | [cheoky:?] | [ykchdy:?] | [chody:?] | [sheody:?] | heiß am Anfang des Grades | [ldy:?]	heiß in der Mitte des Grades | [ar:?] | [olkeol:?] | heiße Substanz | trocken angesetzte heiße Zubereitung am Gradanfang | [ykchdy:?] | [chody:?] | [sheody:?] | heiß am Anfang des Grades | [ldy:?]	heiß in der Mitte des Grades; [ar:?]; [olkeol:?]; heiße Substanz; trocken angesetzte heiße Zubereitung am Gradanfang; [ykchdy:?]; [chody:?]; [sheody:?]; heiß am Anfang des Grades; [ldy:?]	False
f6v	f6v.15	chockhy	chockhy s or chy s ain ar	[chockhy:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Anfang des Grades | [s:?] | Menge-/Klassenwert II | [ar:?]	Arzneikompositum im Trockenansatz am Gradanfang | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Anfang des Grades | [s:?] | Menge-/Klassenwert II | [ar:?]	Arzneikompositum im Trockenansatz am Gradanfang; [s:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; trocken am Anfang des Grades; [s:?]; Menge-/Klassenwert II; [ar:?]	False
f6v	f6v.3	ckhy	qoair ckhy chol oechockhy chekchoy ckhy okol rychos	[qoair:?] | [ckhy:?] | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | [ckhy:?] | [okol:?] | [rychos:?]	[qoair:?] | Arzneikompositum am Gradanfang | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | Arzneikompositum am Gradanfang | [okol:?] | [rychos:?]	[qoair:?]; Arzneikompositum am Gradanfang; trocken; nominal trockenes Gut/Material; [oechockhy:?]; [chekchoy:?]; Arzneikompositum am Gradanfang; [okol:?]; [rychos:?]	False
