event_id	page	record	statement_id	desk	surface	card_no	semantic_component_parse	command_id	standard_command_de	local_surface_palette	silent_owner_de	case_expansion_de	old_standard_command_de	revised_components	backread_revision
E293	f83r	B3	B3-S028	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger wirken lassen	ANSETZEN · LANG · DIES	NONE	NO
E294	f83r	B3	B3-S028	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen	ANSETZEN · KURZ; SCHLUSS	NONE	NO
E295	f83r	B3	B3-S029	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen	FORTSETZEN	NONE	NO
E296	f83r	B3	B3-S029	S_STATION_NACHTRAG	cheeety	PROC149	EEE+T+Y	CMD036	VOLL · EINTRAGEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen	VOLL · EINTRAGEN · DIES	NONE	NO
E297	f83r	B3	B3-S029	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen	ANSETZEN · KURZ; SCHLUSS	NONE	NO
E298	f83r	B3	B3-S030	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten einsetzen	ANSETZEN · DIES	NONE	NO
E299	f83r	B3	B3-S030	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	MASS	NONE	NO
E300	f83r	B3	B3-S030	S_STATION_NACHTRAG	schedair	PROC150	CHD+AIR	CMD019	UMSETZEN · LAUF	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	UMSETZEN · LAUF	NONE	NO
E301	f83r	B3	B3-S030	S_STATION_NACHTRAG	otchedy	PROC145	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten überführen und den Schritt schließen	DANACH · UMSETZEN; SCHLUSS	NONE	NO
E302	f83r	B3	B3-S031	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E303	f83r	B3	B3-S032	S_STATION_NACHTRAG	chedain	PROC151	CHD+AIN	CMD018	UMSETZEN · PORTION	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	eine Portion abmessen und umsetzen	UMSETZEN · PORTION	NONE	NO
E304	f83r	B3	B3-S032	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	UMSETZEN · DIES	NONE	NO
E305	f83r	B3	B3-S032	S_STATION_NACHTRAG	qotedaiin	PROC152	OT+E+AIIN	CMD115	DANACH · KURZ · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	DANACH · KURZ · MASS	NONE	NO
E306	f83r	B3	B3-S032	S_STATION_NACHTRAG	otaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	DANACH · MASS	NONE	NO
E307	f83r	B3	B3-S032	S_STATION_NACHTRAG	otedy	PROC135	OT+E+DY	CMD116	DANACH · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	DANACH · KURZ; SCHLUSS	NONE	NO
E308	f83r	B3	B3-S033	S_STATION_NACHTRAG	ldy	PROC108	L+DY	CMD062	WEITERLEITEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten abführen und den Schritt schließen	FUEHREN; SCHLUSS	L	YES
E309	f83r	B3	B3-S034	S_STATION_NACHTRAG	soiiin	PROC097	O+IIN	CMD075	ARBEITSGANG · STUFE	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	GANG · STUFE	O	YES
E310	f83r	B3	B3-S034	S_STATION_NACHTRAG	checthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	BEREIT · DIES	NONE	NO
E311	f83r	B3	B3-S034	S_STATION_NACHTRAG	chety	PROC004	T+Y	CMD156	EINTRAGEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	EINTRAGEN · DIES	NONE	NO
E312	f83r	B3	B3-S034	S_STATION_NACHTRAG	otaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	DANACH · MASS	NONE	NO
E313	f83r	B3	B3-S034	S_STATION_NACHTRAG	olsaly	PROC153	OL+AL+Y	CMD098	FORTSETZEN · ZIEL · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	FORTSETZEN · ZIEL · DIES	NONE	NO
E314	f83r	B3	B3-S034	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E315	f83r	B4	B4-S001	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E316	f83r	B4	B4-S002	S_STATION_NACHTRAG	qolchey	PROC154	OL+Y	CMD105	FORTSETZEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen	FORTSETZEN · DIES	NONE	NO
E317	f83r	B4	B4-S002	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen	ANSETZEN · LANG · DIES	NONE	NO
E318	f83r	B4	B4-S002	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen	ANSETZEN · KURZ; SCHLUSS	NONE	NO
E319	f83r	B4	B4-S003	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E320	f83r	B4	B4-S003	S_STATION_NACHTRAG	otal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	DANACH · ZIEL	NONE	NO
E321	f83r	B4	B4-S003	S_STATION_NACHTRAG	otchey	PROC065	OT+Y	CMD121	DANACH · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	DANACH · DIES	NONE	NO
E322	f83r	B4	B4-S003	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	ANSETZEN · LANG · DIES	NONE	NO
E323	f83r	B4	B4-S003	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen	ANSETZEN · DIES	NONE	NO
E324	f83r	B4	B4-S003	S_STATION_NACHTRAG	tol	PROC013	OL	CMD097	FORTSETZEN	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen	FORTSETZEN	NONE	NO
E325	f83r	B4	B4-S003	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E326	f83r	B4	B4-S004	S_STATION_NACHTRAG	qokylddy	PROC155	OK+Y+LD+DY	CMD096	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen und festbinden und den Schritt schließen	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	NONE	NO
E327	f83r	B4	B4-S005	S_STATION_NACHTRAG	dain	PROC156	AIN	CMD002	PORTION	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen	PORTION	NONE	NO
E328	f83r	B4	B4-S005	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen	UMSETZEN · DIES	NONE	NO
E329	f83r	B4	B4-S005	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E330	f83r	B4	B4-S006	S_STATION_NACHTRAG	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	HALTEN · DURCHLASS · KURZ; SCHLUSS	NONE	NO
E331	f83r	B4	B4-S007	S_STATION_NACHTRAG	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	HALTEN · DURCHLASS · KURZ; SCHLUSS	NONE	NO
E332	f83r	B4	B4-S008	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	MASS	NONE	NO
E333	f83r	B4	B4-S008	S_STATION_NACHTRAG	cheeky	PROC046	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	WAERMEN · LANG · DIES	NONE	NO
E334	f83r	B4	B4-S008	S_STATION_NACHTRAG	sheey	PROC157	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger halten	HALTEN · LANG · DIES	NONE	NO
E335	f83r	B4	B4-S008	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen	ANSETZEN · KURZ; SCHLUSS	NONE	NO
E336	f83r	B4	B4-S009	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E337	f83r	B4	B4-S010	S_STATION_NACHTRAG	oldy	PROC047	OL+DY	CMD100	FORTSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	weiterarbeiten und den Schritt schließen	FORTSETZEN; SCHLUSS	NONE	NO
E338	f83r	B4	B4-S011	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	MASS	NONE	NO
E339	f83r	B4	B4-S011	S_STATION_NACHTRAG	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	WAERMEN · KURZ · DIES	NONE	NO
E340	f83r	B4	B4-S011	S_STATION_NACHTRAG	okeeol	PROC158	OK+EE+OL	CMD089	ANSETZEN · LANG · FORTSETZEN	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter länger wirken lassen	ANSETZEN · LANG · FORTSETZEN	NONE	NO
E341	f83r	B4	B4-S011	S_STATION_NACHTRAG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen	ANSETZEN · PORTION	NONE	NO
E342	f83r	B4	B4-S011	S_STATION_NACHTRAG	chdy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E343	f83r	B4	B4-S011	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	FORTSETZEN	NONE	NO
E344	f83r	B4	B4-S011	S_STATION_NACHTRAG	lkedy	PROC159	L+K+E+DY	CMD064	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	FUEHREN · ZUFUEHREN · KURZ; SCHLUSS	K|L	YES
E345	f83r	B4	B4-S012	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E346	f83r	B4	B4-S013	S_STATION_NACHTRAG	qokol	PROC160	OK+OL	CMD093	ANSETZEN · FORTSETZEN	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter einsetzen	ANSETZEN · FORTSETZEN	NONE	NO
E347	f83r	B4	B4-S013	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E348	f83r	B4	B4-S014	S_STATION_NACHTRAG	or	PROC016	OR	CMD106	ANSATZ	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	ANSATZ	NONE	NO
E349	f83r	B4	B4-S014	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	DIES	NONE	NO
E350	f83r	B4	B4-S014	S_STATION_NACHTRAG	qockhey	PROC161	O+CKH+E+Y	CMD071	ARBEITSGANG · DURCHLASS · KURZ · DIES	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	GANG · DURCHLASS · KURZ · DIES	O	YES
E351	f83r	B4	B4-S014	S_STATION_NACHTRAG	dairydy	PROC162	AIR+Y+DY	CMD003	LAUF · DIES; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	LAUF · DIES; SCHLUSS	NONE	NO
E352	f83r	B4	B4-S015	S_STATION_NACHTRAG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen	ANSETZEN · PORTION	NONE	NO
E353	f83r	B4	B4-S015	S_STATION_NACHTRAG	shey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten länger halten	HALTEN · LANG · DIES	NONE	NO
E354	f83r	B4	B4-S015	S_STATION_NACHTRAG	kain	PROC069	K+AIN	CMD041	ZUDOSIEREN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion dosiert zugeben	ZUFUEHREN · PORTION	K	YES
E355	f83r	B4	B4-S015	S_STATION_NACHTRAG	chckhal	PROC163	CH+CKH+AL	CMD012	ABNEHMEN · DURCHLASS · ZIEL	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten an der bezeichneten Stelle durch den Durchlass ablaufen lassen	ABZIEHEN · DURCHLASS · ZIEL	CH	YES
E356	f83r	B4	B4-S015	S_STATION_NACHTRAG	solkey	PROC164	SOLK+E+Y	CMD149	AUFFANGEN · KURZ · DIES	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten kurz auffangen	AUFFANGEN · KURZ · DIES	NONE	NO
E357	f83r	B4	B4-S015	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E358	f83r	B4	B4-S016	S_STATION_NACHTRAG	qolkain	PROC070	OL+K+AIN	CMD101	FORTSETZEN · ZUDOSIEREN · PORTION	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	eine Portion weiter dosiert zugeben	FORTSETZEN · ZUFUEHREN · PORTION	K	YES
E359	f83r	B4	B4-S016	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen	ZIEL	NONE	NO
E360	f83r	B4	B4-S016	S_STATION_NACHTRAG	skar	PROC165	K+AR	CMD044	ZUDOSIEREN · QUELLE	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen	ZUFUEHREN · QUELLE	K	YES
E361	f83r	B4	B4-S016	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E362	f83r	B5	B5-S001	S_STATION_NACHTRAG	otchdy	PROC166	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	linke Fransenstation im B5-Nachtrag	danach den laufenden Posten überführen und den Schritt schließen	DANACH · UMSETZEN; SCHLUSS	NONE	NO
E363	f83r	B5	B5-S002	S_STATION_NACHTRAG	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten einsetzen und überführen und den Schritt schließen	ANSETZEN · UMSETZEN; SCHLUSS	NONE	NO
E364	f83r	B5	B5-S003	S_STATION_NACHTRAG	shedal	PROC142	SHED+AL	CMD146	ABSETZEN · ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle ablagern	ABSETZEN · ZIEL	NONE	NO
E365	f83r	B5	B5-S003	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	ZIEL	NONE	NO
E366	f83r	B5	B5-S003	S_STATION_NACHTRAG	cheol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	FORTSETZEN	NONE	NO
E367	f83r	B5	B5-S003	S_STATION_NACHTRAG	lol	PROC167	L+OL	CMD067	WEITERLEITEN · FORTSETZEN	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	FUEHREN · FORTSETZEN	L	YES
E368	f83r	B5	B5-S003	S_STATION_NACHTRAG	chdal	PROC168	CHD+AL	CMD020	UMSETZEN · ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle umfüllen	UMSETZEN · ZIEL	NONE	NO
E369	f83r	B5	B5-S003	S_STATION_NACHTRAG	aiin	PROC009	AIIN	CMD001	MASS	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	MASS	NONE	NO
E370	f83r	B5	B5-S003	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	FORTSETZEN	NONE	NO
E371	f83r	B5	B5-S003	S_STATION_NACHTRAG	daiiin	PROC169	DA+IIN	CMD031	ZWEIT · STUFE	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	ZWEIT · STUFE	NONE	NO
E372	f83r	B5	B5-S003	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	UMSETZEN · DIES	NONE	NO
E373	f83r	B6	B6-S001	S_STATION_NACHTRAG	solkeey	PROC170	SOLK+EE+Y	CMD151	AUFFANGEN · LANG · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten länger auffangen	AUFFANGEN · LANG · DIES	NONE	NO
E374	f83r	B6	B6-S001	S_STATION_NACHTRAG	qekey	PROC171	E+K+E+Y	CMD032	KURZ · ZUDOSIEREN · KURZ · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten kurz zugeben	KURZ · ZUFUEHREN · KURZ · DIES	K	YES
E375	f83r	B6	B6-S001	S_STATION_NACHTRAG	raly	PROC172	R+AL+Y	CMD127	KUEHLEN · ZIEL · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	KUEHLEN · ZIEL · DIES	NONE	NO
E376	f83r	B6	B6-S001	S_STATION_NACHTRAG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	FORTSETZEN	NONE	NO
E377	f83r	B6	B6-S001	S_STATION_NACHTRAG	daiin	PROC009	AIIN	CMD001	MASS	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	MASS	NONE	NO
E378	f83r	B6	B6-S001	S_STATION_NACHTRAG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	FORTSETZEN	NONE	NO
E379	f83r	B6	B6-S001	S_STATION_NACHTRAG	dain	PROC156	AIN	CMD002	PORTION	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	PORTION	NONE	NO
E380	f83r	B6	B6-S001	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	DIES	NONE	NO
E381	f83r	B6	B6-S001	S_STATION_NACHTRAG	ldalor	PROC173	L+AL+OR	CMD053	WEITERLEITEN · ZIEL · ANSATZ	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	FUEHREN · ZIEL · ANSATZ	L	YES
