gdt513_recipe_id	component_recipe	event_count	surface_count	surfaces	physical_page_count	physical_pages	registers	record_roles	component_trace_de	best_support_tier	running_recipe_event_count	running_recipe_surface_count	page_private_event_count	meaning_complete_for_every_event	guard
G513-R211	OT+E+O+AIIN	1	1	oteodaiin	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R212	OT+E+O+AL	1	1	oteoal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R213	OT+E+O+AR+AR	1	1	oteoarar	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · AUSGANG · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R214	OT+E+O+EE+Y	1	1	oteoeey	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [EE:STEUERUNG=GRAD II] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R215	OT+E+O+SH+E+Y	1	1	oteoshey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R216	OT+E+O+S_ADDR	1	1	oteos	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	7	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R217	OT+E+O+S_ADDR+AIIN	1	1	oteosaiin	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R218	OT+E+O+S_ADDR+AL	1	1	oteosal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER] · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R219	OT+E+O+T+E+O+T+SH+O	1	1	oteoteotsho	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R220	OT+E+O+T+E+Y	2	1	oteotey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R221	OT+E+O+Y	4	1	oteody	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	4	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R222	OT+E+OL	1	1	oteol	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	6	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R223	OT+E+OR	1	1	qoteor	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · EINHEIT	A_EXACT_RUNNING_SURFACE_RECIPE	2	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R224	OT+E+Y	1	1	otey	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	16	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R225	OT+EE+AL	2	2	oteeal|qoteeal	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · ZIELORT	E_LOCAL_RECIPE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R226	OT+EE+AM_ADDR	1	1	oteeam	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R227	OT+EE+AR	1	1	oteedar	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R228	OT+EE+DY	2	1	oteedy	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	26	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R229	OT+EE+O	2	1	oteeo	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R230	OT+EE+O+AL	1	1	oteeoal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R231	OT+EE+O+DY	2	1	oteeody	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	2	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R232	OT+EE+O+S_ADDR	1	1	oteeos	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R233	OT+EE+S_ADDR	1	1	otees	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · [S_ADDR:LOKALSTRUKTUR=HIER]	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R234	OT+EE+Y	5	1	oteey	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	22	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R235	OT+EE+Y+S	1	1	oteeys	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [EE:STEUERUNG=GRAD II] · POSTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R236	OT+EEE+OR	1	1	oteeeor	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [EEE:STEUERUNG=GRAD III] · EINHEIT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R237	OT+O+AIIN	1	1	otoaiin	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R238	OT+O+AL	1	1	otodal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R239	OT+O+AR	1	1	otoar	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R240	OT+O+CHD+Y	1	1	otochedy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · BEARBEITEN · POSTEN	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R241	OT+O+DY	2	1	otody	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	4	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R242	OT+O+E+AR	1	1	qotoear	1	f67r2	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R243	OT+OK+EEE+Y	1	1	otokeeey	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · SETZEN · [EEE:STEUERUNG=GRAD III] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R244	OT+OK+Y	1	1	otoky	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	DANACH · SETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R245	OT+OL	1	1	otol	1	f68r1	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	9	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R246	OT+OL+AL	1	1	otolal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · FORTSETZEN · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R247	OT+OL+OR	1	1	otolor	1	f67r2	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · FORTSETZEN · EINHEIT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R248	OT+OL+Y	1	1	otoly	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · FORTSETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R249	OT+OR	3	1	otor	3	f68r1|f70v|f88r	CELESTIAL|PHARMA	ITINERARY_OR_ADDRESS_CARD	DANACH · EINHEIT	A_EXACT_RUNNING_SURFACE_RECIPE	8	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R250	OT+OR+CH+E+T+Y	1	1	otorchety	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	DANACH · EINHEIT · NEHMEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R251	OT+SH+E+O	1	1	otsheo	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R252	OT+SH+E+Y	1	1	otshey	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R253	OT+SH+SH+DY	1	1	otshshdy	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · HALTEN · HALTEN · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R254	OT+Y	3	1	oty	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	33	4	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R255	OT+Y+DA	1	1	otyda	1	f88r	PHARMA	ITINERARY_OR_ADDRESS_CARD	DANACH · POSTEN · [DA:STEUERUNG=ZWEITE STUFE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R256	OT+Y+D_ADDR+Y	1	1	otydy	1	f68r1	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R257	OT+Y+K+CH+S	1	1	otykchs	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · POSTEN · GEBEN · NEHMEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R258	OT+Y+K+E+Y	1	1	otchykey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R259	OT+Y+S	1	1	otys	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · POSTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R260	R+AIIN	1	1	raiin	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	MARKIEREN · WERT	A_EXACT_RUNNING_SURFACE_RECIPE	8	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R261	S	6	1	s	2	f67r2|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN	A_EXACT_RUNNING_SURFACE_RECIPE	38	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R262	S+AIIN	1	1	saiin	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · WERT	A_EXACT_RUNNING_SURFACE_RECIPE	21	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R263	S+AIIN+R	1	1	saiir	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · WERT · MARKIEREN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R264	S+AIN+O	1	1	saino	1	f75r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · ANTEIL · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R265	S+AL	3	1	sal	2	f70v|f75r	BIOLOGICAL|CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	10	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R266	S+AL+DA+L	1	1	saldal	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · ZIELORT · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R267	S+AL+DY	1	1	saldy	1	f75r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · ZIELORT · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R268	S+AR	2	1	sar	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	15	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R269	S+AR+AL	1	1	saral	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · AUSGANG · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R270	S+AR+Y+D_ADDR+Y	1	1	sarydy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · AUSGANG · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R271	S+A_ADDR+S+OL+DA+L	1	1	sasoldal	1	f83r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · [A_ADDR:LOKALSTRUKTUR=HIER] · WÄHLEN · FORTSETZEN · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R272	S+O+E+AR	1	1	soear	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R273	S+OK+OL+Y	1	1	sokoly	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · SETZEN · FORTSETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R274	S+OR+OR+L	1	1	sororl	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · EINHEIT · EINHEIT · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R275	S+OR+OR+Y	1	1	sorory	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	WÄHLEN · EINHEIT · EINHEIT · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R276	S+Y+K+O+S_ADDR	1	1	sykos	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	WÄHLEN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R277	SECTION_MARKER	9	7	d|k|l|o|q|r|s	1	f76r	BIOLOGICAL	SECTION_MARKER	[ABSCHNITTSMARKE]	G_SECTION_MARKER	0	0	4	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R278	SH+AL	1	1	shal	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R279	SH+E+AL	1	1	sheal	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	5	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R280	SH+E+CTH	1	1	shecth	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R281	SH+E+K+CH+Y	1	1	shekchy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · NEHMEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R282	SH+E+O	2	1	sheo	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	5	1	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
