locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f86v6.30	f86v6	T	B	f86v6.30|P01|f86v6.30|P02|f86v6.30|P03	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	<polkeey> <tshed> <qopchey> <paroiin> <chefchy> <qopar> <qopchedy> <qopydaiin> <qopary>	<polkeey> <tshed> <qopchey> <paroiin> <chefchy> <qopar> <qopchedy> <qopydaiin> <qopary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.31	f86v6	T	B	f86v6.31|P01|f86v6.31|P02|f86v6.31|P03	dair chepy qokaiin olkar olkchdy okaral dar olkchey otytam orom	<dair> <chepy> ich <olkar> <olkchdy> <okaral> vn <olkchey> <otytam> <orom>	<dair> <chepy> ich <olkar> <olkchdy> <okaral> vn <olkchey> <otytam> <orom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.32	f86v6	T	B	f86v6.32|P01|f86v6.32|P02|f86v6.32|P03	qokeey qoeear chsey oky qokar orchey qotar olkchedy qokaiin am	ist <qoeear> <chsey> <oky> was <orchey> <qotar> <olkchedy> ich <am>	ist <qoeear> <chsey> <oky> was <orchey> <qotar> <olkchedy> ich <am>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.33	f86v6	T	B	f86v6.33|P01|f86v6.33|P02|f86v6.33|P03	dar olkaiin ydy lkchedy okeeeykchy dl ld lol sheey qokshey tain g	vn <olkaiin> <ydy> <lkchedy> <okeeeykchy> <dl> <ld> <lol> <sheey> <qokshey> <tain> <g>	vn <olkaiin> <ydy> <lkchedy> <okeeeykchy> <dl> <ld> <lol> <sheey> <qokshey> <tain> <g>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.34	f86v6	T	B	f86v6.34|P01|f86v6.34|P02|f86v6.34|P03	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	<soraiin> mit d <qoteody> an <aiiin> <oeey> <ldaiiin> an <oro> in <kaiiin>	<soraiin> mit d <qoteody> an <aiiin> <oeey> <ldaiiin> an <oro> in <kaiiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.35	f86v6	T	B	f86v6.35|P01|f86v6.35|P02	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	<sar> den <otar> <cheody> <qotaiin> ich in <tey> ich <okar> in	<sar> den <otar> <cheody> <qotaiin> ich in <tey> ich <okar> in	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.36	f86v6	T	B	f86v6.36|P01|f86v6.36|P02|f86v6.36|P03	dairal daiin qokar choltal cthdy qokeey lkaiin olkaiin araiin	<dairal> daz was <choltal> <cthdy> ist <lkaiin> <olkaiin> <araiin>	<dairal> daz was <choltal> <cthdy> ist <lkaiin> <olkaiin> <araiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.37	f86v6	T	B	f86v6.37|P01|f86v6.37|P02|f86v6.37|P03	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	<lshar> <okar> <qoeedy> <qotar> <otal> <olky> sin in <kaiin> <octhair> <lo>	<lshar> <okar> <qoeedy> <qotar> <otal> <olky> sin in <kaiin> <octhair> <lo>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.38	f86v6	T	B	f86v6.38|P01|f86v6.38|P02|f86v6.38|P03	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	<poiin> <otal> <kal> <toror> <olaiin> <okeockhey> <olkeey> <qoedy> <lkaiin> <oltam>	<poiin> <otal> <kal> <toror> <olaiin> <okeockhey> <olkeey> <qoedy> <lkaiin> <oltam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.39	f86v6	T	B	f86v6.39|P01|f86v6.39|P02|f86v6.39|P03	yaiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	<yaiin> vn <otol> von <qoky> <lkor> man <oraiin> <cheoty> <qotaiin> <olkam>	<yaiin> vn <otol> von <qoky> <lkor> man <oraiin> <cheoty> <qotaiin> <olkam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.4	f86v6	T	B	f86v6.4|P01|f86v6.4|P02|f86v6.4|P03	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	<dshor> <shdy> <shor> in den <olkeedy> <shdal> <oteor> <chdar> <lkarchees> <olkar> <dalam>	<dshor> <shdy> <shor> in den <olkeedy> <shdal> <oteor> <chdar> <lkarchees> <olkar> <dalam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.40	f86v6	T	B	f86v6.40|P01|f86v6.40|P02|f86v6.40|P03	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daz mit <qotal> <kshdy> <otar> <shcthdy> <qokol> <chotal> <kar> <olkar> <alky>	daz mit <qotal> <kshdy> <otar> <shcthdy> <qokol> <chotal> <kar> <olkar> <alky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.41	f86v6	T	B	f86v6.41|P01|f86v6.41|P02	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	ich <octhy> <oltchey> <qotal> <lkalol> <sheol> <qotaiin> <ytain> <ytody>	ich <octhy> <oltchey> <qotal> <lkalol> <sheol> <qotaiin> <ytain> <ytody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.42	f86v6	T	B	f86v6.42|P01	otaiin qokain otal otal lt al lkar chdy qotol qokain	sie von <otal> <otal> <lt> ir <lkar> <chdy> <qotol> von	sie von <otal> <otal> <lt> ir <lkar> <chdy> <qotol> von	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.43	f86v6	T	B	f86v6.43|P01|f86v6.43|P02	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	ich <choty> <ytaiin> <chokain> <chocthy> dar <taiin> du <okan>	ich <choty> <ytaiin> <chokain> <chocthy> dar <taiin> du <okan>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.44	f86v6	T	B	f86v6.44|P01|f86v6.44|P02|f86v6.44|P03	shor qoky chorolk chokaiin qoolkaiin qoaiin or aiiin ykedy	<shor> <qoky> <chorolk> <chokaiin> <qoolkaiin> <qoaiin> an <aiiin> <ykedy>	<shor> <qoky> <chorolk> <chokaiin> <qoolkaiin> <qoaiin> an <aiiin> <ykedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.45	f86v6	T	B	f86v6.45|P01|f86v6.45|P02|f86v6.45|P03	paiin otar otolkshy qokshey ar otalky chear aiodam	<paiin> <otar> <otolkshy> <qokshey> mit <otalky> <chear> <aiodam>	<paiin> <otar> <otolkshy> <qokshey> mit <otalky> <chear> <aiodam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.5	f86v6	T	B	f86v6.5|P01|f86v6.5|P02	tar lol chol olkar daiin chear or otshey qokar opchey taiky qokar	<tar> <lol> si <olkar> daz <chear> an <otshey> was <opchey> <taiky> was	<tar> <lol> si <olkar> daz <chear> an <otshey> was <opchey> <taiky> was	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.6	f86v6	T	B	f86v6.6|P01|f86v6.6|P02|f86v6.6|P03	daiin sheol keear or chedy orsheeen qotain odaiin olkeshar qokar ar	daz <sheol> <keear> an der <orsheeen> <qotain> <odaiin> <olkeshar> was mit	daz <sheol> <keear> an der <orsheeen> <qotain> <odaiin> <olkeshar> was mit	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.7	f86v6	T	B	f86v6.7|P01|f86v6.7|P02|f86v6.7|P03	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	ich <ylchedor> an den in an <olkal> an die sin <sar> <orchey> do	ich <ylchedor> an den in an <olkal> an die sin <sar> <orchey> do	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.8	f86v6	T	B	f86v6.8|P01|f86v6.8|P02|f86v6.8|P03	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dar	<ykaiin> <odaiin> <chal> <sair> <ytar> <chody> <ldaly> <chdal> <ykchedy> <lkchedy> vn	<ykaiin> <odaiin> <chal> <sair> <ytar> <chody> <ldaly> <chdal> <ykchedy> <lkchedy> vn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f86v6.9	f86v6	T	B	f86v6.9|P01|f86v6.9|P02	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	<dshor> <ykaiin> vn <sheey> <qokol> ein <otar> mit <aiiin> <qoteeos> den	<dshor> <ykaiin> vn <sheey> <qokol> ein <otar> mit <aiiin> <qoteeos> den	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.1	f87r	H	A	f87r.1|P01|f87r.1|P02|f87r.1|P03	poalshsal shocphor ypchocpheosaiin oteodal saiin	<poalshsal> <shocphor> <ypchocpheosaiin> <oteodal> <saiin>	<poalshsal> <shocphor> <ypchocpheosaiin> <oteodal> <saiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.10	f87r	H	A	f87r.10|P01|f87r.10|P02	sho cthos cheodal ctheody qoty	<sho> <cthos> <cheodal> <ctheody> <qoty>	<sho> <cthos> <cheodal> <ctheody> <qoty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.11	f87r	H	A	f87r.11|P01|f87r.11|P02	psheodshy dal shee saldal shol aldy	<psheodshy> man <shee> <saldal> vnd <aldy>	<psheodshy> man <shee> <saldal> vnd <aldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.12	f87r	H	A	f87r.12|P01|f87r.12|P02	ysheees chetchy teodar otcheol tockhy	<ysheees> <chetchy> <teodar> <otcheol> <tockhy>	<ysheees> <chetchy> <teodar> <otcheol> <tockhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.13	f87r	H	A	f87r.13|P01|f87r.13|P02|f87r.13|P03	keor ckheey shody qoeeeety schody daiin	<keor> <ckheey> <shody> <qoeeeety> <schody> daz	<keor> <ckheey> <shody> <qoeeeety> <schody> daz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.14	f87r	H	A	f87r.14|P01|f87r.14|P02	daiin shol cthey okeol cheor okeeo daiim	daz vnd <cthey> <okeol> <cheor> <okeeo> <daiim>	daz vnd <cthey> <okeol> <cheor> <okeeo> <daiim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.15	f87r	H	A	f87r.15|P01|f87r.15|P02|f87r.15|P03	shos cheol cheos ckhey saiin qockheol daiin	<shos> ein <cheos> <ckhey> <saiin> <qockheol> daz	<shos> ein <cheos> <ckhey> <saiin> <qockheol> daz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.16	f87r	H	A	f87r.16|P01|f87r.16|P02|f87r.16|P03	yteeos cheol dcheeol	<yteeos> ein <dcheeol>	<yteeos> ein <dcheeol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.2	f87r	H	A	f87r.2|P01|f87r.2|P02	dcheeckhos chety cthodal yteodam cpheckhy syty	<dcheeckhos> <chety> <cthodal> <yteodam> <cpheckhy> <syty>	<dcheeckhos> <chety> <cthodal> <yteodam> <cpheckhy> <syty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.3	f87r	H	A	f87r.3|P01|f87r.3|P02|f87r.3|P03	tchos oteedy ykeey ctheody keos shee kchey saiidy	<tchos> <oteedy> <ykeey> <ctheody> <keos> <shee> <kchey> <saiidy>	<tchos> <oteedy> <ykeey> <ctheody> <keos> <shee> <kchey> <saiidy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.4	f87r	H	A	f87r.4|P01	soraiin qockhos cheodor ckheokey chcthody s odar	<soraiin> <qockhos> <cheodor> <ckheokey> <chcthody> ze <odar>	<soraiin> <qockhos> <cheodor> <ckheokey> <chcthody> ze <odar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.5	f87r	H	A	f87r.5|P01|f87r.5|P02	daiin ctheey ckheckhy cthody chor sal dar chor	daz <ctheey> <ckheckhy> <cthody> di <sal> vn di	daz <ctheey> <ckheckhy> <cthody> di <sal> vn di	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.6	f87r	H	A	f87r.6|P01|f87r.6|P02	tos she keodaiin pcheos sheo so shkeody soraiin	<tos> <she> <keodaiin> <pcheos> <sheo> <so> <shkeody> <soraiin>	<tos> <she> <keodaiin> <pcheos> <sheo> <so> <shkeody> <soraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.7	f87r	H	A	f87r.7|P01|f87r.7|P02|f87r.7|P03	yteeodal chokeeody shy kol sals chekol	<yteeodal> <chokeeody> <shy> <kol> <sals> <chekol>	<yteeodal> <chokeeody> <shy> <kol> <sals> <chekol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.8	f87r	H	A	f87r.8|P01|f87r.8|P02|f87r.8|P03	solsheor ysaiin chor cheory kchody	<solsheor> <ysaiin> di <cheory> <kchody>	<solsheor> <ysaiin> di <cheory> <kchody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87r.9	f87r	H	A	f87r.9|P01|f87r.9|P02|f87r.9|P03	sor shocthey oteody dchol saraiin	<sor> <shocthey> <oteody> <dchol> <saraiin>	<sor> <shocthey> <oteody> <dchol> <saraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.1	f87v	H	A	f87v.1|P01|f87v.1|P02|f87v.1|P03	pcheey daiin cphodar shody dcheody todor ochepchody oldar	<pcheey> daz <cphodar> <shody> <dcheody> <todor> <ochepchody> <oldar>	<pcheey> daz <cphodar> <shody> <dcheody> <todor> <ochepchody> <oldar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.10	f87v	H	A	f87v.10|P01|f87v.10|P02|f87v.10|P03	opcheey cthhy cpheckhy cheor chepcheol	<opcheey> <cthhy> <cpheckhy> <cheor> <chepcheol>	<opcheey> <cthhy> <cpheckhy> <cheor> <chepcheol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.11	f87v	H	A	f87v.11|P01|f87v.11|P02|f87v.11|P03	kchor ol cheeol qokodal lseeey keodam	<kchor> in <cheeol> <qokodal> <lseeey> <keodam>	<kchor> in <cheeol> <qokodal> <lseeey> <keodam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.12	f87v	H	A	f87v.12|P01|f87v.12|P02|f87v.12|P03	ytcheo qy chos ckheos cheoy scheol sal dain	<ytcheo> <qy> <chos> <ckheos> <cheoy> <scheol> <sal> wir	<ytcheo> <qy> <chos> <ckheos> <cheoy> <scheol> <sal> wir	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.13	f87v	H	A	f87v.13|P01|f87v.13|P02	ksheol qoar cfhs ykaiin saral aiim am	<ksheol> <qoar> <cfhs> <ykaiin> <saral> <aiim> <am>	<ksheol> <qoar> <cfhs> <ykaiin> <saral> <aiim> <am>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.14	f87v	H	A	f87v.14|P01|f87v.14|P02|f87v.14|P03	san ainy keol dair old aiin atolg	<san> <ainy> <keol> <dair> <old> den <atolg>	<san> <ainy> <keol> <dair> <old> den <atolg>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.15	f87v	H	A	f87v.15|P01|f87v.15|P02|f87v.15|P03	yksho qos arolor or al daraiing	<yksho> <qos> <arolor> an ir <daraiing>	<yksho> <qos> <arolor> an ir <daraiing>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.16	f87v	H	A	f87v.16|P01|f87v.16|P02|f87v.16|P03	saiin olcthr	<saiin> <olcthr>	<saiin> <olcthr>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.2	f87v	H	A	f87v.2|P01|f87v.2|P02|f87v.2|P03	schey ctheey qocthsy s dcheoky scth	<schey> <ctheey> <qocthsy> ze <dcheoky> <scth>	<schey> <ctheey> <qocthsy> ze <dcheoky> <scth>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.3	f87v	H	A	f87v.3|P01|f87v.3|P02|f87v.3|P03	ycheockhy okey cthy yteeor ctos	<ycheockhy> <okey> <cthy> <yteeor> <ctos>	<ycheockhy> <okey> <cthy> <yteeor> <ctos>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.4	f87v	H	A	f87v.4|P01	dcheecthey cthosy ykeeor oky	<dcheecthey> <cthosy> <ykeeor> <oky>	<dcheecthey> <cthosy> <ykeeor> <oky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.5	f87v	H	A	f87v.5|P01|f87v.5|P02|f87v.5|P03	ycheey keeo sal ckhy soiin scheom	<ycheey> <keeo> <sal> <ckhy> <soiin> <scheom>	<ycheey> <keeo> <sal> <ckhy> <soiin> <scheom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.6	f87v	H	A	f87v.6|P01|f87v.6|P02|f87v.6|P03	dcheos shey solchyd oteos cthey	<dcheos> d <solchyd> <oteos> <cthey>	<dcheos> d <solchyd> <oteos> <cthey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.7	f87v	H	A	f87v.7|P01	qotechoep cheos cthey qokeod qokeog	<qotechoep> <cheos> <cthey> <qokeod> <qokeog>	<qotechoep> <cheos> <cthey> <qokeod> <qokeog>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.8	f87v	H	A	f87v.8|P01|f87v.8|P02	shoeey cthey qo cthodol yteodaiin sheol	<shoeey> <cthey> <qo> <cthodol> <yteodaiin> <sheol>	<shoeey> <cthey> <qo> <cthodol> <yteodaiin> <sheol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f87v.9	f87v	H	A	f87v.9|P01|f87v.9|P02	techol qoscheody otol	<techol> <qoscheody> <otol>	<techol> <qoscheody> <otol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.1	f88r	P	A	f88r.1|P01	otorchety	<otorchety>	<otorchety>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.10	f88r	P	A	f88r.10|P01|f88r.10|P02	qokeol cheol saiin cheos cheol doleeey or cheom cheomam	<qokeol> ein <saiin> <cheos> ein <doleeey> an <cheom> <cheomam>	<qokeol> ein <saiin> <cheos> ein <doleeey> an <cheom> <cheomam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.11	f88r	P	A	f88r.11|P01|f88r.11|P02|f88r.11|P03	yokeody cheom qoor chees ykeor shy sam	<yokeody> <cheom> <qoor> <chees> <ykeor> <shy> <sam>	<yokeody> <cheom> <qoor> <chees> <ykeor> <shy> <sam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.12	f88r	P	A	f88r.12|P01	otaldy	<otaldy>	<otaldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.13	f88r	P	A	f88r.13|P01	oram	<oram>	<oram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.14	f88r	P	A	f88r.14|P01	dary	<dary>	<dary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.15	f88r	P	A	f88r.15|P01	okol	<okol>	<okol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.16	f88r	P	A	f88r.16|P01	sorory	<sorory>	<sorory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.17	f88r	P	A	f88r.17|P01|f88r.17|P02	otyda	<otyda>	<otyda>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.18	f88r	P	A	f88r.18|P01|f88r.18|P02|f88r.18|P03	koaiphhy cphol orchor pcheoly otchol oldy sal saly	<koaiphhy> <cphol> <orchor> <pcheoly> <otchol> <oldy> <sal> <saly>	<koaiphhy> <cphol> <orchor> <pcheoly> <otchol> <oldy> <sal> <saly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.19	f88r	P	A	f88r.19|P01|f88r.19|P02	dchey chokol daiin qoekol qoekol qockhol okol cheol	<dchey> <chokol> daz <qoekol> <qoekol> <qockhol> <okol> ein	<dchey> <chokol> daz <qoekol> <qoekol> <qockhol> <okol> ein	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.2	f88r	P	A	f88r.2|P01|f88r.2|P02	oral	<oral>	<oral>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.20	f88r	P	A	f88r.20|P01|f88r.20|P02|f88r.20|P03	dsheol qokeey s chy saiin chor oteor aiin chosals	<dsheol> ist ze dar <saiin> di <oteor> den <chosals>	<dsheol> ist ze dar <saiin> di <oteor> den <chosals>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.21	f88r	P	A	f88r.21|P01|f88r.21|P02|f88r.21|P03	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	<teol> di <olsheody> <qokeol> <shoikhy> in <sheeol> <sheol> <dg>	<teol> di <olsheody> <qokeol> <shoikhy> in <sheeol> <sheol> <dg>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.22	f88r	P	A	f88r.22|P01|f88r.22|P02	ychey okaiin chol cheor ol chorcholsal	<ychey> du si <cheor> in <chorcholsal>	<ychey> du si <cheor> in <chorcholsal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.23	f88r	P	A	f88r.23|P01	ofyskydal	<ofyskydal>	<ofyskydal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.24	f88r	P	A	f88r.24|P01|f88r.24|P02|f88r.24|P03	otoram	<otoram>	<otoram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.25	f88r	P	A	f88r.25|P01	ofaldo	<ofaldo>	<ofaldo>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.26	f88r	P	A	f88r.26|P01|f88r.26|P02|f88r.26|P03	poeear sheoky olkeey cthol poldy s okoldy	<poeear> <sheoky> <olkeey> <cthol> <poldy> ze <okoldy>	<poeear> <sheoky> <olkeey> <cthol> <poldy> ze <okoldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.27	f88r	P	A	f88r.27|P01|f88r.27|P02	qokol chol qokol qokol chol cheey or aiin oldal	<qokol> si <qokol> <qokol> si dem an den <oldal>	<qokol> si <qokol> <qokol> si dem an den <oldal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.28	f88r	P	A	f88r.28|P01|f88r.28|P02	ykar cheol chol chey ckhey s or shear ar alsy	<ykar> ein si des <ckhey> ze an <shear> mit <alsy>	<ykar> ein si des <ckhey> ze an <shear> mit <alsy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.29	f88r	P	A	f88r.29|P01|f88r.29|P02|f88r.29|P03	kor chey qokol cheol chody qokol kchor chol dal	<kor> des <qokol> ein <chody> <qokol> <kchor> si man	<kor> des <qokol> ein <chody> <qokol> <kchor> si man	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.3	f88r	P	A	f88r.3|P01	orald	<orald>	<orald>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.30	f88r	P	A	f88r.30|P01	ykeeey cheor cheotey cheol qokeor chetchy ofal	<ykeeey> <cheor> <cheotey> ein <qokeor> <chetchy> <ofal>	<ykeeey> <cheor> <cheotey> ein <qokeor> <chetchy> <ofal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.31	f88r	P	A	f88r.31|P01|f88r.31|P02	dar chear chol dol qoekeor cheom	vn <chear> si <dol> <qoekeor> <cheom>	vn <chear> si <dol> <qoekeor> <cheom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.4	f88r	P	A	f88r.4|P01	oldar	<oldar>	<oldar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.5	f88r	P	A	f88r.5|P01	otoky	<otoky>	<otoky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.6	f88r	P	A	f88r.6|P01	otaly	<otaly>	<otaly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.7	f88r	P	A	f88r.7|P01|f88r.7|P02|f88r.7|P03	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	<dorsheoy> <ctheol> <qockhey> <dory> <sheor> <sholfchor> man <chcthol>	<dorsheoy> <ctheol> <qockhey> <dory> <sheor> <sholfchor> man <chcthol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.8	f88r	P	A	f88r.8|P01|f88r.8|P02|f88r.8|P03	sal sheom kol chear shekor qokor daiin sar raiin oky sam	<sal> <sheom> <kol> <chear> <shekor> <qokor> daz <sar> <raiin> <oky> <sam>	<sal> <sheom> <kol> <chear> <shekor> <qokor> daz <sar> <raiin> <oky> <sam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88r.9	f88r	P	A	f88r.9|P01	oain or om otam okeom cheeor qokeody dar or om cheody	<oain> an <om> <otam> <okeom> <cheeor> <qokeody> vn an <om> <cheody>	<oain> an <om> <otam> <okeom> <cheeor> <qokeody> vn an <om> <cheody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.1	f88v	P	A	f88v.1|P01|f88v.1|P02|f88v.1|P03	okalyd	<okalyd>	<okalyd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.10	f88v	P	A	f88v.10|P01|f88v.10|P02|f88v.10|P03	dar cheorol chekol daraly	vn <cheorol> <chekol> <daraly>	vn <cheorol> <chekol> <daraly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.11	f88v	P	A	f88v.11|P01	otoram	<otoram>	<otoram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.12	f88v	P	A	f88v.12|P01|f88v.12|P02	otory	<otory>	<otory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.13	f88v	P	A	f88v.13|P01	cheosdy	<cheosdy>	<cheosdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.14	f88v	P	A	f88v.14|P01	okaiin	du	du	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f88v.15	f88v	P	A	f88v.15|P01|f88v.15|P02|f88v.15|P03	kosholdy qotody opykey oldaiin qoteody yfolaiin oraiin	<kosholdy> <qotody> <opykey> <oldaiin> <qoteody> <yfolaiin> <oraiin>	<kosholdy> <qotody> <opykey> <oldaiin> <qoteody> <yfolaiin> <oraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
