owner_row_id	layer	page	source_id	record_or_diagram	locus	owner_mode	visible_owner	visible_basis	concrete_silent_argument_default	strongest_rival	confidence	v69_revision
R4O247	ASTRO_LOCUS	f69v	f69v.1	A3	f69v.1	PAGE_OWNER_ONLY	LEFT_APPROX_28_PLACE_WHEEL	first large circumtext block belongs to the left wheel region	the left approximately 28-place celestial wheel	general introduction to all three wheels	MEDIUM	LOCALIZE_28_TO_LEFT_WHEEL
R4O248	ASTRO_LOCUS	f69v	f69v.2	A3	f69v.2	PAGE_OWNER_ONLY	MIDDLE_LOBED_WHEEL	second large circumtext block belongs to the middle wheel region	the middle coarsely lobed celestial wheel	continuation of the left wheel text	MEDIUM	SEPARATE_MIDDLE_WHEEL_NAMESPACE
R4O249	ASTRO_LOCUS	f69v	f69v.3	A3	f69v.3	PAGE_OWNER_ONLY	RIGHT_FACE_PETAL_WHEEL_AND_PROSE	third large block belongs to the right wheel/prose panel	the right face-centred wheel or its explanatory prose	general introduction to the sheet	LOW	SEPARATE_RIGHT_WHEEL_NAMESPACE
R4O250	ASTRO_LOCUS	f69v	f69v.4	A3	f69v.4	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 01	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O251	ASTRO_LOCUS	f69v	f69v.5	A3	f69v.5	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 02	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O252	ASTRO_LOCUS	f69v	f69v.6	A3	f69v.6	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 03	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O253	ASTRO_LOCUS	f69v	f69v.7	A3	f69v.7	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 04	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O254	ASTRO_LOCUS	f69v	f69v.8	A3	f69v.8	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 05	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O255	ASTRO_LOCUS	f69v	f69v.9	A3	f69v.9	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 06	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O256	ASTRO_LOCUS	f69v	f69v.10	A3	f69v.10	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 07	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O257	ASTRO_LOCUS	f69v	f69v.11	A3	f69v.11	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 08	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O258	ASTRO_LOCUS	f69v	f69v.12	A3	f69v.12	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 09	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O259	ASTRO_LOCUS	f69v	f69v.13	A3	f69v.13	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 10	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O260	ASTRO_LOCUS	f69v	f69v.14	A3	f69v.14	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 11	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O261	ASTRO_LOCUS	f69v	f69v.15	A3	f69v.15	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 12	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O262	ASTRO_LOCUS	f69v	f69v.16	A3	f69v.16	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 13	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O263	ASTRO_LOCUS	f69v	f69v.17	A3	f69v.17	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 14	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O264	ASTRO_LOCUS	f69v	f69v.18	A3	f69v.18	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 15	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O265	ASTRO_LOCUS	f69v	f69v.19	A3	f69v.19	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 16	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O266	ASTRO_LOCUS	f69v	f69v.20	A3	f69v.20	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 17	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O267	ASTRO_LOCUS	f69v	f69v.21	A3	f69v.21	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 18	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O268	ASTRO_LOCUS	f69v	f69v.22	A3	f69v.22	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 19	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O269	ASTRO_LOCUS	f69v	f69v.23	A3	f69v.23	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 20	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O270	ASTRO_LOCUS	f69v	f69v.24	A3	f69v.24	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 21	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O271	ASTRO_LOCUS	f69v	f69v.25	A3	f69v.25	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 22	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O272	ASTRO_LOCUS	f69v	f69v.26	A3	f69v.26	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 23	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O273	ASTRO_LOCUS	f69v	f69v.27	A3	f69v.27	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 24	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O274	ASTRO_LOCUS	f69v	f69v.28	A3	f69v.28	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 25	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O275	ASTRO_LOCUS	f69v	f69v.29	A3	f69v.29	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 26	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O276	ASTRO_LOCUS	f69v	f69v.30	A3	f69v.30	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 27	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
R4O277	ASTRO_LOCUS	f69v	f69v.31	A3	f69v.31	DIRECT_VISIBLE	LEFT_WHEEL_RADIAL_PLACE	exactly 28 singleton rule loci align with the visible approximately 28-place left inventory	left-wheel radial place 28	abstract ordinal copied without celestial content	MEDIUM	RETAIN_28_PLACES_WITHOUT_RULE_START_OR_DIRECTION
