owner_row_id	source_level	source_id	page	section	record_or_diagram	locus	member_count	member_ids	v69_formal_role	image_namespace	owner_class	owner_id	ownership_status	technical_silent_argument_default	visible_geometric_basis	strongest_rival	confidence	v69_change	direction_policy	semantic_ceiling
P125	PROSE_FIELD	F125	f83r	BIOLOGICAL	B4	f83r.39	4	352|353|354|355	COMPOSITE_SEQUENCE|STATE_GATE	B4	LOCAL_APPARATUS	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P126	PROSE_FIELD	F126	f83r	BIOLOGICAL	B4	f83r.41	2	356|357	COMPOSITE_SEQUENCE|TERMINAL_DRAIN	B4	LOCAL_APPARATUS	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P127	PROSE_FIELD	F127	f83r	BIOLOGICAL	B4	f83r.41	2	358|359	COMPOSITE_SEQUENCE|TARGET_ASSIGN	B4	LOCAL_APPARATUS	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P128	PROSE_FIELD	F128	f83r	BIOLOGICAL	B4	f83r.44	2	360|361	EXEMPLAR_ONLY|NONE	B4	LOCAL_APPARATUS	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P129	PROSE_FIELD	F129	f83r	BIOLOGICAL	B5	f83r.47	1	362	EXEMPLAR_ONLY|NONE	B5	LOCAL_APPARATUS	B5_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P130	PROSE_FIELD	F130	f83r	BIOLOGICAL	B5	f83r.47	1	363	EXEMPLAR_ONLY|NONE	B5	LOCAL_APPARATUS	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P131	PROSE_FIELD	F131	f83r	BIOLOGICAL	B5	f83r.47	1	364	EXEMPLAR_ONLY|NONE	B5	LOCAL_APPARATUS	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P132	PROSE_FIELD	F132	f83r	BIOLOGICAL	B5	f83r.48	5	365|366|367|368|369	COMPOSITE_SEQUENCE|TARGET_ASSIGN > LINK_ACTIVE > PARAMETER_ASSIGN	B5	LOCAL_APPARATUS	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P133	PROSE_FIELD	F133	f83r	BIOLOGICAL	B5	f83r.49	3	370|371|372	COMPOSITE_SEQUENCE|LINK_ACTIVE	B5	LOCAL_APPARATUS	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P134	PROSE_FIELD	F134	f83r	BIOLOGICAL	B6	f83r.52	4	373|374|375|376	COMPOSITE_SEQUENCE|LINK_ACTIVE	B6	LOCAL_APPARATUS	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	rechter S-Lauf-/Mehrarmknotenposten der f83r-Hauptstation	durchgehender S-Lauf tritt in blauen Knoten mit freien Armen ein	gesamte Paarstation statt rechter Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
P135	PROSE_FIELD	F135	f83r	BIOLOGICAL	B6	f83r.54	5	377|378|379|380|381	COMPOSITE_SEQUENCE|PARAMETER_ASSIGN > LINK_ACTIVE	B6	LOCAL_APPARATUS	B6_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	rechter S-Lauf-/Mehrarmknotenposten der f83r-Hauptstation	durchgehender S-Lauf tritt in blauen Knoten mit freien Armen ein	gesamte Paarstation statt rechter Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	NO_DIRECTION_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A001	ASTRO_LOCUS	f67r2.1	f67r2	ASTRO	A1	f67r2.1	3	1|2|3	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_01	DIRECT_VISIBLE	dieser lokale Sektorplatz 01 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A002	ASTRO_LOCUS	f67r2.2	f67r2	ASTRO	A1	f67r2.2	3	4|5|6	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_02	DIRECT_VISIBLE	dieser lokale Sektorplatz 02 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A003	ASTRO_LOCUS	f67r2.3	f67r2	ASTRO	A1	f67r2.3	3	7|8|9	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_03	DIRECT_VISIBLE	dieser lokale Sektorplatz 03 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A004	ASTRO_LOCUS	f67r2.4	f67r2	ASTRO	A1	f67r2.4	2	10|11	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_04	DIRECT_VISIBLE	dieser lokale Sektorplatz 04 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A005	ASTRO_LOCUS	f67r2.5	f67r2	ASTRO	A1	f67r2.5	2	12|13	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_05	DIRECT_VISIBLE	dieser lokale Sektorplatz 05 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A006	ASTRO_LOCUS	f67r2.6	f67r2	ASTRO	A1	f67r2.6	1	14	COLUMN_KEY	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_06	DIRECT_VISIBLE	dieser lokale Sektorplatz 06 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A007	ASTRO_LOCUS	f67r2.7	f67r2	ASTRO	A1	f67r2.7	3	15|16|17	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	dieser lokale Sektorplatz 07 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A008	ASTRO_LOCUS	f67r2.8	f67r2	ASTRO	A1	f67r2.8	1	18	COLUMN_KEY	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_08	DIRECT_VISIBLE	dieser lokale Sektorplatz 08 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A009	ASTRO_LOCUS	f67r2.9	f67r2	ASTRO	A1	f67r2.9	2	19|20	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_09	DIRECT_VISIBLE	dieser lokale Sektorplatz 09 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A010	ASTRO_LOCUS	f67r2.10	f67r2	ASTRO	A1	f67r2.10	3	21|22|23	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A011	ASTRO_LOCUS	f67r2.11	f67r2	ASTRO	A1	f67r2.11	3	24|25|26	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A012	ASTRO_LOCUS	f67r2.12	f67r2	ASTRO	A1	f67r2.12	2	27|28	COLUMN_KEY|COLUMN_DESCRIPTOR_FRAGMENT	A1_RIGHT_WHEEL	DIAGRAM_SECTOR	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A013	ASTRO_LOCUS	f67r2.13	f67r2	ASTRO	A1	f67r2.13	4	29|30|31|32	LOOKUP_INSTRUCTION_FRAGMENT	A1_RIGHT_WHEEL	RING_TEXT_BAND	A1_RIGHT_RING_BAND_01	INHERITED_VISIBLE	gegenwärtiges Ringband des rechten f67r2-Rades	Schrift folgt einem vorgezeichneten Ringraum des rechten Rades	allgemeine Seitenlegende	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A014	ASTRO_LOCUS	f67r2.14	f67r2	ASTRO	A1	f67r2.14	3	33|34|35	LOOKUP_INSTRUCTION_FRAGMENT	A1_RIGHT_WHEEL	RING_TEXT_BAND	A1_RIGHT_RING_BAND_02	INHERITED_VISIBLE	gegenwärtiges Ringband des rechten f67r2-Rades	Schrift folgt einem vorgezeichneten Ringraum des rechten Rades	allgemeine Seitenlegende	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A015	ASTRO_LOCUS	f67r2.15	f67r2	ASTRO	A1	f67r2.15	1	36	ROW_KEY	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_15	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A016	ASTRO_LOCUS	f67r2.16	f67r2	ASTRO	A1	f67r2.16	4	37|38|39|40	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_16	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A017	ASTRO_LOCUS	f67r2.17	f67r2	ASTRO	A1	f67r2.17	3	41|42|43	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_17	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 17 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A018	ASTRO_LOCUS	f67r2.18	f67r2	ASTRO	A1	f67r2.18	3	44|45|46	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_18	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 18 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A019	ASTRO_LOCUS	f67r2.19	f67r2	ASTRO	A1	f67r2.19	4	47|48|49|50	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_19	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 19 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A020	ASTRO_LOCUS	f67r2.20	f67r2	ASTRO	A1	f67r2.20	2	51|52	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_20	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 20 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A021	ASTRO_LOCUS	f67r2.21	f67r2	ASTRO	A1	f67r2.21	3	53|54|55	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_21	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 21 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A022	ASTRO_LOCUS	f67r2.22	f67r2	ASTRO	A1	f67r2.22	1	56	ROW_KEY	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_22	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 22 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A023	ASTRO_LOCUS	f67r2.23	f67r2	ASTRO	A1	f67r2.23	2	57|58	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_23	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 23 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A024	ASTRO_LOCUS	f67r2.24	f67r2	ASTRO	A1	f67r2.24	3	59|60|61	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_24	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 24 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A025	ASTRO_LOCUS	f67r2.25	f67r2	ASTRO	A1	f67r2.25	1	62	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_25	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 25 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A026	ASTRO_LOCUS	f67r2.26	f67r2	ASTRO	A1	f67r2.26	3	63|64|65	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_26	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 26 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
