owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN128	PROSE_FIELD	F128	f83r	BIOLOGICAL	B4	f83r.44	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN129	PROSE_FIELD	F129	f83r	BIOLOGICAL	B5	f83r.47	1	EXEMPLAR_ONLY	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B5	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN130	PROSE_FIELD	F130	f83r	BIOLOGICAL	B5	f83r.47	1	EXEMPLAR_ONLY	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B5	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN131	PROSE_FIELD	F131	f83r	BIOLOGICAL	B5	f83r.47	1	EXEMPLAR_ONLY	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B5	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN132	PROSE_FIELD	F132	f83r	BIOLOGICAL	B5	f83r.48	5	COMPOSITE_SEQUENCE	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B5	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN133	PROSE_FIELD	F133	f83r	BIOLOGICAL	B5	f83r.49	3	COMPOSITE_SEQUENCE	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B5	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN134	PROSE_FIELD	F134	f83r	BIOLOGICAL	B6	f83r.52	4	COMPOSITE_SEQUENCE	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B6	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN135	PROSE_FIELD	F135	f83r	BIOLOGICAL	B6	f83r.54	5	COMPOSITE_SEQUENCE	UNRESOLVED	UNRESOLVED_AMONG_F83R_LOCAL_FIGURE_VESSELS	Das Masterexemplar benennt eine lokale f83r-Szene; aus dem Bild allein ist für diesen Nachtrag keine einzelne Szene auswählbar.	F83R_RIGHT_S_CONDUIT_AND_HUB_ASSEMBLY	LOW	YES	Die B5/B6-Nachträge besitzen keinen belastbaren eigenen Bildanker; V69s Übergabe- und Kaltbecken sind erfunden.	B83_TAIL_B6	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN136	ASTRO_LOCUS	ASTRO:f67r2:f67r2.1	f67r2	ASTRO	A1	f67r2.1	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_01	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN137	ASTRO_LOCUS	ASTRO:f67r2:f67r2.2	f67r2	ASTRO	A1	f67r2.2	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_02	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN138	ASTRO_LOCUS	ASTRO:f67r2:f67r2.3	f67r2	ASTRO	A1	f67r2.3	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_03	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN139	ASTRO_LOCUS	ASTRO:f67r2:f67r2.4	f67r2	ASTRO	A1	f67r2.4	2	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_04	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN140	ASTRO_LOCUS	ASTRO:f67r2:f67r2.5	f67r2	ASTRO	A1	f67r2.5	2	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_05	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN141	ASTRO_LOCUS	ASTRO:f67r2:f67r2.6	f67r2	ASTRO	A1	f67r2.6	1	COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_06	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN142	ASTRO_LOCUS	ASTRO:f67r2:f67r2.7	f67r2	ASTRO	A1	f67r2.7	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_07	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN143	ASTRO_LOCUS	ASTRO:f67r2:f67r2.8	f67r2	ASTRO	A1	f67r2.8	1	COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_08	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN144	ASTRO_LOCUS	ASTRO:f67r2:f67r2.9	f67r2	ASTRO	A1	f67r2.9	2	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_09	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN145	ASTRO_LOCUS	ASTRO:f67r2:f67r2.10	f67r2	ASTRO	A1	f67r2.10	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_10	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN146	ASTRO_LOCUS	ASTRO:f67r2:f67r2.11	f67r2	ASTRO	A1	f67r2.11	3	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_11	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN147	ASTRO_LOCUS	ASTRO:f67r2:f67r2.12	f67r2	ASTRO	A1	f67r2.12	2	COLUMN_DESCRIPTOR_FRAGMENT|COLUMN_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_OUTER_SECTOR_12	Der opake Eintrag gehört dem gleich nummerierten sichtbaren Außensektor des linken Rades; sein Inhalt bleibt unbekannt.	F67_RIGHT_CONCENTRIC_RING_STATION	MEDIUM	YES	Die 12er-Serie bleibt lokal am linken Rad statt Teil einer behaupteten 7-mal-12-Matrix zu sein.	A67_LEFT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN148	ASTRO_LOCUS	ASTRO:f67r2:f67r2.13	f67r2	ASTRO	A1	f67r2.13	4	LOOKUP_INSTRUCTION_FRAGMENT	DIRECT_VISIBLE	F67_LEFT_UPPER_PROSE_BLOCK	Der Eintrag gehört zum sichtbaren oberen Prosablock und gilt als Gebrauchshinweis für das linke oder das gepaarte Rad.	F67_LEFT_RADIAL_RING_TEXT	MEDIUM	YES	Der Text wird als lokaler Prosabesitzer statt als semantisch gelesene Lookup-Anweisung geführt.	A67_LEFT_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN149	ASTRO_LOCUS	ASTRO:f67r2:f67r2.14	f67r2	ASTRO	A1	f67r2.14	3	LOOKUP_INSTRUCTION_FRAGMENT	DIRECT_VISIBLE	F67_LEFT_UPPER_PROSE_BLOCK	Der Eintrag gehört zum sichtbaren oberen Prosablock und gilt als Gebrauchshinweis für das linke oder das gepaarte Rad.	F67_LEFT_RADIAL_RING_TEXT	MEDIUM	YES	Der Text wird als lokaler Prosabesitzer statt als semantisch gelesene Lookup-Anweisung geführt.	A67_LEFT_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN150	ASTRO_LOCUS	ASTRO:f67r2:f67r2.15	f67r2	ASTRO	A1	f67r2.15	1	ROW_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_01	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN151	ASTRO_LOCUS	ASTRO:f67r2:f67r2.16	f67r2	ASTRO	A1	f67r2.16	4	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN152	ASTRO_LOCUS	ASTRO:f67r2:f67r2.17	f67r2	ASTRO	A1	f67r2.17	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN153	ASTRO_LOCUS	ASTRO:f67r2:f67r2.18	f67r2	ASTRO	A1	f67r2.18	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN154	ASTRO_LOCUS	ASTRO:f67r2:f67r2.19	f67r2	ASTRO	A1	f67r2.19	4	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN155	ASTRO_LOCUS	ASTRO:f67r2:f67r2.20	f67r2	ASTRO	A1	f67r2.20	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN156	ASTRO_LOCUS	ASTRO:f67r2:f67r2.21	f67r2	ASTRO	A1	f67r2.21	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN157	ASTRO_LOCUS	ASTRO:f67r2:f67r2.22	f67r2	ASTRO	A1	f67r2.22	1	ROW_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_02	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN158	ASTRO_LOCUS	ASTRO:f67r2:f67r2.23	f67r2	ASTRO	A1	f67r2.23	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN159	ASTRO_LOCUS	ASTRO:f67r2:f67r2.24	f67r2	ASTRO	A1	f67r2.24	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN160	ASTRO_LOCUS	ASTRO:f67r2:f67r2.25	f67r2	ASTRO	A1	f67r2.25	1	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN161	ASTRO_LOCUS	ASTRO:f67r2:f67r2.26	f67r2	ASTRO	A1	f67r2.26	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN162	ASTRO_LOCUS	ASTRO:f67r2:f67r2.27	f67r2	ASTRO	A1	f67r2.27	4	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN163	ASTRO_LOCUS	ASTRO:f67r2:f67r2.28	f67r2	ASTRO	A1	f67r2.28	2	ROW_KEY|ROW_REDUNDANCY_FRAGMENT	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_03	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN164	ASTRO_LOCUS	ASTRO:f67r2:f67r2.29	f67r2	ASTRO	A1	f67r2.29	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN165	ASTRO_LOCUS	ASTRO:f67r2:f67r2.30	f67r2	ASTRO	A1	f67r2.30	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN166	ASTRO_LOCUS	ASTRO:f67r2:f67r2.31	f67r2	ASTRO	A1	f67r2.31	1	ROW_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_04	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN167	ASTRO_LOCUS	ASTRO:f67r2:f67r2.32	f67r2	ASTRO	A1	f67r2.32	4	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN168	ASTRO_LOCUS	ASTRO:f67r2:f67r2.33	f67r2	ASTRO	A1	f67r2.33	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN169	ASTRO_LOCUS	ASTRO:f67r2:f67r2.34	f67r2	ASTRO	A1	f67r2.34	2	ROW_KEY|ROW_REDUNDANCY_FRAGMENT	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_05	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN170	ASTRO_LOCUS	ASTRO:f67r2:f67r2.35	f67r2	ASTRO	A1	f67r2.35	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN171	ASTRO_LOCUS	ASTRO:f67r2:f67r2.36	f67r2	ASTRO	A1	f67r2.36	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
