segment_id	clause_id	physical_page	segment_order	segment_kind	pattern_id	action_sequence	action_tokens	instruction_ids	spoken_segment_de
P937-S0630	P915-C174	f81v	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0728	umsetzen
P937-S0631	P915-C175	f81v	1	TAUGHT_MACRO	P928-F12	OK>OK>CH	3	P917-I0729|P917-I0730|P917-I0731	ansetzen, dann ansetzen, dann entnehmen
P937-S0632	P915-C175	f81v	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0732	auswählen
P937-S0633	P915-C175	f81v	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0733	umsetzen
P937-S0634	P915-C176	f81v	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0734	ausführen
P937-S0635	P915-C176	f81v	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0734	absetzen
P937-S0636	P915-C177	f81v	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0736	halten
P937-S0637	P915-C177	f81v	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0737	umsetzen
P937-S0638	P915-C177	f81v	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0738	halten
P937-S0639	P915-C177	f81v	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0739	umsetzen
P937-S0640	P915-C177	f81v	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I0740	einstellen
P937-S0641	P915-C177	f81v	6	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0740|P917-I0741	umsetzen und an der neuen Stelle ansetzen
P937-S0642	P915-C177	f81v	7	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0742	entnehmen
P937-S0643	P915-C177	f81v	8	SINGLE_ACTION	SINGLE_T	T	1	P917-I0742	einstellen
P937-S0644	P915-C177	f81v	9	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I0743|P917-I0744	ausführen und einen neuen Zug ansetzen
P937-S0645	P915-C178	f81v	1	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0745|P917-I0746	halten und anschließend zugeben
P937-S0646	P915-C178	f81v	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0747	auffangen
P937-S0647	P915-C179	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0748	ansetzen
P937-S0648	P915-C179	f81v	2	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0749|P917-I0750	halten, dann den Gang ausführen
P937-S0649	P915-C179	f81v	3	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0751	auffangen
P937-S0650	P915-C180	f81v	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0752	einstellen
P937-S0651	P915-C181	f81v	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0753	behandeln
P937-S0652	P915-C181	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0754	halten
P937-S0653	P915-C182	f81v	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0755	entnehmen
P937-S0654	P915-C183	f82r	1	TAUGHT_MACRO	P928-F18	O>SH>OK	3	P917-I0756|P917-I0757	ausführen, dann halten, dann ansetzen
P937-S0655	P915-C183	f82r	2	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0758|P917-I0759	halten, dann erneut ansetzen
P937-S0656	P915-C183	f82r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0760	halten
P937-S0657	P915-C183	f82r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0761	halten
P937-S0658	P915-C183	f82r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0762	umsetzen
P937-S0659	P915-C183	f82r	6	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0763	umsetzen
P937-S0660	P915-C184	f82r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0764|P917-I0765	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0661	P915-C185	f82r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0766|P917-I0767	ansetzen und zur nächsten Stelle umsetzen
P937-S0662	P915-C185	f82r	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0768	ansetzen
P937-S0663	P915-C186	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0770	ansetzen
P937-S0664	P915-C186	f82r	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0771	auffangen
P937-S0665	P915-C186	f82r	3	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0772|P917-I0773	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0666	P915-C186	f82r	4	TAUGHT_MACRO	AUSFUEHREN_BIS_BEREIT	O>CTH	2	P917-I0774	den Gang bis zum Bereitschaftspunkt ausführen
P937-S0667	P915-C186	f82r	5	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0775	behandeln
P937-S0668	P915-C187	f82r	1	TAUGHT_MACRO	P928-F03	OK>SH>OK	3	P917-I0777|P917-I0778|P917-I0779	ansetzen, dann halten, dann ansetzen
P937-S0669	P915-C187	f82r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0780	zugeben
P937-S0670	P915-C187	f82r	3	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0780|P917-I0781	umsetzen und an der neuen Stelle ansetzen
P937-S0671	P915-C188	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0782	ansetzen
P937-S0672	P915-C188	f82r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0783	bereitstellen
P937-S0673	P915-C188	f82r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0784	umsetzen
P937-S0674	P915-C189	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0786	ansetzen
P937-S0675	P915-C189	f82r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0787	auswählen
P937-S0676	P915-C189	f82r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0788	absetzen
P937-S0677	P915-C190	f82r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0789	absetzen
P937-S0678	P915-C190	f82r	2	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0790|P917-I0791	halten, dann erneut ansetzen
P937-S0679	P915-C190	f82r	3	TAUGHT_MACRO	P928-F21	SH>K>CHD	3	P917-I0792|P917-I0793	halten, dann zugeben, dann umsetzen
P937-S0680	P915-C190	f82r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0794	halten
P937-S0681	P915-C191	f82r	1	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0795|P917-I0796	auswählen und ansetzen
P937-S0682	P915-C191	f82r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0797	absetzen
P937-S0683	P915-C192	f82r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0798	halten
P937-S0684	P915-C193	f82r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0799|P917-I0800	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0685	P915-C193	f82r	2	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0801|P917-I0802	halten und anschließend zugeben
P937-S0686	P915-C193	f82r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0803	halten
P937-S0687	P915-C194	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0804	ansetzen
P937-S0688	P915-C195	f82r	1	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I0805	entnehmen und den Gang ausführen
P937-S0689	P915-C195	f82r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0806	kennzeichnen
P937-S0690	P915-C195	f82r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0807|P917-I0808	halten, dann erneut ansetzen
P937-S0691	P915-C195	f82r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0809	umsetzen
P937-S0692	P915-C195	f82r	5	SINGLE_ACTION	SINGLE_S	S	1	P917-I0810	auswählen
P937-S0693	P915-C195	f82r	6	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0810	halten, dann den Gang ausführen
P937-S0694	P915-C195	f82r	7	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0810	spülen
P937-S0695	P915-C195	f82r	8	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0810	bereitstellen
P937-S0696	P915-C195	f82r	9	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0811	ansetzen
P937-S0697	P915-C195	f82r	10	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0812	behandeln
P937-S0698	P915-C195	f82r	11	SINGLE_ACTION	SINGLE_R	R	1	P917-I0813	kennzeichnen
P937-S0699	P915-C195	f82r	12	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I0813|P917-I0814	zweimal nacheinander entnehmen
P937-S0700	P915-C195	f82r	13	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0815	ansetzen
P937-S0701	P915-C196	f82r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0816	zugeben
P937-S0702	P915-C196	f82r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0816|P917-I0817	umsetzen und an der neuen Stelle ansetzen
P937-S0703	P915-C197	f82r	1	TAUGHT_MACRO	P928-F02	O>P>CH	3	P917-I0818|P917-I0819	ausführen, dann einsetzen, dann entnehmen
P937-S0704	P915-C197	f82r	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I0819	ausführen
P937-S0705	P915-C197	f82r	3	SINGLE_ACTION	SINGLE_P	P	1	P917-I0819	einsetzen
P937-S0706	P915-C197	f82r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0819	umsetzen
P937-S0707	P915-C197	f82r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0820	umsetzen
P937-S0708	P915-C197	f82r	6	SINGLE_ACTION	SINGLE_K	K	1	P917-I0821	zugeben
P937-S0709	P915-C198	f82r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0823	ausführen
P937-S0710	P915-C198	f82r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0823	umsetzen
P937-S0711	P915-C198	f82r	3	TAUGHT_MACRO	P928-F05	O>CH>O	3	P917-I0824|P917-I0825	ausführen, dann entnehmen, dann ausführen
P937-S0712	P915-C198	f82r	4	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0826|P917-I0827	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0713	P915-C198	f82r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0827	umsetzen
P937-S0714	P915-C198	f82r	6	SINGLE_ACTION	SINGLE_T	T	1	P917-I0828	einstellen
P937-S0715	P915-C198	f82r	7	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0829	umsetzen
P937-S0716	P915-C199	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0830	ansetzen
P937-S0717	P915-C201	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0832	umsetzen
P937-S0718	P915-C201	f82r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0833	halten
P937-S0719	P915-C201	f82r	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I0834	auswählen
P937-S0720	P915-C201	f82r	4	SINGLE_ACTION	SINGLE_R	R	1	P917-I0835	kennzeichnen
P937-S0721	P915-C201	f82r	5	TAUGHT_MACRO	P928-F07	CH>OK>OK	3	P917-I0836|P917-I0837|P917-I0838	entnehmen, dann ansetzen, dann ansetzen
P937-S0722	P915-C201	f82r	6	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0839|P917-I0840	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0723	P915-C201	f82r	7	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0841	umsetzen
P937-S0724	P915-C202	f82r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0842	zugeben
P937-S0725	P915-C203	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0843	umsetzen
P937-S0726	P915-C204	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0844	ansetzen
P937-S0727	P915-C205	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0845	ansetzen
P937-S0728	P915-C206	f82r	1	TAUGHT_MACRO	ZUGEBEN_DANN_ANSETZEN	K>OK	2	P917-I0846|P917-I0847	zugeben und neu ansetzen
P937-S0729	P915-C206	f82r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0848|P917-I0849	umsetzen und an der neuen Stelle ansetzen
P937-S0730	P915-C207	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0850	umsetzen
P937-S0731	P915-C208	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0851	ansetzen
P937-S0732	P915-C209	f82r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0852	halten
P937-S0733	P915-C209	f82r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0853	kennzeichnen
P937-S0734	P915-C209	f82r	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I0854	auswählen
P937-S0735	P915-C209	f82r	4	SINGLE_ACTION	SINGLE_R	R	1	P917-I0855	kennzeichnen
P937-S0736	P915-C209	f82r	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0856	halten
P937-S0737	P915-C210	f82r	1	TAUGHT_MACRO	P928-F16	CHD>OK>OK	3	P917-I0857|P917-I0858|P917-I0859	umsetzen, dann ansetzen, dann ansetzen
P937-S0738	P915-C211	f82r	1	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I0860|P917-I0861	einstellen und danach ansetzen
P937-S0739	P915-C212	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0862	kennzeichnen
P937-S0740	P915-C212	f82r	2	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0862	entnehmen
P937-S0741	P915-C212	f82r	3	SINGLE_ACTION	SINGLE_P	P	1	P917-I0863	einsetzen
P937-S0742	P915-C212	f82r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0863	umsetzen
P937-S0743	P915-C212	f82r	5	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0864	absetzen
P937-S0744	P915-C213	f82r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0865	absetzen
P937-S0745	P915-C214	f82r	1	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0866|P917-I0867	umsetzen und an der neuen Stelle ansetzen
P937-S0746	P915-C214	f82r	2	TAUGHT_MACRO	P928-F24	K>S>OK	3	P917-I0868|P917-I0869|P917-I0870	zugeben, dann auswählen, dann ansetzen
P937-S0747	P915-C214	f82r	3	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0871|P917-I0872	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0748	P915-C215	f82r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0873	entnehmen
P937-S0749	P915-C215	f82r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0874	einsetzen
P937-S0750	P915-C215	f82r	3	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I0874	ausführen, dann den nächsten Posten auswählen
P937-S0751	P915-C215	f82r	4	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0874	spülen
P937-S0752	P915-C215	f82r	5	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0875	ansetzen
P937-S0753	P915-C216	f82r	1	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I0876	umleiten
P937-S0754	P915-C216	f82r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0877	absetzen
P937-S0755	P915-C217	f82r	1	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0878|P917-I0879	halten und anschließend zugeben
P937-S0756	P915-C217	f82r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0880	zugeben
P937-S0757	P915-C217	f82r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0881	absetzen
P937-S0758	P915-C218	f82r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0882	zugeben
P937-S0759	P915-C218	f82r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0883	zugeben
P937-S0760	P915-C219	f82r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I0884	auswählen
P937-S0761	P915-C219	f82r	2	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0884	spülen
P937-S0762	P915-C219	f82r	3	TAUGHT_MACRO	P928-F16	CHD>OK>OK	3	P917-I0885|P917-I0886|P917-I0887	umsetzen, dann ansetzen, dann ansetzen
P937-S0763	P915-C219	f82r	4	SINGLE_ACTION	SINGLE_R	R	1	P917-I0888	kennzeichnen
P937-S0764	P915-C219	f82r	5	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0889|P917-I0890	halten, dann erneut ansetzen
P937-S0765	P915-C219	f82r	6	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0891|P917-I0892	halten und anschließend zugeben
P937-S0766	P915-C219	f82r	7	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0893	ansetzen
P937-S0767	P915-C219	f82r	8	SINGLE_ACTION	SINGLE_R	R	1	P917-I0894	kennzeichnen
P937-S0768	P915-C219	f82r	9	SINGLE_ACTION	SINGLE_S	S	1	P917-I0894	auswählen
P937-S0769	P915-C219	f82r	10	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0895	halten
P937-S0770	P915-C219	f82r	11	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0896	bereitstellen
P937-S0771	P915-C219	f82r	12	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0897|P917-I0898	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0772	P915-C220	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0899	umsetzen
P937-S0773	P915-C221	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0900	ansetzen
P937-S0774	P915-C222	f82r	1	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I0901|P917-I0902	einen Anteil entnehmen und ansetzen
P937-S0775	P915-C222	f82r	2	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I0902|P917-I0903	ausführen, dann den nächsten Posten auswählen
P937-S0776	P915-C222	f82r	3	SINGLE_ACTION	SINGLE_R	R	1	P917-I0904	kennzeichnen
P937-S0777	P915-C222	f82r	4	TAUGHT_MACRO	ANSETZEN_DANN_ZUGEBEN	OK>K	2	P917-I0905|P917-I0906	ansetzen und zugeben
P937-S0778	P915-C222	f82r	5	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0907	ansetzen
P937-S0779	P915-C222	f82r	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I0908	kennzeichnen
P937-S0780	P915-C223	f82r	1	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I0910	ausführen, dann den nächsten Posten auswählen
P937-S0781	P915-C224	f82r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0911	halten
P937-S0782	P915-C224	f82r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0912	halten
P937-S0783	P915-C225	f82r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0913	absetzen
P937-S0784	P915-C225	f82r	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I0914	ausführen
P937-S0785	P915-C225	f82r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0915	umsetzen
P937-S0786	P915-C226	f82r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0916	halten
P937-S0787	P915-C226	f82r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0917	kennzeichnen
P937-S0788	P915-C226	f82r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0918|P917-I0919	halten, dann erneut ansetzen
P937-S0789	P915-C227	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0920	umsetzen
P937-S0790	P915-C227	f82r	2	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I0921	entnehmen, dann den nächsten Posten auswählen
P937-S0791	P915-C227	f82r	3	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0922|P917-I0923	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0792	P915-C227	f82r	4	SINGLE_ACTION	SINGLE_P	P	1	P917-I0924	einsetzen
P937-S0793	P915-C227	f82r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0924	umsetzen
P937-S0794	P915-C228	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0925	kennzeichnen
P937-S0795	P915-C228	f82r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0925	halten
P937-S0796	P915-C229	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0927	ansetzen
P937-S0797	P915-C230	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0928	kennzeichnen
P937-S0798	P915-C230	f82r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0928	absetzen
P937-S0799	P915-C232	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0930	ansetzen
P937-S0800	P915-C233	f82r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0931	ausführen
P937-S0801	P915-C233	f82r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0931	umsetzen
P937-S0802	P915-C234	f82r	1	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I0932	ansetzen und den Gang ausführen
P937-S0803	P915-C234	f82r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0933	absetzen
P937-S0804	P915-C235	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0934	ansetzen
P937-S0805	P915-C236	f82r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0935	entnehmen
P937-S0806	P915-C236	f82r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0935	bereitstellen
P937-S0807	P915-C236	f82r	3	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0936	ansetzen
P937-S0808	P915-C236	f82r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0937	halten
P937-S0809	P915-C236	f82r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0938	umsetzen
P937-S0810	P915-C237	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0939	ansetzen
P937-S0811	P915-C238	f82r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0940	umsetzen
P937-S0812	P915-C239	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0941	kennzeichnen
P937-S0813	P915-C239	f82r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0941|P917-I0942	umsetzen und an der neuen Stelle ansetzen
P937-S0814	P915-C240	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0944	kennzeichnen
P937-S0815	P915-C240	f82r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0945	absetzen
P937-S0816	P915-C241	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0946	ansetzen
P937-S0817	P915-C241	f82r	2	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0947	spülen
P937-S0818	P915-C242	f82r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0948	ansetzen
P937-S0819	P915-C243	f82r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0949	kennzeichnen
P937-S0820	P915-C243	f82r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0950	kennzeichnen
P937-S0821	P915-C243	f82r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0950	halten
P937-S0822	P915-C243	f82r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0951	umsetzen
P937-S0823	P915-C244	f82r	1	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I0952|P917-I0953	einen Anteil entnehmen und ansetzen
P937-S0824	P915-C244	f82r	2	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0954	entnehmen
P937-S0825	P915-C244	f82r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0955	umsetzen
P937-S0826	P915-C244	f82r	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I0956	einstellen
P937-S0827	P915-C244	f82r	5	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0957	absetzen
P937-S0828	P915-C244	f82r	6	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0958	entnehmen
P937-S0829	P915-C244	f82r	7	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0959	halten
P937-S0830	P915-C244	f82r	8	SINGLE_ACTION	SINGLE_R	R	1	P917-I0960	kennzeichnen
P937-S0831	P915-C244	f82r	9	SINGLE_ACTION	SINGLE_R	R	1	P917-I0961	kennzeichnen
P937-S0832	P915-C244	f82r	10	SINGLE_ACTION	SINGLE_S	S	1	P917-I0962	auswählen
P937-S0833	P915-C244	f82r	11	SINGLE_ACTION	SINGLE_R	R	1	P917-I0963	kennzeichnen
P937-S0834	P915-C245	f83r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0965	einstellen
P937-S0835	P915-C245	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0965	umsetzen
P937-S0836	P915-C245	f83r	3	SINGLE_ACTION	SINGLE_P	P	1	P917-I0966	einsetzen
P937-S0837	P915-C245	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0966	umsetzen
P937-S0838	P915-C245	f83r	5	SINGLE_ACTION	SINGLE_O	O	1	P917-I0967	ausführen
P937-S0839	P915-C245	f83r	6	SINGLE_ACTION	SINGLE_P	P	1	P917-I0967	einsetzen
P937-S0840	P915-C246	f83r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0968	entnehmen
P937-S0841	P915-C246	f83r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0968	einsetzen
P937-S0842	P915-C246	f83r	3	SINGLE_ACTION	SINGLE_P	P	1	P917-I0969	einsetzen
P937-S0843	P915-C246	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0969	umsetzen
P937-S0844	P915-C246	f83r	5	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0970	absetzen
