clause_id	physical_page	register	page_model	start_event	end_event	events	action_tokens	macro_segments	single_segments	macro_action_tokens	source_quantity_inventory	target_path_inventory	grade_inventory	end_reason	natural_macro_translation_de
P915-C203	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1220	P912-E1220	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C204	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1221	P912-E1221	1	1	0	1	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: kurz. Schritt schließen.
P915-C205	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1222	P912-E1222	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C206	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1223	P912-E1229	7	4	2	0	4	Entnahmestelle oder bezeichnetes Teil;Sollmaß	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: zugeben und neu ansetzen; dann umsetzen und an der neuen Stelle ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C207	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1230	P912-E1230	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C208	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1231	P912-E1231	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C209	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1232	P912-E1241	10	5	0	5	0	Ansatz;Sollmaß	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann kennzeichnen; dann auswählen; dann kennzeichnen; dann halten. Einsatz: Ansatz, Sollmaß; Grad: kurz, länger. Schritt schließen.
P915-C210	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1242	P912-E1245	4	3	1	0	3	NONE	NONE	kurz;länger;vollständig	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen, dann ansetzen, dann ansetzen. Grad: kurz, länger, vollständig. Schritt schließen.
P915-C211	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1246	P912-E1247	2	2	1	0	2	Entnahmestelle oder bezeichnetes Teil	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen und danach ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C212	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1248	P912-E1251	4	5	0	5	0	Portion	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann entnehmen; dann einsetzen; dann umsetzen; dann absetzen. Einsatz: Portion; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C213	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1252	P912-E1252	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen. Schritt schließen.
P915-C214	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1253	P912-E1264	12	7	3	0	7	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß;Portion	Ziel- oder Anschlussstelle;weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen und an der neuen Stelle ansetzen; dann zugeben, dann auswählen, dann ansetzen; dann in zwei aufeinanderfolgenden Zügen ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: länger. Schritt schließen.
P915-C215	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1265	P912-E1267	3	6	1	4	2	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: entnehmen; dann einsetzen; dann ausführen, dann den nächsten Posten auswählen; dann spülen; dann ansetzen. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C216	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1268	P912-E1269	2	2	0	2	0	NONE	Ziel- oder Anschlussstelle	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umleiten; dann absetzen. Weg: Ziel- oder Anschlussstelle. Schritt schließen.
P915-C217	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1270	P912-E1273	4	4	1	2	2	Entnahmestelle oder bezeichnetes Teil;Sollmaß	weiterer Lauf	kurz;vollständig	LICENSED_DY_CLOSE	An der gezeigten Station: halten und anschließend zugeben; dann zugeben; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: weiterer Lauf; Grad: kurz, vollständig. Schritt schließen.
P915-C218	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1274	P912-E1277	4	2	0	2	0	Auszug;Sollmaß	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: zugeben; dann zugeben. Einsatz: Auszug, Sollmaß; Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C219	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1278	P912-E1300	23	17	4	8	9	Entnahmestelle oder bezeichnetes Teil;Auszug;Sollmaß	Ziel- oder Anschlussstelle;weiterer Lauf;Durchlass	kurz;länger;vollständig	LICENSED_DY_CLOSE	An der gezeigten Station: auswählen; dann spülen; dann umsetzen, dann ansetzen, dann ansetzen; dann kennzeichnen; dann halten, dann erneut ansetzen; dann halten und anschließend zugeben; dann ansetzen; dann kennzeichnen; dann auswählen; dann halten; dann bereitstellen; dann in zwei aufeinanderfolgenden Zügen ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Auszug, Sollmaß; Weg: Ziel- oder Anschlussstelle, weiterer Lauf, Durchlass; Grad: kurz, länger, vollständig. Schritt schließen.
P915-C220	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1301	P912-E1301	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C221	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1302	P912-E1303	2	1	0	1	0	Entnahmestelle oder bezeichnetes Teil	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C222	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1304	P912-E1312	9	9	3	3	6	Entnahmestelle oder bezeichnetes Teil;Sollmaß	Ziel- oder Anschlussstelle;weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: einen Anteil entnehmen und ansetzen; dann ausführen, dann den nächsten Posten auswählen; dann kennzeichnen; dann ansetzen und zugeben; dann ansetzen; dann kennzeichnen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C223	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1313	P912-E1314	2	2	1	0	2	Entnahmestelle oder bezeichnetes Teil	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen, dann den nächsten Posten auswählen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: kurz. Schritt schließen.
P915-C224	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1315	P912-E1316	2	2	0	2	0	NONE	Ziel- oder Anschlussstelle	länger	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann halten. Weg: Ziel- oder Anschlussstelle; Grad: länger. Schritt schließen.
P915-C225	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1317	P912-E1319	3	3	0	3	0	NONE	weiterer Lauf;Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen; dann ausführen; dann umsetzen. Weg: weiterer Lauf, Durchlass; Grad: kurz. Schritt schließen.
P915-C226	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1320	P912-E1324	5	4	1	2	2	Entnahmestelle oder bezeichnetes Teil	weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann kennzeichnen; dann halten, dann erneut ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C227	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1325	P912-E1332	8	7	2	3	4	Entnahmestelle oder bezeichnetes Teil;Sollmaß	Ziel- oder Anschlussstelle;weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen; dann entnehmen, dann den nächsten Posten auswählen; dann in zwei aufeinanderfolgenden Zügen ansetzen; dann einsetzen; dann umsetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C228	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1333	P912-E1334	2	2	0	2	0	NONE	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann halten. Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C229	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1335	P912-E1335	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C230	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1336	P912-E1336	1	2	0	2	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann absetzen. Schritt schließen.
P915-C231	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1337	P912-E1337	1	0	0	0	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Grad: länger. Schritt schließen.
P915-C232	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1338	P912-E1338	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C233	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1339	P912-E1339	1	2	0	2	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen; dann umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C234	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1340	P912-E1341	2	3	1	1	2	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und den Gang ausführen; dann absetzen. Schritt schließen.
P915-C235	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1342	P912-E1342	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C236	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1343	P912-E1351	9	5	0	5	0	Entnahmestelle oder bezeichnetes Teil;Sollmaß	weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: entnehmen; dann bereitstellen; dann ansetzen; dann halten; dann umsetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C237	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1352	P912-E1352	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C238	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1353	P912-E1353	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C239	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1354	P912-E1356	3	3	1	1	2	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann umsetzen und an der neuen Stelle ansetzen. Grad: kurz. Schritt schließen.
P915-C240	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1357	P912-E1363	7	2	0	2	0	Auszug;Sollmaß	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann absetzen. Einsatz: Auszug, Sollmaß; Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C241	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1364	P912-E1365	2	2	0	2	0	NONE	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann spülen. Grad: kurz, länger. Schritt schließen.
P915-C242	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1366	P912-E1366	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C243	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1367	P912-E1371	5	4	0	4	0	Entnahmestelle oder bezeichnetes Teil;Auszug	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann kennzeichnen; dann halten; dann umsetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Auszug; Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C244	f82r	BIOLOGICAL	MARKIERTE_STATIONSFOLGE_MIT_DURCHLASS	P912-E1372	P912-E1391	20	12	1	10	2	Entnahmestelle oder bezeichnetes Teil;Ansatz;Auszug;Sollmaß;Portion	weiterer Lauf;Durchlass	kurz;länger	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	An der gezeigten Station: einen Anteil entnehmen und ansetzen; dann entnehmen; dann umsetzen; dann einstellen; dann absetzen; dann entnehmen; dann halten; dann kennzeichnen; dann kennzeichnen; dann auswählen; dann kennzeichnen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Auszug, Sollmaß, Portion; Weg: weiterer Lauf, Durchlass; Grad: kurz, länger. Für die Fortsetzung offenlassen.
P915-C245	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1404	P912-E1406	3	6	0	6	0	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen; dann umsetzen; dann einsetzen; dann umsetzen; dann ausführen; dann einsetzen. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C246	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1407	P912-E1409	3	5	0	5	0	Entnahmestelle oder bezeichnetes Teil	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: entnehmen; dann einsetzen; dann einsetzen; dann umsetzen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: kurz. Schritt schließen.
P915-C247	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1410	P912-E1417	8	9	2	5	4	Sollmaß	weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen; dann einsetzen; dann umsetzen; dann halten, dann erneut ansetzen; dann halten; dann entnehmen, dann den nächsten Posten auswählen; dann halten. Einsatz: Sollmaß; Weg: weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C248	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1418	P912-E1422	5	5	1	3	2	Entnahmestelle oder bezeichnetes Teil;Ansatz	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann entnehmen, dann den nächsten Posten auswählen; dann umsetzen; dann auffangen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz; Grad: kurz, länger. Schritt schließen.
P915-C249	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1423	P912-E1424	2	1	0	1	0	NONE	Ziel- oder Anschlussstelle	länger	LICENSED_DY_CLOSE	An der gezeigten Station: behandeln. Weg: Ziel- oder Anschlussstelle; Grad: länger. Schritt schließen.
P915-C250	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1425	P912-E1428	4	1	0	1	0	Sollmaß	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Einsatz: Sollmaß; Weg: weiterer Lauf. Schritt schließen.
P915-C251	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1429	P912-E1432	4	3	1	1	2	Entnahmestelle oder bezeichnetes Teil;Sollmaß	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: in zwei aufeinanderfolgenden Zügen ansetzen; dann halten. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C252	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1433	P912-E1434	2	2	1	0	2	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen und an der neuen Stelle ansetzen. Grad: kurz. Schritt schließen.
P915-C253	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1435	P912-E1438	4	4	0	4	0	Entnahmestelle oder bezeichnetes Teil;Sollmaß	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: behandeln; dann halten; dann einstellen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Grad: kurz. Schritt schließen.
P915-C254	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1439	P912-E1446	8	5	1	3	2	Entnahmestelle oder bezeichnetes Teil;Sollmaß	Durchlass	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: zugeben; dann umsetzen; dann zweimal nacheinander entnehmen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: Durchlass; Grad: kurz, länger. Schritt schließen.
P915-C255	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1447	P912-E1449	3	3	0	3	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann kennzeichnen; dann umsetzen. Grad: länger. Schritt schließen.
P915-C256	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1450	P912-E1451	2	2	0	2	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen; dann umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C257	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1452	P912-E1454	3	3	1	1	2	NONE	Ziel- oder Anschlussstelle	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen und an der neuen Stelle ansetzen; dann umsetzen. Weg: Ziel- oder Anschlussstelle. Schritt schließen.
P915-C258	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1455	P912-E1457	3	3	1	1	2	Sollmaß	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und zur nächsten Stelle umsetzen; dann ansetzen. Einsatz: Sollmaß; Grad: länger. Schritt schließen.
P915-C259	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1458	P912-E1458	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C260	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1459	P912-E1467	9	9	2	5	4	Entnahmestelle oder bezeichnetes Teil	NONE	kurz;länger;vollständig	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann auswählen; dann absetzen; dann spülen; dann ansetzen und den Gang ausführen; dann kennzeichnen; dann halten, dann erneut ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: kurz, länger, vollständig. Schritt schließen.
P915-C261	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1468	P912-E1468	1	0	0	0	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Grad: länger. Schritt schließen.
P915-C262	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1469	P912-E1469	1	0	0	0	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Grad: länger. Schritt schließen.
P915-C263	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1470	P912-E1471	2	2	0	2	0	NONE	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: einsetzen; dann umsetzen. Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C264	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1472	P912-E1477	6	9	2	5	4	Entnahmestelle oder bezeichnetes Teil;Ansatz	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann bereitstellen; dann umsetzen und an der neuen Stelle ansetzen; dann umsetzen; dann einsetzen; dann zweimal nacheinander entnehmen; dann umleiten. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz; Grad: kurz. Schritt schließen.
P915-C265	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1478	P912-E1478	1	1	0	1	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: kurz. Schritt schließen.
P915-C266	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1479	P912-E1480	2	3	1	1	2	Entnahmestelle oder bezeichnetes Teil	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: spülen; dann ansetzen und zur nächsten Stelle umsetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: länger. Schritt schließen.
P915-C267	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1481	P912-E1499	19	22	3	16	6	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß;Portion	Ziel- oder Anschlussstelle;weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann absetzen; dann zugeben; dann ausführen; dann einsetzen; dann halten, dann den Gang ausführen; dann einsetzen; dann auffangen; dann kennzeichnen; dann entnehmen, dann den nächsten Posten auswählen; dann entnehmen, dann den nächsten Posten auswählen; dann auswählen; dann zugeben; dann bereitstellen; dann auswählen; dann behandeln; dann auswählen; dann auswählen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C268	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1500	P912-E1503	4	5	0	5	0	Sollmaß;Portion	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann behandeln; dann halten; dann bereitstellen; dann ansetzen. Einsatz: Sollmaß, Portion; Grad: kurz. Schritt schließen.
P915-C269	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1504	P912-E1505	2	2	0	2	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann halten. Grad: länger. Schritt schließen.
P915-C270	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1506	P912-E1506	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C271	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1507	P912-E1514	8	6	2	1	5	Entnahmestelle oder bezeichnetes Teil	Ziel- oder Anschlussstelle;weiterer Lauf;Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen; dann ausführen, dann halten, dann ansetzen; dann halten, dann erneut ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: Ziel- oder Anschlussstelle, weiterer Lauf, Durchlass; Grad: kurz. Schritt schließen.
P915-C272	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1515	P912-E1515	1	1	0	1	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: kurz. Schritt schließen.
P915-C273	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1516	P912-E1519	4	4	0	4	0	Entnahmestelle oder bezeichnetes Teil;Auszug	Ziel- oder Anschlussstelle;weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann auswählen; dann einstellen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Auszug; Weg: Ziel- oder Anschlussstelle, weiterer Lauf. Schritt schließen.
