attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA00011	AR	AUSGANG	RELATION	P912-E0011	11	f10r	HERBAL	P1009-S001	11	f10r.2	zweiknolliges blauköpfiges Heilkraut	char	AR	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0010	CH+T+O+OR	CH@1|T@2	T=EINSTELLEN	T=EINSTELLEN	P912-E0010	10	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0010	10	2	T=EINSTELLEN⟨VORIGE KARTE⟩[AR=AUSGANG]	SINGLE	SINGLE	NONE	P912-E0012	CH+T+Y	CH@1|T@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[AR=AUSGANG]	T=EINSTELLEN⟨VORIGE KARTE⟩[AR=AUSGANG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f11r,f13r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AR|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	15	f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	AR|FOCUS=AR@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	10	f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r	NO	NONE
SA00012	Y	AKTIVER POSTEN	ARGUMENT	P912-E0012	12	f10r	HERBAL	P1009-S001	12	f10r.2	zweiknolliges blauköpfiges Heilkraut	chty	CH+T+Y	3	T	CARD_END	CH@1|T@2	T=EINSTELLEN	NONE	NONE	P912-E0011	AR	NONE	NONE	T=EINSTELLEN	P912-E0010	10	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0012	12	2	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0013	OS	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+T+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	7	f11r,f17r,f18r,f56r,f75r,f76r,f83r	NO	NONE
SA00013	AIR	LAUF	RELATION	P912-E0014	14	f10r	HERBAL	P1009-S001	14	f10r.2	zweiknolliges blauköpfiges Heilkraut	chair	CH+AIR	2	CH	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P912-E0013	OS	NONE	NONE	T=EINSTELLEN	P912-E0012	12	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0014	14	1	CH=NEHMEN[AIR=LAUF]	SINGLE	SINGLE	NONE	P912-E0015	OT+Y+T+CH+OL	T@3|CH@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[AIR=LAUF]	CH=NEHMEN[AIR=LAUF]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_L_AIR_LEFT_FALLBACK	L_AIR_RIGHT_OR_FALLBACK	LOCAL_L_AIR_LEFT_FALLBACK	LEFT_ONLY	LEFT_ONLY	LOCAL_L_AIR_LEFT_FALLBACK:17:f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_L_AIR_LEFT_FALLBACK:4:f11r,f17r,f18r,f55v	L_AIR_RIGHT_OR_FALLBACK:17:f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_L_AIR_LEFT_FALLBACK|AIR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	9	f17r,f18r,f55v,f67r2,f75r,f81v,f83r,f88v,f89r	NO	CH+AIR|FOCUS=AIR@2|RULE=LOCAL_L_AIR_LEFT_FALLBACK|DUP=SINGLE	1	f18r	NO	NONE
SA00014	Y	AKTIVER POSTEN	ARGUMENT	P912-E0015	15	f10r	HERBAL	P1009-S001	15	f10r.2	zweiknolliges blauköpfiges Heilkraut	otytchol	OT+Y+T+CH+OL	2	OT	T	NONE	NONE	T@3|CH@4	T=EINSTELLEN	P912-E0014	CH+AIR	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0014	14	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0015	15	3	[Y=AKTIVER POSTEN]→T=EINSTELLEN	SINGLE	SINGLE	NONE	P912-E0016	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→T=EINSTELLEN	[Y=AKTIVER POSTEN]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_RIGHT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|Y|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	18	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OT+Y+T+CH+OL|FOCUS=Y@2|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00015	Y	AKTIVER POSTEN	ARGUMENT	P912-E0016	16	f10r	HERBAL	P1009-S001	16	f10r.2	zweiknolliges blauköpfiges Heilkraut	oky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0015	OT+Y+T+CH+OL	T@3|CH@4	CH=NEHMEN	CH=NEHMEN	P912-E0015	15	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0016	16	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0017	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f13r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00016	AIIN	WERT	ARGUMENT	P912-E0017	17	f10r	HERBAL	P1009-S001	17	f10r.2	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0016	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0016	16	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0016	16	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0018	E+T+Y	T@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f11r,f13r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00017	E	GRAD I	GRADE	P912-E0018	18	f10r	HERBAL	P1009-S001	18	f10r.2	zweiknolliges blauköpfiges Heilkraut	etyd	E+T+Y	1	CARD_START	T	NONE	NONE	T@2	T=EINSTELLEN	P912-E0017	AIIN	NONE	NONE	OK=SETZEN	P912-E0016	16	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0018	18	2	[E=GRAD I]→T=EINSTELLEN	SINGLE	SINGLE	NONE	P912-E0019	OT+OR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[E=GRAD I]→T=EINSTELLEN	[E=GRAD I]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_RIGHT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|E|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	12	f56r,f67r2,f68r1,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	E+T+Y|FOCUS=E@1|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00018	Y	AKTIVER POSTEN	ARGUMENT	P912-E0018	18	f10r	HERBAL	P1009-S001	18	f10r.2	zweiknolliges blauköpfiges Heilkraut	etyd	E+T+Y	3	T	CARD_END	T@2	T=EINSTELLEN	NONE	NONE	P912-E0017	AIIN	NONE	NONE	OK=SETZEN	P912-E0016	16	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0018	18	2	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0019	OT+OR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	E+T+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00019	OR	EINHEIT	ARGUMENT	P912-E0019	19	f10r	HERBAL	P1009-S001	19	f10r.3	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	2	OT	CARD_END	NONE	NONE	NONE	NONE	P912-E0018	E+T+Y	T@2	T=EINSTELLEN	T=EINSTELLEN	P912-E0018	18	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0018	18	2	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0020	O	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f11r,f13r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|OR|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f89r	NO	OT+OR|FOCUS=OR@2|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	3	f68r1,f71v,f83r	NO	NONE
SA00020	Y	AKTIVER POSTEN	ARGUMENT	P912-E0021	21	f10r	HERBAL	P1009-S001	21	f10r.3	zweiknolliges blauköpfiges Heilkraut	tchy	T+Y	2	T	CARD_END	T@1	T=EINSTELLEN	NONE	NONE	P912-E0020	O	NONE	NONE	T=EINSTELLEN	P912-E0018	18	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0021	21	1	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0022	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	T+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f13r,f83r	NO	NONE
SA00021	AIIN	WERT	ARGUMENT	P912-E0022	22	f10r	HERBAL	P1009-S001	22	f10r.3	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0021	T+Y	T@1	T=EINSTELLEN	T=EINSTELLEN	P912-E0021	21	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0021	21	1	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0023	CH+O+CH+T+Y	CH@1|CH@3|T@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f11r,f13r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00022	Y	AKTIVER POSTEN	ARGUMENT	P912-E0023	23	f10r	HERBAL	P1009-S001	23	f10r.3	zweiknolliges blauköpfiges Heilkraut	chocthy	CH+O+CH+T+Y	5	T	CARD_END	CH@1|CH@3|T@4	T=EINSTELLEN	NONE	NONE	P912-E0022	AIIN	NONE	NONE	T=EINSTELLEN	P912-E0021	21	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0023	23	4	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0024	OT+Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f11r,f13r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+O+CH+T+Y|FOCUS=Y@5|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00023	Y	AKTIVER POSTEN	ARGUMENT	P912-E0024	24	f10r	HERBAL	P1009-S001	24	f10r.3	zweiknolliges blauköpfiges Heilkraut	qotchy	OT+Y	2	OT	CARD_END	NONE	NONE	NONE	NONE	P912-E0023	CH+O+CH+T+Y	CH@1|CH@3|T@4	T=EINSTELLEN	T=EINSTELLEN	P912-E0023	23	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0023	23	4	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0025	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f11r,f13r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OT+Y|FOCUS=Y@2|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	6	f13r,f56r,f75r,f76r,f81v,f83r	NO	NONE
