replay_attachment_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	local_head_configuration	direct_or_stack	teaching_rule_families	micro_signature	selected_attachment_de	changed_in_pass1023	owner_bound_selection	other_page_support_by_family	all_rule_families_supported_outside_page	micro_signature_other_pages	micro_signature_page_private	replay_result
P1024-A04024	SA04024	f89r	PHARMA	P1009-S611	P1008-E1099	f89r1.15	qocphey	CH+P+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	P=EINSETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04025	SA04025	f89r	PHARMA	P1009-S611	P1008-E1099	f89r1.15	qocphey	CH+P+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	P=EINSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04026	SA04026	f89r	PHARMA	P1009-S611	P1008-E1100	f89r1.15	saiin	S+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	S=WÄHLEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04027	SA04027	f89r	PHARMA	P1009-S611	P1008-E1101	f89r1.15	cheocphey	CH+CH+P+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	P=EINSETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04028	SA04028	f89r	PHARMA	P1009-S611	P1008-E1101	f89r1.15	cheocphey	CH+CH+P+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	P=EINSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04029	SA04029	f89r	PHARMA	P1009-S611	P1008-E1102	f89r1.15	dal	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	P=EINSETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04030	SA04030	f89r	PHARMA	P1009-S611	P1008-E1103	f89r1.15	darolg	AR+OL	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	P=EINSETZEN⟨GEERBT⟩[AR=AUSGANG]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04031	SA04031	f89r	PHARMA	P1009-S611	P1008-E1105	f89r1.16	sheey	SH+EE+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04032	SA04032	f89r	PHARMA	P1009-S611	P1008-E1105	f89r1.16	sheey	SH+EE+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04033	SA04033	f89r	PHARMA	P1009-S611	P1008-E1106	f89r1.16	qokey	OK+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04034	SA04034	f89r	PHARMA	P1009-S611	P1008-E1106	f89r1.16	qokey	OK+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04035	SA04035	f89r	PHARMA	P1009-S611	P1008-E1107	f89r1.16	l	L	L	VERBINDUNG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04036	SA04036	f89r	PHARMA	P1009-S611	P1008-E1108	f89r1.16	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04037	SA04037	f89r	PHARMA	P1009-S611	P1008-E1109	f89r1.16	dalchom	AL+CHD+DY	AL	ZIELORT	RIGHT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_ACTIVE_LEFT	[AL=ZIELORT]→CHD=UMSETZEN	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f72r,f76r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04038	SA04038	f89r	PHARMA	P1009-S612	P1008-E1110	f89r1.16	chy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	OWNER_CONTEXT	STACK_FALLBACK_NO_LOCAL_HEAD	BESITZER=Gefäß-/Pflanzenteilgruppe B[Y=AKTIVER POSTEN]	NO	YES	OWNER_CONTEXT:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04039	SA04039	f89r	PHARMA	P1009-S612	P1008-E1112	f89r1.16	cheos	CH+E+O+S	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_LEFT_CLOSER	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f17r,f55v,f67r2,f68r1,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04040	SA04040	f89r	PHARMA	P1009-S612	P1008-E1113	f89r1.16	aiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04041	SA04041	f89r	PHARMA	P1009-S612	P1008-E1114	f89r1.16	dy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	S=WÄHLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04042	SA04042	f89r	PHARMA	P1009-S612	P1008-E1115	f89r1.17	qeaiin	CARRIER_Q+O+AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	S=WÄHLEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04043	SA04043	f89r	PHARMA	P1009-S612	P1008-E1116	f89r1.17	cheyl	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	S=WÄHLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04044	SA04044	f89r	PHARMA	P1009-S612	P1008-E1117	f89r1.17	seey	SH+EE+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04045	SA04045	f89r	PHARMA	P1009-S612	P1008-E1117	f89r1.17	seey	SH+EE+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04046	SA04046	f89r	PHARMA	P1009-S612	P1008-E1118	f89r1.17	qotey	OT+E+Y	E	GRAD I	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	SH=HALTEN⟨VORIGE KARTE⟩[E=GRAD I]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04047	SA04047	f89r	PHARMA	P1009-S612	P1008-E1118	f89r1.17	qotey	OT+E+Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04048	SA04048	f89r	PHARMA	P1009-S612	P1008-E1119	f89r1.17	qokeeol	OK+E+OL	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04049	SA04049	f89r	PHARMA	P1009-S612	P1008-E1120	f89r1.17	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04050	SA04050	f89r	PHARMA	P1009-S612	P1008-E1121	f89r1.17	edy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04051	SA04051	f89r	PHARMA	P1009-S612	P1008-E1122	f89r1.17	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04052	SA04052	f89r	PHARMA	P1009-S612	P1008-E1124	f89r1.18	dals	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04053	SA04053	f89r	PHARMA	P1009-S612	P1008-E1125	f89r1.18	al	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04054	SA04054	f89r	PHARMA	P1009-S612	P1008-E1126	f89r1.18	dal	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04055	SA04055	f89r	PHARMA	P1009-S612	P1008-E1127	f89r1.18	cheody	CH+E+O+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04056	SA04056	f89r	PHARMA	P1009-S612	P1008-E1127	f89r1.18	cheody	CH+E+O+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04057	SA04057	f89r	PHARMA	P1009-S612	P1008-E1128	f89r1.18	dainaldy	D_ADDR+AIN+AL+DY	AIN	ANTEIL	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04058	SA04058	f89r	PHARMA	P1009-S612	P1008-E1128	f89r1.18	dainaldy	D_ADDR+AIN+AL+DY	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04059	SA04059	f89r	PHARMA	P1009-S613	P1008-E1129	f89r1.18	al	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	OWNER_CONTEXT	STACK_FALLBACK_NO_LOCAL_HEAD	BESITZER=Gefäß-/Pflanzenteilgruppe B[AL=ZIELORT]	NO	YES	OWNER_CONTEXT:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04060	SA04060	f89r	PHARMA	P1009-S613	P1008-E1130	f89r1.18	daldal	AL+AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	OWNER_CONTEXT	STACK_FALLBACK_NO_LOCAL_HEAD	BESITZER=Gefäß-/Pflanzenteilgruppe B[AL=ZIELORT]	NO	YES	OWNER_CONTEXT:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04061	SA04061	f89r	PHARMA	P1009-S613	P1008-E1130	f89r1.18	daldal	AL+AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	OWNER_CONTEXT	STACK_FALLBACK_NO_LOCAL_HEAD	BESITZER=Gefäß-/Pflanzenteilgruppe B[AL=ZIELORT]	NO	YES	OWNER_CONTEXT:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
