replay_row_id	row_kind	panel	physical_page	source_id	statement_id	event_id	locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	pass1023_resolution_status	pass1023_decision	pass1023_selected_attachment_de	pass1023_changed_from_pass1022	exact_rule_signature	normalized_rule_families	exact_other_pages	family_support_same_panel_pages	family_support_other_panel_pages	family_support_any_other_pages	leave_one_page_support	owner_address_load	scope_reading_de	new_rule_required
BCREPLAY-2310	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03499	P1009-S556	P912-E1610	f83r.23	Variantenatlas lokaler Becken und Anwendungen	qokal	OK+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[AL=ZIELORT]	NO
BCREPLAY-2311	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03500	P1009-S556	P912-E1611	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-2312	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03501	P1009-S557	P912-E1612	f83r.23	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[E=GRAD I]	NO
BCREPLAY-2313	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03502	P1009-S558	P912-E1613	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthedy	SH+E+CH+T+E+D_ADDR+Y	E	GRAD I	RESOLVED_BY_WORKSHOP_RULE	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	NO	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NEAREST_HEAD_LEFT_ON_TIE	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH@1[E@2; CH@3[…]]	NO
BCREPLAY-2314	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03503	P1009-S558	P912-E1613	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthedy	SH+E+CH+T+E+D_ADDR+Y	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[E=GRAD I]	NO
BCREPLAY-2315	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03504	P1009-S558	P912-E1613	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthedy	SH+E+CH+T+E+D_ADDR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2316	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03505	P1009-S558	P912-E1614	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	E	GRAD I	RESOLVED_BY_WORKSHOP_RULE	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	NO	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NEAREST_HEAD_LEFT_ON_TIE	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH@1[E@2; CH@3[…]]	NO
BCREPLAY-2317	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03506	P1009-S558	P912-E1614	f83r.23	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2318	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03507	P1009-S558	P912-E1615	f83r.23	Variantenatlas lokaler Becken und Anwendungen	otor	OT+OR	OR	EINHEIT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	NO
BCREPLAY-2319	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03508	P1009-S558	P912-E1616	f83r.23	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2320	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03509	P1009-S558	P912-E1618	f83r.24	Variantenatlas lokaler Becken und Anwendungen	checthy	CH+T+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2321	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03510	P1009-S558	P912-E1619	f83r.24	Variantenatlas lokaler Becken und Anwendungen	chety	T+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2322	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03511	P1009-S558	P912-E1620	f83r.24	Variantenatlas lokaler Becken und Anwendungen	otaiin	OT+AIIN	AIIN	WERT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO
BCREPLAY-2323	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03512	P1009-S558	P912-E1621	f83r.24	Variantenatlas lokaler Becken und Anwendungen	olsaly	OL+AL+Y	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨GEERBT⟩[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨GEERBT⟩[AL=ZIELORT]	NO
BCREPLAY-2324	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03513	P1009-S558	P912-E1621	f83r.24	Variantenatlas lokaler Becken und Anwendungen	olsaly	OL+AL+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO
BCREPLAY-2325	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03514	P1009-S558	P912-E1622	f83r.24	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-2326	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03515	P1009-S559	P912-E1623	f83r.25	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-2327	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03516	P1009-S560	P912-E1624	f83r.25	Variantenatlas lokaler Becken und Anwendungen	qolchey	OL+Y	Y	AKTIVER POSTEN	RESOLVED_BY_WORKSHOP_RULE	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	YES	OPENING_ARGUMENT_FORWARD	ONE_CARD_BOUNDED_FORWARD	f75r|f76r|f77r|f81v|f82r|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	NO
BCREPLAY-2328	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03517	P1009-S560	P912-E1625	f83r.25	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-2329	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03518	P1009-S560	P912-E1625	f83r.25	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2330	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03519	P1009-S560	P912-E1626	f83r.25	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[E=GRAD I]	NO
BCREPLAY-2331	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03520	P1009-S561	P912-E1627	f83r.25	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2332	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03521	P1009-S561	P912-E1628	f83r.25	Variantenatlas lokaler Becken und Anwendungen	otal	OT+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CHD=UMSETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO
BCREPLAY-2333	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03522	P1009-S561	P912-E1629	f83r.26	Variantenatlas lokaler Becken und Anwendungen	otchey	OT+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CHD=UMSETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO
BCREPLAY-2334	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03523	P1009-S561	P912-E1630	f83r.26	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-2335	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03524	P1009-S561	P912-E1630	f83r.26	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2336	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03525	P1009-S561	P912-E1631	f83r.26	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2337	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03526	P1009-S561	P912-E1633	f83r.26	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-2338	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03527	P1009-S562	P912-E1634	f83r.26	Variantenatlas lokaler Becken und Anwendungen	qokylddy	OK+Y+L+D_ADDR+DY	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2339	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03528	P1009-S562	P912-E1634	f83r.26	Variantenatlas lokaler Becken und Anwendungen	qokylddy	OK+Y+L+D_ADDR+DY	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[L=VERBINDUNG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[L=VERBINDUNG]	NO
BCREPLAY-2340	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03529	P1009-S563	P912-E1635	f83r.27	Variantenatlas lokaler Becken und Anwendungen	dain	AIN	AIN	ANTEIL	RESOLVED_BY_WORKSHOP_RULE	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	YES	OPENING_ARGUMENT_FORWARD	ONE_CARD_BOUNDED_FORWARD	f75r|f76r|f77r|f81v|f82r|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	NO
BCREPLAY-2341	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03530	P1009-S563	P912-E1636	f83r.27	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2342	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03531	P1009-S563	P912-E1637	f83r.27	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-2343	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03532	P1009-S564	P912-E1638	f83r.27	Variantenatlas lokaler Becken und Anwendungen	shckhedy	SH+CH+K+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[E=GRAD I]	NO
