global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
117	117	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	HALTEN · FORTSETZEN	ANSATZ HALTEN · ANSATZ FORTSETZEN	Fahre fort: Halte das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	18	12	f1r|f13r|f17r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
118	118	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M335	@ACTION+OL	K	K+OL	PHARMA	GEBEN · FORTSETZEN	ZUTAT ZUGEBEN · ANSATZ FORTSETZEN	Fahre fort: Gib das zuvor Genannte zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	7	6	f1r|f11r|f13r|f56r|f72r|f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
119	119	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M355	@ACTION+OL	R	R+OL	PHARMA	MARKIEREN · FORTSETZEN	POSTEN MARKIEREN · ANSATZ FORTSETZEN	Fahre fort, das zuvor Genannte zu markieren.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_AND_CONTINUATION_FLUENCY	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	1	BIOLOGICAL	4	3	f75r|f76r|f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
120	120	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M345	@ACTION+OL	CHD	CHD+OL	PHARMA	BEARBEITEN · FORTSETZEN	ANSATZ BEARBEITEN · ANSATZ FORTSETZEN	Fahre fort: Bearbeite das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	1	BIOLOGICAL	2	2	f76r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
121	121	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M360	@ACTION+OL	P	P+OL	PHARMA	EINSETZEN · FORTSETZEN	ZUTAT EINSETZEN · ANSATZ FORTSETZEN	Fahre fort: Setze das zuvor Genannte ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
122	122	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M325	@ACTION+OL	CH	CH+OL	PHARMA	NEHMEN · FORTSETZEN	DROGENPOSTEN NEHMEN · ANSATZ FORTSETZEN	Fahre fort: Nimm das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
123	123	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M340	@ACTION+OL	S	S+OL	PHARMA	WÄHLEN · FORTSETZEN	DROGENPOSTEN WÄHLEN · ANSATZ FORTSETZEN	Fahre fort: Wähle das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED__FORTSETZEN_COLON	2	1	0	NONE	NO	2	OK|T	12	4	3	f88r|f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
124	124	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M004	@ACTION	OK	OK	CELESTIAL	SETZEN	POSITION SETZEN	Setze das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	5	4	f1r|f24v|f56r|f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
125	125	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M014	@ACTION	SH	SH	CELESTIAL	HALTEN	POSITION HALTEN	Halte das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	4	4	f1r|f24v|f56r|f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
126	126	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M009	@ACTION	CH	CH	CELESTIAL	NEHMEN	POSITION AUFNEHMEN	Nimm das zuvor Genannte auf.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	2	HERBAL|BIOLOGICAL	2	2	f55v|f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
127	127	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M019	@ACTION	K	K	CELESTIAL	GEBEN	WERT ZUORDNEN	Ordne das zuvor Genannte zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	1	HERBAL	4	3	f13r|f24v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
128	128	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M029	@ACTION	CHD	CHD	CELESTIAL	BEARBEITEN	EINTRAG BEARBEITEN	Bearbeite das zuvor Genannte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	1	BIOLOGICAL	2	2	f77r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
129	129	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M034	@ACTION	T	T	CELESTIAL	EINSTELLEN	WERT EINSTELLEN	Stelle das zuvor Genannte ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
130	130	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M044	@ACTION	P	P	CELESTIAL	EINSETZEN	EINTRAG EINSETZEN	Setze das zuvor Genannte ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	1	1	0	NONE	NO	2	S|R	5	5	2	f67r2|f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
131	131	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M189	@ACTION+AL+Y	CH	CH+AL+Y	CELESTIAL	NEHMEN · ZIELORT · POSTEN	POSITION AUFNEHMEN · ZIELPOSITION · POSITIONSPOSTEN	Nimm den Positionsposten auf; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	2	BIOLOGICAL|PHARMA	3	3	f76r|f88v|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
132	132	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M272	@ACTION+CHD+Y	OK	OK+CHD+Y	HERBAL	SETZEN · BEARBEITEN · POSTEN	ARBEITSGANG ANSETZEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Setze den Pflanzenposten im Arbeitsgang an und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	1	BIOLOGICAL	4	2	f81r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
133	133	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M307	@ACTION+CHD+Y	R	R+CHD+Y	HERBAL	MARKIEREN · BEARBEITEN · POSTEN	TEIL MARKIEREN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Markiere den Pflanzenposten und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
134	134	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M312	@ACTION+CHD+Y	P	P+CHD+Y	HERBAL	EINSETZEN · BEARBEITEN · POSTEN	MATERIAL EINSETZEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Setze den Pflanzenposten ein und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
135	135	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M219	@ACTION+AL+Y	R	R+AL+Y	CELESTIAL	MARKIEREN · ZIELORT · POSTEN	POSITION MARKIEREN · ZIELPOSITION · POSITIONSPOSTEN	Markiere den Positionsposten; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
136	136	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M277	@ACTION+CHD+Y	CH	CH+CHD+Y	HERBAL	NEHMEN · BEARBEITEN · POSTEN	PFLANZENTEIL NEHMEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Nimm den Pflanzenposten und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
137	137	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M209	@ACTION+AL+Y	CHD	CHD+AL+Y	CELESTIAL	BEARBEITEN · ZIELORT · POSTEN	EINTRAG BEARBEITEN · ZIELPOSITION · POSITIONSPOSTEN	Bearbeite den Positionsposten; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
138	138	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M199	@ACTION+AL+Y	K	K+AL+Y	CELESTIAL	GEBEN · ZIELORT · POSTEN	WERT ZUORDNEN · ZIELPOSITION · POSITIONSPOSTEN	Ordne den Positionsposten zu; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
139	139	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M224	@ACTION+AL+Y	P	P+AL+Y	CELESTIAL	EINSETZEN · ZIELORT · POSTEN	EINTRAG EINSETZEN · ZIELPOSITION · POSITIONSPOSTEN	Setze den Positionsposten ein; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
140	140	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M204	@ACTION+AL+Y	S	S+AL+Y	CELESTIAL	WÄHLEN · ZIELORT · POSTEN	POSITION WÄHLEN · ZIELPOSITION · POSITIONSPOSTEN	Wähle den Positionsposten; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
141	141	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M292	@ACTION+CHD+Y	S	S+CHD+Y	HERBAL	WÄHLEN · BEARBEITEN · POSTEN	PFLANZENTEIL WÄHLEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Wähle den Pflanzenposten und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
142	142	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M194	@ACTION+AL+Y	SH	SH+AL+Y	CELESTIAL	HALTEN · ZIELORT · POSTEN	POSITION HALTEN · ZIELPOSITION · POSITIONSPOSTEN	Halte den Positionsposten; zur Zielposition.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	OK|T	3	2	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
143	143	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M282	@ACTION+CHD+Y	SH	SH+CHD+Y	HERBAL	HALTEN · BEARBEITEN · POSTEN	MATERIAL HALTEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Halte den Pflanzenposten und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	2	K|T	3	2	2	f55v|f95v	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
144	144	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M297	@ACTION+CHD+Y	CHD	CHD+CHD+Y	HERBAL	BEARBEITEN · BEARBEITEN · POSTEN	MATERIAL BEARBEITEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Bearbeite den Pflanzenposten und bearbeite den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	1	CHD	YES	2	K|T	3	2	2	f55v|f95v	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
145	145	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M145	@ACTION+AL	CH	CH+AL	PHARMA	NEHMEN · ZIELORT	DROGENPOSTEN NEHMEN · ZIELGEFÄSS	Nimm das zuvor Genannte; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	8	7	f1r|f56r|f71v|f72r|f75r|f76r|f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
146	146	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M155	@ACTION+AL	K	K+AL	PHARMA	GEBEN · ZIELORT	ZUTAT ZUGEBEN · ZIELGEFÄSS	Gib das zuvor Genannte zu; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	3	HERBAL|BIOLOGICAL|CELESTIAL	5	4	f55v|f71v|f75r|f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
147	147	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M160	@ACTION+AL	S	S+AL	PHARMA	WÄHLEN · ZIELORT	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS	Wähle das zuvor Genannte; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	2	BIOLOGICAL|CELESTIAL	10	7	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
148	148	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M170	@ACTION+AL	T	T+AL	PHARMA	EINSTELLEN · ZIELORT	ANSATZWERT EINSTELLEN · ZIELGEFÄSS	Stelle das zuvor Genannte ein; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	2	BIOLOGICAL|CELESTIAL	3	3	f71v|f77r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
149	149	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M165	@ACTION+AL	CHD	CHD+AL	PHARMA	BEARBEITEN · ZIELORT	ANSATZ BEARBEITEN · ZIELGEFÄSS	Bearbeite das zuvor Genannte; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	2	BIOLOGICAL|CELESTIAL	2	2	f72r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
150	150	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M473	CH+@ACTION	S	CH+S	BIOLOGICAL	NEHMEN · WÄHLEN	POSTEN ENTNEHMEN · STATION WÄHLEN	Entnimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
151	151	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M483	CH+@ACTION	T	CH+T	BIOLOGICAL	NEHMEN · EINSTELLEN	POSTEN ENTNEHMEN · STATIONSWERT EINSTELLEN	Entnimm das zuvor Genannte und stelle es ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
152	152	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M150	@ACTION+AL	SH	SH+AL	PHARMA	HALTEN · ZIELORT	ANSATZ HALTEN · ZIELGEFÄSS	Halte das zuvor Genannte; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	1	BIOLOGICAL	1	1	f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
153	153	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M396	@ACTION+OR+Y	R	R+OR+Y	SOURCE_SECTION_T	MARKIEREN · EINHEIT · POSTEN	KENNZEICHNEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Kennzeichne die Eintragseinheit und den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
154	154	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M391	@ACTION+OR+Y	T	T+OR+Y	SOURCE_SECTION_T	EINSTELLEN · EINHEIT · POSTEN	FESTLEGEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Lege die Eintragseinheit und den laufenden Eintrag fest.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
155	155	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M478	CH+@ACTION	CHD	CH+CHD	BIOLOGICAL	NEHMEN · BEARBEITEN	POSTEN ENTNEHMEN · POSTEN BEARBEITEN	Entnimm das zuvor Genannte und bearbeite es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
