event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	portable_card_reading_de	local_address_reading_de	diagram_model
P912-E2141	f69v	f69v	f69v.30	okcheys	f69v	drei getrennte heterogene Himmelsraeder	OK+CH+E+Y+S	STELLE AKTIVIEREN · WERT NEHMEN · KURZ · POSTEN · AUSWÄHLEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Klassenkennung, erster Grad, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2142	f69v	f69v	f69v.31	oar	f69v	drei getrennte heterogene Himmelsraeder	O+AR	AUSFÜHREN · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2143	f69v	f69v	f69v.31	alys	f69v	drei getrennte heterogene Himmelsraeder	AL+Y+S	ZIELPLATZ · POSTEN · AUSWÄHLEN	drei getrennte heterogene Himmelsraeder: Zielplatz, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2144	f70v1	f70v	f70v1.1	dalalody	f70v1	Widderrad mit Stern tragenden Figuren	AL+AL+O+DY	ZIELPLATZ · ZIELPLATZ · AUSFÜHREN · SCHLUSS	Widderrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2145	f70v1	f70v	f70v1.1	oteoshey	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+SH+E+Y	DANACH · KURZ · AUSFÜHREN · HALTEN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Bezug halten, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2146	f70v1	f70v	f70v1.1	okoksheo	f70v1	Widderrad mit Stern tragenden Figuren	OK+OK+SH+E+O	STELLE AKTIVIEREN · STELLE AKTIVIEREN · HALTEN · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2147	f70v1	f70v	f70v1.1	shokey	f70v1	Widderrad mit Stern tragenden Figuren	SH+OK+E+Y	HALTEN · STELLE AKTIVIEREN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: Bezug halten, Platz aktivieren, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2148	f70v1	f70v	f70v1.1	raiin	f70v1	Widderrad mit Stern tragenden Figuren	R+AIIN	MARKIEREN · TAFELWERT	Widderrad mit Stern tragenden Figuren: Zustandsmarke, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2149	f70v1	f70v	f70v1.1	otor	f70v1	Widderrad mit Stern tragenden Figuren	OT+OR	DANACH · EINTRAGSSATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, Eintragsklasse.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2150	f70v1	f70v	f70v1.1	ochy	f70v1	Widderrad mit Stern tragenden Figuren	O+Y	AUSFÜHREN · POSTEN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2151	f70v1	f70v	f70v1.1	s	f70v1	Widderrad mit Stern tragenden Figuren	S	AUSWÄHLEN	Widderrad mit Stern tragenden Figuren: Klasse wählen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2152	f70v1	f70v	f70v1.1	air	f70v1	Widderrad mit Stern tragenden Figuren	AIR	RINGLAUF	Widderrad mit Stern tragenden Figuren: Ringlauf.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2153	f70v1	f70v	f70v1.1	cheody	f70v1	Widderrad mit Stern tragenden Figuren	CHEO+Y	AUSZUG · POSTEN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2154	f70v1	f70v	f70v1.1	cheey	f70v1	Widderrad mit Stern tragenden Figuren	SH+EE+Y	HALTEN · LÄNGER · POSTEN	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2155	f70v1	f70v	f70v1.1	oteo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O	DANACH · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2156	f70v1	f70v	f70v1.1	chy	f70v1	Widderrad mit Stern tragenden Figuren	Y	POSTEN	Widderrad mit Stern tragenden Figuren: dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2157	f70v1	f70v	f70v1.1	daiir	f70v1	Widderrad mit Stern tragenden Figuren	DA+IIN+R	ZWEIT · STUFE · MARKIEREN	Widderrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2158	f70v1	f70v	f70v1.1	chcthy	f70v1	Widderrad mit Stern tragenden Figuren	CH+CTH+Y	WERT NEHMEN · BEREIT · POSTEN	Widderrad mit Stern tragenden Figuren: Klassenkennung, Bereitschaftsklasse, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2159	f70v1	f70v	f70v1.1	dlal	f70v1	Widderrad mit Stern tragenden Figuren	D_ADDR+L+AL	TEIL · LEITEN · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Unterplatz, Verbindung, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2160	f70v1	f70v	f70v1.1	oteodaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+AIIN	DANACH · KURZ · AUSFÜHREN · TAFELWERT	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2161	f70v1	f70v	f70v1.1	ykeody	f70v1	Widderrad mit Stern tragenden Figuren	Y+K+E+O+DY	POSTEN · WERT ZUORDNEN · KURZ · AUSFÜHREN · SCHLUSS	Widderrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2162	f70v1	f70v	f70v1.1	oteody	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2163	f70v1	f70v	f70v1.1	sheo	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+O	HALTEN · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2164	f70v1	f70v	f70v1.1	daiin	f70v1	Widderrad mit Stern tragenden Figuren	AIIN	TAFELWERT	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2165	f70v1	f70v	f70v1.1	oteedy	f70v1	Widderrad mit Stern tragenden Figuren	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2166	f70v1	f70v	f70v1.1	chetalchs	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+T+AL+CH+S_ADDR	WERT NEHMEN · KURZ · EINSTELLEN · ZIELPLATZ · WERT NEHMEN · STERNSTELLE	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz einstellen, Zielplatz, Klassenkennung, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2167	f70v1	f70v	f70v1.1	zar	f70v1	Widderrad mit Stern tragenden Figuren	Z_ADDR+AR	AUSSEN · BEZUGSPLATZ	Widderrad mit Stern tragenden Figuren: z-Stelle, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2168	f70v1	f70v	f70v1.1	shoteeody	f70v1	Widderrad mit Stern tragenden Figuren	SH+O+T+EE+O+DY	HALTEN · AUSFÜHREN · EINSTELLEN · LÄNGER · AUSFÜHREN · SCHLUSS	Widderrad mit Stern tragenden Figuren: Bezug halten, Reihe aufrufen, Platz einstellen, zweiter Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2169	f70v1	f70v	f70v1.1	okeeo	f70v1	Widderrad mit Stern tragenden Figuren	OK+EE+O	STELLE AKTIVIEREN · LÄNGER · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2170	f70v1	f70v	f70v1.1	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2171	f70v1	f70v	f70v1.1	cheody	f70v1	Widderrad mit Stern tragenden Figuren	CHEO+Y	AUSZUG · POSTEN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2172	f70v1	f70v	f70v1.1	okchoteees	f70v1	Widderrad mit Stern tragenden Figuren	OK+CH+OT+EEE+S_ADDR	STELLE AKTIVIEREN · WERT NEHMEN · DANACH · VOLL · STERNSTELLE	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Klassenkennung, nächster Platz, voller Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2173	f70v1	f70v	f70v1.1	oteeody	f70v1	Widderrad mit Stern tragenden Figuren	OT+EE+O+DY	DANACH · LÄNGER · AUSFÜHREN · SCHLUSS	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2174	f70v1	f70v	f70v1.1	cheokeo	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+OK+E+O	WERT NEHMEN · KURZ · STELLE AKTIVIEREN · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2175	f70v1	f70v	f70v1.1	otaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+AIIN	DANACH · TAFELWERT	Widderrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2176	f70v1	f70v	f70v1.1	shes	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+S_ADDR	HALTEN · KURZ · STERNSTELLE	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2177	f70v1	f70v	f70v1.1	to	f70v1	Widderrad mit Stern tragenden Figuren	T+O	EINSTELLEN · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2178	f70v1	f70v	f70v1.1	ar	f70v1	Widderrad mit Stern tragenden Figuren	AR	BEZUGSPLATZ	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2179	f70v1	f70v	f70v1.1	oly	f70v1	Widderrad mit Stern tragenden Figuren	OL+Y	FORTSETZEN · POSTEN	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2180	f70v1	f70v	f70v1.1	daly	f70v1	Widderrad mit Stern tragenden Figuren	AL+Y	ZIELPLATZ · POSTEN	Widderrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2181	f70v1	f70v	f70v1.1	sheal	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+AL	HALTEN · KURZ · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2182	f70v1	f70v	f70v1.2	otalchy	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+Y	DANACH · ZIELPLATZ · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2183	f70v1	f70v	f70v1.2	tar	f70v1	Widderrad mit Stern tragenden Figuren	T+AR	EINSTELLEN · BEZUGSPLATZ	Widderrad mit Stern tragenden Figuren: Platz einstellen, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2184	f70v1	f70v	f70v1.2	am	f70v1	Widderrad mit Stern tragenden Figuren	AM_ADDR	INNEN	Widderrad mit Stern tragenden Figuren: Innenplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2185	f70v1	f70v	f70v1.2	dy	f70v1	Widderrad mit Stern tragenden Figuren	Y	POSTEN	Widderrad mit Stern tragenden Figuren: dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2186	f70v1	f70v	f70v1.3	opchey	f70v1	Widderrad mit Stern tragenden Figuren	O+P+Y	AUSFÜHREN · EINSETZEN · POSTEN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2187	f70v1	f70v	f70v1.3	sal	f70v1	Widderrad mit Stern tragenden Figuren	S+AL	AUSWÄHLEN · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2188	f70v1	f70v	f70v1.4	otakaizan	f70v1	Widderrad mit Stern tragenden Figuren	OT+A_ADDR+K+AIN+Z_ADDR+AN	DANACH · ORT · WERT ZUORDNEN · INDEX · AUSSEN · ZUSATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, lokale Adresse, Wert zuordnen, Einheit, z-Stelle, Zusatzklasse.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2189	f70v1	f70v	f70v1.5	okalal	f70v1	Widderrad mit Stern tragenden Figuren	OK+AL+AL	STELLE AKTIVIEREN · ZIELPLATZ · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2190	f70v1	f70v	f70v1.6	otaly	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+Y	DANACH · ZIELPLATZ · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2191	f70v1	f70v	f70v1.7	oalcheg	f70v1	Widderrad mit Stern tragenden Figuren	O+AL+CH+E+G_LABEL	AUSFÜHREN · ZIELPLATZ · WERT NEHMEN · KURZ · PRÜFEN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Zielplatz, Klassenkennung, erster Grad, g-Zeichen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2192	f70v1	f70v	f70v1.8	otchodals	f70v1	Widderrad mit Stern tragenden Figuren	OT+CH+O+AL+S_ADDR	DANACH · WERT NEHMEN · AUSFÜHREN · ZIELPLATZ · STERNSTELLE	Widderrad mit Stern tragenden Figuren: nächster Platz, Klassenkennung, Reihe aufrufen, Zielplatz, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2193	f70v1	f70v	f70v1.9	okolshy	f70v1	Widderrad mit Stern tragenden Figuren	OK+OL+SH+Y	STELLE AKTIVIEREN · FORTSETZEN · HALTEN · POSTEN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, Bezug halten, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2194	f70v1	f70v	f70v1.10	otshshdy	f70v1	Widderrad mit Stern tragenden Figuren	OT+SH+SH+DY	DANACH · HALTEN · HALTEN · SCHLUSS	Widderrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2195	f70v1	f70v	f70v1.11	otal	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL	DANACH · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2196	f70v1	f70v	f70v1.11	ypsharal	f70v1	Widderrad mit Stern tragenden Figuren	Y+P+SH+AR+AL	POSTEN · EINSETZEN · HALTEN · BEZUGSPLATZ · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: dieser Platz, Eintrag beginnen, Bezug halten, Quell- oder Bezugsstelle, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2197	f70v1	f70v	f70v1.12	daiin	f70v1	Widderrad mit Stern tragenden Figuren	AIIN	TAFELWERT	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2198	f70v1	f70v	f70v1.12	okey	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+Y	STELLE AKTIVIEREN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2199	f70v1	f70v	f70v1.12	otodal	f70v1	Widderrad mit Stern tragenden Figuren	OT+O+AL	DANACH · AUSFÜHREN · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2200	f70v1	f70v	f70v1.12	cheokeeo	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+OK+EE+O	WERT NEHMEN · KURZ · STELLE AKTIVIEREN · LÄNGER · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, zweiter Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2201	f70v1	f70v	f70v1.12	okeodal	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+O+AL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2202	f70v1	f70v	f70v1.12	shol	f70v1	Widderrad mit Stern tragenden Figuren	SH+OL	HALTEN · FORTSETZEN	Widderrad mit Stern tragenden Figuren: Bezug halten, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2203	f70v1	f70v	f70v1.12	olaiin	f70v1	Widderrad mit Stern tragenden Figuren	OL+AIIN	FORTSETZEN · TAFELWERT	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2204	f70v1	f70v	f70v1.12	saiin	f70v1	Widderrad mit Stern tragenden Figuren	S+AIIN	AUSWÄHLEN · TAFELWERT	Widderrad mit Stern tragenden Figuren: Klasse wählen, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2205	f70v1	f70v	f70v1.12	sheo	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+O	HALTEN · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2206	f70v1	f70v	f70v1.12	qokeeol	f70v1	Widderrad mit Stern tragenden Figuren	OK+EE+OL	STELLE AKTIVIEREN · LÄNGER · FORTSETZEN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2207	f70v1	f70v	f70v1.12	otchykey	f70v1	Widderrad mit Stern tragenden Figuren	OT+Y+K+E+Y	DANACH · POSTEN · WERT ZUORDNEN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, dieser Platz, Wert zuordnen, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2208	f70v1	f70v	f70v1.12	chekeal	f70v1	Widderrad mit Stern tragenden Figuren	CHK+E+AL	BEHANDELN · KURZ · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2209	f70v1	f70v	f70v1.12	oteosaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+S_ADDR+AIIN	DANACH · KURZ · AUSFÜHREN · STERNSTELLE · TAFELWERT	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2210	f70v1	f70v	f70v1.12	chekey	f70v1	Widderrad mit Stern tragenden Figuren	CHK+E+Y	BEHANDELN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2211	f70v1	f70v	f70v1.12	okeolol	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+OL+OL	STELLE AKTIVIEREN · KURZ · FORTSETZEN · FORTSETZEN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2212	f70v1	f70v	f70v1.12	chees	f70v1	Widderrad mit Stern tragenden Figuren	SH+EE+S_ADDR	HALTEN · LÄNGER · STERNSTELLE	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2213	f70v1	f70v	f70v1.12	oeey	f70v1	Widderrad mit Stern tragenden Figuren	O+EE+Y	AUSFÜHREN · LÄNGER · POSTEN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2214	f70v1	f70v	f70v1.12	opotey	f70v1	Widderrad mit Stern tragenden Figuren	O+P+O+T+E+Y	AUSFÜHREN · EINSETZEN · AUSFÜHREN · EINSTELLEN · KURZ · POSTEN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2215	f70v1	f70v	f70v1.12	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2216	f70v1	f70v	f70v1.12	al	f70v1	Widderrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2217	f70v1	f70v	f70v1.12	s	f70v1	Widderrad mit Stern tragenden Figuren	S	AUSWÄHLEN	Widderrad mit Stern tragenden Figuren: Klasse wählen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2218	f70v1	f70v	f70v1.12	otecheo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+CHEO	DANACH · KURZ · AUSZUG	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, lokaler Eintrag.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2219	f70v1	f70v	f70v1.12	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2220	f70v1	f70v	f70v1.13	okoly	f70v1	Widderrad mit Stern tragenden Figuren	OK+OL+Y	STELLE AKTIVIEREN · FORTSETZEN · POSTEN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2221	f70v1	f70v	f70v1.14	otalaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL+AIIN	DANACH · ZIELPLATZ · TAFELWERT	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2222	f70v1	f70v	f70v1.15	oteo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O	DANACH · KURZ · AUSFÜHREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2223	f70v1	f70v	f70v1.15	alals	f70v1	Widderrad mit Stern tragenden Figuren	AL+AL+S_ADDR	ZIELPLATZ · ZIELPLATZ · STERNSTELLE	Widderrad mit Stern tragenden Figuren: Zielplatz, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2224	f70v1	f70v	f70v1.15	araly	f70v1	Widderrad mit Stern tragenden Figuren	AR+AL+Y	BEZUGSPLATZ · ZIELPLATZ · POSTEN	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2225	f70v1	f70v	f70v1.16	oteoeey	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+EE+Y	DANACH · KURZ · AUSFÜHREN · LÄNGER · POSTEN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2226	f70v1	f70v	f70v1.16	otal	f70v1	Widderrad mit Stern tragenden Figuren	OT+AL	DANACH · ZIELPLATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2227	f70v1	f70v	f70v1.16	okealar	f70v1	Widderrad mit Stern tragenden Figuren	OK+E+AL+AR	STELLE AKTIVIEREN · KURZ · ZIELPLATZ · BEZUGSPLATZ	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Zielplatz, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2228	f70v1	f70v	f70v1.17	otear	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+AR	DANACH · KURZ · BEZUGSPLATZ	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2229	f70v1	f70v	f70v1.17	araydy	f70v1	Widderrad mit Stern tragenden Figuren	AR+A_ADDR+Y+DY	BEZUGSPLATZ · ORT · POSTEN · SCHLUSS	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, lokale Adresse, dieser Platz, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN
P912-E2230	f70v2	f70v	f70v2.1	okcheo	f70v2	Fischrad mit Stern tragenden Figuren	OK+CHEO	STELLE AKTIVIEREN · AUSZUG	Fischrad mit Stern tragenden Figuren: Platz aktivieren, lokaler Eintrag.	FISCHRING_MIT_STERNFIGUREN
P912-E2231	f70v2	f70v	f70v2.1	dar	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+AR	TEIL · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Unterplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
