profile	statement_id	record_unit_id	page	rendered_surface_sequence	master_card_sequence	atomic_meaning_sequence_de	changed_tokens	roundtrip
HARD_COMPACT_HAND	B2-S012	B2	f82r	lchy cheey qcthey okeey lcheey daiin dy qokeeedy	MC008|MC119|MC073|MC002|MC066|MC039|MC123|MC140	Abführgut | Klarauszug | kurz vorbereiten | lange einwirken | Klarabzug | Sollmaß | dies | Volleinsatz; Schluss	2	PASS
HARD_COMPACT_HAND	B2-S013	B2	f82r	lchedy	MC155	abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B2-S014	B2	f82r	lar	MC029	Quellabzug	0	PASS
HARD_COMPACT_HAND	B2-S015	B2	f82r	tshey qokeedy	MC141|MC082	Klarlauf | lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B2-S016	B2	f82r	dal lchedar ches daiin oteey okaiin okey pchedy	MC154|MC011|MC152|MC039|MC063|MC120|MC007|MC070	dorthin | Quellabführung | Teilen | Sollmaß | Langfolge | bemessen | kurz einwirken | Zuführung; Schluss	3	PASS
HARD_COMPACT_HAND	B2-S017	B2	f82r	rsheal daldy	MC102|MC079	Kurzhalt am Ziel | Zielschluss	0	PASS
HARD_COMPACT_HAND	B2-S018	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B2-S019	B2	f82r	rshedy	MC084	Waschschluss	0	PASS
HARD_COMPACT_HAND	B2-S020	B2	f82r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
HARD_COMPACT_HAND	B2-S021	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B2-S022	B2	f82r	lochedy	MC167	Abführung; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S001	B3	f83r	olkeedy	MC045	lange sammeln; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S002	B3	f83r	otal chkeedy	MC093|MC110	danach dorthin | Langwärmen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S003	B3	f83r	dy daiin dy lchedy	MC123|MC039|MC123|MC155	dies | Sollmaß | dies | abführen; Schluss	2	PASS
HARD_COMPACT_HAND	B3-S004	B3	f83r	okaiin otal dar	MC120|MC093|MC055	bemessen | danach dorthin | davon	2	PASS
HARD_COMPACT_HAND	B3-S005	B3	f83r	dchedy	MC025	überführen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S006	B3	f83r	chedchy okal olchedy	MC064|MC040|MC028	Postentransfer | dorthin einsetzen | weiterführen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S007	B3	f83r	okaiin chdy qokeedy	MC120|MC074|MC082	bemessen | überführen | lange einwirken; Schluss	2	PASS
HARD_COMPACT_HAND	B3-S008	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S009	B3	f83r	oky	MC026	einsetzen	1	PASS
HARD_COMPACT_HAND	B3-S010	B3	f83r	pchedal otedy	MC126|MC135	Zielzuführung | Kurzfolge; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S011	B3	f83r	shecthedchy oky chdy chary	MC043|MC026|MC074|MC009	Vorbereitungstransfer | einsetzen | überführen | Quellposten	2	PASS
HARD_COMPACT_HAND	B3-S012	B3	f83r	or tedy	MC080|MC128	Ansatz | kurz absetzen; Schluss	2	PASS
HARD_COMPACT_HAND	B3-S013	B3	f83r	okaiin kain qcthey qokedy	MC120|MC105|MC073|MC083	bemessen | Anteil | kurz vorbereiten | kurz einwirken; Schluss	3	PASS
HARD_COMPACT_HAND	B3-S014	B3	f83r	okair sheedy	MC081|MC003	Laufeinsatz | Langabsetzen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S015	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S016	B3	f83r	lo okchedy	MC030|MC005	Abzug | einführen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S017	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S018	B3	f83r	tedy	MC128	kurz absetzen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S019	B3	f83r	qokshedy	MC151	Einsatzabsetzen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S020	B3	f83r	dal lchedy	MC154|MC155	dorthin | abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S021	B3	f83r	okaiin cthy dal dy daiin shedal shecthy dy dal cthy dalchdy	MC120|MC161|MC154|MC123|MC039|MC113|MC137|MC123|MC154|MC161|MC031	bemessen | bereit | dorthin | dies | Sollmaß | am Ziel absetzen | Kurzvorbereitung | dies | dorthin | bereit | Zieltransfer; Schluss	7	PASS
HARD_COMPACT_HAND	B3-S022	B3	f83r	qotchedy	MC057	Folgetransfer; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S023	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S024	B3	f83r	dchedy	MC025	überführen; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S025	B3	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S026	B3	f83r	cheedar chldaiin chdy okain cthy chealror olkeedy	MC042|MC144|MC074|MC017|MC161|MC146|MC045	Quelltransfer | Sollabsetzung | überführen | Anteil zugeben | bereit | Zielbereitung | lange sammeln; Schluss	4	PASS
HARD_COMPACT_HAND	B3-S027	B3	f83r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S028	B3	f83r	okeey qokedy	MC002|MC083	lange einwirken | kurz einwirken; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S029	B3	f83r	tol cheeety qokedy	MC153|MC094|MC083	weiter | Vollteil | kurz einwirken; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S030	B3	f83r	oky daiin schedair otchedy	MC026|MC039|MC116|MC057	einsetzen | Sollmaß | Weiterlauf | Folgetransfer; Schluss	2	PASS
HARD_COMPACT_HAND	B3-S031	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S032	B3	f83r	chedain chdy qotedaiin otaiin otedy	MC145|MC074|MC018|MC060|MC135	Anteilstransfer | überführen | Kurzsoll | Folgemaß | Kurzfolge; Schluss	1	PASS
HARD_COMPACT_HAND	B3-S033	B3	f83r	ldy	MC004	abziehen; Schluss	0	PASS
HARD_COMPACT_HAND	B3-S034	B3	f83r	oiiin cthy chety otaiin olsaly tedy	MC033|MC161|MC086|MC060|MC078|MC128	Arbeitsstufe | bereit | Anteil | Folgemaß | Zwischenziel | kurz absetzen; Schluss	3	PASS
HARD_COMPACT_HAND	B4-S001	B4	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
HARD_COMPACT_HAND	B4-S002	B4	f83r	qolchey okeey qokedy	MC162|MC002|MC083	Weiterposten | lange einwirken | kurz einwirken; Schluss	1	PASS
HARD_COMPACT_HAND	B4-S003	B4	f83r	chdy otal otchey okeey oky tol tedy	MC074|MC093|MC171|MC002|MC026|MC153|MC128	überführen | danach dorthin | das nächste | lange einwirken | einsetzen | weiter | kurz absetzen; Schluss	4	PASS
HARD_COMPACT_HAND	B4-S004	B4	f83r	qokylddy	MC164	Festsetzen; Schluss	0	PASS
HARD_COMPACT_HAND	B4-S005	B4	f83r	dain chdy qokeedy	MC059|MC074|MC082	Einlage | überführen | lange einwirken; Schluss	1	PASS
HARD_COMPACT_HAND	B4-S006	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
HARD_COMPACT_HAND	B4-S007	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
HARD_COMPACT_HAND	B4-S008	B4	f83r	daiin cheeky sheey qokedy	MC039|MC032|MC095|MC083	Sollmaß | länger bearbeiten | Langhalt | kurz einwirken; Schluss	1	PASS
HARD_COMPACT_HAND	B4-S009	B4	f83r	tedy	MC128	kurz absetzen; Schluss	1	PASS
HARD_COMPACT_HAND	B4-S010	B4	f83r	oldy	MC019	fertig	0	PASS
HARD_COMPACT_HAND	B4-S011	B4	f83r	daiin cheky okeeol okain chdy tol lkedy	MC039|MC147|MC150|MC017|MC074|MC153|MC124	Sollmaß | kurz wärmen | Langfortsetzung | Anteil zugeben | überführen | weiter | Kurzabzug; Schluss	2	PASS
HARD_COMPACT_HAND	B4-S012	B4	f83r	lchedy	MC155	abführen; Schluss	0	PASS
HARD_COMPACT_HAND	B4-S013	B4	f83r	qokol tedy	MC024|MC128	Weiter einsetzen | kurz absetzen; Schluss	1	PASS
HARD_COMPACT_HAND	B4-S014	B4	f83r	or dy qockhey dairydy	MC080|MC123|MC165|MC091	Ansatz | dies | Kurzdurchgang | Laufschluss	1	PASS
HARD_COMPACT_HAND	B4-S015	B4	f83r	okain cheey kain chckhal solkey lchedy	MC017|MC119|MC105|MC022|MC050|MC155	Anteil zugeben | Klarauszug | Anteil | Zielpassage | Kurzsammlung | abführen; Schluss	2	PASS
HARD_COMPACT_HAND	B4-S016	B4	f83r	olkain dal skar tedy	MC097|MC154|MC089|MC128	weiterer Anteil | dorthin | Quellausguss | kurz absetzen; Schluss	2	PASS
HARD_COMPACT_HAND	B5-S001	B5	f83r	otchdy	MC067	Nachtransfer; Schluss	0	PASS
HARD_COMPACT_HAND	B5-S002	B5	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
HARD_COMPACT_HAND	B5-S003	B5	f83r	shedal dal tol lol chdal daiin tol daiiin chdy	MC113|MC154|MC153|MC092|MC001|MC039|MC153|MC172|MC074	am Ziel absetzen | dorthin | weiter | Weiterabzug | Zieltransfer | Sollmaß | weiter | Endstufe | überführen	4	PASS
HARD_COMPACT_HAND	B6-S001	B6	f83r	solkeey qekey raly tol daiin tol dain dy ldalor	MC020|MC052|MC046|MC153|MC039|MC153|MC059|MC123|MC101	Langsammlung | Kurzbearbeitung | Endposten | weiter | Sollmaß | weiter | Einlage | dies | Endziel	3	PASS
