case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
3853	IT2a	f11r|f11r.1-f11r.4	11	FUSED	FAPESMO	10	32	COUNT_MISMATCH	expected 10 groups; observed 32	0
3854	IT2a	f11r|f11r.1-f11r.4	11	FUSED	FRISESOMORUM	10	32	COUNT_MISMATCH	expected 10 groups; observed 32	0
3855	IT2a	f11r|f11r.1-f11r.4	11	SEPARATE	FAPESMO	22	32	COUNT_MISMATCH	expected 22 groups; observed 32	0
3856	IT2a	f11r|f11r.1-f11r.4	11	SEPARATE	FRISESOMORUM	22	32	COUNT_MISMATCH	expected 22 groups; observed 32	0
3857	IT2a	f11r|f11r.5-f11r.7	11	FUSED	FAPESMO	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3858	IT2a	f11r|f11r.5-f11r.7	11	FUSED	FRISESOMORUM	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3859	IT2a	f11r|f11r.5-f11r.7	11	SEPARATE	FAPESMO	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3860	IT2a	f11r|f11r.5-f11r.7	11	SEPARATE	FRISESOMORUM	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3861	IT2a	f13r|f13r.1-f13r.4	13	FUSED	FAPESMO	10	34	COUNT_MISMATCH	expected 10 groups; observed 34	0
3862	IT2a	f13r|f13r.1-f13r.4	13	FUSED	FRISESOMORUM	10	34	COUNT_MISMATCH	expected 10 groups; observed 34	0
3863	IT2a	f13r|f13r.1-f13r.4	13	SEPARATE	FAPESMO	22	34	COUNT_MISMATCH	expected 22 groups; observed 34	0
3864	IT2a	f13r|f13r.1-f13r.4	13	SEPARATE	FRISESOMORUM	22	34	COUNT_MISMATCH	expected 22 groups; observed 34	0
3865	IT2a	f13r|f13r.5-f13r.10	13	FUSED	FAPESMO	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3866	IT2a	f13r|f13r.5-f13r.10	13	FUSED	FRISESOMORUM	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3867	IT2a	f13r|f13r.5-f13r.10	13	SEPARATE	FAPESMO	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3868	IT2a	f13r|f13r.5-f13r.10	13	SEPARATE	FRISESOMORUM	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3869	IT2a	f13v|f13v.1-f13v.5	13	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3870	IT2a	f13v|f13v.1-f13v.5	13	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3871	IT2a	f13v|f13v.1-f13v.5	13	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3872	IT2a	f13v|f13v.1-f13v.5	13	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3873	IT2a	f13v|f13v.6-f13v.10	13	FUSED	FAPESMO	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3874	IT2a	f13v|f13v.6-f13v.10	13	FUSED	FRISESOMORUM	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3875	IT2a	f13v|f13v.6-f13v.10	13	SEPARATE	FAPESMO	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3876	IT2a	f13v|f13v.6-f13v.10	13	SEPARATE	FRISESOMORUM	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3877	IT2a	f14r|f14r.1-f14r.7	14	FUSED	FAPESMO	10	34	COUNT_MISMATCH	expected 10 groups; observed 34	0
3878	IT2a	f14r|f14r.1-f14r.7	14	FUSED	FRISESOMORUM	10	34	COUNT_MISMATCH	expected 10 groups; observed 34	0
3879	IT2a	f14r|f14r.1-f14r.7	14	SEPARATE	FAPESMO	22	34	COUNT_MISMATCH	expected 22 groups; observed 34	0
3880	IT2a	f14r|f14r.1-f14r.7	14	SEPARATE	FRISESOMORUM	22	34	COUNT_MISMATCH	expected 22 groups; observed 34	0
3881	IT2a	f14r|f14r.8-f14r.13	14	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3882	IT2a	f14r|f14r.8-f14r.13	14	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3883	IT2a	f14r|f14r.8-f14r.13	14	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3884	IT2a	f14r|f14r.8-f14r.13	14	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3885	IT2a	f14v|f14v.1-f14v.9	14	FUSED	FAPESMO	10	68	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3886	IT2a	f14v|f14v.1-f14v.9	14	FUSED	FRISESOMORUM	10	68	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3887	IT2a	f14v|f14v.1-f14v.9	14	SEPARATE	FAPESMO	22	68	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3888	IT2a	f14v|f14v.1-f14v.9	14	SEPARATE	FRISESOMORUM	22	68	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3889	IT2a	f15r|f15r.1-f15r.15	15	FUSED	FAPESMO	10	92	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3890	IT2a	f15r|f15r.1-f15r.15	15	FUSED	FRISESOMORUM	10	92	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3891	IT2a	f15r|f15r.1-f15r.15	15	SEPARATE	FAPESMO	22	92	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3892	IT2a	f15r|f15r.1-f15r.15	15	SEPARATE	FRISESOMORUM	22	92	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3893	IT2a	f15v|f15v.1-f15v.12	15	FUSED	FAPESMO	10	71	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3894	IT2a	f15v|f15v.1-f15v.12	15	FUSED	FRISESOMORUM	10	71	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3895	IT2a	f15v|f15v.1-f15v.12	15	SEPARATE	FAPESMO	22	71	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3896	IT2a	f15v|f15v.1-f15v.12	15	SEPARATE	FRISESOMORUM	22	71	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3897	IT2a	f16r|f16r.1-f16r.3	16	FUSED	FAPESMO	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3898	IT2a	f16r|f16r.1-f16r.3	16	FUSED	FRISESOMORUM	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3899	IT2a	f16r|f16r.1-f16r.3	16	SEPARATE	FAPESMO	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3900	IT2a	f16r|f16r.1-f16r.3	16	SEPARATE	FRISESOMORUM	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3901	IT2a	f16r|f16r.4-f16r.4	16	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3902	IT2a	f16r|f16r.4-f16r.4	16	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3903	IT2a	f16r|f16r.4-f16r.4	16	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3904	IT2a	f16r|f16r.4-f16r.4	16	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3905	IT2a	f16r|f16r.5-f16r.9	16	FUSED	FAPESMO	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
3906	IT2a	f16r|f16r.5-f16r.9	16	FUSED	FRISESOMORUM	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
3907	IT2a	f16r|f16r.5-f16r.9	16	SEPARATE	FAPESMO	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
3908	IT2a	f16r|f16r.5-f16r.9	16	SEPARATE	FRISESOMORUM	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
3909	IT2a	f16r|f16r.10-f16r.13	16	FUSED	FAPESMO	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
3910	IT2a	f16r|f16r.10-f16r.13	16	FUSED	FRISESOMORUM	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
3911	IT2a	f16r|f16r.10-f16r.13	16	SEPARATE	FAPESMO	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
3912	IT2a	f16r|f16r.10-f16r.13	16	SEPARATE	FRISESOMORUM	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
3913	IT2a	f16v|f16v.1-f16v.6	16	FUSED	FAPESMO	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
3914	IT2a	f16v|f16v.1-f16v.6	16	FUSED	FRISESOMORUM	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
3915	IT2a	f16v|f16v.1-f16v.6	16	SEPARATE	FAPESMO	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
3916	IT2a	f16v|f16v.1-f16v.6	16	SEPARATE	FRISESOMORUM	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
3917	IT2a	f16v|f16v.7-f16v.13	16	FUSED	FAPESMO	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
3918	IT2a	f16v|f16v.7-f16v.13	16	FUSED	FRISESOMORUM	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
3919	IT2a	f16v|f16v.7-f16v.13	16	SEPARATE	FAPESMO	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
3920	IT2a	f16v|f16v.7-f16v.13	16	SEPARATE	FRISESOMORUM	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
3921	IT2a	f17r|f17r.1-f17r.3	17	FUSED	FAPESMO	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3922	IT2a	f17r|f17r.1-f17r.3	17	FUSED	FRISESOMORUM	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3923	IT2a	f17r|f17r.1-f17r.3	17	SEPARATE	FAPESMO	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3924	IT2a	f17r|f17r.1-f17r.3	17	SEPARATE	FRISESOMORUM	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3925	IT2a	f17r|f17r.4-f17r.6	17	FUSED	FAPESMO	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3926	IT2a	f17r|f17r.4-f17r.6	17	FUSED	FRISESOMORUM	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3927	IT2a	f17r|f17r.4-f17r.6	17	SEPARATE	FAPESMO	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3928	IT2a	f17r|f17r.4-f17r.6	17	SEPARATE	FRISESOMORUM	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3929	IT2a	f17r|f17r.7-f17r.12	17	FUSED	FAPESMO	10	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3930	IT2a	f17r|f17r.7-f17r.12	17	FUSED	FRISESOMORUM	10	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3931	IT2a	f17r|f17r.7-f17r.12	17	SEPARATE	FAPESMO	22	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3932	IT2a	f17r|f17r.7-f17r.12	17	SEPARATE	FRISESOMORUM	22	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3933	IT2a	f17v|f17v.1-f17v.23	17	FUSED	FAPESMO	10	134	COUNT_MISMATCH	expected 10 groups; observed 134	0
3934	IT2a	f17v|f17v.1-f17v.23	17	FUSED	FRISESOMORUM	10	134	COUNT_MISMATCH	expected 10 groups; observed 134	0
3935	IT2a	f17v|f17v.1-f17v.23	17	SEPARATE	FAPESMO	22	134	COUNT_MISMATCH	expected 22 groups; observed 134	0
3936	IT2a	f17v|f17v.1-f17v.23	17	SEPARATE	FRISESOMORUM	22	134	COUNT_MISMATCH	expected 22 groups; observed 134	0
3937	IT2a	f18r|f18r.1-f18r.4	18	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3938	IT2a	f18r|f18r.1-f18r.4	18	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3939	IT2a	f18r|f18r.1-f18r.4	18	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3940	IT2a	f18r|f18r.1-f18r.4	18	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3941	IT2a	f18r|f18r.5-f18r.13	18	FUSED	FAPESMO	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3942	IT2a	f18r|f18r.5-f18r.13	18	FUSED	FRISESOMORUM	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3943	IT2a	f18r|f18r.5-f18r.13	18	SEPARATE	FAPESMO	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3944	IT2a	f18r|f18r.5-f18r.13	18	SEPARATE	FRISESOMORUM	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3945	IT2a	f18r|f18r.14-f18r.14	18	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3946	IT2a	f18r|f18r.14-f18r.14	18	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3947	IT2a	f18r|f18r.14-f18r.14	18	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3948	IT2a	f18r|f18r.14-f18r.14	18	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3949	IT2a	f18v|f18v.1-f18v.10	18	FUSED	FAPESMO	10	71	COUNT_MISMATCH	expected 10 groups; observed 71	0
3950	IT2a	f18v|f18v.1-f18v.10	18	FUSED	FRISESOMORUM	10	71	COUNT_MISMATCH	expected 10 groups; observed 71	0
3951	IT2a	f18v|f18v.1-f18v.10	18	SEPARATE	FAPESMO	22	71	COUNT_MISMATCH	expected 22 groups; observed 71	0
3952	IT2a	f18v|f18v.1-f18v.10	18	SEPARATE	FRISESOMORUM	22	71	COUNT_MISMATCH	expected 22 groups; observed 71	0
3953	IT2a	f19r|f19r.1-f19r.13	19	FUSED	FAPESMO	10	76	COUNT_MISMATCH	expected 10 groups; observed 76	0
3954	IT2a	f19r|f19r.1-f19r.13	19	FUSED	FRISESOMORUM	10	76	COUNT_MISMATCH	expected 10 groups; observed 76	0
3955	IT2a	f19r|f19r.1-f19r.13	19	SEPARATE	FAPESMO	22	76	COUNT_MISMATCH	expected 22 groups; observed 76	0
3956	IT2a	f19r|f19r.1-f19r.13	19	SEPARATE	FRISESOMORUM	22	76	COUNT_MISMATCH	expected 22 groups; observed 76	0
3957	IT2a	f19v|f19v.1-f19v.7	19	FUSED	FAPESMO	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
3958	IT2a	f19v|f19v.1-f19v.7	19	FUSED	FRISESOMORUM	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
3959	IT2a	f19v|f19v.1-f19v.7	19	SEPARATE	FAPESMO	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
3960	IT2a	f19v|f19v.1-f19v.7	19	SEPARATE	FRISESOMORUM	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
3961	IT2a	f19v|f19v.8-f19v.13	19	FUSED	FAPESMO	10	38	COUNT_MISMATCH	expected 10 groups; observed 38	0
3962	IT2a	f19v|f19v.8-f19v.13	19	FUSED	FRISESOMORUM	10	38	COUNT_MISMATCH	expected 10 groups; observed 38	0
3963	IT2a	f19v|f19v.8-f19v.13	19	SEPARATE	FAPESMO	22	38	COUNT_MISMATCH	expected 22 groups; observed 38	0
3964	IT2a	f19v|f19v.8-f19v.13	19	SEPARATE	FRISESOMORUM	22	38	COUNT_MISMATCH	expected 22 groups; observed 38	0
3965	IT2a	f19v|f19v.14-f19v.14	19	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3966	IT2a	f19v|f19v.14-f19v.14	19	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
3967	IT2a	f19v|f19v.14-f19v.14	19	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3968	IT2a	f19v|f19v.14-f19v.14	19	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
3969	IT2a	f20r|f20r.1-f20r.4	20	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3970	IT2a	f20r|f20r.1-f20r.4	20	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3971	IT2a	f20r|f20r.1-f20r.4	20	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3972	IT2a	f20r|f20r.1-f20r.4	20	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3973	IT2a	f20r|f20r.5-f20r.8	20	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3974	IT2a	f20r|f20r.5-f20r.8	20	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
3975	IT2a	f20r|f20r.5-f20r.8	20	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3976	IT2a	f20r|f20r.5-f20r.8	20	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
3977	IT2a	f20r|f20r.9-f20r.13	20	FUSED	FAPESMO	10	33	COUNT_MISMATCH	expected 10 groups; observed 33	0
3978	IT2a	f20r|f20r.9-f20r.13	20	FUSED	FRISESOMORUM	10	33	COUNT_MISMATCH	expected 10 groups; observed 33	0
3979	IT2a	f20r|f20r.9-f20r.13	20	SEPARATE	FAPESMO	22	33	COUNT_MISMATCH	expected 22 groups; observed 33	0
3980	IT2a	f20r|f20r.9-f20r.13	20	SEPARATE	FRISESOMORUM	22	33	COUNT_MISMATCH	expected 22 groups; observed 33	0
3981	IT2a	f20v|f20v.1-f20v.4	20	FUSED	FAPESMO	10	35	COUNT_MISMATCH	expected 10 groups; observed 35	0
3982	IT2a	f20v|f20v.1-f20v.4	20	FUSED	FRISESOMORUM	10	35	COUNT_MISMATCH	expected 10 groups; observed 35	0
3983	IT2a	f20v|f20v.1-f20v.4	20	SEPARATE	FAPESMO	22	35	COUNT_MISMATCH	expected 22 groups; observed 35	0
3984	IT2a	f20v|f20v.1-f20v.4	20	SEPARATE	FRISESOMORUM	22	35	COUNT_MISMATCH	expected 22 groups; observed 35	0
3985	IT2a	f20v|f20v.5-f20v.11	20	FUSED	FAPESMO	10	54	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3986	IT2a	f20v|f20v.5-f20v.11	20	FUSED	FRISESOMORUM	10	54	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3987	IT2a	f20v|f20v.5-f20v.11	20	SEPARATE	FAPESMO	22	54	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3988	IT2a	f20v|f20v.5-f20v.11	20	SEPARATE	FRISESOMORUM	22	54	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
3989	IT2a	f21r|f21r.1-f21r.3	21	FUSED	FAPESMO	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3990	IT2a	f21r|f21r.1-f21r.3	21	FUSED	FRISESOMORUM	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
3991	IT2a	f21r|f21r.1-f21r.3	21	SEPARATE	FAPESMO	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3992	IT2a	f21r|f21r.1-f21r.3	21	SEPARATE	FRISESOMORUM	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
3993	IT2a	f21r|f21r.4-f21r.7	21	FUSED	FAPESMO	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
3994	IT2a	f21r|f21r.4-f21r.7	21	FUSED	FRISESOMORUM	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
3995	IT2a	f21r|f21r.4-f21r.7	21	SEPARATE	FAPESMO	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
3996	IT2a	f21r|f21r.4-f21r.7	21	SEPARATE	FRISESOMORUM	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
3997	IT2a	f21r|f21r.8-f21r.12	21	FUSED	FAPESMO	10	41	COUNT_MISMATCH	expected 10 groups; observed 41	0
3998	IT2a	f21r|f21r.8-f21r.12	21	FUSED	FRISESOMORUM	10	41	COUNT_MISMATCH	expected 10 groups; observed 41	0
3999	IT2a	f21r|f21r.8-f21r.12	21	SEPARATE	FAPESMO	22	41	COUNT_MISMATCH	expected 22 groups; observed 41	0
4000	IT2a	f21r|f21r.8-f21r.12	21	SEPARATE	FRISESOMORUM	22	41	COUNT_MISMATCH	expected 22 groups; observed 41	0
4001	IT2a	f21v|f21v.1-f21v.8	21	FUSED	FAPESMO	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
4002	IT2a	f21v|f21v.1-f21v.8	21	FUSED	FRISESOMORUM	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
4003	IT2a	f21v|f21v.1-f21v.8	21	SEPARATE	FAPESMO	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
4004	IT2a	f21v|f21v.1-f21v.8	21	SEPARATE	FRISESOMORUM	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
4005	IT2a	f22r|f22r.1-f22r.3	22	FUSED	FAPESMO	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
4006	IT2a	f22r|f22r.1-f22r.3	22	FUSED	FRISESOMORUM	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
4007	IT2a	f22r|f22r.1-f22r.3	22	SEPARATE	FAPESMO	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
4008	IT2a	f22r|f22r.1-f22r.3	22	SEPARATE	FRISESOMORUM	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
4009	IT2a	f22r|f22r.4-f22r.6	22	FUSED	FAPESMO	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4010	IT2a	f22r|f22r.4-f22r.6	22	FUSED	FRISESOMORUM	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4011	IT2a	f22r|f22r.4-f22r.6	22	SEPARATE	FAPESMO	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4012	IT2a	f22r|f22r.4-f22r.6	22	SEPARATE	FRISESOMORUM	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4013	IT2a	f22r|f22r.7-f22r.9	22	FUSED	FAPESMO	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4014	IT2a	f22r|f22r.7-f22r.9	22	FUSED	FRISESOMORUM	10	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4015	IT2a	f22r|f22r.7-f22r.9	22	SEPARATE	FAPESMO	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4016	IT2a	f22r|f22r.7-f22r.9	22	SEPARATE	FRISESOMORUM	22	23	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4017	IT2a	f22r|f22r.10-f22r.13	22	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4018	IT2a	f22r|f22r.10-f22r.13	22	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4019	IT2a	f22r|f22r.10-f22r.13	22	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4020	IT2a	f22r|f22r.10-f22r.13	22	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4021	IT2a	f22v|f22v.1-f22v.5	22	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4022	IT2a	f22v|f22v.1-f22v.5	22	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4023	IT2a	f22v|f22v.1-f22v.5	22	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4024	IT2a	f22v|f22v.1-f22v.5	22	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4025	IT2a	f22v|f22v.6-f22v.15	22	FUSED	FAPESMO	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4026	IT2a	f22v|f22v.6-f22v.15	22	FUSED	FRISESOMORUM	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4027	IT2a	f22v|f22v.6-f22v.15	22	SEPARATE	FAPESMO	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4028	IT2a	f22v|f22v.6-f22v.15	22	SEPARATE	FRISESOMORUM	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4029	IT2a	f22v|f22v.16-f22v.16	22	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4030	IT2a	f22v|f22v.16-f22v.16	22	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4031	IT2a	f22v|f22v.16-f22v.16	22	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4032	IT2a	f22v|f22v.16-f22v.16	22	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4033	IT2a	f23r|f23r.1-f23r.3	23	FUSED	FAPESMO	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
4034	IT2a	f23r|f23r.1-f23r.3	23	FUSED	FRISESOMORUM	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
4035	IT2a	f23r|f23r.1-f23r.3	23	SEPARATE	FAPESMO	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
4036	IT2a	f23r|f23r.1-f23r.3	23	SEPARATE	FRISESOMORUM	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
4037	IT2a	f23r|f23r.4-f23r.5	23	FUSED	FAPESMO	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
4038	IT2a	f23r|f23r.4-f23r.5	23	FUSED	FRISESOMORUM	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
