cell_id	page	locus	token_index	surface	wrapper	thermal_symbol	moisture_symbol	e_bit	d_bit	quadrant	section	language	triple_reading_token_stable	working_default_de
G624-C025	f44v	f44v.5	6	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f44v	f44v.10	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C013	f44v	f44v.10	3	tshy	BARE	t	sh	0	0	COLD_MOIST	H	A	1	kalt-feucht (unmarkiert/prädikativ)
G624-C003	f45r	f45r.5	4	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C029	f45r	f45r.5	7	otshy	o	t	sh	0	0	COLD_MOIST	H	A	1	im o-Rahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C033	f45r	f45r.5	8	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C033	f45v	f45v.3	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C017	f45v	f45v.4	1	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C029	f45v	f45v.10	2	otshy	o	t	sh	0	0	COLD_MOIST	H	A	1	im o-Rahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C034	f46r	f46r.7	5	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C014	f46r	f46r.9	1	tshdy	BARE	t	sh	0	1	COLD_MOIST	H	B	1	kalt-feuchte Zustands-/Bindungsform
G624-C011	f46r	f46r.10	1	tchey	BARE	t	ch	1	0	COLD_DRY	H	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C026	f46v	f46v.2	3	otchdy	o	t	ch	0	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C025	f47r	f47r.10	6	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C027	f47v	f47v.2	4	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C009	f47v	f47v.10	5	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C026	f48r	f48r.2	7	otchdy	o	t	ch	0	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C014	f48r	f48r.4	9	tshdy	BARE	t	sh	0	1	COLD_MOIST	H	B	1	kalt-feuchte Zustands-/Bindungsform
G624-C028	f48v	f48v.9	4	otchedy	o	t	ch	1	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C026	f48v	f48v.9	9	otchdy	o	t	ch	0	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C001	f49r	f49r.1	9	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	0	heiß-trocken (unmarkiert/prädikativ)
G624-C033	f49r	f49r.7	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C007	f49r	f49r.9	3	kshey	BARE	k	sh	1	0	HOT_MOIST	H	A	1	heiß-feucht (vorwärts gebunden/attributiv)
G624-C001	f49r	f49r.17	5	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C033	f49v	f49v.4	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f49v	f49v.12	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f4r	f4r.5	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f4r	f4r.9	3	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C037	f4v	f4v.4	1	qokshy	qo	k	sh	0	0	HOT_MOIST	H	A	1	im qo-Qualitätsrahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C002	f50r	f50r.3	7	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C010	f50r	f50r.4	1	tchdy	BARE	t	ch	0	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform
G624-C034	f50r	f50r.4	4	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f50r	f50r.5	3	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f50r	f50r.5	4	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f50r	f50r.5	8	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C004	f50r	f50r.6	4	kchedy	BARE	k	ch	1	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C020	f50r	f50r.7	9	okchedy	o	k	ch	1	1	HOT_DRY	H	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C026	f50r	f50r.8	4	otchdy	o	t	ch	0	1	COLD_DRY	H	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C004	f50r	f50r.9	2	kchedy	BARE	k	ch	1	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C009	f50v	f50v.1	1	tchy	BARE	t	ch	0	0	COLD_DRY	H	B	1	kalt-trocken (unmarkiert/prädikativ)
G624-C034	f50v	f50v.1	5	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C018	f50v	f50v.4	9	okchdy	o	k	ch	0	1	HOT_DRY	H	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C019	f50v	f50v.6	7	okchey	o	k	ch	1	0	HOT_DRY	H	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C042	f50v	f50v.7	8	qotchdy	qo	t	ch	0	1	COLD_DRY	H	B	0	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C002	f50v	f50v.9	5	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C002	f50v	f50v.11	4	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C041	f51r	f51r.1	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f51r	f51r.7	5	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C003	f51r	f51r.10	5	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C027	f51r	f51r.13	4	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C041	f52r	f52r.4	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C027	f53r	f53r.4	3	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C009	f53r	f53r.7	4	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C033	f53r	f53r.7	9	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	0	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C001	f53v	f53v.12	2	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C041	f54v	f54v.7	6	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C034	f55r	f55r.1	7	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C006	f55r	f55r.7	5	kshdy	BARE	k	sh	0	1	HOT_MOIST	H	B	0	heiß-feuchte Zustands-/Bindungsform
G624-C042	f55r	f55r.7	6	qotchdy	qo	t	ch	0	1	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C034	f55r	f55r.7	7	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C002	f55v	f55v.7	7	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C033	f55v	f55v.9	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f56r	f56r.10	3	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C003	f56r	f56r.12	3	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C017	f56r	f56r.13	1	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f56r	f56r.14	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f56r	f56r.16	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C027	f56r	f56r.19	1	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C043	f56v	f56v.3	4	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C001	f56v	f56v.10	2	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	0	heiß-trocken (unmarkiert/prädikativ)
G624-C035	f56v	f56v.12	1	qokchey	qo	k	ch	1	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C025	f58r	f58r.3	5	otchy	o	t	ch	0	0	COLD_DRY	S	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f58r	f58r.7	10	tchy	BARE	t	ch	0	0	COLD_DRY	S	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C036	f58v	f58v.27	6	qokchedy	qo	k	ch	1	1	HOT_DRY	S	A	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C025	f5r	f5r.3	7	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f5r	f5r.5	1	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C001	f5r	f5r.7	4	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C037	f66r	f66r.57	5	qokshy	qo	k	sh	0	0	HOT_MOIST	T	B	1	im qo-Qualitätsrahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C036	f66r	f66r.60	4	qokchedy	qo	k	ch	1	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C035	f66r	f66r.61	1	qokchey	qo	k	ch	1	0	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C028	f66r	f66r.74	3	otchedy	o	t	ch	1	1	COLD_DRY	T	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C026	f66r	f66r.76	9	otchdy	o	t	ch	0	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C044	f66r	f66r.79	7	qotchedy	qo	t	ch	1	1	COLD_DRY	T	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f66v	f66v.2	2	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C024	f66v	f66v.2	4	okshedy	o	k	sh	1	1	HOT_MOIST	H	B	1	im o-Rahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C042	f66v	f66v.7	6	qotchdy	qo	t	ch	0	1	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C034	f66v	f66v.8	3	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C001	f66v	f66v.9	7	kchy	BARE	k	ch	0	0	HOT_DRY	H	B	1	heiß-trocken (unmarkiert/prädikativ)
G624-C018	f66v	f66v.13	7	okchdy	o	k	ch	0	1	HOT_DRY	H	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f6v	f6v.1	10	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C003	f6v	f6v.2	7	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C019	f6v	f6v.8	3	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C002	f6v	f6v.10	3	kchdy	BARE	k	ch	0	1	HOT_DRY	H	A	1	heiß-trockene Zustands-/Bindungsform
G624-C038	f75r	f75r.7	2	qokshdy	qo	k	sh	0	1	HOT_MOIST	B	B	0	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform
G624-C034	f75r	f75r.9	1	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C018	f75r	f75r.15	9	okchdy	o	k	ch	0	1	HOT_DRY	B	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C024	f75r	f75r.16	7	okshedy	o	k	sh	1	1	HOT_MOIST	B	B	0	im o-Rahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C040	f75r	f75r.19	1	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	0	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C007	f75r	f75r.23	2	kshey	BARE	k	sh	1	0	HOT_MOIST	B	B	0	heiß-feucht (vorwärts gebunden/attributiv)
G624-C012	f75r	f75r.28	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f75v	f75v.7	1	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C021	f75v	f75v.18	1	okshy	o	k	sh	0	0	HOT_MOIST	B	B	1	im o-Rahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C003	f75v	f75v.38	6	kchey	BARE	k	ch	1	0	HOT_DRY	B	B	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C042	f75v	f75v.60	5	qotchdy	qo	t	ch	0	1	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C026	f75v	f75v.61	5	otchdy	o	t	ch	0	1	COLD_DRY	B	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C033	f75v	f75v.66	4	qokchy	qo	k	ch	0	0	HOT_DRY	B	B	0	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C034	f76r	f76r.5	11	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f76r	f76r.9	11	otchy	o	t	ch	0	0	COLD_DRY	T	B	0	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C017	f76r	f76r.33	9	okchy	o	k	ch	0	0	HOT_DRY	T	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f76v	f76v.4	10	otchy	o	t	ch	0	0	COLD_DRY	B	B	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C012	f76v	f76v.10	6	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f76v	f76v.15	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f76v	f76v.19	6	otchedy	o	t	ch	1	1	COLD_DRY	B	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C041	f76v	f76v.23	3	qotchy	qo	t	ch	0	0	COLD_DRY	B	B	0	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C040	f76v	f76v.25	3	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f76v	f76v.30	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C009	f76v	f76v.30	5	tchy	BARE	t	ch	0	0	COLD_DRY	B	B	1	kalt-trocken (unmarkiert/prädikativ)
G624-C026	f77r	f77r.49	1	otchdy	o	t	ch	0	1	COLD_DRY	B	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C007	f77v	f77v.9	2	kshey	BARE	k	sh	1	0	HOT_MOIST	B	B	1	heiß-feucht (vorwärts gebunden/attributiv)
G624-C036	f77v	f77v.17	4	qokchedy	qo	k	ch	1	1	HOT_DRY	B	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C033	f77v	f77v.26	8	qokchy	qo	k	ch	0	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C016	f77v	f77v.27	1	tshedy	BARE	t	sh	1	1	COLD_MOIST	B	B	1	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C041	f77v	f77v.36	1	qotchy	qo	t	ch	0	0	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C004	f77v	f77v.39	2	kchedy	BARE	k	ch	1	1	HOT_DRY	B	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C018	f78r	f78r.2	1	okchdy	o	k	ch	0	1	HOT_DRY	B	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C012	f78r	f78r.4	4	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f78r	f78r.15	2	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C044	f78r	f78r.36	1	qotchedy	qo	t	ch	1	1	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C019	f78v	f78v.22	6	okchey	o	k	ch	1	0	HOT_DRY	B	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C006	f78v	f78v.24	7	kshdy	BARE	k	sh	0	1	HOT_MOIST	B	B	1	heiß-feuchte Zustands-/Bindungsform
G624-C027	f78v	f78v.29	2	otchey	o	t	ch	1	0	COLD_DRY	B	B	0	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C028	f79r	f79r.2	3	otchedy	o	t	ch	1	1	COLD_DRY	B	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C040	f79r	f79r.10	1	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C015	f79r	f79r.11	3	tshey	BARE	t	sh	1	0	COLD_MOIST	B	B	1	kalt-feucht (vorwärts gebunden/attributiv)
G624-C033	f79r	f79r.12	1	qokchy	qo	k	ch	0	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C043	f79r	f79r.12	2	qotchey	qo	t	ch	1	0	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C046	f79r	f79r.13	3	qotshdy	qo	t	sh	0	1	COLD_MOIST	B	B	1	im qo-Qualitätsrahmen: kalt-feuchte Zustands-/Bindungsform
G624-C008	f79r	f79r.16	4	kshedy	BARE	k	sh	1	1	HOT_MOIST	B	B	1	heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C031	f79r	f79r.21	4	otshey	o	t	sh	1	0	COLD_MOIST	B	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C023	f79r	f79r.21	7	okshey	o	k	sh	1	0	HOT_MOIST	B	B	1	im o-Rahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C028	f79r	f79r.23	6	otchedy	o	t	ch	1	1	COLD_DRY	B	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C016	f79r	f79r.23	10	tshedy	BARE	t	sh	1	1	COLD_MOIST	B	B	0	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C040	f79r	f79r.24	1	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C027	f79r	f79r.24	6	otchey	o	t	ch	1	0	COLD_DRY	B	B	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C045	f79r	f79r.25	2	qotshy	qo	t	sh	0	0	COLD_MOIST	B	B	1	im qo-Qualitätsrahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C043	f79r	f79r.26	3	qotchey	qo	t	ch	1	0	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C034	f79r	f79r.26	5	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C048	f79r	f79r.33	3	qotshedy	qo	t	sh	1	1	COLD_MOIST	B	B	1	im qo-Qualitätsrahmen: kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C004	f79r	f79r.34	2	kchedy	BARE	k	ch	1	1	HOT_DRY	B	B	1	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C019	f79r	f79r.37	7	okchey	o	k	ch	1	0	HOT_DRY	B	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C030	f79r	f79r.39	3	otshdy	o	t	sh	0	1	COLD_MOIST	B	B	1	im o-Rahmen: kalt-feuchte Zustands-/Bindungsform
G624-C035	f79v	f79v.2	2	qokchey	qo	k	ch	1	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C017	f79v	f79v.3	2	okchy	o	k	ch	0	0	HOT_DRY	B	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C040	f79v	f79v.3	5	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C039	f79v	f79v.7	1	qokshey	qo	k	sh	1	0	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C030	f79v	f79v.21	6	otshdy	o	t	sh	0	1	COLD_MOIST	B	B	0	im o-Rahmen: kalt-feuchte Zustands-/Bindungsform
G624-C015	f79v	f79v.22	1	tshey	BARE	t	sh	1	0	COLD_MOIST	B	B	1	kalt-feucht (vorwärts gebunden/attributiv)
G624-C031	f79v	f79v.25	7	otshey	o	t	sh	1	0	COLD_MOIST	B	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C012	f79v	f79v.34	5	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C020	f79v	f79v.42	1	okchedy	o	k	ch	1	1	HOT_DRY	B	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C003	f7r	f7r.2	7	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C025	f7r	f7r.2	8	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f7r	f7r.3	5	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C019	f7r	f7r.8	1	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C033	f7r	f7r.8	4	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C033	f7v	f7v.3	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C005	f7v	f7v.3	4	kshy	BARE	k	sh	0	0	HOT_MOIST	H	A	1	heiß-feucht (unmarkiert/prädikativ)
G624-C005	f7v	f7v.4	6	kshy	BARE	k	sh	0	0	HOT_MOIST	H	A	1	heiß-feucht (unmarkiert/prädikativ)
G624-C041	f7v	f7v.5	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
