page	locus	section	changed_surfaces	newly_known_positions	meaning_revisions	complete_before	complete_after	strict_complete_after	zl3b_line	old_translation_de	new_translation_de
f76v	f76v.9	B	chey|cheey|cheedy	3	0	0	0	0	sheor chey ral cheey r al cheedy	[sheor:?] | [chey:?] | Wurzelrohstoff I | [cheey:?] | [r:?] | [al:?] | [cheedy:?]	[sheor:?] | trocken in der Mitte des Grades | Wurzelrohstoff I | trocken am Ende des Grades | [r:?] | [al:?] | trocken am Ende des Grades, abgeschlossen
f77r	f77r.10	B	shey|qotedy|chdy	2	1	0	0	0	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal	[tolchd:?] | [ar:?] | feucht, attributiv gebunden | kalt, Grad III | [qotedy:?] | [qokol:?] | [chdy:?] | heiß, Grad II | [chetey:?] | Saat-Rohstoff I	[tolchd:?] | [ar:?] | feucht in der Mitte des Grades | kalt, Grad III | kalt in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | [chetey:?] | Saat-Rohstoff I
f77r	f77r.11	B	qoteedy|shedy|shedy|qokeedy|oteedy	4	1	0	0	0	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham	[qoteedy:?] | heiß, Grad III | [shedy:?] | trocken; nominal trockenes Gut/Material | [shedy:?] | [shcthey:?] | heißer Zustand, Bindungsstufe II | [oteedy:?] | [cham:?]	kalt am Ende des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | feucht in der Mitte des Grades, abgeschlossen | [shcthey:?] | heiß am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | [cham:?]
f77r	f77r.12	B	qoteedy|chedy	1	1	0	0	0	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched	[solteedy:?] | [qoteedy:?] | [qodeedy:?] | [chedaiin:?] | getrockneter Zustand | [shedaiin:?] | [shealol:?] | [ched:?]	[solteedy:?] | kalt am Ende des Grades, abgeschlossen | [qodeedy:?] | [chedaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [shedaiin:?] | [shealol:?] | [ched:?]
f77r	f77r.13	B	qokeedy|sheedy|tedy|chedy|qokedy|chedy	3	3	0	0	0	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	heißer Zustand, Bindungsstufe II | [qol:?] | [sheedy:?] | feucht; nominal feuchtes Gut/Material | [tedy:?] | getrockneter Zustand | [lsheedy:?] | [qokedy:?] | [qolal:?] | getrockneter Zustand	heiß am Ende des Grades, abgeschlossen | [qol:?] | feucht am Ende des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | kalt in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [lsheedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qolal:?] | trocken in der Mitte des Grades, abgeschlossen
f77r	f77r.14	B	qoteedy|shedy|qokeedy|qotedy	3	1	0	0	0	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy	[sokcheey:?] | [sain:?] | [sheeol:?] | [qoteedy:?] | heiß, Grad III | [shedy:?] | heißer Zustand, Bindungsstufe II | [qotedy:?]	[sokcheey:?] | [sain:?] | [sheeol:?] | kalt am Ende des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen
f77r	f77r.15	B	qokeedy|shedy|shedy	2	1	0	0	0	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol	heißer Zustand, Bindungsstufe II | [shedy:?] | kaltes Material | [shedy:?] | heiß, Grad III | [sheety:?] | [qokeed:?] | [y:?] | getrocknetes Drogenholz | Holzstoff	heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [sheety:?] | [qokeed:?] | [y:?] | getrocknetes Drogenholz | Holzstoff
f77r	f77r.16	B	chedy|shedy|qokeedy	1	2	0	0	0	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol	eingeweichte Samen/Saat | kalt, Grad III | getrockneter Zustand | heiß, Grad III | [shedy:?] | [qolcheedy:?] | heißer Zustand, Bindungsstufe II | Holzstoff	eingeweichte Samen/Saat | kalt, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | [qolcheedy:?] | heiß am Ende des Grades, abgeschlossen | Holzstoff
f77r	f77r.17	B	qoteedy|qoteedy|qokedy|qokeedy	3	1	0	0	0	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol	[qoteedy:?] | [qoteedy:?] | [qokedy:?] | [sheed:?] | [qeey:?] | Samen/Saatgut, Typ/Charge III | [sheety:?] | heißer Zustand, Bindungsstufe II | Holzstoff	kalt am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [sheed:?] | [qeey:?] | Samen/Saatgut, Typ/Charge III | [sheety:?] | heiß am Ende des Grades, abgeschlossen | Holzstoff
f77r	f77r.18	B	cheedy|cheedy	2	0	0	0	0	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	Grad-/Maßwert III | [cheedy:?] | eingeweichtes Drogenholz, Form I | [qo:?] | [l:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chees:?] | [sheckhedy:?] | [qol:?] | [cheedy:?] | kalt, Grad III	Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | [qo:?] | [l:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chees:?] | [sheckhedy:?] | [qol:?] | trocken am Ende des Grades, abgeschlossen | kalt, Grad III
f77r	f77r.19	B	qokeedy|qokeedy|qokeedy|qokeey|chey	2	3	0	0	0	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	heißer Zustand, Bindungsstufe II | Drogenholz, trocken gebunden, Form I | [lsheey:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | heiße Portion | [qokeey:?] | Drogenholz, Typ/Charge III | [chey:?]	heiß am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [lsheey:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiße Portion | heiß am Ende des Grades | Drogenholz, Typ/Charge III | trocken in der Mitte des Grades
f77r	f77r.20	B	qokeedy|qoteey|sheey|qotedy	1	3	0	0	0	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	kalt im qo-Rahmen, Grad II | [sheal:?] | heißer Zustand, Bindungsstufe II | kalt, Bindungsstufe II | heiß, Grad II | feucht, Bindungsstufe II | [qotedy:?] | [dalchedy:?]	kalt im qo-Rahmen, Grad II | [sheal:?] | heiß am Ende des Grades, abgeschlossen | kalt am Ende des Grades | heiß, Grad II | feucht am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | [dalchedy:?]
f77r	f77r.21	B	shedy|qokeedy|qokedy|qokeey|chedy	3	2	0	0	0	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	[chedaiin:?] | [shedy:?] | heißer Zustand, Bindungsstufe II | [qokedy:?] | [qokeey:?] | getrockneter Zustand | [shear:?] | [olaiiny:?]	[chedaiin:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | [shear:?] | [olaiiny:?]
f77r	f77r.22	B	qoteedy|chy|cheey|okedy|qoky	3	2	0	0	0	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	[qoteedy:?] | [al:?] | getrocknetes Drogenholz | [r:?] | [oin:?] | trocken, Grundform | [chedaiin:?] | [cheey:?] | [okedy:?] | heiße Grundform	kalt am Ende des Grades, abgeschlossen | [al:?] | getrocknetes Drogenholz | [r:?] | [oin:?] | trocken am Anfang des Grades | [chedaiin:?] | trocken am Ende des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades
f77r	f77r.23	B	chedy|qokeedy|chedy	0	3	0	0	0	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal	[sheoky:?] | heiß, Grad III | getrockneter Zustand | getrocknetes Drogenholz | [olshedy:?] | heißer Zustand, Bindungsstufe II | getrockneter Zustand | heiße Substanz	[sheoky:?] | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz
f77r	f77r.25	B	otedy|shedy|chedy	1	2	0	0	0	otedy qokar shedy qokal shedar dal chedy daror	gekühlter Ansatz | heiße Portion | [shedy:?] | heiße Substanz | [shedar:?] | [dal:?] | getrockneter Zustand | [daror:?]	kalter Ansatz in der Mitte des Grades, abgeschlossen | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | [shedar:?] | [dal:?] | trocken in der Mitte des Grades, abgeschlossen | [daror:?]
f77r	f77r.26	B	qoteedy|qokeedy	1	1	0	0	0	qoteedy qokeedy qokaiin chcthy lchedy qokaly	[qoteedy:?] | heißer Zustand, Bindungsstufe II | heiß, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | getrocknetes Drogenholz | [qokaly:?]	kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | getrocknetes Drogenholz | [qokaly:?]
f77r	f77r.27	B	shedy|qokeedy|qotedy	2	1	0	1	0	solchedy qokain okaiin shedy qokeedy qotedy	getrockneter Samen/Saatgutstoff/-ansatz | heiß, Grad II | heiß, Grad III, im Ansatzrahmen | [shedy:?] | heißer Zustand, Bindungsstufe II | [qotedy:?]	getrockneter Samen/Saatgutstoff/-ansatz | heiß, Grad II | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen
f77r	f77r.28	B	qotey	1	0	0	0	0	olchey qotey qokain olcheedy sar lom	[olchey:?] | [qotey:?] | heiß, Grad II | [olcheedy:?] | Samenfraktion I | [lom:?]	[olchey:?] | kalt in der Mitte des Grades | heiß, Grad II | [olcheedy:?] | Samenfraktion I | [lom:?]
f77r	f77r.29	B	qokeedy|qokeedy	0	2	0	0	0	saiin cheeol qokeedy qokeedy qotal	Samen/Saatgut, Typ/Charge III | [cheeol:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | [qotal:?]	Samen/Saatgut, Typ/Charge III | [cheeol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qotal:?]
f77r	f77r.3	B	otedy	0	1	0	0	0	otedy	gekühlter Ansatz	kalter Ansatz in der Mitte des Grades, abgeschlossen
f77r	f77r.31	B	qokeey|qotedy|qotedy	3	0	0	0	0	qokain chckhy qokeey qotedy qotedy qotary	heiß, Grad II | [chckhy:?] | [qokeey:?] | [qotedy:?] | [qotedy:?] | [qotary:?]	heiß, Grad II | [chckhy:?] | heiß am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qotary:?]
f77r	f77r.32	B	cheey	1	0	0	0	0	qor ain cheol ol chealor cheey qeteiiin dary	[qor:?] | Menge-/Klassenwert II | trockener Drogenstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chealor:?] | [cheey:?] | [qeteiiin:?] | [dary:?]	[qor:?] | Menge-/Klassenwert II | trockener Drogenstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chealor:?] | trocken am Ende des Grades | [qeteiiin:?] | [dary:?]
f77r	f77r.33	B	chedy|keedy	1	1	0	0	0	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	Grad-/Maßwert III | getrockneter Zustand | [qol:?] | [keedy:?] | [qoteeedy:?] | Samenfraktion I | [oiiiin:?] | [cheety:?] | [dy:?]	Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades, abgeschlossen | [qoteeedy:?] | Samenfraktion I | [oiiiin:?] | [cheety:?] | [dy:?]
f77r	f77r.34	B	shedy|chedy	1	1	0	0	0	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	heiß, Grad III | [shedy:?] | getrockneter Zustand | [qolchedy:?] | heiß, Grad III | heiß, Grad III | [checkhy:?] | Wurzel, Typ/Charge III	heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad III | heiß, Grad III | [checkhy:?] | Wurzel, Typ/Charge III
f77r	f77r.35	B	chedy|sheedy	1	1	0	0	0	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	[solkeey:?] | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | heiß, Grad II | [sheedy:?] | heiß, Grad III | [chedaiin:?] | [chealy:?]	[solkeey:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | [chedaiin:?] | [chealy:?]
f77r	f77r.36	B	chedy|qokeedy	0	2	0	0	0	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	[dshedy:?] | getrocknetes Pulver | kalt im qo-Rahmen, Grad II | getrockneter Zustand | [dolchl:?] | heißer Zustand, Bindungsstufe II | [qokol:?] | [olchey:?]	[dshedy:?] | getrocknetes Pulver | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dolchl:?] | heiß am Ende des Grades, abgeschlossen | [qokol:?] | [olchey:?]
f77r	f77r.37	B	chey|qoteedy|cheedy|cheey	4	0	0	0	0	teeolain chey qoteedy qokain cheedy cheey lchedy	[teeolain:?] | [chey:?] | [qoteedy:?] | heiß, Grad II | [cheedy:?] | [cheey:?] | getrocknetes Drogenholz	[teeolain:?] | trocken in der Mitte des Grades | kalt am Ende des Grades, abgeschlossen | heiß, Grad II | trocken am Ende des Grades, abgeschlossen | trocken am Ende des Grades | getrocknetes Drogenholz
f77r	f77r.38	B	shedy|shedy	2	0	0	0	0	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	Pulverstoff | [shedy:?] | [qoeedy:?] | heiß, Grad III | [chcphey:?] | [qol:?] | [ltaiin:?] | [shedy:?] | [qol:?]	Pulverstoff | feucht in der Mitte des Grades, abgeschlossen | [qoeedy:?] | heiß, Grad III | [chcphey:?] | [qol:?] | [ltaiin:?] | feucht in der Mitte des Grades, abgeschlossen | [qol:?]
f77r	f77r.39	B	cheey|sheedy	2	0	0	0	0	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	[olaiin:?] | [cheey:?] | [sheckhey:?] | [lsheey:?] | [qykaiin:?] | [sheedy:?] | Drogenholz, Typ/Charge III	[olaiin:?] | trocken am Ende des Grades | [sheckhey:?] | [lsheey:?] | [qykaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenholz, Typ/Charge III
f77r	f77r.40	B	qoty	0	1	0	0	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	Grad-/Maßwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [eeedy:?] | heiß, Grad III, im Ansatzrahmen | [sheeol:?] | kalt, Grad III | [shody:?] | kalt, Grundform	Grad-/Maßwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [eeedy:?] | heiß, Grad III, im Ansatzrahmen | [sheeol:?] | kalt, Grad III | [shody:?] | kalt am Anfang des Grades
f77r	f77r.41	B	qotedy	1	0	0	0	0	daiin sh qolchey qotedy qotal r ain chl s arol	Grad-/Maßwert III | [sh:?] | [qolchey:?] | [qotedy:?] | [qotal:?] | [r:?] | Menge-/Klassenwert II | [chl:?] | [s:?] | [arol:?]	Grad-/Maßwert III | [sh:?] | [qolchey:?] | kalt in der Mitte des Grades, abgeschlossen | [qotal:?] | [r:?] | Menge-/Klassenwert II | [chl:?] | [s:?] | [arol:?]
f77r	f77r.42	B	qokeedy|qotedy|qokeedy|qokeedy|qokeey	2	3	0	0	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	heißer Zustand, Bindungsstufe II | [qotedy:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | [qokeey:?] | [s:?] | Menge III | [al:?]	heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | [s:?] | Menge III | [al:?]
f77r	f77r.43	B	cheedy|qoteedy|qotedy	3	0	0	0	0	d chee ol cheedy qotaiin qoteedy qotedy raiin	[d:?] | [chee:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheedy:?] | kalt, Grad III | [qoteedy:?] | [qotedy:?] | Wurzel, Typ/Charge III	[d:?] | [chee:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt, Grad III | kalt am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Wurzel, Typ/Charge III
f77r	f77r.44	B	sheey|cheedy|cheey	2	1	0	0	0	sheey qepchedy qol cheedy qokear cheey loly dy	feucht, Bindungsstufe II | [qepchedy:?] | [qol:?] | [cheedy:?] | [qokear:?] | [cheey:?] | [loly:?] | [dy:?]	feucht am Ende des Grades | [qepchedy:?] | [qol:?] | trocken am Ende des Grades, abgeschlossen | [qokear:?] | trocken am Ende des Grades | [loly:?] | [dy:?]
f77r	f77r.46	B	otey	1	0	0	0	0	daiin chlchpsheey tal cheol dag as otey daiin	Grad-/Maßwert III | [chlchpsheey:?] | [tal:?] | trockener Drogenstoff | [dag:?] | [as:?] | [otey:?] | Grad-/Maßwert III	Grad-/Maßwert III | [chlchpsheey:?] | [tal:?] | trockener Drogenstoff | [dag:?] | [as:?] | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert III
f77r	f77r.49	B	otchdy	1	0	0	0	0	otchdy	[otchdy:?]	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen
f77r	f77r.9	B	chey	1	0	0	0	0	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	[poldarais:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qokol:?] | [chey:?] | [qopchedy:?] | [qopchedy:?] | [dylches:?] | [olkedy:?] | [loly:?]	[poldarais:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qokol:?] | trocken in der Mitte des Grades | [qopchedy:?] | [qopchedy:?] | [dylches:?] | [olkedy:?] | [loly:?]
f77v	f77v.10	B	shedy|chedy|qokedy|shedy	3	1	0	0	0	tchedar alain checkhy sal shedy qokal chedy qokedy qol shedy lol	[tchedar:?] | [alain:?] | [checkhy:?] | Saat-Rohstoff I | [shedy:?] | heiße Substanz | getrockneter Zustand | [qokedy:?] | [qol:?] | [shedy:?] | Holzstoff	[tchedar:?] | [alain:?] | [checkhy:?] | Saat-Rohstoff I | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | Holzstoff
f77v	f77v.11	B	chdy|chedy|shedy|qokeedy	2	2	0	0	0	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	[qockhy:?] | Materialmaß | [chdy:?] | [dsheedal:?] | heiße Substanz | getrockneter Zustand | [dal:?] | [shedy:?] | heißer Zustand, Bindungsstufe II | [dal:?] | [olchy:?]	[qockhy:?] | Materialmaß | trocken am Anfang des Grades, abgeschlossen | [dsheedal:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dal:?] | [olchy:?]
f77v	f77v.12	B	qokedy|chedy|shedy|chedy|chdy	3	2	0	0	0	lchedy shedal qokedy okal chedy qokal shedy chedy qol chdy lam	getrocknetes Drogenholz | [shedal:?] | [qokedy:?] | Ansatz aus heißem Rohstoff, Form I | getrockneter Zustand | heiße Substanz | [shedy:?] | getrockneter Zustand | [qol:?] | [chdy:?] | Drogenholz: Maß-/Einheitsform I	getrocknetes Drogenholz | [shedal:?] | heiß in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken am Anfang des Grades, abgeschlossen | Drogenholz: Maß-/Einheitsform I
f77v	f77v.13	B	chdy|qokeedy|shedy|chedy|chedy|qokey	3	3	0	0	0	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	Samenportion | feuchtes Material | [chdy:?] | heißer Zustand, Bindungsstufe II | [dar:?] | [shedy:?] | getrockneter Zustand | heiße Substanz | getrockneter Zustand | [qokey:?] | eingeweichtes Drogenholz | [dal:?]	Samenportion | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dar:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | eingeweichtes Drogenholz | [dal:?]
f77v	f77v.14	B	cheey	1	0	0	0	0	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	[darcheedal:?] | [qeedy:?] | [qeedeey:?] | [olchey:?] | Drogenholz, trocken gebunden, Form I | [qedy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheey:?] | [qol:?] | Wurzelfraktion I | [ar:?]	[darcheedal:?] | [qeedy:?] | [qeedeey:?] | [olchey:?] | Drogenholz, trocken gebunden, Form I | [qedy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Ende des Grades | [qol:?] | Wurzelfraktion I | [ar:?]
f77v	f77v.15	B	shey	0	1	0	0	0	qol kaiin shey	[qol:?] | heiß, Grad III | feucht, attributiv gebunden	[qol:?] | heiß, Grad III | feucht in der Mitte des Grades
f77v	f77v.16	B	shedy|qokedy|otedy	2	1	0	0	0	tedal daiin okaiin shedy qokedy qokain otedy dasy	[tedal:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [shedy:?] | [qokedy:?] | heiß, Grad II | gekühlter Ansatz | [dasy:?]	[tedal:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dasy:?]
f77v	f77v.17	B	shedy|qokchedy|qokeey	3	0	0	0	0	olchedy qol shedy qokchedy qokeey daiin olol	[olchedy:?] | [qol:?] | [shedy:?] | [qokchedy:?] | [qokeey:?] | Grad-/Maßwert III | [olol:?]	[olchedy:?] | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert III | [olol:?]
f77v	f77v.18	B	qokey	1	0	0	0	0	qokaiin sheol ekedy qokey qokal dal daly	heiß, Grad III | feuchtes Material | [ekedy:?] | [qokey:?] | heiße Substanz | [dal:?] | [daly:?]	heiß, Grad III | feuchtes Material | [ekedy:?] | heiß in der Mitte des Grades | heiße Substanz | [dal:?] | [daly:?]
f77v	f77v.19	B	shey|chedy	0	2	0	0	0	qoraiin shey qokaiin chal aiiin chedy qol	[qoraiin:?] | feucht, attributiv gebunden | heiß, Grad III | [chal:?] | Menge-/Klassenwert IV | getrockneter Zustand | [qol:?]	[qoraiin:?] | feucht in der Mitte des Grades | heiß, Grad III | [chal:?] | Menge-/Klassenwert IV | trocken in der Mitte des Grades, abgeschlossen | [qol:?]
f77v	f77v.2	B	shedy	1	0	0	0	0	otol shedy	[otol:?] | [shedy:?]	[otol:?] | feucht in der Mitte des Grades, abgeschlossen
f77v	f77v.20	B	qokedy	1	0	0	0	0	daiin salchedy qokedy qokal shed keoly	Grad-/Maßwert III | [salchedy:?] | [qokedy:?] | heiße Substanz | [shed:?] | [keoly:?]	Grad-/Maßwert III | [salchedy:?] | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz | [shed:?] | [keoly:?]
f77v	f77v.21	B	shey	0	1	0	0	0	qokal salchedy shey fchor qotas olky darory	heiße Substanz | [salchedy:?] | feucht, attributiv gebunden | [fchor:?] | [qotas:?] | [olky:?] | [darory:?]	heiße Substanz | [salchedy:?] | feucht in der Mitte des Grades | [fchor:?] | [qotas:?] | [olky:?] | [darory:?]
f77v	f77v.22	B	chedy	0	1	0	0	0	dalchey qol chedy oqokain olkaiin chckhy qokal dar	[dalchey:?] | [qol:?] | getrockneter Zustand | [oqokain:?] | [olkaiin:?] | [chckhy:?] | heiße Substanz | [dar:?]	[dalchey:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [oqokain:?] | [olkaiin:?] | [chckhy:?] | heiße Substanz | [dar:?]
f77v	f77v.23	B	shedy|qoky	1	1	0	0	0	qokal chees ol shedy doraiin ol qoky ches ol dal	heiße Substanz | [chees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [doraiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Grundform | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?]	heiße Substanz | [chees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [doraiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?]
f77v	f77v.24	B	qokeedy|qokedy|qokedy	2	1	0	0	0	daiin sheekey qokeedy daiin dail qokedy qokedy rol	Grad-/Maßwert III | [sheekey:?] | heißer Zustand, Bindungsstufe II | Grad-/Maßwert III | [dail:?] | [qokedy:?] | [qokedy:?] | Wurzelstoff	Grad-/Maßwert III | [sheekey:?] | heiß am Ende des Grades, abgeschlossen | Grad-/Maßwert III | [dail:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Wurzelstoff
f77v	f77v.25	B	shedy|sheedy|qokeedy	2	1	0	0	0	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral	[lchor:?] | [oiiin:?] | [shedy:?] | heiß, Grad III | Samen/Saatgut, Typ/Charge III | [dal:?] | [sheedy:?] | heißer Zustand, Bindungsstufe II | Wurzelrohstoff I	[lchor:?] | [oiiin:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | Samen/Saatgut, Typ/Charge III | [dal:?] | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Wurzelrohstoff I
