event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display	previous_architecture	carrier_closure_status	carrier_rule_ids	closed_architecture	teaching_symbol	closed_parse	closed_card_reading_de	contextual_event_reading_de	step_closure_role
267	E267	B3	f83r	f83r.14	F090	B3-S019	db167f8e9b53eefb58f8	qokshedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+SHED_SETTLE+CLOSE	absetzen; Schluss	absetzen; Schluss	COMMIT_CELL
268	E268	B3	f83r	f83r.14	F091	B3-S020	dd0ecaf5e27d81befffc	dal	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AL_TO	dorthin	dorthin	NO_EVENT_CLOSE
269	E269	B3	f83r	f83r.14	F091	B3-S020	de7321bface5628e35d6	lchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	COMMIT_CELL
270	E270	B3	f83r	f83r.14	F092	B3-S021	b5fcea1eaed06b2f2291	qokaiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	auf Sollmaß einstellen	NO_EVENT_CLOSE
271	E271	B3	f83r	f83r.14	F092	B3-S021	e0b630cb1b5df5e7105b	shcthy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CTH_READY+Y_CURRENT	bereit	bereit	NO_EVENT_CLOSE
272	E272	B3	f83r	f83r.14	F092	B3-S021	dd0ecaf5e27d81befffc	dal	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AL_TO	dorthin	dorthin	NO_EVENT_CLOSE
273	E273	B3	f83r	f83r.14	F092	B3-S021	b921a237be883a820352	sy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	NO_EVENT_CLOSE
274	E274	B3	f83r	f83r.15	F093	B3-S021	2f1c5e56e8f0ff459065	saiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	NO_EVENT_CLOSE
275	E275	B3	f83r	f83r.15	F093	B3-S021	abb23e5e6936b4147f76	shedal	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SHED_SETTLE+AL_TO	dort absetzen	dort absetzen	NO_EVENT_CLOSE
276	E276	B3	f83r	f83r.15	F093	B3-S021	cb57b696b815fdef9cb7	shecthy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CTH_READY+E_SHORT+Y_CURRENT	kurz bereit halten	kurz bereit halten	NO_EVENT_CLOSE
277	E277	B3	f83r	f83r.15	F093	B3-S021	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	NO_EVENT_CLOSE
278	E278	B3	f83r	f83r.15	F093	B3-S021	dd0ecaf5e27d81befffc	tal	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AL_TO	dorthin	dorthin	NO_EVENT_CLOSE
279	E279	B3	f83r	f83r.15	F093	B3-S021	e0b630cb1b5df5e7105b	shcthy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CTH_READY+Y_CURRENT	bereit	bereit	NO_EVENT_CLOSE
280	E280	B3	f83r	f83r.15	F093	B3-S021	2bc2ed2630dbdaaa6b59	dalchdy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	D+AL_TO+CHD_TRANSFER+CLOSE	dorthin umsetzen; Schluss	dorthin umsetzen; Schluss	COMMIT_CELL
281	E281	B3	f83r	f83r.15	F094	B3-S022	4de12cf322dfb76ded1e	qotchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	Folgeumsetzung; Schluss	COMMIT_CELL
282	E282	B3	f83r	f83r.15	F095	B3-S023	de7321bface5628e35d6	lchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	COMMIT_CELL
283	E283	B3	f83r	f83r.16	F096	B3-S024	259b2b3b0bf859882e2c	tchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	umsetzen; Schluss	COMMIT_CELL
284	E284	B3	f83r	f83r.16	F097	B3-S025	87411f84689b4f93a303	qokchdy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK+CHD_TRANSFER+CLOSE	umsetzen; Schluss	umsetzen; Schluss	COMMIT_CELL
285	E285	B3	f83r	f83r.16	F098	B3-S026	342c3f0777337648f4b3	cheedar	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHED_TRANSFER+AR_FROM	von dort umsetzen	von dort umsetzen	NO_EVENT_CLOSE
286	E286	B3	f83r	f83r.16	F098	B3-S026	d72f71baff01cd0a0406	chldaiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHLD_SETTLE+AIIN_MEASURE	Absetzmaß	Absetzmaß	NO_EVENT_CLOSE
287	E287	B3	f83r	f83r.16	F098	B3-S026	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	umsetzen	NO_EVENT_CLOSE
288	E288	B3	f83r	f83r.16	F098	B3-S026	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK+AIN_PORTION	eine Portion zugeben	eine Portion zugeben	NO_EVENT_CLOSE
289	E289	B3	f83r	f83r.16	F098	B3-S026	e0b630cb1b5df5e7105b	checthy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CTH_READY+Y_CURRENT	bereit	bereit	NO_EVENT_CLOSE
290	E290	B3	f83r	f83r.16	F098	B3-S026	d788d8d72d41b25a3c71	chealror	PARTIAL_COMPOSITION	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	P	AL_TO+R_FRAME+OR_BATCH	Ansatz von dort zur Zielstelle	Ansatz von dort zur Zielstelle	NO_EVENT_CLOSE
291	E291	B3	f83r	f83r.20	F099	B3-S026	3b70942557b3a40e8030	solkeedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SOLK_COLLECT+EE_LONG+TERMINAL	länger sammeln; Schluss	länger sammeln; Schluss	COMMIT_CELL
292	E292	B3	f83r	f83r.20	F100	B3-S027	ff178343c18e287ce3b7	qoteedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+GRADE_2+CLOSE	lange Folge; Schluss	lange Folge; Schluss	COMMIT_CELL
293	E293	B3	f83r	f83r.20	F101	B3-S028	0275fbf14e07935b0a45	qokeey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	NO_EVENT_CLOSE
294	E294	B3	f83r	f83r.20	F101	B3-S028	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	COMMIT_CELL
295	E295	B3	f83r	f83r.20	F102	B3-S029	dcda95c81a5460feb191	sol	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OL_CONTINUE	fortsetzen	fortsetzen	NO_EVENT_CLOSE
296	E296	B3	f83r	f83r.20	F102	B3-S029	9247e38d29c79a0d2fa5	cheeety	PARTIAL_COMPOSITION	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	P	EEE_FULL+TY_PART	ganzen Teilposten	ganzen Teilposten	NO_EVENT_CLOSE
297	E297	B3	f83r	f83r.20	F102	B3-S029	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	COMMIT_CELL
298	E298	B3	f83r	f83r.20	F103	B3-S030	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+Y_OPEN	Posten ansetzen	Posten ansetzen	NO_EVENT_CLOSE
299	E299	B3	f83r	f83r.20	F103	B3-S030	2f1c5e56e8f0ff459065	saiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	NO_EVENT_CLOSE
300	E300	B3	f83r	f83r.22	F104	B3-S030	b154ff779abe5f196c80	schedair	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SCHED_LEAD+AIR_WATER	Wasser weiterleiten	Wasser weiterleiten	NO_EVENT_CLOSE
301	E301	B3	f83r	f83r.22	F104	B3-S030	4de12cf322dfb76ded1e	otchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	Folgeumsetzung; Schluss	COMMIT_CELL
302	E302	B3	f83r	f83r.22	F105	B3-S031	7d25241b0e56c836372a	qokeedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	COMMIT_CELL
303	E303	B3	f83r	f83r.22	F106	B3-S032	d784b2abcaf1a3703de2	chedain	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHED_TRANSFER+AIN_PORTION	Portion umsetzen	Portion umsetzen	NO_EVENT_CLOSE
304	E304	B3	f83r	f83r.22	F106	B3-S032	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	umsetzen	NO_EVENT_CLOSE
305	E305	B3	f83r	f83r.22	F106	B3-S032	1779decef17481ec2853	qotedaiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	kurzes Folgemass	NO_EVENT_CLOSE
306	E306	B3	f83r	f83r.22	F106	B3-S032	54d0e228ca346110af05	otaiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+AIIN_MEASURE	Folgemaß	Folgemaß	NO_EVENT_CLOSE
307	E307	B3	f83r	f83r.22	F106	B3-S032	c45ebac60774620561e2	otedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+GRADE_1+CLOSE	kurze Folge; Schluss	kurze Folge; Schluss	COMMIT_CELL
308	E308	B3	f83r	f83r.22	F107	B3-S033	04a3877f0fc81b7597c9	ldy	PARTIAL_COMPOSITION	PROMOTED_FROM_PARTIAL	C02_TERMINAL_D_FRAME	PRODUCTIVE_COMPOSITION	P	L_OUT+CLOSE_EXACT	abziehen; Ende	abziehen; Ende	COMMIT_CELL
309	E309	B3	f83r	f83r.24	F108	B3-S034	2c82523794dcb7d2b343	soiiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	IIN_TARGET_STAGE	Sollstufe	Sollstufe	NO_EVENT_CLOSE
310	E310	B3	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	checthy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CTH_READY+Y_CURRENT	bereit	bereit	NO_EVENT_CLOSE
311	E311	B3	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	chety	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CH_PARTITION+TY_PART	Teil abtrennen	Teil abtrennen	NO_EVENT_CLOSE
312	E312	B3	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	otaiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+AIIN_MEASURE	Folgemaß	Folgemaß	NO_EVENT_CLOSE
313	E313	B3	f83r	f83r.24	F108	B3-S034	7811a7daff25d476e28d	olsaly	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OLS_BELOW+AL_TO+Y_ITEM	untere Zielstelle	untere Zielstelle	NO_EVENT_CLOSE
314	E314	B3	f83r	f83r.24	F108	B3-S034	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	absetzen; Schluss	COMMIT_CELL
315	E315	B4	f83r	f83r.25	F109	B4-S001	7d25241b0e56c836372a	qokeedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	COMMIT_CELL
316	E316	B4	f83r	f83r.25	F110	B4-S002	e2eb77ca9d9e1a8ba29a	qolchey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OL_CONTINUE+Y_CURRENT	diesen Posten weiterfuehren	diesen Posten weiterfuehren	NO_EVENT_CLOSE
317	E317	B4	f83r	f83r.25	F110	B4-S002	0275fbf14e07935b0a45	qokeey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	NO_EVENT_CLOSE
318	E318	B4	f83r	f83r.25	F110	B4-S002	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	COMMIT_CELL
319	E319	B4	f83r	f83r.25	F111	B4-S003	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	umsetzen	NO_EVENT_CLOSE
320	E320	B4	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	otal	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_NEXT+AL_TO	danach dorthin	danach dorthin	NO_EVENT_CLOSE
321	E321	B4	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	otchey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OT_FOLLOW+Y_CURRENT_ITEM	Folgeposten	Folgeposten	NO_EVENT_CLOSE
322	E322	B4	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	qokeey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	NO_EVENT_CLOSE
323	E323	B4	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+Y_OPEN	Posten ansetzen	Posten ansetzen	NO_EVENT_CLOSE
324	E324	B4	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	tol	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OL_CONTINUE	fortsetzen	fortsetzen	NO_EVENT_CLOSE
325	E325	B4	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	absetzen; Schluss	COMMIT_CELL
326	E326	B4	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	qokylddy	MEMORIZED_WHOLE_CARD	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	W	OK+Y_ITEM+LDDY_FASTEN_CLOSE	befestigen	befestigen	COMMIT_CELL
327	E327	B4	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	dain	MEMORIZED_WHOLE_CARD	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	W	DAIN_CLOTH_WHOLE	Tuch	Tuch	NO_EVENT_CLOSE
328	E328	B4	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	umsetzen	NO_EVENT_CLOSE
329	E329	B4	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	qokeedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	COMMIT_CELL
330	E330	B4	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	shckhedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CKHE_STRAIN+TERMINAL	seihen; Schluss	seihen; Schluss	COMMIT_CELL
331	E331	B4	f83r	f83r.27	F116	B4-S007	d68bc8de3bcee09db23c	shckhedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CKHE_STRAIN+TERMINAL	seihen; Schluss	seihen; Schluss	COMMIT_CELL
332	E332	B4	f83r	f83r.28	F117	B4-S008	2f1c5e56e8f0ff459065	saiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	NO_EVENT_CLOSE
333	E333	B4	f83r	f83r.28	F117	B4-S008	2c1a5fd92b9e3c762242	cheeky	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHK_WARM+GRADE_2+Y_OPEN	länger wärmen	länger wärmen	NO_EVENT_CLOSE
334	E334	B4	f83r	f83r.28	F117	B4-S008	92e43836d82f98bf02d3	sheey	PARTIAL_COMPOSITION	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	P	SH_REST+EE_LONG+Y_CURRENT	laenger ruhen	laenger ruhen	NO_EVENT_CLOSE
335	E335	B4	f83r	f83r.28	F117	B4-S008	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	COMMIT_CELL
336	E336	B4	f83r	f83r.28	F118	B4-S009	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	absetzen; Schluss	COMMIT_CELL
337	E337	B4	f83r	f83r.28	F119	B4-S010	1b1ffdd869fb1429ad03	oldy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OL_CONTINUE+DY_CLOSE	fortsetzen; Schluss	fortsetzen; Schluss	COMMIT_CELL
338	E338	B4	f83r	f83r.35	F120	B4-S011	2f1c5e56e8f0ff459065	saiin	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	NO_EVENT_CLOSE
339	E339	B4	f83r	f83r.35	F120	B4-S011	d904bf7b044dd3922781	cheky	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHK_WARM+GRADE_1+Y_OPEN	kurz wärmen	kurz wärmen	NO_EVENT_CLOSE
340	E340	B4	f83r	f83r.35	F120	B4-S011	daf32e6db9e04413ce7f	okeeol	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+GRADE_2+OL_CONTINUE	länger fortführen	länger fortführen	NO_EVENT_CLOSE
341	E341	B4	f83r	f83r.35	F120	B4-S011	1645e612504fcef59ced	okain	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK+AIN_PORTION	eine Portion zugeben	eine Portion zugeben	NO_EVENT_CLOSE
342	E342	B4	f83r	f83r.35	F120	B4-S011	6f7ff8287eddf4da9fdb	chdy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	umsetzen	NO_EVENT_CLOSE
343	E343	B4	f83r	f83r.37	F121	B4-S011	dcda95c81a5460feb191	sol	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OL_CONTINUE	fortsetzen	fortsetzen	NO_EVENT_CLOSE
344	E344	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	lkedy	MEMORIZED_WHOLE_CARD	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	W	LKEDY_REWASH_WHOLE+CLOSE	nachwaschen	nachwaschen	COMMIT_CELL
345	E345	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	lchedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	COMMIT_CELL
346	E346	B4	f83r	f83r.37	F123	B4-S013	232195d6ff2f326322f7	qokol	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+OL_CONTINUE	Fortsetzung einsetzen	Fortsetzung einsetzen	NO_EVENT_CLOSE
347	E347	B4	f83r	f83r.37	F123	B4-S013	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	absetzen; Schluss	COMMIT_CELL
348	E348	B4	f83r	f83r.38	F124	B4-S014	7a4bb8136330ee4e6e56	or	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OR_BATCH	Ansatz	Ansatz	NO_EVENT_CLOSE
349	E349	B4	f83r	f83r.38	F124	B4-S014	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	NO_EVENT_CLOSE
350	E350	B4	f83r	f83r.38	F124	B4-S014	ecce30bc8dcc400bf2c8	qockhey	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	kurzen Durchlauf ansetzen	kurzen Durchlauf ansetzen	NO_EVENT_CLOSE
351	E351	B4	f83r	f83r.38	F124	B4-S014	8aedd154964a78e555d6	dairydy	PARTIAL_COMPOSITION	PROMOTED_FROM_PARTIAL	C02_TERMINAL_D_FRAME	PRODUCTIVE_COMPOSITION	P	D_TERMINAL_FRAME+AIR_WATER+Y_ITEM+CLOSE_EXACT	Wasserlauf schliessen; Schluss	Wasserlauf schließen; Schluss	COMMIT_CELL
352	E352	B4	f83r	f83r.39	F125	B4-S015	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	OK+AIN_PORTION	eine Portion zugeben	eine Portion zugeben	NO_EVENT_CLOSE
353	E353	B4	f83r	f83r.39	F125	B4-S015	b5df9126607030b95175	shey	MEMORIZED_WHOLE_CARD	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	W	SHEY_CLEAR_LIQUID_WHOLE	Klarlauf	Klarlauf	NO_EVENT_CLOSE
354	E354	B4	f83r	f83r.39	F125	B4-S015	9da1b6ac2c929daea697	kain	PRODUCTIVE_COMPOSITION	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P	AIN_PORTION	eine Portion	eine Portion	NO_EVENT_CLOSE
