atom_id	event_id	physical_page	locus	surface	channel	component_position	component	abstract_core_de	register_expansion_de
P931-A05075	P912-E1996	f68r1	f68r1.34	osdaiin	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05076	P912-E1996	f68r1	f68r1.34	osdaiin	OWNER_ADDRESS_OR_DIAGRAM	2	S	AUSWAHL	Bildklasse auswählen
P931-A05077	P912-E1996	f68r1	f68r1.34	osdaiin	OWNER_ADDRESS_OR_DIAGRAM	3	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05078	P912-E1996	f68r1	f68r1.34	osdaiin	OWNER_ADDRESS_OR_DIAGRAM	4	AIIN	SOLLWERT	verzeichneter Sollwert
P931-A05079	P912-E1997	f68r1	f68r1.35	otochedy	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05080	P912-E1997	f68r1	f68r1.35	otochedy	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05081	P912-E1997	f68r1	f68r1.35	otochedy	OWNER_ADDRESS_OR_DIAGRAM	3	CHD	WECHSEL	zu Gegen- oder Folgeplatz wechseln
P931-A05082	P912-E1997	f68r1	f68r1.35	otochedy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05083	P912-E1998	f68r1	f68r1.36	dolchedy	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05084	P912-E1998	f68r1	f68r1.36	dolchedy	OWNER_ADDRESS_OR_DIAGRAM	2	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05085	P912-E1998	f68r1	f68r1.36	dolchedy	OWNER_ADDRESS_OR_DIAGRAM	3	CHD	WECHSEL	zu Gegen- oder Folgeplatz wechseln
P931-A05086	P912-E1998	f68r1	f68r1.36	dolchedy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05087	P912-E1999	f68r1	f68r1.37	oky	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05088	P912-E1999	f68r1	f68r1.37	oky	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05089	P912-E2000	f68r1	f68r1.37	okchdy	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05090	P912-E2000	f68r1	f68r1.37	okchdy	OWNER_ADDRESS_OR_DIAGRAM	2	CHD	WECHSEL	zu Gegen- oder Folgeplatz wechseln
P931-A05091	P912-E2000	f68r1	f68r1.37	okchdy	OWNER_ADDRESS_OR_DIAGRAM	3	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05092	P912-E2001	f68r1	f68r1.37	okardy	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05093	P912-E2001	f68r1	f68r1.37	okardy	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05094	P912-E2001	f68r1	f68r1.37	okardy	OWNER_ADDRESS_OR_DIAGRAM	3	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05095	P912-E2001	f68r1	f68r1.37	okardy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05096	P912-E2002	f68r1	f68r1.37	qear	OWNER_ADDRESS_OR_DIAGRAM	1	CARRIER_Q	EINTRITT	Eintrittsform einer Bildkarte
P931-A05097	P912-E2002	f68r1	f68r1.37	qear	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05098	P912-E2002	f68r1	f68r1.37	qear	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05099	P912-E2003	f68r1	f68r1.37	oygy	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05100	P912-E2003	f68r1	f68r1.37	oygy	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05101	P912-E2003	f68r1	f68r1.37	oygy	OWNER_ADDRESS_OR_DIAGRAM	3	G_LABEL	G	lokales Bildzeichen
P931-A05102	P912-E2003	f68r1	f68r1.37	oygy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05103	P912-E2004	f69v	f69v.1	dair	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05104	P912-E2004	f69v	f69v.1	dair	OWNER_ADDRESS_OR_DIAGRAM	2	AIR	LAUFWEG	Ringlauf
P931-A05105	P912-E2005	f69v	f69v.1	cheyky	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05106	P912-E2005	f69v	f69v.1	cheyky	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05107	P912-E2005	f69v	f69v.1	cheyky	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05108	P912-E2005	f69v	f69v.1	cheyky	OWNER_ADDRESS_OR_DIAGRAM	4	K	ZUORDNUNG	Wert zuordnen
P931-A05109	P912-E2005	f69v	f69v.1	cheyky	OWNER_ADDRESS_OR_DIAGRAM	5	Y	REFERENT	dieser Bildplatz
P931-A05110	P912-E2006	f69v	f69v.1	otaza	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05111	P912-E2006	f69v	f69v.1	otaza	OWNER_ADDRESS_OR_DIAGRAM	2	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05112	P912-E2006	f69v	f69v.1	otaza	OWNER_ADDRESS_OR_DIAGRAM	3	LOCAL_CHAR_Z	Z-LOKALZEICHEN	lokales Bildzeichen
P931-A05113	P912-E2006	f69v	f69v.1	otaza	OWNER_ADDRESS_OR_DIAGRAM	4	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05114	P912-E2007	f69v	f69v.1	sar	OWNER_ADDRESS_OR_DIAGRAM	1	S	AUSWAHL	Bildklasse auswählen
P931-A05115	P912-E2007	f69v	f69v.1	sar	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05116	P912-E2008	f69v	f69v.1	ar	OWNER_ADDRESS_OR_DIAGRAM	1	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05117	P912-E2009	f69v	f69v.1	chykar	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05118	P912-E2009	f69v	f69v.1	chykar	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05119	P912-E2009	f69v	f69v.1	chykar	OWNER_ADDRESS_OR_DIAGRAM	3	K	ZUORDNUNG	Wert zuordnen
P931-A05120	P912-E2009	f69v	f69v.1	chykar	OWNER_ADDRESS_OR_DIAGRAM	4	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05121	P912-E2010	f69v	f69v.1	okoirsh	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05122	P912-E2010	f69v	f69v.1	okoirsh	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05123	P912-E2010	f69v	f69v.1	okoirsh	OWNER_ADDRESS_OR_DIAGRAM	3	LOCAL_CHAR_I	I	lokales Bildzeichen
P931-A05124	P912-E2010	f69v	f69v.1	okoirsh	OWNER_ADDRESS_OR_DIAGRAM	4	R	MARKE	Zustandsmarke
P931-A05125	P912-E2010	f69v	f69v.1	okoirsh	OWNER_ADDRESS_OR_DIAGRAM	5	SH	HALTEN	Bezug festhalten
P931-A05126	P912-E2011	f69v	f69v.1	ar	OWNER_ADDRESS_OR_DIAGRAM	1	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05127	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05128	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05129	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	3	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05130	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	4	O	LAUF	Reihe aufrufen
P931-A05131	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	5	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05132	P912-E2012	f69v	f69v.1	chetody	OWNER_ADDRESS_OR_DIAGRAM	6	Y	REFERENT	dieser Bildplatz
P931-A05133	P912-E2013	f69v	f69v.1	okeeos	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05134	P912-E2013	f69v	f69v.1	okeeos	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05135	P912-E2013	f69v	f69v.1	okeeos	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05136	P912-E2013	f69v	f69v.1	okeeos	OWNER_ADDRESS_OR_DIAGRAM	4	S	AUSWAHL	Bildklasse auswählen
P931-A05137	P912-E2014	f69v	f69v.1	o	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05138	P912-E2015	f69v	f69v.1	tey	OWNER_ADDRESS_OR_DIAGRAM	1	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05139	P912-E2015	f69v	f69v.1	tey	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05140	P912-E2015	f69v	f69v.1	tey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05141	P912-E2016	f69v	f69v.1	otokeeey	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05142	P912-E2016	f69v	f69v.1	otokeeey	OWNER_ADDRESS_OR_DIAGRAM	2	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05143	P912-E2016	f69v	f69v.1	otokeeey	OWNER_ADDRESS_OR_DIAGRAM	3	EEE	GRAD_3	dritter oder voller Grad
P931-A05144	P912-E2016	f69v	f69v.1	otokeeey	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05145	P912-E2017	f69v	f69v.1	okeeody	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05146	P912-E2017	f69v	f69v.1	okeeody	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05147	P912-E2017	f69v	f69v.1	okeeody	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05148	P912-E2017	f69v	f69v.1	okeeody	OWNER_ADDRESS_OR_DIAGRAM	4	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05149	P912-E2017	f69v	f69v.1	okeeody	OWNER_ADDRESS_OR_DIAGRAM	5	Y	REFERENT	dieser Bildplatz
P931-A05150	P912-E2018	f69v	f69v.1	okeey	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05151	P912-E2018	f69v	f69v.1	okeey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05152	P912-E2018	f69v	f69v.1	okeey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05153	P912-E2019	f69v	f69v.1	doiir	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05154	P912-E2019	f69v	f69v.1	doiir	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05155	P912-E2019	f69v	f69v.1	doiir	OWNER_ADDRESS_OR_DIAGRAM	3	IIN	STUFE	Wertstufe
P931-A05156	P912-E2019	f69v	f69v.1	doiir	OWNER_ADDRESS_OR_DIAGRAM	4	R	MARKE	Zustandsmarke
P931-A05157	P912-E2020	f69v	f69v.1	teeo	OWNER_ADDRESS_OR_DIAGRAM	1	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05158	P912-E2020	f69v	f69v.1	teeo	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05159	P912-E2020	f69v	f69v.1	teeo	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05160	P912-E2021	f69v	f69v.1	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05161	P912-E2022	f69v	f69v.1	chey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05162	P912-E2023	f69v	f69v.1	ot	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05163	P912-E2024	f69v	f69v.1	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05164	P912-E2025	f69v	f69v.1	okedy	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05165	P912-E2025	f69v	f69v.1	okedy	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05166	P912-E2025	f69v	f69v.1	okedy	OWNER_ADDRESS_OR_DIAGRAM	3	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05167	P912-E2026	f69v	f69v.1	chsdy	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05168	P912-E2026	f69v	f69v.1	chsdy	OWNER_ADDRESS_OR_DIAGRAM	2	S	AUSWAHL	Bildklasse auswählen
P931-A05169	P912-E2026	f69v	f69v.1	chsdy	OWNER_ADDRESS_OR_DIAGRAM	3	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05170	P912-E2027	f69v	f69v.1	okeod	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05171	P912-E2027	f69v	f69v.1	okeod	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05172	P912-E2027	f69v	f69v.1	okeod	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05173	P912-E2027	f69v	f69v.1	okeod	OWNER_ADDRESS_OR_DIAGRAM	4	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05174	P912-E2028	f69v	f69v.1	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05175	P912-E2029	f69v	f69v.1	dy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05176	P912-E2030	f69v	f69v.1	choaiin	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05177	P912-E2030	f69v	f69v.1	choaiin	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05178	P912-E2030	f69v	f69v.1	choaiin	OWNER_ADDRESS_OR_DIAGRAM	3	AIIN	SOLLWERT	verzeichneter Sollwert
P931-A05179	P912-E2031	f69v	f69v.1	okar	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05180	P912-E2031	f69v	f69v.1	okar	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05181	P912-E2032	f69v	f69v.1	okar	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05182	P912-E2032	f69v	f69v.1	okar	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05183	P912-E2033	f69v	f69v.1	chol	OWNER_ADDRESS_OR_DIAGRAM	1	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05184	P912-E2034	f69v	f69v.1	chees	OWNER_ADDRESS_OR_DIAGRAM	1	SH	HALTEN	Bezug festhalten
P931-A05185	P912-E2034	f69v	f69v.1	chees	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05186	P912-E2034	f69v	f69v.1	chees	OWNER_ADDRESS_OR_DIAGRAM	3	S_ADDR	STERNADRESSE	Stern- oder s-Stelle
P931-A05187	P912-E2035	f69v	f69v.1	yto	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05188	P912-E2035	f69v	f69v.1	yto	OWNER_ADDRESS_OR_DIAGRAM	2	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05189	P912-E2035	f69v	f69v.1	yto	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05190	P912-E2036	f69v	f69v.1	odair	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05191	P912-E2036	f69v	f69v.1	odair	OWNER_ADDRESS_OR_DIAGRAM	2	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05192	P912-E2036	f69v	f69v.1	odair	OWNER_ADDRESS_OR_DIAGRAM	3	AIR	LAUFWEG	Ringlauf
P931-A05193	P912-E2037	f69v	f69v.1	oty	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05194	P912-E2037	f69v	f69v.1	oty	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05195	P912-E2038	f69v	f69v.1	oteeo	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05196	P912-E2038	f69v	f69v.1	oteeo	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05197	P912-E2038	f69v	f69v.1	oteeo	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05198	P912-E2039	f69v	f69v.1	dar	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05199	P912-E2039	f69v	f69v.1	dar	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05200	P912-E2040	f69v	f69v.1	o	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05201	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	1	E	GRAD_1	erster Grad
P931-A05202	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05203	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	3	K	ZUORDNUNG	Wert zuordnen
P931-A05204	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	4	E	GRAD_1	erster Grad
P931-A05205	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	5	O	LAUF	Reihe aufrufen
P931-A05206	P912-E2041	f69v	f69v.1	eykeody	OWNER_ADDRESS_OR_DIAGRAM	6	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05207	P912-E2042	f69v	f69v.1	dchor	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05208	P912-E2042	f69v	f69v.1	dchor	OWNER_ADDRESS_OR_DIAGRAM	2	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05209	P912-E2042	f69v	f69v.1	dchor	OWNER_ADDRESS_OR_DIAGRAM	3	OR	EINTRAG	Eintragsklasse
P931-A05210	P912-E2043	f69v	f69v.1	char	OWNER_ADDRESS_OR_DIAGRAM	1	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05211	P912-E2044	f69v	f69v.2	yka	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05212	P912-E2044	f69v	f69v.2	yka	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05213	P912-E2044	f69v	f69v.2	yka	OWNER_ADDRESS_OR_DIAGRAM	3	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05214	P912-E2045	f69v	f69v.2	chol	OWNER_ADDRESS_OR_DIAGRAM	1	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05215	P912-E2046	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05216	P912-E2046	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05217	P912-E2046	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05218	P912-E2047	f69v	f69v.2	dal	OWNER_ADDRESS_OR_DIAGRAM	1	AL	ZIEL	Zielplatz
P931-A05219	P912-E2048	f69v	f69v.2	ykady	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05220	P912-E2048	f69v	f69v.2	ykady	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05221	P912-E2048	f69v	f69v.2	ykady	OWNER_ADDRESS_OR_DIAGRAM	3	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05222	P912-E2048	f69v	f69v.2	ykady	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05223	P912-E2049	f69v	f69v.2	iokeeor	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05224	P912-E2049	f69v	f69v.2	iokeeor	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05225	P912-E2049	f69v	f69v.2	iokeeor	OWNER_ADDRESS_OR_DIAGRAM	3	OR	EINTRAG	Eintragsklasse
P931-A05226	P912-E2050	f69v	f69v.2	cheey	OWNER_ADDRESS_OR_DIAGRAM	1	SH	HALTEN	Bezug festhalten
P931-A05227	P912-E2050	f69v	f69v.2	cheey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05228	P912-E2050	f69v	f69v.2	cheey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05229	P912-E2051	f69v	f69v.2	choly	OWNER_ADDRESS_OR_DIAGRAM	1	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05230	P912-E2051	f69v	f69v.2	choly	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05231	P912-E2052	f69v	f69v.2	ykeeal	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05232	P912-E2052	f69v	f69v.2	ykeeal	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05233	P912-E2052	f69v	f69v.2	ykeeal	OWNER_ADDRESS_OR_DIAGRAM	3	EE	GRAD_2	zweiter Grad
P931-A05234	P912-E2052	f69v	f69v.2	ykeeal	OWNER_ADDRESS_OR_DIAGRAM	4	AL	ZIEL	Zielplatz
P931-A05235	P912-E2053	f69v	f69v.2	cheo	OWNER_ADDRESS_OR_DIAGRAM	1	CHEO	LOKALINHALT	lokaler Eintrag
P931-A05236	P912-E2054	f69v	f69v.2	oaram	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05237	P912-E2054	f69v	f69v.2	oaram	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05238	P912-E2054	f69v	f69v.2	oaram	OWNER_ADDRESS_OR_DIAGRAM	3	AM_ADDR	INNENADRESSE	Innenplatz
P931-A05239	P912-E2055	f69v	f69v.2	ockhy	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05240	P912-E2055	f69v	f69v.2	ockhy	OWNER_ADDRESS_OR_DIAGRAM	2	CKH	DURCHLASS	Verbindung oder Durchlass
P931-A05241	P912-E2055	f69v	f69v.2	ockhy	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05242	P912-E2056	f69v	f69v.2	sheey	OWNER_ADDRESS_OR_DIAGRAM	1	SH	HALTEN	Bezug festhalten
P931-A05243	P912-E2056	f69v	f69v.2	sheey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05244	P912-E2056	f69v	f69v.2	sheey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05245	P912-E2057	f69v	f69v.2	aiin	OWNER_ADDRESS_OR_DIAGRAM	1	AIIN	SOLLWERT	verzeichneter Sollwert
P931-A05246	P912-E2058	f69v	f69v.2	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05247	P912-E2059	f69v	f69v.2	daiial	OWNER_ADDRESS_OR_DIAGRAM	1	DA	STUFE_2	zweite Bildstufe
P931-A05248	P912-E2059	f69v	f69v.2	daiial	OWNER_ADDRESS_OR_DIAGRAM	2	IIN	STUFE	Wertstufe
P931-A05249	P912-E2059	f69v	f69v.2	daiial	OWNER_ADDRESS_OR_DIAGRAM	3	AL	ZIEL	Zielplatz
P931-A05250	P912-E2060	f69v	f69v.2	cheody	OWNER_ADDRESS_OR_DIAGRAM	1	CHEO	LOKALINHALT	lokaler Eintrag
P931-A05251	P912-E2060	f69v	f69v.2	cheody	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05252	P912-E2061	f69v	f69v.2	cheal	OWNER_ADDRESS_OR_DIAGRAM	1	AL	ZIEL	Zielplatz
P931-A05253	P912-E2062	f69v	f69v.2	yetey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05254	P912-E2062	f69v	f69v.2	yetey	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05255	P912-E2062	f69v	f69v.2	yetey	OWNER_ADDRESS_OR_DIAGRAM	3	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05256	P912-E2062	f69v	f69v.2	yetey	OWNER_ADDRESS_OR_DIAGRAM	4	E	GRAD_1	erster Grad
P931-A05257	P912-E2062	f69v	f69v.2	yetey	OWNER_ADDRESS_OR_DIAGRAM	5	Y	REFERENT	dieser Bildplatz
P931-A05258	P912-E2063	f69v	f69v.2	chear	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05259	P912-E2063	f69v	f69v.2	chear	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05260	P912-E2063	f69v	f69v.2	chear	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
